Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_ratio_1,distance_from_92_0_0,fill_per_m_1_92_0_0,distance_from_214_1_0,fill_per_m_1_214_1_0,distance_from_25_2_0,fill_per_m_1_25_2_0,distance_from_120_3_0,fill_per_m_1_120_3_0,fill_per_m_1_214_1_1,fill_per_m_1_25_2_2,fill_per_m_1_120_3_3,fill_ratio_2,distance_from_291_0_0,fill_per_m_2_291_0_0,distance_from_196_1_0,fill_per_m_2_196_1_0,distance_from_179_2_0,fill_per_m_2_179_2_0,distance_from_50_3_0,fill_per_m_2_50_3_0,fill_per_m_2_196_1_1,fill_per_m_2_179_2_2,fill_per_m_2_50_3_3,fill_ratio_3,distance_from_77_0_0,fill_per_m_3_77_0_0,distance_from_94_1_0,fill_per_m_3_94_1_0,distance_from_166_2_0,fill_per_m_3_166_2_0,distance_from_45_3_0,fill_per_m_3_45_3_0,fill_per_m_3_94_1_1,fill_per_m_3_166_2_2,fill_per_m_3_45_3_3,fill_ratio_4,distance_from_238_0_0,fill_per_m_4_238_0_0,distance_from_82_1_0,fill_per_m_4_82_1_0,distance_from_38_2_0,fill_per_m_4_38_2_0,distance_from_78_3_0,fill_per_m_4_78_3_0,fill_per_m_4_82_1_1,fill_per_m_4_38_2_2,fill_per_m_4_78_3_3
1,76.702343,30.687719,0.23722679173599448,1.0,23.72267917359945,1.0,23.72267917359945,1.0,23.72267917359945,1.0,23.72267917359945,,,,0.3053173982344648,0.1489589142963376,204.96752388183293,0.2599527262103949,117.45112378138847,0.22417868430138368,136.19376846016235,0.20261333758266273,150.68968404407266,,,,0.36290071405713525,0.08735691711151834,415.4229865894448,0.2728135872307651,133.02149564499808,0.3138196159668552,115.63990763899982,0.1587987676944732,228.5286714285791,,,,0.36290071405713525,0.1813334926831859,200.12889438531457,0.20678299205906567,175.4983378678823,0.25757575757575757,140.89086545747605,0.18416859214405226,197.04810132516135,,,,0.0,0.19096087961118635,213.04179098748813,0.41183305447109125,98.78431893515962,0.03520967784771465,1155.4393646221283,0.1484742251613417,274.00478269345973,,0.0,
1,76.721516,30.695976,0.3013778741641421,1.0,30.13778741641421,1.0,30.13778741641421,1.0,30.13778741641421,1.0,30.13778741641421,,,,0.36115872272600696,0.34351671889254687,105.1357045707515,0.5369005592796795,67.2673396374456,0.47165919638253145,76.57196668611017,0.3007814049422871,120.0734875200496,,,,0.3878473891982495,0.1589702907461029,243.9747624401684,0.4235452778549046,91.57164758453895,0.4864305263575423,79.73335721803961,0.20886914442108603,185.6891740870726,,,,0.3878473891982495,0.4690571575899409,82.68659435686801,0.47159573202173655,82.24149687181077,0.4908968307484828,79.007922827061,0.13814604736027924,280.75170923042003,,,,0.4482461974431405,0.4214668200388719,106.35385186473248,0.6866605846654239,65.27915063911072,0.2237356709372893,200.3463263436339,0.16535639205108882,271.07884484117767,,,
1,76.722244,30.707777,0.5371065418185478,1.0,53.71065418185478,1.0,53.71065418185478,1.0,53.71065418185478,1.0,53.71065418185478,,,,0.5371065418185478,0.4352655919559374,123.39742716739252,0.602065241809914,89.2106875666682,0.60467584379769,88.82553310633833,0.42863450797511793,125.3064164982551,,,,0.5833002589647486,0.30859329609804087,189.0190961178342,0.3719836701810379,156.80802834190723,0.49472069657368173,117.90496395330696,0.1701306850312575,342.8542351766707,,,,0.5833002589647486,0.4195787402489755,139.02045146963874,0.4220576501483473,138.203929903824,0.5992997079534275,97.33030922986497,0.15501708123852537,376.28128094298347,,,,0.5837844865617882,0.4165575688091162,140.14497161358798,0.6324396346706537,92.30675222715874,0.32227378010519875,181.1455112393026,0.22479839490584017,259.6924621309303,,,
1,76.681708,30.687691,0.5812382214226123,1.0,58.123822142261226,1.0,58.123822142261226,1.0,58.123822142261226,1.0,58.123822142261226,,,,0.5957672954135307,0.27546212810780796,216.27920306357484,0.22218214917478146,268.14363693316574,0.3044349414074799,195.6960960720039,0.3320967935837327,179.39567828537852,,,,0.6242889514410388,0.211763156840183,294.8052724356521,0.18229229280803294,342.46590562029985,0.4106285171255031,152.03253680752846,0.21686388330728587,287.87133289338493,,,,0.6242889514410388,0.04964478105804295,1257.5117426968643,0.09089139631671447,686.8515357225677,0.28381449613867565,219.96372980751576,0.2965806241090903,210.49552826195705,,,,0.0,0.02727829586503398,0.0,0.30408000870157603,211.7008456519515,0.18533211969246802,347.34397413031155,0.2587860156513874,248.75376216114825,,,
1,76.683915,30.710755,0.5744731131799119,1.0,57.44731131799119,1.0,57.44731131799119,1.0,57.44731131799119,1.0,57.44731131799119,,,,0.5937162024350149,0.35249128332021146,168.4342934221352,0.4115172646496457,144.2749195323526,0.38094702508154316,155.8526942973049,0.33593521538634574,176.7353273017851,,,,0.6167908969427992,0.2731863682375436,225.77660112472427,0.05242379934765493,1176.5474929668371,0.4675458328646946,131.92094840492257,0.21955910471263074,280.92248679465337,,,,0.6167908969427992,0.1741142728601957,354.24487999214676,0.17591384546170283,350.6210073027351,0.39458441120233945,156.3140558602844,0.301046001574626,204.88260721506495,,,,0.0,0.21222584636148917,296.9606440164482,0.20684962321448655,304.6789403483422,0.27757845011809695,227.0447291049803,0.2607468226296255,241.7008321591839,0.0,,
1,76.736689,30.682809,0.8938925830509576,0.936280631643216,95.47271969966256,0.936280631643216,95.47271969966256,0.936280631643216,95.47271969966256,0.936280631643216,95.47271969966256,,,,0.9026067321758856,0.3850914439541532,234.3876360658236,0.5406618007567138,166.94479449308076,0.4645741403713263,194.28690788825378,0.2653216033450818,340.19345609107444,,,,0.9101148980487151,0.4321779109890009,210.58801824600377,0.6931886511438589,131.29396976521434,0.252814549625806,359.99308560199074,0.44284405961202233,205.51588720554835,,,,0.9110764946114926,0.7462511216569996,122.08711895648607,0.7492206218373898,121.60323248673632,0.48700728036337065,187.07656565867174,0.36037336145570265,252.81460619932164,,,,0.915512782951662,0.6907649469467804,132.5360800368171,1.0,91.5512782951662,0.46018002016669907,198.94666061773384,0.39210353472280046,233.4875107919872,,,
1,76.699239,30.704057,0.24240973241508024,1.0,24.240973241508023,1.0,24.240973241508023,1.0,24.240973241508023,1.0,24.240973241508023,,,,0.2865803936338961,0.28157702761154046,101.77690845904453,0.5044900225308104,56.80595865825948,0.3858578815873569,74.2709705591475,0.24680598325360398,116.11565888960729,,,,0.3392009611601113,0.25328117031097686,133.92269182254753,0.09888378879140602,343.02989934543365,0.415031730353327,81.72892247812979,0.11320279666105011,299.640089436784,,,,0.35684616358721444,0.15960077211602397,223.58674012416444,0.16166663438756868,220.72962979592654,0.5021788391145198,71.05957794168168,0.20674762264443283,172.5998872552566,,,,0.35684616358721444,0.28492114216360337,125.24383444395689,0.33668390370499485,105.98848345891994,0.17980748745957043,198.460124563751,0.16048521940102906,222.35453515224236,,,
1,76.698487,30.722642,0.5956387406078443,1.0,59.56387406078443,1.0,59.56387406078443,1.0,59.56387406078443,1.0,59.56387406078443,,,,0.6173689368874228,0.41472770432209904,148.86127221632196,0.5381810258821371,114.713991611928,0.5073449307936654,121.68623345100566,0.38384573925209,160.8377725099527,,,,0.6173689368874228,0.31506943568455215,195.94694596321722,0.1828320126601149,337.6700436127195,0.5180269027441717,119.1770028963749,0.20684494799490846,298.4694298178457,,,,0.6173689368874228,0.30639427542630415,201.49493198867424,0.3082290746877975,200.29549046038255,0.5212492689471693,118.44024992771656,0.3482735685698887,177.2655155608038,,,,0.6417207351854113,0.34778046626836234,184.51891277017035,0.37200555026776605,172.50300021693408,0.32434090570278545,197.8537778930239,0.30717979886013097,208.90720599683956,,,
1,76.711957,30.701618,0.11483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,1.0,11.483682473920354,,,,0.16586794014483952,0.31503011524874036,52.65145524702427,0.4707896565703365,35.23185733373449,0.4319655991197081,38.39841424475876,0.276032315978456,60.090044006943494,,,,0.17069278323977569,0.1890962529680894,90.26767086103003,0.2535617073029478,67.31804461145907,0.3704754734464586,46.073976679712466,0.055401922742804185,308.0990239854914,,,,0.23908417089642758,0.2846470145363989,83.99321218450895,0.2869635721318121,83.31516405385702,0.46820524700295363,51.06396658876387,0.0836060114669601,285.965287305818,,,,0.24706847426733272,0.2794058029767765,88.42639330861302,0.48321219667573984,51.13043006096312,0.20091069670469683,122.97427579502134,0.11840505009555799,208.66379775857348,,,
1,76.69422,30.726219,0.5868411180208791,1.0,58.68411180208791,1.0,58.68411180208791,1.0,58.68411180208791,1.0,58.68411180208791,,,,0.5868411180208791,0.48198476888983877,121.75511673793287,0.6030912179263642,97.30553199541546,0.6049866699663655,97.0006691310248,0.4771702082185,122.98360373583088,,,,0.6229378639916764,0.39044062229321574,159.54740066054353,0.2567746943091443,242.6009563238694,0.5251527048156855,118.62032857858188,0.2506158813008313,248.56280486228312,,,,0.6540762867836166,0.3808058764637727,171.76108017488565,0.3826057122287591,170.95308979405561,0.6010832761510512,108.81625104792441,0.27893517216553987,234.490430771291,,,,0.678376215885122,0.41824246037549073,162.19687864213682,0.4441657198780611,152.73043045090463,0.40037346592123463,169.43585767458893,0.3276207296084232,207.06144470648317,,,
1,76.68913,30.720583,0.4984421989290573,1.0,49.84421989290573,1.0,49.84421989290573,1.0,49.84421989290573,1.0,49.84421989290573,,,,0.5360570513714115,0.3842671687412108,139.5011322792516,0.5093906535104541,105.23496017784906,0.5113489766744536,104.83193979533239,0.3792929116836931,141.3306272958905,,,,0.5650948404419507,0.28327115512011436,199.4890161698023,0.14925676696535453,378.60584275761545,0.4288669618679033,131.76460084048335,0.22822309775344887,247.60633170110893,,,,0.579669332320199,0.27774484850597964,208.70570073155443,0.27960438385458436,207.31768376767346,0.507316109387167,114.26196046099031,0.3126634357239985,185.39722464762337,,,,0.5867091388827682,0.31642318375695877,185.41913772456482,0.3428634519949328,171.1203499436969,0.29353346582522694,199.87810835582928,0.2841486233627373,206.47966966702123,,,
1,76.739442,30.680772,0.8170720709492799,0.8345760536382291,97.9026497809705,0.8345760536382291,97.9026497809705,0.8345760536382291,97.9026497809705,0.8345760536382291,97.9026497809705,,,,0.8310195697862077,0.4222659449600163,196.8000450201817,0.49341766379841756,168.42112286553956,0.4948194185251176,167.94400920303096,0.30437499472230906,273.02491472546,,,,0.8448607959891777,0.37620225800731283,224.5762161195627,0.6707143038092263,125.96433253188597,0.24042626854580615,351.4012013326299,0.4885621880884626,172.92799495899612,,,,0.8448607959891777,0.7683726978711906,109.95455699166573,0.7710833199631828,109.56802904639638,0.4904030467054542,172.27886361330414,0.41328120382020384,204.4275878456671,,,,0.8460798565392774,0.6960894420847301,121.54757785225681,1.0,84.60798565392774,0.5072409920370199,166.80037099161103,0.4422451719682832,191.3146621304339,,,
1,76.733171,30.68394,0.7694929331919369,1.0,76.94929331919369,1.0,76.94929331919369,1.0,76.94929331919369,1.0,76.94929331919369,,,,0.7730090659275245,0.2794817336140455,276.58661477856117,0.4071377560957513,189.86425462975902,0.3591786386696469,215.2157680620023,0.15940308474230439,484.9398411437227,,,,0.7810825141409719,0.27839660177516434,280.5646725428715,0.6018586360727503,129.7784009942424,0.27861919292160153,280.340527136892,0.4318082748258688,180.88641642079497,,,,0.7949317135753982,0.6560503055990948,121.16932296060423,0.6590181875515901,120.62363810151572,0.4038267127924987,196.84971013392666,0.39458918021535694,201.45806155697028,,,,0.797653292801714,0.6297381771640033,126.66427441224998,0.9104441620834531,87.6114457119886,0.36923233878372486,216.03018181701944,0.42476882981979386,187.78526972897578,,,
1,76.695912,30.71134,0.47157618855015837,1.0,47.15761885501584,1.0,47.15761885501584,1.0,47.15761885501584,1.0,47.15761885501584,,,,0.4816525817651361,0.38560374944644,124.9086873394205,0.5179230428578459,92.99694006805083,0.48495546917285837,99.31892975382756,0.3524701077596812,136.65061835358057,,,,0.4937279759943257,0.27858829897160853,177.22495087442366,0.13674162279191063,361.06634243010734,0.49641416129508437,99.4588822176727,0.14286153619052305,345.5989548760557,,,,0.4975822684266703,0.2693930522068592,184.704937395561,0.27136126556118684,183.36525200000398,0.4998708359986223,99.54216821483894,0.21700782364808344,229.29231769707434,,,,0.4980731731262598,0.31367785267923043,158.78493456648135,0.3416633863110761,145.77891371502605,0.2886446390788761,172.5558370720873,0.27022954288244844,184.31484870731725,,,
1,76.691224,30.694111,0.28377590579872447,1.0,28.377590579872447,1.0,28.377590579872447,1.0,28.377590579872447,1.0,28.377590579872447,,,,0.3047718525560599,0.18386950722580486,165.75442940725256,0.2861443203093452,106.50983819164287,0.28407630841521764,107.28520595620836,0.2783556246252493,109.49010028677336,,,,0.3247415157601931,0.16421115747482287,197.75849628852595,0.14368399799317189,226.01091304240114,0.3767513858127042,86.19517485242459,0.16764968612718884,193.70242990722048,,,,0.36129100070884274,0.11021646822726104,327.80128643196775,0.1336682125769386,270.2893932249493,0.2839600592259028,127.23303470697607,0.22173615105052555,162.9373464801045,,,,0.0,0.11908811688550067,0.0,0.271796722996537,151.76713329182078,0.13437794446959778,306.9686000192394,0.22437929051284247,183.8396466670999,,,
1,76.696883,30.70069,0.18123306616566015,1.0,18.123306616566015,1.0,18.123306616566015,1.0,18.123306616566015,1.0,18.123306616566015,,,,0.22643286392546685,0.3109333135322108,72.82361010249542,0.4239049051093084,53.415957493362505,0.34225002629836576,66.16007203110274,0.27806345022183443,81.43208456372905,,,,0.23334940522469166,0.18312325579956312,127.42751007010459,0.07526282896161676,310.0460193220977,0.4228715340300853,55.18210294289754,0.15000587845823507,155.56017378989668,,,,0.2876414605210094,0.11466706268911618,250.84924456542427,0.11664717493672921,246.5910217517308,0.3572555644248083,80.51420024321256,0.2396740240212367,120.0136150321916,,,,0.3571580553573702,0.2184249444640393,163.51523230725667,0.28439362156342235,125.58581778098026,0.21384593489143416,167.01652782817362,0.19532569752547846,182.85256875162685,,,
1,76.728938,30.692466,0.4391349085702184,1.0,43.91349085702184,1.0,43.91349085702184,1.0,43.91349085702184,1.0,43.91349085702184,,,,0.4645582969447236,0.36910196527716577,125.86177822051906,0.570617784436415,81.41321732612248,0.49814047765929315,93.25849188719447,0.3083105666696043,150.6786815524748,,,,0.49648507286622295,0.2029435092976117,244.64200633198854,0.6042125671983785,82.17059687591937,0.3919097558826121,126.68351971695598,0.35830616021855993,138.5644814377114,,,,0.5403682520106448,0.6547721864810082,82.52767346682619,0.6575923151493787,82.17374801405559,0.5195117652242883,104.01463223404615,0.2797479510002644,193.16254152300618,,,,0.5403682520106448,0.6019035868511501,89.77654624681229,0.8965012778708029,60.27523499955553,0.38223318938926587,141.3713583778656,0.30996739226227193,174.33067654852687,,,
1,76.738465,30.69128,0.5567628930139298,0.9853677212116684,56.5030577954492,0.9853677212116684,56.5030577954492,0.9853677212116684,56.5030577954492,0.9853677212116684,56.5030577954492,,,,0.5753312234420532,0.3793000410861689,151.68235199619983,0.5431591528778994,105.92313880631337,0.45953946139767676,125.197349035532,0.3341052552945131,172.2005907793638,,,,0.5753312234420532,0.3564972173458335,161.38449206573515,0.6761102603369066,85.09428967330935,0.39456728793934187,145.81320880571855,0.4375957120980092,131.4755166780965,,,,0.5808555798863831,0.7438650879617524,78.08614616905494,0.746853172972771,77.77373129103117,0.5398162327718223,107.60246628817254,0.35435886900982333,163.9173252554548,,,,0.617361764717325,0.7041702461435028,87.67223098368642,1.0,61.7361764717325,0.45510402270944605,135.6528911877955,0.3863780674560191,159.78178284863398,,,
1,76.708514,30.719551,0.3924451074226354,1.0,39.244510742263536,1.0,39.244510742263536,1.0,39.244510742263536,1.0,39.244510742263536,,,,0.4172779519640556,0.4826313694536083,86.4589370633865,0.64709533350874,64.48477223617925,0.591606117643884,70.53306913489949,0.44629520937481026,93.498192048397,,,,0.4172779519640556,0.3521085902028645,118.50831350738824,0.21027882909321513,198.44030602770724,0.6041746780276198,69.0657796725767,0.20268911871656312,205.87091927098945,,,,0.4324172794485336,0.3579847126366991,120.79210764716994,0.36014356358828015,120.06802929924842,0.607966160011334,71.12522174597223,0.26103206568304016,165.6567664654652,,,,0.4631403241100056,0.426386555755699,108.6198234578871,0.43505569160814156,106.45541089189108,0.37628772086057194,123.0814343478446,0.2934620548213213,157.8194919925833,,,
1,76.717025,30.708136,0.17088758739006582,1.0,17.088758739006582,1.0,17.088758739006582,1.0,17.088758739006582,1.0,17.088758739006582,,,,0.17088758739006582,0.39236391403948945,43.55333945742698,0.5724664557652449,29.851109295413952,0.5098360059634195,33.51814806942586,0.40965055816152135,41.71545332612154,,,,0.22859552077614953,0.29696374677284465,76.97758506226292,0.2951965383076979,77.43841512730518,0.47169193847496454,48.462884804693864,0.1427439002218101,160.1438102930734,,,,0.2338285019012598,0.34269299298207334,68.23264749784121,0.3450201810843242,67.77241295462403,0.5698701865386713,41.03188891517705,0.15910694156576125,146.9631051921233,,,,0.3023868036910198,0.388284062397731,77.87772741011345,0.5421766481218865,55.77274579023188,0.2825642703901676,107.01522994166282,0.19405839787644086,155.8225807282779,,,
1,76.734448,30.696438,0.4254364386164168,1.0,42.54364386164168,1.0,42.54364386164168,1.0,42.54364386164168,1.0,42.54364386164168,,,,0.4575913328014506,0.36077243397358943,126.83655670736441,0.5962822629051621,76.74072520151918,0.49809611344537813,91.86807936248445,0.296077806122449,154.55104142868595,,,,0.4575913328014506,0.3309480042016807,138.26683557293583,0.6519639105642258,70.18660471642359,0.4663209033613446,98.12799072549197,0.3492928421368548,131.0050701302845,,,,0.45892494846014464,0.6647846638655462,69.03362448098878,0.6677858643457383,68.72336971519685,0.5929340486194479,77.39898721091798,0.26568127250900364,172.7351514565605,,,,0.4606339959540926,0.6801470588235294,67.72564697270982,0.9220344387755103,49.958437188726755,0.3747467737094838,122.91873560229538,0.2978410114045618,154.65767920335412,,,
