Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_118_0_0,fill_per_m_1_118_0_0,fill_ratio_2,distance_from_196_0_0,fill_per_m_2_196_0_0
1,76.680626,30.706793,0.8903144562136512,18111.7,0.004915686855533446,0.8903144562136512,8330.6,0.010687278902043684,0.0,1372.8,0.0
1,76.699239,30.704057,0.9231438877168577,15489.9,0.005959650402629182,0.9265476182512744,5708.9,0.016229879981279657,0.0,1531.7,0.0
1,76.696883,30.70069,0.6733915791158308,16160.7,0.004166846603896062,0.69876354580271,6379.6,0.010953093388342685,0.0,1216.3,0.0
1,76.683038,30.698,0.8608550280434487,18561.9,0.004637752751838167,0.8608550280434487,8780.9,0.009803722033543814,0.0,1823.1,0.0
1,76.70499,30.708699,0.9890744654737046,14880.6,0.006646737802734463,0.9894588551648448,5053.8,0.01957851231083234,0.0,2111.0,0.0
1,76.68811,30.698177,0.627439007682151,17017.9,0.003686935565975537,0.638334384796955,7343.2,0.008692863939385486,0.6410169537932775,1426.4,0.044939494797621805
1,76.704309,30.698164,0.9794507631128238,14688.7,0.00666805614596815,0.9812965438994352,6270.0,0.015650662582128154,0.9825046310390607,2349.5,0.04181760506656994
1,76.67732,30.699459,0.6013676269900664,18598.1,0.003233489587592638,0.6151005861922428,8817.0,0.006976302440651501,0.6483542415598993,1625.7,0.03988154281601152
1,76.695929,30.704942,0.6133904280636049,16767.0,0.003658319485081439,0.6292544722331611,6985.9,0.009007493268342822,0.6316322580270819,1667.2,0.037885812021777945
1,76.673781,30.709807,0.7972395750228002,19177.6,0.004157139449267897,0.8096209933914121,9503.0,0.008519635834909105,0.8096209933914121,2438.8,0.03319751490041874
1,76.697373,30.717857,0.6593990799053714,16350.2,0.00403297256244799,0.6706291069366194,6773.6,0.009900630490974066,0.6930762120540511,2315.0,0.029938497280952533
1,76.679274,30.692858,0.7227620328396968,17668.1,0.00409077395328132,0.7483797772664333,7998.2,0.009356852507644637,0.7483797772664333,2549.2,0.029357436735698784
1,76.691224,30.694111,0.6121498216133903,16344.2,0.0037453642369365903,0.6121498216133903,6806.0,0.008994267140954896,0.6429025506227202,2348.4,0.02737619445676717
1,76.707991,30.713578,0.6701854674112075,15232.4,0.004399736531414666,0.6736322787037079,4801.3,0.01403020595888005,0.6736322787037079,2460.8,0.027374523679441966
1,76.710537,30.716773,0.7628554778963716,14749.5,0.005172076869699798,0.7841564911715844,6338.3,0.012371716251543543,0.7841564911715844,2879.1,0.02723616724572208
1,76.714549,30.716228,0.852236524975911,14680.3,0.0058053072823846304,0.8594103809747696,5600.6,0.015344969842066378,0.8594103809747696,3323.3,0.02586015048219449
1,76.68913,30.720583,0.6255895834697527,17208.6,0.003635331075565431,0.6255895834697527,8028.5,0.007792110400071653,0.6396584048623942,2568.5,0.02490396748539592
1,76.702706,30.711971,0.3622929983164862,15711.6,0.0023058949967952732,0.3997497890981197,5488.4,0.007283539630823551,0.0,1676.4,0.0
1,76.695912,30.71134,0.47378336230782225,16258.4,0.0029140835648515367,0.5116532754274078,6356.2,0.008049672373861864,0.5116532754274078,2223.2,0.023014271114942777
