Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.6789030208597069,fill_per_m_0,fill_ratio_1,distance_from_34,fill_per_m_1,fill_ratio_2,distance_from_242,fill_per_m_2,fill_ratio_3,distance_from_53,fill_per_m_3,fill_ratio_4,distance_from_179,fill_per_m_4,fill_ratio_5,distance_from_51,fill_per_m_5
1,76.728938,30.692466,0.9666548190436696,0.5566675497208567,173.65029082949107,0.9666548190436696,1.0,0.9666548190436696,0.9695983384705588,0.6739490614259276,1.4386819330515908,0.9695983384705588,0.33711113069533793,2.8761979364805583,0.9704879297803922,0.5923151493786905,1.6384654871623434,0.9733718130978938,0.3919097558826121,2.4836631354220375,0.0,0.3957786198995329,0.0
1,76.702706,30.711971,0.9283185625877254,0.7707885673917523,120.43751060411209,0.9283185625877254,1.0,0.9283185625877254,0.9283185625877254,0.25781588125970617,3.600703564310689,0.9328182410673096,0.3411173909722753,2.7345959653611605,0.9394352269149975,0.09809949336795742,9.576351463827727,0.9407199595789135,0.4788882099849793,1.9643832108717398,0.942893564091463,0.27181190967183483,3.468919243567515
1,76.733428,30.670581,0.9132405525564713,0.5077954061558688,179.84419344592303,0.9132405525564713,0.960961072479645,0.9503408397178498,0.9179089009385133,0.7655529044776397,1.1990143275138259,0.9251017506391552,0.41070251501675753,2.252486207934249,0.9251017506391552,0.6795465728370764,1.3613515064565729,0.932356498546769,0.0835182382813588,11.163507728764799,0.0,0.5047580143529564,0.0
1,76.708514,30.719551,0.9148643902204485,0.7271804079710359,125.80982383354973,0.9148643902204485,1.0,0.9148643902204485,0.9198806801569884,0.37266489910745004,2.4683856256925347,0.9239684955181313,0.4581419039716111,2.0167735968011025,0.9240110287269317,0.2011711766412327,4.593158145984336,0.9308365799625199,0.6041746780276198,1.5406745992753552,0.9318771335936357,0.3846870003440669,2.422429488805595
1,76.70779,30.689305,0.8948273504276488,0.7031515222873066,127.25953397879779,0.8948273504276488,1.0,0.8948273504276488,0.9050555429112711,0.231334900822583,3.9123173360053554,0.9077086938179457,0.08897013165514307,10.202398006291745,0.9126309409439567,0.2827759909020505,3.2273989670504903,0.9212982877440996,0.27895261949779876,3.3027052744753655,0.9266424265045136,0.05506910674043634,16.826901349102425
1,76.707739,30.67142,0.8985541885270792,0.6795052934192839,132.2365251940183,0.8985541885270792,1.0,0.8985541885270792,0.8997327938269426,0.31690359471225693,2.839137229238074,0.9040028589066119,0.12830213199142293,7.045891170125255,0.9060726442715833,0.4235320448490712,2.139324887670469,0.9060726442715833,0.30460836479939934,2.974549450959037,0.9116482362228969,0.17019110671508714,5.356615006617623
1,76.705889,30.715948,0.8971102599525771,0.7375268595649487,121.63763913381585,0.8971102599525771,1.0,0.8971102599525771,0.9000653826307418,0.30840251170710936,2.918476174686723,0.9088021853088223,0.39754948914431676,2.286010195271343,0.9110279906469325,0.1414830779054917,6.4391304185189115,0.9114993012361517,0.539438324819072,1.6897192121858775,0.9114993012361517,0.32302309493401443,2.8217774999101795
1,76.733171,30.68394,0.8960912999234932,0.5289543657217988,169.40805445488817,0.8960912999234932,1.0,0.8960912999234932,0.8960912999234932,0.676231902876063,1.325124260053914,0.9041266016807128,0.32566939649975424,2.77620989690198,0.9041266016807128,0.5903209949824245,1.5315846960646067,0.9041266016807128,0.27861919292160153,3.2450262747517105,0.9103192229224214,0.41570751523358157,2.1898069906456294
1,76.68913,30.720583,0.8661761457749352,0.8442292408677479,102.59963808936882,0.8661761457749352,1.0,0.8661761457749352,0.866325420761571,0.2903954999244564,2.98326048780693,0.8759214890564477,0.36510814360261734,2.3990740946326254,0.8759214890564477,0.1414060411654638,6.194371059660058,0.8879580552939986,0.4288669618679033,2.070474376078196,0.8978909173327309,0.28309101263321834,3.1717393956835593
1,76.698487,30.722642,0.877339353380981,0.8556108282067131,102.53953368259833,0.877339353380981,1.0,0.877339353380981,0.880836815345001,0.3188709104044586,2.76236177902757,0.885021155388827,0.39581780443333375,2.235930636460008,0.8908608643284881,0.17322798527573594,5.142707530255339,0.8920988014601365,0.5180269027441717,1.7221090193084059,0.8920988014601365,0.3314794215795328,2.6912645050760498
1,76.734448,30.696438,0.8607305832563434,0.523082055357686,164.54982051865107,0.8607305832563434,1.0,0.8607305832563434,0.8701838567887926,0.6851928271308524,1.269983896989354,0.8812469729394502,0.3787515006002401,2.3267154626261872,0.8812469729394502,0.5983174519807923,1.4728752604858677,0.8824880318809045,0.4663209033613446,1.8924479377178567,0.8854504928454396,0.38916191476590634,2.2752753012279405
1,76.708249,30.663889,0.835302495589238,0.7452683012980896,112.08077602848921,0.835302495589238,1.0,0.835302495589238,0.835302495589238,0.3891346419684822,2.14656421069007,0.8509891302005468,0.2002448753900233,4.249742364407819,0.861334578585167,0.4863541214107982,1.7710029393534064,0.8721304169228993,0.2844306647181958,3.0662320386129127,0.8721304169228993,0.2553681688323657,3.415188435232905
1,76.724498,30.659777,0.8511366715168569,0.5884673122773968,144.6361851812834,0.8511366715168569,1.0,0.8511366715168569,0.85871386622725,0.7617630385487528,1.1272716353673444,0.85871386622725,0.4431272509003601,1.9378493750553318,0.85871386622725,0.6845404828598106,1.2544383973315847,0.8662737163662093,0.2038315326130452,4.2499494816179775,0.8707092868335932,0.5275860344137655,1.6503645472744437
