Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.5522150680546295,fill_per_m_0,fill_ratio_1,distance_from_34,fill_per_m_1,fill_ratio_2,distance_from_51,fill_per_m_2,fill_ratio_3,distance_from_61,fill_per_m_3
1,76.728325,30.672599,0.9367299887367345,0.5398110264033202,173.52924318312387,0.9367299887367345,1.0,0.9367299887367345,0.9417853282562275,0.6848428667502773,1.3751845481361236,0.9438208239329985,0.4295490484759256,2.197236444317012,0.0,0.20531835614446442,0.0
1,76.733428,30.670581,0.9132405525564713,0.5077954061558688,179.84419344592303,0.9132405525564713,0.960961072479645,0.9503408397178498,0.9147532617178575,0.7655529044776397,1.194892288132617,0.9193261486284581,0.5047580143529564,1.821320558539188,0.9271680419994758,0.18553006600874547,4.997400485783103
1,76.708514,30.719551,0.9148643902204485,0.7271804079710359,125.80982383354973,0.9148643902204485,1.0,0.9148643902204485,0.9179227264413119,0.37266489910745004,2.463131699926073,0.9221644848198834,0.3846870003440669,2.39718130322858,0.9265229946074326,0.41961990730433724,2.2080053364471444
1,76.705889,30.715948,0.8971102599525771,0.7375268595649487,121.63763913381585,0.8971102599525771,1.0,0.8971102599525771,0.906909691722474,0.30840251170710936,2.9406689546801372,0.9128096476582911,0.32302309493401443,2.8258340099328048,0.9162461092894691,0.3769223605789698,2.4308616445096907
1,76.70779,30.689305,0.8948273504276488,0.7031515222873066,127.25953397879779,0.8948273504276488,1.0,0.8948273504276488,0.9019162623416311,0.231334900822583,3.8987470508539266,0.9110112302466952,0.05506910674043634,16.543054430511667,0.9116389062625537,0.35392000223262565,2.5758332405958475
1,76.707739,30.67142,0.8985541885270792,0.6795052934192839,132.2365251940183,0.8985541885270792,1.0,0.8985541885270792,0.9082464650506183,0.31690359471225693,2.866002406426758,0.9082464650506183,0.17019110671508714,5.336627057552966,0.9105373770769241,0.2800540037109502,3.2512921258455187
1,76.733171,30.68394,0.8960912999234932,0.5289543657217988,169.40805445488817,0.8960912999234932,1.0,0.8960912999234932,0.8960912999234932,0.676231902876063,1.325124260053914,0.8960912999234932,0.41570751523358157,2.1555811889039083,0.9032378601306137,0.1340647925728754,6.737323370262394
1,76.698487,30.722642,0.877339353380981,0.8556108282067131,102.53953368259833,0.877339353380981,1.0,0.877339353380981,0.8841926908342344,0.3188709104044586,2.7728860237289026,0.8877336091800337,0.3314794215795328,2.6780956867545314,0.8975720980617351,0.49852642684311327,1.8004503868441901
1,76.734448,30.696438,0.8607305832563434,0.523082055357686,164.54982051865107,0.8607305832563434,1.0,0.8607305832563434,0.8721100776550955,0.6851928271308524,1.2727951068999548,0.8785057546539426,0.38916191476590634,2.257429931658119,0.8819672304688471,0.2697328931572629,3.269780041081723
1,76.68913,30.720583,0.8661761457749352,0.8442292408677479,102.59963808936882,0.8661761457749352,1.0,0.8661761457749352,0.8754938119570207,0.2903954999244564,3.0148325720776388,0.877816573406694,0.28309101263321834,3.100828123229828,0.877816573406694,0.4913066722452728,1.7866978467747443
