Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.3191395155341933,fill_per_m_0,fill_ratio_1,distance_from_34,fill_per_m_1,fill_ratio_2,distance_from_179,fill_per_m_2,fill_ratio_3,distance_from_241,fill_per_m_3,fill_ratio_4,distance_from_248,fill_per_m_4,fill_ratio_5,distance_from_53,fill_per_m_5
1,76.714146,30.697422,0.9699098521619943,0.6586063442537702,147.267007162062,0.9699098521619943,1.0,0.9699098521619943,0.9699098521619943,0.33418498461813495,2.9023142774361532,0.9726836658307029,0.33048290862501767,2.9432192722993675,0.9738602950033629,0.3869377053087919,2.5168400020002784,0.9750718744238719,0.23181550700563877,4.206240932795552,0.0,0.26214720407600806,0.0
1,76.733428,30.670581,0.9132405525564713,0.5077954061558688,179.84419344592303,0.9132405525564713,0.960961072479645,0.9503408397178498,0.9191972907505105,0.7655529044776397,1.200697280846589,0.9271596283717747,0.0835182382813588,11.101283353802685,0.9303648462111298,0.8308560712263144,1.119766561780001,0.9364732651881396,0.3472932700788206,2.6964912535610046,0.9396097020854782,0.6795465728370764,1.3827009650900746
1,76.708514,30.719551,0.9148643902204485,0.7271804079710359,125.80982383354973,0.9148643902204485,1.0,0.9148643902204485,0.9155894660875585,0.37266489910745004,2.4568706853809905,0.9216487055537886,0.6041746780276198,1.5254672846644122,0.9260734272389944,0.31214286196172086,2.966825579220075,0.9297854881598385,0.32881323915346056,2.827700887450879,0.9297854881598385,0.2011711766412327,4.6218623546553665
1,76.707739,30.67142,0.8985541885270792,0.6795052934192839,132.2365251940183,0.8985541885270792,1.0,0.8985541885270792,0.902552303727358,0.31690359471225693,2.8480342879886233,0.9074299475703157,0.30460836479939934,2.9790053473019564,0.9081603555783185,0.39309358958623625,2.3102904235457844,0.9164532617001268,0.34475016063938085,2.658311340596487,0.9169201899523041,0.4235320448490712,2.164936989074948
1,76.733171,30.68394,0.8960912999234932,0.5289543657217988,169.40805445488817,0.8960912999234932,1.0,0.8960912999234932,0.8974741858908929,0.676231902876063,1.327169247818493,0.9066604880870921,0.27861919292160153,3.2541207178868334,0.9090057288552588,0.7447250535609946,1.2205923844091666,0.910771877968842,0.29313399059552403,3.107015587371971,0.916420207431367,0.5903209949824245,1.5524099857885816
1,76.70779,30.689305,0.8948273504276488,0.7031515222873066,127.25953397879779,0.8948273504276488,1.0,0.8948273504276488,0.8948273504276488,0.231334900822583,3.8681035470472143,0.8975512807534245,0.27895261949779876,3.217576097221439,0.9048896244296205,0.3101326319167789,2.917750443856675,0.9057106007706061,0.2867458783637645,3.1585828048821187,0.9114961800978645,0.2827759909020505,3.2233860349678465
1,76.705889,30.715948,0.8971102599525771,0.7375268595649487,121.63763913381585,0.8971102599525771,1.0,0.8971102599525771,0.9009594241588516,0.30840251170710936,2.92137511841828,0.9009594241588516,0.539438324819072,1.6701805984234326,0.9042905612106392,0.2508979885057471,3.6042160664429774,0.9069053606092039,0.30681939123031077,2.955828042590844,0.9086763919472967,0.1414830779054917,6.422509358711274
1,76.698487,30.722642,0.877339353380981,0.8556108282067131,102.53953368259833,0.877339353380981,1.0,0.877339353380981,0.8773546054825158,0.3188709104044586,2.751441341481014,0.8773546054825158,0.5180269027441717,1.6936467987180936,0.8882093821534698,0.26940586906413777,3.2969191994180824,0.8973219339715187,0.4087072692453242,2.195512537930678,0.9070325931853892,0.17322798527573594,5.236062705120183
1,76.68913,30.720583,0.8661761457749352,0.8442292408677479,102.59963808936882,0.8661761457749352,1.0,0.8661761457749352,0.876076367500323,0.2903954999244564,3.0168386484233602,0.8861665683178551,0.4288669618679033,2.0662971203428957,0.8958708711449218,0.23699196913171325,3.7801739629709683,0.9031157421078001,0.4353579024441268,2.074421383045194,0.9060289663558456,0.1414060411654638,6.407286130694175
1,76.734448,30.696438,0.8607305832563434,0.523082055357686,164.54982051865107,0.8607305832563434,1.0,0.8607305832563434,0.8658780407518052,0.6851928271308524,1.2636998031306697,0.8772908917278086,0.4663209033613446,1.8813029512597466,0.8822102178874863,0.7964248199279711,1.1077131146757502,0.892446142979341,0.11496473589435774,7.762781656797949,0.9008665790113385,0.5983174519807923,1.5056665588291394
