Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_86_0_0,fill_per_m_1_86_0_0,fill_ratio_2,distance_from_259_0_0,fill_per_m_2_259_0_0
1,76.716695,30.700924,0.988420993963481,13144.5,0.0075196545624670475,0.9892290149670656,4945.8,0.02000139542575651,0.0,1411.0,0.0
1,76.716966,30.691124,0.6638244748527251,13365.3,0.004966775716614854,0.6638244748527251,5166.6,0.012848381427877618,0.0,985.7,0.0
1,76.727591,30.703045,0.8232732126800302,11758.0,0.007001813341384846,0.8399902350186879,4848.8,0.017323672558544133,0.0,1283.9,0.0
1,76.728938,30.692466,0.7341512590416462,11347.0,0.006470003164198874,0.7399438739355911,4264.6,0.01735083885793723,0.0,1309.5,0.0
1,76.729384,30.700394,0.5942418273085972,11699.0,0.005079424115809875,0.6070199005709181,4852.0,0.01251071518076913,0.6307700191261585,1187.4,0.053121948722095205
1,76.714146,30.697422,0.760160929790159,13424.9,0.005662320984068106,0.760160929790159,5211.5,0.014586221429342015,0.7818040860598289,1679.2,0.04655812804072349
1,76.722183,30.687605,0.9772799325664473,12300.7,0.007944913155889072,0.9776054690068174,4019.0,0.024324594899398293,0.9792225020922112,2107.9,0.046454884107035965
1,76.718126,30.698031,0.6971636921379805,13487.1,0.0051691148737532935,0.7044408220707993,5273.7,0.013357620305872524,0.7208351061762437,1741.4,0.0413939994358702
1,76.716714,30.6946,0.8243504472493495,14373.3,0.0057352900673425695,0.8341267224530557,5599.0,0.014897780361726303,0.8350318167643096,2084.4,0.04006101596451302
1,76.726352,30.694305,0.17464718589632955,11728.2,0.0014891218251422175,0.21113053868566706,3478.3,0.006069934700447547,0.0,730.1,0.0
1,76.70779,30.689305,0.8956899442666165,14332.9,0.006249188540118304,0.9023001934956599,4773.0,0.018904257144262727,0.9070022697665524,2593.0,0.034978876581818454
1,76.708931,30.698582,0.768581330913202,14022.3,0.005481135982778874,0.7810848678753153,6605.7,0.011824407222176534,0.7916649111001661,2276.6,0.034774001190378906
1,76.711345,30.704868,0.7470782671290289,14094.6,0.005300457388851254,0.7470782671290289,5854.0,0.012761842622634589,0.7629023353124327,2351.3,0.03244598032205302
1,76.737219,30.685932,0.8899133763628625,10667.0,0.0083426771947395,0.8906773124246202,2349.4,0.0379108415946463,0.8906773124246202,2817.4,0.03161344901059914
1,76.738465,30.69128,0.7938181039080396,10552.5,0.007522559620071449,0.7998665203738168,3237.2,0.024708591386810107,0.7998665203738168,2824.4,0.02831987396876564
