Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.04795773243698764,fill_per_m_0,fill_ratio_1,distance_from_34,fill_per_m_1,fill_ratio_2,distance_from_242,fill_per_m_2,fill_ratio_3,distance_from_241,fill_per_m_3,fill_ratio_4,distance_from_12,fill_per_m_4,fill_ratio_5,distance_from_248,fill_per_m_5,fill_ratio_6,distance_from_179,fill_per_m_6
1,76.708514,30.719551,0.9148643902204485,0.7271804079710359,125.80982383354973,0.9148643902204485,1.0,0.9148643902204485,0.9209443765798568,0.37266489910745004,2.471239923012771,0.9256962730638271,0.4581419039716111,2.020544868389049,0.9308630143008558,0.31214286196172086,2.982169793826683,0.9339275349852909,0.22629480459025683,4.127039225121925,0.9398833065934038,0.32881323915346056,2.8584107775379155,0.9441203061129042,0.6041746780276198,1.5626611648059567
1,76.733428,30.670581,0.9132405525564713,0.5077954061558688,179.84419344592303,0.9132405525564713,0.960961072479645,0.9503408397178498,0.9132405525564713,0.7655529044776397,1.1929163186698422,0.9214878363363413,0.41070251501675753,2.243686860059142,0.9267073858909936,0.8308560712263144,1.115364523392368,0.9302646055165383,0.4778531839239461,1.9467582027550054,0.9302646055165383,0.3472932700788206,2.6786139717173567,0.9302646055165383,0.0835182382813588,11.13846058848409
1,76.705889,30.715948,0.8971102599525771,0.7375268595649487,121.63763913381585,0.8971102599525771,1.0,0.8971102599525771,0.90418356745062,0.30840251170710936,2.9318294538058933,0.9113327283055606,0.39754948914431676,2.2923755486822732,0.9130964694223836,0.2508979885057471,3.6393136304537097,0.9130964694223836,0.18631598552575562,4.900795102716297,0.9184506898006963,0.30681939123031077,2.9934571153335967,0.9224310485145191,0.539438324819072,1.709984267105796
1,76.707739,30.67142,0.8985541885270792,0.6795052934192839,132.2365251940183,0.8985541885270792,1.0,0.8985541885270792,0.9031349439418688,0.31690359471225693,2.849872828870559,0.9057363241899717,0.12830213199142293,7.059401976660222,0.9098629736734114,0.39309358958623625,2.314621753641717,0.9098629736734114,0.3210044112656939,2.83442514103123,0.9098629736734114,0.34475016063938085,2.639195213095653,0.9160754855625729,0.30460836479939934,3.007387818012998
1,76.733171,30.68394,0.8960912999234932,0.5289543657217988,169.40805445488817,0.8960912999234932,1.0,0.8960912999234932,0.9027440639530417,0.676231902876063,1.334962252022725,0.908114753429471,0.32566939649975424,2.788455910164578,0.908114753429471,0.7447250535609946,1.2193960027089306,0.9113666243789176,0.38882963430129563,2.343871310160273,0.9148380971602365,0.29313399059552403,3.120887125036824,0.9148380971602365,0.27861919292160153,3.2834712051500903
1,76.70779,30.689305,0.8948273504276488,0.7031515222873066,127.25953397879779,0.8948273504276488,1.0,0.8948273504276488,0.8948273504276488,0.231334900822583,3.8681035470472143,0.898223386520857,0.08897013165514307,10.095785740797357,0.9031452327946685,0.3101326319167789,2.912125780549977,0.9061671141817579,0.13837395084037424,6.548682816949387,0.9100935211658031,0.2867458783637645,3.173867838516105,0.9144773470308122,0.27895261949779876,3.278253305802093
1,76.698487,30.722642,0.877339353380981,0.8556108282067131,102.53953368259833,0.877339353380981,1.0,0.877339353380981,0.8885139308649339,0.3188709104044586,2.786437714678756,0.8953965707355822,0.39581780443333375,2.262143240417046,0.8987612704929381,0.26940586906413777,3.33608645429684,0.8987612704929381,0.2863490934944899,3.1386908179970634,0.9038044850950635,0.4087072692453242,2.21137364834233,0.9117032000960594,0.5180269027441717,1.7599533832440846
1,76.734448,30.696438,0.8607305832563434,0.523082055357686,164.54982051865107,0.8607305832563434,1.0,0.8607305832563434,0.8639763014124335,0.6851928271308524,1.2609243226176368,0.8639763014124335,0.3787515006002401,2.2811165105437627,0.8746187385775565,0.7964248199279711,1.098181167503867,0.8746187385775565,0.2598476890756303,3.365890001519287,0.8810525714523506,0.11496473589435774,7.66367673181069,0.8855362944346697,0.4663209033613446,1.8989847721848359
1,76.68913,30.720583,0.8661761457749352,0.8442292408677479,102.59963808936882,0.8661761457749352,1.0,0.8661761457749352,0.8661761457749352,0.2903954999244564,2.9827464475181693,0.8688308435604186,0.36510814360261734,2.3796534226474324,0.8737678871423188,0.23699196913171325,3.6869092667722594,0.8778678924765534,0.24967167579001198,3.5160892387925093,0.8842051996837934,0.4353579024441268,2.0309846099492153,0.8850429578094688,0.4288669618679033,2.0636771691498907
1,76.724498,30.659777,0.8511366715168569,0.5884673122773968,144.6361851812834,0.8511366715168569,1.0,0.8511366715168569,0.8511366715168569,0.7617630385487528,1.1173247170647336,0.8620620544331177,0.4431272509003601,1.9454051915822204,0.8701981088924883,0.8204114979325063,1.060684925900536,0.870631880783462,0.5034263705482193,1.7294125451461049,0.873016540776587,0.4458616780045351,1.9580434557277808,0.8810644862590364,0.2038315326130452,4.322513180194027
