id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,fill_ratio_11,distance_from_57_0_0,fill_per_m_1_57_0_0,fill_ratio_2,fill_ratio_22,distance_from_58_0_0,fill_per_m_2_58_0_0,fill_ratio_3,fill_ratio_33,distance_from_111_0_0,fill_per_m_3_111_0_0,fill_ratio_4,fill_ratio_44,distance_from_62_0_0,fill_per_m_4_62_0_0
172,2,76.735219,30.742392,0.9771741842213173,0.9771741842213173,1.0,97.71741842213173,0.9776210634447907,0.9776210634447907,0.08414424728105323,1161.8394543115983,0.9798043753235566,0.9798043753235566,0.20272568099936025,483.3153700574564,0.9806917811488391,0.9806917811488391,0.27419273376207953,357.6651239780109,0.9819602445420996,0.9819602445420996,0.3242533418633624,302.8373551677655
257,2,76.749047,30.743196,0.6034485933813779,0.6034485933813779,1.0,60.34485933813779,0.6231479530455897,0.6231479530455897,0.22954236866764832,271.47404492799245,0.652571113234916,0.652571113234916,0.25478571838366065,256.1254678538392,0.6818245752237566,0.6818245752237566,0.17529785240289913,388.952041270119,0.6861312094861467,0.6861312094861467,0.23215276051328143,295.5516048868578
114,2,76.729602,30.744926,0.9446142194740232,0.9446142194740232,1.0,94.46142194740233,0.9497486726578319,0.9497486726578319,0.07234618919609971,1312.7832760941528,0.9517737015453853,0.9517737015453853,0.2333473847153213,407.8784524225667,0.9563218072270265,0.9563218072270265,0.29202457379394225,327.4799085579093,0.9565710119379318,0.9565710119379318,0.33311450033516,287.15982371691626
275,2,76.730074,30.734448,0.8633336495718252,0.8633336495718252,1.0,86.33336495718252,0.8710868986328242,0.8710868986328242,0.17923511031003295,486.0023781758254,0.8710868986328242,0.8710868986328242,0.29011184484970604,300.2589911777285,0.8710868986328242,0.8710868986328242,0.28717601593061054,303.3285686515347,0.8827697074931418,0.8827697074931418,0.33398399068090767,264.31497680275055
296,2,76.746288,30.747585,0.5801723692273323,0.5801723692273323,0.969224927530863,59.85941474961268,0.5801723692273323,0.5801723692273323,0.1590616520184854,364.7468524719631,0.5956024798011378,0.5956024798011378,0.1786491567648666,333.39227040688155,0.5956024798011378,0.5956024798011378,0.17046222806708833,349.4043733645956,0.5956024798011378,0.5956024798011378,0.22552951091436135,264.09070697062856
20,2,76.744586,30.725718,0.9338750175279049,0.9338750175279049,1.0,93.38750175279048,0.9345456625782559,0.9345456625782559,0.30973641650321737,301.7228884897841,0.940867387540808,0.940867387540808,0.43274491586662533,217.41847287948013,0.9418419806034142,0.9418419806034142,0.369610474519115,254.82015406322185,0.9422221372293652,0.9422221372293652,0.383753139947008,245.5281896480314
237,2,76.750122,30.751839,0.44869362262253065,0.44869362262253065,0.933011161801035,48.09091691426246,0.46705223045731886,0.46705223045731886,0.1813296788502804,257.5707591932332,0.46705223045731886,0.46705223045731886,0.07009034026362768,666.3574876375491,0.4868867889824729,0.4868867889824729,0.15539066303622628,313.33078800813456,0.5003152533547998,0.5003152533547998,0.2090087815785203,239.37523082820405
264,2,76.735379,30.734311,0.6194903460096145,0.6194903460096145,1.0,61.94903460096145,0.6402927103445415,0.6402927103445415,0.16856602416795635,379.84683657637004,0.6546329100651233,0.6546329100651233,0.27867404524066347,234.90989607581895,0.6886401623137745,0.6886401623137745,0.24639278400475234,279.48877037750106,0.6971075845723969,0.6971075845723969,0.29287623692726167,238.02121738730534
147,2,76.751162,30.728939,0.9309486955069778,0.9309486955069778,1.0,93.09486955069778,0.9327217712034119,0.9327217712034119,0.3127248901730379,298.2563270506916,0.9348196149178297,0.9348196149178297,0.4640336838487234,201.45512006033255,0.9348196149178297,0.9348196149178297,0.37745029591518886,247.6669445048942,0.9407278091440188,0.9407278091440188,0.3968485837960924,237.0495568222516
170,2,76.718283,30.735031,0.9994137257706666,0.9994137257706666,1.0,99.94137257706666,0.9994137257706666,0.9994137257706666,0.23938661905262054,417.48938588375376,0.9994492688180526,0.9994492688180526,0.338024717291601,295.67342791558815,0.9994492688180526,0.9994492688180526,0.398578580681301,250.75338145609012,0.9994511200238285,0.9994511200238285,0.4402128627945244,227.03814551878204
201,2,76.724063,30.726649,0.8178342161750216,0.8178342161750216,1.0,81.78342161750216,0.8353754490744008,0.8353754490744008,0.28705774901894004,291.01302853847807,0.845925023502119,0.845925023502119,0.3960927885322414,213.56738824677237,0.8571105572590108,0.8571105572590108,0.33518580152789923,255.71207173811896,0.8635368648056285,0.8635368648056285,0.3812162821118137,226.52150638003087
130,2,76.720504,30.729951,0.8689049844787182,0.8689049844787182,1.0,86.89049844787182,0.8712835507794496,0.8712835507794496,0.25426071962123636,342.67328121991136,0.8836804265148909,0.8836804265148909,0.35896330541165283,246.17569907361468,0.8857442703937612,0.8857442703937612,0.3616018670610883,244.95013745162032,0.8918274817448418,0.8918274817448418,0.4057959165471262,219.77241400882147
