Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_252_0_0,fill_per_m_1_252_0_0,distance_from_61_1_0,fill_per_m_1_61_1_0,distance_from_209_2_0,fill_per_m_1_209_2_0,fill_per_m_1_61_1_1,fill_per_m_1_209_2_2,fill_ratio_2,distance_from_202_0_0,fill_per_m_2_202_0_0,distance_from_260_1_0,fill_per_m_2_260_1_0,distance_from_154_2_0,fill_per_m_2_154_2_0,fill_per_m_2_260_1_1,fill_per_m_2_154_2_2,fill_ratio_3,distance_from_86_0_0,fill_per_m_3_86_0_0,distance_from_118_1_0,fill_per_m_3_118_1_0,distance_from_188_2_0,fill_per_m_3_188_2_0,fill_per_m_3_118_1_1,fill_per_m_3_188_2_2,fill_ratio_4,distance_from_100_0_0,fill_per_m_4_100_0_0,distance_from_205_1_0,fill_per_m_4_205_1_0,distance_from_238_2_0,fill_per_m_4_238_2_0,fill_per_m_4_205_1_1,fill_per_m_4_238_2_2,fill_ratio_5,distance_from_274_0_0,fill_per_m_5_274_0_0,distance_from_150_1_0,fill_per_m_5_150_1_0,distance_from_144_2_0,fill_per_m_5_144_2_0,fill_per_m_5_150_1_1,fill_per_m_5_144_2_2,fill_ratio_6,distance_from_179_0_0,fill_per_m_6_179_0_0,distance_from_263_1_0,fill_per_m_6_263_1_0,distance_from_77_2_0,fill_per_m_6_77_2_0,fill_per_m_6_263_1_1,fill_per_m_6_77_2_2,fill_ratio_7,distance_from_253_0_0,fill_per_m_7_253_0_0,distance_from_45_1_0,fill_per_m_7_45_1_0,distance_from_34_2_0,fill_per_m_7_34_2_0,fill_per_m_7_45_1_1,fill_per_m_7_34_2_2,fill_ratio_8,distance_from_280_0_0,fill_per_m_8_280_0_0,distance_from_287_1_0,fill_per_m_8_287_1_0,distance_from_94_2_0,fill_per_m_8_94_2_0,fill_per_m_8_287_1_1,fill_per_m_8_94_2_2,fill_ratio_9,distance_from_47_0_0,fill_per_m_9_47_0_0,distance_from_12_1_0,fill_per_m_9_12_1_0,distance_from_176_2_0,fill_per_m_9_176_2_0,fill_per_m_9_12_1_1,fill_per_m_9_176_2_2,fill_ratio_10,distance_from_143_0_0,fill_per_m_10_143_0_0,distance_from_112_1_0,fill_per_m_10_112_1_0,distance_from_241_2_0,fill_per_m_10_241_2_0,fill_per_m_10_112_1_1,fill_per_m_10_241_2_2,fill_ratio_11,distance_from_42_0_0,fill_per_m_11_42_0_0,distance_from_141_1_0,fill_per_m_11_141_1_0,distance_from_196_2_0,fill_per_m_11_196_2_0,fill_per_m_11_141_1_1,fill_per_m_11_196_2_2,fill_ratio_12,distance_from_214_0_0,fill_per_m_12_214_0_0,distance_from_50_1_0,fill_per_m_12_50_1_0,distance_from_191_2_0,fill_per_m_12_191_2_0,fill_per_m_12_50_1_1,fill_per_m_12_191_2_2,fill_ratio_13,distance_from_166_0_0,fill_per_m_13_166_0_0,distance_from_226_1_0,fill_per_m_13_226_1_0,distance_from_212_2_0,fill_per_m_13_212_2_0,fill_per_m_13_226_1_1,fill_per_m_13_212_2_2,fill_ratio_14,distance_from_204_0_0,fill_per_m_14_204_0_0,distance_from_215_1_0,fill_per_m_14_215_1_0,distance_from_279_2_0,fill_per_m_14_279_2_0,fill_per_m_14_215_1_1,fill_per_m_14_279_2_2,fill_ratio_15,distance_from_78_1_0,fill_per_m_15_78_1_0,fill_per_m_15_78_1_1,fill_ratio_16,distance_from_54_1_0,fill_per_m_16_54_1_0,fill_per_m_16_54_1_1
1,76.704947,30.690631,0.8789789002822673,14243.4,0.006171131192568258,14243.4,0.006171131192568258,14243.4,0.006171131192568258,,,0.8789789002822673,6301.4,0.0139489462703886,4983.3,0.017638490564129538,1392.4,0.06312689602716656,,,0.8823796476306236,5651.0,0.015614575254479271,3462.4,0.025484624758278177,2291.3,0.038510000769459415,,,0.8824718806975965,4683.5,0.018842145418972917,4557.0,0.019365193783137953,3122.3,0.028263519863485142,,,0.885590208892463,6588.2,0.013442066253186955,2884.3,0.030703817525654854,2851.0,0.031062441560591476,,,0.885590208892463,4619.2,0.01917193905638342,2881.2,0.030736853008901256,2997.0,0.029549222852601368,,,0.885590208892463,3908.8,0.02265631930240644,3036.5,0.029164834806272452,2706.0,0.032726910897725905,,,0.885809244927293,5510.7,0.016074350716375287,1909.1,0.04639931092804426,3274.9,0.02704843643858722,,,0.889819845631046,5954.3,0.0149441554108971,1822.5,0.0488241341910039,3089.3,0.028803283774027966,,,0.8961756691612531,5157.7,0.017375490415519577,1846.9,0.04852323727117078,4019.3,0.022296809622602273,,,0.8979504049209859,6160.8,0.014575224076759282,2303.3,0.038985386398688225,4355.7,0.020615524598135454,,,0.9055743083862707,6346.6,0.014268652638992069,2458.5,0.03683442377003338,4000.2,0.02263822579836685,,,0.9055743083862707,5294.5,0.01710405719872076,2241.1,0.040407581472770994,3600.9,0.025148554760928397,,,0.9146372014769082,5258.8,0.017392507824539976,2826.3,0.0323616460204829,4619.2,0.019800770728197702,,,0.9181145875937715,3918.2,0.02343205011468969,1835.5,0.050019863121425846,3905.4,0.023508848967935973,,,0.9181145875937715,1418.4,0.06472889083430425,,0.0,329.8,0.27942483021290443,0.0
1,76.706071,30.686267,0.607089578718754,14560.2,0.004169514008864947,14560.2,0.004169514008864947,14560.2,0.004169514008864947,,,0.6251054255774469,6618.1,0.009445391057515705,5300.0,0.0117944419920273,944.4,0.06619074815517227,,,0.6361757059871598,5967.8,0.01066013783952478,3779.1,0.016834053239849694,2531.7,0.025128400125890106,,,0.6361757059871598,5000.3,0.012722750754697913,4873.8,0.013052971110574085,3362.8,0.018918035743641006,,,0.6361757059871598,6905.0,0.009213261491486746,3201.1,0.019873659241734398,3091.5,0.020578221122017137,,,0.6522765869367622,4935.9,0.013214947363940967,3197.9,0.020397028891984182,3237.4,0.02014816170188306,,,0.6789301098555429,4225.5,0.016067450239156147,3353.2,0.020247229806022397,2946.4,0.023042699900065945,,,0.6789301098555429,5827.4,0.011650652260966177,2225.8,0.03050274552320707,3466.8,0.01958376917778767,,,0.6838903893523466,4453.2,0.015357279918987393,2139.2,0.031969446024324354,3329.8,0.020538482471990704,,,0.6838903893523466,3656.6,0.01870290404617258,2210.6,0.030936867337028252,4259.8,0.016054518741545294,,,0.6838903893523466,4659.7,0.014676704280368835,2620.1,0.026101690368777776,4596.1,0.01487979785801759,,,0.7059495543646672,4845.5,0.014569178709414245,2775.3,0.02543687364842241,4316.9,0.016353159775873132,,,0.7230555464063276,3793.3,0.019061385769813293,2557.9,0.028267545502417123,3917.6,0.018456594507002443,,,0.737416824758542,3757.6,0.019624675983567753,3143.1,0.02346144967575139,4935.9,0.014939865571801332,,,0.7454627789219053,2235.5,0.03334657924052361,2152.2,0.03463724462976979,4145.9,0.01798072261564209,,,0.7634086942268677,1735.1,0.043997965202401464,,0.7634140657537195,516.7,0.147748028982721,
1,76.711141,30.68668,0.422034260127639,13649.9,0.0030918487324276293,13649.9,0.0030918487324276293,13649.9,0.0030918487324276293,,,0.4534192206712362,5595.1,0.008103862677543497,3867.1,0.011725045141610928,1713.6,0.026460038554577278,,,0.4907297659471884,4954.6,0.009904528437153119,2784.5,0.017623622407871735,2764.0,0.017754333066106673,,,0.52242385595047,5282.8,0.009889146966579655,3817.8,0.013683897950402589,3660.2,0.014273095895045902,,,0.5336456252216856,5158.0,0.010345979550633686,2965.5,0.017995131519868,3244.3,0.016448713905054573,,,0.5721078869022462,4213.0,0.013579584308147312,3062.1,0.018683514153758737,3699.1,0.01546613735509303,,,0.5976596914750189,4207.3,0.014205302485561259,2567.7,0.023276071639016196,3736.7,0.01599431828819597,,,0.6337643374052299,4761.1,0.013311300695327336,2096.2,0.03023396323849012,3954.3,0.016027219416969624,,,0.6337643374052299,4441.4,0.014269472180061015,1496.4,0.04235260207198809,3768.7,0.01681652393146788,,,0.6549192722340408,3644.8,0.017968592851021748,2034.1,0.03219700468187605,4698.8,0.013938011241892414,,,0.6549192722340408,4647.8,0.014090952111408424,2490.5,0.026296698343065278,5733.5,0.011422678507613861,,,0.6800735592009832,5322.4,0.01277757326020185,2612.1,0.02603551009536324,4238.8,0.0160440114938422,,,0.6926064359928107,4843.4,0.014300004872461716,2394.7,0.02892247195860904,3839.5,0.018038974762151598,,,0.6926064359928107,3608.5,0.019193749092221442,3032.3,0.02284096019499425,4857.8,0.014257615298958595,,,0.7085318048482656,2343.5,0.030233915291157057,1989.0,0.03562251406979717,5283.3,0.01341078123234088,,,0.7085318048482656,2421.6,0.029258829073681273,,0.7356036028426917,550.4,0.13364891040019836,
1,76.702343,30.687719,0.5123637775457907,15061.2,0.003401878851258802,15061.2,0.003401878851258802,15061.2,0.003401878851258802,,,0.5191515129080209,7119.2,0.007292273189515969,5801.1,0.008949190893244743,662.8,0.0783270236735095,,,0.5531516591917097,6468.8,0.008551070665219356,4280.1,0.01292380222872619,2316.4,0.02387979879086987,,,0.5960771162060856,5501.3,0.010835204700817726,5374.8,0.011090219472465685,3147.4,0.018938715009407307,,,0.6356019991118389,7406.0,0.008582257616957047,3702.1,0.017168688017931415,2876.1,0.022099440183298177,,,0.655218707505501,5436.9,0.012051329020314906,3698.9,0.01771388000501503,3022.1,0.021680907564458524,,,0.6780323439232816,4726.5,0.014345336801508127,3854.3,0.01759158197138992,2731.1,0.024826346304539625,,,0.693760323308404,6328.5,0.010962476468490226,2773.8,0.025011187659831423,3300.5,0.021019855273698047,,,0.7010533187307808,4575.0,0.015323569808323079,2640.3,0.02655203267548312,3114.4,0.02251006032400401,,,0.7207454639298748,3655.2,0.01971835915763501,2711.7,0.026579100340372273,4044.4,0.01782082543590829,,,0.7215455959669229,4781.5,0.015090360681102644,3121.1,0.023118310722723495,4380.8,0.01647063540830266,,,0.7382782554081351,5332.8,0.01384410169907244,2899.8,0.025459626712467584,4108.9,0.01796778347996143,,,0.7382782554081351,3915.2,0.018856718824278074,2391.7,0.030868347008744204,4042.1,0.018264720205045274,,,0.7476515505498994,3879.4,0.019272350119861306,3267.6,0.02288075500519952,4687.7,0.0159492192450434,,,0.7476515505498994,2357.3,0.03171643620030965,2276.7,0.03283926518864583,3930.5,0.019021792406815913,,,0.764364935051719,2236.2,0.034181420939617166,,0.764364935051719,789.3,0.09684086342983897,
1,76.703663,30.693716,0.6079052140907037,14997.3,0.004053431044859433,14997.3,0.004053431044859433,14997.3,0.004053431044859433,,,0.6427390588601942,6992.8,0.009191440608342785,5330.4,0.012057989247714885,1206.6,0.053268610878517676,,,0.6427390588601942,6342.4,0.010134003829152912,4153.8,0.015473519641296986,1850.1,0.03474077395060776,,,0.651380961451212,6746.1,0.009655667147703295,5216.2,0.012487653108608032,2746.3,0.023718492570047413,,,0.6642547921579218,6621.3,0.010032090256564749,3575.7,0.018576916188660173,2814.8,0.023598649714293086,,,0.6767147312225326,5310.6,0.012742717041813215,3675.7,0.018410499529954365,2785.3,0.024295936926813363,,,0.6979458280207639,5670.5,0.012308364835918595,3727.9,0.018722225060242063,2822.9,0.02472442622908229,,,0.7025881300894571,6202.1,0.01132822963334124,2709.9,0.02592671796337345,3040.5,0.023107651047178327,,,0.7170462277522861,5380.6,0.013326510570424973,2513.9,0.02852325978568305,2854.9,0.025116334293750608,,,0.7170462277522861,4460.8,0.016074386382538695,1940.2,0.036957335725816214,3784.9,0.01894491869672346,,,0.7235959062439599,5463.9,0.013243212837789124,2384.2,0.030349631165336798,4319.4,0.016752231936008704,,,0.7235959062439599,6138.4,0.011788021410203962,1788.5,0.04045825587050377,3415.2,0.02118751189517334,,,0.7334007487692001,4720.8,0.015535518318276565,1571.1,0.04668071725346574,3015.9,0.024317807247229685,,,0.7360136263069411,4424.5,0.016634955956762145,2027.2,0.036306907375046424,3820.0,0.019267372416412073,,,0.7596819755903738,3163.0,0.024017767170103503,1036.3,0.07330714808360261,3869.1,0.019634591393098495,,,0.7596819755903738,2303.5,0.03297946497027887,,0.7637148627996492,1136.8,0.06718111037998321,
1,76.69354,30.691212,0.6865899134926068,15996.9,0.004292018537920514,15996.9,0.004292018537920514,15996.9,0.004292018537920514,,,0.6873217917456413,7471.2,0.009199617086219636,6330.0,0.01085816416659781,1295.9,0.053038181321524915,,,0.6873217917456413,7417.5,0.009266218965226038,4632.2,0.014837912692578935,1058.5,0.0649335655876846,,,0.7020173007044606,7745.7,0.009063316429818617,6215.8,0.011294078006120863,1954.7,0.03591432448480383,,,0.7194127195957463,7620.9,0.009439996845461117,4578.8,0.015711817934737183,1900.9,0.03784590034171951,,,0.7194127195957463,5789.0,0.012427236476001835,4675.4,0.015387190819945808,1993.6,0.03608611153670477,,,0.737603698250555,6670.2,0.011058194630604106,4245.7,0.017372958481535555,2031.2,0.036313691327813855,,,0.7595759007443971,6680.5,0.011370045666408158,3709.5,0.020476503591977276,2248.8,0.03377694329172879,,,0.7805088825723344,5291.1,0.014751353831383537,2992.3,0.02608391145848793,2063.2,0.037830015634564486,,,0.7876817360881513,4367.8,0.01803383250350637,2686.1,0.029324363802097887,2993.3,0.026314827651359746,,,0.7965395143226593,5370.9,0.014830652485107886,3130.0,0.025448546783471547,2818.6,0.028260111910972094,,,0.802153450863466,6045.4,0.013268823417200946,2534.4,0.03165062542864055,2379.6,0.033709591984512774,,,0.8059112717789114,4911.5,0.016408658694470352,2317.0,0.03478253223042345,2855.6,0.02822213446487293,,,0.8157262755655187,4331.5,0.01883242007539002,2895.2,0.02817512695376895,3146.6,0.025924053758517723,,,0.8234491776438146,3066.6,0.026852187362023567,1911.3,0.043083198746602554,2368.3,0.034769631281671015,,,0.8234491776438146,3049.3,0.02700453145455726,,0.82439955998786,1615.2,0.05104009162876795,
1,76.704309,30.698164,0.7435939161765598,14688.7,0.0050623534838110905,14688.7,0.0050623534838110905,14688.7,0.0050623534838110905,,,0.7540970502526608,8014.3,0.009409393836675203,5021.8,0.015016469199344075,2532.1,0.029781487707936528,,,0.7540970502526608,7364.0,0.010240318444495666,5175.3,0.014571078976149416,2771.6,0.027208004410905644,,,0.7540970502526608,6396.5,0.011789213636405234,6270.0,0.012027066192227445,3602.6,0.02093202271283686,,,0.772022909589772,8301.2,0.009300136240420325,4597.3,0.016792963469640265,3629.5,0.021270778608341975,,,0.7863911023228471,6332.1,0.012419120075849197,4230.3,0.01858948779809581,3652.4,0.02153080446618243,,,0.7865046028908821,5621.7,0.013990511818326879,3961.3,0.019854709385577516,2963.9,0.02653613829383185,,,0.7865046028908821,7223.7,0.010887835913602201,2401.3,0.032753283758417615,3587.7,0.02192225110491073,,,0.7927271592376964,7667.3,0.010339065371613167,3535.5,0.022421925024400973,2995.9,0.02646040118954893,,,0.7951876763827461,5454.5,0.014578562221702193,1321.4,0.060177665837955654,3925.9,0.02025491419503161,,,0.7955275108340398,7873.8,0.010103476222840812,2744.6,0.028985189493333816,3889.8,0.02045163018237544,,,0.8079184816665328,7132.1,0.011327918588726081,2235.8,0.036135543504183416,2349.5,0.03438682620415122,,,0.820230244850195,7007.4,0.011705200856954007,952.3,0.08613149688650584,1950.1,0.042060932508599304,,,0.8314775537726574,6971.7,0.011926467773608408,1963.6,0.042344548470801456,2968.5,0.02801002370802282,,,0.8374572670022095,5631.2,0.014871737231890352,1763.2,0.04749644209404545,3439.5,0.024348226980730032,,,0.8506041511162988,3131.3,0.027164569064487554,,0.8522565229706237,1756.7,0.04851463101102201,
1,76.691224,30.694111,0.8925232899548461,16344.2,0.0054607952053624285,16344.2,0.0054607952053624285,16344.2,0.0054607952053624285,,,0.8971504776424295,8550.3,0.010492619880500445,7232.2,0.012404945627090368,1147.2,0.07820349351834288,,,0.8979002695370875,7900.0,0.011365826196671994,5711.3,0.015721469184547955,1386.7,0.06475086677270407,,,0.8979002695370875,6932.5,0.01295204139252921,6806.0,0.013192775044623677,2217.7,0.04048790501587625,,,0.9034595688133255,8837.2,0.010223369040118196,5133.2,0.017600318881269488,1946.4,0.04641695277503727,,,0.9058495215100549,6868.1,0.013189230231214672,5130.1,0.017657541207969727,2092.4,0.04329236864414333,,,0.9064800812718928,6157.7,0.014721082242913635,4675.8,0.01938663076418779,1801.4,0.05032086606372226,,,0.9081574172224576,7759.6,0.011703662781876097,3624.1,0.02505883991121817,1574.0,0.057697421678682186,,,0.9097657933718261,5336.7,0.017047347487620178,4071.4,0.02234528155847684,2184.7,0.041642595934079096,,,0.9156944559456929,4540.1,0.020169037156575687,3033.4,0.030187065864893944,3114.7,0.029399122096692872,,,0.9236067823463802,5543.1,0.016662278911554546,3553.1,0.02599439313124821,2620.4,0.03524678607641506,,,0.9282144401868161,5728.9,0.01620231528193573,2957.5,0.0313851036411434,2348.4,0.03952539772554999,,,0.9282144401868161,4676.8,0.01984721262801095,2740.1,0.03387520310159542,2659.1,0.03490709037594735,,,0.9319717062286785,4641.1,0.0200808365738441,3145.1,0.029632498369803143,2927.3,0.03183724613905915,,,0.9358512709688752,3119.0,0.030004849982971312,2334.4,0.04008958494554811,2170.1,0.043124799362650346,,,0.9358512709688752,3667.3,0.025518808686741612,,0.9391157617495212,2045.3,0.045915795323401024,
1,76.705985,30.680949,0.07100766453325547,14159.6,0.0005014807235603793,14159.6,0.0005014807235603793,14159.6,0.0005014807235603793,,,0.14217924749786098,6106.1,0.0023284788571733346,4376.8,0.0032484748560103493,1521.7,0.009343447952806793,,,0.1592683471998147,5464.3,0.0029147072305659404,3320.7,0.004796228120571407,2480.4,0.006421075116909155,,,0.1936889159813217,5792.5,0.003343787932349101,4327.5,0.004475769288996457,2706.4,0.007156699526356846,,,0.232636942197598,5667.7,0.004104609315905888,4032.3,0.00576933616540431,2960.7,0.007857497963238355,,,0.2506088436837642,4423.8,0.005665012968121618,4367.6,0.005737907401862903,3415.5,0.007337398438991778,,,0.25168657653391013,4717.0,0.005335734079582577,4500.1,0.005592910747181398,3486.3,0.0072193034602274645,,,0.28784364913186533,5315.4,0.005415277291113845,3401.8,0.008461510057377428,3704.0,0.007771156834013642,,,0.34133920600274176,3638.5,0.009381316641548489,2282.2,0.014956586013615887,3518.4,0.009701546327954233,,,0.3689491385899163,3078.3,0.011985483500305892,3339.6,0.011047704473287708,4448.4,0.008293973981429646,,,0.3860281478622177,4081.4,0.009458228741662609,3796.0,0.01016934003851996,4767.4,0.008097246882204508,,,0.3860281478622177,4755.9,0.00811682642322626,4020.5,0.009601496029404744,4495.5,0.008586990276103164,,,0.44635218839139873,3622.0,0.012323362462490302,3803.1,0.011736535678562192,5247.8,0.008505510659541117,,,0.46864977182924455,3042.0,0.01540597540530061,4388.2,0.010679772385699024,5074.4,0.009235570152712529,,,0.48525967501531986,1777.1,0.027306267233994704,3397.4,0.014283265880241357,4523.3,0.0107280011278341,,,0.5251780598613677,3727.1,0.014090796057561313,,0.5251780598613677,1275.2,0.04118397583605455,
1,76.696593,30.678177,0.5339674725477638,15643.5,0.003413350417411473,15643.5,0.003413350417411473,15643.5,0.003413350417411473,,,0.5501517121703154,7588.7,0.007249617354359975,5860.7,0.009387133143998421,1398.7,0.03933307443842964,,,0.5715841484268643,6948.2,0.00822636292027956,4778.1,0.011962582374309125,2117.2,0.02699717307891859,,,0.5734648915580058,7276.4,0.007881162271975233,5811.3,0.009868099935608311,2343.3,0.02447253409968872,,,0.5953825885193895,7151.6,0.008325166235798834,4771.4,0.01247815292198075,2597.5,0.022921370106617496,,,0.5953825885193895,6206.6,0.00959273335673943,4868.0,0.0122305379728716,3052.4,0.01950539210193256,,,0.6270220507032986,6200.9,0.010111791041676187,4373.7,0.014336192484699424,3123.2,0.02007626955376853,,,0.6270220507032986,6754.7,0.009282752020123746,3902.2,0.016068424240256746,3340.8,0.01876861981271847,,,0.628158279028052,4233.0,0.01483955301271089,5278.7,0.011899866994298824,3155.2,0.019908667565544245,,,0.628158279028052,3436.5,0.018279012920938514,4135.3,0.01519015014697971,4085.2,0.015376438828651032,,,0.6440032444743374,4439.5,0.014506211160588749,4579.2,0.01406366274620758,4404.3,0.014622147548403547,,,0.6440032444743374,5114.0,0.01259294572691313,3983.6,0.016166363200982466,4132.4,0.015584242679177657,,,0.6701464242944012,3980.1,0.016837426805718477,3766.2,0.017793702519632554,4744.7,0.014124105302640867,,,0.6831145229386005,3400.2,0.020090421826321998,4351.3,0.015699090454314814,4711.2,0.014499798839756339,,,0.7026163136793029,2135.2,0.03290634665039823,3360.5,0.02090808848919217,3954.0,0.01776976008293634,,,0.7227706972566689,4227.5,0.017096882253262422,,0.7227706972566689,1812.7,0.039872604250933356,
