Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_100_0_0,fill_per_m_1_100_0_0,distance_from_300_1_0,fill_per_m_1_300_1_0,distance_from_284_2_0,fill_per_m_1_284_2_0,fill_per_m_1_300_1_1,fill_per_m_1_284_2_2,fill_ratio_2,distance_from_128_0_0,fill_per_m_2_128_0_0,distance_from_168_1_0,fill_per_m_2_168_1_0,distance_from_115_2_0,fill_per_m_2_115_2_0,fill_per_m_2_168_1_1,fill_per_m_2_115_2_2,fill_ratio_3,distance_from_248_0_0,fill_per_m_3_248_0_0,distance_from_122_1_0,fill_per_m_3_122_1_0,distance_from_219_2_0,fill_per_m_3_219_2_0,fill_per_m_3_122_1_1,fill_per_m_3_219_2_2,fill_ratio_4,distance_from_263_0_0,fill_per_m_4_263_0_0,distance_from_5_1_0,fill_per_m_4_5_1_0,distance_from_124_2_0,fill_per_m_4_124_2_0,fill_per_m_4_5_1_1,fill_per_m_4_124_2_2,fill_ratio_5,distance_from_150_0_0,fill_per_m_5_150_0_0,distance_from_54_1_0,fill_per_m_5_54_1_0,distance_from_286_2_0,fill_per_m_5_286_2_0,fill_per_m_5_54_1_1,fill_per_m_5_286_2_2,fill_ratio_6,distance_from_205_0_0,fill_per_m_6_205_0_0,distance_from_291_1_0,fill_per_m_6_291_1_0,distance_from_154_2_0,fill_per_m_6_154_2_0,fill_per_m_6_291_1_1,fill_per_m_6_154_2_2,fill_ratio_7,distance_from_112_0_0,fill_per_m_7_112_0_0,distance_from_216_1_0,fill_per_m_7_216_1_0,distance_from_188_2_0,fill_per_m_7_188_2_0,fill_per_m_7_216_1_1,fill_per_m_7_188_2_2,fill_ratio_8,distance_from_141_0_0,fill_per_m_8_141_0_0,distance_from_51_1_0,fill_per_m_8_51_1_0,distance_from_196_2_0,fill_per_m_8_196_2_0,fill_per_m_8_51_1_1,fill_per_m_8_196_2_2,fill_ratio_9,distance_from_226_0_0,fill_per_m_9_226_0_0,distance_from_209_1_0,fill_per_m_9_209_1_0,distance_from_146_2_0,fill_per_m_9_146_2_0,fill_per_m_9_209_1_1,fill_per_m_9_146_2_2,fill_ratio_10,distance_from_142_0_0,fill_per_m_10_142_0_0,distance_from_36_1_0,fill_per_m_10_36_1_0,distance_from_207_2_0,fill_per_m_10_207_2_0,fill_per_m_10_36_1_1,fill_per_m_10_207_2_2,fill_ratio_11,distance_from_185_0_0,fill_per_m_11_185_0_0,distance_from_279_1_0,fill_per_m_11_279_1_0,distance_from_94_2_0,fill_per_m_11_94_2_0,fill_per_m_11_279_1_1,fill_per_m_11_94_2_2,fill_ratio_12,distance_from_8_0_0,fill_per_m_12_8_0_0,distance_from_76_1_0,fill_per_m_12_76_1_0,distance_from_77_2_0,fill_per_m_12_77_2_0,fill_per_m_12_76_1_1,fill_per_m_12_77_2_2,fill_ratio_13,distance_from_69_0_0,fill_per_m_13_69_0_0,distance_from_176_1_0,fill_per_m_13_176_1_0,distance_from_238_2_0,fill_per_m_13_238_2_0,fill_per_m_13_176_1_1,fill_per_m_13_238_2_2,fill_ratio_14,distance_from_34_1_0,fill_per_m_14_34_1_0,distance_from_144_2_0,fill_per_m_14_144_2_0,fill_per_m_14_34_1_1,fill_per_m_14_144_2_2,fill_ratio_15,distance_from_241_1_0,fill_per_m_15_241_1_0,distance_from_197_2_0,fill_per_m_15_197_2_0,fill_per_m_15_241_1_1,fill_per_m_15_197_2_2
1,76.708931,30.698582,0.7295082286523967,14022.3,0.005202486244427781,14022.3,0.005202486244427781,14022.3,0.005202486244427781,,,0.7309136113219781,6480.9,0.011277964654939562,4430.9,0.016495827288405925,2370.2,0.030837634432620796,,,0.7468763963205883,3952.2,0.01889773787562847,4234.2,0.01763913835720061,2808.6,0.026592480108259927,,,0.7468763963205883,3709.5,0.020134152751599632,4324.6,0.017270415675914263,3302.2,0.02261753971051385,,,0.7548819403241592,2451.5,0.03079265512233976,1835.5,0.04112677419363439,3800.9,0.019860610390280174,,,0.7704313399786629,2700.7,0.028527098158946308,1924.9,0.04002448646572097,3360.5,0.022926092545117183,,,0.7896920892072335,2604.2,0.030323788081070335,1989.0,0.03970297079976036,2414.5,0.03270623686921655,,,0.7896920892072335,1123.1,0.07031360423891315,1911.3,0.04131701403271248,3310.7,0.023852722663099454,,,0.8010857508616521,733.2,0.10925883126863777,2276.7,0.03518626744242334,2885.8,0.02775957276532165,,,0.8132135014142338,1101.0,0.07386135344361797,2651.9,0.030665315487546054,2647.0,0.030722081655241172,,,0.8175063543535506,2027.4,0.04032289406893314,2334.4,0.03501997748258869,1606.4,0.050890584807865444,,,0.8261010796956892,3176.4,0.026007463785911386,3969.6,0.02081068822288617,3491.4,0.02366102651359596,,,0.8370535928748443,3521.7,0.02376845253357311,4996.2,0.016753804749106208,3459.4,0.024196496296318558,,,0.8370535928748443,3310.8,0.025282517605256863,4183.1,0.020010365348063497,3236.5,0.025862925780158946,,,0.8370535928748443,3677.1,0.022763960536151977,3349.6,0.024989658253965975,,,0.0,4419.8,0.01896137467975117,1036.3,0.08086990621399617,,0.0
1,76.702839,30.705454,0.6569551562671395,15772.1,0.004165299207252931,15772.1,0.004165299207252931,15772.1,0.004165299207252931,,,0.6569551562671395,7396.1,0.008882453675141486,5590.8,0.011750646710079766,3530.1,0.018610100457979648,,,0.6787077681025265,5701.9,0.011903186097660895,5984.0,0.011342041579253451,3723.7,0.018226703765140226,,,0.6799755722417414,4869.4,0.013964257860141731,5239.8,0.012977128368291565,4253.9,0.0159847568640951,,,0.6938239616546445,3200.5,0.021678611518657853,2750.6,0.025224458723720082,4716.0,0.014712128109725288,,,0.7048027749332104,4450.5,0.01583648522487834,2840.1,0.024816125310137334,4243.3,0.01660977953322203,,,0.7139476265730011,4353.9,0.01639788756225456,2871.9,0.02485976623743867,3329.7,0.021441800359581983,,,0.7139476265730011,1964.7,0.036338760450603205,2819.5,0.02532178140000004,4225.8,0.016894969628780378,,,0.7139476265730011,1455.8,0.04904160094607784,3191.9,0.022367481016729883,2222.4,0.03212507318992986,,,0.7338893617606307,1183.6,0.06200484638058725,3673.0,0.019980652375731846,1983.6,0.03699785046181845,,,0.742623993884966,512.7,0.14484571755119288,2281.4,0.03255124019834163,943.0,0.07875121886372917,,,0.7675399571521744,1719.1,0.044647778323086175,3286.5,0.023354327009042275,2828.1,0.027139774306148102,,,0.7881401424241894,2858.4,0.02757277296474214,4332.9,0.018189668407398957,2796.1,0.02818712286485424,,,0.7922382608450782,1844.3,0.04295604082009859,3519.7,0.022508687128024497,3476.5,0.022788386620022385,,,0.7943872260042146,3013.7,0.026359200517775978,3463.2,0.022937954088825787,,,0.7943872260042146,3736.8,0.02125848924224509,1951.5,0.04070649377423595,,
1,76.714146,30.697422,0.36830953050684834,13424.9,0.00274348062560502,13424.9,0.00274348062560502,13424.9,0.00274348062560502,,,0.4137504132514456,5638.1,0.00733847241537833,3833.5,0.010793019779612513,1772.8,0.023338809411746708,,,0.4670772479504561,2770.6,0.016858342884229268,3632.4,0.012858640236495321,2714.3,0.01720801856649803,,,0.4670772479504561,3112.1,0.0150084267199144,4192.4,0.01114104684549318,3244.5,0.014395970040081864,,,0.5079826732478472,2106.9,0.024110431119077656,1846.9,0.02750461168703488,3874.5,0.013110922009235958,,,0.5547469112771998,2056.8,0.02697135896913651,1983.3,0.02797090260057479,4135.3,0.013414913338263239,,,0.5967987761356507,2060.0,0.028970814375517025,2034.1,0.0293396969733863,3451.6,0.01729049646933743,,,0.6235801830298484,592.0,0.10533449037666358,2686.1,0.023215076990054293,4282.6,0.01456078510787485,,,0.6460582921282109,640.1,0.10093083770164207,2711.7,0.02382484390338942,3654.3,0.017679399396005005,,,0.6478984121312246,1133.8,0.05714397707983988,3212.1,0.020170555466244033,3399.6,0.01905807777771575,,,0.6786746180604277,1807.0,0.03755808622359866,3033.4,0.022373396784480373,2793.3,0.024296517311439073,,,0.689667404254271,3013.3,0.02288744579876783,4744.4,0.014536451484998547,4300.8,0.016035793439691942,,,0.6908860621797736,4296.5,0.01608020626509423,5810.3,0.011890712393159968,3866.3,0.017869437503033225,,,0.6992520436450907,3138.5,0.022279816588978516,5230.8,0.013367975140420025,4011.3,0.01743205553424303,,,0.7175115131407607,4486.4,0.01599303479718172,4157.3,0.017259074715338336,,,0.7272709495014781,5194.6,0.014000518798395988,1940.2,0.037484328909466964,,
1,76.704309,30.698164,0.6034876665964548,14688.7,0.004108516523562022,14688.7,0.004108516523562022,14688.7,0.004108516523562022,,,0.6034876665964548,8301.2,0.007269884674462183,6370.7,0.009472862740302554,4310.1,0.014001709162118159,,,0.6236071757782363,5392.0,0.011565414981050378,6169.6,0.010107740789974007,3899.3,0.015992798086277956,,,0.6236071757782363,5733.5,0.01087655316609813,5377.4,0.011596815854841305,4429.5,0.014078500412647847,,,0.6567356438126446,3961.3,0.016578790897246978,1667.3,0.039389170743876004,5059.5,0.012980247925934274,,,0.6717230526879685,4230.3,0.015878851445239546,1756.7,0.038237778373539505,3455.2,0.01944093113822553,,,0.679436687897127,4597.3,0.014779037432778521,3116.3,0.02180267265337506,2771.6,0.02451424043502407,,,0.6966936349712097,2744.6,0.02538415925713072,2006.1,0.034728759033508284,3602.6,0.01933863418007022,,,0.706434687481293,2235.8,0.03159650628326741,2108.5,0.033504135047725536,2349.5,0.03006744786045086,,,0.7310168803278532,1963.6,0.037228400913009434,2532.1,0.02886998461071258,2094.8,0.03489673860644706,,,0.7363002256727343,1610.3,0.04572441319460562,2090.8,0.03521619598587786,1488.5,0.049465920434849465,,,0.7561087498221926,2725.4,0.02774303771270979,3439.5,0.02198310073621726,2995.9,0.0252381170874259,,,0.7561087498221926,3432.3,0.022029215098394447,4505.5,0.01678190544494934,2963.9,0.02551060257843357,,,0.7624457307615558,3221.4,0.023668148344246468,3925.9,0.01942091573299258,3629.5,0.021006908135047686,,,0.7797619926615794,3587.7,0.02173431425876131,3652.4,0.021349304365939643,,,0.8007851624660807,3889.8,0.02058679527137849,2292.7,0.03492760337009119,,
1,76.720277,30.692391,0.6956181464968069,13116.6,0.005303341921662678,13116.6,0.005303341921662678,13116.6,0.005303341921662678,,,0.6975136268359797,4599.9,0.015163669358811709,2795.3,0.024953086496475502,1035.4,0.06736658555495265,,,0.7187991687528292,1762.9,0.04077367795977249,2594.2,0.027707931876988258,859.8,0.08360074072491619,,,0.7330126086842847,2104.4,0.03483238018838076,3034.9,0.024152776324896527,1710.6,0.04285119891758943,,,0.7537133732905663,2539.0,0.029685442035863187,2199.8,0.034262813587170024,3253.6,0.02316552044782906,,,0.7576951245571734,2383.7,0.03178651359471298,1883.1,0.040236584597587666,4202.5,0.018029628186964266,,,0.7785973237485476,2386.9,0.03261960382707895,2209.0,0.03524659681976223,4312.6,0.01805401205186077,,,0.7955222460517002,1805.9,0.04405128999677171,3547.1,0.02242739832685011,5143.6,0.015466254103190377,,,0.7983915702821089,1853.9,0.04306551433637785,2611.4,0.030573315856709384,4571.8,0.017463396698939343,,,0.7983915702821089,2347.7,0.03400739320535456,2830.0,0.028211716264385473,4317.1,0.018493701102177594,,,0.8159449919595128,3832.6,0.021289594321335717,4448.7,0.01834120061949587,3710.8,0.021988385037175612,,,0.8325543557692442,4947.8,0.016826758473851896,5661.9,0.014704504773472583,5218.3,0.01595451307455003,,,0.8326611700725235,5671.2,0.01468227482847587,6727.8,0.012376425727169706,4727.3,0.017613884671430276,,,0.8492012913330838,5080.4,0.01671524469201409,6148.3,0.013811969021243006,4872.3,0.017429166745337597,,,0.8528249710840945,5826.6,0.014636751640478056,5018.3,0.0169943002826474,,,0.8528249710840945,6112.1,0.013953059849873111,2547.5,0.03347693703961117,,
1,76.690413,30.677268,0.7767105569551812,16180.2,0.004800376737958623,16180.2,0.004800376737958623,16180.2,0.004800376737958623,,,0.7812853395147238,7688.4,0.010161871644486809,7005.3,0.011152774892077767,5501.8,0.014200540541545017,,,0.7924981342771554,6059.0,0.013079685332186093,6309.2,0.012560992428155003,4016.0,0.019733519279809646,,,0.7953864918003252,4833.2,0.016456726222799083,5532.7,0.01437610012833382,4546.2,0.017495633535707298,,,0.8033183100036945,4910.4,0.01635952895901952,2838.8,0.02829781280835897,2151.0,0.03734627196669895,,,0.822212083703692,5404.7,0.015212908833121024,2349.4,0.034996683566174,2126.6,0.038663222218738455,,,0.822212083703692,5308.2,0.015489470700118534,3087.2,0.026632938705094974,2654.0,0.030980108654999696,,,0.8354196189851232,5115.9,0.016329866083878167,2561.5,0.03261446882627848,2880.0,0.029007625659205664,,,0.848644272400539,4520.3,0.018774069694501228,1845.5,0.045984517605014305,4669.1,0.018175757049549997,,,0.848644272400539,4888.1,0.01736143434873548,1935.5,0.04384625535523322,4676.7,0.01814622003550664,,,0.8581392551420234,5288.6,0.016226208356503107,2607.1,0.03291547141045696,4867.6,0.017629617370819774,,,0.8581392551420234,6437.6,0.0133301114567855,4922.5,0.017432996549355477,3692.0,0.023243208427465422,,,0.8688128275433413,6782.9,0.012808869768732275,5556.7,0.015635410001319874,3659.9,0.023738703995828885,,,0.8688128275433413,6572.0,0.01321991520911962,4622.0,0.01879733508315321,3134.3,0.027719517198205063,,,0.879721281440028,3877.6,0.022687262261193216,3589.1,0.02451091586860294,,,0.879721281440028,4941.0,0.017804518952439344,2651.1,0.03318325530685482,,
1,76.706071,30.686267,0.0032182636042786816,14560.2,2.210315520582603e-05,14560.2,2.210315520582603e-05,14560.2,2.210315520582603e-05,,,0.03359529620702749,6905.0,0.00048653578866078914,4974.5,0.0006753502102126342,2913.8,0.0011529719337987332,,,0.0688298055973794,3995.7,0.001722596931635994,4773.4,0.0014419450621649015,2503.1,0.0027497824936031086,,,0.13239308665629662,4337.2,0.003052501306287389,3981.1,0.0033255403445353452,3033.2,0.004364799111706997,,,0.13239308665629662,3353.2,0.003948260964341424,783.6,0.01689549344771524,1839.3,0.007198014823916524,,,0.13239308665629662,3197.9,0.00414000083355629,516.7,0.02562281530023159,1592.7,0.008312493668380525,,,0.1458261241236162,3201.1,0.004555500425591709,585.4,0.02491050975804855,2531.7,0.005760008062709492,,,0.15172384506463013,2620.1,0.005790765431267132,1766.3,0.0085899249880898,3362.8,0.004511830767950224,,,0.1995153292457284,2775.3,0.007188964409099139,530.3,0.03762310564694106,4316.9,0.0046217269162067325,,,0.21513810977353132,3143.1,0.006844774578394938,944.4,0.0227804012890228,4062.2,0.005296098414000574,,,0.24437491618806087,3577.7,0.006830503289489362,2196.3,0.011126663761237575,3455.9,0.007071238062098466,,,0.2859844224122768,4692.9,0.006093980745642925,4145.9,0.006898005798795842,3329.8,0.008588636627193127,,,0.2859844224122768,5051.3,0.005661600427855736,5211.8,0.005487248597649119,2946.4,0.009706232093818788,,,0.31642992931369346,4825.6,0.00655731783226321,4259.8,0.007428281358601189,3091.5,0.010235482106216835,,,0.3663457004360934,3466.8,0.010567258002656437,3237.4,0.011316046841171722,,,0.4071502859660381,4596.1,0.008858603728509782,1287.8,0.03161595635704598,,
1,76.68811,30.698177,0.5930443341867842,17017.9,0.0034848267658570335,17017.9,0.0034848267658570335,17017.9,0.0034848267658570335,,,0.6279277297121046,9374.5,0.0066982530237570505,7444.0,0.00843535370381656,5383.3,0.011664364417961188,,,0.6503932842089433,6465.2,0.010059909735336003,7242.9,0.00897973579931993,4972.6,0.013079541571993387,,,0.6503932842089433,6806.7,0.009555192445809912,6450.6,0.010082678885823693,5502.7,0.011819530125373784,,,0.6666183626600499,5034.6,0.013240741323244149,2811.6,0.023709573291366127,3514.1,0.018969817667683048,,,0.6773422494436324,5303.5,0.012771608361339351,2835.1,0.023891300110882596,2860.3,0.023680811433892685,,,0.7027097841669578,5670.5,0.012392377817951819,4189.5,0.01677311813264012,2176.6,0.03228474612546898,,,0.7027097841669578,3817.9,0.01840566238421535,1295.6,0.054238174140703754,3007.6,0.02336446948287531,,,0.7027097841669578,3309.0,0.02123631865116222,2819.9,0.024919670348840663,1426.4,0.04926456703357809,,,0.7266242271090229,3036.8,0.02392729936475971,1937.1,0.03751093010732657,1836.4,0.03956786250865949,,,0.7501289304844408,2683.5,0.02795337918704829,1093.4,0.06860517015588447,1230.1,0.060981134093524174,,,0.7626604133978366,3336.3,0.022859467475881565,1248.0,0.06111061004790358,1289.3,0.05915306083904729,,,0.7835304003854286,3681.6,0.021282333778396043,2314.0,0.03386043216877393,1257.3,0.062318492037336255,,,0.7868618654604068,3438.2,0.022885866600558632,1500.9,0.05242600209610279,1922.9,0.04092058169745732,,,0.7937575323188051,1474.9,0.053817718646606894,1945.8,0.040793377136334935,,,0.0,1698.3,0.04720866603939288,2559.9,0.03131937870022303,0.0,
1,76.720789,30.68214,0.7279393069737652,12427.0,0.005857723561388631,12427.0,0.005857723561388631,12427.0,0.005857723561388631,,,0.7421787163809794,3824.6,0.01940539445643935,2737.4,0.02711254169580549,2085.1,0.035594394339886794,,,0.7613398188283702,3336.0,0.022821937015238915,2535.9,0.030022470082746566,873.9,0.0871197870269333,,,0.7729289113979492,2897.7,0.02667387622590155,1589.7,0.048621055003959815,797.2,0.09695545802784108,,,0.7729289113979492,4565.4,0.016930146567616183,2109.2,0.036645596026832414,2349.2,0.03290179258462239,,,0.7864069641727605,3665.1,0.021456630492285626,2198.6,0.03576853289242066,4102.2,0.019170371122148127,,,0.8038602522240585,3568.6,0.022525927596930406,2107.9,0.03813559714521839,4438.2,0.01811230346140459,,,0.8097649624015945,3093.6,0.026175490121592787,4570.8,0.01771604450865482,4619.8,0.01752813893245583,,,0.809866043325949,3318.0,0.024408259292524083,2927.0,0.02766880913310383,4944.7,0.016378466708312923,,,0.809866043325949,4421.7,0.01831571665481487,3070.1,0.026379142155823886,4705.9,0.017209588884718102,,,0.819109034587328,4086.3,0.02004524960446683,4358.1,0.01879509498605649,3665.3,0.022347666891859547,,,0.8269568791916986,5235.3,0.015795787809518052,6685.6,0.012369224590039765,5550.4,0.014899050143984193,,,0.8269568791916986,5580.6,0.014818422377373373,7055.1,0.011721405496615194,5518.4,0.014985446491586304,,,0.8404458794653599,5369.7,0.01565163564939121,6242.0,0.013464368463078498,5896.1,0.014254267727232574,,,0.8511760099502651,5736.0,0.014839191247389558,5373.3,0.015840842870308097,,,0.8600411547726494,7135.9,0.012052315121745674,2800.6,0.030709174990096746,,
1,76.707906,30.702046,0.09299063982313216,14376.2,0.0006468374106031647,14376.2,0.0006468374106031647,14376.2,0.0006468374106031647,,,0.14382312963540106,6591.7,0.0021818822099822664,4787.1,0.0030043894975120855,2726.4,0.0052752028181998626,,,0.1674006288285343,3724.3,0.0044948212772476515,4586.0,0.003650253572362283,3177.8,0.005267815118274727,,,0.1734704310569905,4065.7,0.004266680548417013,4655.8,0.0037258995458780554,3707.9,0.004678401010194193,,,0.2123163511258756,2396.8,0.008858325731219776,2241.1,0.009473756241393762,4338.0,0.004894337278143744,,,0.2123163511258756,2706.2,0.007845552846274318,2344.0,0.009057864809124386,3766.2,0.005637415727414254,,,0.21297169937106925,2986.4,0.007131385593727205,2394.7,0.008893460532470426,3082.5,0.006909057562727307,,,0.2674398540038348,1274.2,0.020988844294760226,2317.0,0.011542505567709745,3913.5,0.006833776772807839,,,0.2674398540038348,765.3,0.034945753822531664,2391.7,0.01118199832770978,3285.2,0.00814074802154617,,,0.2734667965922196,493.1,0.055458689229815374,2843.0,0.009618951691601112,3030.5,0.009023817739390188,,,0.3178916582153265,1116.3,0.028477260433156543,2740.1,0.011601461925306613,2424.2,0.013113260383438928,,,0.34182132230881485,2322.7,0.014716550665553661,4375.2,0.00781270164355492,3931.6,0.008694203945183,,,0.36986771360196785,3927.4,0.009417622691907313,5441.2,0.0067975393957576975,3497.2,0.010576109847934572,,,0.40002133118633904,2447.9,0.01634140819422113,4861.7,0.008228013476486395,3642.2,0.010982958958495938,,,0.4140452801117047,4082.7,0.010141457371634082,3788.2,0.010929868542096636,,,0.46692202599967575,4825.5,0.00967613772665373,1571.1,0.029719433899794777,,
