Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_100_0_0,fill_per_m_1_100_0_0,distance_from_252_1_0,fill_per_m_1_252_1_0,distance_from_95_2_0,fill_per_m_1_95_2_0,fill_per_m_1_252_1_1,fill_per_m_1_95_2_2,fill_ratio_2,distance_from_202_0_0,fill_per_m_2_202_0_0,distance_from_299_1_0,fill_per_m_2_299_1_0,distance_from_214_2_0,fill_per_m_2_214_2_0,fill_per_m_2_299_1_1,fill_per_m_2_214_2_2,fill_ratio_3,distance_from_120_0_0,fill_per_m_3_120_0_0,distance_from_298_1_0,fill_per_m_3_298_1_0,distance_from_42_2_0,fill_per_m_3_42_2_0,fill_per_m_3_298_1_1,fill_per_m_3_42_2_2,fill_ratio_4,distance_from_134_0_0,fill_per_m_4_134_0_0,distance_from_287_1_0,fill_per_m_4_287_1_0,distance_from_280_2_0,fill_per_m_4_280_2_0,fill_per_m_4_287_1_1,fill_per_m_4_280_2_2,fill_ratio_5,distance_from_121_0_0,fill_per_m_5_121_0_0,distance_from_291_1_0,fill_per_m_5_291_1_0,distance_from_216_2_0,fill_per_m_5_216_2_0,fill_per_m_5_291_1_1,fill_per_m_5_216_2_2,fill_ratio_6,distance_from_47_0_0,fill_per_m_6_47_0_0,distance_from_38_1_0,fill_per_m_6_38_1_0,distance_from_36_2_0,fill_per_m_6_36_2_0,fill_per_m_6_38_1_1,fill_per_m_6_36_2_2,fill_ratio_7,distance_from_92_0_0,fill_per_m_7_92_0_0,distance_from_54_1_0,fill_per_m_7_54_1_0,distance_from_34_2_0,fill_per_m_7_34_2_0,fill_per_m_7_54_1_1,fill_per_m_7_34_2_2,fill_ratio_8,distance_from_158_0_0,fill_per_m_8_158_0_0,distance_from_5_1_0,fill_per_m_8_5_1_0,distance_from_94_2_0,fill_per_m_8_94_2_0,fill_per_m_8_5_1_1,fill_per_m_8_94_2_2,fill_ratio_9,distance_from_143_0_0,fill_per_m_9_143_0_0,distance_from_209_1_0,fill_per_m_9_209_1_0,distance_from_238_2_0,fill_per_m_9_238_2_0,fill_per_m_9_209_1_1,fill_per_m_9_238_2_2,fill_ratio_10,distance_from_242_0_0,fill_per_m_10_242_0_0,distance_from_154_1_0,fill_per_m_10_154_1_0,distance_from_77_2_0,fill_per_m_10_77_2_0,fill_per_m_10_154_1_1,fill_per_m_10_77_2_2,fill_ratio_11,distance_from_277_0_0,fill_per_m_11_277_0_0,distance_from_188_1_0,fill_per_m_11_188_1_0,distance_from_30_2_0,fill_per_m_11_30_2_0,fill_per_m_11_188_1_1,fill_per_m_11_30_2_2,fill_ratio_12,distance_from_80_0_0,fill_per_m_12_80_0_0,distance_from_144_1_0,fill_per_m_12_144_1_0,distance_from_196_2_0,fill_per_m_12_196_2_0,fill_per_m_12_144_1_1,fill_per_m_12_196_2_2,fill_ratio_13,distance_from_222_0_0,fill_per_m_13_222_0_0,distance_from_207_1_0,fill_per_m_13_207_1_0,distance_from_212_2_0,fill_per_m_13_212_2_0,fill_per_m_13_207_1_1,fill_per_m_13_212_2_2,fill_ratio_14,distance_from_25_0_0,fill_per_m_14_25_0_0,distance_from_191_1_0,fill_per_m_14_191_1_0,distance_from_279_2_0,fill_per_m_14_279_2_0,fill_per_m_14_191_1_1,fill_per_m_14_279_2_2,fill_ratio_15,distance_from_53_1_0,fill_per_m_15_53_1_0,distance_from_76_2_0,fill_per_m_15_76_2_0
1,76.68913,30.720583,0.656780104724294,17208.6,0.0038165806906098935,17208.6,0.0038165806906098935,17208.6,0.0038165806906098935,,,0.6597693017541857,10059.7,0.0065585385424434695,9772.8,0.006751077498303309,9161.6,0.007201463737274993,,,0.6759929803721584,9122.5,0.0074101724348825245,7094.6,0.00952827474941728,8765.9,0.0077116209444798405,,,0.6765420966112108,6527.1,0.010365125348335565,6643.0,0.01018428566327278,9818.0,0.006890834147598398,,,0.6956626734633686,6573.5,0.010582835224208846,5293.9,0.01314083517753204,9425.7,0.007380488170251213,,,0.6984646155040312,8825.9,0.007913806133131253,4874.7,0.014328361037685011,4797.0,0.01456044643535608,,,0.7201371582062261,8629.2,0.008345352503201063,5051.3,0.014256471763827652,4615.7,0.015601905630916789,,,0.7429442930382263,6612.7,0.011235112632332123,4824.0,0.015401001099465718,4997.3,0.014866913994321457,,,0.7429442930382263,7644.1,0.009719185947832004,4719.7,0.015741345700748487,4811.6,0.015440691101467832,,,0.7490488148676476,9632.2,0.007776508117228126,5323.0,0.014071929642450642,5445.2,0.013756130442732089,,,0.7586098360328646,6283.0,0.012074006621563976,5562.5,0.01363792963654588,4779.6,0.015871826848122533,,,0.772464421260796,7710.1,0.01001886384431844,6393.5,0.012082027391269195,3681.6,0.020981758508822144,,,0.7894631098482645,7235.4,0.010911119079087052,5468.1,0.014437612879213337,2568.5,0.030736348446496576,,,0.7921063960807074,7574.1,0.010458092658939114,3304.2,0.023972713397515513,3187.4,0.02485117638453622,,,0.7921063960807074,8799.6,0.009001618210835805,2169.1,0.03651774450604894,3628.0,0.02183314211909337,,,0.7921063960807074,2433.4,0.03255142582726668,4694.0,0.01687486996337255
1,76.710537,30.716773,0.7102427986233115,14749.5,0.004815368647230832,14749.5,0.004815368647230832,14749.5,0.004815368647230832,,,0.7194265542497361,6437.0,0.011176426196205314,7451.2,0.009655177075501075,5851.5,0.012294737319486219,,,0.7354017710656466,6728.6,0.01092949158912176,7073.7,0.010396281593305438,8745.0,0.008409397039058282,,,0.747681646790487,6086.0,0.012285271882853877,6622.1,0.011290703051758309,10196.4,0.007332800270590473,,,0.7548095410059306,6584.9,0.01146273354198136,3945.9,0.019128957677739693,9404.9,0.00802570512186127,,,0.7618578267618662,8824.8,0.008633145530344782,4964.2,0.015347041351312724,4776.1,0.015951463050645216,,,0.7818119588980303,8518.8,0.009177489304808545,5048.3,0.015486638252442017,4262.4,0.018342059846519106,,,0.8016199095961475,6624.7,0.012100471109577,4821.0,0.016627668732548177,4994.7,0.016049410567124105,,,0.8209298827948931,7687.6,0.010678623794095595,4731.6,0.01734994257322878,4809.1,0.017070343365596326,,,0.831945007524192,9521.9,0.008737174382467702,5302.1,0.015690858481058296,5458.5,0.015241275213413796,,,0.83283175402545,6262.2,0.01329934773762336,5310.6,0.015682441796133203,4777.1,0.017433835465563836,,,0.8429027956756401,7689.3,0.010962022494578701,6372.6,0.013226984208574837,4127.4,0.020422125204139174,,,0.8438444881739686,7245.9,0.011645820231772018,5444.1,0.015500165099354687,2879.1,0.029309315000311507,,,0.8438444881739686,7553.2,0.011172013029894198,3317.5,0.025436156388062355,3498.1,0.024122937828363073,,,0.8539002250997069,8240.0,0.010362866809462462,2479.8,0.03443423764415303,3938.7,0.021679747761944472,,,0.8539002250997069,2879.2,0.029657551580289907,5139.8,0.016613491285647434
1,76.714549,30.716228,0.8216368977104717,14680.3,0.005596867214637791,14680.3,0.005596867214637791,14680.3,0.005596867214637791,,,0.8230454161858277,6818.1,0.012071477628457014,7832.3,0.010508348967555222,6232.6,0.013205490745207903,,,0.8341269195575493,7109.7,0.011732237922240731,7454.8,0.011189125389783082,9126.1,0.009140015116616619,,,0.8359766069740175,6467.1,0.012926607087783048,7003.2,0.011937066012308909,10577.5,0.007903347737877736,,,0.8442755002495186,6966.0,0.012119946888451314,4327.0,0.01951179801824633,9785.9,0.008627469116274626,,,0.8523529455365181,9205.9,0.009258768241416028,5345.3,0.015945839251988066,5157.2,0.01652743631304813,,,0.8662483171230057,8899.9,0.009733236520893557,5429.4,0.015954770639905066,4643.5,0.018655073050996136,,,0.8691228098105207,7005.8,0.01240576108096892,5202.1,0.01670715306915516,5375.8,0.016167320395299688,,,0.8808672821191874,8068.7,0.010917090511720443,5112.7,0.017229003894599478,5190.2,0.016971740628861844,,,0.8808672821191874,9903.0,0.008894953873767418,5683.2,0.01549949468818953,5839.6,0.015084377048414059,,,0.8881816772482514,6643.3,0.013369585556097891,5691.7,0.015604857551315975,5158.2,0.01721882977101026,,,0.8907961331316815,8070.4,0.011037818858193913,6753.7,0.013189749813164363,4605.4,0.019342427001599896,,,0.8958777923899655,7627.0,0.011746135995672813,5825.2,0.015379348217914672,3323.3,0.026957475773778033,,,0.8983115531175039,7934.3,0.011321875314993181,3698.6,0.024287880633685827,3942.3,0.022786483857583237,,,0.907487951878441,8621.1,0.01052635918709261,2924.0,0.03103583966752534,4382.9,0.02070519409246027,,,0.9112137773377761,3357.3,0.02714126760604581,5617.8,0.016220117792334652
1,76.695912,30.71134,0.33520804737087273,16258.4,0.00206175298535448,16258.4,0.00206175298535448,16258.4,0.00206175298535448,,,0.34053835018320666,7637.8,0.00445859213625922,8669.7,0.003927913886099942,7052.2,0.004828824341102163,,,0.39106075788243755,7947.1,0.004920798251971632,6749.3,0.005794093578333125,8420.6,0.004644096120020397,,,0.4496875008362339,5730.6,0.007847127715007746,6297.7,0.007140503689223588,9840.9,0.00456957697808365,,,0.4861758165547197,6229.5,0.0078044115347093625,4948.6,0.00982451231772056,9080.5,0.005354064385823685,,,0.5293268540347581,8469.4,0.006249874300833094,4529.4,0.01168646739159178,4451.7,0.011890443067474405,,,0.548716615294313,8163.4,0.006721667629839443,4692.9,0.011692484717217778,3865.2,0.01419633176276294,,,0.5788103300773706,6269.3,0.009232455458781213,4465.6,0.012961535517676696,4597.5,0.01258967547748495,,,0.5830634236253691,7332.2,0.00795209382757384,4376.2,0.01332350952025431,4411.9,0.013215698987406087,,,0.6218028653604507,9166.4,0.006783501323970705,4977.7,0.012491770604103315,5099.9,0.012192452113971857,,,0.6571170009854995,5937.8,0.01106667454251574,4955.2,0.013261160013430327,4379.9,0.015003013789938117,,,0.6665544845695259,7364.9,0.009050421384805307,6048.2,0.01102070838546222,3336.3,0.019978853357597515,,,0.6867611816796251,6890.5,0.009966782986425152,5046.9,0.013607584491066301,2223.2,0.030890661284617902,,,0.6867611816796251,7228.8,0.009500348352141781,2958.9,0.02321001661697337,2842.2,0.024163013921596834,,,0.6909015616597065,7884.6,0.008762671050651986,1823.8,0.03788252887705376,3282.7,0.021046746935745167,,,0.7037544486604453,2088.1,0.03370310084097722,4348.7,0.016183099516187488
1,76.700787,30.725808,0.857179256998753,17711.8,0.004839594264833348,17711.8,0.004839594264833348,17711.8,0.004839594264833348,,,0.857179256998753,8185.1,0.010472434753378125,8491.4,0.010094675283213051,7379.1,0.011616311704662532,,,0.8647971244614729,7768.8,0.011131669298494913,8113.9,0.010658217681527662,9785.2,0.008837807346415738,,,0.8703896923709177,7546.4,0.011533839875581969,7662.3,0.011359378938059298,11557.0,0.007531277082036148,,,0.876048662316033,7592.8,0.011537886712622918,4986.1,0.017569817338521747,10445.1,0.008387173529368153,,,0.8847817086985493,9845.3,0.008986843556809334,6004.4,0.014735555737435038,5816.3,0.01521210578372074,,,0.8866294115062473,9879.5,0.008974436069702387,6409.0,0.01383413030903803,5620.2,0.015775762633113543,,,0.889109003282082,7632.0,0.011649751091222248,6181.7,0.014382920608927674,6352.5,0.01399620626969039,,,0.8933849334186653,8663.4,0.010312174589868474,6092.2,0.01466440585369268,5865.1,0.01523221996928723,,,0.9011102428783634,10651.5,0.00845993750061835,6342.3,0.0142079410131713,6498.7,0.01386600770736245,,,0.9094259686916846,7302.4,0.012453795583529862,6581.8,0.01381728354996634,5833.1,0.015590783094609805,,,0.9122014542994277,8729.5,0.010449641494924423,7412.8,0.012305761039005877,5021.6,0.018165553893170056,,,0.9159451698610573,8254.7,0.011096044312465107,6521.6,0.014044792226770382,3627.9,0.025247255157558292,,,0.9201321926402625,8593.4,0.010707428871462548,4357.7,0.021115088065728767,4246.9,0.021665972653941993,,,0.9205184550092064,9600.7,0.009588034778809944,3228.5,0.028512264364541004,4687.4,0.0196381459873108,,,0.9258870840148774,3773.5,0.024536559798989728,5753.4,0.016092868286836957
1,76.707991,30.713578,0.4942124472502999,15232.4,0.003244481810156639,15232.4,0.003244481810156639,15232.4,0.003244481810156639,,,0.5155479914607018,6082.9,0.00847536522810998,7105.6,0.007255516655323996,5497.3,0.009378203690187945,,,0.5574810501350546,6383.0,0.008733840672646946,6426.5,0.008674722634949889,8097.7,0.0068844369405516945,,,0.6005910003592424,5440.6,0.011039058198714155,5974.8,0.01005206869450429,9550.9,0.006288318382134065,,,0.626738337954769,5939.4,0.010552216351058507,3600.3,0.017407947614220175,8757.6,0.007156507924029059,,,0.6367194304900061,8179.3,0.007784522275622683,4206.6,0.015136200981552942,4128.8,0.015421416161838938,,,0.6526750982256886,7873.3,0.008289727283676331,4402.8,0.01482409144693578,3616.9,0.018045151876626076,,,0.6768543346986499,5979.2,0.011320148760681194,4175.6,0.016209750328064227,4349.2,0.015562731874796513,,,0.6876887318685654,7042.1,0.009765392878098371,4086.1,0.016829953546623075,4163.6,0.01651668584562795,,,0.6887790589968157,8876.4,0.007759666745491592,4654.8,0.014797178374942332,4811.2,0.014316159357266704,,,0.6952854244978738,5614.9,0.012382863888900494,4665.2,0.014903657388705175,4131.6,0.016828478664388462,,,0.6952854244978738,7042.0,0.00987340847057475,5725.3,0.01214408720063357,3573.9,0.019454529351629137,,,0.6952854244978738,6600.5,0.010533829626511232,4798.7,0.014489037124593616,2460.8,0.028254446704237393,,,0.6970231176871547,6905.9,0.010093153936303086,2670.2,0.026103779405555944,3079.8,0.02263209032038297,,,0.7035775007380214,7594.5,0.009264303123813567,2061.5,0.034129396106622426,3520.4,0.01998572607482165,,,0.7331167826414615,2325.8,0.03152105867406748,4586.4,0.0159845801203877
1,76.714146,30.697422,0.8221031606002255,13424.9,0.0061237190638308335,13424.9,0.0061237190638308335,13424.9,0.0061237190638308335,,,0.8376291755635087,5638.1,0.014856586005276754,5944.4,0.014091063447337137,4832.1,0.017334682137445597,,,0.8520542592340254,5221.8,0.016317251890804425,4151.2,0.02052549285107982,5822.4,0.014634072877748445,,,0.8619131475987722,3583.6,0.02405160027901474,3699.5,0.023298098326767734,6874.6,0.012537647973682429,,,0.8619131475987722,3630.1,0.023743509754518395,1015.8,0.08485067410895573,6482.3,0.013296409416391902,,,0.8738617443731586,5882.5,0.014855278272386887,2034.1,0.04296060883797053,2686.1,0.032532733121371456,,,0.8738617443731586,5685.7,0.015369466281604,2210.6,0.03953052313277656,3033.4,0.028807995792614182,,,0.8739287676283707,3669.3,0.023817315772173726,1983.3,0.044064375920353484,4486.4,0.019479510690717964,,,0.8745842037957738,4700.6,0.018605799340419817,1846.9,0.04735417206106307,4300.8,0.020335384202840725,,,0.8775709390140594,6688.8,0.013120005666398447,3212.1,0.02732078512543381,4011.3,0.02187746962366463,,,0.8775709390140594,3339.6,0.026277726045456324,3451.6,0.025425047485631572,3866.3,0.022697952538966438,,,0.8871607826666084,4766.7,0.0186116345200371,4282.6,0.020715471504847715,3650.6,0.02430178005441868,,,0.8947941723500746,4291.9,0.020848439440575843,4157.3,0.021523444840403017,3654.3,0.024486062237639893,,,0.9012500006962109,4630.6,0.01946292058688314,2793.3,0.03226470485433755,4273.3,0.021090258130629976,,,0.9012500006962109,5856.1,0.015389935293048457,3255.0,0.02768817206439972,4744.4,0.018996079603241945,,,0.9025634724511604,3519.3,0.025646107818349115,5810.3,0.015533853199510532
1,76.708931,30.698582,0.47128716739816456,14022.3,0.0033609833436609154,14022.3,0.0033609833436609154,14022.3,0.0033609833436609154,,,0.47128716739816456,6480.9,0.007271940122485528,6887.1,0.0068430423167685165,5778.0,0.008156579567292568,,,0.5179970831323915,6277.5,0.008251646087333994,4209.0,0.012306891972734412,6166.3,0.008400452185790367,,,0.5179970831323915,3189.9,0.016238662125219957,3757.3,0.013786417989843543,7300.3,0.007095558855559243,,,0.5179970831323915,3688.8,0.014042427974744942,1613.2,0.032109910930597035,6540.1,0.00792032359034864,,,0.5646808650298433,5928.7,0.009524530926338714,1989.0,0.02839018929260147,1911.3,0.02954433448594377,,,0.5807201515397207,5622.7,0.01032813686555784,2152.2,0.0269826294740136,2334.4,0.02487663431887083,,,0.6128585829207752,3728.6,0.016436694279911367,1924.9,0.0318384634485311,3677.1,0.01666690008215102,,,0.6439321137136977,4791.5,0.013439050687961968,1835.5,0.035082109164461875,3491.4,0.0184433784073351,,,0.6795231535754552,6625.7,0.010255869622461857,2651.9,0.02562401122121706,3236.5,0.02099561728952434,,,0.7060122017420253,3397.4,0.020780956076470986,2414.5,0.02924051363603335,3459.4,0.020408515977973787,,,0.7237552122428781,4824.5,0.015001662602194592,3310.7,0.02186109319004676,2836.5,0.025515783967667127,,,0.7272346588919504,4349.8,0.016718806816220295,3349.6,0.021711089649270075,2885.8,0.025200452522418405,,,0.7341168537772297,4688.4,0.015658153181836658,1606.4,0.045699505339717984,3504.7,0.02094663890710274,,,0.7435052644823585,5343.9,0.013913158264233212,2486.4,0.029902882258782116,3969.6,0.018729979455923987,,,0.7678536199144065,2750.7,0.027914844218359203,4996.2,0.01536875265030236
1,76.717025,30.708136,0.8036035354415352,13750.5,0.005844176833144504,13750.5,0.005844176833144504,13750.5,0.005844176833144504,,,0.8181995871130135,5258.2,0.015560450099140649,6570.4,0.012452812418011286,4672.7,0.017510210095084505,,,0.8355782308920657,5847.8,0.014288762113821707,6200.5,0.013475981467495618,7871.7,0.01061496539365151,,,0.8500499236861976,5632.9,0.015090804446842614,5748.8,0.014786562825045183,8966.9,0.009479863985169876,,,0.8559348371837063,5679.4,0.01507086729555422,3065.1,0.027925184730798552,8531.6,0.010032524229730722,,,0.8600516191395623,7931.8,0.01084308251770799,4083.4,0.021062144760238093,4116.7,0.020891773001179642,,,0.8610381425052083,7289.3,0.011812357050817065,3885.4,0.022160862266567362,4241.7,0.020299364464842123,,,0.8698259698144347,5395.2,0.01612221919140041,3658.1,0.023778080692557196,4929.8,0.017644244590337026,,,0.8725756596950657,6750.0,0.01292704681029727,3568.6,0.024451484046826927,4744.2,0.01839247206473306,,,0.8776454371687611,8738.1,0.010043893262479956,4642.7,0.018903772312851598,5339.1,0.016438078274779663,,,0.8776454371687611,5388.9,0.016286170408965857,4882.2,0.017976433517036604,4712.2,0.018624961528983512,,,0.882749989003215,6816.0,0.012951144204859375,5713.2,0.015451060509052985,4089.3,0.021586823881916586,,,0.8854030334938293,6016.5,0.014716247544150742,5362.0,0.01651255191148507,4059.1,0.02181279183794017,,,0.8937711528670199,6679.9,0.013380007977170616,3198.1,0.027946942023921076,4678.1,0.019105430684829734,,,0.8937711528670199,7010.5,0.012749035773012195,3659.8,0.024421311352178256,5149.1,0.01735781307154687,,,0.8937711528670199,3992.8,0.022384571049564712,6249.0,0.014302626866170906
1,76.702343,30.687719,0.53302886724614,15061.2,0.0035390863094981804,15061.2,0.0035390863094981804,15061.2,0.0035390863094981804,,,0.53302886724614,7406.0,0.00719725718668836,7119.2,0.0074872017536540625,6508.0,0.008190363663892747,,,0.572579867771771,6468.8,0.008851407800083028,4441.0,0.012893039130190744,3915.2,0.014624536876066893,,,0.572579867771771,3051.6,0.018763267393228828,2997.8,0.01910000226071689,5332.8,0.01073694621534224,,,0.572579867771771,2928.3,0.019553319938932858,2640.3,0.021686167017830205,4575.0,0.012515406945831059,,,0.6066316345849017,3975.2,0.01526040537796593,1315.7,0.04610713951393947,1550.9,0.0391148129850346,,,0.6066316345849017,3655.2,0.01659640059599753,530.3,0.11439404763056793,2030.0,0.029883331752950822,,,0.6069606353717768,2243.5,0.027054184772532953,789.3,0.07689859817202291,3300.5,0.018389960168816142,,,0.6308121095549836,2793.4,0.02258223346298359,1173.7,0.05374560020064612,3114.4,0.020254691419052902,,,0.6308121095549836,4781.5,0.013192766068283667,662.8,0.09517382461602046,2876.1,0.021932899049232766,,,0.6550688799150924,1229.0,0.05330096663263568,2316.4,0.028279609735585066,2731.1,0.023985532566185512,,,0.6550688799150924,2854.8,0.022946226702924632,3147.4,0.020813016455331144,2819.9,0.023230216671339142,,,0.674914808318947,2380.0,0.028357765055417945,3022.1,0.02233264313950389,4108.9,0.01642568104161569,,,0.6769315316385005,2718.7,0.024899088963052218,3444.7,0.019651392911966225,4687.7,0.014440589876453283,,,0.6925452460796941,3376.4,0.020511350730946988,4042.1,0.01713330313648089,3930.5,0.017619774738066255,,,0.6925452460796941,4306.4,0.016081767742887196,4996.5,0.013860607346736598
1,76.722183,30.687605,0.9671266152591704,12300.7,0.007862370558254167,12300.7,0.007862370558254167,12300.7,0.007862370558254167,,,0.9685156749647236,3718.3,0.026047270929315105,4793.9,0.020203084648505884,3132.7,0.03091632377708442,,,0.9716264395152222,4071.3,0.02386526268059888,2807.0,0.03461440824778134,4478.2,0.021696807635103888,,,0.972527546329673,2239.5,0.043426101644548916,2355.3,0.04129102646497995,5925.7,0.01641202805288275,,,0.9751413574682464,2285.9,0.0426589683480575,1149.9,0.08480227476026143,5142.7,0.0189616613348678,,,0.9751413574682464,4543.0,0.021464700802734896,1485.7,0.06563514555214689,3948.6,0.02469587594256816,,,0.9771915572000154,4248.1,0.023003026228196496,2503.1,0.03903925361351985,4435.3,0.02203214116745238,,,0.9775790293209465,2354.0,0.04152842095670971,2275.8,0.042955401587175784,5813.1,0.01681682801467283,,,0.9775790293209465,3361.1,0.029085092062745725,2186.3,0.044713855798424115,5627.5,0.017371462093664088,,,0.9776473318626975,5349.2,0.018276514840774277,3151.6,0.031020666704616624,5273.8,0.018537815841759214,,,0.9777976181942023,1995.4,0.049002586859486934,4714.1,0.020741978706310903,5595.5,0.017474713934307967,,,0.9778344574532133,3422.5,0.02857076574005006,5545.1,0.017634207813262397,4972.6,0.019664450336910534,,,0.9794617435500198,2975.3,0.03291976417672234,5419.8,0.018071916741393038,4973.3,0.019694402982929238,,,0.9801102865460578,3286.4,0.02982321952732649,4112.4,0.023833048500779542,5592.3,0.017526067745758593,,,0.9813137922598333,3969.3,0.0247225906900419,4574.0,0.021454171234364522,6063.4,0.016184216648412332,,,0.9823893580979777,4886.8,0.020102917207538217,7132.3,0.01377380870263418
1,76.711957,30.701618,0.5597556836383826,13813.6,0.004052207126588163,13813.6,0.004052207126588163,13813.6,0.004052207126588163,,,0.5688684142570379,5272.3,0.010789758061131536,6335.4,0.008979202801039208,4686.7,0.012137931044381718,,,0.5775476150845124,5612.8,0.010289830656437293,4832.0,0.011952558259199346,6503.3,0.008880839190634177,,,0.5783641154621031,3813.0,0.01516821703283774,4380.4,0.013203454375447518,7923.3,0.0072995357422046755,,,0.6160623396729932,4311.8,0.01428782271146605,1520.3,0.04052241923784734,7163.2,0.00860037887638197,,,0.653330267850885,6551.8,0.009971767573046872,2612.1,0.025011686683162396,2534.4,0.02577849857366181,,,0.6777864595584918,6245.8,0.01085187581348253,2775.3,0.024422097054678477,2957.5,0.022917547237818827,,,0.6977789650617657,4351.7,0.016034629341677178,2548.0,0.02738535969630164,4149.6,0.01681557174334311,,,0.7200655325449723,5381.5,0.01338038711409407,2458.5,0.029288815641446912,3964.0,0.018165124433526043,,,0.7200655325449723,7369.6,0.009770754620942417,3060.4,0.023528477733138556,3859.6,0.018656480789329785,,,0.7200655325449723,4020.5,0.017909850330679575,3299.9,0.021820828890117043,3932.0,0.01831295860999421,,,0.7248506316230081,5447.6,0.013305871055565901,4130.9,0.01754703894122366,3309.0,0.021905428577304563,,,0.7324426271309766,4972.9,0.014728681999054409,4005.6,0.018285466025838245,3502.6,0.020911398022354158,,,0.7375245084993244,5311.5,0.013885428005258861,2433.3,0.030309641577254114,4121.6,0.017894131126245254,,,0.7375245084993244,5967.0,0.012360055446611772,3103.3,0.023765814084984512,4384.3,0.01682194440388031,,,0.7468539199766551,3373.8,0.02213687592556331,5468.7,0.013656882256782327
1,76.720277,30.692391,0.7928544190338394,13116.6,0.006044664158652695,13116.6,0.006044664158652695,13116.6,0.006044664158652695,,,0.7948540879250289,4599.9,0.01727981234211676,4906.2,0.01620101275783761,3793.9,0.020950844458868943,,,0.8028134776992603,4183.6,0.019189537185659723,3530.2,0.02274130297714748,5201.5,0.015434268532139965,,,0.8207563301020652,2962.7,0.027702984780844,3078.6,0.026660051000521833,6258.3,0.01311468497997963,,,0.8319114391706909,3009.1,0.027646520194433248,438.8,0.18958783937344822,5866.0,0.014181920204069056,,,0.848166195939589,5266.2,0.016105848542394687,2209.0,0.038395934628320014,3547.1,0.023911538889221873,,,0.8490191386916743,5069.4,0.01674792162172396,2110.4,0.040230247284480394,4448.7,0.01908465706142636,,,0.8561744420922165,3048.3,0.028086948203661595,1883.1,0.04546622282896376,5826.6,0.014694237498579213,,,0.8561744420922165,4084.4,0.02096206155352601,2199.8,0.038920558327675985,5218.3,0.01640715256102977,,,0.8624765704435867,6072.5,0.014202990044357131,2830.0,0.030476203902600238,4872.3,0.01770163106630517,,,0.8638967062609537,2718.7,0.031776095422847456,4312.6,0.02003192288320163,4727.3,0.01827463258648602,,,0.8742035770245348,4145.8,0.021086486975361442,5143.6,0.016995947916333593,4986.0,0.01753316440081297,,,0.8812974834589079,3671.0,0.024007013986894796,5018.3,0.01756167394254843,4571.8,0.0192768162093466,,,0.8852307176814554,4009.7,0.022077230657691484,3710.8,0.023855522196870094,5190.8,0.017053839825873766,,,0.8921669062200742,4496.3,0.019842245984922586,4172.5,0.021382070850091653,5661.9,0.015757376608913513,,,0.9001710482851639,4436.8,0.020288745228208706,6727.8,0.01337987229532929
1,76.703089,30.729861,0.676177562075434,16211.3,0.004171026148892649,16211.3,0.004171026148892649,16211.3,0.004171026148892649,,,0.7076379705245333,8165.7,0.008665980510238354,9138.1,0.007743819508700203,7580.1,0.00933547011945137,,,0.7076379705245333,8460.4,0.008364119551375034,8760.6,0.00807750577043277,10794.0,0.006555845567208942,,,0.7304532052486742,7817.6,0.009343701458870679,8308.9,0.008791214303321429,11927.9,0.0061239045032962566,,,0.7540623530225672,8316.4,0.009067172731260729,5632.8,0.013386989650308321,11091.7,0.006798438048473788,,,0.775362905241356,10556.3,0.007345025295239393,6651.1,0.011657664224584745,6532.0,0.011870222064319595,,,0.775362905241356,10250.3,0.0075642947547033355,6779.8,0.011436368406757661,5952.1,0.013026711668845548,,,0.775362905241356,8356.2,0.009278893578915726,6552.5,0.01183308516201993,6684.4,0.011599588672750823,,,0.7811240169353275,9419.1,0.008292979339165393,6463.1,0.01208590331165118,6498.8,0.01201951155498442,,,0.7945074868368567,11253.4,0.007060155036138916,7385.5,0.010757666872071718,7145.3,0.01111930201442706,,,0.8116382471164512,7949.0,0.010210570475738473,7042.1,0.011525514365266769,6466.8,0.012550848133798033,,,0.8116382471164512,9376.1,0.008656458944725965,7938.3,0.010224333259217353,5392.5,0.015051242412915182,,,0.8289160692049188,8977.5,0.009233261700973754,7133.9,0.01161939569106546,4279.3,0.019370365929122023,,,0.8420301198370188,9216.4,0.009136215006260783,4613.8,0.01825025184960377,4898.3,0.017190252124962106,,,0.8449500097943397,9971.5,0.008473650000444664,3880.0,0.021777062108101538,5334.1,0.015840535606650413,,,0.8537923082208114,4144.3,0.02060160481192991,6404.9,0.013330298805926892
