Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_100_0_0,fill_per_m_1_100_0_0,distance_from_168_1_0,fill_per_m_1_168_1_0,distance_from_148_2_0,fill_per_m_1_148_2_0,fill_per_m_1_168_1_1,fill_per_m_1_148_2_2,fill_ratio_2,distance_from_274_0_0,fill_per_m_2_274_0_0,distance_from_248_1_0,fill_per_m_2_248_1_0,distance_from_253_2_0,fill_per_m_2_253_2_0,fill_per_m_2_248_1_1,fill_per_m_2_253_2_2,fill_ratio_3,distance_from_179_0_0,fill_per_m_3_179_0_0,distance_from_260_1_0,fill_per_m_3_260_1_0,distance_from_280_2_0,fill_per_m_3_280_2_0,fill_per_m_3_260_1_1,fill_per_m_3_280_2_2,fill_ratio_4,distance_from_121_0_0,fill_per_m_4_121_0_0,distance_from_219_1_0,fill_per_m_4_219_1_0,distance_from_42_2_0,fill_per_m_4_42_2_0,fill_per_m_4_219_1_1,fill_per_m_4_42_2_2,fill_ratio_5,distance_from_214_0_0,fill_per_m_5_214_0_0,distance_from_92_1_0,fill_per_m_5_92_1_0,distance_from_222_2_0,fill_per_m_5_222_2_0,fill_per_m_5_92_1_1,fill_per_m_5_222_2_2,fill_ratio_6,distance_from_80_0_0,fill_per_m_6_80_0_0,distance_from_124_1_0,fill_per_m_6_124_1_0,distance_from_266_2_0,fill_per_m_6_266_2_0,fill_per_m_6_124_1_1,fill_per_m_6_266_2_2,fill_ratio_7,distance_from_38_0_0,fill_per_m_7_38_0_0,distance_from_166_1_0,fill_per_m_7_166_1_0,distance_from_209_2_0,fill_per_m_7_209_2_0,fill_per_m_7_166_1_1,fill_per_m_7_209_2_2,fill_ratio_8,distance_from_242_0_0,fill_per_m_8_242_0_0,distance_from_25_1_0,fill_per_m_8_25_1_0,distance_from_286_2_0,fill_per_m_8_286_2_0,fill_per_m_8_25_1_1,fill_per_m_8_286_2_2,fill_ratio_9,distance_from_197_0_0,fill_per_m_9_197_0_0,distance_from_158_1_0,fill_per_m_9_158_1_0,distance_from_36_2_0,fill_per_m_9_36_2_0,fill_per_m_9_158_1_1,fill_per_m_9_36_2_2,fill_ratio_10,distance_from_54_0_0,fill_per_m_10_54_0_0,distance_from_204_1_0,fill_per_m_10_204_1_0,distance_from_154_2_0,fill_per_m_10_154_2_0,fill_per_m_10_204_1_1,fill_per_m_10_154_2_2,fill_ratio_11,distance_from_5_0_0,fill_per_m_11_5_0_0,distance_from_47_1_0,fill_per_m_11_47_1_0,distance_from_144_2_0,fill_per_m_11_144_2_0,fill_per_m_11_47_1_1,fill_per_m_11_144_2_2,fill_ratio_12,distance_from_216_0_0,fill_per_m_12_216_0_0,distance_from_143_1_0,fill_per_m_12_143_1_0,distance_from_176_2_0,fill_per_m_12_176_2_0,fill_per_m_12_143_1_1,fill_per_m_12_176_2_2,fill_ratio_13,distance_from_51_0_0,fill_per_m_13_51_0_0,distance_from_120_1_0,fill_per_m_13_120_1_0,distance_from_94_2_0,fill_per_m_13_94_2_0,fill_per_m_13_120_1_1,fill_per_m_13_94_2_2,fill_ratio_14,distance_from_215_0_0,fill_per_m_14_215_0_0,distance_from_134_1_0,fill_per_m_14_134_1_0,distance_from_34_2_0,fill_per_m_14_34_2_0,fill_per_m_14_134_1_1,fill_per_m_14_34_2_2,fill_ratio_15,distance_from_298_1_0,fill_per_m_15_298_1_0,distance_from_77_2_0,fill_per_m_15_77_2_0,fill_per_m_15_298_1_1,fill_per_m_15_77_2_2
1,76.689434,30.707174,0.670732311905834,17028.0,0.003938996428857376,17028.0,0.003938996428857376,17028.0,0.003938996428857376,,,0.6967110438606066,9288.7,0.0075006302696890475,7157.2,0.00973440792293923,8034.8,0.008671168465432949,,,0.7056668784303752,7319.6,0.009640784720891514,6721.0,0.010499432799142616,8211.2,0.008593955553760415,,,0.7056668784303752,6609.2,0.010677039254832283,6162.8,0.011450426404075668,8083.9,0.008729287576916777,,,0.7165360346136928,7484.1,0.00957411090997839,5417.0,0.013227543559418364,9330.0,0.007679914626084595,,,0.7375940480144144,7424.1,0.009935130830867236,5752.5,0.012822147727325763,6227.6,0.011843953497565908,,,0.7546062984079009,5889.0,0.012813827447918168,5471.5,0.01379157997638492,5354.4,0.01409319995532461,,,0.7790384587459189,4181.9,0.01862881605839257,7388.4,0.010544075290264725,3894.5,0.020003555238051585,,,0.7898572763229512,5512.1,0.01432951645149673,7373.6,0.010711962627793089,4817.7,0.01639490371594228,,,0.7898572763229512,3280.2,0.024079546257025526,6302.3,0.012532841602636359,2732.1,0.02891026230090228,,,0.8083357609763714,4053.0,0.019944134245654364,5866.3,0.013779311678168033,4134.0,0.01955335657901237,,,0.8152447681479089,3865.2,0.02109191679985276,7652.4,0.010653452095393718,3903.2,0.020886574301801315,,,0.8247497103364608,2928.6,0.02816191048065495,8290.4,0.009948249907561286,2311.0,0.035688001312698434,,,0.8351811286440034,4306.4,0.019393951528980203,5756.1,0.014509496510554078,3246.7,0.025724000635845734,,,0.8407086856061644,2750.7,0.030563445145096322,5802.6,0.014488482501054086,3420.2,0.024580687842996447,,,0.8452211601041251,5872.0,0.014394093326023929,3214.7,0.02629238062973606,,
1,76.683915,30.710755,0.6692002629380784,17782.0,0.003763357681577316,17782.0,0.003763357681577316,17782.0,0.003763357681577316,,,0.6692002629380784,9264.7,0.007223118535279916,7852.5,0.00852213005970173,8721.1,0.007673346973868874,,,0.6692002629380784,8073.6,0.008288746816018608,7475.0,0.008952511878770279,8965.2,0.007464420904587497,,,0.6708535678920017,8313.9,0.00806905986230291,6916.9,0.009698760541456457,7977.5,0.008409320813437813,,,0.6708535678920017,7358.8,0.009116344619938056,6171.0,0.010871067377929049,8730.4,0.007684110325895739,,,0.6774457790516536,7317.6,0.009257759088384901,6268.0,0.010808005409247824,6121.1,0.011067386238611582,,,0.6924199884585235,5779.6,0.01198041366977859,5230.7,0.013237616159568004,5248.0,0.013193978438615158,,,0.7132595066203293,4935.9,0.014450444835193773,7016.5,0.010165460081526821,4432.7,0.016090858993848656,,,0.7382251134618846,5074.4,0.01454802761827772,6774.0,0.010897920186918876,4711.2,0.015669577039010965,,,0.7432148002044959,3820.0,0.019455884822107226,6221.6,0.011945718146529767,2927.3,0.025389088928517607,,,0.7593876624629311,4708.6,0.016127674095547107,5751.6,0.013203068058678125,3743.5,0.020285499197620706,,,0.7792225512691705,4619.2,0.016869210063845917,7052.8,0.011048414123031569,3763.2,0.02070638157071563,,,0.7913404249494023,3146.6,0.02514906327303764,8055.9,0.00982311628681342,2204.5,0.035896594463570075,,,0.7925624461207402,4687.7,0.016907277473403596,5973.6,0.01326775221174401,3128.1,0.02533686410666987,,,0.7925624461207402,3504.7,0.022614273578929447,6472.5,0.01224507448622233,3313.7,0.023917748924789217,,,0.8060330015218287,6626.0,0.012164699690942178,3096.1,0.02603381678633858,,
1,76.69194,30.709532,0.5828068350834896,16763.7,0.0034766002438810623,16763.7,0.0034766002438810623,16763.7,0.0034766002438810623,,,0.5984329255199436,8246.3,0.007256987079295486,6834.2,0.0087564444341685,7702.8,0.0077690310733751836,,,0.6033690152443886,7055.3,0.008551996587592144,6456.7,0.009344851321021398,7946.9,0.007592507962153653,,,0.6250479582533063,7295.6,0.008567464749346266,5898.5,0.010596727273939243,8010.9,0.007802468614678829,,,0.6553092465772232,7694.1,0.008517035736177372,5152.7,0.012717783813868908,9065.7,0.007228446193644431,,,0.6553092465772232,7730.6,0.008476822582687284,5494.0,0.011927725638464202,6154.6,0.01064747094168952,,,0.6555975349579755,6115.2,0.010720786482175162,5264.2,0.01245388729451722,5281.4,0.012413328567386972,,,0.6712737705550914,3917.6,0.017134821588602498,7351.8,0.009130740370454738,3821.5,0.01756571426285729,,,0.6759745925411207,5247.8,0.012881104320689063,7109.3,0.009508314356422161,4744.7,0.014246940639895476,,,0.699725658382142,3015.9,0.023201222135420335,6556.9,0.010671592648692857,2659.1,0.02631437924042503,,,0.7263354232001306,3690.3,0.01968228662168741,5793.3,0.012537507520758988,3776.9,0.01923099428632292,,,0.7534988709002719,3600.9,0.020925292868457106,7388.1,0.010198817976208658,3796.6,0.019846675206771112,,,0.7684648241256802,2855.6,0.02691080067676426,8391.1,0.009158093982024766,2238.0,0.03433712350874353,,,0.7684648241256802,4042.1,0.019011524309781556,4955.3,0.015507937443256315,3161.6,0.024306200155797073,,,0.7775675631028682,2486.4,0.03127282670137018,5454.2,0.014256308223073378,3347.2,0.023230388477021635,,,0.7775675631028682,5607.7,0.013866069210244275,3129.6,0.024845589311824776,,
1,76.704309,30.698164,0.5466482201877885,14688.7,0.003721556163498393,14688.7,0.003721556163498393,14688.7,0.003721556163498393,,,0.5611041041486831,8301.2,0.006759313161334301,6169.6,0.009094659364443125,7047.3,0.007961972729253516,,,0.6008729441508508,6332.1,0.009489315458550099,5733.5,0.010480037396892837,7223.7,0.00831807722013443,,,0.6187408017774472,5621.7,0.011006293501564424,5175.3,0.011955650914487028,7667.3,0.008069865556029465,,,0.6465338752860794,7067.5,0.009147985501041095,4429.5,0.014596091551779645,7132.1,0.009065126334264513,,,0.6465338752860794,7007.4,0.009226444548421375,4854.3,0.013318786957668033,5815.6,0.01111723425417978,,,0.6589235887747577,5476.9,0.012030958914253643,5059.5,0.013023492218099767,3992.0,0.016506101923215374,,,0.6589235887747577,1984.0,0.03321187443421158,6971.7,0.009451404804778716,2532.1,0.026022810662089085,,,0.6589235887747577,4524.6,0.014563134614656713,5175.7,0.012731100890213067,3455.2,0.01907049052948477,,,0.6786340914544238,2292.7,0.029599777182118193,5885.6,0.011530414765774495,2090.8,0.03245810653598736,,,0.6913363783558875,1756.7,0.03935426529036759,5631.2,0.012276892640216782,2771.6,0.02494358415196592,,,0.6993563277620574,1667.3,0.04194544039837206,5454.5,0.012821639522633741,3652.4,0.01914785696424426,,,0.706580768853025,2006.1,0.035221612524451676,7873.8,0.00897382164714655,3925.9,0.01799793089108294,,,0.706580768853025,2108.5,0.03351106326075528,4768.6,0.014817362933628843,2995.9,0.02358492502596966,,,0.7094259281152575,1763.2,0.0402351365764098,4815.1,0.014733358146565128,3587.7,0.019773836388640567,,,0.7094259281152575,4884.5,0.014524023505277052,2963.9,0.023935555454477463,,
1,76.702706,30.711971,0.6313075530919887,15711.6,0.004018098431044507,15711.6,0.004018098431044507,15711.6,0.004018098431044507,,,0.655357053493691,6770.0,0.00968031098218155,5481.3,0.011956233986347964,7931.3,0.008262921002782532,,,0.655357053493691,7030.9,0.00932109763321468,5290.6,0.012387197170334006,7922.4,0.008272203543038611,,,0.6883715772976846,7524.1,0.009148889266459572,4816.6,0.014291649240079819,8366.0,0.008228204366455709,,,0.7170723842903647,7922.6,0.009050972967086115,5332.6,0.0134469561619166,9294.2,0.007715267417210353,,,0.7170723842903647,8160.2,0.008787436389921383,5722.5,0.012530753766541978,6582.7,0.010893286710473888,,,0.7356530750182149,6343.7,0.01159659307688281,5794.8,0.012695055481090197,5723.2,0.012853876765065258,,,0.7540816456764347,4146.1,0.018187734152008746,7580.3,0.009947912954321526,4751.7,0.015869723376400757,,,0.7578207990242634,5359.5,0.014139766751082439,7337.8,0.010327629521440531,5186.4,0.014611692099033307,,,0.7606441986085827,3030.2,0.02510211202589211,6785.4,0.011210012653765183,3318.4,0.02292201659259229,,,0.7606441986085827,3918.8,0.019410130616734272,6460.5,0.011773766714783416,4408.4,0.0172544278787901,,,0.7704862811962087,3829.4,0.020120287282504014,7616.6,0.01011588216784666,4500.2,0.017121156419630433,,,0.7859212454740874,3898.3,0.020160614767311066,8619.6,0.009117838942341725,2988.8,0.02629554488336748,,,0.8053599934031174,4270.6,0.018858239905472703,5183.8,0.01553609308621315,3865.1,0.020836718154850258,,,0.8208828073068788,2708.7,0.030305416151913424,5682.7,0.014445295498739665,4050.7,0.020265208662870092,,,0.8236373378682261,5583.3,0.014751801584515,3833.1,0.02148749935739287,,
1,76.698059,30.669402,0.7435939161765598,15586.7,0.004770694991092147,15586.7,0.004770694991092147,15586.7,0.004770694991092147,,,0.7435939161765598,7094.8,0.010480829849700621,5715.6,0.013009901255800961,6551.3,0.01135032613643948,,,0.7649818911225023,6149.8,0.012439134461649196,4239.7,0.01804330238277478,6697.9,0.011421219951365389,,,0.7825481882154441,6144.1,0.01273657961646855,4721.3,0.016574845661479765,4330.5,0.0180706197486536,,,0.7825481882154441,3685.7,0.02123200988185268,3952.7,0.019797813854212164,5057.3,0.015473635896930064,,,0.8032370585301207,1678.1,0.047865863686915006,2594.8,0.030955644309007272,1106.2,0.07261228155217146,,,0.8077546994767232,755.9,0.10685999463906909,1326.7,0.06088450286249515,1667.8,0.048432347971982447,,,0.8205745271911952,2731.4,0.030042268697048954,2413.8,0.03399513328325442,2944.7,0.027866150276469426,,,0.836044644811773,1918.3,0.043582580660573064,1198.4,0.06976340494090229,2638.0,0.03169236712705736,,,0.8405938268234222,3660.4,0.022964534663518252,2548.5,0.03298386607115645,3616.4,0.023243939465308654,,,0.8522543320259537,3191.3,0.026705553599660127,2078.4,0.04100530850779223,3395.8,0.02509730643812809,,,0.8551122554214431,4238.7,0.0201739272753779,3379.7,0.025301424843076105,3127.9,0.027338222303188817,,,0.8654302484622908,3570.8,0.02423631254795258,4382.7,0.01974650896621468,5631.3,0.015368214239381506,,,0.87638943111647,2854.8,0.030698803107624704,3433.1,0.025527640648873324,4701.2,0.01864182402613099,,,0.87638943111647,4824.5,0.01816539394997347,3479.5,0.02518722319633482,4886.9,0.01793344310537294,,,0.8791169114169298,3489.5,0.02519320565745608,4149.6,0.021185582017951846,,
1,76.714146,30.697422,0.694150573509831,13424.9,0.005170620068006697,13424.9,0.005170620068006697,13424.9,0.005170620068006697,,,0.6966028746421233,5638.1,0.012355277037337459,3632.4,0.019177482508592757,5862.3,0.01188275718817057,,,0.7268764725657282,5147.1,0.014122058490523365,3112.1,0.023356462599714925,6038.7,0.012036969423315088,,,0.7377469335206527,4436.7,0.0166282807834799,2638.1,0.02796508599069985,6482.3,0.011380944009389455,,,0.7377469335206527,5882.5,0.012541384335242715,3244.5,0.02273838599231477,6874.6,0.0107314888651071,,,0.7379651265568539,5822.4,0.012674586537456272,3669.3,0.020111877648512085,4630.6,0.01593670639996661,,,0.7520011974787567,4291.9,0.017521405379406715,3874.5,0.0194089869009874,4672.0,0.016095916041925444,,,0.7616540665671909,2210.6,0.03445463071415864,5786.7,0.013162148833829141,3212.1,0.023712028472562836,,,0.7731704859555276,3339.6,0.023151589590236187,5856.1,0.013202822457873457,4135.3,0.018696841485636533,,,0.7731704859555276,1940.2,0.03985004050899534,4700.6,0.016448336083809037,3033.4,0.025488576711133634,,,0.7731704859555276,1983.3,0.03898404104046426,4446.2,0.017389467094497044,3451.6,0.022400350155160727,,,0.7731704859555276,1846.9,0.0418631483001531,5685.7,0.013598510050750613,4157.3,0.018597899741551672,,,0.7852349073885584,2686.1,0.029233271560573263,6688.8,0.011739548310437723,5230.8,0.015011755513278244,,,0.7990648468308398,2711.7,0.02946730268211232,3583.6,0.02229782472460207,4300.8,0.018579446773410523,,,0.8070888421476164,733.0,0.11010761830117549,3630.1,0.022233239914812717,4486.4,0.01798967640307633,,,0.8070888421476164,3699.5,0.021816160079676076,3866.3,0.020874966819636766,,
1,76.695912,30.71134,0.7945782787001903,16258.4,0.004887186184988623,16258.4,0.004887186184988623,16258.4,0.004887186184988623,,,0.8076450731767354,7637.8,0.010574315551294029,6349.1,0.012720622972968379,8478.1,0.009526250848382718,,,0.8076450731767354,7745.3,0.010427550555520578,5837.4,0.013835698653111581,8636.8,0.009351207312624298,,,0.8151116317764713,8070.9,0.010099389557254722,5363.4,0.015197666252311432,9080.5,0.008976506048967253,,,0.8291447565923231,8469.4,0.009789887791252309,5842.6,0.014191366114269726,9840.9,0.008425497226801646,,,0.8305312328574374,8420.6,0.00986308853119062,6269.3,0.013247591164203936,7228.8,0.011489199215048658,,,0.8305312328574374,6890.5,0.01205327962930756,6341.6,0.013096556592302216,6437.6,0.012901255636532829,,,0.839010762705266,4692.9,0.017878300468905498,8127.1,0.010323618052014445,4977.7,0.016855390294820218,,,0.8530823775177917,5937.8,0.014366977289868162,7884.6,0.010819602484815866,5900.9,0.014456818070426406,,,0.8663404152525269,3705.8,0.023377959286861864,7332.2,0.011815558976194417,3865.2,0.02241385737484547,,,0.8776301847184615,4465.6,0.019653130256146126,7044.3,0.012458728116611466,4955.2,0.01771129691472517,,,0.8856995313246995,4376.2,0.020239009444831122,8163.4,0.010849640239663614,5046.9,0.017549377465864185,,,0.8856995313246995,4451.7,0.01989575962721431,9166.4,0.009662457795041669,3535.6,0.025050897480617135,,,0.8925081796329078,4817.4,0.018526760900753683,5730.6,0.015574428151204198,4411.9,0.02022956503168494,,,0.8983872176820085,3176.4,0.02828318907196853,6229.5,0.01442149799634013,4597.5,0.019540776893572778,,,0.9052874023882117,6297.7,0.01437488928320199,4379.9,0.020669134053019744,,
1,76.696064,30.715001,0.86456360952267,16383.6,0.005277006332690433,16383.6,0.005277006332690433,16383.6,0.005277006332690433,,,0.8707427121203617,8488.6,0.01025778941309947,6482.9,0.013431376577154696,8594.9,0.010130923130232599,,,0.8760048601866197,7879.7,0.01111723619156338,5962.6,0.01469165901094522,8771.2,0.009987286348351646,,,0.8879427198063741,7169.3,0.012385347520767356,5488.6,0.01617794555635998,9214.9,0.009635945260462665,,,0.8944843188099223,8615.1,0.010382750273472418,5977.0,0.014965439498241966,9973.6,0.008968520081113361,,,0.8946293559594065,8555.0,0.010457385808993648,6401.8,0.013974653315620708,7363.2,0.012150007550513452,,,0.8946293559594065,7024.5,0.01273584391713868,6607.1,0.01354042402808201,6572.0,0.013612741265359198,,,0.9008795023152225,4825.6,0.01866875626482142,8519.3,0.010574571881671295,5112.1,0.01762249373672703,,,0.9008795023152225,6072.2,0.014836130270992764,8017.2,0.011236834584583428,6035.3,0.01492683880362571,,,0.9037336308824283,3840.2,0.023533504267549302,7433.2,0.01215806961850116,3997.9,0.02260520850652663,,,0.9117519428272746,4598.3,0.019828022156607325,7178.7,0.012700794612217736,5351.6,0.017036997212558386,,,0.9192580977850687,4508.8,0.020388087690406953,8296.0,0.01108073888361944,5257.2,0.017485697667676117,,,0.9217267326565702,4586.1,0.02009826939352762,9421.3,0.00978343469220352,3670.0,0.025115169827154504,,,0.9229121462392114,4950.1,0.01864431317022305,6316.2,0.014611825880105307,4600.7,0.02006025487945772,,,0.9300229941554535,3310.8,0.028090582160065648,6362.6,0.014617027538356229,4730.2,0.01966138840123998,,,0.9339738303994959,6432.1,0.014520511658703935,4568.7,0.020442879383621073,,
1,76.720277,30.692391,0.9383048184484827,13116.6,0.007153567376061499,13116.6,0.007153567376061499,13116.6,0.007153567376061499,,,0.9440532899366536,4599.9,0.020523343766965668,2594.2,0.03639092166897902,5241.4,0.018011471933770628,,,0.9440532899366536,4526.2,0.02085752485388745,2104.4,0.04486092425093393,5417.8,0.01742503026942031,,,0.9441481065460364,3815.8,0.024743123500865778,1599.9,0.059012944968187785,5866.0,0.016095262641425783,,,0.9441481065460364,5266.2,0.017928451379477354,1710.6,0.055193973257689495,6258.3,0.015086335051787808,,,0.9446623180957671,5201.5,0.018161344191017344,3048.3,0.03098980802728626,4009.7,0.023559426343511165,,,0.9470359966035651,3671.0,0.025797766183698313,3253.6,0.02910732716386664,4739.3,0.019982613394458358,,,0.9470359966035651,2110.4,0.04487471553276938,5170.4,0.018316493822597188,2830.0,0.03346416949129205,,,0.9470359966035651,2718.7,0.034834148549069965,4496.3,0.021062562475892735,4202.5,0.022535062382000356,,,0.9490089530351651,2547.5,0.037252559491076156,4084.4,0.023234966042384807,4448.7,0.021332275789223035,,,0.9516303795207189,1883.1,0.05053530771179008,3648.3,0.026084214004350487,4312.6,0.02206627972732734,,,0.9527428505798996,2199.8,0.04331043052004271,5069.4,0.018793996342365952,5018.3,0.018985370555365352,,,0.9527428505798996,3547.1,0.026859768559665632,6072.5,0.015689466456647174,6148.3,0.015496037125382618,,,0.9573859660370427,2611.4,0.03666178930983544,2962.7,0.03231464427842991,5218.3,0.018346702298393018,,,0.9607915005292854,2407.1,0.03991489761660444,3009.1,0.031929530441968876,5826.6,0.016489745315094315,,,0.9637636632738853,3078.6,0.031305257690959695,4727.3,0.0203871906431554,,
1,76.711345,30.704868,0.43459596085871177,14094.6,0.0030834217420764812,14094.6,0.0030834217420764812,14094.6,0.0030834217420764812,,,0.45385385801205325,5553.3,0.008172687555364436,4264.7,0.010642105142496618,6928.2,0.006550819231720407,,,0.48176897875725655,6195.8,0.007775734832584276,3784.1,0.012731401885712762,7087.3,0.006797637728856639,,,0.49521923909230736,6521.0,0.007594222344614436,3310.1,0.014960854327431418,7530.9,0.0065758307651450345,,,0.5307406501134802,6919.6,0.00767010593261865,4329.6,0.01225842225871859,8291.1,0.006401329740486547,,,0.5746764936876657,7157.2,0.00802934798088171,4719.4,0.012176897353215786,5579.6,0.010299600216640363,,,0.6028194818490666,5340.7,0.011287274736440292,4791.7,0.012580492974290267,4888.1,0.012332388491419297,,,0.6360780709116309,3143.1,0.020237283920703477,6577.3,0.00967080824824215,3642.8,0.01746124055428876,,,0.6651092973290023,4388.2,0.015156768090082545,6334.7,0.010499460074336626,4351.3,0.015285300883161405,,,0.6765661634830135,2027.2,0.03337441611498685,5782.4,0.011700438632453885,3145.1,0.021511753632094795,,,0.6765661634830135,2915.8,0.02320344891566683,5457.5,0.012396997956628738,3405.4,0.019867450622041857,,,0.6816219832379214,2826.3,0.024117113655235514,6613.5,0.010306524279699424,4326.8,0.01575348948964411,,,0.7094119083929386,2895.2,0.02450303634957649,7616.6,0.009314023427683461,4383.4,0.016184055947276968,,,0.723397272530674,3267.6,0.022138489182601112,4180.8,0.017302843296275208,3691.8,0.019594703736136136,,,0.74503938390072,1101.0,0.06766933550415258,4679.6,0.01592100572486366,3877.4,0.01921492195545262,,,0.74503938390072,4748.2,0.015690985718813867,3659.8,0.02035737974481447,,
1,76.716695,30.700924,0.8049067768414386,13144.5,0.006123525252702184,13144.5,0.006123525252702184,13144.5,0.006123525252702184,,,0.8148060399007978,4645.0,0.017541572441351946,3364.2,0.024219904877855,6318.8,0.01289494903938719,,,0.8148060399007978,5603.6,0.014540760223798948,2843.9,0.02865100882241984,6495.1,0.012544934487549042,,,0.8314468395776845,4893.2,0.016991883421435552,2369.9,0.03508362545160912,6938.7,0.011982746617921002,,,0.8434582973654963,6338.9,0.013306067257181788,3700.9,0.022790626533153998,7701.6,0.010951728178112291,,,0.8566046947037403,6278.9,0.013642591770911153,4130.0,0.020741033770066353,5087.0,0.016839093664315713,,,0.8568645849436358,4751.2,0.018034698285562294,4331.0,0.019784451280157832,5115.9,0.016749048748873823,,,0.8651800423188806,2620.1,0.033020878680923654,6243.2,0.013857958135553572,3656.0,0.023664661989028463,,,0.8651800423188806,3796.0,0.02279188731082404,5745.3,0.015058918460635312,4579.2,0.01889369414567786,,,0.8651800423188806,2384.2,0.036288064856928134,5157.1,0.0167764837276547,3553.1,0.02435000541270667,,,0.8753238673840367,2392.8,0.036581572525243924,4902.6,0.0178542786966923,3895.5,0.02247012879948753,,,0.8753238673840367,2303.3,0.03800303336013705,6024.1,0.01453036748035452,4601.2,0.019023816990872744,,,0.8792501487601144,3130.0,0.028091059065818352,7145.2,0.01230546588982974,5379.6,0.01634415474682345,,,0.8792501487601144,3121.1,0.028171162370962625,4040.1,0.02176307885349656,4472.8,0.01965771214362624,,,0.8826383994057414,1123.1,0.07858947550580905,4086.5,0.02159888411613218,4658.5,0.018946836951931768,,,0.8826383994057414,4156.0,0.021237690072322943,4440.8,0.019875662029493365,,
1,76.70499,30.708699,0.24189382825883898,14880.6,0.0016255650192790543,14880.6,0.0016255650192790543,14880.6,0.0016255650192790543,,,0.2678550208843272,6335.4,0.004227910169591931,5090.8,0.005261550657741951,7311.5,0.003663475632692706,,,0.2678550208843272,6596.3,0.004060685852437385,4570.5,0.005860518999766485,7487.8,0.0035772192217250354,,,0.26999067048381437,5885.9,0.0045870753917636115,4096.4,0.006590925458544439,7931.4,0.0034040733096781703,,,0.31534559890023184,7354.2,0.004287966045256205,4693.6,0.0067186295998856276,8725.8,0.0036139448405903395,,,0.33641897598027043,7271.6,0.004626478023822411,5154.1,0.0065272108802753226,6079.8,0.005533388861151196,,,0.3909541180908921,5775.4,0.006769299409407003,5226.4,0.007480371155879613,5288.6,0.007392393413963847,,,0.41137415056495047,3577.7,0.011498285226960071,7235.9,0.005685182915255192,3828.7,0.010744486393944432,,,0.43716647640770834,4788.7,0.00912912641025139,6769.4,0.0064579796792582555,4751.8,0.009200018443699404,,,0.4696775279713552,2556.8,0.018369740612146242,6149.8,0.0076372813420168975,2791.8,0.016823466149844372,,,0.5221970755191222,3350.4,0.015586111375331967,5895.3,0.008857854146847866,4068.2,0.012836071862718703,,,0.5511517878379861,3261.0,0.01690131210788059,7048.2,0.007819752388382653,4007.9,0.013751635216397268,,,0.575451281931441,3302.7,0.017423661910904442,8137.9,0.00707125034629869,3423.4,0.016809349825654057,,,0.5926634560002972,3702.2,0.016008412727575423,4615.5,0.01284072052865989,3338.5,0.01775238747941582,,,0.6224344760763302,2027.4,0.03070111848063185,5114.3,0.012170472519725674,3524.1,0.017662225137661535,,,0.6548715741648244,5148.7,0.012719163559050332,3306.5,0.01980558216134355,,
1,76.673781,30.709807,0.38040054897040965,19177.6,0.0019835670207450865,19177.6,0.0019835670207450865,19177.6,0.0019835670207450865,,,0.4396292271353661,11534.2,0.0038115276927343563,9402.6,0.00467561341687795,10280.3,0.004276424103726216,,,0.4790713213779045,9565.1,0.00500853437369086,8966.4,0.005342961739136159,10456.6,0.004581520966450897,,,0.4976700038162657,8854.7,0.00562040502576333,8408.3,0.005918794569844864,8286.2,0.006006010038573358,,,0.5387168014622967,7686.4,0.007008701101455776,7662.4,0.007030653600207464,9039.2,0.00595978406786327,,,0.5814828570901084,7626.4,0.007624604755718405,5954.7,0.009765107513226668,6429.9,0.009043419914619332,,,0.6074507486671521,6091.2,0.009972595689965065,5673.8,0.010706241825005323,5556.7,0.010931861512537154,,,0.6134838790476578,5211.8,0.011771055663065693,7590.6,0.008082152649957286,4096.8,0.014974709017956887,,,0.6134838790476578,5383.1,0.011396479334354883,7082.8,0.008661601048281157,5020.0,0.012220794403339797,,,0.6357803467774716,4719.6,0.013471064216829214,6504.6,0.009774318893974596,3236.1,0.019646498772518513,,,0.6372106160212063,5060.8,0.01259110448982782,6068.6,0.010500125498816964,4336.3,0.014694800083509128,,,0.6372106160212063,4971.3,0.01281778641444303,7361.6,0.0086558712239351,4105.5,0.015520901620294882,,,0.663703281383251,3455.3,0.019208267918364566,8492.7,0.00781498559213502,2254.7,0.029436434176753047,,,0.6753216891284618,4996.5,0.013515894909005538,7499.1,0.009005369832759421,3449.0,0.019580217139126173,,,0.6753216891284618,4996.2,0.013516706479493651,7375.8,0.00915591107579465,3622.5,0.01864242067987472,,,0.6753216891284618,7445.2,0.009070564781717909,3417.0,0.01976358469793567,,
