Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_86_0_0,fill_per_m_1_86_0_0,distance_from_202_1_0,fill_per_m_1_202_1_0,distance_from_272_2_0,fill_per_m_1_272_2_0,fill_per_m_1_202_1_1,fill_per_m_1_272_2_2,fill_ratio_2,distance_from_252_0_0,fill_per_m_2_252_0_0,distance_from_274_1_0,fill_per_m_2_274_1_0,distance_from_122_2_0,fill_per_m_2_122_2_0,fill_per_m_2_274_1_1,fill_per_m_2_122_2_2,fill_ratio_3,distance_from_280_0_0,fill_per_m_3_280_0_0,distance_from_148_1_0,fill_per_m_3_148_1_0,distance_from_91_2_0,fill_per_m_3_91_2_0,fill_per_m_3_148_1_1,fill_per_m_3_91_2_2,fill_ratio_4,distance_from_143_0_0,fill_per_m_4_143_0_0,distance_from_299_1_0,fill_per_m_4_299_1_0,distance_from_298_2_0,fill_per_m_4_298_2_0,fill_per_m_4_299_1_1,fill_per_m_4_298_2_2,fill_ratio_5,distance_from_204_0_0,fill_per_m_5_204_0_0,distance_from_179_1_0,fill_per_m_5_179_1_0,distance_from_25_2_0,fill_per_m_5_25_2_0,fill_per_m_5_179_1_1,fill_per_m_5_25_2_2,fill_ratio_6,distance_from_222_0_0,fill_per_m_6_222_0_0,distance_from_253_1_0,fill_per_m_6_253_1_0,distance_from_166_2_0,fill_per_m_6_166_2_0,fill_per_m_6_253_1_1,fill_per_m_6_166_2_2,fill_ratio_7,distance_from_124_0_0,fill_per_m_7_124_0_0,distance_from_121_1_0,fill_per_m_7_121_1_0,distance_from_42_2_0,fill_per_m_7_42_2_0,fill_per_m_7_121_1_1,fill_per_m_7_42_2_2,fill_ratio_8,distance_from_242_0_0,fill_per_m_8_242_0_0,distance_from_47_1_0,fill_per_m_8_47_1_0,distance_from_78_2_0,fill_per_m_8_78_2_0,fill_per_m_8_47_1_1,fill_per_m_8_78_2_2,fill_ratio_9,distance_from_38_0_0,fill_per_m_9_38_0_0,distance_from_158_1_0,fill_per_m_9_158_1_0,distance_from_215_2_0,fill_per_m_9_215_2_0,fill_per_m_9_158_1_1,fill_per_m_9_215_2_2,fill_ratio_10,distance_from_197_0_0,fill_per_m_10_197_0_0,distance_from_286_1_0,fill_per_m_10_286_1_0,distance_from_216_2_0,fill_per_m_10_216_2_0,fill_per_m_10_286_1_1,fill_per_m_10_216_2_2,fill_ratio_11,distance_from_54_0_0,fill_per_m_11_54_0_0,distance_from_266_1_0,fill_per_m_11_266_1_0,distance_from_144_2_0,fill_per_m_11_144_2_0,fill_per_m_11_266_1_1,fill_per_m_11_144_2_2,fill_ratio_12,distance_from_51_0_0,fill_per_m_12_51_0_0,distance_from_36_1_0,fill_per_m_12_36_1_0,distance_from_34_2_0,fill_per_m_12_34_2_0,fill_per_m_12_36_1_1,fill_per_m_12_34_2_2,fill_ratio_13,distance_from_207_1_0,fill_per_m_13_207_1_0,distance_from_77_2_0,fill_per_m_13_77_2_0,fill_per_m_13_207_1_1,fill_per_m_13_77_2_2,fill_ratio_14,distance_from_30_1_0,fill_per_m_14_30_1_0,distance_from_154_2_0,fill_per_m_14_154_2_0,fill_per_m_14_30_1_1,fill_per_m_14_154_2_2,fill_ratio_15,distance_from_238_2_0,fill_per_m_15_238_2_0,fill_per_m_15_238_2_2,fill_ratio_16,distance_from_188_2_0,fill_per_m_16_188_2_0,fill_per_m_16_188_2_2,fill_ratio_17,distance_from_80_2_0,fill_per_m_17_80_2_0,fill_per_m_17_80_2_2
1,76.722183,30.687605,0.29221823046189777,12300.7,0.0023756227731909383,12300.7,0.0023756227731909383,12300.7,0.0023756227731909383,,,0.3196792260131528,4019.0,0.007954198208836845,4071.3,0.007852018421957428,4027.9,0.007936622706947859,,,0.3196792260131528,4793.9,0.006668458374458224,3802.9,0.008406195956063867,2848.2,0.011223903729132534,,,0.3196792260131528,5142.7,0.006216174888932911,4518.2,0.007075366872054198,2228.4,0.014345684168603158,,,0.3567224852782554,5349.2,0.006668707195061979,2807.0,0.01270831796502513,2355.3,0.015145522238281974,,,0.39774353634130377,2925.1,0.013597604743130279,3092.5,0.012861553317422919,3969.3,0.010020495713130873,,,0.41885386208319786,3286.4,0.012745066397370918,4694.5,0.00892222520147402,4447.2,0.009418372505918282,,,0.41885386208319786,2530.3,0.01655352575122309,4543.0,0.009219763638194978,5925.7,0.007068428406486961,,,0.41885386208319786,1995.4,0.020990972340543142,4248.1,0.009859792897605937,3101.8,0.013503574120936161,,,0.43904978265820666,2503.1,0.017540241406983608,3361.1,0.013062681344149436,2808.6,0.01563233577790382,,,0.43904978265820666,2949.0,0.014888090290207075,3479.3,0.012618911351657134,3948.6,0.011119125326905907,,,0.4905039547889503,2275.8,0.02155303430832895,4016.0,0.01221374389414717,5419.8,0.009050222421287692,,,0.5240340025333906,2656.7,0.019724997272307396,4435.3,0.011815074572935102,5813.1,0.009014708202738479,,,0.5639745277665024,4112.4,0.013713999799788502,5595.5,0.010079072965177417,,,0.5764285484210036,4972.6,0.011592095652596298,4714.1,0.01222775393863099,,,0.5904748914354694,5273.8,0.011196383849130975,,0.5920703130609989,5545.1,0.010677360427422388,,0.6057273519659062,2975.3,0.020358530298319705,
1,76.726352,30.694305,0.6006510665483559,11728.2,0.005121425850073804,11728.2,0.005121425850073804,11728.2,0.005121425850073804,,,0.6038530468591304,3478.3,0.017360579790677354,3472.4,0.017390077377581224,3488.6,0.017309323134183638,,,0.6388512342655552,4208.6,0.015179661508947279,3981.5,0.016045491253687184,2374.4,0.026905796591372776,,,0.6576777766848089,5941.5,0.011069221184630294,5459.7,0.01204604239582411,2385.1,0.027574431960287155,,,0.6779134806528527,6148.0,0.01102656930144523,3733.7,0.0181566135643692,3282.0,0.020655499105815135,,,0.6998189676478769,3988.9,0.01754415923306869,3660.8,0.01911655833828335,4866.2,0.014381220822158501,,,0.7018915947915974,4235.7,0.01657085239255843,5606.3,0.012519693822870652,5108.7,0.013739142928564946,,,0.7276610764549023,3447.8,0.02110508371874535,5451.0,0.01334913000284172,6822.5,0.010665607569877644,,,0.7276610764549023,3012.5,0.02415472452962331,5145.0,0.01414307242866671,2177.9,0.03341113349809,,,0.739720193240312,2913.8,0.02538678678153312,4313.8,0.017147762836485513,2370.2,0.031209188812771585,,,0.739720193240312,3288.5,0.022494152143539975,4550.8,0.01625472869034702,3766.9,0.019637372726653536,,,0.7600094388815725,2686.5,0.028289947473723154,5501.8,0.013813832543559789,5861.2,0.01296678903435427,,,0.7613780309906305,3414.9,0.02229576359456003,4846.0,0.015711474019616808,6223.9,0.0122331340637001,,,0.7757993720765807,4153.2,0.018679557258898697,6006.3,0.012916427285959419,,,0.7913802646499857,5383.3,0.014700653217357118,4926.1,0.01606504668297407,,,0.7913802646499857,5406.4,0.014637841533182632,,0.7929107838837479,5822.3,0.01361851474303536,,0.8094042090406564,3996.8,0.020251306271033234,
1,76.728938,30.692466,0.8925232899548461,11347.0,0.00786572036621879,11347.0,0.00786572036621879,11347.0,0.00786572036621879,,,0.8977041086581032,4264.6,0.021050136206399266,4258.6,0.021079794032266546,3162.0,0.028390389268124705,,,0.8997829973824939,3928.0,0.022906899118698927,3740.8,0.02405322383935238,3160.6,0.028468740029820094,,,0.9075397069795201,5791.8,0.015669389602187923,6397.0,0.014186958058144758,3171.3,0.028617277046621894,,,0.9121399750313997,6934.2,0.013154220746897979,3460.7,0.02635709466383679,3009.0,0.03031372466039879,,,0.9146656139369385,4775.1,0.01915489966570205,4447.0,0.020568149627545277,5652.4,0.01618189820141778,,,0.9198337876831326,5048.4,0.0182203032185075,5348.2,0.017198941469711914,5894.9,0.015603891290490638,,,0.9227231930380645,4260.5,0.021657626875673384,6237.2,0.014793868932182142,7608.7,0.012127212178664746,,,0.925958056395737,3825.2,0.024206788047572335,5931.2,0.015611647835104818,3517.2,0.02632656819048496,,,0.9266419116971053,4337.2,0.0213649799801048,5100.0,0.01816944924896285,3709.5,0.024980237544065382,,,0.9321613587260005,4711.9,0.019783131193913294,4296.4,0.021696335507075705,5190.3,0.017959681689420658,,,0.9379065265877574,4109.9,0.022820665383288096,4833.2,0.019405497943138242,7284.6,0.012875195983139189,,,0.9415426439156654,4490.9,0.020965566900079394,6269.4,0.015018066225087974,7647.3,0.01231209242367457,,,0.945200033013865,5576.6,0.016949396281136623,7429.7,0.012721913845967736,,,0.9495634453649782,6806.7,0.013950423044426495,6349.5,0.01495493259886571,,,0.9528177055601902,6829.8,0.013950887369471875,,0.9556300067664618,6531.1,0.014631991651734956,,0.9556300067664618,4809.4,0.019870046300296543,
1,76.716695,30.700924,0.8583416767991209,13144.5,0.006530044328800037,13144.5,0.006530044328800037,13144.5,0.006530044328800037,,,0.8599542923926986,4945.8,0.017387567074946392,4953.5,0.01736053885924495,4910.1,0.01751398734023133,,,0.8599542923926986,5676.2,0.015150176040180027,5603.6,0.015346461067754632,3804.8,0.022601826440094057,,,0.8712581592306403,6938.7,0.012556504233222944,6318.8,0.013788348408410464,4004.3,0.021758064061899465,,,0.8748947612443865,7145.2,0.01224451045799119,4607.6,0.018988079721425178,4156.0,0.021051365766226817,,,0.8859414765718926,4902.6,0.018070849683267907,4893.2,0.018105564386738587,5745.3,0.015420282258052538,,,0.8904109667216216,5087.0,0.017503655724820554,6495.1,0.013708964707573733,6243.2,0.014262092624321206,,,0.8904109667216216,4331.0,0.0205590156250663,6338.9,0.014046774152007786,7701.6,0.01156137642466009,,,0.8963071055378864,3796.0,0.023611883707531256,6024.1,0.0148786890247155,1587.6,0.056456733782935656,,,0.9026475487085109,2620.1,0.03445088159644712,5157.1,0.01750300650963741,1123.1,0.08037107547934387,,,0.9067136392951446,2384.2,0.038030099794276684,4579.2,0.019800699670142047,3130.0,0.02896848687843912,,,0.9091374814348616,2392.8,0.037994712530711364,5115.9,0.017770821975309558,4601.2,0.01975870384758023,,,0.914124677946868,3121.1,0.029288541794459264,3553.1,0.025727524638959446,4658.5,0.01962272572602486,,,0.9166693853139478,2942.2,0.031155916841613344,4440.8,0.02064198759939533,,,0.9174774062104473,3817.9,0.024030943875178692,3895.5,0.02355223735619169,,,0.9225560181127277,4455.2,0.02070739850315873,,0.9261253983683221,4726.5,0.01959431711347344,,0.9322386966914834,4751.2,0.01962112091032757,
1,76.707906,30.702046,0.871204482263052,14376.2,0.0060600470379032845,14376.2,0.0060600470379032845,14376.2,0.0060600470379032845,,,0.8747429011698469,5675.0,0.015413971826781444,6642.5,0.013168880710121896,6131.9,0.014265446291848317,,,0.8851200672617314,6898.0,0.012831546350561487,5610.6,0.015775854048795696,4655.8,0.019011127352157126,,,0.8851200672617314,6945.8,0.012743241487830508,6325.8,0.013992223390902832,3935.8,0.02248894931809877,,,0.8930883468405952,7152.2,0.012486903985355489,4614.6,0.019353537616274327,4163.0,0.021452998963261954,,,0.8930883468405952,4909.6,0.018190653960416227,4900.2,0.018225548892710403,5749.6,0.015533051809527534,,,0.9004874206117386,5094.1,0.01767706602955848,6502.1,0.013849178274891781,6250.2,0.014407337694981578,,,0.9006305340911352,4338.0,0.020761423100302795,6346.0,0.01419209792138568,7705.9,0.0116875450510795,,,0.9091981989908802,3803.1,0.023906765506846523,6028.4,0.015081915582756289,2409.8,0.03772919740189559,,,0.9117176282544246,2557.9,0.03564320842309803,5164.1,0.01765491815136083,515.8,0.1767579736825174,,,0.9202911787969585,1571.1,0.058576231862832326,3766.2,0.024435536583212753,2317.0,0.039719084108630065,,,0.9238151618549478,2344.0,0.03941190963544999,4302.9,0.02146959403785698,3788.2,0.02438665228485687,,,0.9247158085154455,2391.7,0.03866353675274682,2740.1,0.03374752047426903,4082.7,0.022649614434453808,,,0.9247158085154455,2424.2,0.038145194642168374,3497.2,0.026441604955834544,,,0.925293675378367,3242.1,0.02853994865606758,3082.5,0.030017637481861058,,,0.9266442547928354,3642.2,0.025441882784933156,,0.9301321423347161,3913.5,0.023767270789184006,,0.9301809259026399,4755.4,0.019560519113063883,
1,76.718126,30.698031,0.653162790531283,13487.1,0.0048428705246589925,13487.1,0.0048428705246589925,13487.1,0.0048428705246589925,,,0.6573442050036253,5273.7,0.012464573354639538,5283.9,0.012440511837915657,5240.5,0.012543539834054486,,,0.6622390528796783,6006.5,0.01102537339348503,5209.3,0.012712630351096661,4254.5,0.015565614123391195,,,0.6947576078635775,6544.4,0.010616062708018728,5924.5,0.011726856407520931,3534.5,0.019656460825111827,,,0.6947576078635775,6750.9,0.010291333123932773,4213.3,0.01648963064257417,3761.7,0.018469245497077853,,,0.695011567770364,4508.3,0.01541626705787911,4498.9,0.015448477800581565,5351.0,0.012988442679319081,,,0.695011567770364,4692.8,0.014810168082389276,6100.8,0.011392138207618082,5848.9,0.011882773987764605,,,0.7253771648868758,3936.7,0.01842602090296126,5944.7,0.012202081936630542,7307.3,0.009926746744856182,,,0.7307712850802228,3401.8,0.021481900319837228,5747.9,0.012713709095151671,1193.3,0.06123952778682836,,,0.7558958457336264,2225.8,0.033960636433355486,4762.8,0.01587082904454578,1247.8,0.060578285441066394,,,0.7577706400490136,2709.9,0.027963048084763777,3902.2,0.01941906206880769,3709.5,0.020427837715298925,,,0.765771104410079,2045.5,0.037436866507459254,4438.9,0.017251370934467526,5180.7,0.014781228490552996,,,0.7862159942419373,2773.8,0.02834436492327988,3624.1,0.021694103204711164,5535.8,0.014202391600887628,,,0.8036262810327857,3873.3,0.020747845016724387,4889.7,0.016435083564079304,,,0.8228359640977011,4695.3,0.01752467284513665,4475.0,0.018387395845758683,,,0.8279244909596534,5034.8,0.01644403930562591,,0.8372898267912376,5306.0,0.01578005704468974,,0.8500326599988394,4354.1,0.019522580096893487,
1,76.711957,30.701618,0.872753839566128,13813.6,0.006318076674915503,13813.6,0.006318076674915503,13813.6,0.006318076674915503,,,0.8816898127269838,5573.0,0.01582073950703362,5612.8,0.015708555671447116,5569.3,0.015831250116297987,,,0.8902401722778627,6335.4,0.014051838436055541,5828.0,0.015275226017121873,4469.1,0.019919898240761288,,,0.8935307777035193,7163.2,0.012473905205823086,6543.2,0.013655868347345631,4226.0,0.02114365304551631,,,0.8935307777035193,7369.6,0.012124549198104637,4832.0,0.018491944902804622,4380.4,0.020398383200244712,,,0.8962255301073688,5127.0,0.01748050575594634,5117.6,0.017512613922685806,5967.0,0.015019700521323426,,,0.9014952502394804,5311.5,0.01697251718421313,6719.5,0.01341610611264946,6467.6,0.013938636437619525,,,0.9070449620432993,4424.0,0.020502824639315083,6551.8,0.013844210171911524,7923.3,0.0114478179804286,,,0.9070449620432993,4020.5,0.022560501480992395,6245.8,0.014522478498243608,1635.6,0.055456405113921456,,,0.9099967464873576,2775.3,0.032789130778199026,5381.5,0.01690972306025007,733.2,0.12411303143580982,,,0.9164297585212352,1788.5,0.05124013187146968,3983.6,0.023005064728417395,2534.4,0.036159633780036116,,,0.9177783094319659,2548.0,0.036019556885085006,4520.3,0.02030348227843209,4005.6,0.02291238040323462,,,0.9198706979623317,2899.8,0.03172186695504282,2957.5,0.031102982179622374,4149.6,0.022167695632406295,,,0.9198706979623317,2433.3,0.03780342325082529,3932.0,0.02339447349853336,,,0.9225580072352774,3309.0,0.027880266160026517,3299.9,0.027957150435930708,,,0.9240963504239614,3859.6,0.023942801078452727,,0.9240963504239614,4130.9,0.022370339403615713,,0.9258782221602652,4972.9,0.018618476586303067,
1,76.732203,30.688969,0.5916971623063255,11190.6,0.005287448057354614,11190.6,0.005287448057354614,11190.6,0.005287448057354614,,,0.6103254284329258,2888.9,0.021126568189723624,2883.0,0.021169803275509047,2845.5,0.021448793830009694,,,0.6440547687708756,3619.2,0.017795500905472914,3424.4,0.018807813595691964,1785.0,0.03608149965102945,,,0.6652381969344835,5475.4,0.012149581709728668,4870.2,0.01365936094892373,1795.6,0.03704823997184693,,,0.6652381969344835,5558.6,0.011967729229203097,3144.3,0.02115695693586755,2692.6,0.024706164931088296,,,0.6856589152169702,3399.5,0.020169404771789093,3071.4,0.02232398629995996,4276.8,0.016032054695495936,,,0.6962587032929011,4527.8,0.015377417361475795,5016.9,0.013878265528372125,4519.3,0.015406339550215765,,,0.7134559490252236,3756.0,0.018995099814303078,4861.6,0.01467533217511156,6233.1,0.011446245833136378,,,0.7134559490252236,3320.7,0.021485107026386716,4555.6,0.01566107535835507,3043.2,0.023444267515287318,,,0.7305114186935128,3779.1,0.019330301359940537,3724.4,0.019614204132035035,3235.5,0.02257800706825878,,,0.7305114186935128,4153.8,0.0175865814120447,4778.1,0.015288742778374517,4632.2,0.015770290978228765,,,0.7366092023085458,3551.8,0.020739039425320842,5314.8,0.01385958459976943,6726.5,0.01095085411891096,,,0.747037824492895,4280.1,0.017453746980044742,5711.3,0.01307999622665409,7089.2,0.010537688660115316,,,0.7568200503362745,5018.5,0.015080602776452614,6871.5,0.011013898716965356,,,0.7693123953735863,6248.6,0.012311756159357076,5791.4,0.013283703342431646,,,0.7693123953735863,6271.7,0.012266409352704791,,0.7773595150884758,6026.6,0.012898807206193803,,0.7895389591901203,4304.9,0.018340471536856147,
1,76.720277,30.692391,0.21264437637109612,13116.6,0.0016211851880143949,13116.6,0.0016211851880143949,13116.6,0.0016211851880143949,,,0.23644875477978594,4590.6,0.005150715696854135,4183.6,0.005651801194659765,4140.2,0.005711046683246847,,,0.2605976014449655,4906.2,0.005311597599872926,4526.2,0.005757536154941574,3034.9,0.008586694831624287,,,0.3331436043063766,5866.0,0.00567922953130543,5241.4,0.006356004203197172,2851.4,0.011683510005834907,,,0.3807789328717958,6072.5,0.006270546444986346,3530.2,0.010786327484895922,3078.6,0.012368574445260698,,,0.3807789328717958,3648.3,0.010437160674061778,3815.8,0.009979006574553063,4496.3,0.008468717231318992,,,0.38946812266179975,4009.7,0.009713148680993584,5417.8,0.00718867663372217,5170.4,0.007532649749764037,,,0.38946812266179975,3253.6,0.011970375051075724,5266.2,0.007395619662409323,6258.3,0.006223225519099432,,,0.38946812266179975,2718.7,0.014325527739794747,5069.4,0.007682726213394085,1923.5,0.02024788784308811,,,0.44347497201575803,2110.4,0.021013787529177316,4084.4,0.010857775242771473,2407.1,0.01842362062298027,,,0.4605723345237562,2547.5,0.01807938506472056,4202.5,0.01095948446219527,3547.1,0.012984475614551499,,,0.4605723345237562,1883.1,0.024458198424074994,4739.3,0.009718151088214635,5018.3,0.009177855738472315,,,0.4878636876417695,2611.4,0.01868207427593511,4448.7,0.01096643261271314,5826.6,0.008373042385641188,,,0.5370180710242378,3710.8,0.014471760025445668,4727.3,0.011359932118212042,,,0.5564216192646255,4986.0,0.011159679487858514,4312.6,0.012902231119617526,,,0.57798723148903,4872.3,0.011862718459229316,,0.6199492398741049,5143.6,0.012052827589122498,,0.6562687705189585,3671.0,0.017877111700325753,
1,76.738465,30.69128,0.9107701616439152,10552.5,0.008630847302951104,10552.5,0.008630847302951104,10552.5,0.008630847302951104,,,0.9194391321405905,3237.2,0.028402296186228547,3595.3,0.025573363339376144,2403.7,0.03825099355745686,,,0.92246282245215,4317.9,0.021363691202949352,4130.6,0.02233241714162954,2446.5,0.03770540864304721,,,0.9256700910048035,6476.6,0.01429253143632158,5651.1,0.016380352338567772,2440.2,0.03793418945188114,,,0.9323158858188455,6683.1,0.013950350672874047,3939.9,0.023663440336527463,3693.8,0.02524002073254766,,,0.938847506864118,4440.5,0.021142833168880038,4225.5,0.022218613344317076,4921.3,0.019077225669317417,,,0.9431063487635579,5575.8,0.01691427864635672,5827.4,0.0161839988462017,5781.0,0.016313896363320497,,,0.9431063487635579,4862.4,0.019395902203923125,5876.8,0.01604795720057783,6877.7,0.01371252524482833,,,0.9439260655837585,4327.5,0.021812271879462934,5200.1,0.01815207525977882,4137.8,0.02281226897345832,,,0.9493544507360966,4873.8,0.019478732215849986,4695.0,0.020220542081705997,4241.2,0.022384100036218442,,,0.9522566544362712,5216.2,0.01825575427392108,5811.3,0.016386293160502316,6215.8,0.015319937167159034,,,0.9551498866981704,4646.5,0.020556330285121497,6348.1,0.015046232521513055,7687.0,0.012425522137350986,,,0.9562815085498182,5374.8,0.01779194590589079,6806.0,0.0140505658029653,8183.8,0.011685054724575603,,,0.9582131388543969,6379.6,0.015019956405642935,7966.2,0.012028484583043317,,,0.9587696651536314,7343.2,0.013056564783114056,6981.3,0.01373339729210364,,,0.9598794273236073,7541.1,0.012728639420291567,,0.9636058580525263,7812.4,0.012334312862276974,,0.964979238954735,5399.6,0.017871309707288226,
1,76.729384,30.700394,0.8556960938375394,11699.0,0.007314266978695097,11699.0,0.007314266978695097,11699.0,0.007314266978695097,,,0.8572549476662599,4852.0,0.017668073942008655,4846.1,0.017689584359923644,4400.4,0.019481295965509043,,,0.8690673708505823,5166.4,0.016821526998501517,4979.2,0.017453955873445177,3748.1,0.023186877907488655,,,0.8692892710827759,7030.2,0.012365071706107593,6919.7,0.012562528304446376,3758.7,0.023127391680176017,,,0.8746407261162472,7608.1,0.011496178101184883,5082.6,0.017208529613116263,4247.5,0.02059189467018828,,,0.8748337153606414,5449.0,0.016054940637926986,6512.5,0.013433147260815992,6326.2,0.013828739454342914,,,0.8818515172661853,5323.4,0.01656556932160246,6970.1,0.012651920593193573,6568.7,0.013425053926441843,,,0.8870771514698469,4783.2,0.01854568388254405,6911.1,0.012835542120210194,8282.6,0.0107101290834985,,,0.8954519780027833,4032.3,0.022206978101896764,6605.0,0.013557183618512995,2465.1,0.03632517861355658,,,0.901962073985249,3201.1,0.028176629095787352,5773.9,0.015621366389879439,2604.2,0.03463490031430954,,,0.9084145364012857,3575.7,0.02540522237327756,4771.4,0.01903874201285337,4578.8,0.019839576666403548,,,0.915954522286456,2973.8,0.030800811160348912,5308.2,0.01725546366539422,6148.4,0.01489744522618008,,,0.9218428450770633,3702.1,0.024900538750359615,5133.2,0.017958443954590963,6511.1,0.01415802007459666,,,0.9228759236759363,4742.5,0.019459692644721905,6293.5,0.01466395366133211,,,0.9228759236759363,5670.5,0.01627503612866478,5213.3,0.017702336786218638,,,0.9295017437527024,5904.0,0.015743593220743608,,0.9320198874218436,6109.5,0.015255256361761905,,0.9325491569186384,5332.2,0.017489013107509818,
1,76.721516,30.695976,0.6313075530919887,12605.5,0.005008191290246232,12605.5,0.005008191290246232,12605.5,0.005008191290246232,,,0.6547599338739133,4406.7,0.014858282476091254,4400.8,0.014878202460323424,4135.6,0.01583228392189557,,,0.6712224809272969,5137.0,0.013066429451572843,5117.0,0.01311750011583539,3302.8,0.020322831564953885,,,0.6882518586551898,6452.2,0.010666933118241682,6539.0,0.010525338104529589,3313.4,0.020771770949936312,,,0.6977351971997979,7227.3,0.00965416126630689,4121.1,0.016930799961170508,3669.4,0.019014966948269412,,,0.7231194439027695,5068.2,0.014267776407852284,6131.7,0.011793131495389035,5945.5,0.012162466468804466,,,0.7252154221621637,5190.4,0.013972245340670542,6685.6,0.010847424646436576,6188.0,0.011719706240500383,,,0.7473194799416932,4402.5,0.01697488881184993,6530.3,0.011443876696961749,7901.8,0.00945758535955976,,,0.7508879237800936,3967.2,0.01892740279744136,6224.3,0.012063813180278804,2084.4,0.03602417596335125,,,0.7508879237800936,2820.3,0.02662439895685188,5393.1,0.013923122578481644,2276.6,0.03298286584292777,,,0.7547943176400066,3194.9,0.023624974729725707,3809.9,0.01981139446284697,3673.4,0.020547566767572457,,,0.7547943176400066,2593.0,0.029108920849980974,4346.6,0.01736516628261185,5767.7,0.013086573810011038,,,0.7665271905748863,3321.3,0.023079131381533925,4752.5,0.01612892563019224,6130.3,0.012503909932220059,,,0.7665271905748863,4059.7,0.01888137523893111,5912.7,0.012964080548224776,,,0.7796925570242601,5289.8,0.014739546996564334,4832.5,0.016134351930145063,,,0.7949302458325037,5312.8,0.014962547918847005,,0.8150832614390208,5728.7,0.014228066776738543,,0.820338304750347,4951.4,0.016567805161173545,
1,76.737219,30.685932,0.7431931987316034,10667.0,0.0069672185125302655,10667.0,0.0069672185125302655,10667.0,0.0069672185125302655,,,0.7563588546132444,2349.4,0.03219370284384287,2349.4,0.03219370284384287,1844.1,0.04101506722050021,,,0.7773984253613783,3072.1,0.02530511459136676,2884.8,0.026948087401600745,1200.7,0.06474543394364772,,,0.7818329887497265,5995.9,0.013039460110237438,4379.0,0.017854144524999463,2339.8,0.03341452212794796,,,0.7818329887497265,6102.8,0.012811053758106549,2694.1,0.029020191854412476,2952.2,0.026483063097003136,,,0.78384158666857,3959.8,0.019794979207752156,2979.6,0.026306940081506577,4820.9,0.016259237625102573,,,0.7953521100774713,5095.2,0.015609831018948646,4581.6,0.017359702070837073,5063.4,0.01570786645490128,,,0.7980141835374917,4750.3,0.01679923759630953,5405.7,0.014762457841491236,6777.3,0.011774809784685519,,,0.8114909264056942,4288.5,0.018922488665167173,5099.7,0.01591252282302281,4037.5,0.02009884647444444,,,0.8114909264056942,4773.4,0.017000270800806433,4268.5,0.01901114973423203,4234.2,0.019165153426991977,,,0.8228679920257945,5209.2,0.015796436919791802,5772.4,0.014255214330708105,6208.8,0.01325325331828686,,,0.8346264482431031,4546.1,0.018359174858518356,6309.2,0.013228720729143205,7720.8,0.010810103204889428,,,0.8421374447887756,5274.5,0.015966204280761693,6705.6,0.012558718754306484,8083.5,0.010417980389543832,,,0.8484171136919089,6372.6,0.0133135158913459,7865.8,0.010786151614481793,,,0.8485151022930981,7242.9,0.011715129330697623,6785.7,0.012504459411602312,,,0.8507373117271674,7534.0,0.011291973874796487,,0.8515408006130648,7805.3,0.010909776698052156,,0.8515408006130648,5299.2,0.016069233103356447,
1,76.724219,30.700283,0.7026337730855163,12096.5,0.005808570851779576,12096.5,0.005808570851779576,12096.5,0.005808570851779576,,,0.7296230590191478,5026.8,0.014514662588906416,5020.9,0.014531718596648964,4288.7,0.01701268587262219,,,0.7434239765145685,5757.0,0.012913391983925108,4867.5,0.01527321985648831,3922.9,0.018950877578183704,,,0.766478887195382,7016.0,0.010924727582602366,7071.9,0.010838372816292397,3933.5,0.019485925694556552,,,0.7819624390025732,7760.3,0.010076446000832098,4684.9,0.01669112337515365,4233.2,0.018472135476768715,,,0.7819624390025732,5601.2,0.013960623420027374,6664.7,0.011732897789886617,6478.4,0.012070301911005393,,,0.799482578146454,5723.3,0.013968909163357747,7218.5,0.011075466899583764,6720.9,0.011895469031624546,,,0.8100634306561525,4935.4,0.016413328821496792,7063.2,0.011468787952431654,8434.8,0.009603824994737904,,,0.8193631897150175,4500.1,0.018207666267749993,6757.2,0.012125779756630223,2617.3,0.03130566575153851,,,0.8193631897150175,3353.2,0.02443526153271554,5926.0,0.013826580994178493,2451.5,0.03342293247868723,,,0.8265030279125085,3727.9,0.022170740307210723,4373.7,0.018897112922983024,4245.7,0.019466825915926904,,,0.840701680484001,3125.9,0.026894708099555357,4910.4,0.017120839045373107,5691.0,0.01477247725327712,,,0.8523344273559991,3854.3,0.02211385796009649,4675.8,0.018228633118525153,5875.1,0.014507573102687597,,,0.859441245782771,3804.4,0.02259071721645387,5657.5,0.015191184194127636,,,0.865285939772877,5034.6,0.01718678623471332,4755.9,0.018193947302779224,,,0.865285939772877,5236.2,0.01652507428617847,,0.8671618879007333,5652.0,0.015342567018767397,,0.8780712199100276,5484.4,0.016010342424148997,
