Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_100_0_0,fill_per_m_1_100_0_0,distance_from_252_1_0,fill_per_m_1_252_1_0,distance_from_95_2_0,fill_per_m_1_95_2_0,fill_per_m_1_252_1_1,fill_per_m_1_95_2_2,fill_ratio_2,distance_from_202_0_0,fill_per_m_2_202_0_0,distance_from_299_1_0,fill_per_m_2_299_1_0,distance_from_260_2_0,fill_per_m_2_260_2_0,fill_per_m_2_299_1_1,fill_per_m_2_260_2_2,fill_ratio_3,distance_from_274_0_0,fill_per_m_3_274_0_0,distance_from_298_1_0,fill_per_m_3_298_1_0,distance_from_248_2_0,fill_per_m_3_248_2_0,fill_per_m_3_298_1_1,fill_per_m_3_248_2_2,fill_ratio_4,distance_from_148_0_0,fill_per_m_4_148_0_0,distance_from_134_1_0,fill_per_m_4_134_1_0,distance_from_284_2_0,fill_per_m_4_284_2_0,fill_per_m_4_134_1_1,fill_per_m_4_284_2_2,fill_ratio_5,distance_from_253_0_0,fill_per_m_5_253_0_0,distance_from_121_1_0,fill_per_m_5_121_1_0,distance_from_5_2_0,fill_per_m_5_5_2_0,fill_per_m_5_121_1_1,fill_per_m_5_5_2_2,fill_ratio_6,distance_from_280_0_0,fill_per_m_6_280_0_0,distance_from_166_1_0,fill_per_m_6_166_1_0,distance_from_54_2_0,fill_per_m_6_54_2_0,fill_per_m_6_166_1_1,fill_per_m_6_54_2_2,fill_ratio_7,distance_from_47_0_0,fill_per_m_7_47_0_0,distance_from_222_1_0,fill_per_m_7_222_1_0,distance_from_291_2_0,fill_per_m_7_291_2_0,fill_per_m_7_222_1_1,fill_per_m_7_291_2_2,fill_ratio_8,distance_from_143_0_0,fill_per_m_8_143_0_0,distance_from_277_1_0,fill_per_m_8_277_1_0,distance_from_51_2_0,fill_per_m_8_51_2_0,fill_per_m_8_277_1_1,fill_per_m_8_51_2_2,fill_ratio_9,distance_from_42_0_0,fill_per_m_9_42_0_0,distance_from_124_1_0,fill_per_m_9_124_1_0,distance_from_38_2_0,fill_per_m_9_38_2_0,fill_per_m_9_124_1_1,fill_per_m_9_38_2_2,fill_ratio_10,distance_from_214_0_0,fill_per_m_10_214_0_0,distance_from_80_1_0,fill_per_m_10_80_1_0,distance_from_154_2_0,fill_per_m_10_154_2_0,fill_per_m_10_80_1_1,fill_per_m_10_154_2_2,fill_ratio_11,distance_from_25_0_0,fill_per_m_11_25_0_0,distance_from_92_1_0,fill_per_m_11_92_1_0,distance_from_188_2_0,fill_per_m_11_188_2_0,fill_per_m_11_92_1_1,fill_per_m_11_188_2_2,fill_ratio_12,distance_from_204_0_0,fill_per_m_12_204_0_0,distance_from_120_1_0,fill_per_m_12_120_1_0,distance_from_286_2_0,fill_per_m_12_286_2_0,fill_per_m_12_120_1_1,fill_per_m_12_286_2_2,fill_ratio_13,distance_from_266_0_0,fill_per_m_13_266_0_0,distance_from_289_1_0,fill_per_m_13_289_1_0,distance_from_216_2_0,fill_per_m_13_216_2_0,fill_per_m_13_289_1_1,fill_per_m_13_216_2_2,fill_ratio_14,distance_from_210_1_0,fill_per_m_14_210_1_0,distance_from_144_2_0,fill_per_m_14_144_2_0,fill_per_m_14_210_1_1,fill_per_m_14_144_2_2,fill_ratio_15,distance_from_219_1_0,fill_per_m_15_219_1_0,distance_from_238_2_0,fill_per_m_15_238_2_0,fill_per_m_15_219_1_1,fill_per_m_15_238_2_2,fill_ratio_16,distance_from_115_1_0,fill_per_m_16_115_1_0,distance_from_77_2_0,fill_per_m_16_77_2_0,fill_per_m_16_77_2_2,fill_ratio_17,distance_from_94_2_0,fill_per_m_17_94_2_0
1,76.69194,30.709532,0.7120140203307808,16763.7,0.004247356015263819,16763.7,0.004247356015263819,16763.7,0.004247356015263819,,,0.7256211665036555,8246.3,0.008799354455982145,8737.5,0.00830467715597889,7543.4,0.00961928528917538,,,0.7311971779708277,8087.2,0.009041413319453306,6059.4,0.012067154800323922,5898.5,0.012396324115806183,,,0.7311971779708277,7055.3,0.010363799951395797,5607.7,0.013039163613795812,6456.7,0.01132462679032366,,,0.7521736229130742,7702.8,0.009764937722816044,5454.2,0.013790723165873533,5033.3,0.014943945779370874,,,0.7641446207365926,7946.9,0.009615631513377451,7694.1,0.00993156601469428,3600.9,0.021220934231347514,,,0.7667492156393516,8010.9,0.009571324266179225,7351.8,0.010429407976813182,3690.3,0.020777422313615467,,,0.7859184869296405,7388.1,0.01063762654714528,6154.6,0.01276961113524259,3839.5,0.02046929253625838,,,0.80675680932036,8391.1,0.00961443445222152,6290.7,0.012824595185279222,4042.1,0.019958853302005395,,,0.8113459207228402,9065.7,0.008949622430952273,5264.2,0.015412520814612671,3917.6,0.020710279781571375,,,0.8268825694276509,7730.6,0.010696227581657967,6115.2,0.013521758395925742,3776.9,0.02189315495320636,,,0.839992457769174,7109.3,0.011815403172874599,5494.0,0.01528926934417863,4673.1,0.017975058478722345,,,0.8436129873091146,5793.3,0.014561872979288393,4955.3,0.017024458404316885,4744.7,0.017780112279155998,,,0.8436129873091146,5281.4,0.015973283358751745,5078.3,0.01661211404031102,2855.6,0.029542407455845167,,,0.8444663194288736,4545.4,0.018578481969218852,3796.6,0.022242699242187053,,,0.850730274866273,5152.7,0.016510378536811244,3807.3,0.022344713441711263,,,0.8610545997704037,4574.0,0.018824980318548398,3129.6,0.02751324769205022,,0.8660176229509644,3161.6,0.02739175173807453
1,76.705985,30.680949,0.8557372589057863,14159.6,0.00604351294461557,14159.6,0.00604351294461557,14159.6,0.00604351294461557,,,0.855916202933186,5667.7,0.015101649750925173,6106.1,0.014017395767072042,4964.9,0.01723934425533618,,,0.855916202933186,5464.3,0.015663784984960304,3427.9,0.02496911237005706,3320.7,0.025775173997445902,,,0.8680583160028551,4423.8,0.019622458429469126,2134.2,0.040673709867999966,3825.2,0.02269314848904254,,,0.8680583160028551,5124.2,0.016940367589142795,2068.2,0.041971681462279045,3012.5,0.028815213809223406,,,0.879128188031677,5315.4,0.01653926681024339,3384.3,0.025976662471757145,2811.6,0.03126789685700943,,,0.8867461003720434,3638.5,0.024371199680418947,3042.0,0.02915010191887059,1275.2,0.06953780586355421,,,0.8867461003720434,3078.3,0.02880635741714723,2044.1,0.043380759276554146,1304.0,0.06800200156227326,,,0.8924128662220031,4081.4,0.021865361548047312,1918.3,0.046521027275295994,1229.0,0.07261292646232734,,,0.8924128662220031,4755.9,0.018764332013330876,1256.2,0.07104066758653105,817.0,0.10923046098188532,,,0.9013528101849049,3622.0,0.02488550000510505,1805.1,0.04993367736883857,2480.4,0.03633901024773847,,,0.9013528101849049,2799.5,0.032196921242539915,1182.4,0.07623078570575988,2706.4,0.033304493429829475,,,0.9105707295192456,1777.1,0.05123913845699429,2376.7,0.038312396580100376,1664.2,0.05471522230015897,,,0.9133898927859921,2200.9,0.04150074482193612,2446.8,0.03732997763552363,2387.9,0.038250759779973706,,,0.9196437147096208,2617.6,0.03513308812307537,3415.5,0.026925595511919802,,,0.9196437147096208,2525.6,0.03641288069011803,2960.7,0.03106169874386533,,,0.9215005946034935,1995.4,0.046181246597348576,3486.3,0.02643205101693754,,0.9255868327746183,3518.4,0.026307038221197652
1,76.707906,30.702046,0.9150900684070432,14376.2,0.006365312588911138,14376.2,0.006365312588911138,14376.2,0.006365312588911138,,,0.9219245263430746,6591.7,0.013986142062640514,6898.0,0.013365098961192734,5785.7,0.01593453733071322,,,0.9262476549919353,6642.5,0.013944262777447276,4614.6,0.020072111450438503,3591.7,0.025788558481831314,,,0.928904464618233,5610.6,0.016556241126051276,4163.0,0.022313342892583066,4065.7,0.02284734399041329,,,0.928904464618233,6325.8,0.014684379281960116,4093.5,0.022692181864376035,2726.4,0.03407073300389646,,,0.9340735135902309,6502.1,0.014365720514760321,6346.0,0.014719090979991033,2241.1,0.04167924294276164,,,0.9365201307994213,6945.8,0.013483257951559522,6250.2,0.014983842609827228,2344.0,0.03995393049485586,,,0.9394671108505129,6028.4,0.015584020815647817,5094.1,0.018442258904428906,2394.7,0.039231098294171,,,0.943157785515662,7152.2,0.013186960452946813,5230.2,0.018032920070277656,2391.7,0.039434619120945855,,,0.9476922723570935,7705.9,0.012298268500202358,4338.0,0.021846294890666057,2557.9,0.037049621656714236,,,0.9511290495925648,6285.9,0.015131151459497684,4755.4,0.020001031450405115,3082.5,0.030855768032199995,,,0.9544087456324366,5749.6,0.016599567720057683,4132.7,0.023094072776452115,3913.5,0.024387600501659296,,,0.9579626600542754,4909.6,0.019512030716438717,4047.1,0.023670348151868633,3766.2,0.02543578832919854,,,0.9610324333968099,4302.9,0.022334528652694925,3633.6,0.02644849277291969,2317.0,0.041477446413328005,,,0.9610324333968099,3100.6,0.03099504719721376,3788.2,0.025369104941576737,,,0.9610324333968099,3707.9,0.025918510029850045,3642.2,0.026386042320487888,,,0.9643801828603789,3177.8,0.03034741591227827,3497.2,0.027575780134404065,,0.9643801828603789,3931.6,0.024528949609837696
1,76.702706,30.711971,0.83704112524294,15711.6,0.005327535866766848,15711.6,0.005327535866766848,15711.6,0.005327535866766848,,,0.83704112524294,6770.0,0.012363975262081833,8122.9,0.010304707989054895,6184.4,0.013534718408300565,,,0.8393094590250589,8271.4,0.010147126955836484,6034.9,0.013907595138694245,4816.6,0.017425351057282292,,,0.8546843270205483,7030.9,0.012156115533154337,5583.3,0.01530787038168374,5290.6,0.01615477123616505,,,0.8560706280390006,7931.3,0.010793572655668058,5682.7,0.015064505042303847,3951.3,0.02166554369546733,,,0.8675372133540772,7922.4,0.010950434380416001,7922.6,0.010950157945044267,3829.4,0.022654651207867478,,,0.8763356484220651,8366.0,0.010474965914679238,7580.3,0.011560698764192249,3918.8,0.022362346851639917,,,0.8875623745377534,7616.6,0.011652999691959055,6582.7,0.013483257243042421,3815.0,0.023265068795222894,,,0.8958538183415509,8619.6,0.010393217995516624,6650.4,0.013470675723889554,4270.6,0.020977235478423426,,,0.9004172812869718,9294.2,0.009687948196584664,5794.8,0.015538366833833295,4146.1,0.021717210903909018,,,0.9065313645182655,8160.2,0.011109180712706375,6343.7,0.014290262221073909,4408.4,0.02056372753194505,,,0.9121623772470004,7337.8,0.012431006258647013,5722.5,0.01593992795538664,5304.6,0.017195686333503005,,,0.9126889049517629,6460.5,0.014127217784254515,5183.8,0.01760656091962967,5186.4,0.017597734554831154,,,0.9182852451664103,5723.2,0.016044961650237808,5053.9,0.018169834091818403,3898.3,0.023556043536064702,,,0.9216693887519867,5424.7,0.016990237040794637,4500.2,0.020480631721967617,,,0.9227112626370253,5332.6,0.017303215366557125,4888.7,0.018874368700002562,,,0.9276980755420424,4802.5,0.01931698231217163,3833.1,0.024202292544990803,,0.9340600276291493,3865.1,0.024166516458284375
1,76.704309,30.698164,0.2769044873778089,14688.7,0.0018851531270827843,14688.7,0.0018851531270827843,14688.7,0.0018851531270827843,,,0.3198318327920723,8301.2,0.0038528385389109076,8014.3,0.0039907644185028296,7403.1,0.004320241963394689,,,0.34355749511952344,7364.0,0.004665365224328129,5336.2,0.006438242478159054,5175.3,0.0066384073410145,,,0.4086324722055958,6332.1,0.006453348371086934,4884.5,0.008365901775117122,5733.5,0.007127103378487761,,,0.42662179668454886,7047.3,0.006053691437636383,4815.1,0.008860081757067326,4310.1,0.009898187900154261,,,0.4772507379665022,7223.7,0.0066067353013899,7067.5,0.006752751863692992,1667.3,0.028624167094494227,,,0.5003847720950665,7667.3,0.006526218774471672,6971.7,0.007177370972575792,1756.7,0.028484361137078983,,,0.5386810312115449,5454.5,0.009875901204721696,5815.6,0.009262690542876829,3116.3,0.01728591699167426,,,0.5833257033306807,7873.8,0.00740843942353985,5951.7,0.009800993049560306,2108.5,0.027665435301431382,,,0.5932486622727112,7132.1,0.008318008192155342,5059.5,0.011725440503463015,1984.0,0.029901646283906815,,,0.598077170612584,7007.4,0.008534936932565346,5476.9,0.01091999435104866,2771.6,0.021578769325031895,,,0.6138769140895364,5175.7,0.011860751474960612,4854.3,0.012646044004069306,3602.6,0.017039829958628114,,,0.6372758559950434,5631.2,0.011316874840088142,4768.6,0.013364003187414406,3455.2,0.018443964343454605,,,0.6595339843041255,3992.0,0.016521392392387913,4355.1,0.01514394581764197,2006.1,0.03287642611555384,,,0.692985494594271,3822.2,0.018130539861709774,3652.4,0.01897342828261611,,,0.692985494594271,4429.5,0.0156447791984258,3629.5,0.019093139401963655,,,0.6993351039112115,3899.3,0.017934888413592476,2963.9,0.02359509780732182,,0.7015409038831507,2995.9,0.02341669961891754
1,76.70499,30.708699,0.5273996221226763,14880.6,0.003544209387542682,14880.6,0.003544209387542682,14880.6,0.003544209387542682,,,0.5513799295204265,6335.4,0.008703158908994325,7402.7,0.00744836248288363,5749.8,0.009589549715127942,,,0.5687209124618422,6680.1,0.008513658664718225,5600.3,0.010155186551824763,4096.4,0.013883432097984627,,,0.5802616250069554,6596.3,0.008796774328137826,5148.7,0.011270060889291578,4570.5,0.012695801881784386,,,0.5876163551956656,7311.5,0.00803687827662813,5114.3,0.011489673175129844,3231.2,0.018185700519796535,,,0.6185838843034352,7487.8,0.008261223380745149,7354.2,0.008411300811827735,3261.0,0.018969147019424572,,,0.6321022230308954,7931.4,0.00796961725585515,7235.9,0.008735640667102853,3350.4,0.01886647036266999,,,0.6401487218119326,7048.2,0.009082442635168306,6079.8,0.010529108224151,3380.4,0.018937070222811873,,,0.6477341385145331,8137.9,0.007959475276355486,6215.8,0.010420768662352925,3702.2,0.0174959250854771,,,0.6715963859609971,8725.8,0.00769667406955233,5226.4,0.012850076265899991,3577.7,0.018771735639125615,,,0.6715963859609971,7271.6,0.00923588186865335,5775.4,0.011628569206652303,4068.2,0.016508440734501674,,,0.7035763434709135,6769.4,0.01039348160059848,5154.1,0.01365080893795063,4899.2,0.014361045547659077,,,0.729969441081322,5895.3,0.012382227216279441,4615.5,0.015815609166532813,4751.8,0.015361956334048611,,,0.7406609561299623,5288.6,0.014004858679612039,4619.3,0.01603405182884771,3302.7,0.022425922915492245,,,0.7568865238826227,4086.3,0.018522539311421643,4007.9,0.018884865487727307,,,0.7568865238826227,4693.6,0.01612592730276595,3985.1,0.01899291169312245,,,0.7644762770891717,4234.1,0.018055224890512072,3306.5,0.023120407593805282,,0.778498567488697,3338.5,0.02331881286472059
1,76.714146,30.697422,0.8221031606002255,13424.9,0.0061237190638308335,13424.9,0.0061237190638308335,13424.9,0.0061237190638308335,,,0.8376291755635087,5638.1,0.014856586005276754,5944.4,0.014091063447337137,4832.1,0.017334682137445597,,,0.8520542592340254,5221.8,0.016317251890804425,4151.2,0.02052549285107982,2638.1,0.032298027339146565,,,0.852981725484944,5147.1,0.016572083804179908,3699.5,0.023056675915257306,3112.1,0.027408557741876678,,,0.8674063313348737,5862.3,0.014796348384335049,3630.1,0.023894832961485184,1772.8,0.04892860623504477,,,0.8796181355721413,6038.7,0.014566349306508707,5882.5,0.014953134476364493,1846.9,0.0476267332054871,,,0.8820291678443691,6482.3,0.013606731682340667,5786.7,0.01524235173491574,1983.3,0.04447280632503248,,,0.8937930110544533,5685.7,0.01572001707889008,4630.6,0.019301883364023092,2034.1,0.0439404656140039,,,0.895697897234664,6688.8,0.013391010304309652,4766.7,0.01879073357321971,2711.7,0.03303086245656467,,,0.9048146496270196,6874.6,0.013161706130204225,3874.5,0.023353068773442242,2210.6,0.040930726935086384,,,0.908944208207436,5822.4,0.015611160487212079,4291.9,0.021178131088968433,3451.6,0.026333996065808208,,,0.9144396875419941,5856.1,0.015615165170369257,3669.3,0.02492136613364931,4282.6,0.021352442150609306,,,0.9144396875419941,4446.2,0.02056676909590199,3583.6,0.02551734812875305,4135.3,0.02211301931037637,,,0.919719665284495,4672.0,0.019685780506945527,3170.1,0.02901232343725734,2686.1,0.0342399637126129,,,0.919719665284495,2637.2,0.034874854591403576,4157.3,0.022123004480900946,,,0.927719811846811,3244.5,0.028593614173117923,4011.3,0.023127659657637446,,,0.9344747126003639,2714.3,0.034427834528252724,3866.3,0.024169741422040807,,0.9378018104280362,4300.8,0.021805287630860214
1,76.708931,30.698582,0.47128716739816456,14022.3,0.0033609833436609154,14022.3,0.0033609833436609154,14022.3,0.0033609833436609154,,,0.47128716739816456,6480.9,0.007271940122485528,6887.1,0.0068430423167685165,5778.0,0.008156579567292568,,,0.5179970831323915,6277.5,0.008251646087333994,4209.0,0.012306891972734412,3235.5,0.016009800127720335,,,0.5576263934959311,5204.9,0.010713489087128113,3757.3,0.014841146394909407,3709.5,0.01503238693883087,,,0.598304019062879,5937.4,0.01007686898411559,3688.8,0.016219475684853584,2370.2,0.025242765127958783,,,0.6142334210909975,6096.5,0.010075181187418972,5928.7,0.010360339047194116,1835.5,0.033464092677254025,,,0.6142334210909975,6540.1,0.009391804729147834,5586.4,0.010995156470911456,1924.9,0.03190988732354915,,,0.6397589895163825,5622.7,0.011378145544247115,4688.4,0.013645571826558796,1989.0,0.03216485618483572,,,0.6497381166843633,6625.7,0.009806331658305738,4824.5,0.013467470549991985,2276.7,0.02853859167586258,,,0.6599468815316866,7300.3,0.009039996733445016,3800.9,0.01736291092982416,2152.2,0.030663826853066005,,,0.6880540085669007,6166.3,0.011158296037606031,4349.8,0.01581806079743668,2414.5,0.028496749164087832,,,0.6880540085669007,5343.9,0.012875503070171612,3728.6,0.018453414379845,3310.7,0.020782735027846097,,,0.6880540085669007,4466.6,0.015404424138425216,3189.9,0.021569767345901148,3360.5,0.020474751036063107,,,0.7049419666135498,3897.2,0.018088421600470847,3227.9,0.02183902743621394,1911.3,0.036882852854787304,,,0.7049419666135498,3430.8,0.02054745151607642,3349.6,0.02104555668179931,,,0.7248718398511452,3302.2,0.021951179209349685,3236.5,0.02239678170403662,,,0.7463838606841395,2808.6,0.02657494341252366,3459.4,0.02157552930231079,,0.7570913371247352,3491.4,0.02168446288379261
1,76.664354,30.708365,0.8939897100078704,20383.8,0.004385785329565,20383.8,0.004385785329565,20383.8,0.004385785329565,,,0.8991594827442856,12740.4,0.007057545153561,12453.5,0.007220134763273663,11842.3,0.007592777439722737,,,0.9085011728682215,11803.2,0.007697075139523362,9775.3,0.009293844412634105,9614.5,0.009449281531730424,,,0.9174149377689708,10771.3,0.008517216471261323,8651.4,0.010604236745139177,10172.6,0.009018490236212677,,,0.9231431868130746,11486.5,0.008036766524294385,8582.0,0.010756737203601428,8749.2,0.010551172527923404,,,0.9252267462261966,11662.8,0.007933144238314956,8892.6,0.01040445703423292,6177.5,0.014977365378003992,,,0.9290770704311625,9492.4,0.009787588707083166,8796.8,0.010561534540186915,6267.0,0.014824909373402943,,,0.9354669490460957,8567.8,0.010918403196224185,7636.1,0.012250585364860277,7555.4,0.012381435119862559,,,0.9389389737120564,9698.9,0.009680881066018377,7772.2,0.012080736132781662,6202.7,0.015137584821320658,,,0.9446372197516277,10245.4,0.009220110681394847,6880.0,0.013730192147552727,6418.0,0.014718560606912241,,,0.9469495403622692,8832.6,0.010721073527186436,7294.6,0.012981514275796743,5542.5,0.017085242045327364,,,0.9500707759374728,8289.0,0.011461826226776124,7160.9,0.013267477215677817,6373.5,0.014906578425315333,,,0.953385200031784,7274.8,0.013105311486663329,8705.3,0.010951778801784936,6226.2,0.015312473098065977,,,0.9577424248352634,6762.9,0.014161712058957894,8794.3,0.010890490713703916,4661.5,0.020545799095468484,,,0.9596095069343616,8261.3,0.01161572037009141,5311.7,0.018065958298367032,,,0.9619343571731731,8868.6,0.010846518697124384,5288.8,0.018188140167394742,,,0.9629589379955806,8338.5,0.011548347280632974,4611.0,0.0208839500758096,,0.9645108465324351,4464.7,0.021603038200381553
1,76.683915,30.710755,0.3523749466096544,17782.0,0.0019816384355508627,17782.0,0.0019816384355508627,17782.0,0.0019816384355508627,,,0.41336346303628113,9264.7,0.004461703703695545,9755.9,0.004237061296613138,8561.8,0.004827997185595099,,,0.41336346303628113,9061.2,0.0045619064035258144,7077.7,0.005840364285520453,6916.9,0.00597613761997833,,,0.4498765213610065,8073.6,0.00557219234741635,6626.0,0.0067895641618020905,7475.0,0.006018415001485037,,,0.46654146172082384,8721.1,0.0053495712894110125,6472.5,0.007208056573516012,6051.6,0.007709390272338287,,,0.4714826472004223,8965.2,0.005259030999870859,7358.8,0.006407058857428145,4619.2,0.010207019553178523,,,0.4751318431631263,7977.5,0.005955899005492025,7016.5,0.006771636045936383,4708.6,0.01009072427394823,,,0.49556131118928787,7052.8,0.007026447810646663,6121.1,0.00809595189082498,4857.8,0.010201352694414918,,,0.5121186589345528,8055.9,0.0063570632571724175,6257.2,0.008184470033474282,4687.7,0.01092473193537455,,,0.5403128880396523,8730.4,0.006188867497934256,5230.7,0.010329647810802613,4935.9,0.010946593084131612,,,0.5714538430891446,7317.6,0.007809306918786823,5779.6,0.009887428941261411,3743.5,0.015265228879100964,,,0.5714538430891446,6774.0,0.008435988235741727,6268.0,0.009117004516419027,4639.7,0.012316611916484786,,,0.6013591989286083,5751.6,0.010455511491213024,5973.6,0.01006694788617598,4711.2,0.012764459138406528,,,0.6189804546306394,5248.0,0.011794597077565538,6096.6,0.010152879549759528,3146.6,0.019671405791350648,,,0.6341371622320113,6214.5,0.010204154191520015,3763.2,0.01685100877529792,,,0.661294114028353,6171.0,0.010716158062361902,3773.8,0.0175232951939253,,,0.661294114028353,5592.3,0.011825082953853566,3096.1,0.021358939117869354,,0.6679230163444332,3128.1,0.021352354986874884
1,76.696064,30.715001,0.9061432547657664,16383.6,0.005530794543114861,16383.6,0.005530794543114861,16383.6,0.005530794543114861,,,0.9116132900298866,8488.6,0.010739265485826714,8794.9,0.010365249065138735,7682.6,0.011865947596254998,,,0.9201340238416107,8911.6,0.010325127068557954,6883.7,0.01336685247529106,5488.6,0.01676445767302428,,,0.9235900573276498,7879.7,0.011721132242695149,6432.1,0.014359074910645819,5962.6,0.015489720211445504,,,0.9286517118134792,8594.9,0.010804683147139341,6362.6,0.014595475305904491,4623.3,0.02008633901787639,,,0.9291394001968978,8771.2,0.010593070505710709,8615.1,0.010785010042795763,4508.8,0.020607243616858093,,,0.9313347102977453,9214.9,0.010106834694871841,8519.3,0.010932056745246034,4598.3,0.020253891879558648,,,0.9360888128966183,8296.0,0.011283616356034453,7363.2,0.012713070579321738,4663.8,0.02007137554990819,,,0.9382316211067581,9421.3,0.009958621645704501,7499.3,0.012510922634202634,4950.1,0.018953791258898973,,,0.9428690035221595,9973.6,0.009453647665057347,6607.1,0.014270542348718189,4825.6,0.01953889679049568,,,0.9455352678267075,8555.0,0.011052428612819491,7024.5,0.013460534811398781,5351.6,0.017668272438648394,,,0.9456913225061206,8017.2,0.011795780603029994,6401.8,0.014772272212598343,6182.6,0.01529601336826126,,,0.945842584342544,7178.7,0.013175680615467202,6316.2,0.014974867552366043,6035.3,0.015671840411289314,,,0.9499938981902849,6572.0,0.014455171914033551,5902.7,0.016094226340323665,4586.1,0.020714635489637926,,,0.9533269147727773,5369.7,0.017753820786501617,5257.2,0.018133738772973775,,,0.9549969302663273,5977.0,0.015977863983040443,5234.3,0.018244978894337873,,,0.9560420126621786,5446.9,0.017552039006814492,4568.7,0.020925909179026387,,0.9560420126621786,4600.7,0.02078035978573214
1,76.695929,30.704942,0.07940658464302952,16767.0,0.0004735885050577296,16767.0,0.0004735885050577296,16767.0,0.0004735885050577296,,,0.11357647354090644,8391.0,0.0013535511088178579,8898.1,0.0012764126447320939,7688.1,0.0014773022403572593,,,0.14529395576657272,8247.7,0.001761629978861655,6219.9,0.0023359532430838555,6059.1,0.0023979461597691525,,,0.22716916409103846,7215.9,0.0031481750591199776,5768.2,0.003938302487622455,6617.2,0.003433010398522615,,,0.278254383956808,7931.1,0.003508395858793963,5598.8,0.004969893262070587,5193.8,0.005357433554561362,,,0.320797967233783,8107.4,0.003956853827784284,6722.1,0.004772287934332768,3745.5,0.0085648903279611,,,0.320797967233783,7406.2,0.004331478588666024,6710.6,0.00478046623601143,3835.0,0.008365005664505425,,,0.320797967233783,6416.1,0.0049998903887686135,5549.9,0.005780247702369106,4000.0,0.008019949180844576,,,0.34607605038427425,7419.2,0.00466460063597523,5685.9,0.006086565897822231,4051.0,0.00854297828645456,,,0.34607605038427425,8093.7,0.004275869508188767,4593.9,0.0075333823196907694,4062.2,0.008519424213093256,,,0.37086241551086785,6746.3,0.005497271326665993,5142.9,0.007211153541987359,3456.2,0.010730351701604881,,,0.37086241551086785,6137.3,0.006042761727646813,5631.2,0.006585850538266584,4287.2,0.008650457536640881,,,0.37086241551086785,5188.5,0.007147777113055177,5100.0,0.007271812068840546,4139.9,0.008958245742913304,,,0.4077691310061212,4676.7,0.008719163748072812,5238.8,0.007783636157252065,2203.9,0.018502161214488916,,,0.43639131044265944,4705.9,0.00927328057210437,3126.4,0.013958268629818943,,,0.48945361656793845,5313.2,0.00921203072664192,3202.5,0.015283485294861465,,,0.48945361656793845,4718.7,0.010372636882360363,2459.4,0.019901342464338393,,0.5156382510516989,2491.4,0.020696726782198718
1,76.711957,30.701618,0.5597556836383826,13813.6,0.004052207126588163,13813.6,0.004052207126588163,13813.6,0.004052207126588163,,,0.5688684142570379,5272.3,0.010789758061131536,6335.4,0.008979202801039208,4686.7,0.012137931044381718,,,0.5775476150845124,5612.8,0.010289830656437293,4832.0,0.011952558259199346,3029.1,0.019066640754168314,,,0.6177132348738783,5828.0,0.010599060310121453,4380.4,0.014101754060676614,3503.1,0.01763333147423363,,,0.6181759210099065,6543.2,0.009447608525032195,4311.8,0.01433684124982389,2163.8,0.02856899533274362,,,0.6450448730341459,6719.5,0.009599596294875301,6551.8,0.009845307748010408,2458.5,0.026237334677004107,,,0.655730657912171,7163.2,0.009154158168307057,6467.6,0.010138701495333215,2548.0,0.025735112162958047,,,0.6863406064528454,6245.8,0.010988834199827812,5311.5,0.012921784928040017,2612.1,0.02627543380624193,,,0.6863406064528454,7369.6,0.009313132414959365,5447.6,0.012598953786123163,2899.8,0.023668549777668992,,,0.7176926727545374,7923.3,0.009058002003641631,4424.0,0.016222709601142346,2775.3,0.025860003342144538,,,0.7206079196198868,6503.3,0.011080650125626786,4972.9,0.014490697975424538,3299.9,0.021837265360158998,,,0.7206079196198868,5967.0,0.012076553035359257,4351.7,0.016559227879217014,4130.9,0.01744433221864211,,,0.7414806947458817,5127.0,0.014462272181507347,3813.0,0.019446123649249455,3983.6,0.01861333202996992,,,0.7480034451552201,4520.3,0.01654765049123333,3851.0,0.019423615818104912,2534.4,0.029514024824622006,,,0.7707436968212734,3318.0,0.02322916506393229,4005.6,0.019241654104785136,,,0.7707436968212734,3925.3,0.019635281298786677,3859.6,0.01996952266611238,,,0.7874635836942153,3431.7,0.022946748949331682,3932.0,0.020027049432711476,,0.7929182714612374,3964.0,0.020002983639284495
