Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_277_0_0,fill_per_m_1_277_0_0,distance_from_215_1_0,fill_per_m_1_215_1_0,distance_from_69_2_0,fill_per_m_1_69_2_0,fill_per_m_1_215_1_1,fill_per_m_1_69_2_2,fill_ratio_2,distance_from_154_0_0,fill_per_m_2_154_0_0,distance_from_191_1_0,fill_per_m_2_191_1_0,distance_from_196_2_0,fill_per_m_2_196_2_0,fill_per_m_2_191_1_1,fill_per_m_2_196_2_2,fill_ratio_3,distance_from_36_0_0,fill_per_m_3_36_0_0,distance_from_82_1_0,fill_per_m_3_82_1_0,distance_from_64_2_0,fill_per_m_3_64_2_0,fill_per_m_3_82_1_1,fill_per_m_3_64_2_2,fill_ratio_4,distance_from_246_1_0,fill_per_m_4_246_1_0,distance_from_63_2_0,fill_per_m_4_63_2_0,fill_per_m_4_246_1_1,fill_per_m_4_63_2_2,fill_ratio_5,distance_from_161_2_0,fill_per_m_5_161_2_0,fill_per_m_5_161_2_2,fill_ratio_6,distance_from_76_2_0,fill_per_m_6_76_2_0
1,76.716695,30.700924,0.5744731131799119,1.0,57.44731131799119,1.0,57.44731131799119,1.0,57.44731131799119,,,0.6030639559259694,0.39736011259462134,151.76761250347312,0.08544258054699684,705.8119640876953,0.22948761839552664,262.78714300245,,,0.6267320566024863,0.2963596941686637,211.4768198693719,0.25895241355700105,242.02595681330808,0.289330138080566,216.61485414560178,,,0.6267320566024863,0.270310776370345,231.85611207146948,0.5465251626155426,114.67579161462432,0.2853512876107878,219.63526495711264,,,0.6631579783097559,0.1597930693445928,415.01047638033634,0.22694663167104112,292.208777643813,,,0.6631579783097559,0.3953973144661265,167.71939364463444,,0.6847822761174388,0.4547605462360683,150.58084563078282
1,76.717915,30.684941,0.8212573046720129,1.0,82.12573046720128,1.0,82.12573046720128,1.0,82.12573046720128,,,0.8244100932109032,0.3005512679162073,274.29932301624694,0.2510892293654716,328.33351525840936,0.4544728738166749,181.39918589364552,,,0.8397689717283917,0.3836444512032848,218.8925107855702,0.39179561266775653,214.33853381112706,0.42215716838383455,198.9233002825278,,,0.8401629304190139,0.3775538911911189,222.52794899515973,0.6743413298863248,124.59015830464404,0.4827738280804471,174.02826780390697,,,0.8401629304190139,0.40547466068509297,207.20479277286242,0.45123369957799486,186.19241674652304,,,0.8505720474854953,0.5245789453674485,162.14376406008833,,0.8587412349881793,0.5826255560202258,147.39161818682192
1,76.719086,30.677919,0.7952673118598902,1.0,79.52673118598902,1.0,79.52673118598902,1.0,79.52673118598902,,,0.7955353981895965,0.2643225056396911,300.9714955086055,0.24559796124204095,323.9177532933927,0.48629920774851215,163.58969653123611,,,0.8053471559519925,0.39230692238399173,205.28497204638035,0.38152029133912835,211.08894447664645,0.4122710439395456,195.34409893460443,,,0.8116463209040382,0.3502767875703518,231.71570303984876,0.6702416790496062,121.09756021961242,0.5810152213915601,139.69450214404114,,,0.8199078036952959,0.39911304789695345,205.43247283335796,0.4830193327841211,169.74637411909606,,,0.8375059481961634,0.5196138062717984,161.17854030962422,,0.8438579381110736,0.5773734822879053,146.15460598695918
1,76.725084,30.684377,0.8721239089441515,1.0,87.21239089441515,1.0,87.21239089441515,1.0,87.21239089441515,,,0.8721239089441515,0.32862720021539393,265.3839695474174,0.2715898764850402,321.1179739949512,0.496642883586309,175.60382676712405,,,0.8841323395964156,0.41826809813886173,211.37933864200434,0.4272793053545586,206.92140445762004,0.4608841247938612,191.8339756206313,,,0.8892989099319656,0.41152862383468514,216.09648963062293,0.7399370645845252,120.1857499098666,0.5071180964560966,175.36327655168898,,,0.8892989099319656,0.42522633190859216,209.1354281707869,0.493058593881466,180.3637378939506,,,0.8965813291635351,0.574218355601925,156.1394407574611,,0.9017188259894172,0.6384495002187595,141.235732141767
1,76.712171,30.668876,0.5027203900924792,1.0,50.27203900924791,1.0,50.27203900924791,1.0,50.27203900924791,,,0.5040397824917151,0.18067676688904172,278.9732134188891,0.3396950082593068,148.38009692122276,0.5269792205766627,95.64699381128436,,,0.5040397824917151,0.25535791510992323,197.38561159333653,0.4648536365763224,108.42978151230595,0.4000482088293053,125.99476047317624,,,0.5357081292805315,0.252032923794602,212.55482070156626,0.5466597661871779,97.99662649712972,0.6141946644169213,87.22122810837178,,,0.5807361320087943,0.4810532211296463,120.72180509363702,0.5239590792113603,110.83616164890057,,,0.6008264967574273,0.5920044238690422,101.49020387900626,,0.6230917328336479,0.46114581044004743,135.1181597506142
1,76.69422,30.726219,0.24240973241508024,1.0,24.240973241508023,1.0,24.240973241508023,1.0,24.240973241508023,,,0.31059426878599244,0.5437135111421082,57.124618465626774,0.2910109452512458,106.72941133462841,0.15456089631821096,200.952683495403,,,0.31059426878599244,0.4229164088776899,73.44105413413227,0.2343161186541728,132.55352238246937,0.2567746943091443,120.95984365657621,,,0.37223398031502003,0.3715873426549827,100.17402036770604,0.4441657198780611,83.80520235042253,0.058044703420812846,641.288452481867,,,0.4126356011221756,0.17514089339347783,235.6020876261797,0.1325860265250796,311.2210328168502,,,0.4636271864604639,0.24194854719506842,191.6222237477084,,0.5031510908403765,0.3763231605116033,133.7018668094606
1,76.714146,30.697422,0.4254364386164168,1.0,42.54364386164168,1.0,42.54364386164168,1.0,42.54364386164168,,,0.461297760549164,0.3550640973117118,129.91957340710496,0.054600034264687264,844.8671631100234,0.23378200210057432,197.31962101629668,,,0.4738473396242713,0.25710433597270743,184.30157462399697,0.242459906591483,195.43327648915144,0.2722031449023829,174.07856907538732,,,0.515666455480952,0.22595326594611506,228.2181907492,0.5226482133945132,98.66415731755481,0.3115777398714329,165.50169973430476,,,0.5281469021564063,0.1669733107881623,316.30618070840194,0.2312940878516786,228.34431569867436,,,0.5691464530222086,0.3760549426811373,151.3466221090987,,0.5691464530222086,0.4328002443221179,131.50326518730267
1,76.70779,30.689305,0.32235384497472297,1.0,32.235384497472296,1.0,32.235384497472296,1.0,32.235384497472296,,,0.3339876257699818,0.22265556865672684,150.00191901101658,0.13429940905190157,248.68882754421384,0.32082132715640244,104.10393496289002,,,0.34867228012876217,0.1661003704763167,209.91661796352065,0.257470574691793,135.4221858346892,0.2853295564749632,122.19984653407509,,,0.3665326763787411,0.14269966301306783,256.8560209880633,0.4372457771979153,83.82760806237208,0.43129443448290294,84.98432789150004,,,0.38148570190430536,0.2734129171347041,139.52731491334634,0.3331844916241654,114.49683628571286,,,0.40497599542973356,0.3826022647196311,105.84777790756095,,0.4525991288665671,0.3530897445736732,128.18246234057105
1,76.705985,30.680949,0.22925139523264149,1.0,22.92513952326415,1.0,22.92513952326415,1.0,22.92513952326415,,,0.27553614846449276,0.13547699087544846,203.382247187501,0.23993615638859855,114.83727697056077,0.42883979773439923,64.25153400411436,,,0.3154437737003147,0.17517443995593096,180.0740871668673,0.3706178140625441,85.11295510665376,0.3174877821407384,99.35619303941667,,,0.36997122990207726,0.17186219949716094,215.2720208309617,0.4653591909375971,79.50229352012283,0.5157207830729681,71.73866984719345,,,0.4145002279708343,0.37850645498460406,109.50942117689758,0.4258312381705698,97.33908431696672,,,0.45928412549701836,0.49395463148676516,92.98103433398502,,0.45928412549701836,0.38017316873358004,120.80918993493677
1,76.704678,30.658433,0.5325894325515859,1.0,53.258943255158584,1.0,53.258943255158584,1.0,53.258943255158584,,,0.5638164378304196,0.3106583206894646,181.49085354581987,0.44844065776784015,125.72821577706053,0.612655335303115,92.02832413945566,,,0.5638164378304196,0.3906249040192146,144.3370435497594,0.5568851240532456,101.24465773600215,0.5007279182765844,112.59936130003987,,,0.60170435258861,0.35191316579951226,170.98091548282844,0.6293513848875566,95.60705943248442,0.709919959703427,84.75664676902102,,,0.6084657360596143,0.5709213541122776,106.57610398996448,0.6235403242154146,97.58241968155495,,,0.6293581040965567,0.6670557087835473,94.34865721249332,,0.6501991798863025,0.5552572899326139,117.09872012039874
1,76.722244,30.707777,0.507610378684455,1.0,50.7610378684455,1.0,50.7610378684455,1.0,50.7610378684455,,,0.507610378684455,0.5202767083175174,97.5654628718585,0.17436807164049611,291.1142928339669,0.3169983499755982,160.13029049631635,,,0.550629333025082,0.37319213875698165,147.54580170394354,0.34104377599950425,161.45415098438343,0.3719836701810379,148.02513582305923,,,0.5812089755500099,0.3408036316030026,170.5407224730082,0.6324396346706537,91.89951794413986,0.31946951328153445,181.92940214542975,,,0.5907764550662692,0.24007467716071856,246.08028720612316,0.314410987768129,187.89943037930772,,,0.6177395998496628,0.4822564277359031,128.09359592153615,,0.621719299472973,0.5390002246512097,115.34676073192574
1,76.736482,30.670963,0.9650269106665126,0.9370045313177736,102.99063434723513,0.9370045313177736,102.99063434723513,0.9370045313177736,102.99063434723513,,,0.965560386823981,0.6662790590363336,144.91831519071158,0.6096237437359838,158.38628280891672,0.7331413752687874,131.70179987045245,,,0.965560386823981,0.7854776341168545,122.92652838035309,0.7725481510193157,124.983845414684,0.8093985621602664,119.29356338945331,,,0.9685372032009788,0.6397833088771375,151.38519398088494,1.0,96.85372032009788,0.7481196415552294,129.4628759094647,,,0.9694081808742515,0.652537445665716,148.5597780346943,0.7292099264468377,132.93952066695095,,,0.9710738720743275,0.9380658379246379,103.51873320775822,,0.9720371176679891,0.8886827800695848,109.3795378359731
1,76.717988,30.674171,0.5230654247691193,1.0,52.30654247691193,1.0,52.30654247691193,1.0,52.30654247691193,,,0.5370466535903127,0.2669392702611471,201.18682914841233,0.28299628686285944,189.77162546679156,0.48812409856691324,110.02256499259747,,,0.5806907365505725,0.3668180562801117,158.30483985421426,0.41843373124252004,138.7772287922959,0.44906711265228466,129.31045721003505,,,0.5806907365505725,0.3395679258600055,171.0087120507298,0.6583913830668672,88.19841077591938,0.582502224813576,99.68901607825046,,,0.5806907365505725,0.4359637278669408,133.19702980606758,0.48485592414152884,119.76562678464244,,,0.5902203625517862,0.556026943259582,106.14959755218929,,0.6114903758450199,0.56585448184859,108.06495229079779
1,76.720965,30.675272,0.5651331835892089,1.0,56.51331835892089,1.0,56.51331835892089,1.0,56.51331835892089,,,0.5728974984666798,0.29090075444958524,196.93915870058913,0.31322579300571046,182.9024018006829,0.5362094118627819,106.84211910351296,,,0.5988540890033401,0.3786836730440582,158.1409845820488,0.46748363969822015,128.10161429176966,0.5007711225042725,119.58638629331723,,,0.6074026970667217,0.37477387353590935,162.07178246872184,0.7212204576716268,84.21872821351296,0.638764536701263,95.09023469015648,,,0.630681787571256,0.4654495435788421,135.4994964055487,0.5326580801133759,118.40274485970734,,,0.6529682431512811,0.613071568504856,106.50767001701352,,0.6652877423200473,0.6206660831145012,107.18931812443087
1,76.717864,30.65906,0.5862298320167972,1.0,58.62298320167972,1.0,58.62298320167972,1.0,58.62298320167972,,,0.5926909606611195,0.3363834794969589,176.1950264464393,0.5080202272850851,116.66680356971688,0.7157926625601031,82.80204473475627,,,0.6018072544291717,0.4181781461429115,143.9116940901798,0.6222686562526701,96.71180580639914,0.5747065723140977,104.71556850410656,,,0.6267428933494378,0.4145428276253136,151.18893672330574,0.7373482371035521,84.99957846395704,0.8113518258154221,77.24674714567269,,,0.6393217764061169,0.6498520238936747,98.37959303035413,0.7124835905761358,89.73143871133115,,,0.6727578936888464,0.7874115444666256,85.43917071276331,,0.6874959270690919,0.6436533397546937,106.81152176280284
1,76.711345,30.704868,0.12748866233198242,1.0,12.748866233198243,1.0,12.748866233198243,1.0,12.748866233198243,,,0.13197562286336334,0.4125977324649156,31.98651191680643,0.07811502277467966,168.95037366121355,0.1585997474209981,83.21300948420689,,,0.20279192688010503,0.24161026208618905,83.93349070900125,0.19062619726703844,106.38198200849816,0.21895619598995358,92.6175785815213,,,0.2574457450430746,0.2231421963021299,115.37295469409938,0.4542661728605281,56.67288484676964,0.23319569196713635,110.39901418048312,,,0.2574457450430746,0.09360322392973194,275.0393995364299,0.15623004554935932,164.78632143887918,,,0.3221039129997102,0.31452471159167344,102.40973161367249,,0.3894962312901899,0.36868729868176464,105.6440600700993
1,76.736689,30.682809,0.9224993811772957,0.936280631643216,98.5280854905934,0.936280631643216,98.5280854905934,0.936280631643216,98.5280854905934,,,0.9224993811772957,0.5527433186245941,166.8947140732113,0.4098927834670071,225.0587027599009,0.6183220936363889,149.1939865438128,,,0.9233555623904529,0.6463334535934653,142.86055553163905,0.6562410383074774,140.70372142100337,0.6931886511438589,133.20407956287025,,,0.9233555623904529,0.638923579311557,144.51737144923854,1.0,92.33555623904529,0.5902459782236653,156.43572280988258,,,0.9290479947530845,0.5561568562151361,167.0478363020853,0.6359355775724105,146.09152680206807,,,0.9313683606125995,0.8177966493677092,113.88752464719681,,0.935337924844037,0.8884170991406027,105.2813960637208
1,76.724151,30.674408,0.6966508238768923,1.0,69.66508238768922,1.0,69.66508238768922,1.0,69.66508238768922,,,0.7109709357642993,0.3277870074547391,216.90027963126948,0.35859424920127797,198.26612873683683,0.5864707135250266,121.22871941736949,,,0.7287003077458085,0.5071096911608094,143.6967820665708,0.5162428115015975,141.1545674846755,0.5502619808306709,132.42788583099428,,,0.740429537593172,0.5002854100106496,148.00142534186844,0.8328264110756123,88.90562640021132,0.6912800851970181,107.10991875053743,,,0.740429537593172,0.5141554845580404,144.0088766590972,0.5828413205537807,127.03792807443035,,,0.7505153581950382,0.6650223642172524,112.85565697905713,,0.7524967494774976,0.7300617678381257,103.07302513673696
1,76.686186,30.684043,0.13927207266338726,1.0,13.927207266338726,1.0,13.927207266338726,1.0,13.927207266338726,,,0.15777259131992416,0.15055645867200199,104.79297448384,0.18817852149101366,83.84197626266209,0.3514158718610388,44.896262221847664,,,0.15777259131992416,0.07403912830947967,213.09352895193877,0.26561665169893256,59.398607094390314,0.23081382791274,68.35491302521557,,,0.1666100985460719,0.12605295167505995,132.17469034407097,0.36226653176759466,45.99102703005352,0.4213398206145486,39.54292720376189,,,0.23894153274008215,0.3015107938204099,79.2480858520786,0.34899450930462556,68.46569970862153,,,0.25275005182002275,0.40382188775336203,62.58948796118555,,0.29128419438239156,0.29370673093319083,99.17518521175795
1,76.726352,30.694305,0.505888678884466,1.0,50.5888678884466,1.0,50.5888678884466,1.0,50.5888678884466,,,0.510113752199181,0.3812605514912774,133.79662548456747,0.20209409798605069,252.4139780838088,0.39420371412492966,129.40358853075583,,,0.5208057100185967,0.4200218277314507,123.99491541463034,0.42916219027642777,121.3540525746549,0.4632083354649477,112.4344425917628,,,0.5577478446161327,0.4131921351955116,134.98510671124492,0.7459968281577736,74.76544451180597,0.36832591531522313,151.42780386191325,,,0.6014268594487535,0.33690591906686446,178.51477976835147,0.41043808939138143,146.5329059348707,,,0.6240266046372617,0.5780597193090159,107.95192672881485,,0.6361845150544941,0.6431506966115857,98.91686635903643
1,76.728938,30.692466,0.6411476328852973,1.0,64.11476328852973,1.0,64.11476328852973,1.0,64.11476328852973,,,0.6569645083927735,0.37364060985282455,175.82791887946794,0.3269146029787609,200.9590585451625,0.5254780999383097,125.02224326187907,,,0.6871213864743235,0.5595752181193266,122.79339116976377,0.5690226491583679,120.75466371868212,0.6042125671983785,113.72179656248758,,,0.7174140882093866,0.5525160835463118,129.84492389880867,0.8965012778708029,80.02376638137653,0.4987309420992333,143.84792032146294,,,0.7419151767976807,0.46625539790252934,159.12205630974336,0.5422578655151141,136.81962475415705,,,0.7630222367067145,0.7229223583325989,105.54691356712289,,0.7758193182741847,0.7902000528774125,98.18011469995957
1,76.708249,30.663889,0.3838912213732114,1.0,38.38912213732114,1.0,38.38912213732114,1.0,38.38912213732114,,,0.3925237171323104,0.1588925313006043,247.03723574628302,0.3677343760285425,106.74109975017505,0.5607975565122372,69.9938351325083,,,0.3925237171323104,0.30858907013178505,127.1994879678274,0.48394486354121413,81.10918137658504,0.4237726608475848,92.62601234049086,,,0.39964991139039197,0.3055083797411694,130.81471340621835,0.5790644706873626,69.01647944588943,0.6417775846860724,62.272338723996114,,,0.42814438022171764,0.49898626854667777,85.80283811590836,0.5579933383361639,76.72929958238703,,,0.44282829254955275,0.6214897902760772,71.25270591377539,,0.4897440053853363,0.49966428373948424,98.0146112746133
1,76.737485,30.676334,0.8098744458546349,0.9127826143754258,88.72588424668822,0.9127826143754258,88.72588424668822,0.9127826143754258,88.72588424668822,,,0.8162151173371147,0.5415651914266252,150.71410243095377,0.48428183523220336,168.54134472042628,0.7337383011878434,111.24063116451059,,,0.8344312983024864,0.6620851178978996,126.03081926260188,0.6490123076635967,128.5694105411323,0.6862805475463987,121.58749090087991,,,0.8344312983024864,0.6748406722093143,123.64863776966781,1.0,83.44312983024864,0.6576901902602431,126.87300352956582,,,0.849537179763502,0.6703337718929915,126.73345956663474,0.7502729334042494,113.23041815047974,,,0.849537179763502,0.8163741380436507,104.06223570473739,,0.849537179763502,0.8874487958271516,95.72802214145618
1,76.743765,30.680904,0.8145747202313821,0.7941458568834994,102.57243215094675,0.7941458568834994,102.57243215094675,0.7941458568834994,102.57243215094675,,,0.8258247509529192,0.5604083170623094,147.36125889100592,0.5078357825506115,162.61649519953167,0.6409841400335696,128.8370022555736,,,0.8273820693124478,0.6710170246291919,123.30269411117614,0.6590192854451409,125.54747449516364,0.6932141266742027,119.35447323930569,,,0.838631007201859,0.6629500222656115,126.49988370704975,0.9972082348508203,84.09788225699079,0.6149933203165142,136.3642464881158,,,0.838631007201859,0.5426300825540369,154.54930240037794,0.6572894186962628,127.58930592025781,,,0.8450240060237704,0.812609187133902,103.98898011529953,,0.8532835722955868,0.8939129243311752,95.45488705558348
1,76.704665,30.674897,0.16426579793099294,1.0,16.426579793099293,1.0,16.426579793099293,1.0,16.426579793099293,,,0.22594579148341257,0.0902854809622648,250.25706135170014,0.2586614039266392,87.35195435168002,0.4496308142502297,50.251402778117566,,,0.2429891648948035,0.19458981251488652,124.87250064862172,0.3582428799891116,67.82805143320333,0.31656742318554565,76.7574763219977,,,0.2884113705160107,0.18538909115655516,155.57084223065556,0.4682023886488142,61.59972215185347,0.5333492122903127,54.07552197883861,,,0.2924736062846252,0.394351628160196,74.16569005918107,0.44673177039028206,65.46962308705042,,,0.36060322422947116,0.5008540610432475,71.99766404576162,,0.36060322422947116,0.3861172547551805,93.39215478938215
1,76.744026,30.670257,0.7885972112245307,0.8315880439202927,94.83027287247981,0.8315880439202927,94.83027287247981,0.8315880439202927,94.83027287247981,,,0.7885972112245307,0.5838586146129863,135.0664684030151,0.5318472956486376,148.27511913222432,0.7550155889928155,104.44780514750866,,,0.7934736353728754,0.6760878405856039,117.36250642898649,0.6851701233563778,115.8068059777565,0.7189999322217703,110.3579569084207,,,0.7934736353728754,0.6693100176223397,118.5509875067484,1.0,79.34736353728753,0.6581943879625864,120.55308429915974,,,0.8086143521108986,0.7007760607292937,115.38840971099643,0.7000389724820388,115.50990500484535,,,0.8204705082341079,0.8331299986444354,98.48049038794362,,0.8288223209481016,0.897807374271384,92.31627459294738
1,76.70228,30.670065,0.11063173695520723,1.0,11.063173695520723,1.0,11.063173695520723,1.0,11.063173695520723,,,0.15469916208001572,0.07381457607665719,209.5780675070992,0.3128478199943948,49.448694282986345,0.4913320254634263,31.485666323928886,,,0.15469916208001572,0.23536320081141315,65.72784596176943,0.41068449640335775,37.668615064561976,0.36982690742149443,41.83015323536314,,,0.20849666440170178,0.23223365496256557,89.77883263100259,0.5095421120764436,40.91843627056722,0.5734208805434332,36.36014513529899,,,0.26427238182550267,0.4392507773818579,60.16435153528717,0.48848941025743686,54.09992034141119,,,0.32454236866361824,0.5528552935367205,58.70295038462216,,0.39155843892401443,0.4290547303519237,91.2607206551123
