Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_128_0_0,fill_per_m_1_128_0_0,distance_from_100_1_0,fill_per_m_1_100_1_0,distance_from_125_2_0,fill_per_m_1_125_2_0,fill_per_m_1_100_1_1,fill_per_m_1_125_2_2,fill_ratio_2,distance_from_248_0_0,fill_per_m_2_248_0_0,distance_from_61_1_0,fill_per_m_2_61_1_0,distance_from_270_2_0,fill_per_m_2_270_2_0,fill_per_m_2_61_1_1,fill_per_m_2_270_2_2,fill_ratio_3,distance_from_284_0_0,fill_per_m_3_284_0_0,distance_from_122_1_0,fill_per_m_3_122_1_0,distance_from_173_2_0,fill_per_m_3_173_2_0,fill_per_m_3_122_1_1,fill_per_m_3_173_2_2,fill_ratio_4,distance_from_263_0_0,fill_per_m_4_263_0_0,distance_from_168_1_0,fill_per_m_4_168_1_0,distance_from_164_2_0,fill_per_m_4_164_2_0,fill_per_m_4_168_1_1,fill_per_m_4_164_2_2,fill_ratio_5,distance_from_150_0_0,fill_per_m_5_150_0_0,distance_from_300_1_0,fill_per_m_5_300_1_0,distance_from_198_2_0,fill_per_m_5_198_2_0,fill_per_m_5_300_1_1,fill_per_m_5_198_2_2,fill_ratio_6,distance_from_205_0_0,fill_per_m_6_205_0_0,distance_from_118_1_0,fill_per_m_6_118_1_0,distance_from_181_2_0,fill_per_m_6_181_2_0,fill_per_m_6_118_1_1,fill_per_m_6_181_2_2,fill_ratio_7,distance_from_259_0_0,fill_per_m_7_259_0_0,distance_from_37_1_0,fill_per_m_7_37_1_0,distance_from_243_2_0,fill_per_m_7_243_2_0,fill_per_m_7_37_1_1,fill_per_m_7_243_2_2,fill_ratio_8,distance_from_78_0_0,fill_per_m_8_78_0_0,distance_from_45_1_0,fill_per_m_8_45_1_0,distance_from_223_2_0,fill_per_m_8_223_2_0,fill_per_m_8_45_1_1,fill_per_m_8_223_2_2,fill_ratio_9,distance_from_287_0_0,fill_per_m_9_287_0_0,distance_from_112_1_0,fill_per_m_9_112_1_0,distance_from_64_2_0,fill_per_m_9_64_2_0,fill_per_m_9_112_1_1,fill_per_m_9_64_2_2,fill_ratio_10,distance_from_141_0_0,fill_per_m_10_141_0_0,distance_from_50_1_0,fill_per_m_10_50_1_0,distance_from_18_2_0,fill_per_m_10_18_2_0,fill_per_m_10_50_1_1,fill_per_m_10_18_2_2,fill_ratio_11,distance_from_226_0_0,fill_per_m_11_226_0_0,distance_from_63_1_0,fill_per_m_11_63_1_0,distance_from_8_2_0,fill_per_m_11_8_2_0,fill_per_m_11_63_1_1,fill_per_m_11_8_2_2,fill_ratio_12,distance_from_142_0_0,fill_per_m_12_142_0_0,distance_from_184_1_0,fill_per_m_12_184_1_0,distance_from_161_2_0,fill_per_m_12_161_2_0,fill_per_m_12_184_1_1,fill_per_m_12_161_2_2,fill_ratio_13,distance_from_53_1_0,fill_per_m_13_53_1_0,distance_from_76_2_0,fill_per_m_13_76_2_0,fill_per_m_13_53_1_1,fill_per_m_13_76_2_2,fill_ratio_14,distance_from_246_1_0,fill_per_m_14_246_1_0,distance_from_82_2_0,fill_per_m_14_82_2_0,fill_per_m_14_246_1_1,fill_per_m_14_82_2_2,fill_ratio_15,distance_from_185_1_0,fill_per_m_15_185_1_0,distance_from_279_2_0,fill_per_m_15_279_2_0,fill_per_m_15_185_1_1,fill_per_m_15_279_2_2
1,76.698191,30.688447,0.8705784250460069,15279.8,0.005697577357334565,15279.8,0.005697577357334565,15279.8,0.005697577357334565,,,0.8752091065474294,5194.6,0.016848440814450187,6824.0,0.01282545584037851,6273.1,0.013951779926151814,,,0.8752091065474294,4981.4,0.017569540822809444,5533.1,0.01581769905744392,5566.6,0.015722507572799006,,,0.8814564415170841,3633.5,0.024259156227248772,4667.7,0.018884170823255227,5683.2,0.01550986137241491,,,0.885791351233844,4072.9,0.02174841884735309,5444.8,0.016268574625952176,5302.1,0.016706424836080872,,,0.885791351233844,3958.3,0.02237807521496208,5672.3,0.015616087852085469,5016.5,0.017657557086292117,,,0.8886819897128777,3861.7,0.02301271434116782,5483.7,0.01620588270169553,4654.8,0.019091733043586783,,,0.8924357062176491,3539.9,0.025210760366610616,2830.0,0.0315348306083975,6183.2,0.014433233701281686,,,0.8991449546601513,3317.8,0.02710063761107213,2992.5,0.030046615026237303,7385.5,0.012174462861825892,,,0.9078407066601962,2858.9,0.031754895472391347,3656.0,0.024831529175607117,6342.3,0.014314061250022802,,,0.9135793694665982,3060.4,0.02985163277566979,2843.0,0.032134342928828635,7279.7,0.012549684320323615,,,0.9171888739797479,3642.8,0.025178128746561654,5069.5,0.01809229458486533,5323.0,0.017230675821524478,,,0.9190610602237477,3828.7,0.024004520077931094,5943.3,0.0154638174116021,6034.1,0.015231120800512879,,,0.9214354317148649,3894.5,0.023659916079467578,4096.8,0.02249158933105997,,,0.9287790969422188,4751.7,0.019546248646636337,5303.0,0.017514220195025812,,,0.9325068087720935,4977.7,0.018733688425821033,3675.5,0.025370883111742442,,
1,76.681708,30.687691,0.45830064152865646,17468.1,0.002623643335730025,17468.1,0.002623643335730025,17468.1,0.002623643335730025,,,0.5072104054949051,7398.0,0.006856047654702692,9092.1,0.005578583665983712,8541.3,0.005938327953530554,,,0.5221090734302382,7284.6,0.007167299143813499,7801.2,0.006692676427091193,5356.7,0.009746841776284619,,,0.545845697013581,5861.2,0.009312865915061438,6935.8,0.007869974581354437,5825.2,0.009370419848478697,,,0.5846207066152908,5691.0,0.01027272371490583,7720.8,0.007572022414973717,5444.1,0.01073861072749014,,,0.6142923559350387,6145.3,0.009996132913528041,7921.9,0.007754356353084977,5085.8,0.012078578708070288,,,0.6174223417821407,6148.4,0.010042000224158168,7687.0,0.008032032545624311,4798.7,0.012866450117368054,,,0.6174223417821407,5767.7,0.01070482760514834,5018.3,0.012303416331868178,5973.4,0.010336196166038451,,,0.6348206095036188,4520.5,0.014043150304249947,5180.7,0.012253568234092281,7133.9,0.008898647436936583,,,0.6484116097546304,5086.6,0.01274744642304546,4601.2,0.014092228326406817,6521.6,0.009942523456738076,,,0.6795126577611115,4005.6,0.01696406675057698,3788.2,0.017937613055306254,7459.0,0.009109969939148832,,,0.6795126577611115,4326.8,0.015704739247506504,5214.6,0.01303096417292048,5468.1,0.012426851333390235,,,0.6878398206978481,4007.9,0.017162100369217,6010.8,0.01144339889362228,6065.2,0.011340760744869883,,,0.6910686218819289,3903.2,0.01770518092544397,4105.5,0.01683275172042209,,,0.6946258486395948,4500.2,0.015435443950037661,5311.7,0.01307727937646318,,,0.6946258486395948,5046.9,0.013763416129497212,3006.0,0.02310797899665984,,
1,76.695929,30.704942,0.484696287130047,16767.0,0.0028907752557407224,16767.0,0.0028907752557407224,16767.0,0.0028907752557407224,,,0.48967074422121143,6696.8,0.007312010874166937,8391.0,0.005835666121096549,7840.1,0.006245720644139889,,,0.5179282612451036,6617.2,0.007827000260610282,7100.1,0.007294661501177499,3877.2,0.013358306541965946,,,0.5179282612451036,5193.8,0.009972048620376288,6234.7,0.00830718817657792,4345.7,0.01191817799767825,,,0.5209269029844419,4845.0,0.010751845262836778,7053.4,0.007385472296827657,3964.6,0.01313945676699899,,,0.5525943175798113,5114.0,0.010805520484548518,7254.5,0.007617262631191829,3606.3,0.015323026857993268,,,0.5641692234606716,5481.0,0.010293180504664688,6985.9,0.008075827358832385,3319.1,0.016997656697920267,,,0.567178456557267,5100.2,0.011120710100726775,4317.1,0.013137950396267563,4493.8,0.012621355123887734,,,0.5840251899085253,3762.9,0.015520614151546023,4479.6,0.013037440617656158,5654.3,0.010328868116451643,,,0.6197904825657689,4419.2,0.014024947559869862,3548.5,0.01746626694563249,4964.0,0.012485706739842242,,,0.6197904825657689,3039.6,0.02039052778542469,3030.5,0.02045175656049394,5901.4,0.010502431330968396,,,0.6448143454848467,2847.3,0.022646519351134292,3657.0,0.017632331022281834,3910.5,0.01648930687852824,,,0.6448143454848467,2450.4,0.026314656606466157,4531.2,0.01423054258220442,4585.7,0.0140614158249525,,,0.6448538454753423,2234.1,0.028864144195664576,3996.1,0.01613707978967849,,,0.6605524924368491,3020.6,0.02186825440100805,5202.3,0.012697316426135538,,,0.6931323594026411,3567.4,0.019429622677654343,3012.6,0.02300777930699864,,
1,76.702839,30.705454,0.4978125080342902,15772.1,0.003156285517047763,15772.1,0.003156285517047763,15772.1,0.003156285517047763,,,0.5461636398800517,5701.9,0.009578625368386884,7396.1,0.007384481549465957,6845.2,0.007978782794951962,,,0.5479334207206706,4869.4,0.011252585959680261,6105.2,0.008974864389711568,2232.6,0.024542390966616083,,,0.5856423101797137,3530.1,0.01658996374549485,5239.8,0.011176806560931975,2819.2,0.020773350956998924,,,0.6021339655522011,3200.5,0.018813746775572602,5984.0,0.010062399156955233,2340.0,0.025732220750094067,,,0.6281802928253897,4450.5,0.014114825139318945,5590.8,0.011235964313253731,1757.9,0.0357347000867734,,,0.6635560831627819,4353.9,0.01524049893573077,5991.0,0.01107588187552632,1337.1,0.049626511342665616,,,0.6877376403844546,3436.5,0.02001273506138381,3322.2,0.02070127145820404,2612.9,0.026320855768856618,,,0.6877376403844546,2768.0,0.024846013019669603,3484.7,0.019735921037232894,3770.5,0.018239958636373284,,,0.6984371585808483,3291.1,0.021221997465310942,1964.7,0.0355493031292741,3123.8,0.022358574767297787,,,0.7088436020633018,1455.8,0.04869100165292634,1415.2,0.050087874651166035,4061.2,0.017454043190763855,,,0.7222112917459372,1183.6,0.06101818956961282,1810.9,0.03988134583610013,2858.4,0.025266278048766348,,,0.7298571254020549,512.7,0.14235559301775988,3003.9,0.024296984766538667,3569.5,0.02044704091335075,,,0.7298571254020549,2087.4,0.0349648905529393,4332.9,0.01684454119416684,,,0.7394398646037629,947.3,0.0780576232031841,5539.1,0.013349458659416925,,,0.7541880483463165,1719.1,0.043871098152889094,3286.5,0.02294806171752066,,
1,76.708931,30.698582,0.7720124763099904,14022.3,0.005505605188235813,14022.3,0.005505605188235813,14022.3,0.005505605188235813,,,0.7799451063915729,3952.2,0.019734454389746796,6480.9,0.012034518452554011,5930.1,0.013152309512345032,,,0.7802027160894633,3709.5,0.0210325573821125,5190.0,0.015032807631781567,3082.3,0.025312354932662727,,,0.7805173620044278,2370.2,0.032930443085158544,4324.6,0.018048313416372096,3577.4,0.02181800642937406,,,0.7976452630274395,2451.5,0.03253702888139668,4234.2,0.01883815745660195,3196.3,0.02495526899938803,,,0.8033612263814498,2700.7,0.029746407464044503,4430.9,0.018130881454816176,3215.2,0.02498635314697219,,,0.8153563374207228,2604.2,0.0313092825981385,4241.2,0.019224661355765414,2853.5,0.028573903536734634,,,0.8232765226974397,2276.6,0.03616254602026881,2407.1,0.03420200750685221,3698.9,0.022257333874866572,,,0.8334682080269268,1138.0,0.0732397370849672,1247.8,0.06679501587008549,4898.3,0.017015458588222992,,,0.8348460393766947,1613.2,0.05175093226981742,1123.1,0.07433407883329131,4236.5,0.01970603185121432,,,0.8449446030937894,733.2,0.11524067145305364,515.8,0.16381244728456562,5174.0,0.016330587612945292,,,0.8594043697748023,1101.0,0.07805670933467777,3268.2,0.026295954035089723,3521.7,0.024403111275088804,,,0.8632214286946617,2027.4,0.04257775617513375,4142.0,0.020840691180460204,4232.8,0.020393626646538026,,,0.8753999782265874,2750.7,0.031824625667160635,4996.2,0.01752131576451278,,,0.8753999782265874,2708.7,0.03231808536296332,6202.4,0.014113891045830445,,,0.8814218260695644,3176.4,0.02774908154103905,3969.6,0.02220429831896323,,
1,76.69354,30.691212,0.027167421225559818,15996.9,0.00016982928708412143,15996.9,0.00016982928708412143,15996.9,0.00016982928708412143,,,0.07653010770993823,5926.8,0.001291255107476855,7620.9,0.0010042135142822794,7070.1,0.0010824473163029975,,,0.07653010770993823,5190.3,0.0014744833190747785,6330.0,0.001209006440915296,4713.1,0.0016237743249652718,,,0.07831495623410814,3766.9,0.002079029340680882,5464.6,0.0014331324567966207,5157.2,0.0015185557324538148,,,0.12593827361421195,4245.7,0.0029662546485670666,6208.8,0.0020283834817390145,4776.1,0.0026368433159735336,,,0.16369939458267102,4675.4,0.003501291752206678,5827.6,0.0028090362170133673,4490.5,0.003645460295794923,,,0.23552229314971937,4578.8,0.005143755856331775,6215.8,0.00378909059412657,4128.8,0.005704376408392738,,,0.29639317697062,3673.4,0.008068633336163228,3547.1,0.00835592954725325,5329.7,0.005561160608863914,,,0.3199836396960098,3049.3,0.010493675259764856,3709.5,0.008626058490255016,6532.0,0.004898708507287352,,,0.3540712036327523,2992.3,0.011832744164447158,3130.0,0.011312179029800393,5816.3,0.006087567760135349,,,0.4167084455269595,2534.4,0.016442094599390764,2317.0,0.01798482716991625,6753.7,0.006170076336333558,,,0.46088012208438855,2895.2,0.015918766305760865,4543.5,0.010143724487386124,4797.0,0.009607674006345395,,,0.5029054169748807,3302.7,0.01522709955414905,5417.2,0.009283493630932598,5508.1,0.009130288429311026,,,0.5181037834788518,2928.6,0.017691176107315843,3455.3,0.01499446599365762,,,0.5181037834788518,3898.3,0.013290505694247537,4661.5,0.011114529303418465,,,0.5242211867485534,4451.7,0.011775752785420255,2368.3,0.022134914780583263,,
1,76.680322,30.696429,0.06536615756438524,17853.7,0.0003661210705029503,17853.7,0.0003661210705029503,17853.7,0.0003661210705029503,,,0.11328181822472266,7305.8,0.0015505737663872904,10215.0,0.0011089752151221014,9119.3,0.0012422205457077043,,,0.15693721367155153,7647.3,0.0020521911481379248,8610.1,0.001822710696409467,4907.3,0.0031980358582428528,,,0.17373231214468834,6223.9,0.002791373771183476,7291.2,0.0023827670636477993,5375.8,0.003231748058794753,,,0.1935956975366332,5875.1,0.0032951898271796763,8083.5,0.0023949489396503146,4994.7,0.0038760225346193603,,,0.2697564375906447,6144.1,0.004390495558188257,8284.6,0.003256119035205619,4636.4,0.005818230471716089,,,0.2922330300527745,6511.1,0.0044882282571727435,8183.8,0.003570872089405588,4349.2,0.006719236412507461,,,0.34150466259821555,6130.3,0.005570765910285232,5826.6,0.005861131064398029,5523.9,0.006182310733326374,,,0.4056014542210127,5045.2,0.008039353330314214,5535.8,0.007326880563261185,6684.4,0.006067881249192339,,,0.429250533749902,5449.3,0.007877168328957884,4658.5,0.009214350837177246,6352.5,0.00675719061392998,,,0.46166763645359477,4149.6,0.011125593706708953,4082.7,0.011307900077242873,6988.1,0.006606482970386724,,,0.5149804294333539,3877.4,0.013281591515792899,4907.4,0.010493956666123688,4997.3,0.010305173382293515,,,0.5349239722360855,3524.1,0.015179023643939886,5561.3,0.009618685779153893,5615.8,0.009525338727092943,,,0.5349239722360855,3420.2,0.015640137191862625,3622.5,0.014766707308104499,,,0.5349239722360855,4050.7,0.013205716844893118,4761.8,0.011233650557270054,,,0.5649479868134007,4597.5,0.012288156320030467,2556.5,0.022098493519006484,,
1,76.6847,30.693087,0.26015779096205116,17177.1,0.0015145617767961482,17177.1,0.0015145617767961482,17177.1,0.0015145617767961482,,,0.277724121136247,7088.2,0.003918119143594241,9997.4,0.002777963481867756,8901.7,0.0031198998071856722,,,0.3162493507428147,7429.7,0.004256556129356699,7510.2,0.004210931143548969,4689.7,0.0067434878722053586,,,0.32766477902545366,6006.3,0.005455351531316346,7073.6,0.0046322209204005555,5158.2,0.006352308538355506,,,0.32766477902545366,5657.5,0.005791688537789725,7865.8,0.004165689173707108,4777.1,0.006859073057408337,,,0.34849290790311177,5926.5,0.0058802481718233665,8066.9,0.0043200350556361405,4418.7,0.007886774569513925,,,0.3917672719059664,6293.5,0.006224950693667536,7966.2,0.004917868894905556,4131.6,0.00948221686286103,,,0.44060848599517405,5912.7,0.007451899910280821,4727.3,0.009320510354645867,5306.3,0.008303497465186176,,,0.4737714626089067,4827.5,0.009814012689982532,4889.7,0.009689172395216612,6466.8,0.007326211767936332,,,0.5067833014064946,5231.7,0.009686780614456002,4440.8,0.011411982106973848,5833.1,0.008688061260847485,,,0.5125333733209188,3932.0,0.013034928110908412,3497.2,0.014655535094387474,6770.5,0.0075700963491753745,,,0.5125333733209188,3659.8,0.014004409348076908,4526.1,0.01132395159896862,4779.6,0.01072335286050964,,,0.5125333733209188,3306.5,0.015500782498742439,5343.7,0.009591357548532266,5398.1,0.009494699492801517,,,0.5125333733209188,3214.7,0.015943427794846136,3417.0,0.01499951341296221,,,0.5155286748981187,3833.1,0.013449392786468362,4611.0,0.01118040934500366,,,0.5155286748981187,4379.9,0.011770329799724167,2338.9,0.022041501342431002,,
1,76.699339,30.676933,0.9812970904972467,15111.9,0.006493538803838344,15111.9,0.006493538803838344,15111.9,0.006493538803838344,,,0.9826424910672115,4467.9,0.021993385954636666,7377.2,0.013319992559063215,6281.4,0.015643685978718305,,,0.9837465953479779,4809.4,0.020454663686696427,5329.2,0.018459554817758347,7158.5,0.013742356573974686,,,0.9842265429369436,3996.8,0.0246253638645152,4408.1,0.02232768183428106,7627.0,0.012904504299684587,,,0.9855059655327306,5484.4,0.017969257631331243,5299.2,0.018597259313344102,7245.9,0.013600877262075529,,,0.9860758640123369,5329.0,0.018503956915224936,5500.3,0.017927674199813406,6929.4,0.014230321009212009,,,0.9870701207346048,5332.2,0.018511498457195994,5399.6,0.018280430415856818,6600.5,0.01495447497514741,,,0.9875014982223725,4951.4,0.019943884522001305,3671.0,0.026900068052911265,7775.2,0.012700657194957976,,,0.988054299213739,4679.5,0.02111452717627394,4354.1,0.022692503599222317,8977.5,0.011005895841979828,,,0.988054299213739,3266.4,0.030249029488542096,4751.2,0.020795889442956284,8254.7,0.011969596705073944,,,0.9887653226558012,4972.9,0.01988307270718899,4755.4,0.0207924742956597,9192.1,0.010756685878698026,,,0.9891848906073205,5340.7,0.018521633692349704,6981.9,0.014167846726640608,7235.4,0.013671461019533414,,,0.9900559744822985,5775.4,0.017142639029024805,7854.4,0.012605112732765055,7908.8,0.012518409549897563,,,0.9906094374918613,5889.0,0.016821352309252188,6091.2,0.016262960295046317,,,0.99097310994869,6343.7,0.015621374118396049,7294.6,0.013585023304207085,,,0.9917305983654885,6890.5,0.014392723290987425,5022.4,0.019746149218809503,,
1,76.705985,30.680949,0.8221031606002255,14159.6,0.0058059772917329975,14159.6,0.0058059772917329975,14159.6,0.0058059772917329975,,,0.8347381555083793,4038.4,0.02067002167958546,5667.7,0.01472798764063693,5116.9,0.016313356827539708,,,0.844549103244127,3825.2,0.022078560682948004,4376.8,0.019296040560320943,6174.3,0.013678459149120177,,,0.8489173433789065,3012.5,0.028179828825855815,3511.4,0.02417603643500901,6643.3,0.012778548964805238,,,0.8547818539879933,4500.1,0.018994730205728613,4288.5,0.019931954156184994,6262.2,0.013649865127079835,,,0.8547818539879933,4367.6,0.019570973852642032,4516.1,0.01892743415752515,5976.6,0.014302142589231225,,,0.8640422444827808,4032.3,0.021428024811714918,4327.5,0.01996631414171648,5614.9,0.015388381707292753,,,0.8640422444827808,3967.2,0.021779649235803104,2718.7,0.03178144865129587,6790.9,0.012723530673147606,,,0.8640422444827808,3727.1,0.02318269551347645,3401.8,0.025399560364594648,7949.0,0.010869823178799606,,,0.8741254352017968,2282.2,0.03830187692585211,3796.0,0.023027540442618462,7302.4,0.011970385560936088,,,0.8752880193298519,4020.5,0.021770626024868844,3803.1,0.023015119753092266,8239.8,0.010622685251217893,,,0.8804407756277964,4388.2,0.020063825159012727,6029.6,0.014601976509682176,6283.0,0.014013063435107376,,,0.8851582516256239,4788.7,0.018484312060175496,6903.3,0.012822248078826416,6994.2,0.012655603952212175,,,0.8888737314478355,5512.1,0.016125863671701084,5383.1,0.016512302046178512,,,0.8888737314478355,5359.5,0.016585012248303676,6589.3,0.013489653399417776,,,0.8896644579558354,5937.8,0.014983065410688055,4523.3,0.019668482257551686,,
1,76.699239,30.704057,0.06766836190000158,15489.9,0.00043685473695764067,15489.9,0.00043685473695764067,15489.9,0.00043685473695764067,,,0.08809284006465667,5419.8,0.0016253891299431097,7114.0,0.0012383025030173835,6563.1,0.0013422443672145277,,,0.10662489924721621,6540.5,0.0016302255064171885,5823.1,0.0018310676314543149,3086.0,0.0034551166314716855,,,0.1648407729143069,5117.1,0.0032213709506225575,4957.6,0.0033250115562834213,3176.8,0.005188893632407042,,,0.1648407729143069,4757.6,0.003464788399913967,6976.7,0.00236273270907889,2698.8,0.00610792844650611,,,0.22113216837845717,5026.6,0.004399239413887262,7177.8,0.0030807791855228224,1946.5,0.01136050184322924,,,0.22113216837845717,5404.3,0.004091781884396816,5708.9,0.0038734636861471944,2145.3,0.010307750355589295,,,0.26384677280850694,5023.5,0.005252249881726026,3040.1,0.008678884668547314,2801.4,0.009418389833958268,,,0.2652561284445096,2485.9,0.010670426342351243,3202.5,0.008282783089602173,3994.6,0.006640367707517888,,,0.29951719204125504,4342.5,0.006897344664162464,2271.4,0.013186457340902309,3687.0,0.008123601628458233,,,0.3647710122555824,3193.3,0.011423011062398845,1753.5,0.02080245293730153,4624.4,0.00788796410897808,,,0.3672655192813865,2770.6,0.01325581171159267,2380.0,0.015431324339554053,2633.5,0.013945909218962844,,,0.37747578845286733,1795.5,0.021023435725584367,2871.5,0.0131455959760706,2925.9,0.012901185565223258,,,0.37848698212054493,1862.5,0.02032144870445879,4009.0,0.009440932454989896,,,0.4145748387877844,1360.9,0.03046328450200488,5215.2,0.007949356473151259,,,0.47184233804511255,1907.7,0.024733571213771167,2591.3,0.018208711382129147,,
1,76.704665,30.674897,0.5233909113743664,14694.5,0.0035618150421883456,14694.5,0.0035618150421883456,14694.5,0.0035618150421883456,,,0.5586554142412742,3919.0,0.014255050120981735,6011.0,0.009293884781921048,5732.5,0.009745406266747043,,,0.5751861031179372,4260.5,0.013500436641660302,4720.1,0.012185888076903817,6609.6,0.008702283090019625,,,0.5751861031179372,3447.8,0.016682699202910177,3854.6,0.014922069815750977,7078.1,0.008126278282560816,,,0.5751861031179372,4935.4,0.011654295561006953,4750.3,0.012108416376185444,6697.0,0.008588712903060134,,,0.6050802476798638,4780.1,0.012658317769081478,4951.4,0.012220387116368378,6380.4,0.009483421849411696,,,0.6225572441899665,4783.2,0.013015496826182608,4862.4,0.012803497124670256,6051.5,0.010287651725852541,,,0.6514887994565108,4402.5,0.014798155581067823,3253.6,0.020023629194016193,7226.2,0.009015648604474149,,,0.6685134193963663,4262.1,0.015685071194865587,3936.7,0.01698156881134875,8428.5,0.007931582362180296,,,0.6743185164870045,2717.5,0.02481392884956778,4331.0,0.015569580154398625,7837.3,0.008603964585852327,,,0.7037084380292125,4424.0,0.015906610262866466,4338.0,0.01622195569454155,8774.7,0.00801974355851724,,,0.7287217368786146,4791.7,0.015208000018336177,6564.5,0.011100948082544209,6818.0,0.010688203826321716,,,0.746610448460211,5226.4,0.014285367527556464,7305.4,0.010219980404361308,7359.8,0.010144439366018247,,,0.7545901528048098,5471.5,0.013791284890885677,5673.8,0.013299555021410867,,,0.7688665429799574,5794.8,0.01326821534789738,6880.0,0.011175385799127286,,,0.7706506050499656,6341.6,0.012152305491515794,4473.5,0.017227016990051764,,
1,76.702343,30.687719,0.3473433262588427,15061.2,0.0023062128267259097,15061.2,0.0023062128267259097,15061.2,0.0023062128267259097,,,0.3992020078991867,4149.4,0.009620716438501632,7406.0,0.005390251254377352,6310.3,0.006326196977943785,,,0.43172966823944015,4490.9,0.009613433125641635,5801.1,0.007442203517254316,5085.4,0.008489591147981283,,,0.44575593644321915,3414.9,0.013053264705942168,4482.2,0.009945025577689955,5553.9,0.008025998603561806,,,0.48968505024391246,3854.3,0.012704902323221141,5274.5,0.009284008915421603,5172.8,0.009466537469917886,,,0.5267878437212706,3698.9,0.014241743321562373,5475.6,0.009620641458858766,4856.2,0.010847737813954752,,,0.5619418990690875,3702.1,0.015179003783503621,5374.8,0.010455122033733116,4527.4,0.01241202233222352,,,0.5619418990690875,3321.3,0.016919335774217552,2611.4,0.02151879831006692,5702.1,0.0098549990191173,,,0.574001122268426,2236.2,0.025668595039282087,2773.8,0.020693673742462542,6904.3,0.00831367585806564,,,0.5800929540454215,2640.3,0.021970721283392853,3121.1,0.018586170069700474,6533.5,0.008878747287754212,,,0.5921839818693669,2899.8,0.020421545688301502,2391.7,0.02475996077557248,6828.4,0.008672368078457135,,,0.6198109915432088,3267.6,0.01896838632461773,5127.3,0.01208844794615507,4871.6,0.012722945060005108,,,0.621965919273612,3702.2,0.016799900580023012,5781.2,0.01075842246027835,5835.6,0.010658131456467405,,,0.6264349860938672,4306.4,0.014546604730026641,4996.5,0.012537475955045875,,,0.6286227810021705,4270.6,0.014719776635652378,6202.7,0.010134663630389517,,,0.6535211848427867,4817.4,0.013565848483472136,3930.5,0.01662692239773023,,
1,76.690413,30.677268,0.6345824175503038,16180.2,0.003921968934563873,16180.2,0.003921968934563873,16180.2,0.003921968934563873,,,0.6484829224470342,6059.0,0.010702804463558906,7688.4,0.008434562749688287,7137.5,0.009085575095580164,,,0.6604557405709361,4833.2,0.013664978493977823,6397.5,0.010323653623617604,7273.3,0.009080551339432391,,,0.6712392178910747,5501.8,0.012200356572232264,5532.7,0.012132217866341473,7143.1,0.009397029551470296,,,0.6712392178910747,4910.4,0.013669746209902956,6309.2,0.010639054363327755,6762.0,0.009926637354201046,,,0.6712392178910747,5404.7,0.012419546281774654,7005.3,0.009581876834554904,6476.4,0.010364387899003687,,,0.6889374609609713,5308.2,0.012978739703872713,6348.1,0.01085265608545819,6114.7,0.011266905342224007,,,0.6910748860669238,4346.6,0.015899205955618733,4739.3,0.014581792375813387,7017.0,0.009848580391434,,,0.7107206798588818,4764.3,0.014917630708789997,4438.9,0.01601118925542098,8448.9,0.008411990671671837,,,0.7107206798588818,4742.0,0.014987783210857905,5115.9,0.01389238804235583,7802.2,0.009109234316716846,,,0.7347583209863453,4520.3,0.016254636218532955,4302.9,0.017075886518077236,8739.6,0.008407230548152607,,,0.7568510886122727,4888.1,0.015483543475220895,6529.4,0.011591433954303194,6782.9,0.011158222716128392,,,0.7606519187382014,5288.6,0.01438285971217716,7403.2,0.010274636896723057,7494.0,0.010150145699735807,,,0.7664034321508751,5354.4,0.014313525925423487,5556.7,0.013792420540084496,,,0.7887017646275881,5723.2,0.013780782859721626,6762.9,0.011662182859832145,,,0.7907726497122988,6437.6,0.012283656171745662,4922.5,0.01606445200024985,,
