Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_272_0_0,fill_per_m_1_272_0_0,distance_from_118_1_0,fill_per_m_1_118_1_0,distance_from_253_2_0,fill_per_m_1_253_2_0,fill_per_m_1_118_1_1,fill_per_m_1_253_2_2,fill_ratio_2,distance_from_95_0_0,fill_per_m_2_95_0_0,distance_from_205_1_0,fill_per_m_2_205_1_0,distance_from_280_2_0,fill_per_m_2_280_2_0,fill_per_m_2_205_1_1,fill_per_m_2_280_2_2,fill_ratio_3,distance_from_112_0_0,fill_per_m_3_112_0_0,distance_from_150_1_0,fill_per_m_3_150_1_0,distance_from_47_2_0,fill_per_m_3_47_2_0,fill_per_m_3_150_1_1,fill_per_m_3_47_2_2,fill_ratio_4,distance_from_141_0_0,fill_per_m_4_141_0_0,distance_from_15_1_0,fill_per_m_4_15_1_0,distance_from_143_2_0,fill_per_m_4_143_2_0,fill_per_m_4_15_1_1,fill_per_m_4_143_2_2,fill_ratio_5,distance_from_226_0_0,fill_per_m_5_226_0_0,distance_from_101_1_0,fill_per_m_5_101_1_0,distance_from_42_2_0,fill_per_m_5_42_2_0,fill_per_m_5_101_1_1,fill_per_m_5_42_2_2,fill_ratio_6,distance_from_12_0_0,fill_per_m_6_12_0_0,distance_from_181_1_0,fill_per_m_6_181_1_0,distance_from_214_2_0,fill_per_m_6_214_2_0,fill_per_m_6_181_1_1,fill_per_m_6_214_2_2,fill_ratio_7,distance_from_50_0_0,fill_per_m_7_50_0_0,distance_from_198_1_0,fill_per_m_7_198_1_0,distance_from_80_2_0,fill_per_m_7_80_2_0,fill_per_m_7_198_1_1,fill_per_m_7_80_2_2,fill_ratio_8,distance_from_235_0_0,fill_per_m_8_235_0_0,distance_from_212_1_0,fill_per_m_8_212_1_0,distance_from_124_2_0,fill_per_m_8_124_2_0,fill_per_m_8_212_1_1,fill_per_m_8_124_2_2,fill_ratio_9,distance_from_185_0_0,fill_per_m_9_185_0_0,distance_from_279_1_0,fill_per_m_9_279_1_0,distance_from_209_2_0,fill_per_m_9_209_2_0,fill_per_m_9_279_1_1,fill_per_m_9_209_2_2,fill_ratio_10,distance_from_69_0_0,fill_per_m_10_69_0_0,distance_from_76_1_0,fill_per_m_10_76_1_0,distance_from_154_2_0,fill_per_m_10_154_2_0,fill_per_m_10_76_1_1,fill_per_m_10_154_2_2,fill_ratio_11,distance_from_246_0_0,fill_per_m_11_246_0_0,distance_from_82_1_0,fill_per_m_11_82_1_0,distance_from_238_2_0,fill_per_m_11_238_2_0,fill_per_m_11_82_1_1,fill_per_m_11_238_2_2,fill_ratio_12,distance_from_63_0_0,fill_per_m_12_63_0_0,distance_from_241_1_0,fill_per_m_12_241_1_0,distance_from_34_2_0,fill_per_m_12_34_2_0,fill_per_m_12_241_1_1,fill_per_m_12_34_2_2,fill_ratio_13,distance_from_8_0_0,fill_per_m_13_8_0_0,distance_from_94_1_0,fill_per_m_13_94_1_0,distance_from_77_2_0,fill_per_m_13_77_2_0,fill_per_m_13_94_1_1,fill_per_m_13_77_2_2,fill_ratio_14,distance_from_176_1_0,fill_per_m_14_176_1_0,distance_from_36_2_0,fill_per_m_14_36_2_0,fill_per_m_14_176_1_1,fill_per_m_14_36_2_2,fill_ratio_15,distance_from_196_1_0,fill_per_m_15_196_1_0,fill_per_m_15_196_1_1,fill_ratio_16,distance_from_191_1_0,fill_per_m_16_191_1_0,fill_per_m_16_191_1_1
1,76.708514,30.719551,0.6428819100587077,14822.7,0.004337144447763955,14822.7,0.004337144447763955,14822.7,0.004337144447763955,,,0.6600964682533343,6940.1,0.009511339436799675,6411.5,0.010295507576282217,9216.2,0.007162349647938784,,,0.6646659657809985,6380.7,0.010416818934928745,4047.6,0.016421236430996106,9659.8,0.006880742518281936,,,0.674719297817942,3213.1,0.020999013345925806,4144.2,0.01628105057231654,9048.0,0.007457109834415805,,,0.6996210562740413,3081.6,0.022703175502143083,3295.4,0.021230231725254636,10051.1,0.006960641683736519,,,0.7042717817851071,2772.8,0.025399299689307087,2552.6,0.027590369888940963,10725.6,0.006566269316263025,,,0.7042717817851071,3354.3,0.020996088059657962,1186.3,0.05936708941963306,9591.7,0.007342512607620202,,,0.7046970817273323,3004.4,0.023455501322305027,987.5,0.07136172979517288,7775.2,0.00906339491881022,,,0.7046970817273323,2612.9,0.026969921609220873,3735.9,0.018862846482168478,7226.2,0.009751973121797517,,,0.7195070534530883,2212.3,0.03252303274660255,3902.2,0.018438497602713554,6183.2,0.011636483591879422,,,0.7259971171002124,2145.4,0.03383970900998473,5242.5,0.013848299801625415,5839.9,0.012431670355660413,,,0.7381109773054644,1391.3,0.05305189228099363,6448.7,0.01144588796665164,6320.2,0.011678601583897098,,,0.7385363752521962,1754.7,0.04208903945131339,4626.8,0.015962141766495117,5523.9,0.01336983608052637,,,0.7517646476735006,2683.3,0.028016421856426808,5338.3,0.014082472841044911,5306.3,0.014167398143216563,,,0.7725952330643036,4429.3,0.017442829184392647,4791.6,0.016123950936311533,,,0.7833207673162514,3116.9,0.02513140515628514,,0.7833207673162514,2717.6,0.02882399055476345,
1,76.681942,30.714258,0.47116789893281463,18409.9,0.0025593180784948023,18409.9,0.0025593180784948023,18409.9,0.0025593180784948023,,,0.4775680894616388,10218.9,0.004673380593426287,8634.8,0.005530737127225168,9693.2,0.004926836230157623,,,0.4775680894616388,9337.0,0.005114791576112657,7066.9,0.006757815866386093,10136.9,0.0047111847750460085,,,0.5278661803245037,5197.3,0.010156546289890976,7094.3,0.007440708460658609,9181.6,0.005749174221535503,,,0.5591708806536299,4896.8,0.011419108002238805,6225.4,0.008982087587201301,10184.7,0.005490302911756162,,,0.5891521930054887,4433.1,0.01328984667626466,5482.6,0.010745854029210387,10859.2,0.005425373812117731,,,0.6052516494179432,5048.5,0.011988742189124357,3790.7,0.015966751508110458,9477.0,0.006386532124279236,,,0.6274915879598846,4679.4,0.013409659100736946,3591.9,0.017469628552016607,7908.8,0.007934093515576125,,,0.6274915879598846,3569.5,0.01757925726179814,3898.6,0.016095305698452897,7359.8,0.008525932606319255,,,0.6490185180320616,2255.0,0.028781309003639094,3277.1,0.019804660157824346,6034.1,0.01075584624106431,,,0.6490185180320616,2097.2,0.03094690625748911,2211.2,0.02935141633647167,5973.4,0.010865144106071275,,,0.658430941733754,3006.2,0.021902433029530773,3337.3,0.019729450206267162,6156.3,0.010695238076990304,,,0.658430941733754,2274.4,0.02894965449058011,4663.3,0.014119420619169987,5615.8,0.011724615223721537,,,0.6605297568791468,2308.1,0.028617900302376275,5430.1,0.01216422822561549,5398.1,0.012236337912953572,,,0.6926426536752603,4465.8,0.015509934472552741,4883.4,0.014183614974715576,,,0.7201995344561648,3279.6,0.02195998092621554,,0.7395520917949931,2880.2,0.025677108943649513,
1,76.70779,30.689305,0.857179256998753,14332.9,0.005980501203516057,14332.9,0.005980501203516057,14332.9,0.005980501203516057,,,0.8614819498369738,6125.9,0.014062945033986416,4646.5,0.018540448721338077,5600.2,0.01538305685220124,,,0.8739497265865711,5779.6,0.015121283939832706,2973.8,0.029388315508325075,4914.5,0.017783085290193734,,,0.8845721331541799,2392.8,0.03696807644408976,2970.6,0.029777557838624517,3989.7,0.022171394670130084,,,0.8845721331541799,2548.0,0.03471633175644348,3932.9,0.022491599917470056,5121.0,0.017273425759698886,,,0.8889643679089138,2915.8,0.030487837571469705,3658.1,0.024301259339791523,5667.3,0.015685853367722085,,,0.8889643679089138,1983.3,0.04482248615483859,4175.6,0.02128950014151053,4254.6,0.02089419376460569,,,0.8889643679089138,2344.0,0.037925101020004855,4504.4,0.01973546683040835,2716.5,0.03272462241520021,,,0.8957341818075266,2840.1,0.03153882545711513,4708.6,0.01902336536990882,2299.1,0.03896020972587216,,,0.8984789518046964,4465.6,0.020120005190896996,3994.8,0.022491212371199967,1280.1,0.07018818465781551,,,0.9015239951368597,4598.3,0.01960559326570384,5060.8,0.017813863324708735,2380.7,0.03786802180605955,,,0.9086967003162717,3918.8,0.023188136682562817,6267.0,0.014499707999302244,2940.4,0.030903846426209754,,,0.9106169781336327,4775.5,0.019068515927832326,4445.1,0.02048586034360605,3315.7,0.027463792807963107,,,0.916132857546106,4824.0,0.01899114547151961,3178.7,0.028820991523141725,2795.4,0.032772871773131075,,,0.916132857546106,4108.7,0.022297389868963565,2045.3,0.04479210177216575,,,0.9228351670866869,4089.6,0.02256541390567994,,0.9288686152524712,3690.3,0.02517054481349677,
1,76.716714,30.6946,0.6542925523249619,14373.3,0.004552138703881238,14373.3,0.004552138703881238,14373.3,0.004552138703881238,,,0.6711515660857844,5583.4,0.01202048153608526,4137.8,0.016220009814050567,6426.2,0.010443988143627408,,,0.6898754514388846,5237.2,0.013172600844704894,2465.1,0.027985698407321596,6869.8,0.010042147536156579,,,0.6898754514388846,1587.6,0.04345398409164051,2462.0,0.028020936289150474,5139.1,0.013424051904786531,,,0.7020465432222378,1635.6,0.042922874983017716,2901.9,0.02419265113278327,7076.3,0.009921096381191269,,,0.7220534965721961,2129.3,0.033910369444051854,2668.4,0.0270594175000823,6816.7,0.010592420035679964,,,0.7306085740907277,1131.1,0.06459274812931905,3466.4,0.021076868627126922,6210.0,0.011765033399206565,,,0.7511052565851688,2409.8,0.03116877984003522,3796.5,0.019784150048338438,4679.5,0.016050972466826987,,,0.760702577970167,2768.0,0.027482029550945343,4636.6,0.01640647409675553,4262.1,0.017848069683258652,,,0.7648542937283985,4393.5,0.017408769630781803,5107.6,0.014974827584940058,3317.8,0.02305305605305921,,,0.7730260489850694,4678.9,0.016521533885850724,6364.3,0.012146285514276031,3814.8,0.02026386832822348,,,0.7730260489850694,3237.1,0.023880202928085924,7379.8,0.010474891582225391,4374.6,0.01767078244833972,,,0.7838873964644063,4636.3,0.016907607283057745,5557.9,0.014104021239396289,5045.2,0.015537290820272859,,,0.8035825849715975,4889.8,0.016433853838021952,4664.0,0.017229472233524817,4827.5,0.016645936508992182,,,0.8166742373437642,5594.0,0.014599110428025818,3667.3,0.022269087267029267,,,0.823233839360907,4017.6,0.020490686961392546,,0.8361255686955888,3618.2,0.023108882004742384,
1,76.702343,30.687719,0.7932613504382544,15061.2,0.005266919969446355,15061.2,0.005266919969446355,15061.2,0.005266919969446355,,,0.7932613504382544,6854.2,0.011573361594909026,5374.8,0.0147588998741954,6328.5,0.01253474520720952,,,0.7972849773555435,6508.0,0.012250844765758198,3702.1,0.0215360194850367,4575.0,0.01742699404055833,,,0.7972849773555435,3121.1,0.025544999434671867,3698.9,0.02155465077064921,3655.2,0.02181234890992404,,,0.813352071050172,2899.8,0.02804855752293855,4661.2,0.017449413692829572,4781.5,0.01701039571369177,,,0.8280264367224895,3267.6,0.025340507917813976,4386.4,0.018877130145962283,5332.8,0.015527048393386016,,,0.8415674119893979,2711.7,0.031034679794571595,4527.4,0.018588315854340193,3915.2,0.021494876685466843,,,0.8520506474151122,2391.7,0.03562531452168383,4856.2,0.017545625126953426,2380.0,0.03580044737038287,,,0.8644394391479013,3191.9,0.0270822845060278,4687.7,0.018440587903404686,1962.6,0.044045625147656246,,,0.8674286073100629,4817.4,0.01800615699983524,3930.5,0.022069166958658258,662.8,0.13087335656458404,,,0.8712459388197766,4950.1,0.017600572489844174,4996.5,0.017437124763730143,2316.4,0.03761206781297602,,,0.8798865357602843,4270.6,0.02060334697139241,6202.7,0.01418554074451907,2876.1,0.030593043905298295,,,0.8829257227954674,5127.3,0.017220090940562625,4380.8,0.020154440348691276,3300.5,0.02675127171020959,,,0.8829257227954674,4871.6,0.018123937162235558,3114.4,0.02834978560221768,2731.1,0.03232857540168677,,,0.8944285195742128,4044.4,0.02211523389314145,2030.0,0.044060518205626245,,,0.9021444260145024,4108.9,0.02195586229926507,,0.9021444260145024,4042.1,0.022318706266903403,
1,76.714549,30.716228,0.4942124472502999,14680.3,0.0033665010064528648,14680.3,0.0033665010064528648,14680.3,0.0033665010064528648,,,0.5081080258458709,7066.2,0.007190682769322562,5600.6,0.00907238556308022,9342.3,0.005438789439922406,,,0.5088121828650923,6232.6,0.008163722729921578,3920.7,0.012977585198181252,9785.9,0.005199441879286446,,,0.5209250529813313,3065.0,0.016995923425165784,3855.0,0.01351297154296579,8899.9,0.005853156248736854,,,0.5319637380009401,2933.5,0.018134097085424922,2922.1,0.018204843708324155,9903.0,0.0053717432899216405,,,0.5438098078313234,2627.7,0.020695277536679355,2404.5,0.02261633636229251,10577.5,0.0051411941179988025,,,0.5469596143583352,3206.2,0.01705943529281814,1392.6,0.03927614637069763,9126.1,0.005993355478882931,,,0.5469596143583352,2856.3,0.0191492355270222,1193.8,0.04581668741483793,7627.0,0.007171359831628887,,,0.5558581980889444,2819.2,0.01971687706047618,3942.3,0.014099845219515116,7078.1,0.00785321199317535,,,0.5583278717484809,2418.7,0.023083800047483397,4382.9,0.01273877733346599,5683.2,0.009824181301880647,,,0.5861452946345751,2712.9,0.02160585700300693,5617.8,0.010433715949919454,5691.7,0.010298246475298683,,,0.596898404381868,1871.9,0.03188730190618452,6824.0,0.008747045785197364,5839.6,0.010221563195798823,,,0.6016638159095995,2679.5,0.022454331625661485,4833.1,0.012448817858302114,5375.8,0.011192079614375525,,,0.6016638159095995,3831.9,0.015701448782838787,5190.2,0.011592305034673029,5158.2,0.011664220385204132,,,0.6016638159095995,4635.7,0.012978920463136086,4643.5,0.01295711889543662,,,0.6371419649572515,3323.3,0.019171966568087485,,0.6484700203944502,2924.0,0.022177497277511976,
1,76.703663,30.693716,0.3479414115821666,14997.3,0.0023200270154105514,14997.3,0.0023200270154105514,14997.3,0.0023200270154105514,,,0.3531696182623234,6727.8,0.005249407209820795,5216.2,0.006770630310615457,6202.1,0.005694355432229784,,,0.4177117027609823,5918.4,0.007057848451625141,3575.7,0.011681956057862302,5380.6,0.007763292249209796,,,0.4177117027609823,2384.2,0.0175199942438127,3675.7,0.011364140238892791,4460.8,0.009364053594892896,,,0.47249248441224034,1788.5,0.02641836647538386,3306.2,0.014291104119903223,5463.9,0.008647531697363429,,,0.5235835565721412,2027.2,0.025827918141877525,3370.8,0.015532916713306668,6138.4,0.008529642196209782,,,0.5275642226031225,1940.2,0.027191228873472965,3383.0,0.015594567620547516,4720.8,0.011175313984983953,,,0.5291552164075589,1571.1,0.03368055606947737,3615.8,0.014634526699694643,3187.6,0.016600427168012265,,,0.5291552164075589,1951.5,0.027115307015503916,3820.0,0.013852230796009396,2638.7,0.02005363309233937,,,0.5497866278405342,3705.8,0.01483584186519872,3869.1,0.014209677388553778,1206.6,0.045564945121874215,,,0.5497866278405342,3840.2,0.014316614443011673,4719.6,0.011649008980433388,1850.1,0.02971658979733713,,,0.5943727124454733,3030.2,0.019614966419558885,5925.8,0.010030252665386501,2814.8,0.021115983815740844,,,0.6188381271668391,3797.6,0.01629550577119336,4319.4,0.014326946501061238,3040.5,0.020353169780195333,,,0.6210117757011906,4051.1,0.015329460534205294,2854.9,0.02175248785250589,2822.9,0.02199907101566441,,,0.6292105332263842,3784.9,0.016624231372728056,1770.1,0.035546609413388185,,,0.6548710387805835,3415.2,0.0191751885330459,,0.6620089232424552,3015.9,0.021950625791387485,
1,76.708931,30.698582,0.12626474156450274,14022.3,0.0009004567122690481,14022.3,0.0009004567122690481,14022.3,0.0009004567122690481,,,0.12626474156450274,6622.2,0.0019066887373456365,4241.2,0.0029770994427167487,6096.5,0.0020711021334290616,,,0.20543485462645122,5778.0,0.0035554665044384083,2604.2,0.00788859744360845,6540.1,0.003141157698298974,,,0.24277848428772855,1123.1,0.021616818118398058,2700.7,0.008989465112294167,5622.7,0.004317827454563263,,,0.24277848428772855,733.2,0.033112177344207384,2250.9,0.01078584052102397,6625.7,0.0036641937348163753,,,0.25786766290931706,1101.0,0.02342122278922044,2315.5,0.011136586608046515,7300.3,0.0035322885759395783,,,0.3213180496382143,733.0,0.04383602314300332,2853.5,0.01126048886063481,6166.3,0.0052108728027863436,,,0.35713056683194483,515.8,0.06923818666768997,3215.2,0.011107569259515577,4349.8,0.008210275572025031,,,0.3881927876035558,1630.0,0.02381550844193594,3504.7,0.011076348549192679,3800.9,0.01021318076254455,,,0.3881927876035558,3176.4,0.012221155635422358,3969.6,0.009779141162927142,2651.9,0.014638289060807564,,,0.42568407879433,3310.8,0.012857438649097802,4996.2,0.008520156895126897,2414.5,0.017630320099164633,,,0.45864693340005946,2708.7,0.016932363620927364,6202.4,0.00739466873145975,3236.5,0.01417107781245356,,,0.4664035191056182,3268.2,0.014270960134190634,4419.8,0.010552593309779135,3677.1,0.01268400421815067,,,0.47254767866362984,3521.7,0.013418169596036852,3491.4,0.013534618739291683,3459.4,0.013659816114460016,,,0.5024024518762535,4183.1,0.012010290260243682,2334.4,0.02152169516262224,,,0.5307797901202272,2885.8,0.018392812742401662,,0.5434093950034534,2486.4,0.021855268460563602,
1,76.720277,30.692391,0.7979141596158941,13116.6,0.006083239251146593,13116.6,0.006083239251146593,13116.6,0.006083239251146593,,,0.7998649845694421,4140.2,0.01931947694723545,2694.6,0.029683997052231948,5417.8,0.014763649166994759,,,0.7998649845694421,3793.9,0.021082922179536678,2386.9,0.03351061982359722,5866.0,0.013635611738313024,,,0.7998649845694421,1805.9,0.044291765024056816,2383.7,0.0335556061823821,5069.4,0.015778296930000435,,,0.8001072103157165,1853.9,0.04315805654650825,2716.6,0.029452521913999725,6072.5,0.013175911244392203,,,0.8080340324909713,2347.7,0.0344181127269656,2886.8,0.027990648208776888,6258.3,0.012911398183068426,,,0.823866295841356,1393.0,0.05914330910562497,3684.8,0.022358507811586947,5201.5,0.015839013666083937,,,0.8268584729275472,2396.0,0.03450995296024821,4014.8,0.020595259363543568,3671.0,0.02252406627424536,,,0.8305157731143007,3322.2,0.024998969752402043,5190.8,0.015999764450841888,3253.6,0.025526056464049075,,,0.8474566995706053,4947.8,0.017127949787190372,5661.9,0.014967708712103804,2830.0,0.02994546641592245,,,0.8484823119438731,5080.4,0.016701092668763743,6727.8,0.012611586431580503,4312.6,0.019674495940821615,,,0.8484823119438731,4401.0,0.019279307247077326,7934.0,0.010694256515551715,4872.3,0.017414410277361268,,,0.8484823119438731,5257.6,0.016138205872334773,6112.1,0.013882009652065134,5826.6,0.01456222002443746,,,0.8535028841553927,5671.2,0.015049775782116531,5218.3,0.016355956617200865,4727.3,0.01805476454118403,,,0.8535028841553927,6148.3,0.013881932959604975,4448.7,0.019185444830071542,,,0.8636837469184896,4571.8,0.018891547025646126,,0.8724791247862629,4172.5,0.020910224680317866,
1,76.711141,30.68668,0.4603582712019263,13649.9,0.0033726127751992786,13649.9,0.0033726127751992786,13649.9,0.0033726127751992786,,,0.4603582712019263,5351.6,0.008602254862133311,3817.8,0.012058208161819012,4761.1,0.009669157782905762,,,0.5032171926987288,4455.1,0.011295306338774186,2965.5,0.016969050504087972,4441.4,0.011330147987092557,,,0.5178872624015636,2490.5,0.020794509632666675,3062.1,0.016912813507121375,3644.8,0.01420893498687345,,,0.5498240498875152,2612.1,0.021049119478102493,3983.6,0.013802190227119069,4647.8,0.011829769996288894,,,0.5636343946037309,3032.3,0.01858768573702242,4083.4,0.013803065940239282,5322.4,0.01058985409972439,,,0.5636343946037309,2034.1,0.02770927656475743,4206.6,0.013398811263341673,4843.4,0.011637163864304639,,,0.5674912096936126,2394.7,0.023697799711596967,4568.3,0.012422371772729736,2371.6,0.023928622436060577,,,0.5937378739577905,2871.9,0.02067404415048541,4857.8,0.012222361438465777,1822.6,0.032576422361340424,,,0.6134875144035251,4529.4,0.013544564719466709,5283.3,0.011611824321986732,1713.6,0.03580109211038312,,,0.6357837724251524,4663.8,0.013632312115123984,6349.2,0.01001360442930058,2764.0,0.023002307251271795,,,0.6577259587309167,3815.0,0.017240523164637395,7555.4,0.008705375740939152,3244.3,0.020273278017782465,,,0.6671700762992651,4621.2,0.014437160830504307,5733.5,0.011636349111350221,3954.3,0.016872014675145156,,,0.6914740401598416,4874.7,0.014184955795430318,3768.7,0.01834781330856374,3736.7,0.01850493858644905,,,0.7156749853125268,4698.8,0.015231016117147502,2683.9,0.026665486244365544,,,0.744008721051089,4238.8,0.01755234314077307,,0.7640627506869856,3839.5,0.019900058619272968,
1,76.704947,30.690631,0.38042000750756233,14243.4,0.0026708511135512753,14243.4,0.0026708511135512753,14243.4,0.0026708511135512753,,,0.4086875087869074,6036.4,0.006770384811922792,4557.0,0.008968345595499394,5510.7,0.007416253992903033,,,0.45142207394426487,5690.2,0.007933325259995516,2884.3,0.015651009740466137,5954.3,0.007581446583885005,,,0.49570084501346784,2303.3,0.021521332219574862,2881.2,0.017204666285348738,5157.7,0.009610889447107585,,,0.49570084501346784,2458.5,0.02016273520494073,3553.1,0.013951221328233595,6160.8,0.008046046698699322,,,0.5443664885499585,2826.3,0.019260746861619733,3568.6,0.015254343119149204,6346.6,0.008577293173509571,,,0.577114674140045,1846.9,0.031247748884078455,4086.1,0.014123850961553682,5294.5,0.010900267714421475,,,0.577114674140045,2241.1,0.02575140217482687,4415.0,0.013071680048472142,3764.0,0.015332483372477286,,,0.5888864687477504,2750.6,0.021409382271059058,4619.2,0.012748667924050711,3346.6,0.017596559754609168,,,0.6167350169152133,4376.2,0.014092934895919137,3905.4,0.015791852740185724,1392.4,0.04429294864372402,,,0.6167350169152133,4508.8,0.01367847358310888,4971.3,0.012405910263215119,2291.3,0.026916380086204915,,,0.6406029741710844,3829.4,0.016728546878651596,6177.5,0.010369938877718888,2851.0,0.022469413334657466,,,0.6649155989310142,4686.0,0.014189406720678917,4355.7,0.01526541311226701,3274.9,0.020303386330300592,,,0.684537728763397,4719.7,0.014503839836502257,3089.3,0.022158344245084546,2706.0,0.025297033583274096,,,0.6887074982680284,4019.3,0.017135011028488252,1873.1,0.03676832514377387,,,0.6887074982680284,4000.2,0.01721682661536994,,0.7120942478547098,3600.9,0.019775451910764245,
1,76.718126,30.698031,0.53302886724614,13487.1,0.0039521384674699525,13487.1,0.0039521384674699525,13487.1,0.0039521384674699525,,,0.5765390762272564,5240.5,0.011001604355066433,3794.9,0.01519247084843491,6100.8,0.009450220892788755,,,0.5961315801400668,4894.2,0.01218036819378176,2122.2,0.028090263883708742,6544.4,0.009109033374183529,,,0.6124595662790064,833.6,0.07347163702963129,2119.0,0.028903235784757265,5747.9,0.010655362241497008,,,0.632483717910359,1154.9,0.05476523663610346,2001.1,0.031606802154333064,6750.9,0.00936887997023151,,,0.6515468240074546,1648.7,0.03951882234532993,2187.8,0.02978091342935618,7307.3,0.008916382576429797,,,0.6668512569009605,650.4,0.1025294060425831,2985.8,0.022334089922331046,5884.6,0.011332142488885573,,,0.6678889850122398,1697.0,0.039357040955347075,3315.8,0.020142619730147773,4354.1,0.015339312028025074,,,0.7000294092619115,3484.7,0.020088656391135863,5353.2,0.01307684019393842,3936.7,0.01778213755840962,,,0.724070425555726,3528.2,0.020522374739406102,5824.3,0.01243188753250564,2992.5,0.024196171280057677,,,0.7508279684883761,3653.4,0.02055148542421788,6890.2,0.010897041718504195,4475.0,0.01677827862543857,,,0.7584634173838601,2756.4,0.02751644962211073,8096.4,0.009367909408920757,5034.8,0.015064419984584495,,,0.7799694559912975,3620.0,0.021546117568820376,6274.6,0.012430584515208898,5535.8,0.014089552657091975,,,0.8005363691719074,5380.5,0.014878475405109328,5380.7,0.014877922373890153,4889.7,0.016371891305640582,,,0.80934934467011,6310.7,0.012825032796205019,3624.1,0.022332423075249304,,,0.8185730717975798,4734.3,0.01729026618079927,,0.8185730717975798,4334.9,0.01888332076397564,
1,76.69422,30.726219,0.5233296311947413,17779.4,0.002943460584692066,17779.4,0.002943460584692066,17779.4,0.002943460584692066,,,0.5536649987780909,8662.8,0.006391293793901407,7217.2,0.007671465371308693,10938.9,0.005061432125516194,,,0.560040907093788,8316.5,0.006734093754509564,5517.2,0.010150817572206698,11382.5,0.0049201924629368584,,,0.560040907093788,4688.2,0.011945755451853333,5196.6,0.010777063985948273,10585.9,0.005290442070053448,,,0.5913933306233516,4556.7,0.012978544354979516,4735.2,0.012489299937137854,11589.0,0.005103057473667716,,,0.6188705150618886,4224.2,0.014650596919224672,3982.4,0.015540139490304555,11774.8,0.005255889824556584,,,0.638224463309446,4794.1,0.013312706520711832,2634.6,0.024224719627626436,10722.6,0.005952142794746106,,,0.6542255711936452,4455.8,0.014682561407460956,2435.8,0.02685875569396688,9192.1,0.007117259072395266,,,0.6542255711936452,4061.2,0.01610916899422942,5184.3,0.012619361749776155,8774.7,0.007455816964610132,,,0.6848123237943637,3230.2,0.02120030721919274,5624.9,0.012174657750259806,7279.7,0.00940715034677753,,,0.7078681908598035,2748.0,0.0257593955916959,6690.8,0.01057972426107197,7519.2,0.00941414234040594,,,0.7157745613002002,3113.9,0.02298643377437298,7897.0,0.009063879464356087,7436.1,0.00962567153884698,,,0.7157745613002002,2357.3,0.03036416923175668,6075.1,0.011782103361264838,6988.1,0.010242763573792594,,,0.732308996682304,1573.3,0.046546049493567915,6802.5,0.010765292123223873,6770.5,0.010816173054904423,,,0.7461904265544089,5877.7,0.012695279217285825,6606.6,0.011294620932921759,,,0.7593397294333468,4565.3,0.01663285500259231,,0.7823538757279167,4166.0,0.018779497737107936,
1,76.722183,30.687605,0.6679199988036271,12300.7,0.005429934872028641,12300.7,0.005429934872028641,12300.7,0.005429934872028641,,,0.687273848252805,4027.9,0.01706283294651816,2582.3,0.026614794882577737,4694.5,0.014639979726335179,,,0.717331068418724,3132.7,0.022898173090903185,2553.1,0.028096473636705338,5142.7,0.01394853031323476,,,0.7220503135407604,2683.2,0.026910044481990178,2550.0,0.028315698570225898,4248.1,0.0169970178089207,,,0.7265439660419083,3431.7,0.021171546639913406,3477.6,0.020892108524324486,5349.2,0.013582292044453532,,,0.7529881291488201,3799.5,0.019818084725590737,3577.4,0.021048474566691452,5925.7,0.012707159139828545,,,0.7639534666453056,2714.3,0.028145505900059153,4084.7,0.01870280477502156,4478.2,0.01705938695559166,,,0.7824113608283308,3177.8,0.024621164353588354,5388.1,0.014521099475294274,2975.3,0.026296889753246084,,,0.7884388386484907,3723.7,0.02117353274024467,5592.3,0.01409865062046905,2530.3,0.0311598956111327,,,0.7884388386484907,5349.3,0.014739103034948325,6063.4,0.013003246341136834,3151.6,0.025017097304495837,,,0.7884388386484907,5446.9,0.014475001168526883,7132.3,0.011054482265867823,4714.1,0.01672511908208334,,,0.8008860865639843,4802.5,0.016676441156980415,8338.5,0.009604678138322052,5273.8,0.015186129291288717,,,0.8141037554662377,5404.3,0.015064000064138513,6513.6,0.012498522406445554,5813.1,0.014004640475241052,,,0.8321230839310666,5657.8,0.014707537981743195,5627.5,0.014786727391045163,5595.5,0.014871290928979833,,,0.8402364793424553,6549.8,0.012828429560329403,4435.3,0.018944298679738805,,,0.8529575475772376,4973.3,0.01715073588115009,,0.8529575475772376,4574.0,0.018647956877508472,
