Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_100_0_0,fill_per_m_1_100_0_0,distance_from_272_1_0,fill_per_m_1_272_1_0,distance_from_95_2_0,fill_per_m_1_95_2_0,fill_per_m_1_272_1_1,fill_per_m_1_95_2_2,fill_ratio_2,distance_from_252_0_0,fill_per_m_2_252_0_0,distance_from_202_1_0,fill_per_m_2_202_1_0,distance_from_92_2_0,fill_per_m_2_92_2_0,fill_per_m_2_202_1_1,fill_per_m_2_92_2_2,fill_ratio_3,distance_from_142_0_0,fill_per_m_3_142_0_0,distance_from_274_1_0,fill_per_m_3_274_1_0,distance_from_204_2_0,fill_per_m_3_204_2_0,fill_per_m_3_274_1_1,fill_per_m_3_204_2_2,fill_ratio_4,distance_from_164_0_0,fill_per_m_4_164_0_0,distance_from_179_1_0,fill_per_m_4_179_1_0,distance_from_158_2_0,fill_per_m_4_158_2_0,fill_per_m_4_179_1_1,fill_per_m_4_158_2_2,fill_ratio_5,distance_from_270_0_0,fill_per_m_5_270_0_0,distance_from_148_1_0,fill_per_m_5_148_1_0,distance_from_121_2_0,fill_per_m_5_121_2_0,fill_per_m_5_148_1_1,fill_per_m_5_121_2_2,fill_ratio_6,distance_from_173_0_0,fill_per_m_6_173_0_0,distance_from_280_1_0,fill_per_m_6_280_1_0,distance_from_166_2_0,fill_per_m_6_166_2_0,fill_per_m_6_280_1_1,fill_per_m_6_166_2_2,fill_ratio_7,distance_from_243_0_0,fill_per_m_7_243_0_0,distance_from_253_1_0,fill_per_m_7_253_1_0,distance_from_25_2_0,fill_per_m_7_25_2_0,fill_per_m_7_253_1_1,fill_per_m_7_25_2_2,fill_ratio_8,distance_from_223_0_0,fill_per_m_8_223_0_0,distance_from_143_1_0,fill_per_m_8_143_1_0,distance_from_214_2_0,fill_per_m_8_214_2_0,fill_per_m_8_143_1_1,fill_per_m_8_214_2_2,fill_ratio_9,distance_from_64_0_0,fill_per_m_9_64_0_0,distance_from_42_1_0,fill_per_m_9_42_1_0,distance_from_277_2_0,fill_per_m_9_277_2_0,fill_per_m_9_42_1_1,fill_per_m_9_277_2_2,fill_ratio_10,distance_from_18_0_0,fill_per_m_10_18_0_0,distance_from_47_1_0,fill_per_m_10_47_1_0,distance_from_80_2_0,fill_per_m_10_80_2_0,fill_per_m_10_47_1_1,fill_per_m_10_80_2_2,fill_ratio_11,distance_from_8_0_0,fill_per_m_11_8_0_0,distance_from_124_1_0,fill_per_m_11_124_1_0,distance_from_286_2_0,fill_per_m_11_286_2_0,fill_per_m_11_124_1_1,fill_per_m_11_286_2_2,fill_ratio_12,distance_from_184_0_0,fill_per_m_12_184_0_0,distance_from_222_1_0,fill_per_m_12_222_1_0,distance_from_216_2_0,fill_per_m_12_216_2_0,fill_per_m_12_222_1_1,fill_per_m_12_216_2_2,fill_ratio_13,distance_from_246_0_0,fill_per_m_13_246_0_0,distance_from_291_1_0,fill_per_m_13_291_1_0,distance_from_30_2_0,fill_per_m_13_30_2_0,fill_per_m_13_291_1_1,fill_per_m_13_30_2_2,fill_ratio_14,distance_from_185_0_0,fill_per_m_14_185_0_0,distance_from_38_1_0,fill_per_m_14_38_1_0,distance_from_279_2_0,fill_per_m_14_279_2_0,fill_per_m_14_38_1_1,fill_per_m_14_279_2_2,fill_ratio_15,distance_from_69_0_0,fill_per_m_15_69_0_0
1,76.697373,30.717857,0.6958991181688025,16350.2,0.004256211655935722,16350.2,0.004256211655935722,16350.2,0.004256211655935722,,,0.7102676827604887,8679.0,0.008183750233442663,8219.2,0.008641567096073688,7873.0,0.009021563352730709,,,0.7342435802466288,8985.3,0.008171608964048267,8262.7,0.008886242756564184,6359.2,0.011546162728749353,,,0.7342435802466288,1298.2,0.05655858729368578,7837.1,0.00936881729525754,7136.1,0.01028914365334887,,,0.7342435802466288,2201.5,0.03335196821470038,7126.7,0.010302714864476249,7390.6,0.009934830463651513,,,0.7366903195065051,2812.4,0.026194364937651295,8552.3,0.008613943845591304,8572.5,0.008593646188469,,,0.7526930359870031,2679.5,0.02809080186553473,9172.3,0.008206153701765131,8476.7,0.00887955260876288,,,0.7526930359870031,1754.7,0.04289582469863812,8728.7,0.008623197451934458,8194.4,0.00918545636028267,,,0.7602720909732595,2107.1,0.036081443261983745,9378.8,0.008106283223581477,8512.4,0.008931348279841872,,,0.7602720909732595,1736.2,0.04378943042122218,10150.8,0.007489775101206403,7456.7,0.010195825109944875,,,0.7602720909732595,2357.3,0.03225181737467694,8473.2,0.008972667834740823,6981.9,0.010889186195351688,,,0.7616308791218444,1258.6,0.06051413309406042,6564.5,0.011602267943054983,5992.7,0.012709310980390215,,,0.7748979901920248,1305.1,0.0593746065582733,7320.6,0.01058517048045276,4543.5,0.017055089472697807,,,0.7748979901920248,863.6,0.08972880849838175,4621.2,0.0167683283604264,3615.4,0.0214332574595349,,,0.7885022399434223,1071.2,0.07360924570046884,5002.8,0.015761218516499205,3374.5,0.02336649103403237,,,0.808579153508712,502.8,0.1608152652165298
1,76.705889,30.715948,0.8259782127080818,15033.6,0.0054942143778475006,15033.6,0.0054942143778475006,15033.6,0.0054942143778475006,,,0.8363015604971022,6412.9,0.013040926265762795,6678.8,0.012521733851846174,5827.4,0.014351195395838663,,,0.8363015604971022,7444.8,0.011233365039989016,6722.2,0.012440890787199165,6308.1,0.013257582481208322,,,0.8366179507991521,1245.2,0.06718743581747125,7784.1,0.010747780100450303,7083.2,0.011811299282798058,,,0.8493677222998436,749.6,0.11330946135270058,8109.7,0.010473478948664483,7371.0,0.011523100288968167,,,0.8566438592861326,1272.0,0.06734621535268338,8516.9,0.010058165051675288,8508.2,0.010068449957524888,,,0.8669474330654968,1193.8,0.07262082702843833,9119.3,0.009506732238938262,8165.9,0.010616679521736696,,,0.8743629471714668,987.5,0.08854308325787005,8675.7,0.01007829854849138,7923.4,0.011035198868812213,,,0.8786678398089759,2186.9,0.04017869311852284,9205.3,0.009545238501830207,8459.4,0.010386881336843937,,,0.8903338338837425,1498.4,0.05941896915935281,9879.8,0.009011658473691194,7403.7,0.012025525532959772,,,0.900984073556883,2435.8,0.03698924680010194,8202.2,0.010984663548278303,6929.4,0.013002338926268986,,,0.903222616423434,2880.7,0.03135427557272309,6380.4,0.01415620676483346,5939.7,0.01520653596012314,,,0.9123770276344361,2967.3,0.03074771771086294,7267.6,0.012554034724454235,4490.5,0.020317938484231957,,,0.9205674089898458,810.6,0.1135661743140693,4568.3,0.02015120305124107,3375.1,0.02727526322152961,,,0.9249734317477112,1357.4,0.068143025766002,4731.7,0.01954843780771628,3321.6,0.027847225185082827,,,0.9293126665718953,1482.6,0.06268128062672976
1,76.702839,30.705454,0.676177562075434,15772.1,0.004287175214939253,15772.1,0.004287175214939253,15772.1,0.004287175214939253,,,0.6967112734092419,7396.1,0.009419981793232134,7505.0,0.00928329478226838,6693.2,0.010409240324646536,,,0.6967112734092419,7769.9,0.00896679845827156,7192.6,0.009686501034524954,4643.7,0.01500336527788707,,,0.7000933130966657,512.7,0.13655028537091196,6087.7,0.01150012834234055,5381.8,0.01300853456272373,,,0.7269077991018551,2340.0,0.03106443585905364,6445.3,0.01127810651330202,5706.6,0.012738019119998863,,,0.7461486310421099,2232.6,0.03342061412891292,6852.5,0.010888706764569281,6843.8,0.010902548745464653,,,0.7506989994780674,2819.2,0.02662808596332532,7422.9,0.010113284558300226,6501.5,0.011546550787942282,,,0.7598819323719072,2612.9,0.029081937019094,6979.3,0.010887652520623946,6259.0,0.012140628413035743,,,0.7677158784075205,3770.5,0.020361115990121217,7540.9,0.010180692999609072,7081.5,0.010841147756937378,,,0.7857235667675481,3123.8,0.025152812816683145,8215.4,0.009564032996172409,5707.3,0.01376699256684506,,,0.7955615125796683,4061.2,0.019589321200129725,6537.8,0.01216864254917049,5265.0,0.015110380105976606,,,0.8068029423050642,2858.4,0.02822568367985811,4716.0,0.017107780795272778,4243.3,0.019013572981053994,,,0.8083794055667249,3003.9,0.026910995890899327,5503.9,0.014687392677314722,2819.5,0.028671019881777796,,,0.8179246011554939,947.3,0.08634272154074675,2871.9,0.028480260494985685,2173.2,0.037636876548660686,,,0.8296494662596408,1719.1,0.048260686769800526,3067.3,0.027048200901758572,3286.5,0.025244164499000174,,,0.8466253451186563,1844.3,0.04590496910039887
1,76.681942,30.714258,0.858177053157164,18409.9,0.004661497635278648,18409.9,0.004661497635278648,18409.9,0.004661497635278648,,,0.866786976462311,10039.9,0.008633422409210362,10218.9,0.008482194526439352,9337.0,0.009283356286412242,,,0.8733453930378711,10483.9,0.008330348372627278,9833.6,0.00888123772614171,7287.5,0.011984156336711783,,,0.8733453930378711,3460.7,0.02523609076307889,8801.7,0.009922462626968324,8100.7,0.010781110188475948,,,0.8775448127021582,4344.1,0.020200842814441615,8091.3,0.0108455354850538,8350.4,0.010509015289113794,,,0.8891954835729742,4731.3,0.018793893508612308,9496.3,0.009363599334193047,9487.6,0.009372185627271113,,,0.8891954835729742,4822.1,0.018440005051180482,10136.9,0.008771867963312,9441.3,0.009418146691376974,,,0.8891954835729742,3699.1,0.024038157486225682,9693.2,0.009173394581489849,8902.8,0.009987818254627467,,,0.8901122450791118,4051.5,0.021969943109443706,10184.7,0.008739700188312976,9477.0,0.009392341933935969,,,0.8901122450791118,3364.3,0.02645757646699497,10859.2,0.008196849170096433,8421.3,0.01056977242324952,,,0.8961633613275022,4301.7,0.020832772190703727,9181.6,0.009760426955296487,7908.8,0.011331217900661316,,,0.8977614062070441,2308.1,0.038896122620642265,7359.8,0.01219817666522248,6957.3,0.012903876593032413,,,0.9010691356492213,2928.4,0.030770015559664708,8285.2,0.010875647366982346,5508.1,0.016358982873390486,,,0.9057922552772559,3006.2,0.03013080484589369,5585.8,0.016215980795539688,4323.8,0.020948985967835145,,,0.9107231015511914,2255.0,0.04038683377167146,5711.1,0.015946544475691046,3277.1,0.02779051910381714,,,0.9107231015511914,2097.2,0.0434256676307072
1,76.689434,30.707174,0.9150900684070432,17028.0,0.005374031409484632,17028.0,0.005374031409484632,17028.0,0.005374031409484632,,,0.9218368271360114,9288.7,0.009924282484481265,8736.9,0.010551074490219775,8390.6,0.010986542406216616,,,0.9234103464443453,9001.9,0.010257949393398564,8351.5,0.0110568202891019,5752.5,0.01605233109855446,,,0.926436640376655,1975.9,0.046886818177876155,7319.6,0.012656929892024906,5866.3,0.0157925206753261,,,0.9290637436037278,2879.2,0.03226812113099916,6609.2,0.014057128602610418,6302.3,0.014741661672781806,,,0.9342612363751255,3266.4,0.028602168637494655,8034.8,0.011627685024831053,7484.1,0.012483281040808186,,,0.9342612363751255,3357.3,0.02782775552900025,8083.9,0.011557060779761322,7388.4,0.012644973693561875,,,0.9388127183298495,2981.9,0.03148370898855929,8211.2,0.011433319348327278,7373.6,0.012732080914747876,,,0.9394305759162872,4144.3,0.02266801573043185,8290.4,0.011331547041352495,7424.1,0.012653797442333577,,,0.9394305759162872,3773.5,0.02489547040986583,9330.0,0.010068923643261384,6363.7,0.01476233285535596,,,0.9422573092718671,4430.3,0.021268476384711354,7652.4,0.012313226037215347,5889.0,0.016000293925485944,,,0.9456546133054111,2433.4,0.03886145365765641,5471.5,0.01728327905154731,4817.7,0.019628756736729376,,,0.9456546133054111,3021.2,0.03130062932958464,6227.6,0.015184896481877626,2928.6,0.03229033030476716,,,0.9459645282747637,1541.3,0.06137445846199726,4103.8,0.02305094128063657,2111.7,0.044796350252155316,,,0.9459645282747637,2088.1,0.04530264490564454,4181.9,0.0226204483195381,2058.2,0.045960768063101926,,,0.9459645282747637,2190.1,0.04319275504656243
1,76.707991,30.713578,0.4592651971732139,15232.4,0.0030150547331557333,15232.4,0.0030150547331557333,15232.4,0.0030150547331557333,,,0.4972387727115653,6082.9,0.008174370328487487,6339.5,0.007843501423007576,5497.3,0.009045145302449662,,,0.4972387727115653,7105.6,0.006997843570023155,6383.0,0.007790048138987394,5979.2,0.008316142171386896,,,0.5172489356668752,1444.0,0.03582056341183347,7422.4,0.0069687558696227,6721.5,0.007695439048826531,,,0.5373586953733389,948.5,0.05665352613319335,7780.8,0.0069062139545206,7042.1,0.007630659822685547,,,0.5782096368829921,1470.8,0.03931259429446506,8188.0,0.00706167118811666,8179.3,0.007069182410267286,,,0.603754859408506,1392.6,0.0433545066356819,8757.6,0.006894067546000114,7837.0,0.007703902761369223,,,0.6089092427389667,1186.3,0.05132843654547473,8314.0,0.00732390236635755,7594.5,0.008017766050944324,,,0.6299508134654066,2385.7,0.026405282033172932,8876.4,0.007096917821024363,8097.7,0.007779379496219996,,,0.6299508134654066,1697.2,0.03711706419192827,9550.9,0.006595722010128958,7042.0,0.008945623593658145,,,0.6445773522799586,2634.6,0.024465852587867553,7873.3,0.008186876561034872,6600.5,0.009765583702446156,,,0.6514524824555813,3079.6,0.0211538018721776,6051.5,0.010765140584244921,5578.0,0.011678961679017235,,,0.6514524824555813,2841.0,0.02293039360984095,6905.9,0.009433274192438081,4128.8,0.01577825233616502,,,0.6651065683216062,1009.4,0.06589127881133408,4206.6,0.015811024778243858,3573.9,0.01861010571984684,,,0.6712839807829646,1556.2,0.04313609952338803,4402.8,0.015246751630393489,3520.4,0.019068400772155564,,,0.6900302260140898,1681.4,0.04103902854847685
1,76.707906,30.702046,0.7979141596158941,14376.2,0.00555024387262207,14376.2,0.00555024387262207,14376.2,0.00555024387262207,,,0.7979141596158941,6591.7,0.01210483122132218,6131.9,0.01301251096097285,5785.7,0.013791142983837636,,,0.8091038847007846,6898.0,0.011729543124105315,6642.5,0.012180713356428823,4132.7,0.019578093853915953,,,0.8100237369585487,1116.3,0.07256326587463484,5610.6,0.014437381687494184,4909.6,0.016498772546817433,,,0.8244810811036076,2475.2,0.03330967522235002,4900.2,0.016825457758940607,5164.1,0.01596562965673801,,,0.8341145890557371,2387.8,0.034932347309478896,6325.8,0.013185914651992429,6346.0,0.013143942468574489,,,0.8426577816056939,2856.3,0.029501725365182016,6945.8,0.012131903907479253,6250.2,0.013482093078712586,,,0.8456145625655925,3004.4,0.028145871474024513,6502.1,0.01300525311154231,5749.6,0.014707363339460006,,,0.8606724401966738,4203.8,0.020473677153924393,7152.2,0.012033674117008385,6285.9,0.01369211155437843,,,0.8611588543407275,3833.0,0.02246696724082253,7705.9,0.011175318318959857,5230.2,0.016465122831645588,,,0.8696832884138245,4455.8,0.019518005485296117,6028.4,0.014426436341547085,4755.4,0.018288330916722557,,,0.8703429838256713,3927.4,0.022160792988380897,4338.0,0.020063231531251068,3766.2,0.023109313998876092,,,0.8739205151504876,3607.5,0.024225100905072423,5094.1,0.01715554298404993,2317.0,0.037717760688411206,,,0.8739205151504876,1550.9,0.0563492498001475,2394.7,0.03649394559445808,3242.1,0.026955384323447386,,,0.8838102589480684,2322.7,0.03805098630680107,2557.9,0.03455218182681373,4375.2,0.020200453898063367,,,0.8879400994048685,2447.9,0.03627354464663052
1,76.716695,30.700924,0.8824163684073387,13144.5,0.006713198435903524,13144.5,0.006713198435903524,13144.5,0.006713198435903524,,,0.8937374422393178,4645.0,0.019240849133246883,4910.1,0.018202021185705335,4059.5,0.022015948817325232,,,0.8941518238431856,5676.2,0.0157526483182972,4953.5,0.018050909939299194,4130.0,0.021650165226227255,,,0.8959189918379493,1665.8,0.05378310672577437,5603.6,0.015988275248732052,4902.6,0.018274364456369055,,,0.8989257354063992,2683.9,0.033493264853623424,4893.2,0.01837091750605737,5157.1,0.01743083778492562,,,0.9073435071929078,2596.5,0.034944868368685066,6318.8,0.01435942753676185,6338.9,0.01431389526878335,,,0.9073435071929078,3065.0,0.029603377069915424,6938.7,0.013076563436852836,6243.2,0.014533308354576304,,,0.9098539672106762,3213.1,0.028317013700497225,6495.1,0.014008313454922577,5745.3,0.015836491866580968,,,0.9186286253610553,4412.5,0.020818779045009752,7145.2,0.012856583795569827,6278.9,0.014630407003791354,,,0.9213986009874552,3750.8,0.02456538874340021,7701.6,0.01196372962744696,5223.1,0.017640837835527848,,,0.9290207644068,4688.2,0.019816150428881022,6024.1,0.015421735436111618,4751.2,0.019553392077934,,,0.9306803500232826,4503.1,0.02066754791195582,4331.0,0.021488809744245732,4579.2,0.02032408171783898,,,0.9310958748866981,4156.9,0.022398803793372418,5087.0,0.018303437682066014,3130.0,0.02974747204110856,,,0.9327064453645563,2100.4,0.04440613432510741,2490.5,0.03745056998050818,3817.9,0.02442982910407701,,,0.9367783078220805,2872.1,0.03261649343066329,2620.1,0.03575353260646848,4893.2,0.019144492516596102,,,0.9397607269016457,3016.5,0.03115401050560735
1,76.69194,30.709532,0.33520804737087273,16763.7,0.001999606574747059,16763.7,0.001999606574747059,16763.7,0.001999606574747059,,,0.34053835018320666,8246.3,0.004129589636360631,8472.6,0.0040192898305503235,7543.4,0.0045143880767718365,,,0.36738546188019755,8737.5,0.0042046977039221466,8087.2,0.004542801734595379,5494.0,0.006687030613035994,,,0.36738546188019755,1711.6,0.021464446242124187,7055.3,0.005207226650605893,5793.3,0.0063415576938911766,,,0.3819619549082449,2479.8,0.015402933902260057,7295.6,0.0052355111972729445,6556.9,0.005825343606098079,,,0.3824761589911819,3002.1,0.012740287098736949,7702.8,0.004965417237773043,7694.1,0.004971031816472127,,,0.3830923722402514,2924.0,0.013101654317382059,8010.9,0.004782138988631133,7351.8,0.005210864988713667,,,0.4071042969345703,2717.6,0.014980287641101351,7946.9,0.00512280633875562,7109.3,0.005726362608619278,,,0.4187499078435703,3880.0,0.010792523398030163,8391.1,0.004990405403863263,7730.6,0.005416784050960731,,,0.4187499078435703,3228.5,0.012970416845085033,9065.7,0.004619057633095848,6290.7,0.00665665041797527,,,0.4187499078435703,4166.0,0.010051606045212921,7388.1,0.00566789712975691,6115.2,0.006847689492470734,,,0.47644373385357597,2169.1,0.021965042361051863,5264.2,0.009050638916712435,4744.7,0.01004159870705368,,,0.503378679036399,2789.4,0.018046127448067648,6154.6,0.008178901618893168,2855.6,0.01762777276356629,,,0.5253310011776864,1277.0,0.041137901423468,3839.5,0.013682276368737763,2038.7,0.025767940411913787,,,0.5253310011776864,1823.8,0.02880420008650545,3917.6,0.013409510955117582,1985.2,0.02646237160878936,,,0.5581804954922668,1958.2,0.02850477456297961
1,76.704309,30.698164,0.857179256998753,14688.7,0.005835637306220108,14688.7,0.005835637306220108,14688.7,0.005835637306220108,,,0.8614244294532536,8301.2,0.010377107279107279,7749.4,0.011116014523101835,7403.1,0.01163599612936815,,,0.8614244294532536,8014.3,0.01074859225950181,7364.0,0.011697778781277207,4854.3,0.017745595234189348,,,0.8708172645489617,1610.3,0.05407795221691373,6332.1,0.013752424386048257,5631.2,0.015464150883452226,,,0.8754494792023225,3080.9,0.028415381193882386,5621.7,0.015572682270528888,5885.6,0.014874430460825105,,,0.8831877090120018,2993.5,0.02950351458199438,7047.3,0.012532284832659342,7067.5,0.012496465638655845,,,0.8867831426375202,3462.0,0.02561476437427846,7667.3,0.011565781208998217,6971.7,0.012719754760496296,,,0.8957979381107238,3610.1,0.02481365995708495,7223.7,0.012400818667867212,5175.7,0.017307763937452397,,,0.8957979381107238,4812.4,0.018614369921675752,7873.8,0.01137694554231405,7007.4,0.012783599310881693,,,0.9003638496083499,4451.6,0.02022562336257413,7132.1,0.012624105797848457,5951.7,0.01512784329869365,,,0.9024468367282938,5389.0,0.016746090865249467,5454.5,0.01654499654832329,5476.9,0.016477329086313313,,,0.9027263502228552,3432.3,0.026300916301688522,5059.5,0.01784220476772122,3455.2,0.026126601939767746,,,0.9027263502228552,3689.3,0.024468770504509123,5815.6,0.015522497252611168,2006.1,0.04499907034658567,,,0.9098297506140895,2178.6,0.041762129377310636,3116.3,0.029195833219333486,2747.1,0.033119644374580086,,,0.9098297506140895,2725.4,0.03338334742107909,1984.0,0.04585835436562951,3439.5,0.0264523840853057,,,0.9135791970118408,3221.4,0.02835969444998574
