Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_128_0_0,fill_per_m_1_128_0_0,distance_from_100_1_0,fill_per_m_1_100_1_0,distance_from_125_2_0,fill_per_m_1_125_2_0,fill_per_m_1_100_1_1,fill_per_m_1_125_2_2,fill_ratio_2,distance_from_248_0_0,fill_per_m_2_248_0_0,distance_from_141_1_0,fill_per_m_2_141_1_0,distance_from_300_2_0,fill_per_m_2_300_2_0,fill_per_m_2_141_1_1,fill_per_m_2_300_2_2,fill_ratio_3,distance_from_284_0_0,fill_per_m_3_284_0_0,distance_from_226_1_0,fill_per_m_3_226_1_0,distance_from_61_2_0,fill_per_m_3_61_2_0,fill_per_m_3_226_1_1,fill_per_m_3_61_2_2,fill_ratio_4,distance_from_205_0_0,fill_per_m_4_205_0_0,distance_from_50_1_0,fill_per_m_4_50_1_0,distance_from_168_2_0,fill_per_m_4_168_2_0,fill_per_m_4_50_1_1,fill_per_m_4_168_2_2,fill_ratio_5,distance_from_150_0_0,fill_per_m_5_150_0_0,distance_from_12_1_0,fill_per_m_5_12_1_0,distance_from_118_2_0,fill_per_m_5_118_2_0,fill_per_m_5_12_1_1,fill_per_m_5_118_2_2,fill_ratio_6,distance_from_263_0_0,fill_per_m_6_263_0_0,distance_from_45_1_0,fill_per_m_6_45_1_0,distance_from_122_2_0,fill_per_m_6_122_2_0,fill_per_m_6_45_1_1,fill_per_m_6_122_2_2,fill_ratio_7,distance_from_112_0_0,fill_per_m_7_112_0_0,distance_from_37_1_0,fill_per_m_7_37_1_0,distance_from_242_2_0,fill_per_m_7_242_2_0,fill_per_m_7_37_1_1,fill_per_m_7_242_2_2,fill_ratio_8,distance_from_78_0_0,fill_per_m_8_78_0_0,distance_from_259_1_0,fill_per_m_8_259_1_0,distance_from_92_2_0,fill_per_m_8_92_2_0,fill_per_m_8_259_1_1,fill_per_m_8_92_2_2,fill_ratio_9,distance_from_5_0_0,fill_per_m_9_5_0_0,distance_from_198_1_0,fill_per_m_9_198_1_0,distance_from_80_2_0,fill_per_m_9_80_2_0,fill_per_m_9_198_1_1,fill_per_m_9_80_2_2,fill_ratio_10,distance_from_51_0_0,fill_per_m_10_51_0_0,distance_from_246_1_0,fill_per_m_10_246_1_0,distance_from_277_2_0,fill_per_m_10_277_2_0,fill_per_m_10_246_1_1,fill_per_m_10_277_2_2,fill_ratio_11,distance_from_197_0_0,fill_per_m_11_197_0_0,distance_from_185_1_0,fill_per_m_11_185_1_0,distance_from_266_2_0,fill_per_m_11_266_2_0,fill_per_m_11_185_1_1,fill_per_m_11_266_2_2,fill_ratio_12,distance_from_209_0_0,fill_per_m_12_209_0_0,distance_from_63_1_0,fill_per_m_12_63_1_0,distance_from_286_2_0,fill_per_m_12_286_2_0,fill_per_m_12_63_1_1,fill_per_m_12_286_2_2,fill_ratio_13,distance_from_8_1_0,fill_per_m_13_8_1_0,distance_from_38_2_0,fill_per_m_13_38_2_0,fill_per_m_13_8_1_1,fill_per_m_13_38_2_2,fill_ratio_14,distance_from_184_1_0,fill_per_m_14_184_1_0,distance_from_54_2_0,fill_per_m_14_54_2_0,fill_per_m_14_184_1_1,fill_per_m_14_54_2_2,fill_ratio_15,distance_from_69_1_0,fill_per_m_15_69_1_0,distance_from_291_2_0,fill_per_m_15_291_2_0,fill_per_m_15_291_2_2,fill_ratio_16,distance_from_287_2_0,fill_per_m_16_287_2_0
1,76.717988,30.674171,0.7228143032084837,13034.8,0.005545265774760516,13034.8,0.005545265774760516,13034.8,0.005545265774760516,,,0.729463270517134,4165.4,0.017512442274862774,4353.8,0.016754634354291285,3802.9,0.019181763141737463,,,0.7549404099262649,3997.3,0.018886258472625643,4311.8,0.01750870657095099,3366.9,0.022422418543059337,,,0.7601039371334447,3211.0,0.023671875961801453,4679.6,0.01624292540245843,3062.9,0.024816479060153603,,,0.7664751647326162,4671.1,0.016408879380287643,4093.5,0.018724200921769053,3165.8,0.02421110508347388,,,0.776035953395371,4668.0,0.016624591975050795,3630.1,0.021377811999541915,3624.4,0.021411432330740842,,,0.7977277074048867,4823.3,0.01653904396170437,3692.2,0.02160575557675334,2197.5,0.03630160215721897,,,0.8081433823269504,4086.5,0.01977593007040133,3009.1,0.026856647579905964,2068.2,0.03907472112595254,,,0.8253705561422936,4017.6,0.020543870871721763,4290.4,0.01923761318623657,1550.7,0.053225675897484594,,,0.83023168945632,3102.1,0.026763537263670416,6268.3,0.013244925888300176,2945.3,0.028188357364489863,,,0.8465547822106863,2928.3,0.0289094280712593,5682.7,0.014897052144415264,3479.5,0.024329782503540343,,,0.8538525783340759,3829.1,0.022299040984410854,6229.5,0.013706598897729768,4073.1,0.020963211763376198,,,0.8600802303584569,3224.5,0.026673289823490678,6320.0,0.013608864404405965,3536.3,0.02432147245308534,,,0.8684881772991226,6573.5,0.013211959797659127,2516.3,0.03451449260021153,,,0.8736952199283385,7193.3,0.012145958321331496,3191.5,0.02737569230544692,,,0.8787195412353884,6362.6,0.01381069910469601,2365.9,0.0371410263001559,,0.8877218427334088,3609.3,0.024595401954212972
1,76.715344,30.712724,0.7979141596158941,13904.2,0.0057386556552401005,13904.2,0.0057386556552401005,13904.2,0.0057386556552401005,,,0.8074357956976792,4402.9,0.01833872665056393,6349.6,0.012716325370065501,5916.1,0.013648109323670646,,,0.8177180978451274,3553.1,0.0230142156946083,2465.0,0.03317314798560354,5252.9,0.015566983910699375,,,0.8193332014253556,3192.2,0.025666725187186133,2156.2,0.03799894265028085,5603.2,0.014622594257305747,,,0.8372432052566884,3431.0,0.024402308518119746,2387.8,0.03506337236186818,5061.0,0.01654303902898021,,,0.8497029987907003,3527.5,0.02408796594729129,2737.7,0.03103711139974067,5588.3,0.01520503549900149,,,0.8585342382287701,3033.2,0.02830457069196789,3252.6,0.026395321841873272,5546.4,0.015479125887580594,,,0.8587906313560608,2596.5,0.03307493284637246,3951.6,0.021732731839155302,6174.3,0.013909117330807717,,,0.8613233062536048,3733.2,0.023071983988364,3647.4,0.023614720246027437,6537.3,0.013175520570474122,,,0.8633063985429353,4644.2,0.01858891517468962,1272.0,0.0678699998854509,7158.5,0.012059878445804783,,,0.8649000145759309,5085.4,0.017007511986784345,1950.1,0.04435157246171637,7601.9,0.011377418994934569,,,0.8763053218600286,3845.0,0.022790775601041056,2496.9,0.03509573158156228,7273.3,0.012048249375937039,,,0.887018537049233,5566.6,0.01593465557160983,2812.4,0.03153955827937822,6137.9,0.014451498672986412,,,0.8890171446787953,3741.0,0.023764157836909792,4960.9,0.017920481055429364,,,0.8994447451568082,3787.5,0.023747716043744108,4733.6,0.019001283276086023,,,0.9061863146858656,2622.1,0.034559563505810825,4876.8,0.0185815763346019,,0.9110465906228147,3858.5,0.02361141870215925
1,76.739442,30.680772,0.9720053296315371,9883.3,0.009834825712378831,9883.3,0.009834825712378831,9883.3,0.009834825712378831,,,0.9745080243559839,3036.8,0.032089963921100625,1816.5,0.053647565337516315,576.7,0.1689800631794666,,,0.9762982206919315,3378.3,0.028899097791549935,4686.7,0.020831250574859315,1664.3,0.05866119213434667,,,0.9765571963118345,2592.1,0.03767436427266828,4967.8,0.019657739770357792,1721.8,0.0567172259444671,,,0.9775049648296379,3965.8,0.024648367664270456,5785.7,0.016895189256782028,1463.2,0.06680597080574342,,,0.9781404407235927,3962.6,0.024684309310139627,4832.1,0.020242553770070833,2351.0,0.04160529309755818,,,0.9790226947271068,4140.5,0.023645035496367754,4894.2,0.02000373288233229,1606.4,0.060945137868968303,,,0.9793987197537871,4059.5,0.02412609236984326,3793.9,0.025815090533587787,4964.9,0.019726454102877947,,,0.9805593863047316,5237.2,0.01872297002796784,3520.5,0.02785284437735355,5000.6,0.01960883466593472,,,0.9814987195555943,5690.2,0.0172489318399282,5827.4,0.0168428238932559,6479.1,0.015148689162933035,,,0.9828884934430155,6508.0,0.015102773408774056,6184.4,0.01589302912882439,6392.0,0.015376853777268704,,,0.9828884934430155,5918.4,0.016607334641846033,7052.2,0.013937331519852181,6985.5,0.01407041004141458,,,0.9831559753299408,6121.1,0.016061753203344836,7873.0,0.01248769179893231,6448.7,0.015245801096809291,,,0.9835607357663,9161.6,0.010735687388297895,6006.9,0.016373849003084785,,,0.9840162172270072,9282.6,0.010600653019919064,5779.6,0.01702568027591887,,,0.9854906161482392,7682.6,0.012827566398722295,4455.1,0.022120504952711253,,0.9854906161482392,4280.3,0.023023867863192746
1,76.702839,30.705454,0.4978125080342902,15772.1,0.003156285517047763,15772.1,0.003156285517047763,15772.1,0.003156285517047763,,,0.5461636398800517,5701.9,0.009578625368386884,7396.1,0.007384481549465957,6845.2,0.007978782794951962,,,0.5479334207206706,4869.4,0.011252585959680261,1455.8,0.03763795993410294,5590.8,0.009800626399096204,,,0.5703873607943716,3530.1,0.01615782444674008,1183.6,0.04819088888090332,6105.2,0.009342648247303473,,,0.6125385355998859,4353.9,0.014068732299774593,1415.2,0.04328282473147865,5984.0,0.01023627231951681,,,0.6125385355998859,4450.5,0.013763364466911267,2404.7,0.025472555229337796,5991.0,0.010224312061423567,,,0.6413223307411183,3200.5,0.020038191868180545,3484.7,0.018403946702474198,5239.8,0.012239442931812634,,,0.6413223307411183,1964.7,0.03264225228997396,3322.2,0.019304145769102353,4280.2,0.014983466444117527,,,0.6750987194345451,2768.0,0.024389404603849175,3436.5,0.01964495036911233,4643.7,0.01453794860638166,,,0.6811181770060311,2750.6,0.024762530975279255,1757.9,0.038746127595769446,5265.0,0.012936717511985397,,,0.7031546907417185,3191.9,0.022029345867405577,947.3,0.07422724487931158,5707.3,0.012320268616363579,,,0.7232641221174282,1951.5,0.03706195860196916,1719.1,0.042072254209611325,4780.0,0.015131048579862515,,,0.7232641221174282,3673.0,0.019691372777496004,1810.9,0.03993948435128545,4243.3,0.01704485004872218,,,0.7232641221174282,2858.4,0.02530311090531165,3067.3,0.02357982988678734,,,0.7264506299937301,3003.9,0.024183582342745435,2840.1,0.02557834688897328,,,0.7402839325612918,1844.3,0.04013901927892923,2871.9,0.025776800465242236,,0.7477020984120597,3291.1,0.022718911561850436
1,76.717025,30.708136,0.3495063720868188,13750.5,0.0025417720961915477,13750.5,0.0025417720961915477,13750.5,0.0025417720961915477,,,0.3880950572163694,3396.6,0.011425986492856663,5258.2,0.007380758761864695,5260.4,0.007377671987232329,,,0.4431715920767902,3738.1,0.011855530672715824,1698.2,0.026096548820915687,4459.5,0.009937696873568566,,,0.48634506832862695,2398.8,0.020274515104578412,1979.3,0.024571569157208456,4511.8,0.0107794021970971,,,0.48860001053249397,1940.3,0.025181673480002782,1962.8,0.024893010522340227,4258.4,0.011473793221221445,,,0.48860001053249397,1562.8,0.031264397909680955,1672.9,0.02920676732216474,4358.7,0.011209764620930415,,,0.5196282702955038,2069.2,0.025112520311980663,2187.8,0.023751177909109782,4699.0,0.01105827346872747,,,0.5511756981478699,1829.8,0.030122182650993,2886.8,0.019092964464038725,5388.9,0.01022798155742118,,,0.5511756981478699,2668.4,0.020655662499920173,2305.2,0.023910103164492016,5395.2,0.010216038296038513,,,0.5642571722494736,3568.6,0.015811723708162126,1999.3,0.028222736570273275,6016.5,0.009378495341967483,,,0.5694298359451584,4386.4,0.012981712473672224,2356.3,0.024166270676278842,6816.0,0.008354310973373802,,,0.5962437394450273,3370.8,0.01768849351622841,3224.1,0.018493338899073456,6102.6,0.009770323131862275,,,0.6047354828261545,4642.7,0.013025512801304297,3538.8,0.01708871602877118,5565.8,0.010865203256066595,,,0.6291274911431248,4467.4,0.014082631757691831,3885.4,0.016192090676458663,,,0.6291274911431248,4513.3,0.013939412207101784,3658.1,0.01719820374355881,,,0.6494115795834253,3348.5,0.019394104213332097,4083.4,0.01590369739882023,,0.6732188684062026,3065.1,0.021964009931362848
1,76.70228,30.670065,0.46393137681233276,14986.2,0.0030957239114140526,14986.2,0.0030957239114140526,14986.2,0.0030957239114140526,,,0.48026812682419057,5329.4,0.009011673487150347,6305.2,0.007617016539113598,5754.4,0.008346102579316533,,,0.5316195051697022,5048.4,0.010530455296127532,5311.5,0.010008839408259479,5273.1,0.010081726217399674,,,0.5559832483253355,4235.7,0.013126124331877506,5579.6,0.009964571803092254,5014.3,0.011087953419726293,,,0.5681805578883558,5323.4,0.010673264415380317,5094.1,0.011153698551036605,5095.2,0.011151290585028178,,,0.6079508919171361,5658.6,0.010743839322750082,4630.6,0.013128987429644886,5575.8,0.010903384122765094,,,0.6079508919171361,5723.3,0.010622383798108367,4692.8,0.012954971273379136,4148.9,0.014653303090388686,,,0.6083421089660065,5087.0,0.011958759759504748,4009.7,0.015171761203232326,2044.1,0.029760878086493154,,,0.6120596448616938,5018.1,0.012197039613831805,5190.4,0.011792147905011057,2029.0,0.03016558131403124,,,0.6345873057707417,4102.6,0.015467930233772282,7267.6,0.008731731324931775,893.1,0.0710544514355326,,,0.6620213817971184,2718.7,0.02435065957248385,6582.7,0.010056988497077467,1106.2,0.05984644565152037,,,0.6690871416218984,3524.3,0.01898496557108925,7228.8,0.009255853552759772,2938.9,0.022766584151277632,,,0.6781951600353588,2808.6,0.024147089654466953,7320.6,0.009264201841862127,2402.2,0.02823225210371155,,,0.6781951600353588,7574.1,0.008954135277265402,2595.4,0.026130660400530123,,,0.6993732079315633,8194.3,0.008534874338644709,3055.2,0.022891241422216657,,,0.727811627332004,7363.2,0.009884447350771458,2610.5,0.027880161935721282,,0.7417941578457861,3505.4,0.021161469670958694
1,76.689434,30.707174,0.8998333456872725,17028.0,0.005284433554658636,17028.0,0.005284433554658636,17028.0,0.005284433554658636,,,0.9096407122734773,6379.5,0.014258808876455479,9288.7,0.009792981927217772,8193.0,0.011102657296148875,,,0.9096407122734773,6721.0,0.013534306089472955,3373.8,0.026961903855399764,7358.3,0.012362104185388979,,,0.9096407122734773,5297.6,0.01717080776716772,2951.1,0.030823784767492708,7683.8,0.011838422554900925,,,0.9097115683291567,5584.8,0.016289062604375387,3150.2,0.02887789881052494,7157.2,0.01271043939430443,,,0.9156797623619629,5207.1,0.017585215616407652,3519.3,0.026018803806494555,7257.5,0.012617013604711855,,,0.9233912584286889,4938.1,0.018699322784647712,4599.2,0.020077214698832162,6364.9,0.014507553275443274,,,0.9274948562277274,3732.1,0.02485182219736147,4436.8,0.020904590160199406,5512.1,0.016826524486633538,,,0.9274948562277274,4118.9,0.02251802316705255,5204.0,0.017822729750724967,5752.5,0.016123335179969184,,,0.9330229888634728,3865.2,0.02413906107998222,2127.0,0.04386567883702269,5889.0,0.015843487669612376,,,0.9361773398706911,4306.4,0.021739210010001186,1541.3,0.060739462782760725,6363.7,0.014711211085857143,,,0.941789459220359,3280.2,0.02871134257729282,2088.1,0.04510269906711168,5354.4,0.0175890755121089,,,0.9464779243653547,3894.5,0.02430293810156258,2367.3,0.03998132574516768,4817.7,0.019645846033695638,,,0.9465648626449571,2433.4,0.03889886013992591,4181.9,0.022634803860564746,,,0.9489268743012546,3021.2,0.03140893930561547,4053.0,0.023412950266500233,,,0.9489268743012546,2190.1,0.04332801581212066,4103.8,0.023123126719168927,,0.95133573567394,4523.0,0.0210332906405912
1,76.707991,30.713578,0.45923987759695806,15232.4,0.00301488851131114,15232.4,0.00301488851131114,15232.4,0.00301488851131114,,,0.45923987759695806,5094.7,0.009014071046321827,6082.9,0.0075496864587114385,5649.3,0.008129146577398227,,,0.45923987759695806,4273.3,0.010746726829311258,2198.2,0.020891633045080432,4994.7,0.009194543768333596,,,0.47417402598608044,2934.0,0.016161350578939346,1599.4,0.02964699424697264,5336.5,0.008885487229196673,,,0.5053850016842968,3194.0,0.015822949332632962,1829.7,0.027621194823429895,4794.2,0.010541591958706287,,,0.545303939059965,3260.8,0.016723010888737885,2470.9,0.02206904120198976,4801.3,0.011357422761751296,,,0.5565603842993134,2604.4,0.02137000400473481,2985.8,0.018640243294906336,5279.6,0.0105417149840767,,,0.556796004860154,2329.7,0.02389990148345942,3684.8,0.015110616718957718,5614.9,0.009916401091028407,,,0.566157884021105,3466.4,0.016332733787823246,2840.5,0.019931627671927656,5979.2,0.009468789871907697,,,0.5863879164200577,4086.1,0.014350797004969475,331.4,0.17694264225107356,6600.5,0.008883992370578861,,,0.5891688033515623,4527.4,0.013013402910093261,1009.4,0.0583682190758433,7042.0,0.008366498201527439,,,0.6277265347550088,3383.0,0.01855532174859618,1556.2,0.040337137562974475,6114.7,0.01026585989100052,,,0.656745873120557,4654.8,0.014109003031721168,1648.0,0.039851084534014376,5578.0,0.011773859324499049,,,0.6784531356060466,3079.6,0.02203056031971836,4402.8,0.015409583347098361,,,0.6784531356060466,2841.0,0.02388078618817482,4175.6,0.01624803945794728,,,0.7065662137868881,1681.4,0.04202249398042632,4206.6,0.01679661041665212,,0.7110787472835506,3600.3,0.019750541546080896
1,76.719086,30.677919,0.250966661340298,12988.3,0.0019322518061663037,12988.3,0.0019322518061663037,12988.3,0.0019322518061663037,,,0.2897251181835341,3156.9,0.009177519661171848,4307.4,0.006726218094059853,3508.2,0.008258512005687649,,,0.32421533483722126,3498.4,0.009267531867059836,3813.0,0.008502893649022326,2868.1,0.011304185169178945,,,0.34839586193954136,2712.2,0.01284550777743313,4180.8,0.008333234355614746,3016.4,0.011550055096788931,,,0.37756644758925423,4172.3,0.00904936000741208,4047.1,0.00932930858118787,2667.0,0.01415697216307665,,,0.3964218835625319,4169.1,0.009508572199336351,3583.6,0.011062113058447703,3578.0,0.01107942659481643,,,0.40131987039566697,4324.5,0.009280144997009295,3645.8,0.01100773137296799,1718.7,0.023350199010628205,,,0.41463219987022926,4040.1,0.010262919231460341,2962.7,0.013995078808864525,2376.7,0.01744571043338365,,,0.4455207396282538,3971.2,0.01121879380611034,3791.5,0.01175051403476866,1674.0,0.026614142152225434,,,0.4625135033373881,3055.7,0.015136090039512653,5769.5,0.00801652661993913,3068.7,0.015071968694801973,,,0.4935743702988285,3051.6,0.016174281370390238,5183.8,0.009521477879139406,3433.1,0.014376929605861424,,,0.5052920787466089,3330.3,0.015172569400552767,5730.6,0.008817437593735539,4026.6,0.012548852102185686,,,0.5052920787466089,3533.0,0.01430206846155134,6273.6,0.00805426037277813,3489.9,0.014478697921046701,,,0.5208713436553013,6527.1,0.007980134265681563,2639.6,0.01973296498163742,,,0.5493905058607274,6694.5,0.008206595053562289,3145.1,0.017468141103962588,,,0.5853272459127288,6316.2,0.00926707903348103,1867.0,0.031351218313483066,,0.6141450583086809,3110.5,0.019744255210052433
1,76.68811,30.698177,0.7767105569551812,17017.9,0.00456407992146611,17017.9,0.00456407992146611,17017.9,0.00456407992146611,,,0.7943157537697009,6465.2,0.012286019825677487,9374.5,0.008473153275051479,8278.7,0.009594691844972046,,,0.8126236475450614,6806.7,0.011938584740697568,3309.0,0.024557982700062295,7444.0,0.010916491772502169,,,0.8243306196732799,5383.3,0.015312737905620714,3036.8,0.027144712186290828,7769.5,0.010609828427482848,,,0.8252085981726777,5670.5,0.014552660227011334,3242.1,0.025452903925624677,7242.9,0.01139334518180118,,,0.8252085981726777,5303.5,0.015559698277980157,3650.6,0.02260473889696701,7343.2,0.011237724672794935,,,0.8332304837978091,5034.6,0.016550083100897964,4695.3,0.01774605422013096,6450.6,0.012917100483641971,,,0.8343473994853858,3817.9,0.021853568702307178,4986.0,0.016733802637091573,3223.4,0.025884078906911516,,,0.8350158214256083,4204.6,0.019859578115055135,5289.8,0.01578539493791085,3795.0,0.022003051947973865,,,0.8350158214256083,2811.6,0.02969895509409618,3375.1,0.024740476472566983,3931.5,0.021239115386636354,,,0.8350158214256083,2819.9,0.02961154017609164,2789.5,0.02993424704877606,4406.3,0.01895049863662502,,,0.848769628654779,2559.9,0.03315635878959253,3336.3,0.025440446861936247,3397.0,0.024985858953629057,,,0.8576673011408857,1937.1,0.04427584023235175,3615.4,0.02372261163746434,2860.3,0.02998522186976491,,,0.867115694048338,3681.6,0.02355268617036989,2986.2,0.029037428640022036,,,0.879996459675257,4269.4,0.02061171264522549,2835.1,0.03103934463247353,,,0.8862774614274035,3438.2,0.02577736785025314,4189.5,0.021154731147569005,,0.8954908190076994,4608.7,0.019430442836541748
1,76.722244,30.707777,0.271949726128631,12908.9,0.0021066839632240624,12908.9,0.0021066839632240624,12908.9,0.0021066839632240624,,,0.271949726128631,3296.9,0.008248649523146925,6164.3,0.004411688693422303,5160.6,0.005269730770232744,,,0.3012012427138401,3638.3,0.0082786258063887,1633.6,0.01843788214457885,4359.7,0.006908760756791524,,,0.31286790380800295,2299.0,0.013608869239147583,1914.6,0.016341162843831764,4700.9,0.006655489455380948,,,0.35645706893625195,1282.5,0.02779392350380132,2196.2,0.016230628764969127,4158.6,0.008571564202766602,,,0.4017431708133913,905.1,0.04438660598976812,1657.4,0.024239361096500014,4259.0,0.00943280513767061,,,0.4017431708133913,1969.4,0.02039926733083128,2001.1,0.02007611667649749,4644.8,0.008649310429154997,,,0.41190641801528566,1765.1,0.023336151946931373,2716.6,0.01516257152379024,5289.1,0.007787835700124513,,,0.41190641801528566,2901.9,0.014194369827192034,2205.5,0.01867632818024419,5618.8,0.0073308610026213,,,0.41395954402071033,3553.1,0.011650658411547953,2742.0,0.015096992852688196,6241.5,0.00663237273124586,,,0.44079603569113585,4661.2,0.009456707193236418,3099.1,0.014223356319290628,6716.2,0.006563176136671569,,,0.4874866144324278,3306.2,0.014744619636816522,3966.9,0.012288855641241972,6038.0,0.00807364382961954,,,0.5257753756294532,4578.1,0.011484576038737756,4058.7,0.01295428032693851,5501.2,0.009557467018640537,,,0.5368599395598231,4922.7,0.010905802497812646,4160.2,0.01290466659198652,,,0.5368599395598231,5256.0,0.010214230204715052,3932.9,0.013650485381266321,,,0.5368599395598231,4092.1,0.013119423756990864,3983.6,0.013476753177021366,,0.5681169474451397,2965.3,0.019158835444816367
1,76.695929,30.704942,0.484696287130047,16767.0,0.0028907752557407224,16767.0,0.0028907752557407224,16767.0,0.0028907752557407224,,,0.48967074422121143,6696.8,0.007312010874166937,8391.0,0.005835666121096549,7840.1,0.006245720644139889,,,0.5179282612451036,6617.2,0.007827000260610282,3039.6,0.017039355877256995,7254.5,0.007139406730237834,,,0.5510475184812368,5193.8,0.010609717711140913,2847.3,0.01935333538725237,7100.1,0.007761123343068925,,,0.5832971748547919,5481.0,0.010642167028914285,3030.5,0.019247555679088993,7053.4,0.008269730553418096,,,0.5930885830243722,5114.0,0.011597352034109741,3399.6,0.017445834304752682,6985.9,0.008489794915821471,,,0.6311869104612464,4845.0,0.013027593611171236,4479.6,0.01409025159525954,6234.7,0.010123773565067226,,,0.6594569888208528,3548.5,0.01858410564522623,4317.1,0.01527546243591422,4503.1,0.01464451131044953,,,0.6831974614747727,3762.9,0.018156141844714785,5100.2,0.013395503342511522,5631.2,0.012132360091539505,,,0.7107804774973998,3745.5,0.018976918368639694,3606.3,0.019709410684008534,5142.9,0.013820616335091093,,,0.7363644572399828,4051.0,0.01817735021574877,3020.6,0.024378085719392928,5685.9,0.01295071065688779,,,0.7529687682473192,3176.4,0.023705099113692205,3567.4,0.021106934132626542,4676.7,0.016100429111281872,,,0.7626501831574112,3216.8,0.02370834938937488,3657.0,0.02085453057581108,4139.9,0.018421946983197934,,,0.7651051899791523,3910.5,0.019565405702062454,4062.2,0.018834749396365327,,,0.7864340743513751,4531.2,0.017355977982683953,3835.0,0.020506755524155807,,,0.7940827183585835,3699.6,0.021464015524883324,4000.0,0.019852067958964586,,0.8061904821552934,4419.2,0.01824290555202963
1,76.691224,30.694111,0.4875711936733843,16344.2,0.002983145052516393,16344.2,0.002983145052516393,16344.2,0.002983145052516393,,,0.5322936144959685,5927.9,0.00897946346085407,8837.2,0.006023328820168926,7741.4,0.00687593477272804,,,0.5322936144959685,6269.4,0.008490343804765503,2957.5,0.017998093474081774,6906.7,0.0077069166822935475,,,0.5691924899740802,4846.0,0.011745614733266204,3145.1,0.018097754919528163,7232.2,0.007870253726031916,,,0.6112956486111263,5133.2,0.011908666107128619,2740.1,0.022309245962232264,6705.6,0.009116196143687756,,,0.6418558044231664,5130.1,0.012511565162924043,3033.4,0.02115961641798531,6806.0,0.009430734710889897,,,0.6611358505002295,4675.8,0.014139523728564725,3624.1,0.018242759595492108,5913.3,0.0111804889063675,,,0.6634643106963226,3553.1,0.01867282966131892,4448.7,0.014913667154366953,2433.5,0.027263789221135096,,,0.6634643106963226,3667.3,0.01809135633016995,4752.5,0.013960322160890534,3005.2,0.022077209859454366,,,0.6634643106963226,1873.1,0.03542065616872151,3904.0,0.016994475171524658,3141.7,0.021118003332473587,,,0.6749055772488742,2030.0,0.03324658016004307,3318.4,0.020338282824520076,3616.4,0.018662359729257665,,,0.6749055772488742,1770.1,0.038128104471435185,3865.2,0.01746107775144557,2607.1,0.025887214807597494,,,0.6848675374097493,1147.2,0.059699053121491395,4175.1,0.016403619971012653,2070.4,0.03307899620410304,,,0.6983047338320825,4615.7,0.015128902091385541,2196.3,0.03179459699640679,,,0.7120072399339294,4829.0,0.014744403394780066,2045.3,0.034811873071624186,,,0.7173304519730249,3997.9,0.017942681206959275,2683.9,0.026727167628191245,,0.7175131796824952,4071.4,0.01762325440100445
1,76.733428,30.670581,0.9150900684070432,10350.8,0.00884076659202229,10350.8,0.00884076659202229,10350.8,0.00884076659202229,,,0.9163815848353831,4966.6,0.018450883599149984,1719.0,0.05330899271875411,2754.8,0.03326490434279741,,,0.9232699894710267,3740.8,0.02468108397858818,5828.0,0.015841969620299018,3053.7,0.030234469314963052,,,0.9303781241878524,3981.5,0.02336752792133247,6195.8,0.015016271089897226,1998.4,0.046556151130296854,,,0.9345215425440683,4979.2,0.01876850784351037,5610.6,0.016656356584751508,2884.8,0.03239467354908722,,,0.9377793567482062,5328.3,0.01759997291346595,5147.1,0.01821956746028261,4130.6,0.02270322366600993,,,0.9395679617182201,4867.5,0.01930288570556179,5209.3,0.018036357317071774,2198.1,0.042744550371603664,,,0.9439114517282957,5603.6,0.01684473288115311,4526.2,0.02085439113888683,4423.8,0.02133711857968931,,,0.9439921151715188,5534.7,0.017055885868638206,5117.0,0.018448155465536815,3929.5,0.024023211990622694,,,0.9477290303452902,4619.2,0.020517168131825646,7784.1,0.012175190842169168,5408.1,0.017524251222153623,,,0.9527892594611155,5436.9,0.017524494830898407,7030.9,0.013551455140325071,6149.8,0.015493012121713152,,,0.9535295838555067,5310.6,0.01795521379609661,7745.3,0.012311073604063194,6913.1,0.013793082464531203,,,0.9552047238818475,5580.1,0.017118057452050098,7837.1,0.012188242128872255,6206.6,0.015390144747234356,,,0.9579244031366727,8090.6,0.011839967408309305,4935.9,0.01940728951430687,,,0.9593780344491993,8710.9,0.011013535162258772,4708.6,0.02037501665992438,,,0.9593780344491993,7879.7,0.012175311680003038,4213.0,0.02277184985637786,,0.9610328332783151,5456.5,0.01761262408647146
