Node,fill_ratio
0.0,0.0
257.0,0.936154774160781
135.0,0.9459041549657013
183.0,0.9320915561905525
227.0,0.973780010797026
281.0,0.9064229807108375
105.0,0.9141123582481537
140.0,0.9767200672835347
70.0,0.987904262258552
130.0,0.5247948963044741
192.0,0.9137361061479711
155.0,0.9868821252582866
0.0,9.99850329232587
