Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.5264985273282413,fill_per_m_0,fill_ratio_1,distance_from_257,fill_per_m_1,fill_ratio_2,distance_from_183,fill_per_m_2,fill_ratio_3,distance_from_140,fill_per_m_3
2,76.730468,30.707526,0.9004180571633305,0.5675438338288249,158.65172053563404,0.9004180571633305,1.0,0.9004180571633305,0.9056697428448767,0.5308634505173442,1.7060314511429846,0.9103147787368754,0.31023364768729417,2.9342877070976012,0.9177473900211158,0.4759566762038949,1.9282162345968696
2,76.743991,30.750429,0.8872127425763265,0.5480823006505166,161.87582440142612,0.8872127425763265,1.0,0.8872127425763265,0.8953942314976674,0.21613856068743284,4.142686194679232,0.8996692179806675,0.5649480844969567,1.592481225565628,0.9080372292784935,0.619155030433226,1.4665749039350213
2,76.721468,30.736991,0.8972157579533268,0.6642431735005249,135.0733878415414,0.8972157579533268,1.0,0.8972157579533268,0.9050242254068781,0.2848786540421572,3.1768762333205562,0.9050242254068781,0.41064860633096506,2.2038896795316716,0.9067823099125115,0.5522385855034786,1.642011865371185
2,76.752546,30.683652,0.8920465551771133,0.39530901990796613,225.6580321351623,0.8920465551771133,0.6980586140878259,1.2778963502123346,0.9012871094586024,0.8109812618575277,1.1113538029155345,0.9048650553947964,0.5032616322888602,1.7980012727761956,0.9048650553947964,0.3968016078591044,2.280396645257784
2,76.756587,30.685461,0.8900053418175663,0.3689204171940463,241.24588944868228,0.8900053418175663,0.6666371171490626,1.3350671886134382,0.8900053418175663,0.8048934001152431,1.1057431228658814,0.8982122066858569,0.49168033331855854,1.8268215053944556,0.9018201933003043,0.3827401267674305,2.3562206579094576
2,76.744236,30.729776,0.8773730719279554,0.4987735358470943,175.90609943606268,0.8773730719279554,1.0,0.8773730719279554,0.8820872033878235,0.36098515771769174,2.4435553222319997,0.8847002593018468,0.22264407046395657,3.973607998893774,0.0,0.38799437389961544,0.0
2,76.760024,30.686268,0.8324426408004217,0.3472757778235658,239.7065081870887,0.8324426408004217,0.6206805846609791,1.3411771873855356,0.8476616851146774,0.8104849669878736,1.0458697195396098,0.8531519336870039,0.5059491972748555,1.6862403148028544,0.8594527843078372,0.3254741383089725,2.640617742390208
2,76.747891,30.715129,0.8226005606596583,0.5292683405449425,155.4222116918417,0.8226005606596583,1.0,0.8226005606596583,0.8281781768998275,0.4109839180608981,2.0151109094665625,0.8418126039357531,0.10789266348426566,7.802315530550577,0.8455454401436815,0.29433192751540993,2.8727615358663816
2,76.712239,30.733528,0.8180147659224931,0.7368792864922145,111.01068803501181,0.8180147659224931,1.0,0.8180147659224931,0.8259383598875781,0.3562821229794147,2.3182144334962866,0.8299796978119663,0.4642885675481346,1.7876375939967963,0.8452515776022608,0.5545591329125723,1.524186560886586
2,76.745047,30.737274,0.8172222002012158,0.5352142387582296,152.6906687118944,0.8172222002012158,1.0,0.8172222002012158,0.8263326104934523,0.11269787436868108,7.332282131517216,0.835048945172314,0.2755712806034996,3.0302466328986144,0.8368940867865934,0.4296543442991099,1.9478310830344538
