Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_194_0_0,fill_per_m_1_194_0_0,fill_ratio_2,distance_from_20_0_0,fill_per_m_2_20_0_0
2,76.743005,30.717842,0.825973669583487,10926.3,0.007559500192960902,0.8335981520170822,3989.6,0.0208942789256337,0.0,1467.3,0.0
2,76.737358,30.730679,0.9322821440707808,12768.9,0.007301193870034074,0.9389771142856953,4263.2,0.022025171567969962,0.9389771142856953,1677.0,0.055991479683106464
2,76.740917,30.734954,0.6991931979813764,13081.1,0.005345064237574641,0.7141910126454253,3123.4,0.022865819704342233,0.7344365476647027,1989.3,0.036919345883713005
2,76.748739,30.719108,0.28465539349359203,10716.4,0.0026562595040647238,0.28465539349359203,2336.4,0.012183504258414314,0.0,921.8,0.0
2,76.744236,30.729776,0.3100018527823053,10166.9,0.0030491285719570892,0.35897978943627235,3177.8,0.011296487804023926,0.0,1096.8,0.0
2,76.749401,30.722265,0.25057129142214785,9692.8,0.0025851280478514757,0.27031959603767636,2703.6,0.009998505549551574,0.2977826231743317,890.9,0.03342492122284563
2,76.745047,30.737274,0.6555581974173488,10909.7,0.006008947976730329,0.6555581974173488,2967.0,0.022094984746118936,0.6600196353169985,2294.2,0.028769053932394668
2,76.739592,30.718233,0.3556873898943743,10536.4,0.0033757961912453433,0.3556873898943743,3599.7,0.009881028693901558,0.36275066600188205,1287.4,0.028176997514516234
2,76.742851,30.7107,0.8338093088728618,10370.2,0.00804043614272494,0.8341902440812077,3060.2,0.027259337431579884,0.8376372308513691,3004.6,0.02787849400423914
2,76.739484,30.740651,0.6844490484631971,11260.5,0.0060783184446800516,0.7016939620468942,4271.4,0.01642772772502913,0.7179907064202959,2645.0,0.027145206291882645
2,76.735551,30.722152,0.5251757899342241,11221.3,0.004680168874677837,0.5264319139009664,4556.2,0.011554188005376553,0.5264319139009664,1972.3,0.02669126978152241
2,76.735219,30.742392,0.8299579189553186,11879.6,0.006986413001745164,0.8415131986148674,4941.3,0.017030198502719272,0.8415131986148674,3264.1,0.025780864514410324
2,76.750709,30.746168,0.8888879396564826,10116.2,0.008786777047275485,0.8957218998783386,4292.9,0.020865193689075887,0.9058015773725813,3645.1,0.02484984163322217
2,76.749047,30.743196,0.7338809732737419,10458.2,0.007017278052377483,0.756937928374747,4862.7,0.01556620660075158,0.756937928374747,3236.4,0.023388268705189317
2,76.753596,30.742354,0.6793587899216466,9332.3,0.0072796501389973175,0.6855844262669981,3718.3,0.018438114898394378,0.7029601181780505,3097.3,0.02269590024143772
2,76.76223,30.718974,0.6442054818406923,8014.0,0.008038501146003149,0.6442054818406923,1279.6,0.05034428585813476,0.6777306178668994,3042.6,0.022274719577561934
2,76.732449,30.702766,0.8447903602895617,11252.2,0.007507779459035226,0.8535784049554473,4315.5,0.019779362876965526,0.8636210588446585,3886.7,0.022219905288410696
2,76.751162,30.728939,0.4512677953712668,9310.1,0.004847077854923865,0.4512677953712668,1689.2,0.026714882510730925,0.4573706070104891,2095.1,0.02183049052601256
2,76.755438,30.729956,0.40164517721204185,8705.4,0.0046137475269607585,0.40164517721204185,1659.1,0.02420861775734084,0.44094476323690146,2042.0,0.021593769012580873
2,76.761424,30.727588,0.4696483564026922,7822.6,0.006003737330333805,0.5017894401646056,1183.7,0.042391605995151266,0.5120718456044125,2425.9,0.021108530673334125
2,76.720504,30.729951,0.8431099565764026,13454.3,0.006266472106140064,0.8431099565764026,5626.3,0.014985158213682218,0.8503775683692226,4205.2,0.020222048139665712
2,76.760178,30.737124,0.5642179770333655,8987.3,0.00627794751519773,0.5965014787956716,2621.7,0.02275246896272158,0.6011132522779188,3073.9,0.019555393873513086
2,76.742796,30.699565,0.7478922540260833,9777.2,0.007649350059588463,0.7594273281594461,4394.1,0.017282886783629093,0.7679139733966762,3965.3,0.01936584806689724
2,76.756494,30.708804,0.5976870299435008,9410.4,0.006351345638267245,0.6338251579268456,3046.3,0.020806393261558136,0.6631614603586231,3487.4,0.019015927635448276
2,76.725031,30.72097,0.6561288043672019,13029.8,0.005035601500922516,0.6695410972551562,5200.0,0.012875790331829928,0.7018472674209959,3780.8,0.018563459252565483
2,76.756675,30.701723,0.6919925220567443,8122.3,0.008519662189979984,0.6938518351782433,4331.6,0.01601837277630075,0.7244643502477123,3902.8,0.01856268192701938
2,76.764892,30.731457,0.529482882379394,8458.0,0.006260142851494372,0.5659973143053633,2737.1,0.02067872252768855,0.5751136674549452,3119.8,0.018434312053815793
2,76.723448,30.733899,0.7198303117499537,13343.3,0.0053946948037588436,0.7294476169882992,5927.6,0.012305952105207827,0.7447442472267282,4094.2,0.018190226350122813
2,76.761706,30.696475,0.8085861694290979,7400.2,0.010926544815398204,0.821725195558114,5163.1,0.015915345345976523,0.8293570129444416,4734.3,0.01751804940422959
2,76.745708,30.691201,0.9270121129250806,9142.4,0.01013970197021658,0.9321898060857188,6092.2,0.015301365780600092,0.9321898060857188,5368.2,0.017365034948133806
2,76.735379,30.734311,0.3177854085868639,12793.8,0.0024839016444439016,0.3177854085868639,4785.4,0.006640728227250886,0.3812331965081762,2216.9,0.01719667989120737
2,76.729602,30.744926,0.8871419986941438,14470.7,0.006130608738306673,0.888072604081423,4944.2,0.017961906963339328,0.8963070746766952,5221.7,0.01716504346624079
2,76.718283,30.735031,0.8420387836055212,14281.5,0.005896010808427134,0.8534483906523104,6188.8,0.013790207966848345,0.8534483906523104,5032.4,0.016959073019877403
2,76.730468,30.707526,0.4665928734356195,11568.7,0.004033235138223132,0.49140556992431433,4711.4,0.010430139022887345,0.5414086563752543,3253.0,0.016643364782516268
2,76.746865,30.707631,0.39504053568149844,9511.8,0.0041531627628997505,0.4421139840039358,3488.2,0.012674559486380823,0.46483369212943654,2821.6,0.016474117243033617
2,76.7537,30.695318,0.7651902029810298,8346.6,0.009167687477308483,0.7795472778829543,5562.4,0.01401458503313236,0.7795472778829543,4815.3,0.016188965960229982
2,76.730074,30.734448,0.5568151179693931,12705.1,0.00438261106145873,0.5568151179693931,5768.4,0.009652852055498807,0.5582420147218515,3456.1,0.016152368702348065
2,76.714692,30.737373,0.8829524558474972,14806.7,0.00596319541726041,0.8901399356887357,7870.0,0.0113105455614833,0.8901399356887357,5557.7,0.016016336536494157
2,76.747066,30.750712,0.7203242773264015,10549.0,0.006828365506933372,0.7203242773264015,5045.4,0.014276851732794258,0.7373489910894381,4639.8,0.015891827041886245
2,76.716595,30.726273,0.6442881565277788,13930.6,0.004624984972131702,0.674745771181002,6005.1,0.011236212072754858,0.6824556464991457,4508.6,0.015136753016438487
