Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.73786951856153,fill_per_m_0,fill_ratio_1,distance_from_257,fill_per_m_1,fill_ratio_2,distance_from_140,fill_per_m_2,fill_ratio_3,distance_from_247,fill_per_m_3
2,76.752629,30.749529,0.9856504541106007,0.5293566459639517,186.1978047551937,0.9856504541106007,0.9355778484908915,1.0535205121631273,0.9856504541106007,0.15443975271604832,6.38210329126083,0.9862089821621101,0.6307301466189209,1.5635989296670878,0.0,0.5177529414824898,0.0
2,76.721468,30.736991,0.8972157579533268,0.6642431735005249,135.0733878415414,0.8972157579533268,1.0,0.8972157579533268,0.9045403823122088,0.2848786540421572,3.1751778151070322,0.9095775712310074,0.5522385855034786,1.6470735568065042,0.0,0.30546241451129263,0.0
2,76.761229,30.756097,0.9082658859666537,0.5575309804845024,162.90859481518993,0.9082658859666537,0.9469237435008665,0.9591753213502799,0.9143482906368923,0.2518247566991068,3.630891190453537,0.9143482906368923,0.6491634448740168,1.4085024316400625,0.9158123901428649,0.6009615384615384,1.5239118171977273
2,76.752546,30.683652,0.8920465551771133,0.39530901990796613,225.6580321351623,0.8920465551771133,0.6980586140878259,1.2778963502123346,0.8920465551771133,0.8109812618575277,1.0999595146426786,0.9007304820577279,0.3968016078591044,2.2699768958031985,0.9007304820577279,0.39464451240113313,2.2823844086350498
2,76.756587,30.685461,0.8900053418175663,0.3689204171940463,241.24588944868228,0.8900053418175663,0.6666371171490626,1.3350671886134382,0.8940854947573824,0.8048934001152431,1.1108123071072131,0.8940854947573824,0.3827401267674305,2.336011910506231,0.8982490353451917,0.609254908913612,1.474340251023824
2,76.743991,30.750429,0.8872127425763265,0.5480823006505166,161.87582440142612,0.8872127425763265,1.0,0.8872127425763265,0.8872127425763265,0.21613856068743284,4.104833213261573,0.8939028114507037,0.619155030433226,1.4437463438280318,0.8940788530053214,0.587218045112782,1.5225670608157202
2,76.744236,30.729776,0.8773730719279554,0.4987735358470943,175.90609943606268,0.8773730719279554,1.0,0.8773730719279554,0.8773730719279554,0.36098515771769174,2.430496249416727,0.8829497073603491,0.38799437389961544,2.2756765735700895,0.8900013957086275,0.35363778536230317,2.51670334038773
2,76.760024,30.686268,0.8324426408004217,0.3472757778235658,239.7065081870887,0.8324426408004217,0.6206805846609791,1.3411771873855356,0.8324426408004217,0.8104849669878736,1.027092018614673,0.8437951816000796,0.3254741383089725,2.592510686053542,0.8568374592639811,0.6109742303746636,1.4024117821443116
2,76.712239,30.733528,0.8180147659224931,0.7368792864922145,111.01068803501181,0.8180147659224931,1.0,0.8180147659224931,0.8300442493012699,0.3562821229794147,2.3297386979734265,0.8460488461532143,0.5545591329125723,1.5256242228123147,0.8496484216971006,0.21052035897845597,4.035944199506382
2,76.747891,30.715129,0.8226005606596583,0.5292683405449425,155.4222116918417,0.8226005606596583,1.0,0.8226005606596583,0.8295758214810249,0.4109839180608981,2.0185116376210646,0.8381031562395745,0.29433192751540993,2.8474761923192826,0.8418506668913117,0.3584186865643973,2.348791227825829
2,76.745047,30.737274,0.8172222002012158,0.5352142387582296,152.6906687118944,0.8172222002012158,1.0,0.8172222002012158,0.8271743958194291,0.11269787436868108,7.33975152994813,0.8392226875043453,0.4296543442991099,1.9532507901749705,0.8392226875043453,0.4120919915304729,2.036493561516561
2,76.729602,30.744926,0.808120379564417,0.7099117926981231,113.83391399839097,0.808120379564417,1.0,0.808120379564417,0.811330934394668,0.21201462265128845,3.8267687589129475,0.8233291611189825,0.5249020434395019,1.5685386852830496,0.8233291611189825,0.3383526712598561,2.433346123892909
2,76.7473,30.693785,0.8036720768991145,0.45480724889372937,176.70608347909186,0.8036720768991145,0.900461366616483,0.8925114465698202,0.815133166655231,0.7900636200281677,1.0317310479707564,0.8202223326830294,0.2527900539070468,3.244678024336482,0.8202223326830294,0.3960176776261473,2.071176058603485
2,76.743005,30.717842,0.7798755458576239,0.5360286109557589,145.4914028687903,0.7798755458576239,1.0,0.7798755458576239,0.7857160229775341,0.3825997821769492,2.0536238115633507,0.8036594577856178,0.44513696310736484,1.8054206331811162,0.8149284205764039,0.3105625875181901,2.624039254337654
2,76.742851,30.7107,0.8021969807540397,0.5087471423385238,157.6808819144683,0.8021969807540397,1.0,0.8021969807540397,0.8021969807540397,0.509141578754508,1.5755872516175577,0.8057446967895519,0.3049796532371603,2.641962138251181,0.806728065159541,0.3017974581010973,2.6730777331109925
2,76.739592,30.718233,0.7699935530986108,0.516900676027041,148.9635415099224,0.7699935530986108,1.0,0.7699935530986108,0.7874511639198363,0.39922554193083026,1.972446853253367,0.7971257916257641,0.4246042291484758,1.8773383233237295,0.7977070754820458,0.20409247940473027,3.908556933644451
2,76.761424,30.727588,0.7751328233611146,0.38376553930081736,201.98083047616248,0.7751328233611146,0.924111045481394,0.8387875322465465,0.781801482377317,0.4642882457176609,1.6838709348949135,0.7822192205590162,0.3925457767277023,1.9926828077980294,0.7888927384564802,0.5389958653278205,1.4636341189308957
2,76.745708,30.691201,0.7555511385430487,0.44851303486101707,168.4568964148779,0.7555511385430487,0.8729244841644945,0.8655400922408679,0.7681122524160403,0.7936371535237223,0.9678380718514092,0.7822503886786784,0.2654750651657071,2.946605882516329,0.7824965009735988,0.3386898112342815,2.310363273468311
2,76.753596,30.742354,0.7282163486118596,0.45782925656648904,159.0585001214537,0.7282163486118596,0.9237065851075411,0.7883632750405023,0.73825279622352,0.1308905187516703,5.640231265521661,0.7601912683269823,0.5434470608031198,1.3988322380537903,0.7743004683160796,0.5456345082202493,1.419082658172946
