Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.5406351216101065,fill_per_m_0,fill_ratio_1,distance_from_257,fill_per_m_1,fill_ratio_2,distance_from_227,fill_per_m_2,fill_ratio_3,distance_from_151,fill_per_m_3
2,76.746865,30.707631,0.9868869366005173,0.4666352691843523,211.49000124348308,0.9868869366005173,1.0,0.9868869366005173,0.9870873817588487,0.6000967219663996,1.6448804761411733,0.9870873817588487,0.15736243402931097,6.2727002657762005,0.0,0.8273197502050086,0.0
2,76.755728,30.720117,0.9246936182785628,0.5430783269066612,170.26892300150465,0.9246936182785628,1.0,0.9246936182785628,0.9320915561905525,0.3566847335140018,2.613208440427863,0.9384561289967636,0.34236675700090335,2.7410842606844783,0.0,0.625040650406504,0.0
2,76.730468,30.707526,0.9004180571633305,0.5675438338288249,158.65172053563404,0.9004180571633305,1.0,0.9004180571633305,0.9004180571633305,0.5308634505173442,1.6961387269849582,0.9074701724083304,0.2681113694710728,3.3846762045137355,0.9163818599309582,0.7237546137422527,1.2661499388483415
2,76.756587,30.685461,0.8900053418175663,0.3689204171940463,241.24588944868228,0.8900053418175663,0.6666371171490626,1.3350671886134382,0.9002279812422713,0.8048934001152431,1.118443735671554,0.9060364134495615,0.230938344931519,3.9232827000567267,0.9151116248727468,1.0,0.9151116248727468
2,76.752546,30.683652,0.8920465551771133,0.39530901990796613,225.6580321351623,0.8920465551771133,0.6980586140878259,1.2778963502123346,0.8938913455507362,0.8109812618575277,1.1022342778960212,0.90313910533112,0.24498193757417724,3.686553850761596,0.9073962548689614,1.0,0.9073962548689614
2,76.721468,30.736991,0.8972157579533268,0.6642431735005249,135.0733878415414,0.8972157579533268,1.0,0.8972157579533268,0.8972157579533268,0.2848786540421572,3.149466431488244,0.9035977910402015,0.4761813320728519,1.897591799969929,0.9066037674420737,0.35849126279561,2.5289424360642347
2,76.743991,30.750429,0.8872127425763265,0.5480823006505166,161.87582440142612,0.8872127425763265,1.0,0.8872127425763265,0.8936598053317145,0.21613856068743284,4.134661591570761,0.8936598053317145,0.7941192266380236,1.1253471460640805,0.9004743648369862,0.17558181167203724,5.128517334807713
2,76.760024,30.686268,0.8324426408004217,0.3472757778235658,239.7065081870887,0.8324426408004217,0.6206805846609791,1.3411771873855356,0.8378661246083848,0.8104849669878736,1.0337836711793333,0.8399752632331352,0.2914536734210734,2.882019819388563,0.8498902031717798,1.0,0.8498902031717798
2,76.747891,30.715129,0.8226005606596583,0.5292683405449425,155.4222116918417,0.8226005606596583,1.0,0.8226005606596583,0.8316055403178544,0.4109839180608981,2.023450319519875,0.8320195703690874,0.25470640033368863,3.266582894183522,0.8451348370357963,0.6133382768688882,1.3779261280581363
2,76.712239,30.733528,0.8180147659224931,0.7368792864922145,111.01068803501181,0.8180147659224931,1.0,0.8180147659224931,0.8201046265655813,0.3562821229794147,2.301840518147371,0.8339638995778992,0.5287275971345636,1.5773035190475437,0.8364880609559715,0.42247210460440465,1.979984126382129
2,76.7473,30.693785,0.8036720768991145,0.45480724889372937,176.70608347909186,0.8036720768991145,0.900461366616483,0.8925114465698202,0.8141282946149476,0.7900636200281677,1.0304591604735858,0.8224163642619533,0.1583701617211403,5.193000722636578,0.8347590525526261,1.0,0.8347590525526261
2,76.729602,30.744926,0.808120379564417,0.7099117926981231,113.83391399839097,0.808120379564417,1.0,0.808120379564417,0.811082285486039,0.21201462265128845,3.825595967595445,0.8299197336516061,0.4980892424001603,1.666206902306186,0.8309089850347465,0.28154823194455,2.9512136492421357
2,76.745047,30.737274,0.8172222002012158,0.5352142387582296,152.6906687118944,0.8172222002012158,1.0,0.8172222002012158,0.8224977259488118,0.11269787436868108,7.298254120198253,0.8282418809293365,0.6239676618055492,1.3273794967718158,0.8282418809293365,0.31389497419727397,2.6385955463205675
2,76.742851,30.7107,0.8021969807540397,0.5087471423385238,157.6808819144683,0.8021969807540397,1.0,0.8021969807540397,0.8088551150058262,0.509141578754508,1.5886644280447395,0.817483147091162,0.2675647528495111,3.0552721850883944,0.817483147091162,0.7175657171510674,1.1392449883709526
2,76.739592,30.718233,0.7699935530986108,0.516900676027041,148.9635415099224,0.7699935530986108,1.0,0.7699935530986108,0.7886211874713365,0.39922554193083026,1.9753775864570629,0.8054217773314568,0.23686458372878783,3.400347002714734,0.8081896402649446,0.6081014388216089,1.3290375399062868
2,76.743005,30.717842,0.7798755458576239,0.5360286109557589,145.4914028687903,0.7798755458576239,1.0,0.7798755458576239,0.7812705839357846,0.3825997821769492,2.0420047797477667,0.7860994647847854,0.3019503400053083,2.603406456740422,0.800904832929151,0.6028664781307488,1.3284945539059347
2,76.761424,30.727588,0.7751328233611146,0.38376553930081736,201.98083047616248,0.7751328233611146,0.924111045481394,0.8387875322465465,0.7751328233611146,0.4642882457176609,1.669507747634175,0.7904350190373418,0.6878795038393384,1.1490893603103436,0.7967906040899868,0.5645599527466036,1.4113480777614016
2,76.745708,30.691201,0.7555511385430487,0.44851303486101707,168.4568964148779,0.7555511385430487,0.8729244841644945,0.8655400922408679,0.7722103949957939,0.7936371535237223,0.9730018202489711,0.7784349629676497,0.17265809248278957,4.508534478598178,0.7897219762365104,1.0,0.7897219762365104
