Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.7754095145924946,fill_per_m_0,fill_ratio_1,distance_from_257,fill_per_m_1,fill_ratio_2,distance_from_275,fill_per_m_2,fill_ratio_3,distance_from_70,fill_per_m_3
2,76.751598,30.701793,0.9730105547524456,0.42306145075991725,229.99272398955074,0.9730105547524456,0.905459890802184,1.0746037065103078,0.9749868242615033,0.6827488450230995,1.4280314516365333,0.9756181913677839,0.4897627047459051,1.9920222220145296,0.0,0.15716085678286434,0.0
2,76.764624,30.706718,0.9717820827209607,0.3733405940011186,260.29370990877277,0.9717820827209607,0.7436967398952389,1.306691330740338,0.9736675493856188,0.5501524509420688,1.7698140719328475,0.9741013344009734,0.6491478383238215,1.5005847310779332,0.0,0.3158568524743961,0.0
2,76.7537,30.695318,0.907566473926093,0.40947222794572163,221.64298626044967,0.907566473926093,0.8394026248302912,1.081205189356637,0.908832504824633,0.7826318700658722,1.161251591694239,0.9152901177573242,0.5977874993714487,1.531129571494415,0.9206808234536354,0.2143209131593503,4.2958048744832364
2,76.752546,30.683652,0.8920465551771133,0.39530901990796613,225.6580321351623,0.8920465551771133,0.6980586140878259,1.2778963502123346,0.8972368074849331,0.8109812618575277,1.1063594804025925,0.9055094263037236,0.651754697530169,1.3893408512975214,0.9119207730195534,0.3104224961666075,2.9376761809495746
2,76.743991,30.750429,0.8872127425763265,0.5480823006505166,161.87582440142612,0.8872127425763265,1.0,0.8872127425763265,0.8967021748513616,0.21613856068743284,4.148737606095752,0.9034013916676361,0.3075546007876835,2.9373691349565862,0.9081732390812252,0.572234156820623,1.5870657636501562
2,76.756587,30.685461,0.8900053418175663,0.3689204171940463,241.24588944868228,0.8900053418175663,0.6666371171490626,1.3350671886134382,0.8900053418175663,0.8048934001152431,1.1057431228658814,0.8923114999637554,0.6460351934754666,1.3812119045146745,0.8974342858278858,0.35579983156774964,2.52230104177832
2,76.744236,30.729776,0.8773730719279554,0.4987735358470943,175.90609943606268,0.8773730719279554,1.0,0.8773730719279554,0.8867891145469042,0.36098515771769174,2.4565805424067246,0.8867891145469042,0.2655480038163059,3.339468200861886,0.8955192140287263,0.33011045648132664,2.7127865732401695
2,76.747891,30.715129,0.8226005606596583,0.5292683405449425,155.4222116918417,0.8226005606596583,1.0,0.8226005606596583,0.8297311652665094,0.4109839180608981,2.0188896178257827,0.8457756135329807,0.3968763034712889,2.1310811608941687,0.8520887104606285,0.1810538999860963,4.706270953158496
2,76.729602,30.744926,0.808120379564417,0.7099117926981231,113.83391399839097,0.808120379564417,1.0,0.808120379564417,0.8193680243252677,0.21201462265128845,3.864676945763902,0.8339933304144098,0.12496976649367342,6.673560764448021,0.8505195674292252,0.38944211406497264,2.183943484056089
2,76.760024,30.686268,0.8324426408004217,0.3472757778235658,239.7065081870887,0.8324426408004217,0.6206805846609791,1.3411771873855356,0.8345021081167093,0.8104849669878736,1.0296330494791213,0.8415974188324329,0.6493261668230322,1.2961088923154431,0.8415974188324329,0.36932371173793727,2.278752736649655
2,76.7473,30.693785,0.8036720768991145,0.45480724889372937,176.70608347909186,0.8036720768991145,0.900461366616483,0.8925114465698202,0.815001245308819,0.7900636200281677,1.0315640723714912,0.8282559669442783,0.6115390219027731,1.3543795854060159,0.840788122637974,0.22475838958768393,3.7408531186772955
2,76.745047,30.737274,0.8172222002012158,0.5352142387582296,152.6906687118944,0.8172222002012158,1.0,0.8172222002012158,0.8291872223464569,0.11269787436868108,7.357611906981002,0.8327405476845199,0.22493744099287788,3.7020984323854145,0.8329906000824226,0.47367938623426853,1.7585536214794217
2,76.712239,30.733528,0.8180147659224931,0.7368792864922145,111.01068803501181,0.8180147659224931,1.0,0.8180147659224931,0.8180147659224931,0.3562821229794147,2.2959747715710015,0.831950909298768,0.1834039040238609,4.5361679388816665,0.831950909298768,0.4117866368405635,2.0203446029281538
2,76.742851,30.7107,0.8021969807540397,0.5087471423385238,157.6808819144683,0.8021969807540397,1.0,0.8021969807540397,0.8038560286261431,0.509141578754508,1.578845771332569,0.8079998233793715,0.33189330967580183,2.4345167553050024,0.8079998233793715,0.11495438853638308,7.028873222388021
2,76.743005,30.717842,0.7798755458576239,0.5360286109557589,145.4914028687903,0.7798755458576239,1.0,0.7798755458576239,0.7798755458576239,0.3825997821769492,2.03835857255386,0.801359999118403,0.33912669430639836,2.3630106758696514,0.801359999118403,0.19138226114970303,4.187221920696
2,76.745708,30.691201,0.7555511385430487,0.44851303486101707,168.4568964148779,0.7555511385430487,0.8729244841644945,0.8655400922408679,0.7714475740351656,0.7936371535237223,0.9720406493193574,0.7838238314805949,0.6181337305338337,1.2680489556906522,0.7991775999180202,0.24585374237346397,3.2506220657972738
2,76.761424,30.727588,0.7751328233611146,0.38376553930081736,201.98083047616248,0.7751328233611146,0.924111045481394,0.8387875322465465,0.7767597010418746,0.4642882457176609,1.6730117727646099,0.7870503999994879,0.5758771411695216,1.3666984565511744,0.7870503999994879,0.5009214412285883,1.5712052534008596
2,76.739592,30.718233,0.7699935530986108,0.516900676027041,148.9635415099224,0.7699935530986108,1.0,0.7699935530986108,0.7699935530986108,0.39922554193083026,1.9287181611040802,0.7699935530986108,0.22913898485251133,3.3603777794260044,0.7793504290657569,0.16145932196955318,4.82691503692008
2,76.742796,30.699565,0.697015740995268,0.47965541263159966,145.31593361391134,0.697015740995268,1.0,0.697015740995268,0.7188432138821725,0.7041177433211963,1.0209133638523564,0.7429182513423845,0.5909155995581556,1.2572324235438794,0.7581142347475379,0.12186515566828948,6.22092697941555
2,76.753596,30.742354,0.7282163486118596,0.45782925656648904,159.0585001214537,0.7282163486118596,0.9237065851075411,0.7883632750405023,0.7388554357186599,0.1308905187516703,5.644835414858735,0.7403778355088054,0.3105779414239194,2.3838712824045545,0.7571481689751764,0.5909968227573714,1.2811374610147728
2,76.748739,30.719108,0.696029796674973,0.5257312179279624,132.3927080872617,0.696029796674973,1.0,0.696029796674973,0.7247113677659359,0.35954238363629576,2.0156493385743253,0.7484936439984438,0.3153111119405771,2.373825772875088,0.7484936439984438,0.1755440259788735,4.263851417470191
2,76.747066,30.750712,0.6775643618422824,0.5175188139601056,130.92555160603578,0.6775643618422824,0.934209477590131,0.7252809761576329,0.707234792085849,0.2175895996245096,3.2503152416582006,0.717415346058563,0.3080349631151534,2.3290062232006115,0.7336346177384531,0.6340474145183717,1.157065861227001
2,76.752876,30.717853,0.7224521152615053,0.5205653509159235,138.7822132207544,0.7224521152615053,1.0,0.7224521152615053,0.7319732290795123,0.4060182261970955,1.802808794904165,0.7319732290795123,0.40547162876610343,1.8052390775329723,0.7319732290795123,0.1673624789135905,4.373580230353969
2,76.713972,30.720256,0.6721355474058786,0.7011695562162109,95.859202877117,0.6721355474058786,1.0,0.6721355474058786,0.6909385601536526,0.3103096029386042,2.2266103066438365,0.6933567217180268,0.18171068742347385,3.8157178950194055,0.7193917943708051,0.38182963092531047,1.8840648710982963
2,76.728869,30.724373,0.6364104112637804,0.6194527026364073,102.73753081634815,0.6364104112637804,1.0,0.6364104112637804,0.6698647915614293,0.2855830455855799,2.3456042013554783,0.6870345520643291,0.14001172110114996,4.906978834779042,0.7162428791091301,0.3002819400006336,2.3852346201960026
2,76.750081,30.70896,0.659984046034179,0.5074274669099972,130.06470659800547,0.659984046034179,1.0,0.659984046034179,0.6897793839178107,0.6393994179807219,1.0787926365278735,0.715697886910991,0.46169984434368144,1.5501367299102613,0.715697886910991,0.14580453046899924,4.908612130287417
2,76.727572,30.739281,0.6842330265121569,0.654171449876863,104.59536664905698,0.6842330265121569,1.0,0.6842330265121569,0.700118262681669,0.23929656155086432,2.9257347374498464,0.700118262681669,0.10874798455135175,6.43798839647522,0.7100765522114995,0.37981176647043385,1.8695485893188484
2,76.704889,30.732946,0.6519612595026005,0.7994240524337954,81.55387087963467,0.6519612595026005,1.0,0.6519612595026005,0.6774535181621198,0.3736537529226219,1.813051556054919,0.7050101472640089,0.21430105613274994,3.2898118188801018,0.7073266195656766,0.4578129890213743,1.545012126190795
2,76.714692,30.737373,0.6499639307777652,0.7263954709131762,89.47797127103141,0.6499639307777652,1.0,0.6499639307777652,0.6499639307777652,0.3515773264805797,1.8487083262283912,0.678162165370594,0.16988930686783685,3.9917884054831148,0.678162165370594,0.4032971560172084,1.6815446259721638
2,76.724063,30.726649,0.6420316461542878,0.633821956651851,101.29526745110002,0.6420316461542878,1.0,0.6420316461542878,0.6577475037300686,0.24905377059838849,2.640985929061556,0.6643869953079424,0.10678266523216481,6.2218618898811435,0.6710148917450125,0.3161451117286005,2.122490169391122
2,76.757658,30.722922,0.6331014572732679,0.4004062049274424,158.11479679441837,0.6331014572732679,0.8721176244310046,0.7259358594963863,0.6507799958901259,0.519596948261492,1.2524707815693612,0.6684213339445811,0.6163742440108563,1.0844407280794948,0.6685879689147939,0.37272668988951335,1.793775404473938
2,76.732014,30.741725,0.6335297107608947,0.6857602605991032,92.38355547278604,0.6335297107608947,1.0,0.6335297107608947,0.6345923552892734,0.18398386081382706,3.4491740334301184,0.6558359337274442,0.09414525267555658,6.966213538005855,0.6656810927851639,0.3679391060493333,1.8092153887439986
