Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_180_0_0,fill_per_m_1_180_0_0,distance_from_281_1_0,fill_per_m_1_281_1_0,distance_from_96_2_0,fill_per_m_1_96_2_0,fill_per_m_1_281_1_1,fill_per_m_1_96_2_2,fill_ratio_2,distance_from_52_0_0,fill_per_m_2_52_0_0,distance_from_24_1_0,fill_per_m_2_24_1_0,distance_from_140_2_0,fill_per_m_2_140_2_0,fill_per_m_2_24_1_1,fill_per_m_2_140_2_2,fill_ratio_3,distance_from_194_0_0,fill_per_m_3_194_0_0,distance_from_13_1_0,fill_per_m_3_13_1_0,distance_from_183_2_0,fill_per_m_3_183_2_0,fill_per_m_3_13_1_1,fill_per_m_3_183_2_2,fill_ratio_4,distance_from_97_0_0,fill_per_m_4_97_0_0,distance_from_14_1_0,fill_per_m_4_14_1_0,distance_from_293_2_0,fill_per_m_4_293_2_0,fill_per_m_4_14_1_1,fill_per_m_4_293_2_2,fill_ratio_5,distance_from_73_0_0,fill_per_m_5_73_0_0,distance_from_229_1_0,fill_per_m_5_229_1_0,distance_from_236_2_0,fill_per_m_5_236_2_0,fill_per_m_5_229_1_1,fill_per_m_5_236_2_2,fill_ratio_6,distance_from_233_0_0,fill_per_m_6_233_0_0,distance_from_33_1_0,fill_per_m_6_33_1_0,distance_from_189_2_0,fill_per_m_6_189_2_0,fill_per_m_6_33_1_1,fill_per_m_6_189_2_2,fill_ratio_7,distance_from_65_0_0,fill_per_m_7_65_0_0,distance_from_108_1_0,fill_per_m_7_108_1_0,distance_from_102_2_0,fill_per_m_7_102_2_0,fill_per_m_7_108_1_1,fill_per_m_7_102_2_2,fill_ratio_8,distance_from_111_0_0,fill_per_m_8_111_0_0,distance_from_193_1_0,fill_per_m_8_193_1_0,distance_from_201_2_0,fill_per_m_8_201_2_0,fill_per_m_8_193_1_1,fill_per_m_8_201_2_2,fill_ratio_9,distance_from_62_0_0,fill_per_m_9_62_0_0,distance_from_195_1_0,fill_per_m_9_195_1_0,distance_from_169_2_0,fill_per_m_9_169_2_0,fill_per_m_9_195_1_1,fill_per_m_9_169_2_2,fill_ratio_10,distance_from_151_0_0,fill_per_m_10_151_0_0,distance_from_66_1_0,fill_per_m_10_66_1_0,distance_from_157_2_0,fill_per_m_10_157_2_0,fill_per_m_10_66_1_1,fill_per_m_10_157_2_2,fill_ratio_11,distance_from_155_0_0,fill_per_m_11_155_0_0,distance_from_225_1_0,fill_per_m_11_225_1_0,distance_from_247_2_0,fill_per_m_11_247_2_0,fill_per_m_11_225_1_1,fill_per_m_11_247_2_2,fill_ratio_12,distance_from_171_0_0,fill_per_m_12_171_0_0,distance_from_110_1_0,fill_per_m_12_110_1_0,distance_from_245_2_0,fill_per_m_12_245_2_0,fill_per_m_12_110_1_1,fill_per_m_12_245_2_2,fill_ratio_13,distance_from_58_0_0,fill_per_m_13_58_0_0,distance_from_297_1_0,fill_per_m_13_297_1_0,distance_from_182_2_0,fill_per_m_13_182_2_0,fill_per_m_13_297_1_1,fill_per_m_13_182_2_2,fill_ratio_14,distance_from_57_0_0,fill_per_m_14_57_0_0,distance_from_267_2_0,fill_per_m_14_267_2_0,fill_per_m_14_267_2_2,fill_ratio_15,distance_from_79_0_0,fill_per_m_15_79_0_0,distance_from_106_2_0,fill_per_m_15_106_2_0,fill_per_m_15_106_2_2,fill_ratio_16,distance_from_135_0_0,fill_per_m_16_135_0_0,distance_from_163_2_0,fill_per_m_16_163_2_0,fill_per_m_16_163_2_2,fill_ratio_17,distance_from_39_2_0,fill_per_m_17_39_2_0
2,76.716595,30.726273,0.49295697165586005,13930.6,0.0035386628835503142,13930.6,0.0035386628835503142,13930.6,0.0035386628835503142,,,0.5033039142104464,6517.0,0.0077229386866724935,8503.8,0.00591857656824533,6982.9,0.007207663208845127,,,0.5033039142104464,6072.9,0.008287702978979506,8263.8,0.006090465817304949,7135.3,0.007053717632201118,,,0.5052590033740243,6005.1,0.008413831632679294,8447.4,0.005981236870208873,5779.4,0.008742412765581624,,,0.5114751020395879,6689.9,0.007645482025734135,8937.6,0.005722734313905163,5497.9,0.009303099402309754,,,0.5114751020395879,5367.2,0.009529644918012892,8766.6,0.005834361121068463,5320.5,0.00961329014264802,,,0.5566016806309411,6766.8,0.008225478522062733,8514.7,0.006536949988031769,3215.0,0.017312649475301433,,,0.5643152021138165,6057.9,0.009315360143181902,7711.4,0.007317934514015827,1559.7,0.03618100930395694,,,0.5690851823671036,5217.3,0.010907656879364874,2682.2,0.021217104703866365,939.5,0.060573196633007295,,,0.5998378614420151,5832.3,0.010284756638753409,3534.9,0.01696901924925783,1465.7,0.04092500930900014,,,0.6118897681394471,6318.5,0.009684098569904993,3178.7,0.01924968597663973,1274.1,0.04802525454355601,,,0.6372228144855553,5143.4,0.012389135872876994,1971.0,0.03232992463143355,1844.6,0.03454531142174755,,,0.6600235020812721,4902.1,0.013464097062101386,3167.5,0.020837363917325085,3420.6,0.019295547625599957,,,0.6676955675463049,5292.6,0.012615643871562271,3630.6,0.018390777489844787,6996.2,0.009543688967529586,,,0.6962398718663263,3817.6,0.018237632854838808,6308.5,0.011036535973152514,,0.6962398718663263,4461.8,0.015604461694076971,5830.6,0.011941135935689745,,0.7117779812859214,4837.2,0.01471466925671714,2885.6,0.024666550502007258,,0.7210496907439107,2241.7,0.03216530716616455
2,76.721468,30.736991,0.10868253937469208,13539.8,0.0008026893999519348,13539.8,0.0008026893999519348,13539.8,0.0008026893999519348,,,0.17339974997700103,6153.6,0.0028178586514723256,8203.9,0.0021136258362120584,6485.2,0.0026737764444735865,,,0.17339974997700103,5709.5,0.003037039144881356,8176.7,0.002120656866180746,7477.2,0.0023190465679265105,,,0.17457324413738223,5705.2,0.0030598970086479394,8240.1,0.002118581620822347,5560.1,0.003139750078908333,,,0.2501079189958423,6670.1,0.00374968769577431,8836.9,0.00283026761642479,5198.0,0.004811618295418281,,,0.2537648666256121,6426.4,0.00394878729343975,8466.7,0.002997211034117331,5020.6,0.0050544729041471555,,,0.2537648666256121,6466.8,0.003924118058786604,8108.4,0.0031296540208377993,5954.5,0.004261732582510909,,,0.32482615301490625,5775.6,0.005624110967084047,7308.6,0.004444437416398575,2602.6,0.012480832744751643,,,0.33491201041489904,4950.6,0.006765079190702117,5296.3,0.006323509061323924,1669.6,0.020059416052641294,,,0.3553360474006684,5545.3,0.006407877795622749,4529.9,0.007844236018469909,3319.2,0.010705472625954096,,,0.3553360474006684,4853.9,0.00732062974928755,5028.0,0.007067144936369697,2698.5,0.01316790985364715,,,0.38503650033986836,3902.5,0.009866406158612898,4262.3,0.009033538238506637,4135.9,0.009309618229160967,,,0.38503650033986836,3878.2,0.009928227021295147,5485.0,0.00701980857502039,5930.0,0.0064930269871815915,,,0.4078203714126914,4085.8,0.00998140808195926,3330.6,0.012244651756821337,6281.9,0.00649199082145038,,,0.4078203714126914,2677.1,0.015233662224522484,6008.6,0.006787277758757305,,0.45477074376661364,3237.8,0.014045671251053604,5495.4,0.008275480288361423,,0.4874305783778284,3450.5,0.014126375260913733,1686.9,0.028895048810114905,,0.5048693687266728,1611.1,0.03133693555500421
2,76.740917,30.734954,0.3204012861402149,13081.1,0.0024493451325975253,13081.1,0.0024493451325975253,13081.1,0.0024493451325975253,,,0.3204012861402149,3620.7,0.008849153095816138,7555.8,0.004240468066124234,6034.9,0.005309139938362109,,,0.33411524486979205,3176.6,0.01051801438235195,7718.1,0.0043289831029630615,6187.4,0.005399929612919676,,,0.3750718021237995,3123.4,0.012008445992309645,7781.5,0.0048200450057675195,4831.4,0.007763211535451412,,,0.3886610490291408,3807.9,0.010206703144230174,8378.2,0.004638956446839903,2962.9,0.013117589153503015,,,0.43890328797297684,2737.0,0.016035925757142012,7818.7,0.005613507206734839,4372.6,0.010037581484082167,,,0.4443801551173556,3850.0,0.011542341691359887,7566.7,0.005872839614592301,5076.4,0.008753844360518393,,,0.46897709571912266,3427.7,0.013681976127406794,6763.4,0.006934043465108121,2473.2,0.01896236033151879,,,0.5192730860067482,3189.0,0.016283257635834058,4648.3,0.011171247251828584,2035.0,0.025517104963476568,,,0.5192730860067482,3804.1,0.013650353198042852,3881.8,0.013377121078024322,2876.2,0.018054136916999797,,,0.5386236112743208,4290.3,0.012554451000496953,4637.2,0.011615276703060486,3407.8,0.015805610988741146,,,0.5628114862477299,3773.7,0.014914049507054878,3614.3,0.015571797754689148,3487.9,0.01613611302639783,,,0.5869750654711406,3532.4,0.016616891220449004,5157.0,0.011382103266843914,5281.9,0.011112953018253673,,,0.6007744206765246,3922.9,0.015314548438056658,2682.6,0.02239522928041917,6048.2,0.009933111019419408,,,0.6007744206765246,2493.0,0.02409845249404431,5360.5,0.011207432528244094,,0.6102809735264636,3137.2,0.01945304645946907,4882.7,0.012498842311148825,,0.6260646369126888,3253.5,0.019242804269638505,1721.9,0.03635894284875363,,0.6459714686843,2449.8,0.026368334912413256
2,76.749047,30.743196,0.5964670754135437,10458.2,0.0057033435525572634,10458.2,0.0057033435525572634,10458.2,0.0057033435525572634,,,0.6272233294346321,3540.2,0.017717172177691434,9079.6,0.00690805023827737,7488.6,0.00837570880317592,,,0.6475921104244483,3930.2,0.01647733220763443,9180.1,0.00705430344358393,5629.6,0.011503341452757714,,,0.6767173753084506,4862.7,0.013916494443589991,9243.5,0.0073210080089625195,3948.5,0.017138593777597834,,,0.7079702131541212,4804.9,0.014734338137195806,9840.2,0.0071946730061799675,4433.9,0.015967212006453037,,,0.7179273184026724,3321.9,0.021611948535557132,9361.4,0.007669016583018271,4308.3,0.016663819102724332,,,0.7223491018504838,4383.6,0.01647844469957304,9111.8,0.007927622443979059,6957.8,0.010381860672202188,,,0.7223491018504838,2948.6,0.024498036418994906,8312.0,0.008690436740260873,3606.0,0.020031866385204763,,,0.7267822523810882,1833.3,0.03964338910058846,6141.4,0.011834146161804934,3217.7,0.022587010982412538,,,0.7359089696152308,2427.9,0.030310514008617763,5682.6,0.012950215915518084,4322.6,0.017024683514903778,,,0.7448144490202318,3022.3,0.024643961520042074,6031.4,0.012348947989193748,4435.1,0.016793633717846985,,,0.7561224185972748,1781.2,0.04245016946986721,5178.9,0.014600058286456098,5052.6,0.014965016399423558,,,0.7706398862246259,2457.0,0.031365074734417006,6488.3,0.01187737752916212,6806.2,0.011322615941709411,,,0.7739526830685383,2664.6,0.029045736060517083,4206.4,0.018399407642367305,7285.2,0.010623629866970546,,,0.7910499087505047,2400.6,0.03295217482089914,6884.3,0.011490636793145341,,0.7957220860380898,1846.1,0.04310287016077622,5301.1,0.015010508876234927,,0.8115330962230085,3173.9,0.025568956054790905,2571.8,0.0315550624552068,,0.8130957616663468,3190.9,0.025481706153948628
2,76.718283,30.735031,0.03981143944575383,14281.5,0.00027876231100202236,14281.5,0.00027876231100202236,14281.5,0.00027876231100202236,,,0.1283987967943525,6700.7,0.0019161997521804067,8687.5,0.0014779717616616116,7226.9,0.0017766787529141473,,,0.19795240155963434,6451.2,0.003068458605525086,8918.4,0.002219595460616639,8218.9,0.002408502373305848,,,0.21090127444528017,6188.8,0.0034077894655713576,8981.8,0.0023480958654755195,5963.1,0.0035367723909590677,,,0.26316469659389474,7411.8,0.0035506178876102265,9578.6,0.0027474233874876784,5681.6,0.004631876524111073,,,0.2883935780497423,7168.1,0.004023291779547472,8950.3,0.003222166609496244,5504.2,0.00523951851403914,,,0.34262721127683865,6950.5,0.004929533289358157,8850.1,0.0038714501675330072,4653.3,0.007363101697222158,,,0.34262721127683865,6517.2,0.005257276303885698,8050.3,0.004256080037723298,1929.6,0.01775638532736519,,,0.34262721127683865,5692.3,0.006019134818559083,4120.5,0.00831518532403443,1322.7,0.025903622233071646,,,0.39829255308964484,6286.9,0.006335277371831027,5013.5,0.007944401178610647,2394.9,0.01663086363061693,,,0.4013747571505667,5595.6,0.007173042339526889,5769.7,0.006956596654081957,2453.8,0.016357272685246012,,,0.4233646876671965,4644.2,0.009115987418009485,3409.3,0.012417935871504311,3282.9,0.012896057987364722,,,0.4233646876671965,4140.0,0.010226200185197983,4505.7,0.009396202314117596,4858.9,0.008713179684027177,,,0.44202025933615713,4827.5,0.00915629744870341,3814.3,0.011588502722286058,7179.9,0.006156356764525372,,,0.4899364888198086,3418.8,0.01433065662863603,6492.2,0.007546540291731749,,0.5409024071494053,3979.5,0.013592220307812672,6237.1,0.00867233822047755,,0.5826547468486495,3411.3,0.017080137978150542,2428.5,0.02399237170470041,,0.5826547468486495,2352.8,0.02476431259982359
2,76.74777,30.729357,0.8539428821418529,9988.1,0.00854960284880861,9988.1,0.00854960284880861,9988.1,0.00854960284880861,,,0.8680495506370837,2615.0,0.033195011496638,6793.7,0.01277727233520885,5272.8,0.01646278164612888,,,0.8690378046378412,2142.0,0.040571326080198,7328.0,0.011859140347132112,3564.6,0.024379672463609975,,,0.874276070056172,2103.1,0.04157082735277315,7391.5,0.011828127850316878,2959.0,0.029546335588245085,,,0.874276070056172,2787.6,0.03136303881676611,7988.2,0.010944594152076464,2135.8,0.040934360429636295,,,0.8801094770678952,2859.0,0.030783822212937923,7056.5,0.012472323064804013,2223.9,0.03957504730733824,,,0.8889241702188749,2864.8,0.031029187734532077,7259.7,0.012244640552899913,4314.3,0.02060413439535672,,,0.8935467124633312,3486.2,0.02563096530501208,6001.3,0.014889219210226635,3454.5,0.025866166231388946,,,0.897069408934504,3985.1,0.022510587160535597,3886.2,0.023083459650416967,3747.4,0.023938448229025567,,,0.900500084092356,4829.0,0.018647754899406833,3119.7,0.028864957659145304,3857.5,0.023344136982303462,,,0.905743805525211,5086.4,0.017807168243260677,4179.3,0.021672141399880628,5120.2,0.017689617700972837,,,0.9130760835578369,4569.8,0.019980657437039626,4595.5,0.01986891706142611,4469.1,0.020430871619740814,,,0.916137813142376,4328.5,0.021165249235124778,4394.8,0.02084595005784964,4519.8,0.02026943256653781,,,0.9232269351801319,5454.6,0.0169256578883902,1920.5,0.04807221740068377,5286.1,0.017465181044250613,,,0.9251294672543781,4045.9,0.022865851040667788,4598.4,0.020118507899581986,,0.9251294672543781,4606.6,0.020082695854955455,3578.8,0.02585027012558338,,0.9251294672543781,4049.6,0.022844959187435253,3839.5,0.02409505058612783,,0.9321912248293789,4010.0,0.02324666396083239
2,76.735551,30.722152,0.16428684327240928,11221.3,0.0014640624818194796,11221.3,0.0014640624818194796,11221.3,0.0014640624818194796,,,0.22333867999226004,5068.1,0.004406753615600719,7054.9,0.0031657242482850227,5534.0,0.004035754969140948,,,0.2712293239430227,4624.0,0.005865686071432151,5858.2,0.00462990891302828,5686.5,0.004769705863765457,,,0.3134856031564358,4556.2,0.0068804179613808835,5921.6,0.005293934125176232,4330.5,0.007239016352763788,,,0.31815646272108566,5241.0,0.00607052972182953,6518.4,0.004880898114891471,4049.1,0.007857461231411565,,,0.36693025217165687,3918.4,0.009364287774899368,7317.8,0.00501421536761946,3871.7,0.00947723873677343,,,0.4097969408447928,5317.9,0.007705991854769605,7065.9,0.005799642520341256,4575.5,0.008956331348372697,,,0.4347440344433714,4609.0,0.009432502374557852,6262.5,0.006942020510073795,1762.5,0.02466632819536859,,,0.4506438122001059,4738.9,0.009509460258712063,2187.8,0.020598035112903642,2055.4,0.021924871664887897,,,0.4599202017482333,5354.0,0.008590216693093638,1421.4,0.03235684548671966,2165.5,0.021238522361959517,,,0.5032722670213428,5840.2,0.008617380689382946,1900.1,0.026486620021122193,3428.2,0.014680364827645493,,,0.5128759629421373,5371.9,0.009547384778982062,2903.6,0.01766345098987937,2777.2,0.018467375880100008,,,0.5157128676680038,5130.5,0.010051902693070925,2696.5,0.019125268595141992,4781.0,0.01078671549190554,,,0.552567408185017,5521.1,0.010008284729220935,2181.7,0.025327378108127473,5547.3,0.009961015416238837,,,0.552567408185017,4046.1,0.013656790691901264,4859.7,0.0113704016335374,,0.5597703763361914,4690.2,0.011934893529832234,4381.8,0.012774895621347196,,0.5597703763361914,4859.0,0.011520279405972245,3114.1,0.017975350063780593,,0.569938769830981,2470.2,0.02307257589794272
2,76.739919,30.725365,0.37736317679665077,11468.3,0.0032904892337717955,11468.3,0.0032904892337717955,11468.3,0.0032904892337717955,,,0.4369579159476356,3262.0,0.01339539901740146,5980.5,0.007306377659855123,4413.7,0.009900036612085905,,,0.4369579159476356,2811.3,0.015542913098838103,6105.2,0.007157143352349401,4423.5,0.009878103672377882,,,0.46351246510299376,2750.2,0.01685377300207235,6168.6,0.007514062592857273,3256.1,0.014235203620988108,,,0.5004104257131161,3723.6,0.013438887789051352,6765.4,0.00739661255377533,1894.7,0.02641106379443269,,,0.5323323521263855,3528.3,0.015087502540214424,6243.4,0.00852632142945167,2797.3,0.01903022028836326,,,0.5390779912669399,3511.8,0.015350475290931712,6036.9,0.008929715437839618,3501.1,0.015397389142467792,,,0.576691843239872,3958.2,0.014569547856092971,5237.1,0.011011663768877277,2032.1,0.02837910748682998,,,0.6144707879524928,4489.2,0.01368775701578216,3073.0,0.019995795247396444,2739.4,0.022430853031776766,,,0.6236789666016691,4669.7,0.01335586797014089,2306.5,0.02704005925001817,2849.6,0.021886544308031625,,,0.6315861404593871,6016.9,0.010496869491920876,2956.5,0.021362629476048948,3518.2,0.01795196806490214,,,0.6430626852967983,4437.1,0.014492859870113322,3230.2,0.01990782878140048,2963.8,0.021697236159551866,,,0.6542914918077636,4897.3,0.013360249357967934,3413.5,0.019167760123268308,3706.6,0.01765206636291382,,,0.6565959788402199,5614.7,0.011694230837626586,1107.3,0.05929702689787952,4472.9,0.014679424508489346,,,0.6738245299421314,4206.0,0.016020554682409212,3785.3,0.017801086570209266,,0.6738245299421314,4766.7,0.014136080096127959,3423.9,0.019680029496834936,,0.7051899363611683,4979.3,0.014162431192359735,3215.7,0.021929593443454562,,0.720224809729895,3140.0,0.02293709585127054
2,76.750709,30.746168,0.3523270542525393,10116.2,0.0034828004018558284,10116.2,0.0034828004018558284,10116.2,0.0034828004018558284,,,0.3663188261898841,4790.2,0.007647255358646488,9487.2,0.0038611900896985837,7897.3,0.004638532488190699,,,0.37798139690852356,3588.3,0.010533717830407813,9588.8,0.003941905107088725,6038.3,0.006259731992589364,,,0.4267166479245039,4292.9,0.009940055624973887,9652.2,0.00442092629581343,5148.8,0.008287691266401956,,,0.44040388948871967,4463.0,0.009867889076601381,10249.0,0.0042970425357470934,4841.5,0.009096434772048325,,,0.4671451608036901,2979.9,0.01567653816583409,9750.0,0.004791232418499386,5137.1,0.009093557859564541,,,0.4692236368100096,3693.6,0.012703693870749664,9520.5,0.0049285608614044385,7007.7,0.0066958293992324105,,,0.4692236368100096,2606.6,0.0180013671760151,8720.7,0.0053805730825508226,4014.7,0.011687638847485731,,,0.4783734974441829,1491.3,0.03207761667298216,6579.6,0.007270555922004117,3726.3,0.012837761249609073,,,0.4783734974441829,2086.0,0.022932574182367348,5813.2,0.008229090646187692,4731.3,0.010110825723251176,,,0.5025670471137751,2680.4,0.018749703294798355,6440.1,0.0078037149596089355,4843.9,0.01037525644860082,,,0.5253596640441018,1439.3,0.03650105357077064,5545.6,0.009473450375867387,5419.2,0.009694413641203532,,,0.5696926373145157,2196.6,0.025935201553059988,6897.0,0.008260006340648336,7213.3,0.007897808732681514,,,0.5937948404591897,2404.3,0.024697202531264388,4613.9,0.01286969462838791,7979.5,0.007441504360664073,,,0.5937948404591897,2192.8,0.02707929772250956,7291.9,0.008143211514957551,,0.6061559718476971,1556.3,0.03894852996515435,5709.8,0.010616063116881451,,0.6061559718476971,2224.9,0.027244189484817164,2364.0,0.02564111556039328,,0.6364332900111398,2983.1,0.02133462807184271
2,76.714692,30.737373,0.2998975929945362,14806.7,0.00202541817551876,14806.7,0.00202541817551876,14806.7,0.00202541817551876,,,0.2998975929945362,7420.5,0.004041474199778131,9583.8,0.0031292138086618697,7752.1,0.0038685980959293122,,,0.32273285099541366,6976.4,0.004626065750177938,9443.7,0.0034174407382213928,8744.2,0.003690821927625325,,,0.3432689308480119,7870.0,0.004361739909123404,9507.1,0.0036106586745486206,6827.0,0.005028107966134641,,,0.3649002908165372,7937.0,0.004597458621853814,10103.8,0.0036115153785361664,6577.9,0.005547367561327128,,,0.3998670158047547,7693.3,0.005197600714969579,9625.0,0.004154462501867581,6404.1,0.006243922109347991,,,0.454490887423345,8861.6,0.005128767800660659,9375.4,0.004847695964154543,7221.4,0.006293667258749619,,,0.47893435907597187,7042.5,0.006800629876833111,8575.5,0.005584914688076169,2209.9,0.02167221861061459,,,0.47893435907597187,6217.5,0.007703005373155961,4914.5,0.009745332364960257,1841.8,0.026003602946898245,,,0.503523577488068,6812.2,0.007391497276769149,5946.2,0.008467989261849046,4586.2,0.010979102034103789,,,0.503523577488068,6120.8,0.008226434085218729,6294.9,0.007998913048468887,3209.5,0.015688536453904594,,,0.5169006107265114,5169.4,0.00999923803007141,4207.9,0.012284051681991289,4081.6,0.012664166276129738,,,0.5297137844504066,5145.1,0.010295500271139658,5261.4,0.010067924591371244,7069.8,0.007492627577164936,,,0.571158136611488,5352.7,0.01067046792481342,4710.6,0.012124955135470808,7548.8,0.007566211008524374,,,0.5901066733637775,3944.0,0.014962136748574481,7879.1,0.0074895187694505394,,0.6016023393104252,4504.7,0.01335499232602449,6762.3,0.008896416002106165,,0.6064291445450395,3021.6,0.0200698022420254,2953.8,0.020530474119609978,,0.6064291445450395,2878.0,0.021071200296908947
2,76.746288,30.747585,0.20408766115576027,10465.4,0.0019501181145083828,10465.4,0.0019501181145083828,10465.4,0.0019501181145083828,,,0.20408766115576027,3547.5,0.00575299960974659,10377.6,0.0019666171480473356,8446.0,0.002416382443236565,,,0.23301142850204598,3937.5,0.0059177505651313266,10137.6,0.002298487102490195,6089.4,0.003826508826847407,,,0.25728332877701693,4744.6,0.005422655835624013,10201.0,0.0025221383077837166,4408.4,0.005836206532461141,,,0.30832536916954,4812.2,0.00640716032520552,10797.7,0.0028554726392615096,6629.4,0.004650878950878511,,,0.30832536916954,3329.2,0.00926124501890965,10318.9,0.0029879674109598896,4768.1,0.006466419940218116,,,0.31572830285889236,4390.8,0.007190678301423257,10069.3,0.003135553641850897,7915.3,0.003988835582465508,,,0.32458145229378915,2955.8,0.010981170995797724,9269.5,0.003501606907533191,4563.5,0.007112555106689802,,,0.3307089089810057,1840.6,0.017967451319189705,7098.9,0.0046585937114342465,4175.2,0.007920792033459613,,,0.36332847067388396,2435.2,0.014919861640681834,6640.1,0.005471731911776689,5280.1,0.0068810907118025035,,,0.38561241149643033,2697.1,0.014297297523133377,6988.9,0.005517497910922038,5392.6,0.007150769786307723,,,0.38561241149643033,1745.7,0.02208927143818699,6136.4,0.006284016874656645,6010.1,0.00641607313516298,,,0.4157991434185215,1721.4,0.02415470799456962,7445.8,0.005584344777169968,7763.7,0.0053556827726280185,,,0.4397691219961793,1929.0,0.022797777190055952,5086.8,0.008645300031378849,8242.7,0.00533525570500175,,,0.4693257615050071,1717.5,0.027326099650946553,8573.1,0.005474399709615041,,0.5160939518956336,1081.0,0.04774227122068766,5760.9,0.008958564666903325,,0.5160939518956336,1749.6,0.029497825325539188,1888.8,0.02732390681361889,,0.5254255772037569,2507.9,0.02095081850168495
2,76.755438,30.729956,0.7394692332387273,8705.4,0.008494373989003691,8705.4,0.008494373989003691,8705.4,0.008494373989003691,,,0.7587893119230309,1296.1,0.05854404073165889,7333.7,0.010346609650286089,4783.0,0.01586429671593207,,,0.763491913804479,852.2,0.08959069629247583,7441.7,0.010259643815317455,3865.2,0.019752973036440004,,,0.763491913804479,1659.1,0.04601843853923688,7505.1,0.010172974561357996,2967.6,0.025727588415031644,,,0.7716977735387,3052.2,0.0252833291900498,8101.8,0.009525016336353649,2675.8,0.02883988988484565,,,0.7864553978352578,1569.2,0.05011823845496162,7596.5,0.010352865106763086,2955.8,0.026607192564965753,,,0.8038133915688619,1545.9,0.0519964675314614,7373.4,0.010901529709073994,4854.2,0.016559132124116475,,,0.8163164064325664,2196.4,0.03716610846988556,6573.5,0.012418291723321921,3725.5,0.02191159324741824,,,0.8288114955284908,3001.2,0.027616003449569868,4426.1,0.018725548350206518,4216.0,0.019658716687108415,,,0.8343433701758092,3181.8,0.026222370047639987,3659.7,0.02279813564433722,4326.1,0.019286271010281988,,,0.8369251542056125,4190.3,0.019972917313930087,4292.9,0.019495566032416606,5588.8,0.014975042123633204,,,0.8452339622988034,3622.0,0.023336111604053106,4583.3,0.018441602389082178,4316.9,0.019579651191799753,,,0.8530514356131772,3380.7,0.025232982388652566,4749.9,0.017959355683554966,5059.7,0.016859723612332296,,,0.8653252271684738,3832.6,0.022578020851862283,2460.4,0.0351701035266003,5826.0,0.014852818866606141,,,0.8680142748296693,3456.7,0.025111067631835834,5138.4,0.01689269568016638,,0.8767446845082002,4017.4,0.02182368408692687,3536.7,0.02478990823389601,,0.8767446845082002,4230.0,0.020726824692865253,4308.1,0.020351075520721434,,0.8828056160388096,4247.0,0.020786569720716023
2,76.753596,30.742354,0.5470453456155777,9332.3,0.005861849122033987,9332.3,0.005861849122033987,9332.3,0.005861849122033987,,,0.5882437670394869,3330.3,0.017663386693075305,9580.5,0.006140011137617941,6408.4,0.009179261079824712,,,0.6080911314443066,2804.4,0.0216834663901122,9443.0,0.0064395968595182315,5490.5,0.011075332509685941,,,0.6080911314443066,3718.3,0.016354009397958922,9506.4,0.0063966499562853095,4574.2,0.013293934052824682,,,0.6462984944950236,3679.1,0.01756675530686917,10103.1,0.006397031549673106,4266.8,0.015147147616364104,,,0.6462984944950236,2196.1,0.029429374550112637,9843.4,0.006565805458429238,4562.4,0.014165756937029275,,,0.6786724374835945,2184.6,0.03106621063277463,9374.7,0.007239404327430153,7101.1,0.009557286018836441,,,0.6789493897930085,1822.8,0.037247607515526034,8574.9,0.007917869477113535,4182.5,0.01623309957664097,,,0.6789493897930085,2353.7,0.028846046216298105,6673.0,0.010174575000644514,3819.6,0.01777540553442791,,,0.6796284061622184,2534.2,0.02681826241662925,5906.5,0.011506448931892295,4900.9,0.01386742039548284,,,0.6913771343973613,3542.7,0.019515542789323437,6294.3,0.010984178294605617,5068.7,0.013640127338318727,,,0.707983966118016,2301.6,0.030760512952642333,5639.0,0.012555133288136476,5512.6,0.01284301357105569,,,0.7259554772084367,1934.4,0.037528715736581716,6751.2,0.010752984316987154,7306.6,0.009935612695486774,,,0.735993354999738,3185.0,0.023108111616946245,4707.3,0.01563514870519699,8072.9,0.009116839735407821,,,0.7588297971608076,3034.2,0.025009221447525133,7385.2,0.010275006731852998,,0.7615608917810262,2459.4,0.03096531234370278,5162.0,0.014753213711372068,,0.7729379274191006,3807.5,0.020300405185005928,3633.2,0.02127430164645769,,0.7933907743575377,3824.5,0.02074495422558603
