Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_233_0_0,fill_per_m_1_233_0_0,distance_from_13_1_0,fill_per_m_1_13_1_0,distance_from_288_2_0,fill_per_m_1_288_2_0,fill_per_m_1_13_1_1,fill_per_m_1_288_2_2,fill_ratio_2,distance_from_73_0_0,fill_per_m_2_73_0_0,distance_from_24_1_0,fill_per_m_2_24_1_0,distance_from_292_2_0,fill_per_m_2_292_2_0,fill_per_m_2_24_1_1,fill_per_m_2_292_2_2,fill_ratio_3,distance_from_65_0_0,fill_per_m_3_65_0_0,distance_from_281_1_0,fill_per_m_3_281_1_0,distance_from_99_2_0,fill_per_m_3_99_2_0,fill_per_m_3_281_1_1,fill_per_m_3_99_2_2,fill_ratio_4,distance_from_111_0_0,fill_per_m_4_111_0_0,distance_from_14_1_0,fill_per_m_4_14_1_0,distance_from_106_2_0,fill_per_m_4_106_2_0,fill_per_m_4_14_1_1,fill_per_m_4_106_2_2,fill_ratio_5,distance_from_62_0_0,fill_per_m_5_62_0_0,distance_from_229_1_0,fill_per_m_5_229_1_0,distance_from_186_2_0,fill_per_m_5_186_2_0,fill_per_m_5_229_1_1,fill_per_m_5_186_2_2,fill_ratio_6,distance_from_151_0_0,fill_per_m_6_151_0_0,distance_from_33_1_0,fill_per_m_6_33_1_0,distance_from_70_2_0,fill_per_m_6_70_2_0,fill_per_m_6_33_1_1,fill_per_m_6_70_2_2,fill_ratio_7,distance_from_237_0_0,fill_per_m_7_237_0_0,distance_from_117_1_0,fill_per_m_7_117_1_0,distance_from_68_2_0,fill_per_m_7_68_2_0,fill_per_m_7_117_1_1,fill_per_m_7_68_2_2,fill_ratio_8,distance_from_155_0_0,fill_per_m_8_155_0_0,distance_from_108_1_0,fill_per_m_8_108_1_0,distance_from_66_2_0,fill_per_m_8_66_2_0,fill_per_m_8_108_1_1,fill_per_m_8_66_2_2,fill_ratio_9,distance_from_89_0_0,fill_per_m_9_89_0_0,distance_from_245_1_0,fill_per_m_9_245_1_0,distance_from_195_2_0,fill_per_m_9_195_2_0,fill_per_m_9_245_1_1,fill_per_m_9_195_2_2,fill_ratio_10,distance_from_171_0_0,fill_per_m_10_171_0_0,distance_from_182_1_0,fill_per_m_10_182_1_0,distance_from_7_2_0,fill_per_m_10_7_2_0,fill_per_m_10_182_1_1,fill_per_m_10_7_2_2,fill_ratio_11,distance_from_58_0_0,fill_per_m_11_58_0_0,distance_from_267_1_0,fill_per_m_11_267_1_0,distance_from_225_2_0,fill_per_m_11_225_2_0,fill_per_m_11_267_1_1,fill_per_m_11_225_2_2,fill_ratio_12,distance_from_79_0_0,fill_per_m_12_79_0_0,distance_from_183_1_0,fill_per_m_12_183_1_0,distance_from_4_2_0,fill_per_m_12_4_2_0,fill_per_m_12_183_1_1,fill_per_m_12_4_2_2,fill_ratio_13,distance_from_57_0_0,fill_per_m_13_57_0_0,distance_from_258_1_0,fill_per_m_13_258_1_0,distance_from_213_2_0,fill_per_m_13_213_2_0,fill_per_m_13_258_1_1,fill_per_m_13_213_2_2,fill_ratio_14,distance_from_130_2_0,fill_per_m_14_130_2_0,fill_per_m_14_130_2_2,fill_ratio_15,distance_from_170_2_0,fill_per_m_15_170_2_0,fill_per_m_15_170_2_2,fill_ratio_16,distance_from_126_2_0,fill_per_m_16_126_2_0,fill_per_m_16_126_2_2,fill_ratio_17,distance_from_127_2_0,fill_per_m_17_127_2_0,fill_per_m_17_127_2_2,fill_ratio_18,distance_from_278_2_0,fill_per_m_18_278_2_0
2,76.729602,30.744926,0.09142199181713817,14470.7,0.0006317731126838244,14470.7,0.0006317731126838244,14470.7,0.0006317731126838244,,,0.09639488520117417,5607.0,0.0017191882504222255,9171.1,0.0010510722290801994,6706.4,0.0014373566324879844,,,0.09639488520117417,5702.6,0.0016903672921329599,9107.7,0.0010583888929276784,6810.0,0.0014154902379027044,,,0.1521648712458941,5329.3,0.0028552506191412397,8964.2,0.0016974729618470592,5180.3,0.0029373756586663726,,,0.23147090200423204,4225.8,0.0054775640589765735,9767.8,0.0023697342493113295,6426.4,0.003601875108991536,,,0.24334627741364914,4820.4,0.005048259011983428,9227.0,0.002637328247682336,5513.1,0.004413964510232884,,,0.24334627741364914,4074.2,0.005972860375377968,9039.4,0.0026920622764082702,5635.5,0.004318095597793437,,,0.24834437686967162,2678.6,0.009271424507939656,7801.7,0.0031832084913502394,5207.5,0.004768975071909201,,,0.27117479241335624,3120.5,0.008690107111467914,8239.5,0.0032911559246720824,5959.0,0.004550676160653738,,,0.27799363782981285,3126.8,0.008890675381534248,6690.3,0.004155174473937086,5290.2,0.0052548795476506155,,,0.336543674671546,2879.2,0.011688791145858086,7456.5,0.004513426871475169,4681.4,0.007188953617967831,,,0.3586566646977647,3376.7,0.010621514043230513,6768.9,0.005298596000794291,5022.6,0.007140856622023746,,,0.36777537251277737,1583.9,0.023219608088438495,6239.7,0.005894119469089497,4029.4,0.009127298667612482,,,0.42940210544399643,1046.9,0.04101653505052979,5029.1,0.008538348918176142,3659.9,0.011732618526298434,,,0.43154562659241674,2915.5,0.014801770762902308,,0.43154562659241674,2561.0,0.01685066874628726,,0.4835670930658387,2623.0,0.018435649754702202,,0.4976303562827545,2792.8,0.017818331290559812,,0.5103504141058512,2171.3,0.02350437130317557
2,76.737358,30.730679,0.6630272037231474,12768.9,0.005192516220842417,12768.9,0.005192516220842417,12768.9,0.005192516220842417,,,0.6853453749784142,5168.6,0.013259787466207757,7469.2,0.00917561954397277,4810.3,0.014247455979427772,,,0.6950310469010074,4106.9,0.01692349574864271,7405.8,0.009384955668543674,4913.9,0.014144183782759263,,,0.7082573775197818,3733.6,0.018969824767510763,7068.0,0.010020619376341,3584.6,0.019758337820671254,,,0.7223630774511041,3314.6,0.02179337106894057,8066.0,0.00895565431999881,4724.5,0.015289725419644493,,,0.7223630774511041,3909.2,0.018478539789499236,7587.2,0.009520812387324759,4839.2,0.014927324298460574,,,0.7463351260600023,4503.6,0.016571967449595926,7337.5,0.010171517902010253,3933.7,0.018972853193176965,,,0.7545236766161568,3493.8,0.02159607523659502,6359.8,0.01186395290128867,3505.6,0.02152338192081689,,,0.7567661824314539,3262.5,0.023195898312075212,6537.7,0.011575419221308012,4257.1,0.017776565794354226,,,0.7632847822636762,3853.0,0.019810142285587237,5031.9,0.015168917948760434,3908.4,0.0195293414764015,,,0.768119843691838,3895.2,0.019719650947110236,5510.9,0.013938192376777622,2979.5,0.025780159211003118,,,0.768119843691838,4102.9,0.01872138837631524,4872.8,0.01576341823370214,3404.7,0.022560573433542983,,,0.7861106149511644,3254.9,0.02415160573139465,3349.1,0.023472294495570884,2723.0,0.028869284427145224,,,0.7947202264153379,2694.2,0.029497447346720284,2069.7,0.03839784637461168,4654.6,0.017073867280009834,,,0.8106891331040097,2344.3,0.03458128793686856,,0.8185202709914617,2906.7,0.028159778132984543,,0.8185202709914617,2888.1,0.028341133305337825,,0.8252439395512162,3917.4,0.02106611373745893,,0.8278998853467615,3661.0,0.022614036748067782
2,76.735379,30.734311,0.7201574609309402,12793.8,0.005628956689419409,12793.8,0.005628956689419409,12793.8,0.005628956689419409,,,0.72351425450922,5690.8,0.012713752978653617,7494.1,0.009654451562018388,5492.3,0.01317324717348324,,,0.7339340865455777,4629.1,0.015854790057367042,7430.7,0.00987705177904609,5595.9,0.013115568300819846,,,0.7339340865455777,4255.8,0.017245502292062072,7750.1,0.009469995052264844,4106.8,0.01787119135447496,,,0.7359268096071973,3152.3,0.023345709786733407,8090.9,0.009095734833049441,4749.4,0.01549515327424932,,,0.7491818420608146,3747.0,0.01999417779719281,7612.1,0.009841986338340466,4864.1,0.01540227055489843,,,0.7548097746274436,4341.4,0.01738632180005168,7362.4,0.01025222447337069,3958.6,0.019067593963205266,,,0.759266440377403,2956.2,0.0256838657863948,6384.7,0.011891967365379784,3530.5,0.021505918152596035,,,0.773287607308241,3100.3,0.024942347750483533,6562.6,0.011783250652306112,4282.0,0.018059028662032718,,,0.7931191298887972,3315.4,0.0239222757401459,5056.8,0.015684209972488473,3933.3,0.020164216558330082,,,0.8023891614381297,3357.6,0.02389769959012776,5535.8,0.014494547516856275,3004.4,0.02670713491672646,,,0.8137674447437387,3565.3,0.02282465556176868,5554.8,0.01464980637905485,3429.6,0.0237277654753831,,,0.8176036153331404,2717.3,0.030088824028746932,3871.3,0.02111961396257434,2407.8,0.03395645881440071,,,0.8329649245031754,2156.6,0.038623987967317794,3467.7,0.024020674351967457,4339.4,0.01919539393702299,,,0.8403588131029971,2029.0,0.04141738852158685,,0.8442964658960069,2591.5,0.03257945073880019,,0.8518090533664878,2572.9,0.033106963090928046,,0.8622832427671284,3602.2,0.02393768371459465,,0.8683683087520906,3876.2,0.02240256717280044
2,76.740917,30.734954,0.7422713922522868,13081.1,0.005674380535675798,13081.1,0.005674380535675798,13081.1,0.005674380535675798,,,0.7508181071349114,3850.0,0.019501769016491203,7781.5,0.009648758043242452,5298.0,0.014171727201489456,,,0.7566381828491694,2737.0,0.027644800250243677,7718.1,0.00980342549136665,5401.7,0.014007408461209793,,,0.7566381828491694,3427.7,0.022074224198417872,7555.8,0.010014004908139038,4321.2,0.017509908887558306,,,0.7613827227712185,3189.0,0.023875281366297227,8378.2,0.009087664686582064,4882.7,0.015593477436074685,,,0.7613827227712185,3804.1,0.020014792533614222,7818.7,0.009737970797846426,4104.8,0.018548594883337034,,,0.7736754981343835,4290.3,0.018033132837665982,7566.7,0.010224741276043501,4216.8,0.01834745537218705,,,0.7946726572240078,3331.8,0.023851151246293528,6393.4,0.012429578271717832,4399.9,0.018061152690379507,,,0.8003029976118867,3773.7,0.021207382611545346,6763.4,0.011832850306234833,4637.2,0.017258323937114784,,,0.8003029976118867,2810.8,0.028472427693606327,5281.9,0.015151801389876499,3881.8,0.020616801422326927,,,0.8003029976118867,3532.4,0.022656069460193825,6048.2,0.013232085539695888,3291.8,0.024312017668506186,,,0.8003029976118867,3922.9,0.020400800367378385,5360.5,0.01492963338516718,3614.3,0.022142683164427045,,,0.815120423151256,3137.2,0.02598241818026444,4831.4,0.016871309002592542,2952.0,0.027612480459053387,,,0.815120423151256,2493.0,0.032696366752958526,2382.0,0.0342200009719251,5410.7,0.015064971688529322,,,0.8201018082331539,2569.6,0.031915543595623985,,0.8325759642033013,3396.8,0.024510597156244148,,0.8426849062242671,3106.5,0.027126505914188543,,0.856555519148427,4135.7,0.02071125853297935,,0.861513348238019,3922.1,0.021965614039367146
2,76.725031,30.72097,0.913041466889856,13029.8,0.007007332935961074,13029.8,0.007007332935961074,13029.8,0.007007332935961074,,,0.913041466889856,5961.6,0.01531537618910789,7730.2,0.011811356328294947,5440.9,0.01678107421363848,,,0.919183974157124,5916.4,0.015536204011850518,7666.8,0.011989147677742005,5544.5,0.016578302356517704,,,0.9266126481563858,5265.6,0.017597475086531176,7698.7,0.01203596254116131,5414.5,0.01711354045907075,,,0.9268802261529385,5411.8,0.017127022915720064,6099.9,0.015195006904259718,4985.4,0.0185918928501813,,,0.9298048929369676,6006.4,0.015480235963921276,7961.5,0.011678765219330119,4247.6,0.021890123668353127,,,0.9366661597471829,6600.8,0.014190191488110274,5402.4,0.017337963863230842,4194.6,0.02233028559927485,,,0.9387800951150777,5573.7,0.016843032368356346,5132.6,0.018290536864651007,3766.6,0.024923806486355803,,,0.9387800951150777,5359.7,0.017515534360413414,4602.6,0.02039673434830482,2703.7,0.034722051082408466,,,0.9442346287626491,5948.8,0.01587269077398213,2868.6,0.0329162179726225,2982.9,0.031654920673259215,,,0.9475058351281331,5774.3,0.01640901641979345,6191.0,0.015304568488582346,2493.0,0.0380066520308116,,,0.9475058351281331,6198.7,0.015285557215676402,5503.4,0.017216735747503965,1419.0,0.0667727861260136,,,0.9492593793374802,5350.7,0.017740844736903214,4974.2,0.019083659268575453,1465.7,0.06476491637698575,,,0.9503255299738237,4790.0,0.01983978141907774,3763.6,0.025250439206446585,3403.1,0.027925289588135043,,,0.9546358987483272,1646.3,0.05798675203476446,,0.9546358987483272,2394.9,0.03986120083295032,,0.9590314279223928,2290.3,0.04187361602944561,,0.9604907036470233,2783.2,0.03451030122330495,,0.9604907036470233,4586.2,0.020943061873599567
2,76.727989,30.713761,0.5645906389334635,12267.8,0.004602215873534485,12267.8,0.004602215873534485,12267.8,0.004602215873534485,,,0.5719176462037957,6322.7,0.00904546548474221,6968.1,0.00820765554747773,4614.9,0.01239285025035853,,,0.6127311410759922,5279.6,0.011605635674596413,6904.7,0.0088741167766303,4718.6,0.012985443586572123,,,0.6127311410759922,5877.2,0.010425562190770985,6872.7,0.008915435579553774,4652.5,0.013169933177345347,,,0.6315382451360818,6023.4,0.010484746906001293,5044.5,0.012519342752226817,4223.4,0.014953313565754649,,,0.663386836274436,6618.1,0.010023826117381665,4555.5,0.014562327653922423,4338.2,0.015291753175843347,,,0.6721673652683086,7212.5,0.009319478201293706,4347.0,0.015462787330763943,3014.3,0.022299285581007484,,,0.701311706520454,6201.2,0.011309290242541025,4077.2,0.017200816896901158,3129.7,0.02240827256671419,,,0.701311706520454,5971.4,0.011744510609244968,3547.2,0.019770853251027683,1648.3,0.04254757668631038,,,0.701311706520454,6560.4,0.010690075399677673,1850.1,0.03790669188262548,1169.6,0.059961671214129104,,,0.7076291655206918,6602.7,0.010717269685442194,2329.1,0.03038208602123961,1437.6,0.04922295252648106,,,0.7350094991966396,6810.3,0.010792615585167168,3486.6,0.021080981448879703,549.7,0.13371102404887023,,,0.7560485547480554,5962.3,0.012680484959630603,4288.1,0.01763131817700276,1844.6,0.04098712754787247,,,0.7789185434383803,5401.6,0.01442014483557428,3088.6,0.02521914600266724,3739.9,0.02082725590091661,,,0.7981105840005674,2521.0,0.03165849202699594,,0.7981105840005674,3282.9,0.024311145146077174,,0.8064045322189775,2669.2,0.030211469062602185,,0.8064045322189775,3162.1,0.02550218311308869,,0.8126105753960072,4081.6,0.01990911837014914
2,76.74202,30.744061,0.5638929210554023,11692.9,0.004822524104844841,11692.9,0.004822524104844841,11692.9,0.004822524104844841,,,0.5934489113607196,3907.8,0.015186266220398169,9084.6,0.006532471560230716,6687.0,0.008874665939295942,,,0.621551619728766,2794.8,0.02223957419954079,9021.2,0.00688989956689538,5378.7,0.011555796376982655,,,0.6297272945992081,3485.5,0.018067057655980722,8944.8,0.007040149523736787,4948.2,0.012726391305913425,,,0.6424378490025754,2364.9,0.027165539726947244,9681.3,0.006635863458446443,6271.6,0.010243603689689637,,,0.6424378490025754,2979.9,0.02155904053835952,9207.6,0.006977256277450968,5493.7,0.011694083204444644,,,0.6670298726843678,2749.8,0.02425739590822488,8952.9,0.0074504336325030745,5605.7,0.011899136105827421,,,0.6761898436460807,1354.3,0.04992910312678732,7782.3,0.008688817491565227,5788.8,0.011681001997755677,,,0.6808604820251553,1796.2,0.03790560527920918,8152.3,0.008351759405629764,6026.1,0.01129852611183278,,,0.6836815785737207,788.2,0.08673960651785342,6670.8,0.010248869379590464,5270.8,0.012971115932566606,,,0.6871447074946165,1554.9,0.04419221219979526,7437.1,0.009239417346742903,4594.9,0.014954508422264175,,,0.7096701885235116,1945.4,0.03647939696327293,6749.5,0.010514411267849641,5003.2,0.01418432580195698,,,0.7253381790668433,1114.5,0.06508193621057365,4606.4,0.015746313369808168,3998.2,0.018141618204863274,,,0.7425926158548231,1545.4,0.04805180638377268,3718.1,0.019972368033533878,5642.0,0.013161868412882366,,,0.7557077504803629,3630.3,0.02081667494367856,,0.7643124802054156,3628.2,0.021065886119988303,,0.7695395460449277,3337.8,0.023055292289679657,,0.7789954242451507,4367.1,0.017837819702895528,,0.7979740809902998,4153.4,0.019212550705212595
2,76.749047,30.743196,0.9317404033165082,10458.2,0.008909185168733702,10458.2,0.008909185168733702,10458.2,0.008909185168733702,,,0.9317404033165082,4383.6,0.02125514196816562,9243.5,0.010079952434862424,6821.8,0.01365827792249125,,,0.9330177060392996,3321.9,0.0280868691423372,9180.1,0.010163480855756468,5513.5,0.016922421439000628,,,0.9345380603646648,2948.6,0.03169429764514226,9079.6,0.01029272281118843,4184.1,0.022335461876261672,,,0.9345380603646648,1833.3,0.05097573012407488,9840.2,0.009497144980433981,5301.1,0.017629134714769852,,,0.9345380603646648,2427.9,0.038491620757224954,9361.4,0.009982887819820378,6613.5,0.01413076374634709,,,0.9382641962776069,3022.3,0.03104470754980005,9111.8,0.010297243094422695,5708.0,0.016437704910259407,,,0.943414967460718,2055.5,0.04589710374413612,8134.1,0.011598271074374767,5279.9,0.01786804612702358,,,0.9475752604227766,1781.2,0.05319870089954955,8312.0,0.011400087348685955,6031.4,0.015710701668315428,,,0.9483411678629396,2414.7,0.039273664134796854,6806.2,0.013933489581013482,5682.6,0.01668850821565726,,,0.9507378084185508,2457.0,0.03869506749770252,7285.2,0.013050263663572047,4753.8,0.019999533182265782,,,0.9515122292014638,2664.6,0.03570938336716445,6884.3,0.013821481184745925,5178.9,0.01837286352703207,,,0.952377831863989,1846.1,0.05158863722788522,3948.5,0.02411999067656044,4157.2,0.0229091174796495,,,0.9529651012556157,2400.6,0.03969695498023893,3853.0,0.024733067772011827,6088.8,0.01565111518288687,,,0.9546928836496934,3778.4,0.025267120570868447,,0.958649831027881,4340.9,0.022084126126560875,,0.9626443460844537,4322.3,0.02227157638489817,,0.9628279431104778,5351.5,0.01799173957040975,,0.9630630690418817,5205.7,0.018500164608830354
2,76.739919,30.725365,0.7498599312882688,11468.3,0.006538544782472283,11468.3,0.006538544782472283,11468.3,0.006538544782472283,,,0.7737806229832911,3511.8,0.02203373264375224,6168.6,0.01254386121621261,3722.8,0.02078490982548864,,,0.7913815380575692,3528.3,0.022429542217429616,6105.2,0.012962417906990258,3826.4,0.02068214347840187,,,0.7984500214348716,3958.2,0.02017204844209165,5980.5,0.013350890752192486,2978.0,0.02681161925570422,,,0.8054438527613095,4489.2,0.01794181263390603,6765.4,0.011905339710309952,3423.9,0.02352416404571715,,,0.8131046010911486,4669.7,0.017412351994585275,6243.4,0.013023426355689987,2529.5,0.03214487452425968,,,0.8131046010911486,6016.9,0.01351367982002607,6036.9,0.013468909557739049,2633.1,0.03088012612856134,,,0.821446235400471,4696.7,0.017489859590786534,5059.3,0.016236361461081,2205.0,0.03725379752383089,,,0.821446235400471,4437.1,0.018513133249204908,5237.1,0.015685135578859883,2956.5,0.027784415200421818,,,0.821446235400471,5364.8,0.015311777426939887,3706.6,0.022161717892420846,2306.5,0.035614404309580364,,,0.8350584818696792,4897.3,0.017051405506497034,4472.9,0.018669285740116687,1679.0,0.04973546646037399,,,0.8350584818696792,5614.7,0.014872717720798605,3785.3,0.02206056275248142,3230.2,0.025851603054599694,,,0.842608920886255,4766.7,0.017676986613091975,3256.1,0.02587785758687556,3240.2,0.026004842938283288,,,0.842608920886255,4206.0,0.020033497881270925,1313.8,0.06413525048609035,6115.1,0.013779151949865988,,,0.8516933242683413,2861.5,0.029763876437824265,,0.8516933242683413,4101.2,0.020766929783193732,,0.8546768872623721,3405.3,0.02509843148217109,,0.8546768872623721,4434.6,0.019272919480051685,,0.8546768872623721,4626.5,0.018473508856854472
2,76.739592,30.718233,0.6748932030541548,10536.4,0.00640534910457229,10536.4,0.00640534910457229,10536.4,0.00640534910457229,,,0.6859221475289564,4591.3,0.014939606375731414,5236.7,0.013098366290391973,3694.2,0.018567542296815454,,,0.6937302763562723,3423.0,0.02026673316845668,5173.3,0.013409821126868194,3011.0,0.023039863047368724,,,0.6988213784339757,4050.3,0.01725357080793955,5413.3,0.012909341407902309,2921.1,0.02392322681298058,,,0.7086965433691739,5218.1,0.013581505593399396,5833.5,0.012148736493857443,2492.0,0.02843886610630714,,,0.7086965433691739,5812.8,0.012191999438638417,5354.7,0.013235037319909125,2606.8,0.02718645632074474,,,0.7218035581295432,6407.2,0.011265506900511037,5105.0,0.014139149032899964,1701.2,0.042429082890285866,,,0.7220769571452642,5395.9,0.013381955876596383,4127.4,0.017494717186249557,1273.1,0.05671800778770437,,,0.7308501116271092,5166.1,0.014147037642072535,4305.2,0.016975985125594846,2024.6,0.03609849410387777,,,0.7477724806240729,5755.1,0.012993214377231894,2799.5,0.026710929831186742,1885.9,0.03965069625240324,,,0.7477724806240729,5797.4,0.012898411022597592,3278.5,0.022808372140432295,957.0,0.07813714531077041,,,0.7716622841759238,6005.0,0.012850329461713968,3608.8,0.02138279439636233,2416.7,0.031930412718828315,,,0.7755179786188983,5157.0,0.01503816130732787,2556.7,0.030332771878550407,3630.6,0.02136060096454851,,,0.7833907828315584,4596.3,0.017043943668419347,1210.3,0.06472699188891667,5562.2,0.01408418940044512,,,0.8036093715054882,3251.8,0.02471275513578597,,0.8210606286219705,3814.3,0.021525853462548056,,0.8277142526705248,3795.7,0.02180662994099968,,0.8413336754353302,4824.9,0.0174373287619501,,0.8497045873958748,4710.6,0.018038139247566653
2,76.745047,30.737274,0.6154207798208354,10909.7,0.005641042190168706,10909.7,0.005641042190168706,10909.7,0.005641042190168706,,,0.640254023183046,3119.3,0.02052556737675267,8703.3,0.007356451267715074,6306.0,0.010153092660688963,,,0.6711794186310481,3112.3,0.021565383113165446,8639.9,0.007768370219922085,4595.2,0.014606098072576781,,,0.6711794186310481,2739.0,0.024504542483791462,8563.8,0.007837401838331677,3241.9,0.02070327334683513,,,0.7031559505938315,2235.4,0.03145548674035213,9300.0,0.007560816673051952,4358.9,0.01613149993332794,,,0.7140872359011743,2830.1,0.02523187293386009,8826.6,0.008090173293240594,4417.5,0.016164962895329357,,,0.7140872359011743,3424.5,0.020852306494413032,8571.6,0.008330851135157663,5167.7,0.013818279619582683,,,0.7182477092914652,2432.4,0.029528355093383703,7593.9,0.009458219219261056,4739.7,0.015153864364653147,,,0.7411499716149792,2183.4,0.033944763745304536,7771.7,0.009536523175302434,5491.2,0.01349704930825647,,,0.7480139170031981,2816.9,0.026554507330867196,6289.9,0.011892302214712446,4889.8,0.015297433780588125,,,0.7720096449033055,2859.2,0.027000896925829097,6745.0,0.011445658189819206,4213.6,0.01832185411295105,,,0.7720096449033055,3066.8,0.025173133067148346,6368.5,0.012122315221846675,4622.2,0.016702212039792858,,,0.7935266081641895,2942.7,0.026965936322567354,3006.4,0.026394578504663032,4138.6,0.01917379326738968,,,0.8081289913395681,2382.0,0.03392648998067036,2934.7,0.027537022228492455,6511.5,0.012410796150496322,,,0.811838610716246,3759.9,0.021592026668694538,,0.8295387679770059,4322.3,0.019192068296439532,,0.8309837022887423,4303.7,0.019308588012378704,,0.845424446539603,5333.0,0.015852699166315452,,0.8511848147500382,5022.9,0.016946083233790005
2,76.746288,30.747585,0.5000582591910867,10465.4,0.004778204934269945,10465.4,0.004778204934269945,10465.4,0.004778204934269945,,,0.543705330263094,4390.8,0.012382830697437687,10201.0,0.005329921872983962,8658.4,0.006279512730563314,,,0.5884795904833529,3329.2,0.017676306334355185,10137.6,0.005804920202842416,5913.9,0.009950786967709175,,,0.5969560893549869,2955.8,0.020196092068305936,10377.6,0.005752352079045125,4643.9,0.012854628423415383,,,0.6189786937544427,1840.6,0.03362918036262321,10797.7,0.005732505012682726,5760.9,0.010744479052829294,,,0.6253106963174151,2435.2,0.025678001655610017,10318.9,0.00605985808872472,7571.0,0.00825928802426912,,,0.6332155124588531,2697.1,0.023477643115155284,10069.3,0.006288575297774951,6665.4,0.009500037694044665,,,0.6332155124588531,1319.9,0.04797450658829101,9091.6,0.0069648413091078915,6237.4,0.010151914458890774,,,0.6389652418078253,1745.7,0.0366022364557384,9269.5,0.006893200731515458,6988.9,0.009142572390616912,,,0.6433113114176605,1679.1,0.038312864714291024,7763.7,0.008286143351979861,6640.1,0.009688277456930777,,,0.6516694214545462,1721.4,0.03785694327027688,8242.7,0.00790601891921999,5711.3,0.011410176692776535,,,0.6781031190846976,1929.0,0.03515309067313103,8573.1,0.007909660672157067,6136.4,0.011050503863579584,,,0.6937915621353519,1081.0,0.06418053303749785,4408.4,0.015737944881030575,4407.9,0.015739730078616846,,,0.7137172918560807,1717.5,0.04155559195668592,4313.8,0.01654497871612223,5393.7,0.013232424715057952,,,0.7145560842479562,3904.2,0.018302240772705196,,0.7289743004618401,3645.8,0.019994906480384007,,0.7418332009583867,3627.3,0.020451388111222855,,0.7496211184897498,4656.5,0.01609838115515408,,0.7554596423955693,4542.1,0.01663238683418615
2,76.753596,30.742354,0.8101610899597025,9332.3,0.008681258531762829,9332.3,0.008681258531762829,9332.3,0.008681258531762829,,,0.812642613383069,2184.6,0.03719869144846054,9506.4,0.008548373867952841,7322.7,0.011097581675926489,,,0.8141013127875679,2196.1,0.03707032069521279,9443.0,0.008621214791777698,5346.5,0.015226808431451752,,,0.8231926583502541,1822.8,0.0451608875548746,9580.5,0.00859237678983617,4045.0,0.020350869180476,,,0.8340519220638427,2353.7,0.035435778649098984,10103.1,0.00825540598493376,5162.0,0.016157534329016714,,,0.8450267767066453,2534.2,0.033344912663035485,9843.4,0.008584704235392702,6129.5,0.01378622688158325,,,0.8561540738621123,3542.7,0.024166711092164516,9374.7,0.009132602364471528,5970.9,0.014338777635902668,,,0.8585038610733172,1733.9,0.0495128820043438,8397.0,0.010223935465920176,5542.8,0.015488631397007237,,,0.8585038610733172,2301.6,0.037300306789768735,8574.9,0.010011823590634494,6294.3,0.01363938581054791,,,0.8585038610733172,2935.1,0.029249560869248653,7306.6,0.011749703844104195,5906.5,0.014534899874262545,,,0.8599067402810048,1934.4,0.04445340882345971,8072.9,0.01065176999939309,5016.7,0.017140884252217686,,,0.8662803795122689,3185.0,0.027198756028642666,7385.2,0.011729951518066795,5639.0,0.015362305009971074,,,0.8750911894636559,2459.4,0.035581490992260545,4574.2,0.01913102158767994,4790.8,0.018266076426977872,,,0.8796718692036629,3034.2,0.02899188811560421,3685.9,0.023865863675185513,7195.3,0.012225645479739035,,,0.8796718692036629,4412.0,0.01993816566644748,,0.8796718692036629,5181.4,0.01697749390519286,,0.8796718692036629,4955.9,0.017749992316303052,,0.8796718692036629,5985.1,0.014697697101195683,,0.8862115157444939,5706.6,0.015529588822494897
