Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_281_0_0,fill_per_m_1_281_0_0,distance_from_13_1_0,fill_per_m_1_13_1_0,distance_from_208_2_0,fill_per_m_1_208_2_0,fill_per_m_1_13_1_1,fill_per_m_1_208_2_2,fill_ratio_2,distance_from_24_0_0,fill_per_m_2_24_0_0,distance_from_105_1_0,fill_per_m_2_105_1_0,distance_from_186_2_0,fill_per_m_2_186_2_0,fill_per_m_2_105_1_1,fill_per_m_2_186_2_2,fill_ratio_3,distance_from_14_0_0,fill_per_m_3_14_0_0,distance_from_227_1_0,fill_per_m_3_227_1_0,distance_from_70_2_0,fill_per_m_3_70_2_0,fill_per_m_3_227_1_1,fill_per_m_3_70_2_2,fill_ratio_4,distance_from_229_0_0,fill_per_m_4_229_0_0,distance_from_182_1_0,fill_per_m_4_182_1_0,distance_from_189_2_0,fill_per_m_4_189_2_0,fill_per_m_4_182_1_1,fill_per_m_4_189_2_2,fill_ratio_5,distance_from_33_0_0,fill_per_m_5_33_0_0,distance_from_193_1_0,fill_per_m_5_193_1_0,distance_from_110_2_0,fill_per_m_5_110_2_0,fill_per_m_5_193_1_1,fill_per_m_5_110_2_2,fill_ratio_6,distance_from_117_0_0,fill_per_m_6_117_0_0,distance_from_195_1_0,fill_per_m_6_195_1_0,distance_from_225_2_0,fill_per_m_6_225_2_0,fill_per_m_6_195_1_1,fill_per_m_6_225_2_2,fill_ratio_7,distance_from_108_0_0,fill_per_m_7_108_0_0,distance_from_66_1_0,fill_per_m_7_66_1_0,distance_from_157_2_0,fill_per_m_7_157_2_0,fill_per_m_7_66_1_1,fill_per_m_7_157_2_2,fill_ratio_8,distance_from_245_0_0,fill_per_m_8_245_0_0,distance_from_7_1_0,fill_per_m_8_7_1_0,distance_from_4_2_0,fill_per_m_8_4_2_0,fill_per_m_8_7_1_1,fill_per_m_8_4_2_2,fill_ratio_9,distance_from_247_0_0,fill_per_m_9_247_0_0,distance_from_31_1_0,fill_per_m_9_31_1_0,distance_from_201_2_0,fill_per_m_9_201_2_0,fill_per_m_9_31_1_1,fill_per_m_9_201_2_2,fill_ratio_10,distance_from_169_0_0,fill_per_m_10_169_0_0,distance_from_39_1_0,fill_per_m_10_39_1_0,distance_from_278_2_0,fill_per_m_10_278_2_0,fill_per_m_10_39_1_1,fill_per_m_10_278_2_2,fill_ratio_11,distance_from_130_0_0,fill_per_m_11_130_0_0,distance_from_114_1_0,fill_per_m_11_114_1_0,distance_from_213_2_0,fill_per_m_11_213_2_0,fill_per_m_11_114_1_1,fill_per_m_11_213_2_2,fill_ratio_12,distance_from_126_0_0,fill_per_m_12_126_0_0,distance_from_57_1_0,fill_per_m_12_57_1_0,distance_from_127_2_0,fill_per_m_12_127_2_0,fill_per_m_12_57_1_1,fill_per_m_12_127_2_2,fill_ratio_13,distance_from_135_1_0,fill_per_m_13_135_1_0,distance_from_170_2_0,fill_per_m_13_170_2_0,fill_per_m_13_135_1_1,fill_per_m_13_170_2_2,fill_ratio_14,distance_from_58_1_0,fill_per_m_14_58_1_0,distance_from_192_2_0,fill_per_m_14_192_2_0,fill_per_m_14_58_1_1,fill_per_m_14_192_2_2,fill_ratio_15,distance_from_171_1_0,fill_per_m_15_171_1_0,distance_from_174_2_0,fill_per_m_15_174_2_0,fill_per_m_15_171_1_1,fill_per_m_15_174_2_2,fill_ratio_16,distance_from_89_1_0,fill_per_m_16_89_1_0,distance_from_163_2_0,fill_per_m_16_163_2_0,fill_per_m_16_89_1_1,fill_per_m_16_163_2_2,fill_ratio_17,distance_from_237_1_0,fill_per_m_17_237_1_0,distance_from_264_2_0,fill_per_m_17_264_2_0,fill_per_m_17_264_2_2,fill_ratio_18,distance_from_275_2_0,fill_per_m_18_275_2_0,fill_per_m_18_275_2_2
2,76.739592,30.718233,0.4034809690269996,10536.4,0.0038294006399434304,10536.4,0.0038294006399434304,10536.4,0.0038294006399434304,,,0.4234517725119003,5413.3,0.007822433127886877,5236.7,0.008086233171881153,4326.2,0.00978807666108595,,,0.4234517725119003,5173.3,0.008185331848373384,3775.3,0.011216374129523489,2606.8,0.016244122008282194,,,0.46763538524749354,5833.5,0.00801637756488375,2495.7,0.018737644157851247,1701.2,0.027488560148571217,,,0.5176736329142727,5354.7,0.009667649595948844,3278.5,0.015789953726224576,2951.1,0.017541717763351724,,,0.5505336654476333,5105.0,0.010784205003871367,2344.7,0.023479919198517222,2691.5,0.020454529646949035,,,0.5505336654476333,4127.4,0.013338510089829756,1885.9,0.029192092128301247,2416.7,0.022780389185568475,,,0.5575795189745243,4305.2,0.012951303516085763,2024.6,0.02754023110612093,3908.5,0.014265818574249054,,,0.5647693413426106,2799.5,0.020173936107969657,957.0,0.05901456022388825,3630.6,0.0155558128502895,,,0.5647693413426106,2150.4,0.026263455233566338,2181.7,0.025886663672485245,2691.1,0.02098656093577387,,,0.5788336119184612,2825.4,0.020486784593985317,3530.3,0.016396159304264826,4710.6,0.012287895637890315,,,0.6086196919778587,3251.8,0.01871639375047231,4090.9,0.014877403309243899,5562.2,0.01094206774258133,,,0.6285608659521089,3795.7,0.016559814156864583,4596.3,0.01367536640236949,4824.9,0.013027438204980599,,,0.6285608659521089,5369.7,0.011705698008307893,3814.3,0.016479062107126047,,,0.6285608659521089,6005.0,0.010467291689460598,3330.6,0.01887230126560106,,,0.6285608659521089,5797.4,0.010842116568670592,4085.4,0.015385540362072474,,,0.6531303094028451,5755.1,0.011348722166475735,3606.1,0.018111819123231333,,,0.6817778687596954,5395.9,0.012635109411955288,2876.8,0.023699175082025,,0.7001734023909907,2414.3,0.029001093583688468,
2,76.754223,30.73939,0.6313759776433766,9381.6,0.006729939217653456,9381.6,0.006729939217653456,9381.6,0.006729939217653456,,,0.6502414346897917,8855.7,0.007342631691337687,8799.3,0.007389695029034033,7429.4,0.008752273867200469,,,0.6806581772980297,8615.7,0.007900207496756267,7510.3,0.009062995849673511,5404.6,0.012594052793879837,,,0.6910741576444778,9289.4,0.007439384219050507,7099.2,0.009734535689154803,5516.7,0.012526948314109483,,,0.7100752518311172,9118.5,0.007787193637452621,7348.0,0.00966351730853453,6376.2,0.011136339070780673,,,0.716379750492284,8866.6,0.008079531618571764,5948.1,0.01204384173924924,6456.8,0.011094965780143167,,,0.7357371652110339,7693.2,0.009563473784784407,5181.7,0.014198760352992916,4914.1,0.01497196160458749,,,0.738316635748488,8063.2,0.009156620643770316,5937.0,0.012435853726604143,5107.9,0.014454406620107834,,,0.7466909250572281,6581.8,0.011344782962977121,4605.3,0.016213730377113936,4931.3,0.015141867764225015,,,0.7708125370127172,4787.7,0.0160998503877168,4667.3,0.01651517016289326,3735.1,0.020636998661688232,,,0.7810641554019925,4176.1,0.018703195694595255,4149.9,0.01882127654647082,5622.1,0.013892747468063401,,,0.7830437509290431,4269.6,0.018339979176715454,3630.4,0.021569076435903566,7110.7,0.011012189389638757,,,0.7955661765577573,4806.5,0.016551881338973416,2998.3,0.026533908433370817,5835.8,0.01363251270704543,,,0.8027669690546074,3758.8,0.021357001411477262,5096.9,0.015750102396645167,,,0.8194432350465255,2374.3,0.03451304532057976,4355.2,0.018815283684940426,,,0.8351433890908339,1983.7,0.04210028679189565,4104.1,0.020349001951483488,,,0.8441030891886439,2606.7,0.03238205735944466,3548.7,0.02378626227037067,,,0.849637667516795,1783.1,0.04764946820238882,2556.9,0.03322920988371837,,0.8530472629790958,3053.2,0.0279394492001538,
2,76.743005,30.717842,0.9943303026857149,10926.3,0.009100338657054218,10926.3,0.009100338657054218,10926.3,0.009100338657054218,,,0.9945174911161948,5055.6,0.019671601612394073,5626.6,0.01767528331703328,3629.3,0.027402460284798577,,,0.9949240889353875,5563.2,0.017884025182186288,4165.2,0.023886586212796206,2996.7,0.03320065702056888,,,0.9949240889353875,6223.4,0.01598682535166288,3299.2,0.0301565254890697,2091.1,0.04757898182465629,,,0.9949240889353875,5318.4,0.018707206846709304,3668.4,0.027121472274980577,3341.0,0.0297792304380541,,,0.9949240889353875,5494.9,0.018106318384964015,2524.6,0.03940917725324358,2871.4,0.03464944239518658,,,0.9952537977875658,4517.3,0.022032050069456664,2065.8,0.048177645357128755,3659.6,0.027195698923039836,,,0.995365515443405,4695.1,0.02120009191376978,2414.5,0.04122449846524767,4088.5,0.02434549383498606,,,0.9954213045108885,2781.7,0.035784639052050496,1137.0,0.08754804789013972,3810.5,0.026123115195142068,,,0.9955762965030743,3393.3,0.029339471797455996,2361.6,0.04215685537360579,3920.1,0.02539670662746038,,,0.9956819545202045,3005.3,0.03313086728513641,3710.3,0.02683561853543391,5807.1,0.017145941253296902,,,0.995744837632168,3431.7,0.029016080590732525,4270.8,0.023315183048425774,7295.7,0.013648379698071028,,,0.9957802651175052,3975.6,0.025047295128219772,4776.3,0.0208483609722485,5004.9,0.019896107117375078,,,0.9960186601400519,5549.6,0.01794757568365381,3994.2,0.024936624609184617,,,0.9961876170663293,6185.0,0.01610650957261648,3510.6,0.028376562897120983,,,0.9962063543147862,5977.3,0.01666649414141479,4265.3,0.023356067669678245,,,0.9962948174107539,5935.0,0.016786770301781866,3786.0,0.02631523553646999,,,0.9964012516317224,5383.3,0.01850911618582881,3794.1,0.026261860563288327,,0.9964012516317224,3705.4,0.02689051793684143,
2,76.749401,30.722265,0.7780463064831992,9692.8,0.00802705416890062,9692.8,0.00802705416890062,9692.8,0.00802705416890062,,,0.7796118710120311,6083.7,0.012814765208870114,6354.0,0.012269623402770397,5443.5,0.014321886121282835,,,0.7841514264836109,6290.6,0.012465447278218468,4892.6,0.01602729482245863,2018.3,0.038852074839400036,,,0.7841514264836109,6950.7,0.011281618059815717,3613.0,0.021703609922048464,2818.4,0.027822574030783812,,,0.7943314142996226,6471.9,0.012273542766415159,4395.7,0.018070646638752023,4068.3,0.019524897728771785,,,0.8145556448097503,6222.3,0.01309090922664851,3251.9,0.02504860680862727,3598.8,0.022634090385955048,,,0.8166419518594898,5244.6,0.015571100786704225,2793.1,0.02923783437254269,3324.0,0.024568049093245784,,,0.8258212138904663,5422.4,0.015229809934539434,3141.9,0.0262841342464899,4815.8,0.01714816258753408,,,0.8400351914255318,3916.7,0.021447524482996704,1864.3,0.04505901364724196,4537.8,0.018511948332353385,,,0.8400351914255318,3057.6,0.02747367842181881,3089.0,0.027194405679039555,3598.3,0.02334533505893149,,,0.8400351914255318,3732.7,0.022504760399323063,4437.6,0.01892994392071236,5480.8,0.015326871833045028,,,0.8535073273197054,4159.1,0.02052144279579008,4998.2,0.017076294012238515,6469.4,0.013192990498650654,,,0.8599918964993615,4702.9,0.018286416817269377,3762.2,0.022858750106303796,5732.2,0.015002824334450323,,,0.8724330065019652,4535.6,0.019235228117602195,4721.5,0.01847787793078397,,,0.8784854630728001,5170.9,0.016989024407217314,4237.9,0.020729263622850942,,,0.8849680231253448,4963.2,0.017830593631635736,4992.7,0.017725239311902275,,,0.8890577526657689,4921.0,0.01806660745104184,4513.3,0.019698618586528015,,,0.8890577526657689,4561.8,0.01948918744061048,3467.8,0.02563751521615344,,0.8949638767504583,3379.2,0.02648448972391271,
2,76.749047,30.743196,0.46073360024167387,10458.2,0.0044054770442492385,10458.2,0.0044054770442492385,10458.2,0.0044054770442492385,,,0.46860802317820527,9079.6,0.005161108674150902,9243.5,0.005069595101186837,8333.0,0.005623521218987223,,,0.5176344466087426,9180.1,0.005638658038678692,7782.1,0.006651603636662887,6613.5,0.00782693651786108,,,0.5207116762518043,9840.2,0.005291677773335951,6502.5,0.008007868915829362,5708.0,0.009122489072386199,,,0.5207116762518043,9361.4,0.005562326962332603,7285.2,0.007147527538733381,6957.8,0.00748385518772894,,,0.5645712766835134,9111.8,0.006196045530888665,6141.4,0.009192875837488413,6488.3,0.008701374422938416,,,0.5885447035329028,8134.1,0.0072355233342705745,5682.6,0.010356961664254087,5178.9,0.011364280127689332,,,0.6170082608931501,8312.0,0.007423102272535492,6031.4,0.010229934358410155,4435.1,0.01391193571493653,,,0.6170082608931501,6806.2,0.009065385397037261,4753.8,0.012979264186401407,4157.2,0.014841919101634515,,,0.6390606368811265,5052.6,0.012648154155902435,3678.9,0.01737097058580354,3217.7,0.019860789908354617,,,0.6390606368811265,4322.6,0.014784172416627179,3190.9,0.020027598385443806,5205.7,0.01227617106020567,,,0.6522970740940848,3778.4,0.01726384379880597,3068.0,0.021261312714931056,6088.8,0.01071306454628309,,,0.6522970740940848,4322.3,0.01509143451620861,2400.6,0.02717225169099745,5351.5,0.012189051183669714,,,0.6852441907850125,3173.9,0.02158997418901076,4340.9,0.01578576310868743,,,0.6868913978698328,2664.6,0.025778405684524237,3857.2,0.01780803167763748,,,0.6946506186287371,2457.0,0.02827230845049805,4612.0,0.015061808730024655,,,0.6946506186287371,2414.7,0.02876757438310089,2571.8,0.027010289238227587,,,0.6946506186287371,2055.5,0.03379472725024262,2140.6,0.032451210811395736,,0.6946506186287371,2636.9,0.026343457037761656,
2,76.745047,30.737274,0.34883190745863013,10909.7,0.0031974472942301814,10909.7,0.0031974472942301814,10909.7,0.0031974472942301814,,,0.3941584070299371,8563.8,0.004602611072537158,8703.3,0.0045288385673243154,7137.5,0.005522359468020135,,,0.430007082132056,8639.9,0.0049769914250402895,7241.9,0.005937766085309877,4417.5,0.00973417277039176,,,0.430007082132056,9300.0,0.004623732065936086,6807.3,0.006316852234102449,5167.7,0.008321053507983359,,,0.4762154715044887,8826.6,0.00539523113661533,6745.0,0.0070602738547737385,6084.3,0.007826955796139057,,,0.4762154715044887,8571.6,0.005555736052831311,5656.2,0.008419353479447132,5948.1,0.008006177964467455,,,0.4762154715044887,7593.9,0.006271026369908594,4889.8,0.009738956020787939,4622.2,0.010302788098837971,,,0.4762154715044887,7771.7,0.0061275585972758685,5491.2,0.008672338860440136,4416.6,0.010782399843872859,,,0.48725491657040326,6289.9,0.007746624216130675,4213.6,0.011563862648813443,4138.6,0.0117734237802736,,,0.5264875476562206,4495.8,0.011710653224258655,3138.6,0.016774598472446972,3135.9,0.016789041348774535,,,0.5678913832880992,3782.4,0.015014048839046615,3172.4,0.01790100186887212,5022.9,0.011306045975195588,,,0.6104944482654503,3759.9,0.01623698630988724,3049.5,0.020019493302687336,6511.5,0.009375634619756589,,,0.617047356422209,4303.7,0.01433760151549153,2382.0,0.025904590949714902,5333.0,0.011570361080483949,,,0.617047356422209,3155.4,0.019555281625854376,4322.3,0.014275903024366864,,,0.617047356422209,3066.8,0.020120234655739172,3756.0,0.01642831087386073,,,0.6213835760504719,2859.2,0.021732777561921934,4593.5,0.013527453489724,,,0.6341565448339261,2816.9,0.022512568597888676,2553.3,0.02483674244444155,,,0.6341565448339261,2432.4,0.026071227792876423,1957.7,0.03239293787781203,,0.6348663267070755,2454.0,0.02587067345994603,
2,76.751162,30.728939,0.9206914007786196,9310.1,0.009889167686476187,9310.1,0.009889167686476187,9310.1,0.009889167686476187,,,0.9236802792159463,6895.6,0.01339521258796836,8504.2,0.010861459975258652,5469.3,0.01688845518102767,,,0.9253290251370839,8440.8,0.010962574935279641,7042.8,0.013138652597505025,3444.5,0.02686395776272562,,,0.9289282956032813,9101.0,0.010206881613045614,5139.1,0.018075699939742,4968.7,0.01869560037038423,,,0.9296155203202806,7158.4,0.012986358967370932,5387.9,0.017253763438821818,4416.1,0.021050599404911136,,,0.9327456080608904,8372.5,0.01114058653999272,3988.0,0.02338880662138642,5749.0,0.01622448439834563,,,0.9371184023134819,7394.8,0.01267266731099532,3221.6,0.029088602008737332,4145.2,0.02260731454003382,,,0.9408515860556593,7572.7,0.01242425536540018,5292.1,0.01777841662205286,5778.4,0.016282216289209114,,,0.9433203399571515,4621.7,0.020410678753643715,4014.5,0.023497828869277655,4388.4,0.021495769299907746,,,0.947916693060898,3878.9,0.02443777083866297,2939.6,0.03224645166216145,4405.7,0.02151568860932197,,,0.9495161075803648,4515.8,0.021026531458000017,3701.9,0.02564942617521718,6292.7,0.015089168521943917,,,0.951548217303028,4009.7,0.02373115737593905,3579.0,0.026586985674854093,7781.3,0.012228653532225051,,,0.9536952482872951,4553.6,0.02094376423680813,2911.5,0.03275614797483411,5582.8,0.01708274070873567,,,0.9536952482872951,3684.9,0.02588117040590776,5767.4,0.016535965049888947,,,0.9579327758734457,4320.2,0.022173343268215493,5025.8,0.019060304347038197,,,0.9601911932774774,3619.1,0.026531214757190388,4774.7,0.020109979543792855,,,0.9633366119916837,4070.3,0.0236674596956412,4236.5,0.022738973492073263,,,0.9651812700654578,3418.6,0.02823323202672023,3244.8,0.029745477997579442,,0.9683483354141709,4191.1,0.0231048730742328,
2,76.742851,30.7107,0.5077578381885688,10370.2,0.004896316736307581,10370.2,0.004896316736307581,10370.2,0.004896316736307581,,,0.5547989341586888,4531.2,0.012243973652866542,5070.5,0.01094170070325784,3104.8,0.01786907157171762,,,0.5881609413490125,5007.1,0.011746538741966657,3185.8,0.018461954339538345,1080.1,0.05445430435598672,,,0.6055287140913242,5667.3,0.010684606674983223,2774.7,0.02182321382820933,1192.1,0.050795127429856916,,,0.6088116250857604,4794.0,0.01269944983491365,3023.5,0.020135988922962145,2051.7,0.02967352074307942,,,0.62242701297065,4023.2,0.015470943849936617,2573.7,0.02418413229866146,2920.6,0.021311614496016228,,,0.6353008160558306,3368.7,0.018858931221415697,2472.4,0.025695713317255724,3396.0,0.018707326738982056,,,0.6679711426822658,3738.7,0.017866401227225128,751.5,0.0888850489264492,5029.2,0.013281856809875642,,,0.6820055582151009,2257.2,0.030214671195069157,1852.2,0.03682137772460323,3902.9,0.017474328274234566,,,0.6883944271462563,3129.7,0.021995540375954768,3899.0,0.017655666251506958,3656.4,0.018827109373872015,,,0.6964409185534637,3766.6,0.01848990916352848,5247.6,0.013271608326729623,5543.5,0.012563198675087288,,,0.7070870326631823,4191.0,0.01687155888005684,5207.5,0.013578243546100476,7032.1,0.010055133355088553,,,0.7228485231407646,4727.9,0.015288997718665044,6313.6,0.011449070627546321,5757.1,0.012555775010695741,,,0.7283681859703377,6460.1,0.01127487478476088,5018.2,0.014514530827195761,,,0.7498960874473007,7722.3,0.009710786779162954,4276.5,0.017535276217638274,,,0.752443327396791,6731.6,0.011177778349824573,4025.5,0.0186919221810158,,,0.77078438554116,5964.9,0.012922000126425592,4715.1,0.016347148216181204,,,0.7928260213018604,6531.0,0.012139427672666672,3530.5,0.022456479855597233,,0.7928260213018604,3441.8,0.023035214751056434,
2,76.746288,30.747585,0.006982261880348117,10465.4,6.671758251331165e-05,10465.4,6.671758251331165e-05,10465.4,6.671758251331165e-05,,,0.006982261880348117,10377.6,6.728204864658608e-05,10201.0,6.844683737229798e-05,9290.5,7.515485582420879e-05,,,0.08981623747572241,10137.6,0.0008859714081806583,8739.6,0.0010276927717026226,7571.0,0.0011863193432270825,,,0.08981623747572241,10797.7,0.0008318089729824167,7460.0,0.0012039710117389064,6665.4,0.0013474995870573772,,,0.16840437769118394,10318.9,0.0016319993186403974,8242.7,0.002043072994178897,7915.3,0.0021275804794661473,,,0.22592114021916276,10069.3,0.0022436628188569493,7098.9,0.003182480950839747,7445.8,0.003034209087259432,,,0.27378127662774987,9091.6,0.003011365179151633,6640.1,0.00412314990177482,6136.4,0.004461594365226352,,,0.33152367405942057,9269.5,0.003576500070763478,6988.9,0.004743574440318514,5392.6,0.006147751994574427,,,0.33152367405942057,7763.7,0.0042701762569318825,5711.3,0.00580469725035317,4407.9,0.007521125117616566,,,0.38999971441478065,6010.1,0.006489071969098362,4636.4,0.008411692572141763,4175.2,0.00934086305841111,,,0.4434316537834916,5280.1,0.008398167719995672,2507.9,0.017681392949618867,4542.1,0.009762701256764305,,,0.4434316537834916,3904.2,0.011357810916026116,2385.0,0.01859252217121558,5393.7,0.008221288795882077,,,0.47966268055048755,3627.3,0.0132236837468775,1717.5,0.027927958110654297,4656.5,0.010300927317738379,,,0.508421926610049,1749.6,0.02905932365169462,3645.8,0.013945414630809397,,,0.5497938972343435,1929.0,0.028501498042215835,3162.2,0.017386436570563008,,,0.5587831506946954,1721.4,0.03246097076186217,3917.0,0.01426558975477905,,,0.5627249777153416,1679.1,0.033513488042126234,1888.8,0.029792724360193857,,,0.6012619181051233,1319.9,0.04555359634102002,2249.1,0.02673344529390082,,0.6012619181051233,2811.3,0.021387326792057883,
2,76.757627,30.748752,0.4580286165838686,10205.6,0.004488012626243127,10205.6,0.004488012626243127,10205.6,0.004488012626243127,,,0.5112099692544998,10091.4,0.005065798296118475,10303.6,0.004961469479157768,8665.1,0.005899643042255713,,,0.5193363640578231,10240.2,0.005071545126636425,8842.2,0.0058733840453487045,6640.3,0.007820977426589508,,,0.532927871328759,10900.3,0.004889111963237333,8335.0,0.0063938556848081455,6768.0,0.007874229777316178,,,0.5335909565570265,10354.2,0.005153376953864388,8583.7,0.006216328116744835,7611.9,0.007009957521210558,,,0.5464016211164474,10171.9,0.0053716770821227834,7183.8,0.007606024960556354,7548.4,0.00723864158121519,,,0.5728207817845923,8929.0,0.006415284822315963,6417.4,0.008926056997921157,6149.8,0.009314461962740127,,,0.6053773753288698,9372.0,0.006459425686394257,7091.5,0.008536661853329616,5703.3,0.01061451046462346,,,0.6301608783590558,7817.5,0.008060900266825146,5813.9,0.010838866825350554,5217.3,0.012078294872042164,,,0.6554739756348433,6023.4,0.010882125969300452,4738.9,0.013831774792353571,4330.5,0.01513621927340592,,,0.6582969680992933,5411.8,0.012164103775071017,4186.9,0.015722777427196574,6217.5,0.010587808091665353,,,0.6894377942691976,4865.1,0.014171091946089445,4225.8,0.016314965078072733,7706.1,0.008946649982081696,,,0.7037457730832923,5401.9,0.01302774529486463,3396.5,0.02071973422886184,6431.2,0.010942682129047338,,,0.7266951843838706,3542.1,0.020515942079101963,5692.3,0.012766284004424758,,,0.7266951843838706,2201.4,0.03301059254946264,4950.6,0.014678931531205723,,,0.7441696055810649,1924.1,0.03867624372855179,4699.5,0.015835080446453133,,,0.7441696055810649,1951.5,0.03813321063700051,4144.1,0.017957327419248204,,,0.7543639034688618,1723.5,0.04376930104257974,3152.3,0.02393058730034774,,0.7640134492000408,3648.6,0.020939907065724957,
2,76.744586,30.725718,0.29827245423412274,11624.4,0.002565916986976728,11624.4,0.002565916986976728,11624.4,0.002565916986976728,,,0.29827245423412274,6160.6,0.004841613710257487,6324.8,0.00471591914739,4734.3,0.0063002440536958524,,,0.3195190190022464,5920.6,0.005396733760129824,4815.3,0.006635495587029808,2709.5,0.011792545451273164,,,0.3283893015830433,6921.5,0.004744481710366876,4404.2,0.007456275863563038,2821.6,0.01163840734275033,,,0.392788162427622,6423.4,0.006114957225575583,4653.0,0.00844161105582682,3681.1,0.010670401848024286,,,0.392788162427622,6171.5,0.006364549338533938,3253.0,0.012074643788122409,3761.7,0.010441772667347795,,,0.392788162427622,4998.2,0.007858592341795485,2486.6,0.015796194097467305,3410.2,0.011518038895889449,,,0.44333193182868214,5368.2,0.008258483883400062,3241.9,0.013675064987466675,5043.5,0.008790164207964354,,,0.4943648111527393,3886.7,0.012719397204639908,1835.1,0.026939393556358743,4508.6,0.010964929493695144,,,0.4943648111527393,3143.9,0.01572457174696203,1972.3,0.025065396296341292,3670.7,0.013467862019580442,,,0.5276812050926672,3780.8,0.01395686640638667,4085.4,0.012916267809582103,5557.7,0.009494596777311968,,,0.553381298845163,4205.2,0.013159452555054766,5221.7,0.010597722941669628,7046.3,0.007853501821454707,,,0.5850794843426882,4742.1,0.012337982841835645,3600.5,0.016249950960774563,5771.4,0.010137566003789171,,,0.5962351014309993,4361.0,0.013671981229786731,5032.4,0.011847927458687691,,,0.6287368366343642,5030.4,0.012498744366936312,4290.8,0.014653137797948265,,,0.6624054520597397,4639.8,0.014276594940724594,4039.7,0.016397392184066634,,,0.6751987969659841,3918.3,0.017231932138069676,4729.3,0.014276928868246549,,,0.6906965686604405,4439.3,0.015558681969239306,2216.9,0.031155964123796315,,0.7101195478185617,3456.1,0.020546846092953375,
2,76.747891,30.715129,0.7063719968099961,10788.5,0.006547453277193271,10788.5,0.006547453277193271,10788.5,0.006547453277193271,,,0.7338202109292333,5665.4,0.012952663729467177,5488.9,0.013369167063149874,4578.4,0.016027874605303895,,,0.7464664217765105,5425.5,0.01375848164734145,4027.5,0.018534237660496847,1581.1,0.04721184123562776,,,0.7557659908484919,6085.6,0.012418923209683382,2747.9,0.027503402265311398,1953.3,0.03869175195046803,,,0.7759510673483031,5606.8,0.013839463996366966,3530.6,0.02197788102159132,3203.2,0.024224246608026447,,,0.7770555051972505,5357.2,0.014504881378280642,3176.5,0.02446263199109871,4008.6,0.01938471050235121,,,0.7832785653763329,4379.5,0.01788511394854054,2891.1,0.027092752425593475,4133.2,0.018950899191336808,,,0.7955145293040599,4557.3,0.01745582975235468,2276.8,0.03494002676142216,5775.9,0.01377299692349348,,,0.7955145293040599,3051.6,0.02606876816437475,2824.4,0.028165788461409852,5497.9,0.014469425222431472,,,0.8071059606590705,3866.8,0.02087271026841498,4049.1,0.019932971787781743,4558.5,0.01770551630271077,,,0.8110793499495322,4692.8,0.017283484272705683,5397.7,0.015026388090289054,6577.9,0.01233036911399584,,,0.8180042588091777,5119.2,0.015979142420870014,5958.3,0.013728819609774226,7429.5,0.01101021951422273,,,0.8185374961955862,5663.1,0.014453876784721905,4825.3,0.01696345297070827,6692.3,0.012231034116754871,,,0.8264505403131652,5598.7,0.014761472133051694,5681.6,0.014546088079293952,,,0.8303669369590791,6234.0,0.013319970114839255,5198.0,0.015974739071933034,,,0.8385953772966838,6026.3,0.01391559293922778,5952.8,0.01408741058487911,,,0.8423195402443812,5984.1,0.01407596029886501,5473.4,0.015389329123476837,,,0.845778882219778,5624.9,0.015036336329886364,4744.2,0.017827639690986427,,0.8513033763148447,4281.7,0.01988236859926769,
2,76.752876,30.717853,0.6755867735674388,10611.1,0.006366793014554936,10611.1,0.006366793014554936,10611.1,0.006366793014554936,,,0.6755867735674388,5123.5,0.013186040276518764,5311.5,0.0127193217277123,4401.0,0.015350756045613244,,,0.6755867735674388,5248.1,0.012872978288665208,3850.1,0.017547252631553437,1403.7,0.04812900004042451,,,0.6941077534975229,5908.2,0.011748210173953538,2570.5,0.027002830324743158,1775.9,0.03908484450124009,,,0.6941077534975229,5429.4,0.012784244179790086,3353.2,0.02069986143079813,3025.8,0.022939644176664775,,,0.7049202243773084,5179.8,0.013609023985043985,2999.1,0.02350439213021601,3831.2,0.01839946294574307,,,0.729600064673097,4202.1,0.017362748736895764,2713.7,0.026885804056199912,3955.8,0.018443805669475122,,,0.7473535158997893,4380.0,0.01706286565981254,2099.4,0.035598433642935565,5598.5,0.013349174169863165,,,0.7604409915609575,2849.6,0.02668588544220092,2647.0,0.028728409201396198,5320.5,0.01429266030562837,,,0.7801484923043719,3865.2,0.02018391007721132,3871.7,0.020150024338258955,4381.1,0.01780713730123421,,,0.7902125163316428,4515.4,0.017500387924251293,5220.3,0.01513730085113198,6404.1,0.012339165789597957,,,0.8070620283908486,4941.8,0.016331337334389264,5780.9,0.013960837039057044,7252.1,0.011128666570935987,,,0.8122605384149806,5485.7,0.014806871291083738,6286.3,0.012921122733801768,6514.9,0.012467736088274273,,,0.8122605384149806,7059.7,0.011505595682748284,5504.2,0.014757104364212431,,,0.8281307178647285,7695.0,0.010761932655811936,5020.6,0.016494656373037653,,,0.8367533854156674,7487.4,0.011175486623068987,5775.4,0.014488232597147684,,,0.8367533854156674,7445.1,0.01123898114754224,5296.1,0.01579942571733289,,,0.8376855085408734,5511.2,0.01519969350669316,4391.1,0.01907689436680725,,0.8501388183612149,4302.5,0.01975918229776211,
