Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_14_0_0,fill_per_m_1_14_0_0,distance_from_13_1_0,fill_per_m_1_13_1_0,distance_from_296_2_0,fill_per_m_1_296_2_0,fill_per_m_1_13_1_1,fill_per_m_1_296_2_2,fill_ratio_2,distance_from_229_0_0,fill_per_m_2_229_0_0,distance_from_105_1_0,fill_per_m_2_105_1_0,distance_from_41_2_0,fill_per_m_2_41_2_0,fill_per_m_2_105_1_1,fill_per_m_2_41_2_2,fill_ratio_3,distance_from_281_0_0,fill_per_m_3_281_0_0,distance_from_117_1_0,fill_per_m_3_117_1_0,distance_from_20_2_0,fill_per_m_3_20_2_0,fill_per_m_3_117_1_1,fill_per_m_3_20_2_2,fill_ratio_4,distance_from_24_0_0,fill_per_m_4_24_0_0,distance_from_140_1_0,fill_per_m_4_140_1_0,distance_from_265_2_0,fill_per_m_4_265_2_0,fill_per_m_4_140_1_1,fill_per_m_4_265_2_2,fill_ratio_5,distance_from_208_0_0,fill_per_m_5_208_0_0,distance_from_96_1_0,fill_per_m_5_96_1_0,distance_from_165_2_0,fill_per_m_5_165_2_0,fill_per_m_5_96_1_1,fill_per_m_5_165_2_2,fill_ratio_6,distance_from_186_0_0,fill_per_m_6_186_0_0,distance_from_33_1_0,fill_per_m_6_33_1_0,distance_from_84_2_0,fill_per_m_6_84_2_0,fill_per_m_6_33_1_1,fill_per_m_6_84_2_2,fill_ratio_7,distance_from_68_0_0,fill_per_m_7_68_0_0,distance_from_108_1_0,fill_per_m_7_108_1_0,distance_from_254_2_0,fill_per_m_7_254_2_0,fill_per_m_7_108_1_1,fill_per_m_7_254_2_2,fill_ratio_8,distance_from_66_0_0,fill_per_m_8_66_0_0,distance_from_245_1_0,fill_per_m_8_245_1_0,distance_from_28_2_0,fill_per_m_8_28_2_0,fill_per_m_8_245_1_1,fill_per_m_8_28_2_2,fill_ratio_9,distance_from_7_0_0,fill_per_m_9_7_0_0,distance_from_189_1_0,fill_per_m_9_189_1_0,distance_from_264_2_0,fill_per_m_9_264_2_0,fill_per_m_9_189_1_1,fill_per_m_9_264_2_2,fill_ratio_10,distance_from_31_0_0,fill_per_m_10_31_0_0,distance_from_195_1_0,fill_per_m_10_195_1_0,distance_from_201_2_0,fill_per_m_10_201_2_0,fill_per_m_10_195_1_1,fill_per_m_10_201_2_2,fill_ratio_11,distance_from_39_0_0,fill_per_m_11_39_0_0,distance_from_110_1_0,fill_per_m_11_110_1_0,distance_from_170_2_0,fill_per_m_11_170_2_0,fill_per_m_11_110_1_1,fill_per_m_11_170_2_2,fill_ratio_12,distance_from_163_0_0,fill_per_m_12_163_0_0,distance_from_193_1_0,fill_per_m_12_193_1_0,distance_from_4_2_0,fill_per_m_12_4_2_0,fill_per_m_12_193_1_1,fill_per_m_12_4_2_2,fill_ratio_13,distance_from_57_0_0,fill_per_m_13_57_0_0,distance_from_200_1_0,fill_per_m_13_200_1_0,distance_from_130_2_0,fill_per_m_13_130_2_0,fill_per_m_13_200_1_1,fill_per_m_13_130_2_2,fill_ratio_14,distance_from_297_1_0,fill_per_m_14_297_1_0,distance_from_67_2_0,fill_per_m_14_67_2_0,fill_per_m_14_297_1_1,fill_per_m_14_67_2_2,fill_ratio_15,distance_from_258_1_0,fill_per_m_15_258_1_0,distance_from_192_2_0,fill_per_m_15_192_2_0,fill_per_m_15_258_1_1,fill_per_m_15_192_2_2,fill_ratio_16,distance_from_236_1_0,fill_per_m_16_236_1_0,distance_from_278_2_0,fill_per_m_16_278_2_0,fill_per_m_16_236_1_1,fill_per_m_16_278_2_2,fill_ratio_17,distance_from_293_1_0,fill_per_m_17_293_1_0,distance_from_127_2_0,fill_per_m_17_127_2_0,fill_per_m_17_293_1_1,fill_per_m_17_127_2_2,fill_ratio_18,distance_from_256_1_0,fill_per_m_18_256_1_0
2,76.749047,30.743196,0.9965263087986191,10458.2,0.009528659891746373,10458.2,0.009528659891746373,10458.2,0.009528659891746373,,,0.9965725721564304,9840.2,0.010127564197439385,9243.5,0.010781333609092123,875.8,0.1137899717008941,,,0.9968668190490518,9361.4,0.010648693774959427,7782.1,0.012809740546241398,1088.7,0.09156487728934067,,,0.9968668190490518,9079.6,0.01097919312578805,8134.1,0.012255404028092252,3236.4,0.03080171854681287,,,0.9970884223304308,9180.1,0.010861411338987928,5629.6,0.017711532299460545,3670.1,0.027167881592611395,,,0.9972298185283145,8333.0,0.011967236511800247,7488.6,0.01331663887146215,3493.8,0.028542842135448922,,,0.9974587642231364,6613.5,0.015082161702927897,9111.8,0.010946890452195357,2925.0,0.034101154332414924,,,0.9975719808040784,5279.9,0.01889376656383792,8312.0,0.012001587834505273,2245.2,0.04443131929467657,,,0.9975719808040784,6031.4,0.01653964221912124,6806.2,0.014656812623844119,2128.9,0.04685856455465631,,,0.9976176839435114,4753.8,0.0209856890055011,6957.8,0.014338119577215662,2140.6,0.0466045820771518,,,0.9977219734154581,3678.9,0.027120116703782598,5682.6,0.01755749082137504,3217.7,0.03100730252712988,,,0.9978326594482527,3190.9,0.03127119807729019,6488.3,0.01537895380066046,4340.9,0.022986769090470933,,,0.9978700214435686,2571.8,0.03880045187975614,6141.4,0.016248249933949403,4157.2,0.024003416276425688,,,0.9980516111987714,2400.6,0.04157509002744195,4180.4,0.02387454815804161,3778.4,0.02641466258730604,,,0.998130038983095,4206.4,0.02372884269168636,4079.7,0.024465770497416356,,,0.9981456078405864,3853.0,0.02590567370466095,3857.2,0.0258774657223008,,,0.9982439003307778,4308.3,0.023170250454489654,5205.7,0.019175978260959674,,,0.9984079258334545,4433.9,0.022517601340432906,5351.5,0.01865659956710183,,,0.9985281166928621,3854.1,0.02590820468313905
2,76.727989,30.713761,0.5485884150546885,12267.8,0.004471775013080491,12267.8,0.004471775013080491,12267.8,0.004471775013080491,,,0.5485884150546885,5044.5,0.010874980970456704,6968.1,0.007872855083231992,6010.1,0.009127775162720893,,,0.5905158824190826,4555.5,0.012962701842148669,4514.4,0.013080716870881682,4876.8,0.01210867541049628,,,0.6185192778829153,6872.7,0.008999654835551025,4077.2,0.015170197142227884,3143.9,0.01967363077333615,,,0.6511186135471193,6904.7,0.009430078258970258,6205.2,0.010493112446772375,3595.4,0.01810976841372641,,,0.6676611017027136,6057.6,0.011021875028108715,5213.2,0.01280712617399512,2963.8,0.022527198248961253,,,0.6833350803644084,4338.2,0.015751580848379704,4347.0,0.015719693590163522,4469.1,0.015290216830332914,,,0.713522974125459,3129.7,0.022798446308766304,3547.2,0.02011510414201226,3278.3,0.02176502986686572,,,0.721403925066506,1648.3,0.043766542805709276,1850.1,0.038992699046889685,3487.9,0.02068304495732406,,,0.7353509887408334,1437.6,0.05115129303984651,2001.7,0.03673632356201395,3303.2,0.022261776118334745,,,0.7353509887408334,2777.2,0.026478143048424073,1169.6,0.06287200656128876,2219.9,0.033125410547359485,,,0.744845073812014,4335.6,0.01717974614383278,1463.2,0.05090521280836619,3282.9,0.02268863120448427,,,0.744845073812014,4411.4,0.01688455079593812,1116.3,0.06672445344549083,1844.6,0.04037976113043555,,,0.744845073812014,5401.6,0.013789341561981895,3393.3,0.02195046337818684,2521.0,0.029545619746609048,,,0.7663340617357054,2150.4,0.03563681462684642,3273.1,0.023413096505933376,,,0.7766773977803068,3088.6,0.025146584141044707,4135.9,0.01877892110013073,,,0.7766773977803068,3865.2,0.020094106327752943,4081.6,0.01902874847560532,,,0.7766773977803068,3866.8,0.02008579181184201,3162.1,0.024562075765482017,,,0.7891641830920796,3057.6,0.02580992226229983
2,76.764892,30.731457,0.8664231835397002,8458.0,0.010243830498222986,8458.0,0.010243830498222986,8458.0,0.010243830498222986,,,0.8711629145039158,9179.7,0.009490102231052386,8582.9,0.010149983274929405,4390.8,0.019840642126808687,,,0.8726134972601424,8700.9,0.010029002715352921,7121.5,0.012253226107704027,3907.8,0.022330044968016334,,,0.8808367336662984,7581.0,0.011619004533258124,7473.5,0.011786134122784484,3119.8,0.028233756448051105,,,0.8861600721831311,8519.5,0.010401550233970668,4916.4,0.01802457229239141,4099.5,0.02161629643086062,,,0.8861600721831311,6639.7,0.013346387219048017,5834.2,0.015189058862965465,3511.8,0.0252337853005049,,,0.8959259189984081,4657.6,0.01923578493211972,8451.2,0.010601168106285593,2864.8,0.031273593933203295,,,0.9033985855718762,4619.3,0.019557045127440872,7651.4,0.011806971084662627,5168.6,0.01747859353735782,,,0.9033985855718762,5370.8,0.016820559052131454,5307.1,0.01702245266853604,3850.0,0.02346489832654224,,,0.9106197406542687,4093.2,0.022247135264689452,6297.3,0.014460478945806435,5690.8,0.016001612087127796,,,0.9195240210097586,5317.9,0.017291111547974927,5022.0,0.018309916786335298,5827.3,0.015779589535629857,,,0.921230765530904,5729.8,0.016077886933765644,5827.7,0.015807793220840194,6950.5,0.013254165391423696,,,0.9280568734293927,5110.7,0.018159095103007273,5480.8,0.016932872453462863,6766.8,0.01371485596484886,,,0.9280568734293927,4939.5,0.01878847805302951,3508.1,0.026454686965291546,6388.0,0.014528128889001138,,,0.9280568734293927,4591.3,0.02021337907410521,6689.3,0.013873751714370601,,,0.9285826704248046,3328.1,0.027901285130398867,6466.8,0.014359229764718325,,,0.9304987059661802,3222.8,0.028872368932796953,8861.6,0.010500346505892617,,,0.9320671040201522,3400.2,0.02741212587554121,7961.1,0.01170776782128289,,,0.9378712873465509,3637.0,0.025786947686185065
2,76.760178,30.737124,0.35813971652914445,8987.3,0.003984953395671053,8987.3,0.003984953395671053,8987.3,0.003984953395671053,,,0.35813971652914445,10079.7,0.003553079124667842,9483.0,0.0037766499686717756,3329.2,0.010757530834108629,,,0.41723524087843883,8559.1,0.0048747560009631714,6950.9,0.0060026074447688624,2794.8,0.014928983858538672,,,0.454278410171885,8296.3,0.005475674820966998,7133.8,0.006367972331322507,3073.9,0.014778568273915386,,,0.454278410171885,9419.6,0.00482269321597398,4535.8,0.010015397728556925,3037.8,0.014954190867466095,,,0.4851343787274763,6870.0,0.007061635789337355,5643.3,0.00859664343074932,3528.3,0.01374980525259973,,,0.49309012504073774,4845.2,0.010176878664260251,9351.3,0.005272958038355499,2859.0,0.017246943862914924,,,0.5238759994583657,5519.4,0.009491538925578247,7503.8,0.006981476044915452,4106.9,0.012755995993532,,,0.5389057334680394,6270.9,0.008593754221372362,6022.4,0.008948355032346563,2737.0,0.019689650473804873,,,0.5389057334680394,4993.3,0.010792576722168493,5816.8,0.009264642646610496,4629.1,0.011641695652892341,,,0.5463990255137052,3918.4,0.01394444225994552,4622.3,0.01182093385357301,5806.3,0.009410451156738461,,,0.5871111793080421,4616.8,0.012716842386675664,5897.4,0.009955424073456814,7168.1,0.008190610891422303,,,0.6008727579159158,5620.9,0.010689974166341971,5388.7,0.011150606972292311,5367.2,0.011195274219628779,,,0.6021687548712827,3826.5,0.01573680268839103,3602.9,0.01671344624805803,6340.9,0.009496581792352549,,,0.6021687548712827,3423.0,0.017591842093814862,5289.7,0.01138379784999684,,,0.6021687548712827,3057.5,0.0196948080088727,6426.4,0.00937023457723271,,,0.6309255569228299,3918.5,0.01610120089122955,7693.3,0.008200974314310243,,,0.6617522805564947,3638.4,0.018188002433940597,7907.0,0.008369195403522128,,,0.6617522805564947,2575.3,0.025696123968333578
2,76.760074,30.707197,0.9915327758273865,7762.0,0.0127741919070779,7762.0,0.0127741919070779,7762.0,0.0127741919070779,,,0.9918357426333473,4564.1,0.02173124477187939,3967.4,0.02499964063702544,5913.9,0.016771263339477288,,,0.9924688851165089,4085.3,0.02429365983199542,2506.0,0.03960370650903867,5378.7,0.01845183566877701,,,0.993043897669912,4143.9,0.023963992800741137,2858.0,0.034746112584671515,4006.5,0.024785820483462173,,,0.993043897669912,3904.0,0.025436575247692415,907.5,0.10942632481211151,4573.4,0.02171347132701955,,,0.9932826836128463,2018.2,0.04921626615859906,1500.6,0.06619236862673906,3826.4,0.02595867352113857,,,0.9932826836128463,1581.5,0.06280636633656948,3835.7,0.025895734379978788,3731.3,0.026620284716126985,,,0.9932826836128463,2377.0,0.041787239529358276,3035.8,0.032718976336150146,4913.9,0.020213734174746055,,,0.9937506716483453,3128.5,0.031764445313995374,3903.4,0.025458591782762344,5401.7,0.018396998568012763,,,0.994121684661059,3676.2,0.027042100121349735,3115.7,0.03190684869085788,5595.9,0.017765179589718526,,,0.994667641087571,4900.8,0.020296025977137835,3742.8,0.026575495380131747,5410.2,0.018385043826246183,,,0.994667641087571,6249.5,0.015915955533843843,4860.4,0.020464728028301602,6533.4,0.015224349360020374,,,0.994667641087571,6325.2,0.01572547336191063,4028.3,0.024691995161422214,6349.7,0.015664797409130685,,,0.9952005893945981,7315.5,0.013603999581636227,2901.5,0.034299520571931696,5970.9,0.01666751393248251,,,0.9956379797523877,3011.0,0.033066688135250336,6272.2,0.015873823853709827,,,0.995841547889883,3074.7,0.032388250817636945,6049.8,0.016460735030742885,,,0.9959243663319887,2665.4,0.03736491207068315,7429.7,0.013404637688358732,,,0.9960759133838071,2342.0,0.04253099544764334,7544.1,0.013203376325655903,,,0.9960759133838071,3929.6,0.02534802304010095
2,76.756675,30.701723,0.9070419604150218,8122.3,0.011167304340088667,8122.3,0.011167304340088667,8122.3,0.011167304340088667,,,0.9139419697614003,3419.4,0.026728138555343048,2822.7,0.0323782892181741,8658.4,0.010555552639764855,,,0.9175451776919251,2940.6,0.031202651761270666,1361.3,0.06740212867787594,6687.0,0.013721327616149621,,,0.9186357970319614,2999.2,0.030629361064015787,1713.3,0.05361791846331415,3902.8,0.023537865046427214,,,0.9186357970319614,2759.2,0.03329355599564952,2059.8,0.04459830066180995,4469.8,0.02055205595400155,,,0.9196619243006746,1912.1,0.04809695749702812,1067.7,0.08613486225537835,3722.8,0.024703500706475628,,,0.9220548693902374,1810.4,0.050931002507193845,2690.9,0.0342656683410843,4535.9,0.020327936449001025,,,0.9274156954521924,2273.4,0.04079421551210488,1891.1,0.04904107109365937,4810.3,0.019279789107793533,,,0.9274156954521924,3024.9,0.030659383630936305,3799.7,0.024407603112145494,5298.0,0.017505015014197666,,,0.9296619080416842,3572.5,0.026022726607185003,2984.2,0.03115280169029168,5492.3,0.0169266410800882,,,0.9341445698108647,4797.2,0.019472704281890785,3639.2,0.025668953885767884,5306.5,0.017603779700572218,,,0.9400219634221364,6145.8,0.015295355583034534,4756.7,0.0197620611647179,6429.7,0.014619997253715359,,,0.9437594219206502,6221.5,0.015169322862985618,3924.6,0.0240472767140766,6246.0,0.015109821036193568,,,0.9458739058068997,7211.8,0.01311564249988768,2797.8,0.033807774172810764,5867.3,0.016121110320026243,,,0.9468183979580326,3694.2,0.025629862973256257,6168.5,0.015349248568663898,,,0.9496800715868521,2971.0,0.03196499736071532,5946.1,0.015971478306568206,,,0.9516201690143091,2865.7,0.03320725020114838,7326.0,0.012989628296673618,,,0.9539155654794593,3946.3,0.02417240365606921,7440.4,0.012820756484590337,,,0.9556229543166184,3825.9,0.02497772953596849
2,76.724986,30.715899,0.57835976311654,12534.1,0.004614290320936804,12534.1,0.004614290320936804,12534.1,0.004614290320936804,,,0.5848439029186809,5310.8,0.011012350359996252,7234.5,0.008084095693118819,6136.4,0.009530733050627094,,,0.5876505553121925,6144.8,0.009563379691970323,4780.8,0.012291887452145926,5003.2,0.011745493990090191,,,0.5899490263145131,7139.0,0.008263748792751269,4343.5,0.013582342035559183,3410.2,0.01729954332046546,,,0.6075954277766524,7171.1,0.008472834401649013,6471.6,0.009388643114170413,3861.7,0.015733884759993072,,,0.6377737382737669,6324.0,0.0100849737234941,5479.5,0.011639268879893548,3230.2,0.01974409442987329,,,0.6661542203076974,4604.5,0.014467460534427136,4613.3,0.014439863444989431,4595.5,0.014495794153143239,,,0.6703487752764627,3396.0,0.019739363229577818,3813.5,0.017578307992040455,3404.7,0.01968892340812591,,,0.6979200975140496,1914.6,0.03645252781333175,2125.6,0.032834027922189014,3614.3,0.019309965899732995,,,0.7174322810077851,1703.9,0.042105304361041436,2268.0,0.03163281662291821,3429.6,0.02091883254629651,,,0.7174322810077851,2903.6,0.024708371711247592,1435.9,0.04996394463456961,2346.2,0.030578479285985217,,,0.7433368462751535,4462.0,0.01665927490531496,1729.5,0.04297986968922542,3409.3,0.021803210227177235,,,0.7452078809310573,4537.7,0.016422590319568442,1382.7,0.05389512410002583,1971.0,0.03780861902237733,,,0.7568713625016233,5528.0,0.013691594835412869,3659.6,0.0206818057301788,2647.3,0.028590313243743563,,,0.7586345877125602,2416.7,0.03139134305923616,3399.5,0.022316063765629068,,,0.7693301491525306,3354.9,0.02293153742742051,4262.3,0.01804964805744623,,,0.7794935346128267,3955.8,0.01970507949372634,4207.9,0.018524526120222123,,,0.8008593850305875,4133.2,0.019376255323492395,3288.4,0.02435407447483845,,,0.8037357020584537,3324.0,0.024179774430158053
2,76.746865,30.707631,0.2458474424934003,9511.8,0.0025846573991610455,9511.8,0.0025846573991610455,9511.8,0.0025846573991610455,,,0.2458474424934003,4808.9,0.005112342583405775,4212.1,0.005836695294351993,6665.4,0.0036884124357638,,,0.2690617024175708,3583.3,0.007508768521127754,2131.1,0.012625484605019513,5605.7,0.00479978775920172,,,0.30480812294355175,4013.6,0.0075943821741965255,2314.0,0.013172347577508719,2821.6,0.010802669511750488,,,0.3466912902914346,4148.7,0.008356624732842446,3232.1,0.01072650259247655,3356.2,0.010329875761022423,,,0.3466912902914346,3174.3,0.010921818677863925,3079.7,0.011257307214710348,2633.1,0.013166658702344559,,,0.3466912902914346,1508.1,0.022988614169579907,3599.5,0.009631651348560482,3855.9,0.008991189872440533,,,0.3758501801266087,1192.1,0.03152841037887834,2574.9,0.014596690361824097,3933.7,0.009554622368930236,,,0.3758501801266087,1388.7,0.0270648937946719,1998.7,0.018804732082183855,4216.8,0.008913161167866834,,,0.42780385200085574,2491.3,0.01717191233495989,1793.2,0.023857007138124903,3958.6,0.010806948214036674,,,0.42780385200085574,3715.9,0.01151279237871998,2003.0,0.021358155366992298,4084.5,0.010473836503876992,,,0.4742052513532769,5064.6,0.009363133344257727,2662.1,0.017813202034231507,5446.3,0.008706924909631803,,,0.5187287620748686,5143.2,0.010085720214552587,2315.2,0.022405354270683683,5164.8,0.01004354015789321,,,0.5589668348337514,6130.6,0.00911765300025693,2091.1,0.026730755814344195,4619.1,0.01210120661673814,,,0.5862924820333956,1701.2,0.034463465908382056,5087.3,0.01152462960771717,,,0.6098419638529913,1881.2,0.03241771017717368,4704.6,0.012962674060557566,,,0.6098419638529913,1775.9,0.034339881967058464,5971.5,0.010212542306840681,,,0.640763539783346,1953.3,0.03280415398471028,6185.2,0.010359625230927795,,,0.6539126096359479,2818.4,0.0232015544151273
2,76.739675,30.751624,0.9895053333843224,11498.4,0.008605591503029314,11498.4,0.008605591503029314,11498.4,0.008605591503029314,,,0.9895121175123112,10851.6,0.00911858267455777,10254.9,0.009649163985141845,1081.0,0.09153673612509816,,,0.9902515561297962,10293.1,0.00962053760412117,8684.9,0.011401991457930387,1114.5,0.08885164254192877,,,0.9910521472333084,10030.3,0.009880583304919179,8867.8,0.011175851363735181,4244.6,0.023348540433334314,,,0.9913578426708488,10191.5,0.00972730061983858,6298.9,0.015738586779768672,4622.2,0.021447748748882542,,,0.9918026909730887,8604.0,0.011527227928557517,8509.3,0.011655514448580833,4766.7,0.020806903958149006,,,0.9918819544918687,6579.2,0.015076026788847712,10123.2,0.009798106868301215,4606.6,0.021531757792989808,,,0.9918819544918687,6291.3,0.015765930006387686,9237.8,0.010737209665633254,3254.9,0.03047350009191891,,,0.992406710940758,7042.7,0.014091281908085793,7756.4,0.01279468195220409,3137.2,0.031633517497792876,,,0.9930289777029518,5765.2,0.017224536489678623,7550.8,0.013151308175331777,2717.3,0.03654469428119648,,,0.9932052312187258,4690.2,0.021176180785866826,6356.3,0.015625524774141024,4269.4,0.023263344526601535,,,0.9936343510215476,2561.8,0.038786570029727054,7631.4,0.013020341628292943,3979.5,0.024968823998531165,,,0.9940700385472484,2447.0,0.04062403099907022,7122.7,0.013956365402828259,4461.8,0.022279574130334132,,,0.9946072406762503,523.6,0.18995554634764136,5336.9,0.018636422655029142,3981.6,0.024980089428276328,,,0.9946072406762503,5157.0,0.019286547230487693,3438.5,0.028925614095572205,,,0.9950753851208056,4805.1,0.02070873415997181,3237.8,0.030733071379356523,,,0.995482951301527,6847.0,0.014538965259259923,4504.7,0.022098762432604325,,,0.995849494417957,5386.0,0.01848959328663121,4718.4,0.021105660698922453,,,0.9960925705767915,4322.9,0.023042230229170037
2,76.756494,30.708804,0.6704343337969175,9410.4,0.007124397834278219,9410.4,0.007124397834278219,9410.4,0.007124397834278219,,,0.6711779826301896,4707.5,0.014257631070211142,4110.7,0.01632758368721117,5760.9,0.011650575129410154,,,0.6849546312533052,4190.8,0.016344245281409403,2649.3,0.025854173980043985,6271.6,0.010921529294810021,,,0.6943422660567962,3928.0,0.017676737934236155,2765.6,0.025106387982961966,3487.4,0.019910026554361304,,,0.7063740401695519,4047.3,0.017452969638266296,1358.0,0.0520157614263293,3616.1,0.019534140100372,,,0.7102289958489628,2501.7,0.02838985473274025,2355.8,0.0301481023791902,3423.9,0.020743275091239896,,,0.7113695889930264,1060.8,0.0670597274691767,3979.0,0.017878099748505315,3578.8,0.01987732169981632,,,0.7127923779637237,1858.0,0.038363421849500735,3135.5,0.022732973304535917,4724.5,0.015087149496533468,,,0.739461200616839,2609.5,0.028337275363741674,3207.8,0.023051973334273924,4882.7,0.015144514318242755,,,0.739461200616839,3157.1,0.02342216593129261,3002.3,0.024629823822297538,4749.4,0.015569570906153178,,,0.7602102688879616,4381.8,0.017349268996484583,3691.3,0.020594648738600535,4875.3,0.015593097222488084,,,0.7812972113513207,5730.4,0.013634252606298353,3871.2,0.02018230035522114,6237.1,0.012526610305291253,,,0.7923666310743758,5934.0,0.013352993445810176,3524.3,0.02248295068735283,5830.6,0.013589795751284186,,,0.7998760258023679,6796.4,0.011769113439502796,2881.9,0.027755162420707448,5409.9,0.014785412406927448,,,0.7998760258023679,2492.0,0.03209775384439679,5753.1,0.013903391663665988,,,0.8129035310767183,2672.1,0.030421897798612266,5495.4,0.014792436057006194,,,0.8210622557817896,2566.8,0.03198777683426015,6762.3,0.012141760285432318,,,0.8210622557817896,2744.1,0.02992100345402098,6976.0,0.01176981444641327,,,0.8264601318851182,3609.2,0.0228987069678909
2,76.737422,30.69957,0.9925146201619713,10464.8,0.009484315229741337,10464.8,0.009484315229741337,10464.8,0.009484315229741337,,,0.9928283320364415,3072.7,0.0323112680065233,3455.3,0.028733491506857334,8242.7,0.01204494076014463,,,0.9928283320364415,2528.0,0.03927327262802379,2542.6,0.03904775946025492,7437.1,0.01334967032897825,,,0.9929986471775978,2958.3,0.033566529668309426,2105.4,0.04716437005688219,4653.0,0.02134104120304315,,,0.9929986471775978,3617.4,0.02745061776904953,4402.3,0.02255636024754328,4933.5,0.02012767096741862,,,0.9935351938999388,3436.5,0.028911252550558382,3410.3,0.02913336638711957,4472.9,0.022212327436337474,,,0.9936426292798604,3085.4,0.03220466160886304,2375.2,0.04183406152239224,5286.1,0.018797272644858407,,,0.9937648547660187,3023.5,0.03286802893223148,1575.4,0.06308016089666235,5510.9,0.01803271434368286,,,0.9937648547660187,2517.5,0.03947427427074553,1123.0,0.08849197281977014,6048.2,0.016430753856784146,,,0.993948677595876,4322.6,0.022994232119462266,934.2,0.1063957051590533,5535.8,0.017954923906135987,,,0.993948677595876,5547.3,0.01791770190175177,2043.5,0.048639524227838314,4135.3,0.0240357090802572,,,0.9945022780756394,6896.0,0.014421436747036533,3376.0,0.02945800586716941,7179.9,0.013851199572078154,,,0.9949360010347026,6971.7,0.014271067329843547,1630.0,0.06103901846838666,6996.2,0.014221091464433587,,,0.9949451309229739,7961.9,0.012496327898152122,3668.4,0.02712204587621235,6617.4,0.01503528774024502,,,0.9949451309229739,3278.5,0.030347571478510717,6918.7,0.014380521354054574,,,0.9951780148938096,3458.5,0.028774845016446712,6281.9,0.015841990717677924,,,0.9951780148938096,3353.2,0.029678456844023905,7548.8,0.01318326111294258,,,0.9952849566345059,3530.6,0.02819024972057174,8190.5,0.01215169961094568,,,0.9954784166186712,4395.7,0.022646641413624026
2,76.735225,30.752778,0.9567204338893498,15723.3,0.006084730520242887,15723.3,0.006084730520242887,15723.3,0.006084730520242887,,,0.9575028641769087,11020.4,0.008688458351574432,10423.7,0.009185825226905116,1749.6,0.05472695840060064,,,0.957730796678919,10505.8,0.009116210061860298,8962.3,0.010686216670708626,2305.9,0.04153392587184696,,,0.9598940518963681,10243.0,0.00937121987597743,9314.3,0.010305595180489872,4361.0,0.02201087025673855,,,0.9601685398496742,10360.2,0.009267857182773249,6511.6,0.01474550862844269,4834.8,0.019859529656856008,,,0.9637503795950803,8816.6,0.010931088850521518,8668.7,0.011117588330373414,4979.3,0.019355137862652985,,,0.9665122015412331,6791.9,0.014230365605224357,10291.9,0.009390998761562326,4049.6,0.02386685602383527,,,0.9665122015412331,6460.1,0.014961257589530085,9492.1,0.010182280017501218,3467.5,0.02787345930904782,,,0.9688283630262949,7211.5,0.01343449161791992,7969.0,0.012157464713593864,3253.5,0.02977803482484386,,,0.9709331680804884,5934.0,0.016362203708804996,7763.5,0.012506384595613942,2929.9,0.03313878180417381,,,0.9709331680804884,4859.0,0.019982160281549463,6568.9,0.014780757327413852,4482.0,0.021662944401617323,,,0.9715740059219307,2678.1,0.03627848123378256,7668.5,0.012669674720244255,3411.3,0.028481048454311573,,,0.9739124915546611,1910.0,0.05099018280390896,7335.4,0.013276883217747651,4837.2,0.02013380657311381,,,0.9741262485267016,780.4,0.12482396828891615,5549.6,0.01755308938530167,4126.9,0.023604309494455928,,,0.9749987437437481,5369.7,0.018157415567792393,3607.3,0.027028490664589806,,,0.9749987437437481,5017.8,0.01943080122252278,3450.5,0.028256737972576385,,,0.9749987437437481,7059.7,0.013810767366088475,3021.6,0.03226763118029349,,,0.9751014548171347,5598.7,0.017416569110992458,4363.1,0.022348822048936186,,,0.975933326794713,4535.6,0.021517182441015806
