Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_208_0_0,fill_per_m_1_208_0_0,distance_from_288_1_0,fill_per_m_1_288_1_0,distance_from_281_2_0,fill_per_m_1_281_2_0,fill_per_m_1_288_1_1,fill_per_m_1_281_2_2,fill_ratio_2,distance_from_294_0_0,fill_per_m_2_294_0_0,distance_from_229_1_0,fill_per_m_2_229_1_0,distance_from_267_2_0,fill_per_m_2_267_2_0,fill_per_m_2_229_1_1,fill_per_m_2_267_2_2,fill_ratio_3,distance_from_96_0_0,fill_per_m_3_96_0_0,distance_from_186_1_0,fill_per_m_3_186_1_0,distance_from_189_2_0,fill_per_m_3_189_2_0,fill_per_m_3_186_1_1,fill_per_m_3_189_2_2,fill_ratio_4,distance_from_292_0_0,fill_per_m_4_292_0_0,distance_from_68_1_0,fill_per_m_4_68_1_0,distance_from_193_2_0,fill_per_m_4_193_2_0,fill_per_m_4_68_1_1,fill_per_m_4_193_2_2,fill_ratio_5,distance_from_106_0_0,fill_per_m_5_106_0_0,distance_from_110_1_0,fill_per_m_5_110_1_0,distance_from_7_2_0,fill_per_m_5_7_2_0,fill_per_m_5_110_1_1,fill_per_m_5_7_2_2,fill_ratio_6,distance_from_99_0_0,fill_per_m_6_99_0_0,distance_from_169_1_0,fill_per_m_6_169_1_0,distance_from_31_2_0,fill_per_m_6_31_2_0,fill_per_m_6_169_1_1,fill_per_m_6_31_2_2,fill_ratio_7,distance_from_227_0_0,fill_per_m_7_227_0_0,distance_from_102_1_0,fill_per_m_7_102_1_0,distance_from_195_2_0,fill_per_m_7_195_2_0,fill_per_m_7_102_1_1,fill_per_m_7_195_2_2,fill_ratio_8,distance_from_66_0_0,fill_per_m_8_66_0_0,distance_from_201_1_0,fill_per_m_8_201_1_0,distance_from_247_2_0,fill_per_m_8_247_2_0,fill_per_m_8_201_1_1,fill_per_m_8_247_2_2,fill_ratio_9,distance_from_297_0_0,fill_per_m_9_297_0_0,distance_from_4_1_0,fill_per_m_9_4_1_0,distance_from_157_2_0,fill_per_m_9_157_2_0,fill_per_m_9_4_1_1,fill_per_m_9_157_2_2,fill_ratio_10,distance_from_256_0_0,fill_per_m_10_256_0_0,distance_from_126_1_0,fill_per_m_10_126_1_0,distance_from_278_2_0,fill_per_m_10_278_2_0,fill_per_m_10_126_1_1,fill_per_m_10_278_2_2,fill_ratio_11,distance_from_20_0_0,fill_per_m_11_20_0_0,distance_from_127_1_0,fill_per_m_11_127_1_0,distance_from_213_2_0,fill_per_m_11_213_2_0,fill_per_m_11_127_1_1,fill_per_m_11_213_2_2,fill_ratio_12,distance_from_258_0_0,fill_per_m_12_258_0_0,distance_from_170_1_0,fill_per_m_12_170_1_0,distance_from_174_2_0,fill_per_m_12_174_2_0,fill_per_m_12_170_1_1,fill_per_m_12_174_2_2,fill_ratio_13,distance_from_293_0_0,fill_per_m_13_293_0_0,distance_from_192_1_0,fill_per_m_13_192_1_0,distance_from_275_2_0,fill_per_m_13_275_2_0,fill_per_m_13_192_1_1,fill_per_m_13_275_2_2,fill_ratio_14,distance_from_236_0_0,fill_per_m_14_236_0_0,distance_from_67_1_0,fill_per_m_14_67_1_0,distance_from_39_2_0,fill_per_m_14_39_2_0,fill_per_m_14_67_1_1,fill_per_m_14_39_2_2,fill_ratio_15,distance_from_130_1_0,fill_per_m_15_130_1_0,distance_from_163_2_0,fill_per_m_15_163_2_0,fill_per_m_15_130_1_1,fill_per_m_15_163_2_2,fill_ratio_16,distance_from_57_2_0,fill_per_m_16_57_2_0,fill_per_m_16_57_2_2,fill_ratio_17,distance_from_79_2_0,fill_per_m_17_79_2_0
2,76.750709,30.746168,0.07336406745960267,10116.2,0.0007252136915007875,10116.2,0.0007252136915007875,10116.2,0.0007252136915007875,,,0.0956778143262278,8060.9,0.0011869371202499449,7229.4,0.0013234544267328935,9487.2,0.0010084937002089952,,,0.12070530447627328,8427.0,0.0014323638836629083,9750.0,0.0012380031228335722,7291.9,0.0016553340621274742,,,0.20403484732765131,7897.3,0.002583602589842748,6036.1,0.003380242993450263,7007.7,0.0029115807943783456,,,0.2363227964143248,5921.1,0.003991197520972873,5688.6,0.004154322617415968,6579.6,0.003591750203877512,,,0.2618125542415854,5709.8,0.004585319174779947,6897.0,0.003796035294208865,5162.5,0.005071429622113034,,,0.2618125542415854,4592.8,0.005700499787527987,4731.3,0.005533628267951417,4087.6,0.00640504340546006,,,0.29412782101998325,7730.8,0.0038046233380760494,4014.7,0.007326271477818598,5813.2,0.005059654252734866,,,0.35883907677142735,6440.1,0.005571948832648986,3726.3,0.00962990303441557,5419.2,0.006621624534459466,,,0.35883907677142735,4613.9,0.007777348377108897,4565.9,0.007859109414823526,4843.9,0.007408061206288887,,,0.41803656853516036,3778.4,0.011063851591550931,4102.5,0.010189800573678498,4880.8,0.008564919040631872,,,0.45459589522647215,3645.1,0.012471424521315524,5131.8,0.008858410211358045,6369.4,0.007137185531234844,,,0.46785600691283813,4260.6,0.010980988755406236,4121.1,0.011352697263178231,4392.2,0.010651974111216204,,,0.5182801159160598,4841.5,0.010704949208221829,3613.9,0.014341296547111427,2851.4,0.018176338497441952,,,0.5380699585613121,5137.1,0.010474196697773297,3859.9,0.013939997371986633,2983.1,0.01803727526939466,,,0.5380699585613121,4187.1,0.012850659371911634,2364.0,0.02276099655504704,,,0.5534060683700014,2192.8,0.025237416470722425,,0.5978227045351423,1556.3,0.03841307617651753
2,76.761229,30.756097,0.9757788185489327,11364.6,0.008586125499788225,11364.6,0.008586125499788225,11364.6,0.008586125499788225,,,0.9781818882837208,9854.1,0.00992664868718321,9022.7,0.010841343370429258,11280.5,0.008671440878362845,,,0.9798152111272825,10220.3,0.009586951568224833,11543.3,0.00848817245611985,9085.2,0.01078474013920753,,,0.9808542073777685,9649.9,0.010164397634978275,7829.4,0.012527833644695233,8801.0,0.01114480408337426,,,0.9817496955696211,7691.5,0.012764086271463578,7441.3,0.013193255151245361,8372.9,0.011725324506080582,,,0.9834895101720251,7462.4,0.013179265520101109,8649.7,0.011370215269570333,6915.2,0.014222141227614893,,,0.9834895101720251,6345.5,0.015499007330738715,6600.8,0.014899550208641756,5840.2,0.016839997092086317,,,0.9834895101720251,9524.0,0.0103264333281397,5767.3,0.017052858532970804,7606.5,0.012929593244882995,,,0.9841786298535218,8192.7,0.012012872799608451,5519.6,0.017830615078149172,7212.5,0.013645457606287997,,,0.9851635844904898,6407.2,0.01537588313913238,6318.5,0.015591731969462527,6892.3,0.01429368403131741,,,0.9865734582316451,5553.9,0.017763615805679703,5316.4,0.018557171360914247,6120.8,0.016118374366612943,,,0.9870733379126098,5397.7,0.018286924762632415,6345.7,0.015554995318288129,7609.4,0.012971763055071488,,,0.9877835440225964,6036.1,0.016364598731343025,5595.6,0.01765286196337473,4602.8,0.021460492396423836,,,0.9881969096364207,6617.0,0.014934213535384929,4853.9,0.020358823000812147,4454.0,0.022186728999470606,,,0.9887664005557415,6907.5,0.014314388715971646,5073.8,0.019487689710980752,4197.0,0.023558884931039824,,,0.9891665345642731,5593.4,0.01768453059971168,4063.1,0.024345119110144302,,,0.9894873966395279,3406.7,0.02904533409573863,,0.9894873966395279,2770.2,0.03571898767740697
2,76.747066,30.750712,0.1383715947205566,10549.0,0.0013117034289558877,10549.0,0.0013117034289558877,10549.0,0.0013117034289558877,,,0.1383715947205566,9244.3,0.001496831503959809,8412.9,0.0016447550157562387,10670.6,0.001296755521906515,,,0.19509323364907677,9610.4,0.002030021993351752,10933.5,0.001784362131513941,8475.4,0.0023018764146715996,,,0.25963389136103954,8940.2,0.002904117260923016,7219.6,0.0035962365139486883,8191.2,0.003169668563348954,,,0.31391460097798063,7126.2,0.004405077053380212,6731.6,0.00466329848740241,7763.1,0.004043675863739751,,,0.36549437528283685,7950.4,0.0045971822208044485,7940.0,0.004603203718927416,6205.5,0.005889845705951766,,,0.36549437528283685,5587.6,0.00654116929062275,5774.3,0.006329674164536598,5130.5,0.0071239523493389885,,,0.42324683131939395,8914.2,0.004748006902687778,5057.7,0.008368365686367202,6996.6,0.006049321546456763,,,0.43502738782997646,7483.1,0.005813464845184167,4909.7,0.008860569644376978,6602.7,0.006588628709921342,,,0.44390897670362095,5797.4,0.007657035510808655,4902.1,0.009055485948952917,5886.8,0.007540751795604079,,,0.44390897670362095,4963.2,0.008944007428748004,4121.4,0.010770829735129349,5145.1,0.008627800756129539,,,0.46430205284513365,4639.8,0.01000694109326121,5150.7,0.009014348590388367,6633.7,0.0069991415476300355,,,0.47755859394947564,5445.5,0.008769784114396762,4140.0,0.01153523173791004,3627.1,0.013166402744602455,,,0.5231865949889695,6026.3,0.008681721703017928,3878.2,0.013490449048243244,3478.3,0.015041445389672238,,,0.525681895777318,7487.4,0.007020887033914551,3878.8,0.013552694023340158,3002.1,0.017510472528474003,,,0.5451433441287332,4398.4,0.01239412841325785,2383.0,0.022876346795162955,,,0.5451433441287332,2211.7,0.024648159521125527,,0.5582160396721217,1575.2,0.0354377881965542
2,76.752629,30.749529,0.35719233399304484,10790.3,0.003310309574275459,10790.3,0.003310309574275459,10790.3,0.003310309574275459,,,0.38240439442938606,8613.0,0.0044398513227607815,7781.6,0.004914212943731187,10039.4,0.003809036341109888,,,0.38240439442938606,8979.1,0.0042588276601150015,10302.2,0.0037118711967287187,7844.1,0.0048750576156523515,,,0.44054079286515335,9181.6,0.004798083045059176,6588.3,0.006686714218617144,7559.9,0.005827336246050256,,,0.45750470285086375,6450.4,0.00709265631357534,6972.9,0.0065611826191522,7131.8,0.0064149962541134595,,,0.46080879992840373,8191.8,0.005625244756078075,8181.3,0.00563246427741806,6446.8,0.007147868708947132,,,0.46080879992840373,5828.9,0.007905587673976287,5359.7,0.008597660315472952,5371.9,0.008578134364534034,,,0.46080879992840373,8282.9,0.005563375145521542,5299.0,0.008696146441373915,6365.3,0.007239388558723135,,,0.46080879992840373,7724.4,0.005965625808197449,4278.4,0.010770587133704277,5971.4,0.007716930701818732,,,0.5020649525874133,5166.1,0.00971845207385481,5143.4,0.00976134371402989,5651.2,0.008884218441878068,,,0.5061449546401506,4312.8,0.011735878191433654,4362.8,0.01160137880810834,5169.4,0.00979117411382657,,,0.5260239217950625,4881.2,0.010776528759220326,5392.0,0.009755636531807539,6658.1,0.007900510983539786,,,0.5533811895139092,4795.0,0.0115407964445028,4644.2,0.011915533127641128,3651.5,0.01515490043855701,,,0.5786130356749856,5375.9,0.010763091494912213,3902.5,0.014826727371556325,3502.6,0.01651952936889698,,,0.5870902977181446,5666.4,0.010360904590536225,4120.2,0.0142490728051586,3243.4,0.018101075960971342,,,0.6023882486155666,4639.7,0.012983344798490563,3111.8,0.019358192962772882,,,0.6161307857677426,2453.1,0.025116415383300422,,0.6189742934102628,1816.5,0.03407510561025394
2,76.754223,30.73939,0.8730431470152034,9381.6,0.00930590887498085,9381.6,0.00930590887498085,9381.6,0.00930590887498085,,,0.8730431470152034,7429.4,0.01175119319211785,6597.9,0.013232136695239446,8855.7,0.00985854474536404,,,0.8824586136654576,7795.5,0.011320102798607628,9118.5,0.00967767301272641,6660.4,0.0132493335785457,,,0.8824586136654576,7334.7,0.01203128435608079,5404.6,0.016327917212475625,6376.2,0.013839882903068562,,,0.8859596943274135,4887.1,0.01812853623472844,5699.7,0.01554397063577756,5948.1,0.014894835230198106,,,0.8943584569227354,4734.6,0.01888984194911366,6456.8,0.013851419540991443,4605.3,0.019420199703010343,,,0.8943584569227354,4456.7,0.020067728519369388,4176.1,0.02141611687753491,4667.3,0.01916222348944219,,,0.9044786110913934,7099.2,0.012740570924771712,3773.1,0.023971763565540097,5181.7,0.017455248491641612,,,0.9070740953351599,5937.0,0.015278323990822974,3735.1,0.02428513548058044,4787.7,0.018945925921322555,,,0.9133319090879846,3982.4,0.022934208243470887,4931.3,0.018521118347859276,5107.9,0.017880771140546696,,,0.920169275794393,2744.4,0.033528978129805896,4806.5,0.019144268715164735,5622.1,0.01636700300233708,,,0.9225735823166978,3305.4,0.027911102508522353,5835.8,0.015808862235112544,7110.7,0.01297444108620386,,,0.9225735823166978,3226.6,0.028592747235997577,5096.9,0.018100680459037805,4104.1,0.02247931537527589,,,0.9225735823166978,3807.5,0.02423042895119364,4355.2,0.021183265574869072,3053.2,0.030216611499957354,,,0.9267400605254481,4103.1,0.02258633863482362,4158.7,0.02228436916645702,4149.9,0.022331623907213383,,,0.926783025486453,4269.6,0.02170655390402972,3548.7,0.026116127750625665,,,0.9298432644463248,2998.3,0.031012349146060263,,0.931513870612018,2933.1,0.03175868093866619
2,76.753596,30.742354,0.5205438373048584,9332.3,0.005577872949914367,9332.3,0.005577872949914367,9332.3,0.005577872949914367,,,0.5242767161181004,8154.2,0.006429529765251042,7322.7,0.007159609380666974,9580.5,0.005472331466187573,,,0.5649295253307862,8520.3,0.006630394766977527,9843.4,0.005739170665936427,7385.2,0.007649481738216788,,,0.5791202300594419,6408.4,0.009036892673045409,6129.5,0.009448082715709958,7101.1,0.008155359452189688,,,0.5981787100465864,5346.5,0.011188229870879762,5542.8,0.010791995201821938,6673.0,0.008964164694239269,,,0.5981787100465864,5162.0,0.011588119140770755,6751.2,0.008860331645434684,5016.7,0.011923748879673618,,,0.6173804377443686,4045.0,0.01526280439417475,4900.9,0.012597286982888218,3941.8,0.0156623988468306,,,0.628660722012534,7824.1,0.008034926982177297,4182.5,0.015030740514346299,5906.5,0.010643540540295166,,,0.628660722012534,6294.3,0.00998777818045746,3819.6,0.016458810399322808,5512.6,0.011404069259741936,,,0.6640218790080693,4707.3,0.014106215431522727,4790.8,0.013860354826084774,5068.7,0.013100437567977378,,,0.675245078576455,3203.7,0.021077038379887475,4955.9,0.013625074730653466,5706.6,0.011832703861782059,,,0.6855988280402637,3097.3,0.0221353704206975,5985.1,0.011455093950648506,7195.3,0.00952842588968165,,,0.7155204632328723,3685.9,0.019412367759105573,5181.4,0.013809404084472775,4188.6,0.017082568477125346,,,0.7225373344067751,4266.8,0.01693393958954662,4439.7,0.016274463013419265,3137.8,0.023026876614404203,,,0.7260575817133488,4562.4,0.01591393963075024,4713.3,0.015404442359140067,3824.5,0.018984379179326678,,,0.7454199303533096,4412.0,0.016895284006194687,3633.2,0.02051689778578965,,,0.7492890428972256,3034.2,0.024694780927335895,,0.7492890428972256,2459.4,0.030466334996227765
2,76.745047,30.737274,0.7850639210464312,10909.7,0.007196017498615279,10909.7,0.007196017498615279,10909.7,0.007196017498615279,,,0.7890858967423392,7137.5,0.011055494175024017,6306.0,0.012513255577899448,8563.8,0.009214202769125147,,,0.8048911550162061,7503.6,0.010726733234929982,8826.6,0.009118926370473412,6368.5,0.012638630054427356,,,0.8103916314902372,5605.3,0.01445759605177666,4417.5,0.01834502844346887,6084.3,0.013319389765301467,,,0.8135426381549172,4595.2,0.017704183455669334,4739.7,0.017164433153045916,5656.2,0.01438320141004415,,,0.8226980631110216,4358.9,0.018873983415793473,5948.1,0.013831274913182723,4213.6,0.019524825875997284,,,0.8226980631110216,3241.9,0.025377033934144224,3782.4,0.02175068906279139,3138.6,0.026212262254222317,,,0.8289476203449927,6807.3,0.01217733345592221,3379.4,0.02452943186201671,4889.8,0.016952587433943976,,,0.8304596715034666,5491.2,0.015123464297484459,3135.9,0.026482339089367216,4495.8,0.01847189980656316,,,0.8455906218396293,3690.5,0.022912630316749203,4138.6,0.020431803552883324,4416.6,0.0191457370339091,,,0.8567080476967452,2452.5,0.03493203048712518,4303.7,0.019906314280659552,5022.9,0.017056044271172934,,,0.8670727888386854,2294.2,0.037794123826984806,5333.0,0.016258630955160048,6511.5,0.013316022250459731,,,0.8711013574818341,2934.7,0.029682807696931005,4322.3,0.020153653320728177,4593.5,0.018963782681655255,,,0.8711013574818341,3515.6,0.024778170368694792,3756.0,0.02319226191378685,2454.0,0.03549720283137058,,,0.8790341526532514,3811.2,0.023064498127971542,4061.1,0.02164522303447961,3172.4,0.02770880571974692,,,0.8829476955570744,3759.9,0.023483276032795406,2553.3,0.03458064839842848,,,0.8829476955570744,2382.0,0.03706749351624998,,0.8848320554279187,2942.7,0.030068714290546732
2,76.757627,30.748752,0.2705592564879914,10205.6,0.0026510862319510014,10205.6,0.0026510862319510014,10205.6,0.0026510862319510014,,,0.28121062457642715,8665.1,0.003245324630718943,7833.6,0.0035898006609531652,10091.4,0.0027866363891672825,,,0.28121062457642715,9031.2,0.0031137680992163515,10354.2,0.002715908757571103,7896.1,0.00356138631193155,,,0.3518638019393945,8548.6,0.0041160400760287584,6640.3,0.005298914234889907,7611.9,0.0046225489291687296,,,0.3518638019393945,6502.5,0.005411208026749627,6340.0,0.005549902238791711,7183.8,0.004898017789183921,,,0.3967744702322983,6361.2,0.006237415428414423,7548.4,0.005256404936573291,5813.9,0.006824583674165333,,,0.4299862965018737,5244.2,0.008199273416381407,5411.8,0.007945347139618494,4738.9,0.009073546529824932,,,0.48584509988305924,8335.0,0.005828975403516008,4666.1,0.010412230768373143,6417.4,0.007570746718033148,,,0.4991257430168852,7091.5,0.00703836625561426,4330.5,0.011525822492019056,6023.4,0.008286445247150866,,,0.5334073483097411,5218.1,0.010222252319996572,5217.3,0.010223819759449162,5703.3,0.009352608986196432,,,0.5756765211975939,4364.8,0.013189069858815843,5401.9,0.01065692665909391,6217.5,0.009258970988300667,,,0.5905579609266794,4296.5,0.013745093935218887,6431.2,0.009182702464962673,7706.1,0.007663512813572098,,,0.5984740819309786,4847.0,0.01234730930330057,5692.3,0.01051374807952811,4699.5,0.012734845875752285,,,0.611105590762953,5427.9,0.011258600762043389,4950.6,0.012344071239101381,3648.6,0.016749043215560845,,,0.619730471212592,5718.4,0.010837480260432847,5139.8,0.012057482221343086,4186.9,0.014801654474971745,,,0.6400170979722706,4865.1,0.013155271175767619,4144.1,0.015444055355137917,,,0.6684604764619787,3396.5,0.019680861959722618,,0.7015881476427208,2760.0,0.02541986042183771
2,76.740917,30.734954,0.38339714105825895,13081.1,0.0029309243187366427,13081.1,0.0029309243187366427,13081.1,0.0029309243187366427,,,0.431198324361813,6129.5,0.0070348042150552735,5298.0,0.008138888719551018,7555.8,0.0057068520125177075,,,0.431198324361813,6495.6,0.006638314002737437,7818.7,0.005514961878084758,5360.5,0.008043994484876653,,,0.4696719769253078,6034.9,0.007782597506591788,4104.8,0.011442018537451467,5076.4,0.009252067940377194,,,0.4696719769253078,5401.7,0.008694891921530404,4399.9,0.010674605716614192,4648.3,0.010104166618447772,,,0.481204115290764,4882.7,0.00985528734697532,5157.0,0.009331086199161606,3291.8,0.014618267066369888,,,0.5238408011444071,4321.2,0.012122577088410792,2876.2,0.018212947679035085,3367.5,0.015555777316834659,,,0.567423173617565,5799.4,0.009784170321370573,2473.2,0.022942874559985647,3881.8,0.014617527271306222,,,0.6038870417789962,4637.2,0.013022665439898995,2035.0,0.029675038908058782,3487.9,0.017313771661429403,,,0.6329067801316351,2682.6,0.023593035865639125,2952.0,0.0214399315762749,3407.8,0.01857229826080272,,,0.6557817482470503,2608.9,0.025136331336848873,3106.5,0.021109987067344287,3922.1,0.016720168997400635,,,0.6845611100029783,1989.3,0.034412160559140315,4135.7,0.016552484706409513,5410.7,0.012651987912894418,,,0.7051506934863909,2382.0,0.02960330367281238,3396.8,0.020759264410221114,2404.1,0.029331171477325856,,,0.7122343011951459,2962.9,0.02403841848172891,2655.1,0.026825140341047264,1353.2,0.05263333588495018,,,0.7364381639250888,4372.6,0.016842111419409247,2458.6,0.02995355746868498,2449.8,0.03006115454017017,,,0.7564953773381065,2569.6,0.029440199927541506,1721.9,0.043933757903368745,,,0.7749129969089452,2493.0,0.031083553827073614,,0.7961561257432763,3137.2,0.02537792062167781
2,76.764698,30.740955,0.8287089838180064,9034.7,0.009172512466578927,9034.7,0.009172512466578927,9034.7,0.009172512466578927,,,0.8456469339341921,7497.2,0.011279503467083606,6665.8,0.012686353234933423,8923.5,0.009476628384985622,,,0.8560465679190035,7863.3,0.010886606996032243,9186.4,0.00931862936426678,6728.2,0.012723262803112324,,,0.8651267246029055,6270.5,0.013796774174354605,5472.5,0.01580861991051449,6444.1,0.013425097757683857,,,0.8714877038666566,5329.7,0.016351533929989618,5767.6,0.015110057976743472,6016.0,0.014486165290336712,,,0.872121198711845,5177.2,0.016845422211076353,6524.7,0.013366456675584242,4670.0,0.01867497213515728,,,0.8730838539166377,4899.3,0.017820583632695234,5265.6,0.016580899686961362,4609.0,0.018943021347724836,,,0.8821230782770163,7167.1,0.012307949913870552,4862.6,0.018140975574322715,5249.5,0.01680394472382163,,,0.8936913229240763,6004.9,0.014882701176107451,5155.5,0.017334716767026987,5877.2,0.015206073009665763,,,0.8936913229240763,4050.3,0.02206481798691643,6057.9,0.014752493816736432,6528.2,0.013689705017065597,,,0.8936913229240763,3202.5,0.027906052238066394,6226.9,0.014352106552603645,7042.5,0.012689972636479606,,,0.8992938712618951,3696.6,0.024327594850995376,7256.1,0.012393625656508249,8531.1,0.010541358925131519,,,0.9090280327162125,3684.8,0.02466967088352726,6517.2,0.013948137738848164,5524.5,0.016454485160941487,,,0.914745656339826,4265.6,0.021444712498589317,5775.6,0.015838106107414398,4940.9,0.01851374559978599,,,0.9198932518627454,4545.7,0.02023655876680699,5579.0,0.01648849707586925,5307.5,0.01733195010575121,,,0.9202869636354186,5690.0,0.016173760345086444,5247.6,0.017537292545838454,,,0.924492460998179,4517.1,0.020466504195129156,,0.9308114107474762,3988.8,0.023335625018739373
2,76.751162,30.728939,0.5442573370152508,9310.1,0.005845880678137193,9310.1,0.005845880678137193,9310.1,0.005845880678137193,,,0.5799493446228621,5469.3,0.010603721584532976,4637.8,0.012504837306974473,6895.6,0.008410426135838246,,,0.5799493446228621,5835.4,0.009938467707832577,7158.4,0.008101661609058758,4700.3,0.012338560190261517,,,0.5799493446228621,5406.2,0.010727485935090491,3444.5,0.016836967473446426,4416.1,0.013132613496588891,,,0.6214555611927294,3317.3,0.01873377629978384,4540.6,0.013686639677415525,3988.0,0.015583138445153695,,,0.633606725842822,4159.8,0.015231663201183278,5749.0,0.01102116413015867,4014.5,0.01578295493443323,,,0.633606725842822,3042.8,0.020823147293375244,4515.8,0.014030885465317817,2939.6,0.0215541817200579,,,0.6593743304537296,5139.1,0.0128305409595791,3180.3,0.02073308588666885,3221.6,0.020467293594913383,,,0.6593743304537296,5292.1,0.012459596954965506,4405.7,0.01496639195709489,3878.9,0.016999003079577444,,,0.6689556047330579,2022.3,0.033078949944768725,4388.4,0.01524372447208682,5778.4,0.011576831038575696,,,0.6796531460368248,1174.6,0.057862518818050816,4553.6,0.014925622497294993,6292.7,0.010800660225925674,,,0.6891743066691978,2095.1,0.03289457814277112,5582.8,0.012344599603589555,7781.3,0.008856801648428897,,,0.6988569093014072,1656.8,0.04218112682891159,5767.4,0.012117365005052663,4774.7,0.014636666372785878,,,0.7197381969108736,2237.7,0.032164195241134806,5025.8,0.014320868258006159,4191.1,0.017173014170763605,,,0.7468120885067357,2533.3,0.029479812438587442,4310.9,0.01732380914673817,3701.9,0.02017375100642199,,,0.7691244774730864,4009.7,0.019181596565156656,4236.5,0.018154714445251657,,,0.7889507968057489,2911.5,0.02709774332150949,,0.8071399420241749,3472.2,0.023245779103282502
2,76.764892,30.731457,0.9206914007786196,8458.0,0.010885450470307633,8458.0,0.010885450470307633,8458.0,0.010885450470307633,,,0.9211183231312037,6639.7,0.01387289068980833,5323.3,0.01730352080722867,7581.0,0.012150353820488112,,,0.9282929940056688,6520.8,0.014235875874212808,8700.9,0.010668930731368811,5385.8,0.017235935125806172,,,0.9343450185008411,5834.2,0.01601496380824862,4657.6,0.020060653952697547,6297.3,0.01483723212330429,,,0.9347035623455554,3991.9,0.02341500444263522,4619.3,0.02023474470905885,5480.8,0.017054144693211856,,,0.9347035623455554,4587.9,0.020373233120720927,5827.7,0.016038978711079076,4093.2,0.02283552140979076,,,0.9392197473731613,3470.9,0.027059833108794874,5961.6,0.015754491199898708,5317.9,0.01766147816568874,,,0.9422625255376799,5841.9,0.016129384712810557,5558.6,0.016951436072710394,5022.0,0.01876269465427479,,,0.9479060067575774,5370.8,0.017649251633975897,5827.3,0.016266641613741827,6322.7,0.014992107908924628,,,0.951449704233681,4591.3,0.020722882500243525,6766.8,0.014060556012201943,7044.7,0.01350589385259388,,,0.9530678849112397,3637.0,0.026204780998384372,6931.9,0.013749013761180047,8861.6,0.010755031652424389,,,0.9537513509519797,3119.8,0.0305709132300782,7961.1,0.011980145343633163,8698.3,0.010964801753813732,,,0.9547110635843282,3328.1,0.028686369507656868,6950.5,0.01373586164426053,7221.6,0.013220215237403458,,,0.9587075458848793,3400.2,0.02819562219530849,6466.8,0.014825068749379588,6760.0,0.014182064288237858,,,0.9621981208082055,3222.8,0.02985596750677068,6689.3,0.014384137664751252,5729.8,0.01679287445998474,,,0.9633384607696922,6388.0,0.015080439273163623,5110.7,0.018849442557177926,,,0.9633384607696922,4939.5,0.019502752520896696,,0.9643666522055961,4303.0,0.02241149551953512
2,76.739919,30.725365,0.8799146267270145,11468.3,0.0076725811735568,11468.3,0.0076725811735568,11468.3,0.0076725811735568,,,0.8898519758950829,4554.2,0.019539150144813205,3722.8,0.023902760714921104,5980.5,0.014879223742079808,,,0.8926834706566561,4920.3,0.01814286670846607,6243.4,0.01429803425467944,3785.3,0.02358289886288157,,,0.8978722043004376,4413.7,0.020342846235594573,2529.5,0.03549603495949546,3501.1,0.025645431558665496,,,0.9016330614738768,3826.4,0.023563481640023958,2205.0,0.04089038827545926,3073.0,0.029340483614509492,,,0.9094435385356934,3423.9,0.026561626757080913,3413.5,0.026642552762141305,1679.0,0.05416578549944571,,,0.9136452262931374,2978.0,0.030679826269077816,2849.6,0.03206222720006799,1791.3,0.05100459031391377,,,0.9152707011946775,4224.1,0.021667827494488232,2032.1,0.0450406329016622,2306.5,0.0396822328720866,,,0.9213660265937483,2956.5,0.031164080047141832,2739.4,0.03363386240029745,2963.8,0.03108732122929173,,,0.9285597939219836,1107.3,0.08385801444251637,3240.2,0.028657483918337872,3518.2,0.026393036038939905,,,0.9285597939219836,1282.9,0.07237974853238628,3405.3,0.0272680760556187,4626.5,0.020070459179119933,,,0.9297608330757662,921.8,0.1008636182551276,4434.6,0.020966058563923827,6115.1,0.015204343887684029,,,0.9341127295918593,1313.8,0.07110007075596433,4101.2,0.022776570993656965,3108.5,0.03005027278725621,,,0.9345403332298834,1894.7,0.04932392110782094,3359.5,0.027817839953263385,2524.8,0.03701443018179196,,,0.9345403332298834,2797.3,0.03340865596217364,3162.7,0.029548813773986892,3140.0,0.029762430994582274,,,0.9369380317082343,2861.5,0.03274289819004838,3215.7,0.029136363208888714,,,0.9423549321108208,4206.0,0.022405015028787938,,0.9441091152897914,4766.7,0.019806346430230378
