Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_96_0_0,fill_per_m_1_96_0_0,distance_from_288_1_0,fill_per_m_1_288_1_0,distance_from_13_2_0,fill_per_m_1_13_2_0,fill_per_m_1_288_1_1,fill_per_m_1_13_2_2,fill_ratio_2,distance_from_208_0_0,fill_per_m_2_208_0_0,distance_from_292_1_0,fill_per_m_2_292_1_0,distance_from_24_2_0,fill_per_m_2_24_2_0,fill_per_m_2_292_1_1,fill_per_m_2_24_2_2,fill_ratio_3,distance_from_294_0_0,fill_per_m_3_294_0_0,distance_from_140_1_0,fill_per_m_3_140_1_0,distance_from_229_2_0,fill_per_m_3_229_2_0,fill_per_m_3_140_1_1,fill_per_m_3_229_2_2,fill_ratio_4,distance_from_14_0_0,fill_per_m_4_14_0_0,distance_from_97_1_0,fill_per_m_4_97_1_0,distance_from_105_2_0,fill_per_m_4_105_2_0,fill_per_m_4_97_1_1,fill_per_m_4_105_2_2,fill_ratio_5,distance_from_281_0_0,fill_per_m_5_281_0_0,distance_from_106_1_0,fill_per_m_5_106_1_0,distance_from_33_2_0,fill_per_m_5_33_2_0,fill_per_m_5_106_1_1,fill_per_m_5_33_2_2,fill_ratio_6,distance_from_108_0_0,fill_per_m_6_108_0_0,distance_from_68_1_0,fill_per_m_6_68_1_0,distance_from_182_2_0,fill_per_m_6_182_2_0,fill_per_m_6_68_1_1,fill_per_m_6_182_2_2,fill_ratio_7,distance_from_117_0_0,fill_per_m_7_117_0_0,distance_from_66_1_0,fill_per_m_7_66_1_0,distance_from_189_2_0,fill_per_m_7_189_2_0,fill_per_m_7_66_1_1,fill_per_m_7_189_2_2,fill_ratio_8,distance_from_227_0_0,fill_per_m_8_227_0_0,distance_from_110_1_0,fill_per_m_8_110_1_0,distance_from_245_2_0,fill_per_m_8_245_2_0,fill_per_m_8_110_1_1,fill_per_m_8_245_2_2,fill_ratio_9,distance_from_267_0_0,fill_per_m_9_267_0_0,distance_from_193_1_0,fill_per_m_9_193_1_0,distance_from_201_2_0,fill_per_m_9_201_2_0,fill_per_m_9_193_1_1,fill_per_m_9_201_2_2,fill_ratio_10,distance_from_70_0_0,fill_per_m_10_70_0_0,distance_from_195_1_0,fill_per_m_10_195_1_0,distance_from_130_2_0,fill_per_m_10_130_2_0,fill_per_m_10_195_1_1,fill_per_m_10_130_2_2,fill_ratio_11,distance_from_236_0_0,fill_per_m_11_236_0_0,distance_from_247_1_0,fill_per_m_11_247_1_0,distance_from_4_2_0,fill_per_m_11_4_2_0,fill_per_m_11_247_1_1,fill_per_m_11_4_2_2,fill_ratio_12,distance_from_258_0_0,fill_per_m_12_258_0_0,distance_from_225_1_0,fill_per_m_12_225_1_0,distance_from_126_2_0,fill_per_m_12_126_2_0,fill_per_m_12_225_1_1,fill_per_m_12_126_2_2,fill_ratio_13,distance_from_102_1_0,fill_per_m_13_102_1_0,distance_from_67_2_0,fill_per_m_13_67_2_0,fill_per_m_13_102_1_1,fill_per_m_13_67_2_2,fill_ratio_14,distance_from_169_1_0,fill_per_m_14_169_1_0,distance_from_170_2_0,fill_per_m_14_170_2_0,fill_per_m_14_169_1_1,fill_per_m_14_170_2_2,fill_ratio_15,distance_from_264_1_0,fill_per_m_15_264_1_0,distance_from_278_2_0,fill_per_m_15_278_2_0,fill_per_m_15_264_1_1,fill_per_m_15_278_2_2,fill_ratio_16,distance_from_127_2_0,fill_per_m_16_127_2_0,fill_per_m_16_127_2_2
2,76.736806,30.748459,0.6748932030541548,14910.4,0.004526325269973675,14910.4,0.004526325269973675,14910.4,0.004526325269973675,,,0.6784890012301884,7948.7,0.008535848644812213,7211.8,0.00940803961882177,9610.7,0.007059725110867973,,,0.7023311672488897,8043.3,0.008731878299316074,7315.5,0.009600590079268535,9547.3,0.0073563328611114115,,,0.710569275190589,8409.4,0.008449702418609997,5738.3,0.012382923081584946,9732.4,0.007301069368198893,,,0.7379982249025464,10207.5,0.007229960567254924,4961.2,0.014875397583297315,8124.3,0.0090838376832779,,,0.7379982249025464,9469.6,0.007793341058783332,6796.4,0.010858663776448509,9479.0,0.007785612669084781,,,0.7576954702400246,8677.1,0.008732127902640566,6313.6,0.012001005293968966,7961.9,0.009516515784423626,,,0.7576954702400246,8307.2,0.009120948938752222,6550.9,0.011566280514738809,6990.1,0.010839551225876948,,,0.7683027158194494,7713.2,0.00996088155135935,7070.7,0.010866006418310061,7195.7,0.010677247742672005,,,0.7730352827091669,7274.3,0.010626937062111362,6562.0,0.011780482820926043,3708.7,0.020843834300675896,,,0.7734204220729425,6130.6,0.012615737808256,5795.6,0.013344958625042142,3420.9,0.02260868257104687,,,0.7734204220729425,6286.3,0.012303269364696919,5401.6,0.014318357932333797,3817.6,0.020259336286487385,,,0.7769516996100534,4244.4,0.018305336434126223,5528.0,0.014054842612338157,3128.5,0.024834639591179587,,,0.7963061170542716,4052.4,0.019650234849824092,2480.6,0.03210135116722856,,,0.7963061170542716,4790.0,0.01662434482367999,3418.8,0.023291977215814656,,,0.8151408473127721,2156.6,0.03779749825247019,3944.0,0.02066787138216968,,,0.8217254183708315,4157.7,0.019763942044179028,
2,76.750122,30.751839,0.8614180460955174,10348.4,0.00832416650009197,10348.4,0.00832416650009197,10348.4,0.00832416650009197,,,0.8629783467797807,8739.7,0.009874233060400021,8011.4,0.010771879406592865,10494.6,0.008223070405539807,,,0.8640824783915133,9584.1,0.009015791554674026,6724.7,0.012849383294295854,10431.2,0.00828363446575191,,,0.8712678479311314,9209.0,0.009461047322522873,6832.5,0.012751816288783482,10612.6,0.008209749240818758,,,0.883921534648577,11091.4,0.007969431583466262,4695.2,0.01882606778515456,9033.2,0.009785253671440652,,,0.883921534648577,10269.2,0.008607501408567142,7749.9,0.011405586325611648,10362.9,0.008529673495339885,,,0.883921534648577,9563.1,0.009243043936051876,6531.0,0.013534244903515189,8536.3,0.010354855553911848,,,0.883921534648577,9385.2,0.009418249314330829,7282.5,0.012137611186386227,8209.0,0.01076771268910436,,,0.8927682183226506,7753.6,0.011514241363013962,7739.4,0.011535367319464696,7995.3,0.011166162849707334,,,0.8927682183226506,8073.9,0.011057459447387888,7392.6,0.012076511894633154,4468.8,0.019977806532461746,,,0.8988467422987463,6959.1,0.012916134878055298,6933.8,0.012963263178902569,4197.9,0.021411818821285556,,,0.9009303798866093,5511.2,0.01634726338885559,6201.2,0.01452832322593384,4701.5,0.019162615758515564,,,0.9049181931990129,5044.0,0.017940487573334912,6430.1,0.014073158943080403,3920.9,0.023079348955571757,,,0.9141087128860119,4857.1,0.018820051324576637,3678.3,0.02485139093836859,,,0.920487308987105,5573.7,0.016514834113553027,3939.5,0.023365587231554893,,,0.9281916466332245,2956.2,0.03139813431544634,4743.6,0.01956724105390894,,,0.9312093898241087,4950.2,0.018811550842877233,
2,76.739592,30.718233,0.7174649906119122,10536.4,0.006809394011350292,10536.4,0.006809394011350292,10536.4,0.006809394011350292,,,0.7343054931171412,3481.8,0.021089824031166098,3694.2,0.019877253346249287,5236.7,0.014022294443392617,,,0.7343054931171412,4326.2,0.016973452293401626,3011.0,0.02438742919684959,5173.3,0.01419414093745078,,,0.7361239251664344,4182.8,0.01759883152831678,4473.8,0.016454108926783367,5354.7,0.013747248681839028,,,0.7539724598276143,5833.5,0.01292487288639092,3666.7,0.020562698334404623,3775.3,0.01997119327808689,,,0.7654796750911438,5413.3,0.014140721465485817,2492.0,0.030717482949082813,5105.0,0.014994704703058644,,,0.7813537056960318,4305.2,0.018149068700548915,1273.1,0.061374103031657516,3278.5,0.023832658401587062,,,0.7813537056960318,4127.4,0.018930893678733147,2024.6,0.03859299148948098,2951.1,0.026476693629359623,,,0.79369834606204,2495.7,0.031802634373604206,2691.5,0.029489071003605427,2799.5,0.02835143225797607,,,0.8128588890532171,3608.8,0.022524354052682806,2344.7,0.03466792719977896,2691.1,0.03020545089566412,,,0.8245093025943859,1701.2,0.04846633568036597,1885.9,0.04371967244256779,3251.8,0.025355473971166304,,,0.8384424757469332,2133.8,0.03929339562034554,2150.4,0.03899007048674355,3630.6,0.023093771711202922,,,0.8418370865151794,1210.3,0.06955606762911505,2416.7,0.03483415759155789,3795.7,0.022178704494959546,,,0.8440954257450972,2422.4,0.03484541883029628,3553.1,0.02375659074456382,,,0.8549058622292813,2825.4,0.030257870115002524,3814.3,0.022413178361148343,,,0.8566043982358053,2876.8,0.029776293042123377,4710.6,0.018184613387589803,,,0.8667396509365755,4824.9,0.01796388839015473,
2,76.745047,30.737274,0.8754886503958965,10909.7,0.008024864573690354,10909.7,0.008024864573690354,10909.7,0.008024864573690354,,,0.8785863905345299,5605.3,0.01567420816967031,6306.0,0.013932546630741038,8703.3,0.010094865057329174,,,0.8870377473814378,7137.5,0.012427849350352894,4595.2,0.019303572148795217,8639.9,0.01026675942292663,,,0.8899623883907587,7503.6,0.011860472151910531,4687.4,0.01898626932608181,8826.6,0.010082731611161248,,,0.9002552459463077,9300.0,0.009680163934906534,3987.5,0.022576934067619,7241.9,0.012431202390896142,,,0.9017965101646653,8563.8,0.010530331280093714,4358.9,0.020688625803864862,8571.6,0.010520748870277024,,,0.9044165257470101,7771.7,0.011637306197447279,4739.7,0.01908172512494483,6745.0,0.013408695711593923,,,0.9112538249121153,7593.9,0.011999813335863196,5491.2,0.01659480304691352,6084.3,0.014977135001760518,,,0.9172630437564431,6807.3,0.013474696924719684,5948.1,0.015421109997418386,6289.9,0.014583110125064677,,,0.9235705883944706,6368.5,0.014502168303281316,5656.2,0.016328464134833822,3135.9,0.02945153188540676,,,0.92638873306215,5167.7,0.017926519207038916,4889.8,0.018945329728458218,3759.9,0.02463865350307588,,,0.9281469025480783,3811.2,0.024353140809930687,4495.8,0.020644755161441306,4138.6,0.022426591179337898,,,0.9351174928660362,2934.7,0.03186415963696583,4622.2,0.020231004562027526,4303.7,0.021728222061622237,,,0.9412923766832406,3379.4,0.027853831351223313,4061.1,0.023178261473079723,,,0.9438790528484783,3782.4,0.024954501185714847,4322.3,0.021837425742046557,,,0.9439354374577593,1957.7,0.048216551946557655,5022.9,0.018792638464985554,,,0.9439683177981016,5333.0,0.017700512240729452,
2,76.752629,30.749529,0.9092526944369924,10790.3,0.008426574742472336,10790.3,0.008426574742472336,10790.3,0.008426574742472336,,,0.9155780009347116,9181.6,0.00997187854986834,7781.6,0.011765935038227504,10936.5,0.008371764284137627,,,0.9214035147115424,8613.0,0.010697823228974135,6450.4,0.014284439952740022,10873.1,0.008474156539639498,,,0.9260542021155906,8979.1,0.010313441237045924,7274.4,0.012730317306108968,10302.2,0.008988897537570524,,,0.9260542021155906,11533.3,0.008029394900987495,5137.1,0.018026789474909787,9475.1,0.009773555974243972,,,0.9261591802619191,10039.4,0.009225244339919907,8191.8,0.011305930079615212,10804.8,0.008571738303919732,,,0.9312757600358249,10005.0,0.009308103548583958,6972.9,0.013355644854161467,8531.7,0.010915477103459156,,,0.9312757600358249,9827.1,0.009476608155364502,7724.4,0.01205628605504408,7559.9,0.012318625379116457,,,0.9360299492832493,8282.9,0.011300751539717362,8181.3,0.011441090649203052,7765.4,0.012053853623551257,,,0.9360299492832493,7844.1,0.011932917087788902,7131.8,0.013124736381884647,4278.4,0.021878037333658597,,,0.9369889195365623,7401.0,0.012660301574605624,6365.3,0.014720263295313061,4639.7,0.02019503242745355,,,0.9418777291417886,5666.4,0.016622153909744964,5971.4,0.01577314748872607,5143.4,0.018312356206824056,,,0.9418777291417886,4795.0,0.019642914059265663,6097.8,0.015446189267306053,4362.8,0.021588835819698095,,,0.9469233127797194,5299.0,0.017869849269290798,4120.2,0.02298245989951263,,,0.9469233127797194,5359.7,0.017667468566892167,4644.2,0.020389374117818344,,,0.9491757389089079,3100.3,0.030615609421956194,5169.4,0.018361429545187217,,,0.9536546679213698,5392.0,0.017686473811598102,
2,76.754223,30.73939,0.9969494174116696,9381.6,0.010626645960301757,9381.6,0.010626645960301757,9381.6,0.010626645960301757,,,0.9969494174116696,7334.7,0.013592231685163261,6597.9,0.015110101962922593,8799.3,0.011329871892214946,,,0.9969494174116696,7429.4,0.013418976194735373,4887.1,0.020399611577656886,8615.7,0.011571310716618146,,,0.9970806981755299,7795.5,0.012790464988461677,4720.4,0.021122800995159945,9118.5,0.010934700862812195,,,0.9973052103324461,9289.4,0.010735948611669712,3943.4,0.025290490701740786,7510.3,0.013279166083011945,,,0.9975636061340842,8855.7,0.011264649955780843,4734.6,0.02106964909673645,8866.6,0.011250801954910385,,,0.9976165862331022,8063.2,0.012372464855554894,5699.7,0.017502966581278003,7348.0,0.013576709121299704,,,0.9977304817963474,7693.2,0.012968991860296722,5937.0,0.016805296981579038,6376.2,0.015647728769429242,,,0.9977304817963474,7099.2,0.0140541255605751,6456.8,0.015452398739257021,6581.8,0.015158930411078237,,,0.9977673639784461,6660.4,0.014980592216360071,5948.1,0.01677455597549547,3735.1,0.026713270433949457,,,0.9979396868719449,5516.7,0.01808943185005429,5181.7,0.019258924423875272,4269.6,0.02337314237567793,,,0.9980533568962432,4103.1,0.02432437320309627,4787.7,0.02084619664758116,4931.3,0.020239153101540022,,,0.9982173019580663,3226.6,0.030937125827746433,4914.1,0.02031332903192988,4806.5,0.0207680703621776,,,0.9982728351946154,3773.1,0.026457629938104358,4158.7,0.024004444542636293,,,0.9983442820479688,4176.1,0.02390613926984432,5096.9,0.019587284075574737,,,0.9985042279551617,2556.9,0.03905136016094339,5622.1,0.017760342718115323,,,0.9986361115180086,5835.8,0.017112240164467742,
2,76.743991,30.750429,0.7818909129968897,11172.0,0.006998665529868328,11172.0,0.006998665529868328,11172.0,0.006998665529868328,,,0.7910290244809849,9107.4,0.008685563656817368,8370.6,0.009450087502460814,9928.5,0.007967256126111547,,,0.8100626497869688,9202.1,0.008803019417165308,7083.9,0.011435263764126668,9865.1,0.008211398260402519,,,0.8199263374642162,9568.2,0.008569285105497546,6917.2,0.01185344268582976,10891.2,0.007528337900912812,,,0.8355843487624074,10525.3,0.007938817409122851,5138.1,0.016262516275712954,9283.0,0.009001231808277575,,,0.8444335296181943,10628.4,0.007945067268998102,7955.2,0.01061486234938398,9796.8,0.008619483194698211,,,0.8513768712643411,9835.9,0.008655810563998629,5964.9,0.014273112227603836,9120.7,0.009334556243099116,,,0.852101651552234,9465.9,0.00900180280324358,6716.4,0.012686880643681647,8148.9,0.010456646314867455,,,0.8650389656621718,8871.9,0.009750323669813364,8229.5,0.010511440131990665,8354.5,0.010354168001222954,,,0.8715965280602931,8433.1,0.010335422656677772,7720.8,0.011288940628695125,4867.5,0.017906451526662415,,,0.8738100288012289,6393.0,0.01366823132803424,6954.4,0.012564851443707998,4579.7,0.01908007137588115,,,0.8845682619814853,7445.1,0.011881213979415795,6560.4,0.013483450124710162,4135.4,0.021390149972952688,,,0.8938339376415743,5403.2,0.016542677258690672,6686.8,0.013367140300914852,4287.2,0.020848897593804216,,,0.8947178514132162,5211.2,0.017169132856409582,3112.2,0.028748726027029634,,,0.8947178514132162,5948.8,0.015040308153126953,4577.6,0.019545566484909474,,,0.8986326289734916,3315.4,0.027104802707772564,5102.8,0.017610579073714265,,,0.8986326289734916,5316.5,0.016902710974767077,
2,76.737358,30.730679,0.32882261784860933,12768.9,0.002575183593329177,12768.9,0.002575183593329177,12768.9,0.002575183593329177,,,0.349482742977669,5714.3,0.006115932712277426,4810.3,0.007265300355022951,7469.2,0.004678984937847012,,,0.4086504407569396,6558.7,0.006230662185447416,4913.9,0.008316214020573061,7405.8,0.005517978351520965,,,0.4581743412924134,6007.8,0.007626324799301132,5030.1,0.009108652736375289,7587.2,0.006038780331247541,,,0.4581743412924134,8066.0,0.005680316653761635,4330.2,0.010580904837938512,6007.8,0.007626324799301132,,,0.47697346747569624,7068.0,0.006748351265926659,4724.5,0.01009574489312512,7337.5,0.0065004901870623,,,0.5254970308591611,6537.7,0.00803794959785798,3505.6,0.014990216535233943,5510.9,0.009535593657282133,,,0.5254970308591611,6359.8,0.008262791767966933,4257.1,0.012344014255224472,5183.6,0.01013768483021763,,,0.5254970308591611,4728.2,0.011114103270994482,4714.0,0.011147582326244401,5031.9,0.01044331228480616,,,0.5425194695001251,4872.8,0.011133628909459143,4367.2,0.012422592725318857,1783.5,0.03041880961593076,,,0.570713571350047,3933.7,0.014508314598216615,3908.4,0.014602230358971624,2344.3,0.02434473281363507,,,0.5779624714777213,2739.7,0.02109583061932771,3278.3,0.017629944528497126,2723.0,0.021225210116699277,,,0.6050913219797053,2069.7,0.02923570188818212,3404.7,0.017772236084815266,2888.1,0.020951190124292973,,,0.6050913219797053,2171.8,0.02786128197714823,2645.5,0.022872474843307705,,,0.639939690410278,2548.3,0.025112415744232543,2906.7,0.022016021275338974,,,0.6573123504851263,973.2,0.06754134304203928,3661.0,0.017954448251437483,,,0.6573123504851263,3917.4,0.016779301334689495,
2,76.743005,30.717842,0.690322846900729,10926.3,0.006317992796287206,10926.3,0.006317992796287206,10926.3,0.006317992796287206,,,0.6955196815235457,3871.7,0.017964193546079133,2797.8,0.024859521106710476,5626.6,0.012361278241274407,,,0.6999657341695252,3629.3,0.019286521758177202,2901.5,0.024124271382716708,5563.2,0.012582070286337455,,,0.7260582046407575,3995.4,0.018172353322339626,4863.7,0.01492810421368007,5318.4,0.0136518164229986,,,0.7310999601689493,6223.4,0.011747597136114491,4056.6,0.018022480899495864,4165.2,0.01755257755135286,,,0.752168318694307,5055.6,0.014877923860556749,2881.9,0.026099736933769633,5494.9,0.013688480567331655,,,0.7730806747650879,4695.1,0.016465691354073136,1663.0,0.04648711213259699,3668.4,0.021074056121608547,,,0.7878346780737127,4517.3,0.01744038868513742,2414.5,0.03262930950812643,3341.0,0.023580804491880054,,,0.8017646617856542,3299.2,0.02430179018506469,2871.4,0.02792243023562214,2781.7,0.028822829988340015,,,0.8041509821037388,2860.3,0.028114218162561228,2524.6,0.031852609605630154,3920.1,0.02051353236151473,,,0.8041509821037388,2091.1,0.03845588360689297,2065.8,0.03892685555735012,3431.7,0.023433021013018005,,,0.8104797494479435,1400.4,0.05787487499628274,3393.3,0.023884706611497462,3810.5,0.021269643076970043,,,0.8132397072090605,731.5,0.11117425935872323,3659.6,0.022222092775414266,3975.6,0.020455772894885312,,,0.8215067421157052,2602.3,0.03156848718886005,3733.0,0.022006609753970136,,,0.8373676401675919,3005.3,0.027863029985944563,3994.2,0.020964589659195634,,,0.8373676401675919,3794.1,0.02207025750949084,5807.1,0.01441972137844349,,,0.8373676401675919,5004.9,0.016730956466015145,
2,76.733378,30.717856,0.7201574609309402,11159.2,0.006453486458983979,11159.2,0.006453486458983979,11159.2,0.006453486458983979,,,0.7216891148985413,4309.4,0.016746858377002398,3572.5,0.020201234846705142,5773.9,0.012499162003126852,,,0.7489985813861693,4404.0,0.017007233909767692,3676.2,0.020374260959310407,5590.3,0.013398182233264212,,,0.7588788887868124,4770.1,0.015909077142760367,4461.8,0.017008357362203873,6093.1,0.012454725653391743,,,0.7667435421988217,6264.1,0.012240282597640867,4016.4,0.019090318250144945,4484.9,0.01709611233692661,,,0.7845151159985223,5830.3,0.013455827590321634,3157.1,0.02484923239677306,5841.2,0.013430718277041058,,,0.7892038071981514,5037.8,0.015665643876258514,1852.2,0.042608995097621824,4322.6,0.01825761826674111,,,0.7892038071981514,4667.9,0.016907041864610457,1259.0,0.06268497277189447,2079.6,0.0379497887669817,,,0.7997566763439748,4073.8,0.019631711825420364,2055.4,0.03891002609438429,2285.1,0.034998760506935137,,,0.8194082224068854,3635.0,0.0225421794334769,1546.7,0.052977838133244026,3130.4,0.02617583128056751,,,0.8194082224068854,2491.3,0.032890788841443634,780.3,0.105011946995628,3665.0,0.022357659547254716,,,0.8276750749196317,2647.0,0.031268419906295114,1437.6,0.05757339141065886,2942.0,0.028133075286187345,,,0.84208901642739,1895.2,0.04443272564517676,1703.9,0.049421269817911256,4201.8,0.020041149422328285,,,0.8543730603823947,1102.4,0.07750118472264102,3554.0,0.024039759718131534,,,0.8626002923105363,2493.0,0.034600894196170726,4492.2,0.01920217916189253,,,0.865647536046855,3004.4,0.028812659301253325,5017.4,0.017252910592076672,,,0.8711600676471287,5231.1,0.016653477617463417,
2,76.735219,30.742392,0.33924066117383633,11879.6,0.002855657271068355,11879.6,0.002855657271068355,11879.6,0.002855657271068355,,,0.3397020206481933,7728.1,0.0043956732010221565,6212.2,0.0054683046368145475,9483.0,0.0035822210339364474,,,0.36833876971091134,7043.7,0.005229336424193412,6315.9,0.005831928461674685,9419.6,0.0039103440667428695,,,0.37119080635030127,7409.8,0.005009457830849703,5657.3,0.0065612713900677225,8732.8,0.004250535983307774,,,0.40779191133028103,10079.8,0.004045634946430297,4957.4,0.008225923091343871,8021.7,0.0050836096005869216,,,0.43417583666921156,8470.0,0.005126042935882072,6738.3,0.006443403182838573,9351.3,0.004642946292699534,,,0.47032990839994615,8551.5,0.005499969694205065,5519.4,0.008521395593722982,6962.4,0.0067552842180849445,,,0.477208046019142,8373.7,0.0056988911236268555,6270.9,0.007609881293261606,5990.6,0.007965947417940473,,,0.5083687256128956,6713.6,0.007572222438228306,6727.9,0.007556127849892175,6196.1,0.008204656568049185,,,0.5147294813729285,6274.7,0.008203252448291209,5562.5,0.00925356371007512,2709.1,0.01900001776873975,,,0.5410318858726348,5947.5,0.00909679505460504,4796.0,0.01128089837098905,3186.3,0.016979941809391292,,,0.5447925989566227,5286.7,0.01030496527052079,4402.1,0.012375743371495936,3689.9,0.014764427191973297,,,0.5769861558852047,4535.0,0.01272295823341135,4528.4,0.012741501543264835,2909.3,0.019832473649510355,,,0.5991628563482043,3845.5,0.015580883015165891,2666.7,0.022468326258979425,,,0.6341704139334144,4562.1,0.013900844215019715,2927.9,0.021659565351733818,,,0.6521447347862476,1302.8,0.05005716416842551,2944.5,0.022147893862667602,,,0.6521447347862476,3938.6,0.016557780297218494,
2,76.749047,30.743196,0.7518251459566812,10458.2,0.007188857986619887,10458.2,0.007188857986619887,10458.2,0.007188857986619887,,,0.7623028955588371,7488.6,0.010179511464877776,6821.8,0.011174512526882013,9243.5,0.008246907508615104,,,0.7680267325407347,8333.0,0.009216689458067138,5513.5,0.013929930761598526,9180.1,0.008366213140823461,,,0.7834920574445063,8019.4,0.009769958568527649,5629.6,0.013917366374955702,9361.4,0.008369389807555562,,,0.7896141541778909,9840.2,0.008024370990202343,4804.9,0.016433518994732273,7782.1,0.010146543403167408,,,0.806669789041847,9079.6,0.008884419897813196,5301.1,0.01521702644813052,9111.8,0.008853023431614468,,,0.8214836289312965,8312.0,0.009883104294168629,5279.9,0.015558696735379391,7285.2,0.011276061452414436,,,0.8214836289312965,8134.1,0.010099256573330748,6031.4,0.013620115212575794,6957.8,0.011806657692536382,,,0.8258325517916283,6502.5,0.012700231476995437,6488.3,0.012728026629342483,6806.2,0.01213353342234475,,,0.8298909836329437,6884.3,0.01205483467648045,6141.4,0.01351305864514514,3217.7,0.025791434367185992,,,0.8458215795752927,5708.0,0.01481817763796939,5682.6,0.014884411705474478,3778.4,0.022385707695725513,,,0.8498028797932657,4308.3,0.01972478424885142,5052.6,0.01681912044874452,4157.2,0.020441712686261566,,,0.8638835770275036,3853.0,0.022421063509667886,5178.9,0.016680831393297877,4322.3,0.01998666397583471,,,0.8688836847227454,3606.0,0.024095498744391163,4079.7,0.021297734753112862,,,0.8730084418552497,4322.6,0.02019637352184448,4340.9,0.020111231354218013,,,0.8782254632737015,2140.6,0.04102707013331316,5205.7,0.016870458598722583,,,0.8788239655202142,5351.5,0.016422011875552915,
2,76.739484,30.740651,0.31206404465202064,11260.5,0.0027713160574754283,11260.5,0.0027713160574754283,11260.5,0.0027713160574754283,,,0.3282136453901737,6897.2,0.004758650545006289,6279.0,0.0052271642839651815,8652.1,0.0037934564486098604,,,0.3282136453901737,7741.6,0.004239609969388418,4970.7,0.0066029662902644245,8588.7,0.003821458956421504,,,0.38491197517321607,7476.5,0.0051482909807157905,5038.3,0.007639719253978844,8770.1,0.004388912044027048,,,0.38491197517321607,9248.9,0.004161705447925873,4338.4,0.008872210381090175,7190.7,0.0053529138355544814,,,0.42478797972984683,8536.7,0.004976020941696988,4709.7,0.009019427558652288,8520.4,0.004985540347047636,,,0.4551998602900592,7720.6,0.005895913015699028,4688.5,0.009708859129573621,6693.9,0.006800219009696279,,,0.4744030326520436,7542.8,0.006289481792597491,5440.0,0.008720643982574331,6366.5,0.0074515516005975585,,,0.47529196428685955,5911.1,0.008040668645207484,5897.0,0.008059894256178727,6262.8,0.007589128892617672,,,0.4804942404690382,6341.5,0.007576980847891481,5550.1,0.008657397893173784,2626.3,0.018295481874463625,,,0.5202441639091799,5116.6,0.01016777086168901,5091.3,0.010218297171826055,3187.1,0.016323433965334627,,,0.5202441639091799,4186.6,0.012426411978913195,4468.8,0.011641697187369762,3565.8,0.01458983016179202,,,0.5378378614962038,3310.1,0.016248387102993984,4587.6,0.011723730523502568,3025.9,0.017774475742628765,,,0.5809766821854714,3014.6,0.019272098526685842,2783.3,0.02087366371521113,,,0.6203937945350074,3731.2,0.016627192177717826,3044.5,0.020377526507965427,,,0.6433141422830703,1040.4,0.061833347009137854,3721.0,0.017288743409918577,,,0.6464037466526394,4055.1,0.015940513098385723,
2,76.735551,30.722152,0.25619151443935495,11221.3,0.002283082302757746,11221.3,0.002283082302757746,11221.3,0.002283082302757746,,,0.2778631982732317,5534.0,0.00502101912311586,4797.2,0.005792195411348947,5921.6,0.004692366898696833,,,0.3131791830522354,5628.6,0.0055640689168218625,4900.8,0.006390368573543817,5858.2,0.005345996774644693,,,0.36597833633110055,5994.7,0.006105031716868243,5686.5,0.006435915525034741,7317.8,0.005001207143282142,,,0.36597833633110055,6518.4,0.00561454246948792,5241.0,0.00698298676456975,5709.6,0.006409876984921895,,,0.3802047033462657,7054.9,0.005389228810419222,4381.8,0.008676906827017794,7065.9,0.005380839006301614,,,0.4319157617749722,6262.5,0.006896858471456642,3899.0,0.011077603533597645,5547.3,0.007786053787878286,,,0.47847001999109545,5892.5,0.008119983368537895,1900.1,0.025181307299147176,4575.5,0.010457218227321504,,,0.47847001999109545,5298.5,0.00903029196925725,2696.5,0.017744113480107376,4781.0,0.010007739384879637,,,0.5159523413726161,4859.7,0.010616958688244462,2187.8,0.023583158486727127,2055.4,0.025102283807172138,,,0.5159523413726161,3715.9,0.013884989945171186,1421.4,0.036298884295245255,2590.0,0.01992093982133653,,,0.5432399037762194,3871.7,0.014031043308526473,2777.2,0.019560705162617726,4315.5,0.01258811038758474,,,0.5729623970165661,3119.9,0.01836476800591577,2903.6,0.019732828110503038,3126.8,0.018324241941172003,,,0.5844684745464358,1762.5,0.03316133188915948,2479.0,0.02357678396718176,,,0.6051698104914763,2165.5,0.02794596215615222,3417.2,0.017709522723032785,,,0.6239026543825699,1929.5,0.032334939330529666,3942.4,0.01582545288105139,,,0.6536336613293563,4156.1,0.01572709177665013,
