Node,fill_ratio
0.0,0.0
101.0,1.0
112.0,1.0
173.0,1.0
12.0,1.0
270.0,1.0
243.0,1.0
185.0,1.0
164.0,1.0
64.0,1.0
198.0,1.0
0.0,10.0
