id,Ward,x,y,fill_ratio_0,fill_ratio_0_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,distance_from_0_4_0,fill_per_m_0_0_4_0,distance_from_0_5_0,fill_per_m_0_0_5_0,fill_ratio_1,fill_ratio_1_1,distance_from_208_0_0,fill_per_m_1_208_0_0,distance_from_171_1_0,fill_per_m_1_171_1_0,distance_from_264_2_0,fill_per_m_1_264_2_0,distance_from_267_3_0,fill_per_m_1_267_3_0,distance_from_256_4_0,fill_per_m_1_256_4_0,fill_per_m_1_0_5_0,fill_ratio_2,fill_ratio_2_2,distance_from_66_0_0,fill_per_m_2_66_0_0,distance_from_155_1_0,fill_per_m_2_155_1_0,distance_from_265_2_0,fill_per_m_2_265_2_0,distance_from_106_3_0,fill_per_m_2_106_3_0,distance_from_201_4_0,fill_per_m_2_201_4_0,fill_per_m_2_0_5_0,fill_ratio_3,fill_ratio_3_3,distance_from_225_0_0,fill_per_m_3_225_0_0,distance_from_237_1_0,fill_per_m_3_237_1_0,distance_from_97_2_0,fill_per_m_3_97_2_0,distance_from_140_3_0,fill_per_m_3_140_3_0,distance_from_147_4_0,fill_per_m_3_147_4_0,fill_per_m_3_0_5_0,fill_ratio_4,fill_ratio_4_4,distance_from_73_3_0,fill_per_m_4_73_3_0,distance_from_187_4_0,fill_per_m_4_187_4_0,distance_from_245_5_0,fill_per_m_4_245_5_0,fill_ratio_5,fill_ratio_5_5,distance_from_234_3_0,fill_per_m_5_234_3_0,distance_from_127_4_0,fill_per_m_5_127_4_0,distance_from_102_5_0,fill_per_m_5_102_5_0,fill_ratio_6,fill_ratio_6_6,distance_from_172_4_0,fill_per_m_6_172_4_0,distance_from_233_5_0,fill_per_m_6_233_5_0,fill_ratio_7,fill_ratio_7_7,distance_from_294_4_0,fill_per_m_7_294_4_0,distance_from_288_5_0,fill_per_m_7_288_5_0,fill_ratio_8,fill_ratio_8_8,distance_from_254_4_0,fill_per_m_8_254_4_0,distance_from_213_5_0,fill_per_m_8_213_5_0
257,2,76.749047,30.743196,0.09571455552016173,0.09571455552016173,1.0,9.571455552016172,1.0,9.571455552016172,1.0,9.571455552016172,1.0,9.571455552016172,1.0,9.571455552016172,1.0,9.571455552016172,0.13316370625395635,0.13316370625395635,0.7967910347861008,16.712500572964434,0.23493526610697824,56.68102046174711,0.20468149394733318,65.05898686093275,0.6582681532194833,20.229401286189248,0.3685242202291025,36.13431599452859,13.316370625395635,0.13316370625395635,0.13316370625395635,0.5767149222619571,23.090040003069376,0.1703161155839437,78.18620439844635,0.3509303704270333,37.94590536348128,0.5068845499225488,26.271013049086534,0.3076724484136849,43.28099800308066,13.316370625395635,0.1969336549932335,0.1969336549932335,0.4951999388040006,39.768513596521174,0.19654433841387617,100.19808079057334,0.4594385267063165,42.86398365523185,0.5382953089441778,36.58468720069339,0.3176550458013807,61.9960732864825,19.693365499323352,0.0,0.20151552763126532,0.31763592205159585,63.442297813699966,0.11756325180241341,0.0,0.6508003289284963,30.964263334508228,0.0,0.0,0.11457994683597558,0.0,0.511703734868333,0.0,0.3448012086209864,0.0,0.0,0.0,0.2930810273278384,0.0,0.4191543477845136,0.0,0.0,0.0,0.7668049951234437,0.0,0.6522919814117152,0.0,0.0,0.0,0.2146832150848138,0.0,0.5822034384502113,0.0
111,2,76.757627,30.748752,0.8030258978326634,0.8030258978326634,0.9362678091428677,85.76882490147939,0.9362678091428677,85.76882490147939,0.9362678091428677,85.76882490147939,0.9362678091428677,85.76882490147939,0.9362678091428677,85.76882490147939,0.9362678091428677,85.76882490147939,0.0,0.8121892436129425,0.7949414236305423,102.16969697007717,0.17651807748410595,0.0,0.28919387539792485,280.8459350999003,0.7243929066172492,112.11998850260453,0.4004293459813033,202.8296007183412,86.74753480593162,0.0,0.0,0.6505784244470336,0.0,0.19865508288762695,0.0,0.4278873058539674,0.0,0.5835802684329789,0.0,0.39728264359696525,0.0,0.0,0.0,0.0,0.5641863067988955,0.0,0.15811491426841465,0.0,0.41763070741172265,0.0,0.5812500573378715,0.0,0.322385622414062,0.0,0.0,0.0,0.0,0.2815794060713926,0.0,0.20507692448831685,0.0,0.7171820959056173,0.0,0.0,0.0,0.24203920993000197,0.0,0.5900021100336689,0.0,0.4280707870425585,0.0,0.0,0.0,0.2988266377989597,0.0,0.267240351182995,0.0,0.0,0.0,0.8285276552021505,0.0,0.718659119473776,0.0,0.0,0.0,0.30408337385209583,0.0,0.7069621937010909,0.0
67,2,76.723448,30.733899,0.01823258267636163,0.01823258267636163,1.0,1.823258267636163,1.0,1.823258267636163,1.0,1.823258267636163,1.0,1.823258267636163,1.0,1.823258267636163,1.0,1.823258267636163,0.09287536028276806,0.09287536028276806,0.5246078556279181,17.70376849801513,0.29069270720136703,31.949669868543335,0.17464195513853398,53.18044006613135,0.4669759354882226,19.88868231200544,0.3342726312081719,27.784314841177924,9.287536028276806,0.10897036114083603,0.10897036114083603,0.36209183635232667,30.094674941747225,0.3087841838225926,35.29013688196004,0.2847796272286466,38.26480222665116,0.43116020774471087,25.27375188699166,0.09593578799847115,113.58676820643053,10.897036114083603,0.10897036114083603,0.10897036114083603,0.2547720578867297,42.771708186807395,0.2756664393365959,39.52978875596111,0.49555956922200656,21.989356660373197,0.5289396176358173,20.6016636885505,0.3230760006894846,33.72901760213685,10.897036114083603,0.0,0.14904351408076422,0.39643116770214265,37.596315886229114,0.3043549946415055,48.97028690339714,0.4610853387093148,0.0,0.0,0.0,0.2085915777955978,0.0,0.12568854781051164,0.0,0.1424160440071047,0.0,0.0,0.0,0.19985310980042417,0.0,0.5013227612359762,0.0,0.0,0.0,0.5520448464772583,0.0,0.46229193677725905,0.0,0.0,0.0,0.19826429743766535,0.0,0.17183905030989338,0.0
147,2,76.751162,30.728939,0.18114934953468032,0.18114934953468032,1.0,18.11493495346803,1.0,18.11493495346803,1.0,18.11493495346803,1.0,18.11493495346803,1.0,18.11493495346803,1.0,18.11493495346803,0.18114934953468032,0.18114934953468032,0.5874587813235089,30.836095279155046,0.38872837026455137,46.600496231185296,0.3485247204648715,51.97604040627549,0.5048603129934157,35.8810833160187,0.12616405838820205,143.5823734976015,18.11493495346803,0.0,0.18114934953468032,0.5684256882310609,31.868607152223635,0.41465720024489533,43.686531773159615,0.1758412906413465,103.01866465718814,0.44680508265217345,40.54326071212142,0.47321725867606146,0.0,18.11493495346803,0.0,0.0,0.44523689326645255,0.0,0.3671926187688639,0.0,0.4069236635481896,0.0,0.4821000848540831,0.0,0.0,,0.0,0.0,0.0,0.23348836210137378,0.0,0.2556256108956939,0.0,0.4964178687661786,0.0,0.0,0.0,0.29330512024575456,0.0,0.5996498426440102,0.0,0.34159676050740595,0.0,0.0,0.0,0.359802794814234,0.0,0.23099644472132413,0.0,0.0,0.0,0.6267816672216194,0.0,0.4981471734997476,0.0,0.0,0.0,0.2924350973673752,0.0,0.8357912374732817,0.0
256,2,76.749401,30.722265,0.0,0.21673980009077565,1.0,21.673980009077564,1.0,21.673980009077564,1.0,21.673980009077564,1.0,21.673980009077564,1.0,0.0,1.0,21.673980009077564,0.0,0.0,0.5616024265434137,0.0,0.5120501815780786,0.0,0.3577707164080555,0.0,0.4011637504126775,0.0,0.0,,0.0,0.0,0.0,0.3241478210630572,0.0,0.44494882799603835,0.0,0.15378425222845823,0.0,0.37235886431165405,0.0,0.3712343182568505,0.0,0.0,0.0,0.0,0.3429349620336745,0.0,0.4706379993397161,0.0,0.28584103664575766,0.0,0.35804927368768574,0.0,0.12118273357543743,0.0,0.0,0.0,0.0,0.26569206008583696,0.0,0.2530228623308023,0.0,0.4040834433806537,0.0,0.0,0.0,0.2917526411356884,0.0,0.5913874215912843,0.0,0.34352302740178275,0.0,0.0,0.0,0.4646748101683724,0.0,0.37522697259821725,0.0,0.0,0.0,0.5182712941564873,0.0,0.39471566523605156,0.0,0.0,0.0,0.21034169692967977,0.0,0.6674438758666227,0.0
278,2,76.714692,30.737373,0.39090599590551467,0.39090599590551467,1.0,39.09059959055147,1.0,39.09059959055147,1.0,39.09059959055147,1.0,39.09059959055147,1.0,39.09059959055147,1.0,39.09059959055147,0.0,0.4132922971971249,0.5805885173603842,71.1850621979465,0.34748458468125915,118.93831134299954,0.26178689377106307,157.87356320387673,0.532130724604402,77.66743735843775,0.3701567533616538,0.0,41.32922971971249,0.0,0.0,0.4251386196789291,0.0,0.34912573362059063,0.0,0.3242721200537594,0.0,0.4567054103885403,0.0,0.12438963442225479,0.0,0.0,0.0,0.0,0.28418891447790523,0.0,0.32036848183592564,0.0,0.5360411165215747,0.0,0.5905569775844719,0.0,0.4249900382934752,0.0,0.0,0.0,0.0,0.5195823512328878,0.0,0.33923156408922983,0.0,0.4774730358553898,0.0,0.0,0.0,0.25130515239722556,0.0,0.052185834791006774,0.0,0.14925000168842484,0.0,0.0,0.0,0.19886267703134392,0.0,0.5984858206082382,0.0,0.0,0.0,0.5756583168430508,0.0,0.49477601356142825,0.0,0.0,0.0,0.24725293279393787,0.0,0.09038475825133216,0.0
151,2,76.761229,30.756097,0.6811178539649828,0.6811178539649828,0.9469237435008665,71.92953589344225,0.9469237435008665,71.92953589344225,0.9469237435008665,71.92953589344225,0.9469237435008665,71.92953589344225,0.9469237435008665,71.92953589344225,0.9469237435008665,71.92953589344225,0.0,0.6811178539649828,0.8210655245967204,82.95535905000088,0.15175476603119584,0.0,0.3617351019864018,188.29188824218312,0.7569990667910945,89.97604935660345,0.46276329822690304,147.18493376089123,71.92953589344225,0.0,0.0,0.6826339821357152,0.0,0.14870517264364752,0.0,0.48770163978136244,0.0,0.6217837621650446,0.0,0.45990534595387284,0.0,0.0,0.0,0.0,0.6114934675376617,0.0,0.1162761631782429,0.0,0.47107052393014265,0.0,0.6491634448740168,0.0,0.364709705372617,0.0,0.0,0.0,0.0,0.33311391814424746,0.0,0.285336955072657,0.0,0.7504499400079989,0.0,0.0,0.0,0.27437175043327555,0.0,0.5287378349553392,0.0,0.4805442607652313,0.0,0.0,0.0,0.26465637914944673,0.0,0.33362218370883884,0.0,0.0,0.0,0.8515781229169443,0.0,0.7517914278096254,0.0,0.0,0.0,0.37524996667111055,0.0,0.63403212904946,0.0
7,2,76.733378,30.717856,0.46349404380057235,0.46349404380057235,1.0,46.34940438005724,1.0,46.34940438005724,1.0,46.34940438005724,1.0,46.34940438005724,1.0,46.34940438005724,1.0,46.34940438005724,0.5007785836469172,0.5007785836469172,0.3946519463760843,126.89119824324884,0.5560882500537673,90.05379696451017,0.2692307692307692,186.00347392599784,0.3257401964298516,153.7355810352869,0.167063947236361,299.7526348030188,50.07785836469172,0.0,0.5048807692690849,0.11282170764929385,0.0,0.5777116639185604,87.39321028149737,0.21525736611943505,234.54749928927077,0.2829145458455803,178.45698522148723,0.2805219012115564,179.97909150356415,50.48807692690849,0.0,0.0,0.1526901570005018,0.0,0.5381210122589433,0.0,0.35991827371137713,0.0,0.399831529141874,0.0,0.35974801061007955,0.0,0.0,0.0,0.0,0.44746039142590865,0.0,0.37758979138289483,0.0,0.204772743565847,0.0,0.0,0.0,0.3730106100795756,0.0,0.46877016273567995,0.0,0.09878844361602983,0.0,0.0,0.0,0.44746935264176635,0.0,0.3668004874901426,0.0,0.0,0.0,0.42745895763137143,0.0,0.3201394365187468,0.0,0.0,0.0,0.2669994264821851,0.0,0.5830167037063588,0.0
73,2,76.760178,30.737124,0.647474714154603,0.647474714154603,0.8916237586436103,72.61748107066808,0.8916237586436103,72.61748107066808,0.8916237586436103,72.61748107066808,0.8916237586436103,72.61748107066808,0.8916237586436103,72.61748107066808,0.8916237586436103,72.61748107066808,0.675516336634914,0.675516336634914,0.6815679038066609,99.11211089343439,0.33857158447176006,199.51950122714985,0.4592497792593034,147.09127083836907,0.6052759506731351,111.60468805735032,0.2554937150907269,264.39645937867215,75.76248726957978,0.7028012456860849,0.7028012456860849,0.6221316110598529,112.96665097740406,0.3625107890115777,193.87043558133638,0.3013780172028929,233.19592192185237,0.4513924025516632,155.696294778831,0.5760389694137722,122.00585081966194,78.82262432701737,0.0,0.7101325108112246,0.5502048672083494,129.06692636405094,0.3186801194479994,222.8355229818785,0.27349028244888235,259.6554818886314,0.44999355139537883,0.0,0.21566118039227358,329.28156542570156,79.64486185199004,0.0,0.0,0.0,,0.30876911019177156,0.0,0.5974780995466135,0.0,0.0,0.0,0.4082462771709475,0.0,0.784447949839777,0.0,0.5469904858279512,0.0,0.0,0.0,0.4696667559550384,0.0,0.1104199529747909,0.0,0.0,0.0,0.7178884292191235,0.0,0.5990753693066262,0.0,0.0,0.0,0.4074426818258479,0.0,0.910939809716559,0.0
267,2,76.742796,30.699565,0.0,0.54669741271407,1.0,54.669741271407005,1.0,54.669741271407005,1.0,54.669741271407005,1.0,0.0,1.0,54.669741271407005,1.0,54.669741271407005,0.0,0.0,0.3648386040993331,0.0,0.8668534958883933,0.0,0.5681381172523831,0.0,0.0,,0.39770077322750885,0.0,0.0,0.0,0.0,0.1871599230863642,0.0,0.8022849077445485,0.0,0.46355807388618414,0.0,0.17981630732725112,0.0,0.5491347215971852,0.0,0.0,0.0,0.0,0.38385222763163274,0.0,0.8257885693245509,0.0,0.35310722906353553,0.0,0.3799349507016323,0.0,0.48074090741725645,0.0,0.0,0.0,0.0,0.6240027819825716,0.0,0.6513623532299635,0.0,0.2340342838440453,0.0,0.0,0.0,0.6486008264124697,0.0,0.7673873910731088,0.0,0.5216626437016733,0.0,0.0,0.0,0.6417686045084482,0.0,0.5508530049502925,0.0,0.0,0.0,0.395184715460459,0.0,0.2672748844249887,0.0,0.0,0.0,0.49838399541791106,0.0,0.8427873010677903,0.0
68,2,76.742851,30.7107,0.1957779856835461,0.1957779856835461,1.0,19.57779856835461,1.0,19.57779856835461,1.0,19.57779856835461,1.0,19.57779856835461,1.0,19.57779856835461,1.0,19.57779856835461,0.2514431245284695,0.2514431245284695,0.2993963472257044,83.98336414535991,0.6491292356945864,38.73544907577893,0.3404466644809164,73.85683302606245,0.22525120055543768,111.62787319599018,0.23050664403772347,109.08280998933796,25.14431245284695,0.0,0.32091546352634065,0.0724672619621608,0.0,0.6723978322501012,47.72702232730798,0.28235713872442186,113.6558703548669,0.17916722917590788,179.1150452024143,0.3525872210757748,91.01732687509184,32.09154635263406,0.0,0.0,0.327476808547569,0.0,0.6297853464735491,0.0,0.26202966191587435,0.0,0.3049796532371603,0.0,0.4378507646911342,0.0,0.0,0.0,0.0,0.532236601029874,0.0,0.457050008678714,0.0,0.21766214730670572,0.0,0.0,0.0,0.45211278471003447,0.0,0.5551580490250911,0.0,0.324352471504889,0.0,0.0,0.0,0.532236601029874,0.0,0.44543981793986615,0.0,0.0,0.0,0.33470907022043933,0.0,0.21922431582804575,0.0,0.0,0.0,0.33804555360552346,0.0,0.6781064974638868,0.0
264,2,76.735379,30.734311,0.0,0.641971500443266,1.0,64.1971500443266,1.0,64.1971500443266,1.0,0.0,1.0,64.1971500443266,1.0,64.1971500443266,1.0,64.1971500443266,0.0,0.0,0.5145930059872752,0.0,0.2624396191905454,0.0,0.0,,0.4341790554799982,0.0,0.2710531663774641,0.0,0.0,0.0,0.0,0.33469336709968894,0.0,0.24232831527771267,0.0,0.15891291094123716,0.0,0.3712266879269646,0.0,0.11476652753677563,0.0,0.0,0.0,0.0,0.2680673451202927,0.0,0.23106504713220466,0.0,0.37928527880692214,0.0,0.5261298441432569,0.0,0.2536228485672748,0.0,0.0,0.0,0.0,0.3618236958526787,0.0,0.15301943128702966,0.0,0.3952539511325799,0.0,0.0,0.0,0.08132063968484736,0.0,0.2815582547796589,0.0,0.14511716612734293,0.0,0.0,0.0,0.10183057418437055,0.0,0.4448092044584096,0.0,0.0,0.0,0.5229017180196658,0.0,0.429293876721537,0.0,0.0,0.0,0.07606809548374995,0.0,0.33917991527145963,0.0
