id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_ratio_1,fill_ratio_11,distance_from_74_0_0,fill_per_m_1_74_0_0,distance_from_139_1_0,fill_per_m_1_139_1_0,distance_from_55_2_0,fill_per_m_1_55_2_0,fill_ratio_2,fill_ratio_22,distance_from_149_0_0,fill_per_m_2_149_0_0,distance_from_217_1_0,fill_per_m_2_217_1_0,distance_from_290_2_0,fill_per_m_2_290_2_0,fill_ratio_3,fill_ratio_33,distance_from_230_0_0,fill_per_m_3_230_0_0,distance_from_138_1_0,fill_per_m_3_138_1_0,distance_from_129_2_0,fill_per_m_3_129_2_0,fill_ratio_4,fill_ratio_44,distance_from_255_0_0,fill_per_m_4_255_0_0,distance_from_123_2_0,fill_per_m_4_123_2_0
283,0,76.790582,30.732536,0.713244787222995,0.713244787222995,1.0,71.3244787222995,1.0,71.3244787222995,1.0,71.3244787222995,0.7314115819239745,0.7314115819239745,0.7159470177111558,102.16001517294649,0.37113186263678755,197.0759332619681,0.5190194322661674,140.92181071726938,0.7439170054389275,0.7439170054389275,0.7133188356921072,104.28955022856393,0.5399053389308183,137.78656216145524,0.42683536649184217,174.2866369188612,0.7453909874017559,0.7453909874017559,0.525124722354665,141.94551421220746,0.5413822376760358,137.68294109564033,0.4913304880743333,151.70867786429443,0.7453909874017559,0.7453909874017559,0.4924585131002081,151.36117410363047,0.5924806084357666,125.80850356768546
56,0,76.788215,30.721767,0.45606998421703593,0.45606998421703593,0.9100764003322939,50.11337334431618,0.9100764003322939,50.11337334431618,0.9100764003322939,50.11337334431618,0.45606998421703593,0.45606998421703593,0.5769382668972749,79.05004926605781,0.5818545806152883,78.38212491766583,0.3822740334200384,119.30446338109275,0.48995086685136463,0.48995086685136463,0.5569461656838579,87.97095608868557,0.8460281360225524,57.91188803185431,0.28311702460880583,173.05595363908245,0.512471091799782,0.512471091799782,0.4162388157267565,123.11948632301464,0.6852878290593635,74.78187559571978,0.3113211401489875,164.61172265864477,0.5597572225412045,0.5597572225412045,0.377984175189639,148.09012103757198,0.4458865026079614,125.53805043822153
9,0,76.784379,30.732329,0.5986584841970366,0.5986584841970366,1.0,59.86584841970366,1.0,59.86584841970366,1.0,59.86584841970366,0.6077486999711273,0.6077486999711273,0.6258821179707958,97.10274227701859,0.3661066974390839,166.00316361932985,0.4470285384581244,135.9529980048597,0.6400153139034503,0.6400153139034503,0.623485420087879,102.65120775610784,0.4822244907016999,132.72144535258755,0.3564977142603524,179.5285883477063,0.6432985939410576,0.6432985939410576,0.508843371355022,126.42369541495424,0.48114819581909374,133.70071830902813,0.4186343260396787,153.6659929506318,0.6432985939410576,0.6432985939410576,0.47768629887710273,134.6696766169052,0.5144023789445653,125.0574686806382
271,0,76.811415,30.726194,0.6375574713552131,0.6375574713552131,0.7809637241361834,81.63727093219462,0.7809637241361834,81.63727093219462,0.7809637241361834,81.63727093219462,0.659650675213148,0.659650675213148,0.7063847040786589,93.38405424187854,0.34750326267374526,189.82575016352106,0.635986974646174,103.72078383840159,0.6924143490074246,0.6924143490074246,0.7149500145711644,96.84793830275576,0.7647960670526969,90.53581455717855,0.3422069612153618,202.33789124227255,0.701433091616503,0.701433091616503,0.8301002242692244,84.4998075062571,0.8131850031042914,86.25750461934477,0.46800045614079544,149.87871964925623,0.7138182292515167,0.7138182292515167,0.738225865717218,96.69374406950801,0.5718611811512487,124.82369022049818
3,0,76.813366,30.729052,0.7319939418114051,0.7319939418114051,0.8434704597462035,86.78358955589965,0.8434704597462035,86.78358955589965,0.8434704597462035,86.78358955589965,0.7396278396224647,0.7396278396224647,0.7565009361348034,97.76958682978656,0.3966871229457042,186.45118453308098,0.7017630538797587,105.39566532227185,0.7466795574585665,0.7466795574585665,0.7610255876846266,98.11490829504076,0.8140732265446224,91.7214242050298,0.44312981069273977,168.50131483848736,0.7466795574585665,0.7466795574585665,0.8349932390264199,89.42342555122664,0.8771713126690244,85.12357240532612,0.5159402954025379,144.72208589096635,0.7466795574585665,0.7466795574585665,0.7984709798210943,93.51367505251947,0.6258841273143333,119.29996701826677
203,0,76.769154,30.698312,0.28093450968738076,0.28093450968738076,0.5040780997719593,55.73233786876938,0.5040780997719593,55.73233786876938,0.5040780997719593,55.73233786876938,0.29347259786403423,0.29347259786403423,0.19109642625297535,153.57304352491255,0.7047372538575496,41.64283869735012,0.1869101319972702,157.01267487645902,0.32000856264555977,0.32000856264555977,0.05134244386370824,623.2826849751109,0.8775904256204539,36.46445463660507,0.3263894668508747,98.04500302449088,0.3518770850036638,0.3518770850036638,0.21921034672170717,160.5202903357387,0.749895966842552,46.92345346051766,0.3042179203355694,115.66612664221876,0.38107788283483196,0.38107788283483196,0.2561878922050036,148.74937279623285,0.3253075220134161,117.14388910414306
285,0,76.807241,30.730795,0.7607850486168974,0.7607850486168974,0.9783040366752402,77.7657067839994,0.9783040366752402,77.7657067839994,0.9783040366752402,77.7657067839994,0.7843632811629775,0.7843632811629775,0.8358409851140104,93.84120845138848,0.33694044271492735,232.78988857582695,0.6580486959766516,119.19532489899618,0.7854777288406424,0.7854777288406424,0.8394525367485374,93.57023708368834,0.715806868611485,109.73319246912288,0.5023255194104242,156.36827086996334,0.8018138278634453,0.8018138278634453,0.6787984594266828,118.12251732873142,0.7277343177365833,110.17947186512599,0.5839785705718512,137.30192652074246,0.8018138278634453,0.8018138278634453,0.641363593960313,125.01704733696825,0.6943507869451071,115.476765194022
131,0,76.789598,30.725341,0.5200680211778108,0.5200680211778108,1.0,52.00680211778108,1.0,52.00680211778108,1.0,52.00680211778108,0.5644470249802789,0.5644470249802789,0.7024508490267255,80.3539529865105,0.4219187760372256,133.78096852709822,0.4961872974882452,113.75684702884817,0.5644470249802789,0.5644470249802789,0.5807488976051843,97.19295676804055,0.6571856652130486,85.88851748573893,0.2876458693692597,196.22983852261797,0.5937387664102812,0.5937387664102812,0.45489317124272177,130.52268179543066,0.681316539576583,87.14580256326543,0.46718395985090266,127.0888595147332,0.6249797440009016,0.6249797440009016,0.4206884790605891,148.5611741487434,0.5731356737398593,109.04568894180785
21,0,76.804139,30.741704,0.7080725777960455,0.7080725777960455,1.0,70.80725777960456,1.0,70.80725777960456,1.0,70.80725777960456,0.7107083837783826,0.7107083837783826,0.8695602105093451,81.73193473998597,0.07013139560325667,1013.3954667021908,0.6855833342929856,103.66476958068233,0.7107083837783826,0.7107083837783826,0.8687195550283864,81.8110263162154,0.43627716296048913,162.9029534701423,0.5916256895102318,120.12804656382173,0.7107083837783826,0.7107083837783826,0.7497380149014821,94.79423073828954,0.5416585096214747,131.20967752819843,0.656102813316904,108.32271548805318,0.7173228284525368,0.7173228284525368,0.7173900526273362,99.99062934110206,0.7538721973352371,95.15178182563386
177,0,76.792508,30.72101,0.2713490317738959,0.2713490317738959,0.892940177365688,30.38826549102289,0.892940177365688,30.38826549102289,0.892940177365688,30.38826549102289,0.28312612367571394,0.28312612367571394,0.5528825404780799,51.209091072200174,0.6467443511673558,43.77713128296815,0.4685711899093681,60.423288877507964,0.328654328408357,0.328654328408357,0.5553188823455708,59.182991765051824,0.8494758384496512,38.68907313575541,0.21496888443386375,152.88460433420036,0.3838295477542202,0.3838295477542202,0.5125645630594885,74.8841366369826,0.706664439154102,54.315673251320725,0.28398000807473306,135.16076372996315,0.3838295477542202,0.3838295477542202,0.4734717175514068,81.06704868016668,0.4050731598657924,94.75561103119976
251,0,76.80233,30.744275,0.6232981268275579,0.6232981268275579,0.9822090113324663,63.45880760979689,0.9822090113324663,63.45880760979689,0.9822090113324663,63.45880760979689,0.6303243140524538,0.6303243140524538,0.8653873474160446,72.83724634229236,0.062038969696307386,1016.0135107626896,0.6854229731058826,91.96136382710398,0.6547302058623437,0.6547302058623437,0.8670265662736183,75.51443419736258,0.4185909274700296,156.41289929993079,0.5946758171506005,110.09867678821965,0.6677213128262016,0.6677213128262016,0.6911602391073907,96.60875655818113,0.48467330368168554,137.76729763204264,0.6575343962756947,101.54925987267072,0.6850100288044746,0.6850100288044746,0.7140218781076857,95.93684028560878,0.7493634366769755,91.41225676050146
109,0,76.786322,30.7382,0.4951769101112702,0.4951769101112702,1.0,49.51769101112702,1.0,49.51769101112702,1.0,49.51769101112702,0.5219148942639734,0.5219148942639734,0.7313078200798618,71.36733396437333,0.2682411695468996,194.56927329446393,0.543423498740471,96.04201796088142,0.5481726030708804,0.5481726030708804,0.7216055969287293,75.96568061611387,0.3833588172527968,142.9920425462397,0.4605805933536471,119.01773782508846,0.5481726030708804,0.5481726030708804,0.5659740174024003,96.85472940732839,0.38230279296423814,143.38702545711152,0.5221710099332284,104.97951679488622,0.5533034461993901,0.5533034461993901,0.5807143564301979,95.27979463099385,0.6171251938794592,89.65821711493193
249,0,76.781403,30.706507,0.11586905952512971,0.11586905952512971,0.4967193572460046,23.32686613373607,0.4967193572460046,23.32686613373607,0.4967193572460046,23.32686613373607,0.1745313038379543,0.1745313038379543,0.13224333937449723,131.97738703777182,0.6888768280981963,25.33563283290981,0.13327066029598472,130.96003535236682,0.18501975140919752,0.18501975140919752,0.2061522954807571,89.74906196301261,0.8999137438094222,20.559720604553824,0.2346071466645991,78.86364675570046,0.2083047221195363,0.2083047221195363,0.28174760857134545,73.93309323042165,0.7422393657747065,28.064359251832443,0.2639730182882507,78.91136884758188,0.2527139164443774,0.2527139164443774,0.2117734854285188,119.33217982081969,0.28853180333588546,87.58615636910855
19,0,76.80957,30.744244,0.6011150117432088,0.6011150117432088,0.9656761427167689,62.24809593535902,0.9656761427167689,62.24809593535902,0.9656761427167689,62.24809593535902,0.6246848442136751,0.6246848442136751,0.8830345949242707,70.74296384359077,0.08641389670088888,722.8985939332712,0.7209252419837586,86.65043305943063,0.6404330704934789,0.6404330704934789,0.8869763606998046,72.20407429891272,0.46879906030111024,136.61142368376932,0.6108268672562374,104.84690586225015,0.6556866910228811,0.6556866910228811,0.7838466664407776,83.64986662508446,0.6248884672291307,104.92859532682934,0.6740645365319239,97.2735777491578,0.6735966126505805,0.6735966126505805,0.7521205344537436,89.55966255326427,0.7695704717695027,87.52890571564605
199,0,76.798519,30.718065,0.3567533266935893,0.3567533266935893,0.8450888288888067,42.21489084912865,0.8450888288888067,42.21489084912865,0.8450888288888067,42.21489084912865,0.3567533266935893,0.3567533266935893,0.5439336218268791,65.58765856307652,0.5287815462760908,67.46705311597977,0.469270505850008,76.02295951828212,0.3597124313379691,0.3597124313379691,0.546103487812997,65.86891301107126,0.8897313557963777,40.42933060575334,0.1423234826349077,252.742853588479,0.3597124313379691,0.3597124313379691,0.5158363230634563,69.73383130557842,0.7658024189074232,46.97196332327781,0.3058031586344639,117.62874946885185,0.3597124313379691,0.3597124313379691,0.4812047687736558,74.75246603534117,0.41303892197112596,87.08923353308464
11,0,76.783378,30.716465,0.15599452033620265,0.15599452033620265,0.7479769647023781,20.855524661548003,0.7479769647023781,20.855524661548003,0.7479769647023781,20.855524661548003,0.21899880398035665,0.21899880398035665,0.4166956262721541,52.556060148642686,0.6260983964652733,34.97833650696843,0.24889539790497942,87.98828978909592,0.26229392178333066,0.26229392178333066,0.43003773022886366,60.99323462704989,0.8689743335153651,30.18431174166467,0.1725785632726009,151.98522737092065,0.26829507077683507,0.26829507077683507,0.3180385245494713,84.35929928831669,0.7224966489599365,37.13443808536092,0.19828228168594547,135.30965474856757,0.26829507077683507,0.26829507077683507,0.2831752966291019,94.7452245907747,0.3209179367522216,83.60239178029607
72,0,76.770598,30.733668,0.5142344384136116,0.5142344384136116,1.0,51.42344384136116,1.0,51.42344384136116,1.0,51.42344384136116,0.5142344384136116,0.5142344384136116,0.7062733743515502,72.80954614574632,0.5543973941368078,92.75556556579247,0.4950778139703221,103.86941686795885,0.5180455792278877,0.5180455792278877,0.6864639884183859,75.4658056311833,0.540583906381952,95.83074396259595,0.45632766316805407,113.52491225961563,0.5180455792278877,0.5180455792278877,0.5157920135118832,100.43691365065168,0.3982024369646519,130.09603436301276,0.4813125829412474,107.63183793412777,0.5478365430371648,0.5478365430371648,0.5269996380745566,103.95387462479817,0.7240801061647967,75.65965952840033
240,0,76.811364,30.712464,0.07404465173409036,0.07404465173409036,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,0.5006646308604276,14.789271534288211,0.09212328061039186,0.09212328061039186,0.4472786060714927,20.596397717190822,0.6048979103047721,15.229558416556012,0.5631040057481588,16.359905038855796,0.16506944372738253,0.16506944372738253,0.5491048440213161,30.061553002977075,0.8686904975749955,19.002100769858117,0.2592778875516436,63.66506811904799,0.2394737052912268,0.2394737052912268,0.7574756002634573,31.614708804869167,0.8664391353811148,27.638837572346162,0.3068678522244177,78.03805565012252,0.2394737052912268,0.2394737052912268,0.6645111071193341,36.03757751008091,0.3201365187713311,74.80362009630005
175,0,76.774891,30.736846,0.388677289689482,0.388677289689482,1.0,38.8677289689482,1.0,38.8677289689482,1.0,38.8677289689482,0.40940295076347205,0.40940295076347205,0.7254344356270934,56.4355551180264,0.4378189420677562,93.50964780781766,0.533462221522829,76.74450677965245,0.41025302595476737,0.41025302595476737,0.7204887260301688,56.94093621911705,0.462199042330778,88.76111553281089,0.4622889643234494,88.74385019230654,0.44854000707396136,0.44854000707396136,0.5351370186363329,83.81778711870037,0.39463390508733676,113.65977461432125,0.5083402648202684,88.23617527770492,0.44854000707396136,0.44854000707396136,0.5455904502843782,82.21185081963381,0.606096711103118,74.00469246196738
244,0,76.779187,30.743609,0.3584657285442726,0.3584657285442726,1.0,35.84657285442726,1.0,35.84657285442726,1.0,35.84657285442726,0.3584657285442726,0.3584657285442726,0.7541640248382195,47.53153382265474,0.34135442770447755,105.01276662935477,0.5766029608606826,62.16855494623174,0.3840311729896003,0.3840311729896003,0.7440596600344193,51.61295439290924,0.299115364874249,128.38898234166297,0.493594195022292,77.80301649865564,0.3840311729896003,0.3840311729896003,0.6033634250173606,63.648401123841836,0.24879482302265432,154.3565771682604,0.5597858357738796,68.60323153026798,0.4274002918773836,0.4274002918773836,0.6035043225345451,70.81975653172208,0.6473133862705434,66.02679643932969
107,0,76.814484,30.719424,0.12203823484477883,0.12203823484477883,0.6401701253941483,19.063406742018888,0.6401701253941483,19.063406742018888,0.6401701253941483,19.063406742018888,0.15432227639773183,0.15432227639773183,0.5151059617217864,29.95932640381335,0.4717190975532253,32.7148672161443,0.6333137786903278,24.36742758334822,0.15432227639773183,0.15432227639773183,0.606780572462174,25.43296265592816,0.801508151841803,19.253987129527168,0.3117132311603236,49.507772199236285,0.2075491171513915,0.2075491171513915,0.821881645523209,25.252920330063574,0.8003226516095915,25.933180415920155,0.359157683752536,57.78774241522154,0.23863253113453073,0.23863253113453073,0.7252817090757987,32.90204732153136,0.3716115470166948,64.21558561629143
159,0,76.796545,30.723682,0.1959828624191452,0.1959828624191452,1.0,19.59828624191452,1.0,19.59828624191452,1.0,19.59828624191452,0.24167584807078113,0.24167584807078113,0.6586214607149845,36.69419575372223,0.5150236185258685,46.92519709339161,0.5442043771137882,44.40902319685843,0.28609662515978557,0.28609662515978557,0.6610811415154988,43.277081615718444,0.7846521508231545,36.46158681393409,0.3078933392961959,92.92069318997456,0.2945790763013114,0.2945790763013114,0.5759566201749727,51.1460526683103,0.7573161528356206,38.89776749093735,0.3886994437767281,75.78582398757429,0.3040327909256456,0.3040327909256456,0.5366995555804008,56.648601207961995,0.5102440115157784,59.58576368636988
218,0,76.813526,30.722955,0.07455064367977082,0.07455064367977082,0.7093455926241063,10.509777526633115,0.7093455926241063,10.509777526633115,0.7093455926241063,10.509777526633115,0.1615853228332947,0.1615853228332947,0.5793911839782584,27.888812826561434,0.4400010159633237,36.72385221191481,0.6351548709091601,25.44030286692151,0.1883287078429737,0.1883287078429737,0.6873753857485745,27.3982327193572,0.8013918697535019,23.500201954993788,0.3772398816402728,49.9227989957222,0.1883287078429737,0.1883287078429737,0.7638520249418996,24.6551297494169,0.8127579594376643,23.17156118326736,0.4304890593449577,43.747617681513,0.26353716534412774,0.26353716534412774,0.7281790127376401,36.191260766132395,0.4445601513785352,59.2804290998476
60,0,76.812959,30.734825,0.19967378215835974,0.19967378215835974,0.9281492009936105,21.513112541022842,0.9281492009936105,21.513112541022842,0.9281492009936105,21.513112541022842,0.2550479688295785,0.2550479688295785,0.8445690147580398,30.19859411994259,0.19892137458322817,128.21546672093154,0.7347139384439633,34.7139145569689,0.325182580986933,0.325182580986933,0.8491916951156334,38.29318902402281,0.6253503540069871,52.00006346894938,0.5244085493019487,62.00939733339404,0.39218957507573926,0.39218957507573926,0.7641237496845152,51.325400530694544,0.8037751889587013,48.79344130836195,0.5987965090793161,65.49630285566514,0.41349865238487893,0.41349865238487893,0.726810217717618,56.892245362672156,0.711109044778895,58.14841695811196
224,0,76.772117,30.729533,0.1987156815341724,0.1987156815341724,1.0,19.87156815341724,1.0,19.87156815341724,1.0,19.87156815341724,0.26676262170447773,0.26676262170447773,0.6834363619869627,39.032547365334146,0.5776343584360379,46.18191729916229,0.4576027370631002,58.29567878386467,0.3036544528211459,0.3036544528211459,0.6732371732566126,45.10363730396751,0.6771639257156927,44.84208938038368,0.43531226105776083,69.75554791020566,0.3707280254493237,0.3707280254493237,0.472169303941008,78.51590994056697,0.46631157420006997,79.50221396183139,0.5061622798491504,73.24291836993669,0.4182466966427754,0.4182466966427754,0.48420875289970583,86.37735153238894,0.7216152819356427,57.95978925513897
44,0,76.801385,30.731702,0.2912291401980419,0.2912291401980419,1.0,29.122914019804192,1.0,29.122914019804192,1.0,29.122914019804192,0.29188100041623805,0.29188100041623805,0.8520651887955026,34.25571238614351,0.36440924384874207,80.0970352270732,0.6314368397003641,46.224892509398785,0.3373719300759159,0.3373719300759159,0.8516221043740739,39.61521528658276,0.6318383849572838,53.39528874915131,0.5184641586242229,65.07140840191411,0.4016388235760677,0.4016388235760677,0.7085612218052921,56.68371500104975,0.6305091316929979,63.70071476960467,0.5959900859860705,67.39018534369627,0.40979876323234443,0.40979876323234443,0.6696805638249262,61.19316960488607,0.7129643732432395,57.47815439475471
93,0,76.771048,30.761639,0.3046137691733707,0.3046137691733707,0.986910614286325,30.86538585803429,0.986910614286325,30.86538585803429,0.986910614286325,30.86538585803429,0.3046137691733707,0.3046137691733707,0.8955157525755567,34.01545626609954,0.5015089984183302,60.739442389681564,0.7475997093147522,40.74557084199228,0.3046137691733707,0.3046137691733707,0.8395075449920916,36.28481613899495,0.2259821314068311,134.79551116587206,0.6417646304450049,47.46502919024207,0.32415156251452754,0.32415156251452754,0.7185482836746035,45.11200845917272,0.1576881973239858,205.5648856512238,0.6896336510922071,47.00344335012548,0.38243427902459404,0.38243427902459404,0.7271833454452187,52.59117682218757,0.7634335057495832,50.09398672502563
27,0,76.807766,30.733979,0.21233911067827616,0.21233911067827616,1.0,21.233911067827616,1.0,21.233911067827616,1.0,21.233911067827616,0.2300039270520035,0.2300039270520035,0.8503041734186967,27.04960580485681,0.2489971575060436,92.37210952756395,0.6386446351247244,36.01438333653031,0.2652892196615571,0.2652892196615571,0.8498791275934435,31.214935282945724,0.6753978163270727,39.278957267621124,0.5302845150492788,50.02771382771833,0.3059814910101855,0.3059814910101855,0.7126424567648699,42.93618603629469,0.7538586191323752,40.58871030251578,0.6046542517865207,50.60437268176449,0.34165331290049833,0.34165331290049833,0.675344685598916,50.5894723370052,0.716866349653322,47.65927610714641
75,0,76.780351,30.73344,0.046450412719997725,0.046450412719997725,1.0,4.645041271999773,1.0,4.645041271999773,1.0,4.645041271999773,0.046450412719997725,0.046450412719997725,0.7413490046590427,6.265660630563732,0.4149936467598475,11.193041889356465,0.5605040237187632,8.28725767422939,0.07894772023518061,0.07894772023518061,0.604849639983058,13.05245386893046,0.6195044472681068,12.743689021656678,0.35006353240152477,22.55239775865232,0.15390249605141473,0.15390249605141473,0.4954468445573909,31.063371932241097,0.5175137653536637,29.73882171931008,0.40936044049131726,37.595839956274204,0.23682280762514935,0.23682280762514935,0.4657030919102076,50.85274539487302,0.5007518000847099,47.293451083967575
