id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_ratio_1,fill_ratio_11,distance_from_86_0_0,fill_per_m_1_86_0_0,distance_from_238_1_0,fill_per_m_1_238_1_0,distance_from_173_2_0,fill_per_m_1_173_2_0,fill_ratio_2,fill_ratio_22,distance_from_95_0_0,fill_per_m_2_95_0_0,distance_from_154_1_0,fill_per_m_2_154_1_0,distance_from_64_2_0,fill_per_m_2_64_2_0,fill_ratio_3,fill_ratio_33,distance_from_210_0_0,fill_per_m_3_210_0_0,distance_from_222_1_0,fill_per_m_3_222_1_0,distance_from_246_2_0,fill_per_m_3_246_2_0,fill_ratio_4,fill_ratio_44,distance_from_219_0_0,fill_per_m_4_219_0_0,distance_from_166_1_0,fill_per_m_4_166_1_0,distance_from_141_2_0,fill_per_m_4_141_2_0
122,1,76.733171,30.68394,0.32749735217791465,0.32749735217791465,1.0,32.74973521779147,1.0,32.74973521779147,1.0,32.74973521779147,0.3636373487682846,0.3636373487682846,0.23117945483718383,157.29656816795801,0.6297381771640033,57.744212111437896,0.5578597861270067,65.18436313412562,0.40794656591235445,0.40794656591235445,0.14898767401526605,273.81229259982547,0.577818792257538,70.60112467414001,0.6182098107047792,65.98836816376016,0.4119628822925168,0.4119628822925168,0.14743881062130754,279.41278185608263,0.38479516977212225,107.06030497640693,0.5860175661513063,70.29872585528442,0.4119628822925168,0.4119628822925168,0.20808562339432948,197.97758036932368,0.4038267127924987,102.01476753327084,0.4144925385592788,99.38969799660214
277,1,76.698059,30.669402,0.13441467693897424,0.13441467693897424,1.0,13.441467693897424,1.0,13.441467693897424,1.0,13.441467693897424,0.19145016625206854,0.19145016625206854,0.46318977076610185,41.3329866796099,0.2216697569081332,86.36729201241981,0.5177747695150352,36.97556882336832,0.21467487014685166,0.21467487014685166,0.41009322050209474,52.347822254661025,0.21786523125485188,98.53562631833243,0.5600608210846426,38.33063518549668,0.2770932613549077,0.2770932613549077,0.25949687874919,106.78096117785103,0.07097076353557841,390.432972044887,0.4266714570755836,64.94300398112205,0.33986126586890525,0.33986126586890525,0.25359441061931004,134.0176485116216,0.15486279969461145,219.45959038523762,0.3495031020036313,97.24127308757738
196,1,76.68866,30.70407,0.17337359529475482,0.17337359529475482,1.0,17.33735952947548,1.0,17.33735952947548,1.0,17.33735952947548,0.18841225493736008,0.18841225493736008,0.5110062343413156,36.87083293224837,0.18615626638699528,101.21187891987202,0.1936316494785294,97.30447240664132,0.18841225493736008,0.18841225493736008,0.46278622618423354,40.71258915608993,0.18438501427489365,102.18414749067533,0.2113791295228107,89.13474824250699,0.18841225493736008,0.18841225493736008,0.2881023131154227,65.39768907092262,0.3229214006875255,58.346165517743735,0.09767523160286663,192.89665542173174,0.19162767025001046,0.19162767025001046,0.32348656994697894,59.238215138705506,0.37509176717357107,51.088210144941975,0.2040785410476024,93.89898088565435
61,1,76.737485,30.676334,0.2093493233367103,0.2093493233367103,0.9127826143754258,22.935288209883158,0.9127826143754258,22.935288209883158,0.9127826143754258,22.935288209883158,0.22442606087412115,0.22442606087412115,0.1680150043389413,133.5750112063684,0.7143203724957777,31.41812406805571,0.5665537608823447,39.612491588548004,0.281631021981404,0.281631021981404,0.16066213177318067,175.29396558674114,0.6620851178978996,42.536981177824096,0.6576901902602431,42.82122892390484,0.31405726551726043,0.31405726551726043,0.2388563857085538,131.48372172911667,0.4678871688641305,67.12243600945153,0.6703337718929915,46.85087917178591,0.3735306610505498,0.3735306610505498,0.35669829894838995,104.71893534445907,0.4870344969160858,76.69490835161676,0.42231428864690346,88.44850176567395
241,1,76.683038,30.698,0.18704374855752337,0.18704374855752337,1.0,18.704374855752338,1.0,18.704374855752338,1.0,18.704374855752338,0.22389414774927185,0.22389414774927185,0.5554819280353842,40.30628836857674,0.1658612534277202,134.98881934281385,0.2603774398095023,85.98830525143715,0.22389414774927185,0.22389414774927185,0.5108905877092323,43.82428510832122,0.18513729736718762,120.93411264679789,0.2767873978418157,80.89029684697842,0.22389414774927185,0.22389414774927185,0.3844380155048782,58.23933604881248,0.3077055689342147,72.76246202652864,0.17165268641679998,130.43439774989673,0.22999267089957973,0.22999267089957973,0.3794762389626062,60.607924103053875,0.361471616590974,63.62675804773621,0.26045825050237315,88.30308521844431
148,1,76.726063,30.663494,0.4316595462296794,0.4316595462296794,1.0,43.16595462296794,1.0,43.16595462296794,1.0,43.16595462296794,0.4316595462296794,0.4316595462296794,0.3012159003653608,143.30569724443384,0.7090023879236877,60.882664654176075,0.7775180781855155,55.51762182006597,0.4811107851114693,0.4811107851114693,0.36053428737775606,133.44383653790385,0.661775501421785,72.69999933177212,0.8290314142752273,58.032877503450905,0.4811107851114693,0.4811107851114693,0.37849856133926235,127.11033389641652,0.48616607460784894,98.9601723031667,0.6692345987360037,71.88970594469451,0.4811107851114693,0.4811107851114693,0.42974188485651366,111.95343113276175,0.5034806308168724,95.55696002265088,0.5521082075384135,87.14066890193722
121,1,76.71782,30.664171,0.21144800699654465,0.21144800699654465,1.0,21.144800699654464,1.0,21.144800699654464,1.0,21.144800699654464,0.24867294003629892,0.24867294003629892,0.4403029985870532,56.477684874801795,0.3628722068135434,68.52906763511814,0.6021966089277303,41.294310919333356,0.2800608888559268,0.2800608888559268,0.3861596629860275,72.52463571423313,0.3262533361243393,85.84154025299897,0.6440224501543774,43.48619971070789,0.35184778149027884,0.35184778149027884,0.2573329321262232,136.72862566913727,0.1894002825893558,185.7694068245559,0.5182505625621435,67.89144226892927,0.3647811697159381,0.3647811697159381,0.3325854309487676,109.6804417064589,0.10252367994138886,355.8018693090978,0.4285807734575331,85.1137503843446
274,1,76.733428,30.670581,0.3366042781939206,0.3366042781939206,0.960961072479645,35.02787863459999,0.960961072479645,35.02787863459999,0.960961072479645,35.02787863459999,0.3587284705664982,0.3587284705664982,0.19212165662454858,186.71943437773854,0.689656773091456,52.015507505053804,0.709765766434878,50.54181076785027,0.42272314390005566,0.42272314390005566,0.2532284868121768,166.93348731084726,0.6450660551651147,65.53176074221625,0.7709561519965094,54.831022854587665,0.42414248968350854,0.42414248968350854,0.2618718260562792,161.96568224653367,0.4678915265566831,90.64974798857048,0.6527438656429586,64.97839535661119,0.4389813523464315,0.4389813523464315,0.33224401882781096,132.1261866188593,0.4671023924688757,93.97968398881237,0.5410674663225423,81.13246123076729
34,1,76.680322,30.696429,0.039312139841098936,0.039312139841098936,1.0,3.9312139841098936,1.0,3.9312139841098936,1.0,3.9312139841098936,0.09532423480026683,0.09532423480026683,0.46546654194928777,20.479288242945792,0.0980413023630956,97.22865007161357,0.30110285262998704,31.658363236235054,0.11645816189403344,0.11645816189403344,0.5218526131838218,22.316293710502357,0.14882629370942715,78.25106638845,0.35580859989806035,32.73056410873679,0.14060178437042992,0.14060178437042992,0.32127794238729224,43.763285871937676,0.2660961033287218,52.83872353318061,0.22688294303141643,61.97106864527971,0.17033137590229877,0.17033137590229877,0.35529330054834574,47.941060425123695,0.33110783759108753,51.442870438076156,0.23242241104084868,73.28526330120665
279,1,76.680626,30.706793,0.06337497047276774,0.06337497047276774,1.0,6.337497047276774,1.0,6.337497047276774,1.0,6.337497047276774,0.07138391349640738,0.07138391349640738,0.5444270830457659,13.111749161532192,0.19140113849058896,37.295448741501225,0.24199274502117413,29.498369254897025,0.07304371582866372,0.07304371582866372,0.49872734199440133,14.646021919825623,0.1648823688554912,44.300501221377914,0.25880508179795375,28.22344728365424,0.07304371582866372,0.07304371582866372,0.3691315558451167,19.78799012764761,0.29049730284843495,25.14436971098964,0.15105705151918372,48.35505201118494,0.16459451279508547,0.16459451279508547,0.36404644511558826,45.21250378995601,0.3455942843576252,47.62651474431245,0.2420700431212973,67.99458151565243
124,1,76.704665,30.674897,0.11976213181925122,0.11976213181925122,1.0,11.976213181925122,1.0,11.976213181925122,1.0,11.976213181925122,0.1289261634457934,0.1289261634457934,0.41755078430705367,30.876762370295342,0.2326788934635408,55.40947935872631,0.48168362312429824,26.765735278594697,0.1289261634457934,0.1289261634457934,0.36123039232365856,35.6908405786291,0.19458981251488652,66.25535107904496,0.5333492122903127,24.17293594419266,0.1665857168278013,0.1665857168278013,0.15986933886828403,104.20116703244194,0.05361870087447684,310.6858504792646,0.394351628160196,42.242938771417926,0.0,0.20314055234501788,0.20119772704072952,100.96562984724726,0.17770594440096635,0.0,0.30106502432883053,67.4739793497709
179,1,76.728325,30.672599,0.10178247262040374,0.10178247262040374,1.0,10.178247262040374,1.0,10.178247262040374,1.0,10.178247262040374,0.12362462503310459,0.12362462503310459,0.2473689950378974,49.975796285288325,0.7266299507424978,17.013422706672124,0.7034552956358944,17.573913481076726,0.14275185831467743,0.14275185831467743,0.25875638439027937,55.16843909032459,0.5668975044077286,25.181246557756285,0.7633549630114329,18.70058691326533,0.19748937651996712,0.19748937651996712,0.37065816020502756,53.28073079808278,0.4866132286384208,40.58446521738769,0.6837977352454696,28.881256304405923,0.23654507608107772,0.23654507608107772,0.4258501917589109,55.54654680418563,0.3926877147063635,60.237452617522514,0.46509260773942607,50.8597797825256
272,1,76.748676,30.682277,0.05182353682242691,0.05182353682242691,0.7154366821183903,7.243623107076185,0.7154366821183903,7.243623107076185,0.7154366821183903,7.243623107076185,0.05182353682242691,0.05182353682242691,0.17877507486565206,28.98812200826757,0.725741477622349,7.140770979799793,0.579743200557903,8.939050388612696,0.06030127761658691,0.06030127761658691,0.11374656438446076,53.01371337491125,0.68633548016573,8.785977027156736,0.6338269680436477,9.513839053379366,0.14431966555471787,0.14431966555471787,0.34770480370841367,41.50637667800091,0.529769865036715,27.241954493715113,0.603593551298355,23.91007412923485,0.16800727576690183,0.16800727576690183,0.4007958321368503,41.918418879549705,0.5290724863600935,31.7550581627777,0.4569307133773639,36.7686546008454
118,1,76.738465,30.69128,0.02007119777772637,0.02007119777772637,0.9853677212116684,2.0369246267825374,0.9853677212116684,2.0369246267825374,0.9853677212116684,2.0369246267825374,0.02007119777772637,0.02007119777772637,0.3022821499271654,6.639888522217572,0.7041702461435028,2.8503331243615286,0.5229709035222052,3.8379186380249832,0.10621853279183281,0.10621853279183281,0.21953087065327007,48.38432630260723,0.6518974339819967,16.293749178151575,0.5863930078810742,18.11388119644409,0.1307273793804307,0.1307273793804307,0.28168303888245616,46.40938975206884,0.5206551376386658,25.108247269645762,0.5124939304523213,25.5080834352618,0.0,0.1307273793804307,0.30995779329921935,0.0,0.5398162327718223,24.217015244091133,0.37264221417099314,35.08120508334148
252,1,76.738767,30.665791,0.11483682473920354,0.11483682473920354,0.8461958485566307,13.570951090705831,0.8461958485566307,13.570951090705831,0.8461958485566307,13.570951090705831,0.12865887763019132,0.12865887763019132,0.1812020717067491,71.00298380606166,0.7315774681816357,17.586500845901934,0.6289235957762878,20.456996445074722,0.16214683883946557,0.16214683883946557,0.23405468342233107,69.277331463129,0.693009997189545,23.39747471133765,0.6818484763319549,23.780479749950352,0.16214683883946557,0.16214683883946557,0.36158509655920024,44.84334127220263,0.5397679367246155,30.040102015579954,0.6522584012526599,24.859294802192373,0.16214683883946557,0.16214683883946557,0.422443489781989,38.383083835223715,0.5390853976793673,30.078135957209867,0.5087244549724976,31.873214911249242
