id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,fill_ratio_1,fill_ratio_11,distance_from_74_0_0,fill_per_m_1_74_0_0,distance_from_139_1_0,fill_per_m_1_139_1_0,fill_ratio_2,fill_ratio_22,distance_from_123_0_0,fill_per_m_2_123_0_0,distance_from_88_1_0,fill_per_m_2_88_1_0,fill_ratio_3,fill_ratio_33,distance_from_145_0_0,fill_per_m_3_145_0_0,distance_from_231_1_0,fill_per_m_3_231_1_0,fill_ratio_4,fill_ratio_44,distance_from_98_1_0,fill_per_m_4_98_1_0
285,0,76.807241,30.730795,0.7607850486168974,0.7607850486168974,0.9783040366752402,77.7657067839994,0.9783040366752402,77.7657067839994,0.7843632811629775,0.7843632811629775,0.8358409851140104,93.84120845138848,0.33694044271492735,232.78988857582695,0.7843632811629775,0.7843632811629775,0.6943507869451071,112.96354751953156,0.6594213521329478,118.94720706660401,0.7861174595768787,0.7861174595768787,0.6082199448272185,129.24887884105755,0.7084638245132402,110.96084688826441,0.7945068748600559,0.7945068748600559,0.8071218199021816,98.43704571837068
152,0,76.803858,30.724407,0.9218742350231168,0.9218742350231168,0.9664167510976022,95.39096191949318,0.9664167510976022,95.39096191949318,0.9245118793764878,0.9245118793764878,0.6364471462343803,145.26137556692316,0.5542992232353934,166.7893153413056,0.9245118793764878,0.9245118793764878,0.4930226274907126,187.51915791002992,0.7947180006754474,116.33206729817695,0.9319598361278706,0.9319598361278706,0.42368118878757177,219.96724442612512,0.7062343802769334,131.9618333735642,0.9357764672784074,0.9357764672784074,0.9606349206349207,97.41228922428891
19,0,76.80957,30.744244,0.6011150117432088,0.6011150117432088,0.9656761427167689,62.24809593535902,0.9656761427167689,62.24809593535902,0.6246848442136751,0.6246848442136751,0.8830345949242707,70.74296384359077,0.08641389670088888,722.8985939332712,0.6460801038996575,0.6460801038996575,0.7695704717695027,83.9533385960224,0.4288957408599601,150.63803212506392,0.6460801038996575,0.6460801038996575,0.6892555822857724,93.73592619403496,0.6105558002688082,105.81835495055638,0.660114541931506,0.660114541931506,0.6831001027795661,96.63511090767945
131,0,76.789598,30.725341,0.5200680211778108,0.5200680211778108,1.0,52.00680211778108,1.0,52.00680211778108,0.5200680211778108,0.5200680211778108,0.7024508490267255,74.03621504599025,0.4219187760372256,123.26259240283858,0.5225483922487495,0.5225483922487495,0.5731356737398593,91.17359400069888,0.6662606280605161,78.43002726573943,0.5361897617436734,0.5361897617436734,0.5664725802129267,94.654142225583,0.6658586498404269,80.52606388340399,0.5432351641906449,0.5432351641906449,0.5927229761005677,91.65076875617419
26,0,76.801829,30.716223,0.8324426408004217,0.8324426408004217,0.7981855617037704,104.29186905154332,0.7981855617037704,104.29186905154332,0.8473981236721019,0.8473981236721019,0.48607643803886247,174.3343345526144,0.6123278857289923,138.38960194720715,0.8478635632090188,0.8478635632090188,0.35680092652168316,237.62930535929905,0.8387980954832068,101.08076875408135,0.8478635632090188,0.8478635632090188,0.2881353751125981,294.25875350351856,0.8666966928323253,97.82702186600473,0.8478635632090188,0.8478635632090188,0.9647921760391197,87.88043521350448
149,0,76.773727,30.699978,0.5978999788110851,0.5978999788110851,0.4963299451290816,120.46421633004393,0.4963299451290816,120.46421633004393,0.6095508853466997,0.6095508853466997,0.15804623549518754,385.6788384973968,0.7095799226410002,85.90306262866058,0.6113470544316103,0.6113470544316103,0.3031033552217325,201.69590468056185,0.8666816587208779,70.53882452455358,0.6459815940377844,0.6459815940377844,0.420760996671764,153.52696641264856,0.7807142214626249,82.74238847956089,0.654483190953651,0.654483190953651,0.8047135018440227,81.331205386002
81,0,76.771895,30.70311,0.6075448519014384,0.6075448519014384,0.6911546201734095,87.9028851386404,0.6911546201734095,87.9028851386404,0.6270596255036168,0.6270596255036168,0.337508698677801,185.7906560512778,0.7049314450149524,88.95327764678112,0.640335283912285,0.640335283912285,0.3562978427279054,179.7191021449128,0.8604449961443699,74.41908393698722,0.640335283912285,0.640335283912285,0.4717598600688372,135.73331224467677,0.770749873046324,83.079518570845,0.6521593193700286,0.6521593193700286,0.808882995730595,80.62467907129
56,0,76.788215,30.721767,0.45606998421703593,0.45606998421703593,0.9100764003322939,50.11337334431618,0.9100764003322939,50.11337334431618,0.4848792689614998,0.4848792689614998,0.5769382668972749,84.04352714704459,0.5818545806152883,83.33341097852303,0.5289458171025371,0.5289458171025371,0.4458865026079614,118.62790508543478,0.7979000122567378,66.29224326071822,0.5757198391707293,0.5757198391707293,0.5685083550096012,101.26849220377885,0.6680058287597544,86.18485264412035,0.5866766362308032,0.5866766362308032,0.7281319369731306,80.57284764484278
3,0,76.813366,30.729052,0.7319939418114051,0.7319939418114051,0.8434704597462035,86.78358955589965,0.8434704597462035,86.78358955589965,0.7396278396224647,0.7396278396224647,0.7565009361348034,97.76958682978656,0.3966871229457042,186.45118453308098,0.7396278396224647,0.7396278396224647,0.6258841273143333,118.17328597167105,0.7681246099438319,96.29008497417483,0.7506733997251981,0.7506733997251981,0.5334148117328896,140.72976288125682,0.8606589348866237,87.22077576805563,0.7737756939690199,0.7737756939690199,0.9656360515914292,80.13119359967854
271,0,76.811415,30.726194,0.6375574713552131,0.6375574713552131,0.7809637241361834,81.63727093219462,0.7809637241361834,81.63727093219462,0.659650675213148,0.659650675213148,0.7063847040786589,93.38405424187854,0.34750326267374526,189.82575016352106,0.659650675213148,0.659650675213148,0.5718611811512487,115.351539316791,0.7111995235862802,92.75184436103206,0.6756015085188354,0.6756015085188354,0.4899839083663824,137.8823869484421,0.7948760183976787,84.99457687511085,0.7073936174213363,0.7073936174213363,0.8886763047527336,79.60081906517834
