Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_0_1,fill_per_m_0_0_0_1,distance_from_0_0_2,fill_per_m_0_0_0_2,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_1_1,fill_per_m_0_0_1_1,fill_ratio_1,distance_from_80_0_0,fill_per_m_1_80_0_0,distance_from_277_0_1,fill_per_m_1_277_0_1,distance_from_112_0_2,fill_per_m_1_112_0_2,distance_from_63_1_0,fill_per_m_1_63_1_0,distance_from_259_1_1,fill_per_m_1_259_1_1,fill_ratio_2,distance_from_214_0_0,fill_per_m_2_214_0_0,distance_from_37_0_1,fill_per_m_2_37_0_1,distance_from_184_0_2,fill_per_m_2_184_0_2,distance_from_246_1_0,fill_per_m_2_246_1_0,distance_from_115_1_1,fill_per_m_2_115_1_1,fill_ratio_3,distance_from_71_0_1,fill_per_m_3_71_0_1,distance_from_18_0_2,fill_per_m_3_18_0_2,distance_from_181_1_0,fill_per_m_3_181_1_0,distance_from_100_1_1,fill_per_m_3_100_1_1,fill_ratio_4,distance_from_286_0_1,fill_per_m_4_286_0_1,distance_from_219_1_0,fill_per_m_4_219_1_0,fill_ratio_5,distance_from_263_1_0,fill_per_m_5_263_1_0,fill_ratio_6,distance_from_164_1_0,fill_per_m_6_164_1_0
1,76.748676,30.682277,0.6279003894909078,0.7154366821183903,87.7646345490296,0.7154366821183903,87.7646345490296,0.7154366821183903,87.7646345490296,0.7154366821183903,87.7646345490296,0.7154366821183903,87.7646345490296,0.6464474042991876,0.5599786684169504,115.4414338900949,0.5979734996102883,108.10636336233807,0.4028469458916192,160.46972948210112,0.6743405669278418,95.86363864245483,0.33930344176888055,190.5219118701191,0.6662336334784759,0.5766501210157116,115.53515887675042,0.33968084669975795,196.13517805063532,0.7543422078188455,88.31981381565105,0.603593551298355,110.37785808767828,0.33046724371333636,201.60353140972722,0.6807467075654755,0.6357960372482258,107.06998277494772,0.7107355293924601,95.78059340123052,0.5201214259342823,130.88226587525511,0.10928334085408377,622.9190123995344,0.7086391370883438,0.6026336300611231,117.59037360999399,0.4007958321368503,176.80801053000508,0.7108572923798738,0.3518644624030849,202.0258844911533,0.7360571435720233,0.5484842269352258,134.1984158204333
1,76.719086,30.677919,0.5519068387744855,1.0,55.190683877448556,1.0,55.190683877448556,1.0,55.190683877448556,1.0,55.190683877448556,1.0,55.190683877448556,0.5519068387744855,0.23626648599123826,233.5950596035667,0.2643225056396911,208.80054743685446,0.3110568742637605,177.42955852713175,0.4830193327841211,114.26185274889458,0.2919165710678072,189.06320965461296,0.5600589138854329,0.2220228975308547,252.2527721752668,0.22810529476528876,245.52648567921725,0.5154254213407452,108.65954427094134,0.39911304789695345,140.32588431687503,0.17242441274069742,324.81416348373153,0.5715969867352393,0.36714581584964934,155.68664058242058,0.653187869082174,87.50881848715562,0.418884688527367,136.45688238086439,0.3316369347797633,172.35625070374957,0.5816048131824179,0.2686956722588792,216.45484956752907,0.1805856039666469,322.0659899832529,0.6023520152640767,0.33295350430772314,180.91175118174138,0.6075248683870585,0.46857556416159163,129.6535532052519
1,76.729384,30.700394,0.07586332810866392,1.0,7.586332810866391,1.0,7.586332810866391,1.0,7.586332810866391,1.0,7.586332810866391,1.0,7.586332810866391,0.14392084060304294,0.4557825455167108,31.576645928791105,0.4666552696811693,30.84093332994467,0.1508248568253697,95.42249442986677,0.4336866398837507,33.18544482754202,0.10149585434652535,141.7997232790129,0.16473830508899584,0.5445251730917172,30.25357012489267,0.20402598512693393,80.7437861341557,0.5170270963330199,31.862605704302783,0.3291990768441747,50.0421528116782,0.2182323275493632,75.48758102840321,0.23397443947670118,0.3929652107017694,59.54075147234088,0.4715958628942645,49.613335884831564,0.2730147875886828,85.70028075885809,0.3890332507051885,60.14252999006717,0.2643275909399805,0.4078468245149158,64.81050606544896,0.25850072655782547,102.25409980843963,0.3250806507729901,0.10029917086930508,324.11100506163376,0.36698744049064785,0.30255577399777756,121.29579800825205
1,76.673781,30.709807,0.24734810174319766,1.0,24.734810174319765,1.0,24.734810174319765,1.0,24.734810174319765,1.0,24.734810174319765,1.0,24.734810174319765,0.24734810174319766,0.3176205573168697,77.87534403714123,0.3423786083764392,72.24402918048047,0.3116969798097781,79.35530908709761,0.23154617887535459,106.82452327418865,0.38844798097780747,63.67599108652053,0.26026957578170745,0.39767228433172036,65.44825627440565,0.3508155347905891,74.18986617484575,0.275415067578842,94.50084850829779,0.1982469130652428,131.28556291620694,0.37190785082596367,69.98227523395359,0.26918827513797794,0.2349355498081095,114.57962635192732,0.3488862005673286,77.15646955948593,0.23915401301518438,112.55854407129962,0.6014412648089439,44.757200892008846,0.26918827513797794,0.2617637243450693,102.83635588219293,0.3995494743867846,67.37295188565052,0.27700654565677496,0.37514078925412986,73.84068957351468,0.32412163057271437,0.2680105956949775,120.93612557825764
1,76.686186,30.684043,0.25824438829895835,1.0,25.824438829895836,1.0,25.824438829895836,1.0,25.824438829895836,1.0,25.824438829895836,1.0,25.824438829895836,0.29781416415871853,0.14371866722748303,207.22023791615578,0.15055645867200199,197.80895936688307,0.2686518808189434,110.85504529165343,0.34899450930462556,85.33491393664494,0.325616424340946,91.46165300521932,0.36062835447324926,0.1933679675332795,186.49849769516945,0.29235963486307365,123.35093886751817,0.39865517750974794,90.46122434078539,0.3015107938204099,119.60711253609442,0.31518069275978494,114.41955765612276,0.36062835447324926,0.20476997055714072,176.11388695913132,0.4746211647549649,75.98235840566291,0.325423170052406,110.81827837125853,0.523912376231996,68.83371549015628,0.36062835447324926,0.13319199245171484,270.7582849652057,0.29710573283163005,121.38047658528943,0.404114626916271,0.32125683494946966,125.79176003518619,0.4203977624356721,0.36221537622062816,116.06292555057205
1,76.696883,30.70069,0.12887972191064923,1.0,12.887972191064922,1.0,12.887972191064922,1.0,12.887972191064922,1.0,12.887972191064922,1.0,12.887972191064922,0.12887972191064923,0.2807180382037907,45.910737598232785,0.35857357663962575,35.94233661008885,0.1820589454664711,70.79010678680677,0.18877276355603406,68.27241360610446,0.2512081778635826,51.30395156985563,0.12983759084252905,0.4239049051093084,30.62894278353515,0.22961876651382676,56.544851631153904,0.24284220361741754,53.46582633020408,0.12251944532105663,105.97304819842724,0.2544691752213703,51.02291494817769,0.12983759084252905,0.09210615876787515,140.96515648833451,0.32765288632299344,39.626567096539425,0.1652279913617603,78.58086863638901,0.48170561918728766,26.953721457844992,0.15244038866899445,0.26798344131132934,56.88425669998657,0.2643821121609831,57.65911597535502,0.23187608990604175,0.23541059483809487,98.49857864957862,0.23187608990604175,0.20528194942050776,112.95493371950472
1,76.738767,30.665791,0.46077876803272577,0.8461958485566307,54.45296958365882,0.8461958485566307,54.45296958365882,0.8461958485566307,54.45296958365882,0.8461958485566307,54.45296958365882,0.8461958485566307,54.45296958365882,0.5044489176759808,0.5693419520616694,88.60209858930972,0.6048098928012205,83.4061948523344,0.45579154454571,110.67535668718205,0.7215080097964427,69.91591372884409,0.4124944794636046,122.29228336145273,0.5486853609344037,0.5856586501786646,93.68688753543013,0.3939615369173325,139.27384008798248,0.7998072830931063,68.60219612060355,0.6522584012526599,84.12085760500064,0.384943991648934,142.53641382583277,0.5880826844186413,0.6435379612157225,91.38274971497884,0.7571204882161641,77.67359272025655,0.5705705223431164,103.06923708634807,0.15306540330027704,384.2035311303929,0.6052912215635844,0.6093628297265828,99.33182531582615,0.422443489781989,143.28335888806285,0.6158310617962406,0.4622796804111294,133.21612173144837,0.6243123445695119,0.5983217569358011,104.34391484722484
1,76.704947,30.690631,0.04521867010618941,1.0,4.521867010618941,1.0,4.521867010618941,1.0,4.521867010618941,1.0,4.521867010618941,1.0,4.521867010618941,0.056030427306430666,0.26426274625440554,21.202544853783596,0.2975904629512616,18.828031903565115,0.16170998497549743,34.64871220841464,0.3289944816546611,17.030810676406627,0.1757726385554011,31.8766491570704,0.07258494240092092,0.37171602285971045,19.526987790976996,0.15444346153306093,46.997743821860034,0.3749104848561439,19.36060615343215,0.2688543465745538,26.997868297730115,0.15349565412752575,47.28794623762873,0.1532792221264934,0.1170577249813949,130.94327790058753,0.47063903281519864,32.5683191233907,0.28687672887091564,53.430343663554396,0.4625440554923684,33.13829684035846,0.19992146026044588,0.16162573542833875,123.69407615106357,0.19071991238047095,104.82463931800606,0.27039803933236095,0.21318645828945337,126.83640485514736,0.320047401835028,0.33219596444669114,96.34295298201532
1,76.726063,30.663494,0.5899176868546331,1.0,58.991768685463306,1.0,58.991768685463306,1.0,58.991768685463306,1.0,58.991768685463306,1.0,58.991768685463306,0.603721232956272,0.5166774952958748,116.84682194461588,0.552791676862454,109.21315537579815,0.5331735758946277,113.23164917602496,0.721633913579101,83.66031883978188,0.5517538160370593,109.41858767601568,0.6271133681574637,0.5064929585783838,123.81482457675921,0.4422637179043649,141.79625023933585,0.7966974087230937,78.71412173444486,0.6692345987360037,93.70605903249844,0.38124087652831334,164.49268868231925,0.6271133681574637,0.5946436255938168,105.46037007143939,0.9081282222203472,69.0555973058727,0.6908946697830618,90.7683031270707,0.2716495236809464,230.85384419595417,0.6546168261720784,0.5575844000236262,117.4022849535139,0.42974188485651366,152.32790873774107,0.6712154779096959,0.5967193472446061,112.48428277197331,0.6854299770040758,0.7453612683840591,91.95943042359657
1,76.71159,30.660789,0.27340707193070624,1.0,27.340707193070624,1.0,27.340707193070624,1.0,27.340707193070624,1.0,27.340707193070624,1.0,27.340707193070624,0.3311003806539742,0.19249986746540848,172.00031616306006,0.223963579494248,147.8367069331814,0.39920081641308386,82.94080749357964,0.5614960504691725,58.96753510150512,0.41246752902507555,80.27307784362469,0.373473714664545,0.15527090070508404,240.53039749792364,0.33593542914700736,111.17425619942892,0.6048348618989557,61.74804697797625,0.5047314849175635,73.99453488136241,0.2815100991358745,132.6679631782173,0.41684666110376106,0.36145496474579863,115.32464670859284,0.701498966230186,59.42227731907723,0.5217422997402322,79.89512472178369,0.46630308010390714,89.39393259226904,0.47464699047785863,0.22772756189365426,208.42755551017248,0.3166450193500504,149.89877038082741,0.517971853212299,0.4477813709378148,115.6751680239578,0.517971853212299,0.5645178391560197,91.75473603928812
1,76.681708,30.687691,0.014544665667881929,1.0,1.4544665667881929,1.0,1.4544665667881929,1.0,1.4544665667881929,1.0,1.4544665667881929,1.0,1.4544665667881929,0.07281221888932074,0.19130872848220473,38.060061068302815,0.17906355012852002,40.66278080439091,0.26340586554920115,27.6425958615262,0.2985213045494359,24.390962313131276,0.3301847367487019,22.051963881279256,0.07716684594150885,0.22218214917478146,34.73134373221177,0.2872836771028332,26.860852910166205,0.3441015336527728,22.42560360668914,0.25762389727560525,29.953295000019352,0.31026843217064254,24.870994900012374,0.14796552478461372,0.20908971210377778,70.76652566778311,0.4270069440866494,34.65178420016236,0.27471218964855937,53.86201645216644,0.5204973637659506,28.427718387282482,0.18276714668948685,0.17474138572598052,104.59293654457558,0.342372667891757,53.38251672217879,0.24064129635333176,0.32579387569340684,73.86305093708722,0.2568235875322812,0.3116595393889433,82.40517458115465
1,76.685268,30.686947,0.04086861626647886,1.0,4.086861626647886,1.0,4.086861626647886,1.0,4.086861626647886,1.0,4.086861626647886,1.0,4.086861626647886,0.04086861626647886,0.16541296955911813,24.707020480563063,0.19946195900035216,20.489428897269935,0.2571974529647098,15.88997705668822,0.29971539247550816,13.635808267611255,0.3067064616876707,13.324993559508611,0.09871882800190777,0.3339606629681159,29.560016776985712,0.28127651959058086,35.09671839853552,0.3501596226785436,28.192521812411943,0.2822232870148539,34.978980312390746,0.3044550025689726,32.42476791937211,0.1833552315920332,0.20953002234140203,87.50785665133925,0.42928397827053305,42.71187392800471,0.27774923363795384,66.01466696791566,0.5164616299409426,35.50219822003038,0.1833552315920332,0.14995295027739133,122.27517448163071,0.33506330063906803,54.722564733982736,0.18889510953427527,0.30228436505966366,62.48920929039513,0.23968814607270128,0.31511768203624274,76.06305825933752
1,76.728938,30.692466,0.12063587110060081,1.0,12.06358711006008,1.0,12.06358711006008,1.0,12.06358711006008,1.0,12.06358711006008,1.0,12.06358711006008,0.12063587110060081,0.42384771305190794,28.462079040597942,0.37364060985282455,32.28660587726767,0.250630122499339,48.133029620539304,0.5422578655151141,22.24695643391057,0.11540495285097382,104.53266356460614,0.16918091993072787,0.570617784436415,29.64872889439008,0.18545871155371466,91.22295658876492,0.6281924737816164,26.931382815251872,0.46625539790252934,36.28503191422464,0.17556182250815192,96.36543840439582,0.24598151959695427,0.5052877412531946,48.68147384436453,0.5813518991804001,42.311983489473974,0.37660174495461357,65.31608599599,0.3493258129902177,70.41607303261114,0.25034296430543196,0.3786375253370935,66.1167865183348,0.2511148321142152,99.69262356895264,0.2754653849943588,0.1700537587027408,161.98723691599238,0.30777257956382387,0.40705913457301485,75.60881292755222
1,76.690413,30.677268,0.039312139841098936,1.0,3.9312139841098936,1.0,3.9312139841098936,1.0,3.9312139841098936,1.0,3.9312139841098936,1.0,3.9312139841098936,0.039312139841098936,0.16687061964623429,23.558455002109223,0.10307659979481093,38.138762744750515,0.31618274186969253,12.43336040690688,0.40354260145115634,9.741757053587603,0.2686369760571563,14.633927323815142,0.11021413341009743,0.2791621858815095,39.480323261574505,0.29290738062570304,37.627639554408,0.4575468782833339,24.088052752891436,0.35371627050345483,31.158909725364456,0.2482045957404729,44.404549835708636,0.1880438519937922,0.2467213013436175,76.21711257590071,0.5401416546148997,34.81380308057527,0.3779125103521588,49.758567616235574,0.47517336003263244,39.57373620037923,0.1880438519937922,0.1314322443480303,143.07284557650505,0.28097304112433713,66.92594109431958,0.23199232462042757,0.3034820335966181,76.44351195062403,0.3006598297180615,0.4179181963140134,71.9422682165658
1,76.739442,30.680772,0.11355759219962902,0.8345760536382291,13.606619996414828,0.8345760536382291,13.606619996414828,0.8345760536382291,13.606619996414828,0.8345760536382291,13.606619996414828,0.8345760536382291,13.606619996414828,0.16775948867147145,0.5471150029977285,30.662564132274017,0.5397600128353445,31.080384741773564,0.34279658512282246,48.93849470856426,0.6648201785126201,25.2338142092489,0.2972817780329835,56.431137414974174,0.23681396297026513,0.49341766379841756,47.99462612408904,0.3203685094956217,73.91923861152826,0.7838511100039689,30.2116001301658,0.5222296344460113,45.34671097734252,0.2645347609839305,89.52092424052003,0.23681396297026513,0.6251403865803097,37.88172513788508,0.7022706737711425,33.721180709225884,0.46420881078844484,51.01453429288507,0.1533908109066651,154.38601671801655,0.23681396297026513,0.5445479341006393,43.48817581346272,0.3363789128800993,70.4009537763969,0.2566418095141141,0.34963647264467207,73.40247073563563,0.32089458796734804,0.49411854116176757,64.94283481305179
1,76.736482,30.670963,0.22864280550346272,0.9370045313177736,24.401462091320592,0.9370045313177736,24.401462091320592,0.9370045313177736,24.401462091320592,0.9370045313177736,24.401462091320592,0.9370045313177736,24.401462091320592,0.2403423564740882,0.5050435135708814,47.588445354888584,0.6662790590363336,36.07232633450992,0.45643567097649435,52.65634825602082,0.7292099264468377,32.95928206095397,0.4066834629973144,59.09813856278571,0.2403423564740882,0.6156408907592494,39.03937507751994,0.4236551399540408,56.73065987117757,0.9330453962365145,25.758913493761522,0.652537445665716,36.83196390804698,0.37090358721633115,64.79914585832988,0.2642936279803772,0.5903171922441558,44.771460403454604,0.8346299731443283,31.665964137939515,0.5891266830938472,44.86193471876329,0.17998837177109,146.83927932661504,0.2803507055824156,0.6715209907989331,41.74861388158129,0.4494218186180865,62.38030597723481,0.3258772954851118,0.46391096099006063,70.24565550027901,0.39114541269705305,0.6218056978321659,62.904764954828174
1,76.707739,30.67142,0.24014561877819307,1.0,24.014561877819308,1.0,24.014561877819308,1.0,24.014561877819308,1.0,24.014561877819308,1.0,24.014561877819308,0.25902717493559907,0.11826668303142755,219.0195651862212,0.15005523106801724,172.6212229270347,0.3539553386422543,73.1807509753088,0.5152083980102377,50.276194242169936,0.36591124042480994,70.78961953584091,0.25902717493559907,0.10940805290630935,236.75329928174006,0.2633980463363392,98.34058321178327,0.578294551256597,44.79156415580081,0.46643178421618814,55.5337744341071,0.21118483275455024,122.65425104493828,0.25902717493559907,0.40655841858651787,63.71216609808725,0.6747864759690706,38.386539173537294,0.48527532506912907,53.37736364376239,0.373253723584749,69.39707726098163,0.25902717493559907,0.15415604762145418,168.02920088588843,0.2510594979387621,103.17362101902253,0.25902717493559907,0.40439249435054764,64.05340815031582,0.32338979120324496,0.53200153058646,60.787379849593904
1,76.743765,30.680904,0.13401522845064073,0.7941458568834994,16.87539225811269,0.7941458568834994,16.87539225811269,0.7941458568834994,16.87539225811269,0.7941458568834994,16.87539225811269,0.7941458568834994,16.87539225811269,0.18101433875930284,0.5379200493268934,33.650788622920544,0.5604083170623094,32.300437600246504,0.37390812866098033,48.41144786221729,0.6572894186962628,27.539518149911157,0.31450176412153596,57.55590569258356,0.22640072254284743,0.5134193128489706,44.096650997904,0.30796766348097143,73.51444628433731,0.8079505360874182,28.02160682251858,0.5426300825540369,41.72284763078938,0.2983591956975987,75.88193218362049,0.22640072254284743,0.6170571712396807,36.69039646488569,0.6952779775973692,32.56261953315521,0.48378892200184975,46.797417684975805,0.11824752509163154,191.46339203920468,0.2349469919524641,0.5652724968314322,41.56349252253233,0.3541602438940842,66.3391772518453,0.2349469919524641,0.3676052478333847,63.91285035706365,0.2939265995739128,0.5141215359846538,57.17064526600308
