Node,fill_ratio
0.0,0.0
46.0,0.6118528947223795
221.0,0.7722447692966574
74.0,0.5924145688620425
269.0,0.735792739373716
2.0,0.9552963857723938
123.0,0.676371793494602
290.0,0.611447781940565
32.0,0.29620126856653417
116.0,0.9252687577875017
81.0,0.6500591511928795
113.0,0.08855333554090979
206.0,0.5426960831582485
232.0,0.763144676145289
228.0,0.018849635189881395
119.0,0.331292156217899
90.0,0.8438014740063474
282.0,0.14402722989604422
175.0,0.43374146044590123
0.0,9.993056161609791
