Node,fill_ratio
0.0,0.0
34.0,0.9488855372533332
241.0,0.9442061129450064
242.0,0.9539285770025874
141.0,0.9676237537337882
53.0,0.9469069373761997
51.0,0.9774039631695237
179.0,0.9472495771898937
246.0,0.9352223101469449
248.0,0.9718876143731696
12.0,0.9781837546059703
270.0,0.4219362273419942
0.0,9.99343436513841
