id,Ward,x,y,fill_ratio_0,fill_ratio_0_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,distance_from_0_4_0,fill_per_m_0_0_4_0,distance_from_0_5_0,fill_per_m_0_0_5_0,fill_ratio_1,fill_ratio_1_1,distance_from_253_0_0,fill_per_m_1_253_0_0,distance_from_69_1_0,fill_per_m_1_69_1_0,distance_from_289_2_0,fill_per_m_1_289_2_0,distance_from_185_3_0,fill_per_m_1_185_3_0,distance_from_226_4_0,fill_per_m_1_226_4_0,distance_from_92_5_0,fill_per_m_1_92_5_0,fill_ratio_2,fill_ratio_2_2,distance_from_252_0_0,fill_per_m_2_252_0_0,distance_from_235_1_0,fill_per_m_2_235_1_0,distance_from_259_2_0,fill_per_m_2_259_2_0,distance_from_15_3_0,fill_per_m_2_15_3_0,distance_from_266_4_0,fill_per_m_2_266_4_0,distance_from_5_5_0,fill_per_m_2_5_5_0,fill_ratio_3,fill_ratio_3_3,distance_from_274_0_0,fill_per_m_3_274_0_0,distance_from_207_1_0,fill_per_m_3_207_1_0,distance_from_270_2_0,fill_per_m_3_270_2_0,distance_from_243_3_0,fill_per_m_3_243_3_0,distance_from_209_4_0,fill_per_m_3_209_4_0,distance_from_242_5_0,fill_per_m_3_242_5_0,fill_ratio_4,fill_ratio_4_4,distance_from_120_0_0,fill_per_m_4_120_0_0,distance_from_146_1_0,fill_per_m_4_146_1_0,distance_from_241_3_0,fill_per_m_4_241_3_0,distance_from_188_4_0,fill_per_m_4_188_4_0,distance_from_286_5_0,fill_per_m_4_286_5_0,fill_ratio_5,fill_ratio_5_5,distance_from_34_3_0,fill_per_m_5_34_3_0,distance_from_284_5_0,fill_per_m_5_284_5_0,fill_ratio_6,fill_ratio_6_6,distance_from_128_5_0,fill_per_m_6_128_5_0,fill_ratio_7,fill_ratio_7_7,distance_from_115_5_0,fill_per_m_7_115_5_0
92,1,76.709301,30.675397,0.0,0.2322126951468173,1.0,23.22126951468173,1.0,23.22126951468173,1.0,23.22126951468173,1.0,23.22126951468173,1.0,23.22126951468173,1.0,0.0,0.0,0.0,0.349796119745186,0.0,0.4644842047218957,0.0,0.18129380523268468,0.0,0.4548706339877817,0.0,0.34241725073643575,0.0,0.0,,0.0,0.0,0.4071655565713291,0.0,0.33692481824909665,0.0,0.31417874711592875,0.0,0.4076734433270936,0.0,0.23132790620057175,0.0,0.22791780941186715,0.0,0.0,0.0,0.28510585811095146,0.0,0.36458287986301563,0.0,0.47431544120848024,0.0,0.5190530088662516,0.0,0.16968496510092435,0.0,0.08578932857370888,0.0,0.0,0.0,0.1214574898785425,0.0,0.408573128437305,0.0,0.432501850158896,0.0,0.34301220379318853,0.0,0.19238750308359814,0.0,0.0,0.0,0.3102172304209656,0.0,0.2449102491547313,0.0,0.0,0.0,0.2790982833427655,0.0,0.0,0.0,0.17079506043852394,0.0
191,1,76.69194,30.709532,0.6939484444671,0.6939484444671,1.0,69.39484444671,1.0,69.39484444671,1.0,69.39484444671,1.0,69.39484444671,1.0,69.39484444671,1.0,69.39484444671,0.0,0.6965654463550344,0.4740540572785244,146.93797799219683,0.11681192099596151,0.0,0.3029343164098618,229.93943195679438,0.10879459785130967,640.2573842012222,0.16027487965067377,434.60675052336944,0.32773194461843147,212.5412117412066,0.0,0.0,0.5212154834553231,0.0,0.10875284095993128,0.0,0.2946664519169396,0.0,0.2626210204191199,0.0,0.3150497801797932,0.0,0.2148034145206607,0.0,0.0,0.0,0.420867708202843,0.0,0.10095026754236833,0.0,0.17908337658154225,0.0,0.16211218287132315,0.0,0.22796280057505203,0.0,0.31304544939363027,0.0,0.0,0.0,0.2955970340676581,0.0,0.13265567863896396,0.0,0.14527819037563305,0.0,0.278763041571968,0.0,0.2830341750329581,0.0,0.0,0.0,0.19966952403109098,0.0,0.30024994482125067,0.0,0.0,0.0,0.39085643384217084,0.0,0.0,0.0,0.27285145880682665,0.0
216,1,76.69354,30.691212,0.6114542354346478,0.6114542354346478,1.0,61.14542354346478,1.0,61.14542354346478,1.0,61.14542354346478,1.0,61.14542354346478,1.0,61.14542354346478,1.0,61.14542354346478,0.6114542354346478,0.6114542354346478,0.4176121623564566,146.41676908651323,0.28668679556664106,213.28301299196522,0.23829616988291483,256.5942355410419,0.2782851677512518,219.7221793657371,0.1809850658565097,337.847895096177,0.22398089629865786,272.99392293677136,0.0,0.6479413131243797,0.4670404890947621,138.73343494912984,0.1762528989991811,367.62023025073205,0.2296319911982947,282.1650893428265,0.25330532790728205,0.0,0.1601247741749964,404.64776076202963,0.09538098006488757,679.3192025114294,0.0,0.0,0.3618826147566091,0.0,0.18014115234826747,0.0,0.2946258337552901,0.0,0.333170801842857,0.0,0.08100944558008115,0.0,0.14927267158011864,0.0,0.0,0.0,0.2706711925435553,0.0,0.13777044302333577,0.0,0.17619663809863162,0.0,0.12219242478230158,0.0,0.12657452381398895,0.0,0.0,0.0,0.1405772368396377,0.0,0.2354768736442686,0.0,0.0,0.0,0.37049678375185197,0.0,0.0,0.0,0.24683532434409167,0.0
198,1,76.705889,30.715948,0.34569599350391944,0.34569599350391944,1.0,34.56959935039195,1.0,34.56959935039195,1.0,34.56959935039195,1.0,34.56959935039195,1.0,34.56959935039195,1.0,34.56959935039195,0.3487689955269075,0.3487689955269075,0.5770873243933589,60.43608666912545,0.09861909323116219,353.65260833355705,0.3312978927203065,105.27353273005896,0.09029108131119626,386.27181163646065,0.14901287782034908,234.0529225584018,0.4196000957854406,83.11937938766533,0.3487689955269075,0.3487689955269075,0.4952107279693487,70.42840064411827,0.11693140698169434,298.2680227062584,0.21150622605363983,164.89774416307569,0.18239144316730524,191.2200427116454,0.43079501915708807,80.95938439801924,0.29367550021285654,118.75999028659834,0.0,0.40533642934454067,0.5177801724137931,78.28349769651065,0.19940666240953597,203.27125706164807,0.08461047254150703,0.0,0.06568619625372499,617.0800753614265,0.33368587696892293,121.47245577980836,0.39754948914431676,101.95873480229706,0.0,0.0,0.3837736802894849,0.0,0.23988266283524906,0.0,0.2508979885057471,0.0,0.3918023627075351,0.0,0.3950949872286079,0.0,0.0,0.0,0.30840251170710936,0.0,0.2177322796934866,0.0,0.0,0.0,0.36164990421455934,0.0,0.0,0.0,0.3584038420604513,0.0
76,1,76.673781,30.709807,0.8165994394715771,0.8165994394715771,1.0,81.65994394715771,1.0,81.65994394715771,1.0,81.65994394715771,1.0,81.65994394715771,1.0,81.65994394715771,1.0,81.65994394715771,0.8165994394715771,0.8165994394715771,0.5452507091606875,149.76586472094291,0.23376752044051397,349.32117085075316,0.3956751626898048,206.38127344671415,0.22675934423494076,360.11721687884005,0.2709671700317037,301.3647149121547,0.31050287835808443,262.99255059717734,0.8165994394715771,0.8165994394715771,0.5864811029534457,139.23712722529066,0.22593546637744036,361.4303909716383,0.38844798097780747,210.22105390173994,0.3628139078925413,225.07390750672067,0.2897494994159853,281.82945651933915,0.25922430335391294,315.016543165975,0.0,0.8295873552723899,0.49876418321374943,166.3285743428901,0.17675830135157686,469.33431071071396,0.2882008176205573,287.85045168213827,0.2733658017687302,0.0,0.21362422826631072,388.3395446317072,0.28069727181712,295.54521492210404,0.0,0.0,0.39103433172034047,0.0,0.20837331052895045,0.0,0.12786271483397296,0.0,0.2694445603203738,0.0,0.2617637243450693,0.0,0.0,0.0,0.18889224929083934,0.0,0.39332346070415486,0.0,0.0,0.0,0.44973823627565496,0.0,0.0,0.0,0.37190785082596367,0.0
47,1,76.71159,30.660789,0.7952673118598902,0.7952673118598902,1.0,79.52673118598902,1.0,79.52673118598902,1.0,79.52673118598902,1.0,79.52673118598902,1.0,79.52673118598902,1.0,79.52673118598902,0.7984642659617742,0.7984642659617742,0.12436383396066374,642.0389598268001,0.5497534856597572,145.24041898589147,0.24099427450564598,331.3208446962784,0.540966442241425,147.5995928053208,0.43825876053650004,182.1901437827105,0.12809468271218788,623.3391184205669,0.0,0.812519776511047,0.44729099294915975,181.653507295954,0.43324232624715053,187.54395110682955,0.41246752902507555,196.9899978385088,0.5059640566187775,160.58843822640276,0.2632932195302974,0.0,0.3417868313629857,237.7270573213313,0.0,0.0,0.33581614801463183,0.0,0.38499973493081696,0.0,0.5587260775062292,0.0,0.5995864920744315,0.0,0.24818427609606106,0.0,0.2039906165509198,0.0,0.0,0.0,0.18634363568891482,0.0,0.42517759635264807,0.0,0.44703255049567936,0.0,0.36529846790012194,0.0,0.22772756189365426,0.0,0.0,0.0,0.3850461220378519,0.0,0.34094523670678045,0.0,0.0,0.0,0.37041430313311774,0.0,0.0,0.0,0.2815100991358745,0.0
205,1,76.729384,30.700394,0.5833917947661205,0.5833917947661205,1.0,58.339179476612046,1.0,58.339179476612046,1.0,58.339179476612046,1.0,58.339179476612046,1.0,58.339179476612046,1.0,58.339179476612046,0.606390533288037,0.606390533288037,0.5957859646123601,101.77992925405294,0.417411744593555,145.2739509949572,0.2309770065817591,262.5328565219727,0.40670997521155655,149.09654796949928,0.2251987349346098,269.2690673702553,0.40267544234549957,150.5903935328015,0.0,0.606390533288037,0.4416103940507735,137.3134648679302,0.3721600136763826,162.9381209705493,0.10149585434652535,0.0,0.10962475425250022,553.1510993322999,0.4537310881271903,133.64535716319554,0.24654243952474572,245.95787015694432,0.0,0.0,0.42560902641251386,0.0,0.40537652790836826,0.0,0.29327292931019744,0.0,0.3459782887426276,0.0,0.3300880417129669,0.0,0.3446704846568083,0.0,0.0,0.0,0.35663731942901106,0.0,0.46850158133173775,0.0,0.6106333874690144,0.0,0.5222241217198051,0.0,0.4078468245149158,0.0,0.0,0.0,0.5565518420377811,0.0,0.08504145653474655,0.0,0.0,0.0,0.1878536627062142,0.0,0.0,0.0,0.2182323275493632,0.0
161,1,76.681942,30.714258,0.8212573046720129,0.8212573046720129,1.0,82.12573046720128,1.0,82.12573046720128,1.0,82.12573046720128,1.0,82.12573046720128,1.0,82.12573046720128,1.0,82.12573046720128,0.8245091371120835,0.8245091371120835,0.5265210566054134,156.59566256055533,0.11391696858755342,723.7807916898603,0.3707081515923497,222.41462281594428,0.12248844371778227,673.1321846261529,0.24079978707108676,342.40442948094443,0.3958467998196622,208.2899590163945,0.8245091371120835,0.8245091371120835,0.5694707738770987,144.7851540297003,0.19389024383619682,425.245293831622,0.36317959358823243,227.025183041231,0.33815501442158835,243.82579052462088,0.4070635907853926,202.55045053802706,0.2930162575570752,281.3868226924171,0.0,0.8245091371120835,0.47809602442164273,172.45680679095796,0.21810547585809809,378.03229555250533,0.2569975936860059,320.82367981991734,0.2009299344374494,0.0,0.32776386618069625,251.55583704810573,0.37991515434630274,217.02454552800535,0.0,0.0,0.36659080168822206,0.0,0.24908880547966036,0.0,0.25330392886436104,0.0,0.3859119278214439,0.0,0.37791079799455723,0.0,0.0,0.0,0.3050423956675484,0.0,0.3682583827179941,0.0,0.0,0.0,0.4533267426764947,0.0,0.0,0.0,0.3458736875268198,0.0
5,1,76.704947,30.690631,0.3488682665429953,0.3488682665429953,1.0,34.88682665429953,1.0,34.88682665429953,1.0,34.88682665429953,1.0,34.88682665429953,1.0,34.88682665429953,1.0,34.88682665429953,0.0,0.3738156319483214,0.3868949829394667,96.61940537668029,0.31655363185756213,118.0891938452076,0.1855034612522291,201.51410082857925,0.3072440568965275,121.66732718094971,0.19842874594549056,188.38784177520859,0.22054425207464512,0.0,0.0,0.0,0.4424084137214429,0.0,0.1931140036788969,0.0,0.1757726385554011,0.0,0.24945588834126683,0.0,0.19930634539506017,0.0,0.0,,0.0,0.0,0.32430459019616104,0.0,0.2203968153671174,0.0,0.32605978909530026,0.0,0.3693500147436708,0.0,0.0977575578864597,0.0,0.19739668899279667,0.0,0.0,0.0,0.2145344510439923,0.0,0.2629638990690425,0.0,0.3058047937992333,0.0,0.21921030091129928,0.0,0.16162573542833875,0.0,0.0,0.0,0.22992403499164527,0.0,0.1823370824381819,0.0,0.0,0.0,0.2582950699973321,0.0,0.0,0.0,0.15349565412752575,0.0
53,1,76.689434,30.707174,0.16426579793099294,0.16426579793099294,1.0,16.426579793099293,1.0,16.426579793099293,1.0,16.426579793099293,1.0,16.426579793099293,1.0,16.426579793099293,1.0,16.426579793099293,0.20567570190916387,0.20567570190916387,0.48221752407798923,42.652058799070076,0.12861757105943153,159.912599977592,0.31375381724218937,65.55321102289601,0.12262743716232088,167.7240482787818,0.17330866807610992,118.67594632880089,0.3378259337561663,60.88215301363307,0.25797813104833156,0.25797813104833156,0.5286528071411792,48.79916034938169,0.1225863284002819,210.44608678216872,0.3056142823584684,84.412982618966,0.2740662438336857,94.12984519351568,0.31444679351656096,82.04190227646403,0.22699083861874558,113.65134056429137,0.0,0.3044450483915773,0.42985670660089265,70.82477572561041,0.10367042518205309,0.0,0.19182522903453136,158.70959723278773,0.1751174536058257,173.8519160270894,0.22871153394409208,133.1131155221923,0.32370801033591734,94.04927856918015,0.0,0.0,0.3380373502466526,0.0,0.1312015503875969,0.0,0.1473103124265915,0.0,0.2915785764622974,0.0,0.2829281183932347,0.0,0.0,0.0,0.2008574113225276,0.0,0.3111111111111111,0.0,0.0,0.0,0.3746476391825229,0.0,0.0,0.0,0.2869861404745126,0.0
