Node,fill_ratio
0.0,0.0
34.0,0.9488855372533332
53.0,0.9427831893351853
242.0,0.9557847487067821
141.0,0.9656293423839882
241.0,0.9443731009478435
12.0,0.9734327284703574
51.0,0.9745060798056076
248.0,0.9696143587347736
246.0,0.9491355686614039
179.0,0.9426296580118162
191.0,0.4110095188560015
0.0,9.977783831167091
