Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,distance_from_0_3_0,fill_per_m_0_0_3_0,distance_from_0_4_0,fill_per_m_0_0_4_0,distance_from_0_5_0,fill_per_m_0_0_5_0,distance_from_0_6_0,fill_per_m_0_0_6_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_per_m_0_0_3_3,fill_per_m_0_0_4_4,fill_per_m_0_0_5_5,fill_per_m_0_0_6_6,fill_ratio_1,distance_from_85_0_0,fill_per_m_1_85_0_0,distance_from_221_1_0,fill_per_m_1_221_1_0,distance_from_290_2_0,fill_per_m_1_290_2_0,distance_from_239_3_0,fill_per_m_1_239_3_0,distance_from_211_4_0,fill_per_m_1_211_4_0,distance_from_17_5_0,fill_per_m_1_17_5_0,distance_from_48_6_0,fill_per_m_1_48_6_0,fill_per_m_1_221_1_1,fill_per_m_1_290_2_2,fill_per_m_1_239_3_3,fill_per_m_1_211_4_4,fill_per_m_1_17_5_5,fill_per_m_1_48_6_6,fill_ratio_2,distance_from_104_0_0,fill_per_m_2_104_0_0,distance_from_74_1_0,fill_per_m_2_74_1_0,distance_from_269_2_0,fill_per_m_2_269_2_0,distance_from_230_3_0,fill_per_m_2_230_3_0,distance_from_88_4_0,fill_per_m_2_88_4_0,distance_from_276_5_0,fill_per_m_2_276_5_0,distance_from_10_6_0,fill_per_m_2_10_6_0,fill_per_m_2_74_1_1,fill_per_m_2_269_2_2,fill_per_m_2_230_3_3,fill_per_m_2_88_4_4,fill_per_m_2_276_5_5,fill_per_m_2_10_6_6,fill_ratio_3,distance_from_282_6_0,fill_per_m_3_282_6_0,fill_per_m_3_282_6_6
0,76.788215,30.721767,1.0,0.9100764003322939,109.8808846856014,0.9100764003322939,109.8808846856014,0.9100764003322939,109.8808846856014,0.9100764003322939,109.8808846856014,0.9100764003322939,109.8808846856014,0.9100764003322939,109.8808846856014,0.9100764003322939,109.8808846856014,,,,,,,1.0,0.6819648912554986,146.6351146257688,0.4356589358427869,229.53735542356986,0.28311702460880583,353.21083265188315,0.2920372060085253,342.42212273829506,0.8739734982091545,114.41994546162834,0.8209018235302129,121.81724675669398,0.8029252747552058,124.5445910648258,,,,,,,1.0,0.6840212994865789,146.19427797797997,0.5769382668972749,173.32876971013124,0.25221642675237305,396.4848812095032,0.4162388157267565,240.24669545870958,0.7979000122567378,125.32898666985271,0.6144166473736535,162.756006738186,0.765147285132577,130.69379182685464,,,,,,,1.0,0.5363820833730543,186.43426598283654,
0,76.789598,30.725341,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.6844105537554511,146.11113088669774,0.47226350281384755,211.74619551199382,0.2876458693692597,347.6496993309053,0.39072282992666946,255.93590223219852,0.6803176846054523,146.9901521933751,0.6032962214047312,165.75605225432594,0.5733183911126271,174.42315046955338,,,,,,,1.0,0.45245693960581773,221.01550721516261,0.7024508490267255,142.35871468951046,0.3051501936804151,327.70747674743524,0.45489317124272177,219.83183376178235,0.6662606280605161,150.09141436302468,0.4510317440982289,221.71388446268938,0.539527858308768,185.34724103675606,,,,,,,1.0,0.5481277559870393,182.43921952086757,
0,76.803858,30.724407,1.0,0.9664167510976022,103.47502760731908,0.9664167510976022,103.47502760731908,0.9664167510976022,103.47502760731908,0.9664167510976022,103.47502760731908,0.9664167510976022,103.47502760731908,0.9664167510976022,103.47502760731908,0.9664167510976022,103.47502760731908,,,,,,,1.0,0.6164268828098616,162.22524161206195,0.5335629854778791,187.41929766817734,0.3235798716649781,309.0427086377489,0.608402566700439,164.3648555632036,0.750354609929078,133.2703213610586,0.6898480243161095,144.95946422277052,0.7000742992232354,142.84198135962797,,,,,,,1.0,0.3723877068557919,268.53732859319456,0.6364471462343803,157.1222380234755,0.3429922323539345,291.55179204411183,0.6795677136102668,147.1523705397078,0.7947180006754474,125.83079773581058,0.4348801080715974,229.9484343936382,0.6626004728132388,150.92050806336522,,,,,,,1.0,0.6000135089496792,166.66291426512967,
0,76.800424,30.724398,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.6382978723404256,156.66666666666666,0.5256324342435919,190.24701195219126,0.30862232646451104,324.0206278838325,0.5367733288658066,186.29837702871413,0.7745015915563747,129.1152930997188,0.6895208577651197,145.02824515580394,0.6780169766013291,147.48893235869454,,,,,,,1.0,0.38564527838275536,259.3056510878616,0.658988105210253,151.747807296301,0.3286703523761657,304.25622292073746,0.61031998659742,163.84847653033214,0.6986513653878371,143.13290570109706,0.4484698721170492,222.98041901441334,0.6393030658401742,156.4203354297694,,,,,,,1.0,0.619129390741051,161.51712629941144,
0,76.807241,30.730795,1.0,0.9783040366752402,102.2177117247204,0.9783040366752402,102.2177117247204,0.9783040366752402,102.2177117247204,0.9783040366752402,102.2177117247204,0.9783040366752402,102.2177117247204,0.9783040366752402,102.2177117247204,0.9783040366752402,102.2177117247204,,,,,,,1.0,0.7601983021709291,131.5446242308434,0.7173794261497661,139.39624744566225,0.5023255194104242,199.07409863900457,0.5294854538427709,188.86260099166898,0.6186814504844277,161.63406858521455,0.470661140504018,212.4670838406433,0.5660540799872064,176.6615656268393,,,,,,,1.0,0.5576315684262431,179.32987596491648,0.8358409851140104,119.63998150480715,0.5512347242027267,181.4109228054058,0.6787984594266828,147.31913222734858,0.6594213521329478,151.648107354338,0.31796313818516203,314.5018651242717,0.5290856510788011,189.00531472758874,,,,,,,1.0,0.6273171901861748,159.40899048266485,
0,76.807766,30.733979,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.7738889036474245,129.21751368793232,0.7315835613527083,136.68978539525764,0.5302845150492788,188.57801267439822,0.642669287782589,155.60102513227514,0.7247296974205031,137.9824786481434,0.38456021039768346,260.0373031224095,0.44021464814175276,227.16190935972483,,,,,,,1.0,0.5719788539701937,174.83163810320005,0.8503041734186967,117.60497375656087,0.5493584464575086,182.03051331028314,0.7126424567648699,140.3228211436666,0.6284568180006906,159.11992222175257,0.2220067476024759,450.4367596027282,0.5522806365061232,181.06736573751175,,,,,,,1.0,0.632534601386712,158.0941181411562,
0,76.801226,30.728631,1.0,0.8373997456329327,119.41728012398295,0.8373997456329327,119.41728012398295,0.8373997456329327,119.41728012398295,0.8373997456329327,119.41728012398295,0.8373997456329327,119.41728012398295,0.8373997456329327,119.41728012398295,0.8373997456329327,119.41728012398295,,,,,,,1.0,0.6250032444778986,159.99916941796965,0.5784255197653594,172.88310522773165,0.3817322916396294,261.96369075950224,0.4915384016404081,203.44290429042903,0.728956316349573,137.18243159037903,0.6678822643860151,149.72698832170684,0.677706543463026,147.55649176560703,,,,,,,1.0,0.4277389882420121,233.78743287114293,0.6986658706880889,143.1299340577691,0.4003685726892829,249.76985413290112,0.5599190178316505,178.5972557018357,0.7686297920938563,130.10164454800255,0.47688633945025566,209.69357208947912,0.6417058166999767,155.83464789871778,,,,,,,1.0,0.6339450255664859,157.74238453979692,
0,76.811415,30.726194,1.0,0.7809637241361834,128.04692063080017,0.7809637241361834,128.04692063080017,0.7809637241361834,128.04692063080017,0.7809637241361834,128.04692063080017,0.7809637241361834,128.04692063080017,0.7809637241361834,128.04692063080017,0.7809637241361834,128.04692063080017,,,,,,,1.0,0.6344791759056295,157.60958562156765,0.5989001938598381,166.9727293883682,0.3422069612153618,292.22082345971563,0.6246974899585672,160.07748007220655,0.7095143367586128,140.941479007804,0.47463983883025224,210.68606513614523,0.623835890678256,160.29856809180464,,,,,,,1.0,0.44187372502312383,226.3089981074726,0.7063847040786589,141.5659192825112,0.4368688468507279,228.90165027988053,0.8301002242692244,120.46738101779773,0.7111995235862802,140.60751826117942,0.3759740506569695,265.97580291847805,0.6243300432066697,160.1716929821001,,,,,,,1.0,0.6494557986898623,153.97506682014165,
0,76.796545,30.723682,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,1.0,0.6379238057970205,156.7585330587565,0.5251278754507086,190.42980705256153,0.3078933392961959,324.78779901048523,0.5023339016686699,199.07077676385487,0.8112055231014339,123.27332242225859,0.6552393996142774,152.61597525861148,0.6437236213209605,155.34617138142895,,,,,,,1.0,0.38545713726695924,259.4322178311156,0.6586214607149845,151.83228298003266,0.3279760740140314,304.9002897562638,0.5759566201749727,173.62418712996214,0.7416496631914359,134.83455189568102,0.4865416328926406,205.532257137933,0.6049696732537665,165.29754204398444,,,,,,,1.0,0.6556726388461862,152.51513342995992,
0,76.814484,30.719424,1.0,0.6401701253941483,156.20847651775486,0.6401701253941483,156.20847651775486,0.6401701253941483,156.20847651775486,0.6401701253941483,156.20847651775486,0.6401701253941483,156.20847651775486,0.6401701253941483,156.20847651775486,0.6401701253941483,156.20847651775486,,,,,,,1.0,0.445748087311481,224.34196095635008,0.49789787587690354,200.84439971526055,0.3117132311603236,320.8076847676926,0.6950453423284692,143.87550553894846,0.8247170687590135,121.25370480142264,0.5864926303439173,170.5051262815704,0.6715431057661754,148.91076855879302,,,,,,,1.0,0.25996675710689054,384.66456678106346,0.5151059617217864,194.13481386575555,0.4074943169318765,245.40219542918842,0.821881645523209,121.67201998572448,0.7571679988267215,132.07108614594935,0.44688470093617855,223.7713660604403,0.6376402434553055,156.82824449427864,,,,,,,1.0,0.6887023050035443,145.2006175578073,
0,76.813526,30.722955,1.0,0.7093455926241063,140.97500716127183,0.7093455926241063,140.97500716127183,0.7093455926241063,140.97500716127183,0.7093455926241063,140.97500716127183,0.7093455926241063,140.97500716127183,0.7093455926241063,140.97500716127183,0.7093455926241063,140.97500716127183,,,,,,,1.0,0.5073085861600396,197.11868225398655,0.570704697560418,175.22196755602042,0.3772398816402728,265.08331930651406,0.6969381405331266,143.48475737531663,0.7088503105037908,141.0735080710178,0.5674282158414081,176.23374588751372,0.6586871213949176,151.8171477047063,,,,,,,1.0,0.31427555465247703,318.1921040934255,0.5793911839782584,172.59496306687416,0.3993370839312701,250.41501033550642,0.7638520249418996,130.915408658642,0.7476728090115946,133.74834392091586,0.3917300585448865,255.27783180963496,0.6234712926863339,160.39230863241946,,,,,,,1.0,0.6890517252327191,145.1269858822662,
0,76.797529,30.689395,1.0,0.19744299239898655,506.4753060363022,0.19744299239898655,506.4753060363022,0.19744299239898655,506.4753060363022,0.19744299239898655,506.4753060363022,0.19744299239898655,506.4753060363022,0.19744299239898655,506.4753060363022,0.19744299239898655,506.4753060363022,,,,,,,1.0,0.1300590078677157,768.8817686638897,0.28926356847579676,345.7054772812401,0.30000666755567407,333.3259251027892,0.42863215095346047,233.30027805323843,0.8637068275770103,115.78002721193464,0.824476596879584,121.28907039747685,0.8307857714361916,120.36797383653854,,,,,,,1.0,0.22220462728363782,450.0356325719215,0.29062208294439257,344.08947519357616,0.3040488731830911,328.8944930237658,0.491915588745166,203.2869099657755,0.8891852246966262,112.4625074985003,0.7319809307907722,136.61558080750572,0.8076743565808774,123.81227556032526,,,,,,,1.0,0.7401236831577543,135.11255250385685,
0,76.813366,30.729052,1.0,0.8434704597462035,118.55779754289149,0.8434704597462035,118.55779754289149,0.8434704597462035,118.55779754289149,0.8434704597462035,118.55779754289149,0.8434704597462035,118.55779754289149,0.8434704597462035,118.55779754289149,0.8434704597462035,118.55779754289149,,,,,,,1.0,0.6816881630954857,146.69464047301165,0.6452309132515083,154.98327489622375,0.44312981069273977,225.6675077753653,0.7664993759101311,130.46325038590064,0.8623621801539423,115.96055845369838,0.5271349074266695,189.70475791135337,0.5838620761389641,171.2733265042533,,,,,,,1.0,0.48405970459746206,206.58608648939025,0.7565009361348034,132.18754296713874,0.4618135011441648,216.53762774852893,0.8349932390264199,119.7614487472945,0.7681246099438319,130.18721012898203,0.37026731849386313,270.0751457265257,0.7573330559600583,132.04230188160966,,,,,,,1.0,0.7584122113584357,131.85441703382418,
0,76.805002,30.713908,1.0,0.681907299416851,146.6474989863246,0.681907299416851,146.6474989863246,0.681907299416851,146.6474989863246,0.681907299416851,146.6474989863246,0.681907299416851,146.6474989863246,0.681907299416851,146.6474989863246,0.681907299416851,146.6474989863246,,,,,,,1.0,0.35629901467926806,280.663139329806,0.4257490448421476,234.88015113944977,0.23429016690126683,426.8211565282695,0.6284687311482003,159.11690597128344,0.9097501508143977,109.92028955475432,0.8668308867886587,115.36275590094532,0.8702242107379851,114.9129141272638,,,,,,,1.0,0.3081892217977076,324.4759807519779,0.3749120249346471,266.7292413931816,0.33277196863060526,300.50608051967674,0.7588980494671224,131.77000529941708,0.9661170319726523,103.50712873347904,0.5947491453850794,168.13811465883398,0.8353609491252765,119.70873202142384,,,,,,,1.0,0.7698823647697567,129.88997355447452,
0,76.769624,30.713988,1.0,0.7142473479253391,140.0075202105659,0.7142473479253391,140.0075202105659,0.7142473479253391,140.0075202105659,0.7142473479253391,140.0075202105659,0.7142473479253391,140.0075202105659,0.7142473479253391,140.0075202105659,0.7142473479253391,140.0075202105659,,,,,,,0.0,0.5501656147889531,181.7634496084613,0.22050266326484938,453.50926160872876,0.3699140593527595,270.33306107632274,0.20325858287453563,491.98414446157227,0.7750995926771408,129.01567868795655,0.7510406875251779,133.1485785803683,0.7239268609283381,138.13550152257585,,,0.0,,,,0.0,0.6738843382122556,0.0,0.3174320755561524,0.0,0.34452352177610673,0.0,0.0916252629694284,0.0,0.8093079987466989,0.0,0.6911172284141266,0.0,0.6928852781880847,0.0,,,,,,,0.0,0.619052414842666,0.0,
0,76.772117,30.729533,1.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,,,,,,,0.0,0.809973692054482,123.4608,0.5554216399051359,180.04339913201736,0.43531226105776083,229.72015480797856,0.2437308036234983,410.28872228425587,0.5827145134326036,171.610621830798,0.6163964594429973,162.23324853352398,0.5351139794979459,186.87607468939962,,,0.0,,,,0.0,0.8428391845832848,0.0,0.6834363619869627,0.0,0.4059069761414149,0.0,0.472169303941008,0.0,0.6223319466583725,0.0,0.667534958464549,0.0,0.49917706672887263,0.0,,,,,,,0.0,0.38351282350349264,0.0,
0,76.781403,30.706507,1.0,0.4967193572460046,201.32092406150005,0.4967193572460046,201.32092406150005,0.4967193572460046,201.32092406150005,0.4967193572460046,201.32092406150005,0.4967193572460046,201.32092406150005,0.4967193572460046,201.32092406150005,0.4967193572460046,201.32092406150005,,,,,,,0.0,0.3546098603425049,282.000054661237,0.04829377501671819,2070.66024483243,0.2346071466645991,426.244474738712,0.23398687742898402,427.37439423435364,0.8292902763105611,120.58503862470344,0.7861234141944737,127.20648971188344,0.7849701010845019,127.39338716448133,0.0,,,,,,0.0,0.4617613707950107,0.0,0.13224333937449723,0.0,0.21261666392068307,0.0,0.28174760857134545,0.0,0.8589178240179878,0.0,0.6762000755953131,0.0,0.7580853064033106,0.0,,,,,,,0.0,0.6700555334800011,0.0,
0,76.806562,30.739112,1.0,0.951190204395525,105.13144430829092,0.951190204395525,105.13144430829092,0.951190204395525,105.13144430829092,0.951190204395525,105.13144430829092,0.951190204395525,105.13144430829092,0.951190204395525,105.13144430829092,0.951190204395525,105.13144430829092,,,,,,,0.0,0.806443085278956,124.00131122137292,0.7727376503526754,129.4100267462835,0.5859578712103916,170.66073332786485,0.5160235998125472,193.78958643815204,0.5850085915814518,170.93766047037076,0.28287331322622894,353.5151437916826,0.32763365016041623,305.2189540086555,,,,,0.0,,0.0,0.6237848619939678,0.0,0.8755722714218767,0.0,0.6032251474988284,0.0,0.7700340058398721,0.0,0.4979272058735175,0.0,0.13812619410965982,0.0,0.4379303300849545,0.0,,,,,,,0.0,0.507143629612718,0.0,
