Node,fill_ratio
0.0,0.0
65.0,1.0
233.0,1.0
160.0,1.0
6.0,1.0
62.0,1.0
151.0,1.0
73.0,1.0
41.0,1.0
153.0,1.0
58.0,1.0
0.0,10.0
