Node,fill_ratio
0.0,0.0
70.0,1.0
236.0,1.0
189.0,1.0
195.0,1.0
297.0,1.0
258.0,1.0
66.0,1.0
245.0,1.0
110.0,1.0
193.0,1.0
0.0,10.0
