Node,fill_ratio
0.0,0.0
116.0,1.0
221.0,1.0
249.0,1.0
149.0,1.0
43.0,1.0
81.0,1.0
74.0,1.0
156.0,1.0
46.0,1.0
203.0,1.0
0.0,10.0
