Node,fill_ratio
0.0,0.0
17.0,1.0
23.0,1.0
16.0,1.0
162.0,1.0
21.0,1.0
276.0,1.0
139.0,1.0
60.0,1.0
251.0,1.0
19.0,1.0
0.0,10.0
