Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_271_0_0,fill_per_m_1_271_0_0,fill_ratio_2,distance_from_152_0_0,fill_per_m_2_152_0_0
0,76.800424,30.724398,0.5850998985449861,7162.8,0.008168591871125622,0.6052118223814434,2269.3,0.02666953784785808,0.0,358.3,0.0
0,76.792508,30.72101,0.7660799991182212,6413.9,0.011944058983118247,0.7670531819565374,2935.9,0.026126679449454588,0.0,1534.5,0.0
0,76.788779,30.711419,0.9419105448514798,5023.6,0.01874971225518512,0.9419105448514798,3447.9,0.027318383504494906,0.9450688767745449,2539.0,0.03722209045980878
0,76.801829,30.716223,0.49662381406317135,6202.7,0.008006574782968246,0.49662381406317135,2414.8,0.02056583626234766,0.513911981403806,1501.1,0.0342356925856909
0,76.798519,30.718065,0.3460024129722764,6854.6,0.005047740392908067,0.3584773033916087,2755.0,0.013011880340893237,0.3975906506410578,1240.9,0.03204050694182108
0,76.814484,30.719424,0.5240724465067044,5238.0,0.010005201346061556,0.5307685293932791,1538.6,0.03449684969409068,0.5774338386512095,1870.0,0.030878814901134196
0,76.799059,30.741536,0.9562591980273812,8884.9,0.010762745759967825,0.9603770060335048,3334.5,0.02880122975059244,0.9639993749692688,3148.5,0.030617734634564676
0,76.786779,30.705302,0.9712962274285455,4078.0,0.02381795555244104,0.9719835816856086,4384.5,0.022168629984846814,0.9745964768108777,3470.7,0.028080689106257464
0,76.813526,30.722955,0.5241115412269551,5585.6,0.00938326305548115,0.5590352812561494,966.7,0.05782924188022648,0.5680154678316988,2130.4,0.026662385835134188
0,76.780351,30.73344,0.9854373843696602,9444.0,0.010434533930216648,0.9866786368646646,4693.3,0.021023131631574044,0.9866786368646646,3784.1,0.02607432776260312
0,76.805002,30.713908,0.41189829760993657,5425.8,0.007591475867336367,0.4268096030965541,2591.9,0.016467055175606857,0.4360126226242831,1678.0,0.025984065710624737
0,76.805758,30.701109,0.8867263831449892,3286.2,0.02698333586345899,0.8922536558181025,4408.3,0.02024031158991227,0.8932846397206867,3677.5,0.02429054084896497
0,76.813366,30.729052,0.4421037462077789,6487.3,0.006814911383900528,0.4914903396117496,707.5,0.06946859923840984,0.49819101659270326,2068.1,0.024089309829926176
0,76.786322,30.7382,0.9148159757649807,9090.7,0.010063207187180092,0.9148159757649807,3926.5,0.023298509506302835,0.9195052921509987,3904.1,0.023552298664250373
0,76.779344,30.723923,0.8622516283024872,6799.6,0.012680916940738972,0.8622516283024872,4616.3,0.018678414061098436,0.865710659164743,3707.1,0.02335277330432799
0,76.788734,30.715511,0.7156737768553395,5915.6,0.012098075881657643,0.7308376575455003,3216.5,0.02272151896612779,0.7452002247788934,3212.4,0.023197616261327773
0,76.80172,30.703948,0.8890962427162395,3555.3,0.02500762924974656,0.8907726856283841,4842.1,0.018396412416686644,0.8907726856283841,3978.3,0.022390787161058343
0,76.788215,30.721767,0.7700304687015165,6682.6,0.01152291725827547,0.7734590786660808,4500.7,0.017185306256050855,0.7734590786660808,3591.5,0.021535822878075477
0,76.790682,30.718419,0.4452947723752104,6236.5,0.007140139058369445,0.4840023637868093,2895.0,0.016718561788836246,0.4840023637868093,2283.6,0.021194708521054883
0,76.796545,30.723682,0.21903836164205848,7155.4,0.003061161663108401,0.21903836164205848,2261.9,0.009683821638536561,0.21903836164205848,1047.3,0.02091457668691478
0,76.805606,30.74516,0.8352172606087689,8484.7,0.009843804266606583,0.8428390223259868,2742.6,0.030731387089841276,0.8513401709959345,4103.2,0.020748200696917882
0,76.769624,30.713988,0.9341553437930064,6382.8,0.014635510180375483,0.936898641886606,5721.8,0.016374194167685097,0.9403151669669556,4645.2,0.020242727266144744
0,76.804076,30.697282,0.9059552097493825,2947.4,0.03073743671538924,0.915194615311959,5007.5,0.018276477589854397,0.915194615311959,4563.1,0.020056422504699852
0,76.779421,30.710251,0.7485589856706767,5280.8,0.01417510577319112,0.7617565516800444,5251.3,0.014506056627502607,0.7617565516800444,3937.5,0.01934619813790589
0,76.767338,30.709891,0.9324504210806432,7277.7,0.012812432788939407,0.9375896439868773,6551.4,0.014311286808726032,0.9388288166060784,5030.5,0.018662733656814996
0,76.773296,30.7083,0.7403047907559818,5708.1,0.012969373184702121,0.7482968982670031,5019.4,0.014908094558453263,0.7598072760247723,4105.7,0.018506156709568948
0,76.784379,30.732329,0.6552324845763441,9012.4,0.007270344021307799,0.6769895826171214,4600.2,0.014716524990590004,0.680400014233489,3691.0,0.01843402910413137
0,76.801385,30.731702,0.3723662982286027,7222.1,0.005155928306567379,0.3723662982286027,2425.9,0.015349614503013424,0.42829163794558256,2403.4,0.017820239575001354
0,76.768841,30.702185,0.9733791957751172,6540.4,0.014882563692971643,0.9738678549991182,6400.7,0.015215021091429347,0.975973859321611,5486.9,0.017787345483271266
0,76.772117,30.729533,0.8852828290969004,7716.3,0.011472892825536854,0.8852828290969004,5717.9,0.015482656728814782,0.8852828290969004,4998.8,0.017709906959608314
0,76.77055,30.741327,0.9690129635029999,9844.2,0.009843491228367971,0.9714278956326889,6397.5,0.015184492311569972,0.9717518985170867,5488.3,0.01770588157566253
0,76.808811,30.708145,0.390515697684394,4053.0,0.009635225701564125,0.4265354084209556,3487.4,0.012230756678928588,0.4772408305528982,2756.6,0.01731266163218814
0,76.775578,30.718136,0.7571666254125197,6518.3,0.011616013767585408,0.7772652429024116,4930.3,0.015765069932913038,0.7772652429024116,4503.7,0.017258370737447248
0,76.774077,30.720803,0.7195016550477659,7289.7,0.009870113379806658,0.7330201123206513,5282.8,0.013875598400860365,0.7473624902601789,4373.6,0.01708803937854808
0,76.811201,30.741305,0.49602989425354427,8281.5,0.005989614130936959,0.5208629655824194,2967.3,0.017553431253409475,0.5457946856542891,3219.2,0.016954357780016437
0,76.778731,30.756758,0.9022202865403741,11290.8,0.007990756071672284,0.9022202865403741,5599.7,0.016111939684989807,0.9028262766664447,5554.5,0.016253961232630204
