Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.0732315042772339,fill_per_m_0,fill_ratio_1,distance_from_56,fill_per_m_1,fill_ratio_2,distance_from_119,fill_per_m_2,fill_ratio_3,distance_from_249,fill_per_m_3,fill_ratio_4,distance_from_162,fill_per_m_4,fill_ratio_5,distance_from_35,fill_per_m_5
0,76.798519,30.718065,0.8870864242651173,0.33627684730030716,263.7964615723061,0.8870864242651173,0.8450888288888067,1.049696072105855,0.8870864242651173,0.40588822724414686,2.1855436169907034,0.8952953818515114,0.6504789732588675,1.3763632932915968,0.8952953818515114,0.34753609251519524,2.576122023390611,0.9007102436928371,0.43942251975687635,2.0497589522521102,0.9074388500880846,0.6849749109245354,1.3247767700911577
0,76.771895,30.70311,0.8631034258755935,0.3605608375278408,239.3780289044699,0.8631034258755935,0.6911546201734095,1.248784860410891,0.8693163109907895,0.3235249863642348,2.6870144428723823,0.8797115575548454,0.42086554195113696,2.0902437236284386,0.8801108708582609,0.14183076604788505,6.2053593545501755,0.8801108708582609,0.6045157892757058,1.4558939344045196,0.0,0.7943538528089676,0.0
0,76.791314,30.765309,0.8670723185801037,0.5640410522081261,153.72503742159566,0.8670723185801037,0.9452684370632245,0.9172762832047352,0.877649742599353,0.6037079667845103,1.4537653814209552,0.8809206245567459,0.9697771931266956,0.9083742438987827,0.8809206245567459,0.8483186713804161,1.0384312573520027,0.8824673802197674,0.3459179478747019,2.551088735469181,0.8879652772092496,0.20858340869851189,4.257123242686678
0,76.801226,30.728631,0.8492234104941779,0.3165503978649712,268.2743146816153,0.8492234104941779,0.8373997456329327,1.014119498988274,0.8492234104941779,0.5598411503620838,1.5169006600263892,0.8498287448782977,0.8108209826874659,1.0481089698265338,0.8589317855618517,0.5927142004308668,1.4491500033868956,0.872537240249303,0.4435979962104498,1.966954872887563,0.8774800313925984,0.7020790614374336,1.2498307948339176
0,76.808706,30.702568,0.8530094554673601,0.19611161804962765,434.96120421152153,0.8530094554673601,0.40247475408515654,2.1194110855630917,0.8530094554673601,0.46297433625645623,1.8424551614775704,0.8576387801700963,0.24355889371041956,3.5212788459689337,0.8644947407042851,0.47633478650463645,1.8148889503703516,0.8733902597986462,0.5948571831297887,1.468235207656702,0.8733902597986462,0.7953847547899279,1.098072668025075
0,76.786832,30.700819,0.8154614284548342,0.22557619285903513,361.50154771182986,0.8154614284548342,0.42064000292740045,1.9386207274146894,0.8191382096214322,0.38755122950819665,2.113625624826221,0.8238222076500807,0.3004244730679157,2.7421940670720346,0.8360441202504865,0.12482618559718969,6.697666168766667,0.8421400162177349,0.6579241071428571,1.2799956819865828,0.8574698861978678,0.8343548741217798,1.027704053506511
0,76.811415,30.726194,0.8093611554785136,0.3023773781139925,267.6659082523675,0.8093611554785136,0.7809637241361834,1.0363620363720996,0.8265239326985998,0.5702646883671426,1.4493689501715643,0.8343873364800761,0.8158965067217414,1.0226632049604312,0.849856831974091,0.6128504998542884,1.38672781074039,0.849856831974091,0.2556669158546938,3.324078241148339,0.8554485652020067,0.6832735704420765,1.2519854450809995
0,76.801829,30.716223,0.7851759613930136,0.30429556804913704,258.0306924701003,0.7851759613930136,0.7981855617037704,0.9837010327736484,0.801903765020364,0.43406254021361473,1.8474383083730836,0.8163499720431849,0.5932055076566722,1.376167216093451,0.8163499720431849,0.5102560802985459,1.5998828893240165,0.8269179462676701,0.5188135375112598,1.593863472095162,0.8291300360426688,0.8539312829751641,0.9709563902541598
0,76.775071,30.752306,0.7948113035416484,0.550549946526163,144.36679334122465,0.7948113035416484,1.0,0.7948113035416484,0.8081899064409714,0.4370850895092807,1.8490447874768123,0.8081899064409714,0.8593514698412982,0.9404649143036026,0.812596448990994,0.7026278035696784,1.156510523583928,0.8183436281206321,0.500904449177085,1.6337320011132956,0.8282809427312446,0.13172878999848517,6.287774621939286
0,76.771048,30.761639,0.7607850486168974,0.5663026521060842,134.34248379157884,0.7607850486168974,0.986910614286325,0.7708753331901814,0.7704123782074856,0.5702646090710897,1.3509735059000398,0.778796076847075,0.920497584747574,0.846059880820483,0.78188493302032,0.7749497712991066,1.00894917577637,0.7944028054970577,0.585465737613816,1.3568732625325042,0.7951327447974531,0.15807292779891421,5.030163962098226
