Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_271_0_0,fill_per_m_1_271_0_0,fill_ratio_2,distance_from_16_0_0,fill_per_m_2_16_0_0
0,76.804139,30.741704,0.9086927663029059,8683.7,0.010464350061643144,0.9174473125828568,3120.4,0.02940159314776493,0.923242805692446,1248.9,0.07392447799603218
0,76.79506,30.736182,0.9402341928728895,8166.3,0.01151358868609884,0.9448616236527956,2747.5,0.0343898680128406,0.9448616236527956,1403.9,0.06730263007712768
0,76.786322,30.7382,0.9532923963662899,9090.7,0.010486457548552805,0.9548379910600301,3926.5,0.02431778915217191,0.9568312618419647,1635.4,0.05850747595951844
0,76.794879,30.751573,0.947651653081089,9924.3,0.00954880095403292,0.9485494952712871,4923.5,0.019265755971794193,0.9503340920993855,1972.4,0.04818161083448516
0,76.799059,30.741536,0.36164532775501956,8884.9,0.004070336500748681,0.4213418316416412,3334.5,0.012635832407906469,0.0,928.0,0.0
0,76.801385,30.731702,0.9743176372044141,7222.1,0.013490780205264591,0.9743176372044141,2425.9,0.0401631409870322,0.9743176372044141,2374.3,0.04103599533354732
0,76.782044,30.751951,0.9081320565606308,10169.5,0.008929957781214718,0.9142712185786573,4927.4,0.018554840657926237,0.9158693217744207,2357.8,0.03884423283460941
0,76.810006,30.737167,0.8276794072035405,7758.0,0.010668721412780878,0.8292518424227135,2017.8,0.041096830331188106,0.8407828672198054,2366.7,0.03552553628342441
0,76.80233,30.744275,0.19432635387377428,8987.9,0.0021620885176044935,0.26816379347668057,3079.1,0.008709161556191114,0.33312076946863567,953.3,0.03494395987292937
0,76.801987,30.752503,0.46413518719873204,9488.0,0.004891812681268255,0.46413518719873204,3746.0,0.012390154490088949,0.492670785298329,1536.1,0.03207283284280509
0,76.775422,30.74005,0.862380384524274,10255.7,0.008408791057892431,0.8754961749960511,5125.7,0.017080519246074708,0.887432328578315,2917.7,0.03041547549708041
0,76.772117,30.729533,0.9988448271846312,7716.3,0.012944608519428108,0.9988981567981893,5717.9,0.017469668178845193,0.9989340183774467,3511.7,0.02844588143569914
0,76.780351,30.73344,0.5655389146196601,9444.0,0.00598834090025053,0.5888976481413761,4693.3,0.012547624233298024,0.6008818514178507,2153.1,0.02790775400203663
0,76.77055,30.741327,0.9805403040313542,9844.2,0.009960589017201541,0.9807445124857922,6397.5,0.01533012133623747,0.9823889610241546,3836.4,0.025607052471696243
0,76.782452,30.758257,0.9813282911384428,11100.9,0.008840078652527658,0.9825490465476534,6036.0,0.016278148551153965,0.9825490465476534,3840.7,0.025582551267936925
0,76.778559,30.751855,0.8676188661891324,11123.1,0.007800153430151058,0.8691051456934978,5392.6,0.016116625481094424,0.8769759627609786,3604.9,0.02432733120921464
0,76.779344,30.723923,0.977182906594996,6799.6,0.014371182225351432,0.9793935619903639,4616.3,0.021215986005900044,0.9799411706130815,4090.2,0.02395827027072225
0,76.774891,30.736846,0.6411194650519794,8896.6,0.0072063424797335985,0.649785146190674,5500.1,0.01181406058418345,0.6837986708449726,2949.6,0.023182759385848
0,76.801226,30.728631,0.9276382991901473,6452.5,0.014376416880126265,0.9276679779830387,3017.1,0.030747007987240685,0.9283936927780307,4176.7,0.02222792378619558
0,76.792508,30.72101,0.9535722238351587,6413.9,0.014867276132075006,0.9568308150002695,2935.9,0.0325907154535328,0.9568308150002695,4514.6,0.02119414377797079
0,76.791314,30.765309,0.6744410713668685,11497.3,0.005866082222494573,0.6848198366770192,6183.0,0.011075850504237735,0.7047955904354599,3521.9,0.02001180017704818
0,76.783378,30.716465,0.9448756419105443,6026.6,0.01567841970448585,0.9495026199156962,3787.3,0.0250706999687296,0.9519450794465742,4848.1,0.019635425825510495
0,76.785954,30.75735,0.6387392562892379,10747.5,0.005943142649818449,0.6583733968583159,5613.0,0.011729438746807692,0.670318486522748,3487.3,0.0192217040840406
0,76.796545,30.723682,0.6344399411683523,7155.4,0.008866589445291003,0.6568654944653557,2261.9,0.02904043036674281,0.6800008773841227,3560.8,0.019096856812629823
