Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.3723662982286027,fill_per_m_0,fill_ratio_1,distance_from_56,fill_per_m_1,fill_ratio_2,distance_from_199,fill_per_m_2,fill_ratio_3,distance_from_262,fill_per_m_3
0,76.781403,30.706507,0.9636199770892528,0.25143496305889973,383.24820278217265,0.9636199770892528,0.4967193572460046,1.9399686423172988,0.9645052940200858,0.32070826993341794,3.007422584457601,0.9645052940200858,0.2731995231680251,3.5304062131429452,0.0,0.15202411296653454,0.0
0,76.768841,30.702185,0.9296976523425731,0.3208626458265878,289.7494190847737,0.9296976523425731,0.6175198746152539,1.50553478610194,0.9318908855261039,0.42220103102517137,2.2072207717336085,0.9335082652247064,0.48978416451082957,1.9059584463230757,0.0,0.23438827728156808,0.0
0,76.794488,30.691011,0.8925589984899778,0.13853157899900903,644.3000252645373,0.8925589984899778,0.2393984095494854,3.7283413877713305,0.8948675959013763,0.43174457839496755,2.0726782470044953,0.9028398461717138,0.4473014904115164,2.018414571659717,0.0,0.31254556861149263,0.0
0,76.781181,30.69936,0.8714605901877177,0.2367468283637006,368.0981055631895,0.8714605901877177,0.44935471255377396,1.93936007755439,0.8714605901877177,0.3473657746242807,2.5087692969473196,0.8737459995381959,0.3766504646442073,2.319779428291842,0.8796190035494466,0.1852896809877647,4.7472638457806555
0,76.771895,30.70311,0.8631034258755935,0.3605608375278408,239.3780289044699,0.8631034258755935,0.6911546201734095,1.248784860410891,0.8702777981275699,0.3235249863642348,2.6899863528555508,0.8791373262984279,0.3704602305854916,2.373095014568772,0.8791373262984279,0.1771991197878463,4.961296237537665
0,76.801226,30.728631,0.8492234104941779,0.3165503978649712,268.2743146816153,0.8492234104941779,0.8373997456329327,1.014119498988274,0.8492234104941779,0.5598411503620838,1.5169006600263892,0.8577071083157362,0.3326757858125471,2.5782072062167716,0.8643069616746778,0.5747917045189088,1.503687257278858
0,76.808706,30.702568,0.8530094554673601,0.19611161804962765,434.96120421152153,0.8530094554673601,0.40247475408515654,2.1194110855630917,0.8530094554673601,0.46297433625645623,1.8424551614775704,0.8603541355886091,0.3928395235746001,2.190090568687975,0.8611493901408541,0.48819508069631407,1.7639452427758884
0,76.775071,30.752306,0.7948113035416484,0.550549946526163,144.36679334122465,0.7948113035416484,1.0,0.7948113035416484,0.8032629910176481,0.4370850895092807,1.8377725763179855,0.8131778630328788,0.5265854593086979,1.5442467099270452,0.8290221487770525,0.690321948263725,1.200921035267938
0,76.786832,30.700819,0.8154614284548342,0.22557619285903513,361.50154771182986,0.8154614284548342,0.42064000292740045,1.9386207274146894,0.8193893461773571,0.38755122950819665,2.1142736334939873,0.8240466493221855,0.40360619145199056,2.0417096337339187,0.8241608346254192,0.2581967213114754,3.1919879944222584
0,76.811415,30.726194,0.8093611554785136,0.3023773781139925,267.6659082523675,0.8093611554785136,0.7809637241361834,1.0363620363720996,0.8200712048271298,0.5702646883671426,1.4380536294036832,0.823410327668366,0.34907441430254804,2.358838957915443,0.823410327668366,0.6828554413795725,1.2058340283630609
