Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_113_0_0,fill_per_m_1_113_0_0,fill_ratio_2,distance_from_167_0_0,fill_per_m_2_167_0_0
0,76.783378,30.716465,0.881927758304644,6026.6,0.014633918931149304,0.881927758304644,3847.0,0.022925078198717027,0.8902587687557347,570.8,0.15596684806512523
0,76.790682,30.718419,0.9383048184484827,6236.5,0.015045375105403394,0.9428899623808426,4495.5,0.020974084359489324,0.9453487170524153,918.4,0.10293431152574209
0,76.774077,30.720803,0.9841103190364978,7289.7,0.013500011235530926,0.9842357985158146,3929.3,0.025048629489115477,0.9847384665928781,2020.8,0.04873012997787402
0,76.779344,30.723923,0.6209285674784312,6799.6,0.00913183962995516,0.624879432008915,4587.2,0.013622240844282244,0.6506980142348663,1374.7,0.04733381932311531
0,76.792508,30.72101,0.653162790531283,6413.9,0.010183551201784921,0.6641556775372933,4746.9,0.013991355991010836,0.6973383044995244,1562.7,0.04462393962369773
0,76.798519,30.718065,0.871204482263052,6854.6,0.0127097785758914,0.878710773069573,5187.5,0.016939002854353215,0.8865439028662782,2003.4,0.04425196679975432
0,76.789598,30.725341,0.6863271966860974,8209.4,0.00836026014917165,0.6907193718072023,5189.5,0.013309940684212396,0.7063521194462632,1916.3,0.036860205575654295
0,76.811364,30.712464,0.9768003285106593,4180.8,0.023363957340955303,0.9768003285106593,6174.6,0.015819653556678314,0.977590518987918,3027.1,0.03229462254262886
0,76.801829,30.716223,0.8902580530178021,6202.7,0.014352750463794833,0.8967681820273442,5719.5,0.015679135973902338,0.9009968555787606,2916.9,0.030888849654727983
0,76.781066,30.702775,0.56044063098044,4626.8,0.012112921046521136,0.56044063098044,2646.2,0.021179073047405333,0.5769044540487419,2003.6,0.028793394592171187
0,76.813526,30.722955,0.9071950307058299,5585.6,0.0162416755712158,0.909990922033253,6382.6,0.014257370382496993,0.9160856224787333,3198.4,0.02864199670081082
0,76.788215,30.721767,0.3577982653254418,6682.6,0.005354177495666982,0.3577982653254418,4471.7,0.008001392430740922,0.3577982653254418,1259.2,0.028414728821906113
0,76.780351,30.73344,0.7120140203307808,9444.0,0.007539326771821059,0.7267781320612157,6094.3,0.011925539144138223,0.7513703729176207,2860.8,0.026264344690912354
