Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_290_0_0,fill_per_m_1_290_0_0,fill_ratio_2,distance_from_132_0_0,fill_per_m_2_132_0_0
0,76.811364,30.712464,0.4719373657552943,4180.8,0.011288207179374626,0.47454850012224875,2165.1,0.021918086930037817,0.0,751.9,0.0
0,76.813526,30.722955,0.7809448189504872,5585.6,0.013981395355028773,0.7888424793099174,2970.5,0.026555882151486864,0.7932414594691074,1579.2,0.05023058887215726
0,76.803858,30.724407,0.785202867912825,7153.9,0.01097587145351242,0.785202867912825,2395.3,0.03278098225328038,0.7889143400806945,1678.0,0.04701515733496392
0,76.811415,30.726194,0.9728566047103429,6163.6,0.01578390234133206,0.9729115327165149,2700.8,0.03602308696373351,0.9729115327165149,2591.9,0.037536615329160646
0,76.801226,30.728631,0.8404495816388055,6452.5,0.013025177553487881,0.8518401186952756,2941.4,0.02896036304804772,0.8652156379034299,2400.4,0.03604464413861981
0,76.805758,30.701109,0.9044739272812876,3286.2,0.027523398675713216,0.9044739272812876,2392.2,0.037809293841705865,0.9044739272812876,2615.8,0.034577334936971
0,76.804076,30.697282,0.8683239636503679,2947.4,0.029460675973752046,0.8683239636503679,3508.8,0.02474703498775558,0.8782667417189017,2835.0,0.03097942651565791
0,76.808811,30.708145,0.7455030853527727,4053.0,0.018393858508580625,0.7455030853527727,2872.0,0.025957628320082613,0.7510990395991655,2452.2,0.030629599526921358
0,76.80172,30.703948,0.5416868240337284,3555.3,0.015236037016109141,0.5648342884825753,2026.6,0.02787102972873657,0.5648342884825753,2250.1,0.025102630482315244
0,76.814484,30.719424,0.5053320333358803,5238.0,0.009647423316836202,0.5066353514602192,2550.5,0.019864158065485953,0.5066353514602192,2130.7,0.023777882923932007
0,76.810006,30.737167,0.937987865459497,7758.0,0.012090588624123447,0.9410094039885912,4718.6,0.019942555079654794,0.9432649955410681,4208.8,0.022411732454406676
0,76.790582,30.732536,0.6770819719511081,8599.1,0.007873870195149587,0.6770819719511081,3670.4,0.018447089471204995,0.6786309308937885,3227.5,0.021026519934741705
0,76.773296,30.7083,0.7768603268982814,5708.1,0.013609788316572613,0.7958944435686713,2603.3,0.030572521168081714,0.8018286874213325,3950.2,0.020298432672303492
