Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.3960009663856152,fill_per_m_0,fill_ratio_1,distance_from_56,fill_per_m_1,fill_ratio_2,distance_from_199,fill_per_m_2
0,76.777493,30.713325,0.9900538501042633,0.25829825645856025,383.29869650633947,0.9900538501042633,0.5687695797774658,1.740694097057067,0.9900538501042633,0.34255158258615104,2.890232888809576,0.0,0.28959706168305066,0.0
0,76.781403,30.706507,0.9636199770892528,0.25143496305889973,383.24820278217265,0.9636199770892528,0.4967193572460046,1.9399686423172988,0.9636199770892528,0.32070826993341794,3.004662078995685,0.0,0.2731995231680251,0.0
0,76.768841,30.702185,0.9296976523425731,0.3208626458265878,289.7494190847737,0.9296976523425731,0.6175198746152539,1.50553478610194,0.9321964743292225,0.42220103102517137,2.207944571015615,0.0,0.48978416451082957,0.0
0,76.794488,30.691011,0.8925589984899778,0.13853157899900903,644.3000252645373,0.8925589984899778,0.2393984095494854,3.7283413877713305,0.8964033583879946,0.43174457839496755,2.0762353559144153,0.0,0.4473014904115164,0.0
0,76.781181,30.69936,0.8714605901877177,0.2367468283637006,368.0981055631895,0.8714605901877177,0.44935471255377396,1.93936007755439,0.877524306217674,0.3473657746242807,2.5262255821455804,0.0,0.3766504646442073,0.0
0,76.791314,30.765309,0.8670723185801037,0.5640410522081261,153.72503742159566,0.8670723185801037,0.9452684370632245,0.9172762832047352,0.8746530106310652,0.6037079667845103,1.4488015046242828,0.8843899451761247,0.6668667269588096,1.3261869417436851
0,76.771895,30.70311,0.8631034258755935,0.3605608375278408,239.3780289044699,0.8631034258755935,0.6911546201734095,1.248784860410891,0.8732648669425827,0.3235249863642348,2.699219237303152,0.8732648669425827,0.3704602305854916,2.3572432203112235
0,76.801226,30.728631,0.8492234104941779,0.3165503978649712,268.2743146816153,0.8492234104941779,0.8373997456329327,1.014119498988274,0.8577255956424988,0.5598411503620838,1.5320874413889631,0.8677787637994192,0.3326757858125471,2.6084818938051195
0,76.808706,30.702568,0.8530094554673601,0.19611161804962765,434.96120421152153,0.8530094554673601,0.40247475408515654,2.1194110855630917,0.8582251482337417,0.46297433625645623,1.8537207810982064,0.8643263798172609,0.3928395235746001,2.200202189312363
0,76.786832,30.700819,0.8154614284548342,0.22557619285903513,361.50154771182986,0.8154614284548342,0.42064000292740045,1.9386207274146894,0.8282859940482765,0.38755122950819665,2.1372296898641587,0.8391953857420706,0.40360619145199056,2.0792430926865353
0,76.811415,30.726194,0.8093611554785136,0.3023773781139925,267.6659082523675,0.8093611554785136,0.7809637241361834,1.0363620363720996,0.8245406516449519,0.5702646883671426,1.4458911247089241,0.8282559307422115,0.34907441430254804,2.372720247621327
0,76.775071,30.752306,0.7948113035416484,0.550549946526163,144.36679334122465,0.7948113035416484,1.0,0.7948113035416484,0.8073300284638013,0.4370850895092807,1.8470774863773043,0.8135353027476908,0.5265854593086979,1.5449254975929283
0,76.801829,30.716223,0.7851759613930136,0.30429556804913704,258.0306924701003,0.7851759613930136,0.7981855617037704,0.9837010327736484,0.7880370336036296,0.43406254021361473,1.815491917860071,0.8062220765382185,0.1475099729764509,5.46554283937756
0,76.771048,30.761639,0.7607850486168974,0.5663026521060842,134.34248379157884,0.7607850486168974,0.986910614286325,0.7708753331901814,0.7708105346207519,0.5702646090710897,1.3516717018023154,0.7807893596795598,0.6487581755225922,1.203513711485197
0,76.800424,30.724398,0.7296061783380641,0.3513966973773291,207.63034592627784,0.7296061783380641,1.0,0.7296061783380641,0.7373293285993954,0.38392807282068464,1.9204881872333635,0.7617620404343339,0.1474563020048026,5.166018882051739
0,76.813526,30.722955,0.7464914051180241,0.2740215268988118,272.42071583437377,0.7464914051180241,0.7093455926241063,1.0523663118234132,0.7595143407735707,0.5692823489072044,1.3341610577449592,0.7595143407735707,0.3475737525875316,2.1851889998002587
0,76.813366,30.729052,0.7319939418114051,0.318257635965816,230.00043332503995,0.7319939418114051,0.8434704597462035,0.8678358955589965,0.7321671905163992,0.5813397129186603,1.25944808903644,0.7516141250860395,0.2930361972123986,2.5649190517622444
0,76.780351,30.73344,0.7068573438476171,0.46330909840167195,152.56711907582653,0.7068573438476171,1.0,0.7068573438476171,0.7344559697157739,0.3310885218127912,2.218306952154205,0.7413310181744124,0.36898559932232106,2.0091055573332426
0,76.770601,30.750721,0.7030189588951778,0.5567754785663125,126.26614963457799,0.7030189588951778,1.0,0.7030189588951778,0.7170260545751449,0.4433792690233673,1.617184439305293,0.7329975734458718,0.5473072991928947,1.3392797328426125
0,76.801279,30.691834,0.7024840839871093,0.08823673701665048,796.1356094282462,0.7024840839871093,0.15152485256950293,4.636098119052034,0.7210991167130226,0.4288458298230834,1.6814880000360637,0.7295435417842606,0.3717270429654591,1.9625786059693533
0,76.792508,30.72101,0.690937738102466,0.31465673721288473,219.5846001018576,0.690937738102466,0.892940177365688,0.7737783063372056,0.7035278691356952,0.3002408497960434,2.343211690260032,0.7218259579027467,0.23984741538932744,3.009521519050174
0,76.782044,30.751951,0.7080725777960455,0.49890108811899647,141.92644487220642,0.7080725777960455,1.0,0.7080725777960455,0.7087716349452279,0.552475539603717,1.282901385016285,0.7136134617491663,0.5005850828457643,1.4255587835186019
0,76.774891,30.736846,0.6451727904094499,0.4364544393096479,147.8213376475074,0.6451727904094499,1.0,0.6451727904094499,0.6767757758544254,0.28993098487062474,2.3342650877981237,0.7065965642124741,0.4823752894364139,1.464827448018804
0,76.787096,30.696067,0.662522284353982,0.23368557383804786,283.5101343539215,0.662522284353982,0.42927435925164914,1.5433539648372017,0.692779681118605,0.39699361955228724,1.7450650262336531,0.692779681118605,0.4124941422443315,1.6794897434161689
0,76.785954,30.75735,0.6375574713552131,0.5272569393341772,120.91969280865682,0.6375574713552131,1.0,0.6375574713552131,0.6669211547606743,0.5451407304024192,1.223392635271185,0.6866299952313938,0.5646615491974878,1.2160027474993664
0,76.810006,30.737167,0.6323058305935795,0.3805963559297089,166.1355451102527,0.6323058305935795,0.9209729691228319,0.6865628544948615,0.659877743054199,0.5313935681470138,1.2417872225198616,0.6825532059137054,0.4231157329914408,1.6131595984106617
0,76.781066,30.702775,0.6576128923003434,0.22698417370657092,289.71750830102314,0.6576128923003434,0.4532523510971787,1.450875854716414,0.6583854720902883,0.31338166144200624,2.10090618915213,0.6789666942148798,0.26536050156739815,2.5586577135799953
0,76.775578,30.718136,0.6454722959071678,0.3197784515154191,201.84984099094132,0.6454722959071678,0.7405391895115938,0.8716247634819634,0.6454722959071678,0.24362368071255724,2.6494645102613696,0.0,0.4147760193590166,0.0
0,76.799059,30.741536,0.6150072266991697,0.43588045408608794,141.09539001666352,0.6150072266991697,0.982006476784155,0.6262761409814492,0.6219673243478316,0.4407639510593852,1.4111120540890887,0.6524055475279081,0.5498856062866805,1.1864386702782312
0,76.767338,30.709891,0.6311386259972629,0.35703352662408383,176.7729299724227,0.6311386259972629,0.7488116061323181,0.8428536908731328,0.6311386259972629,0.31447679802448814,2.0069481435896472,0.650294065331773,0.43049696470830334,1.510565970592615
0,76.804139,30.741704,0.6118528947223795,0.42600987058350265,143.62411224987088,0.6118528947223795,1.0,0.6118528947223795,0.619563226472562,0.5250757165724288,1.1799502565400006,0.6446076623000415,0.4590785034029273,1.404133840992066
0,76.79506,30.736182,0.5924145688620425,0.40062696847496543,147.87186472172343,0.5924145688620425,1.0,0.5924145688620425,0.6174982232494958,0.4266191543293781,1.4474226414427387,0.6280841179689377,0.35644049324663557,1.7621009112854664
0,76.784379,30.732329,0.6011150117432088,0.4421354212659072,135.95721646144446,0.6011150117432088,1.0,0.6011150117432088,0.6133374640348176,0.29238604589232614,2.0976974539362416,0.6267547443344498,0.3763370467356087,1.665408042527286
0,76.773296,30.7083,0.5978999788110851,0.28003120124805,213.51191443894456,0.5978999788110851,0.603833663031175,0.9901733133089939,0.6215431234777163,0.2969396282700913,2.0931632705903813,0.6247587311458418,0.40265098221747364,1.5516135778563847
0,76.807241,30.730795,0.578280140996174,0.36013402800262956,160.5735909498537,0.578280140996174,0.9783040366752402,0.5911047274847758,0.6001284979388369,0.47222037128350014,1.2708653299045127,0.6001284979388369,0.45889361248450766,1.3077726113677326
0,76.766896,30.748096,0.5467102793432796,0.5053375719934459,108.18714254446341,0.5467102793432796,0.9822726145747908,0.5565769331561191,0.5835113361996116,0.5652070261095112,1.0323851425133448,0.5971673328546315,0.6373657810920603,0.9369303319538854
0,76.793766,30.712887,0.5908332605690108,0.24407127228485367,242.07406920034973,0.5908332605690108,0.5957418783154316,0.99176049573634,0.594425263240759,0.24893726574942224,2.387851659940306,0.594425263240759,0.13823328663289866,4.300160096890075
