Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_0_1,fill_per_m_0_0_0_1,distance_from_0_0_2,fill_per_m_0_0_0_2,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_1_1,fill_per_m_0_0_1_1,fill_ratio_1,distance_from_13_0_0,fill_per_m_1_13_0_0,distance_from_24_0_1,fill_per_m_1_24_0_1,distance_from_66_0_2,fill_per_m_1_66_0_2,distance_from_4_1_0,fill_per_m_1_4_1_0,distance_from_58_1_1,fill_per_m_1_58_1_1,fill_ratio_2,distance_from_264_0_0,fill_per_m_2_264_0_0,distance_from_265_0_1,fill_per_m_2_265_0_1,distance_from_225_0_2,fill_per_m_2_225_0_2,distance_from_135_1_0,fill_per_m_2_135_1_0,distance_from_57_1_1,fill_per_m_2_57_1_1,fill_ratio_3,distance_from_153_0_1,fill_per_m_3_153_0_1,distance_from_193_0_2,fill_per_m_3_193_0_2,distance_from_151_1_0,fill_per_m_3_151_1_0,distance_from_96_1_1,fill_per_m_3_96_1_1,fill_ratio_4,distance_from_297_0_1,fill_per_m_4_297_0_1,distance_from_288_1_1,fill_per_m_4_288_1_1,fill_ratio_5,distance_from_52_1_1,fill_per_m_5_52_1_1,fill_ratio_6,distance_from_28_1_1,fill_per_m_6_28_1_1,fill_ratio_7,distance_from_105_1_1,fill_per_m_7_105_1_1,fill_ratio_8,distance_from_117_1_1,fill_per_m_8_117_1_1
2,76.742796,30.699565,0.6503256863469369,1.0,65.03256863469369,1.0,65.03256863469369,1.0,65.03256863469369,1.0,65.03256863469369,1.0,65.03256863469369,0.656186899788005,0.45796342511148386,143.28369118740582,0.4514789510289244,145.3416373659391,0.1871599230863642,350.6022491178361,0.6452256269688663,101.69882787678978,0.8880865687517898,73.88771803071845,0.6732663951706996,0.5681381172523831,118.50400012355017,0.46355807388618414,145.23884559413466,0.38385222763163274,175.39728747303397,0.8231088655238717,81.79554653954503,0.7440064640183284,90.49200883745466,0.0,0.5255492370003682,133.93225721292444,0.286012355275539,0.0,0.9292230904553451,75.7492967092514,0.2784641819743894,252.77217015459155,0.0,0.36910362885079573,0.0,0.2672748844249887,0.0,0.0,0.5506689031624595,0.0,0.0,0.5482653520435298,0.0,0.0,0.19406374013009858,0.0,0.0,0.23006586752853578,0.0
2,76.742851,30.7107,0.6949818861265425,1.0,69.49818861265426,1.0,69.49818861265426,1.0,69.49818861265426,1.0,69.49818861265426,1.0,69.49818861265426,0.7052610934509861,0.48894910416385406,144.2401852145827,0.4828354322963877,146.06655731472142,0.0724672619621608,973.2133854032489,0.37635725444060864,187.39139079416373,0.7446625908854216,94.70881202886984,0.7269796296359387,0.3404466644809164,213.53701048720046,0.28235713872442186,257.46812456031597,0.327476808547569,221.99423307569526,0.6229484484387958,116.69980581183898,0.608821430637789,119.40769379198257,0.0,0.3415073961929374,212.87375844276752,0.24818229156621854,0.0,0.7175657171510674,101.31192339041044,0.2902740545023239,250.445955592672,0.0,0.12276523114308305,0.0,0.21922431582804575,0.0,0.0,0.42654915045032876,0.0,0.0,0.4242830417928294,0.0,0.0,0.30720718983240436,0.0,0.0,0.32484426529864413,0.0
2,76.760074,30.707197,0.2576828885112137,0.9372924540832962,27.492261074824963,0.9372924540832962,27.492261074824963,0.9372924540832962,27.492261074824963,0.9372924540832962,27.492261074824963,0.9372924540832962,27.492261074824963,0.29458902198359915,0.47907937159624703,61.49065049535664,0.47142356876335845,62.48924353874948,0.3777788511465591,77.97922543560108,0.76675159697149,38.42039888109328,0.8855855964643233,33.26488406764269,0.33538907006333735,0.6757272408921304,49.633794490886466,0.5522562882639199,60.7306928306187,0.6019465542849552,55.717416716795036,0.9767548573291635,34.33707726628814,0.8833757984857451,37.966748765163224,0.39374020302048807,0.45160783934889454,87.18630827758943,0.48643328945938447,80.94433739477118,0.9287792979363144,42.39330095915709,0.1812034342434159,217.29179949843845,0.0,0.36359025756825625,0.0,0.1516066318090155,260.74392026936755,0.0,0.4213831161774118,0.0,0.0,0.6522768164418631,0.0,0.0,0.30260949367852874,0.0,0.0,0.3451148974194873,0.0
2,76.751598,30.701793,0.15954468011318834,0.905459890802184,17.620292376710488,0.905459890802184,17.620292376710488,0.905459890802184,17.620292376710488,0.905459890802184,17.620292376710488,0.905459890802184,17.620292376710488,0.24167180427167448,0.3490130197396052,69.24435210238953,0.34235615287694243,70.59075826177477,0.22419151616967659,107.79703371503503,0.7084628307433851,34.11213599139562,0.9577698446031079,25.232763970745115,0.26859217508084987,0.49906551868962623,53.819020754244896,0.4358147837043259,61.62989075264448,0.4261129777404452,63.033089605746596,0.8910646787064259,30.142837158663927,0.8098698026039479,33.164858625084456,0.0,0.5855942881142377,49.672042850714995,0.3256719865602688,89.31583241029361,1.0,29.08766457234436,0.16474170516589667,0.0,0.0,0.2620432591348173,0.0,0.08152036959260815,0.0,0.0,0.6113922721545568,0.0,0.0,0.6089248215035699,0.0,0.0,0.13422931541369174,0.0,0.0,0.17119907601847964,0.0
2,76.714692,30.737373,0.6802282424312913,1.0,68.02282424312914,1.0,68.02282424312914,1.0,68.02282424312914,1.0,68.02282424312914,1.0,68.02282424312914,0.6881814224390682,0.642080949840275,107.17985366335215,0.6377991044594676,107.89940243367062,0.4251386196789291,161.87224368343504,0.15066152485023673,456.7731696085956,0.36150526450863457,190.36553267750017,0.0,0.26178689377106307,266.58652187639404,0.3242721200537594,215.2169525757651,0.28418891447790523,0.0,0.2040697792215686,341.9852647925862,0.2663659019227782,262.00372111999957,0.0,0.41217827064774726,0.0,0.33191055400595676,0.0,0.41338042913005596,0.0,0.5235535264441098,0.0,0.0,0.3181397610541174,0.0,0.49477601356142825,0.0,0.0,0.47116508067293855,0.0,0.0,0.26488684176757815,0.0,0.0,0.5433823877028642,0.0,0.0,0.5671554093754855,0.0
2,76.747891,30.715129,0.4626229567393163,1.0,46.26229567393163,1.0,46.26229567393163,1.0,46.26229567393163,1.0,46.26229567393163,1.0,46.26229567393163,0.49032990367480317,0.5087732307549705,96.37494153283198,0.5028966028641609,97.50113659193832,0.21103953283589008,232.34030946045385,0.5096074523798488,96.21717684562496,0.577837512165732,84.85601805896077,0.5181934359746747,0.43974602586087036,117.83925391030687,0.19184316633452286,270.1130542596888,0.3831116466607962,135.25911845574322,0.5189507345784863,99.85407119532711,0.4472632896139408,115.8587006820877,0.0,0.24802335820549662,223.60106104850618,0.2944338879362284,188.35564903308452,0.6133382768688882,90.42038977687666,0.34610001390369377,0.0,0.0,0.15434953886082403,0.0,0.36578764425082266,0.0,0.0,0.27078833943551006,0.0,0.0,0.2746350280391157,0.0,0.0,0.37331417713305837,0.0,0.0,0.40594151179496685,0.0
2,76.746844,30.686661,0.26899340443509767,0.8572543732037043,31.378481445340885,0.8572543732037043,31.378481445340885,0.8572543732037043,31.378481445340885,0.8572543732037043,31.378481445340885,0.8572543732037043,31.378481445340885,0.3196248183687724,0.2259872973068871,141.43486035621154,0.2403754036121066,132.96901994371706,0.3758826242770464,85.03314538242425,0.7553046162580279,42.31733945335531,0.9716850583685199,32.89386984147202,0.3250283151288643,0.653088741439875,49.76786376875358,0.5996522726466309,54.20279884779162,0.4092271936983288,79.42490629507539,0.9129528439129971,35.60187333836039,0.8408437710676648,38.65501848413032,0.0,0.6540645069722882,58.12941258540801,0.3235904623354504,117.49538385296951,1.0,38.02038558326362,0.3087765674342689,0.0,0.0,0.45284391299719684,0.0,0.2386988610155058,0.0,0.0,0.6358265621119115,0.0,0.0,0.6712113685555121,0.0,0.0,0.17283468757761772,0.0,0.0,0.10871802150232408,0.0
2,76.74777,30.729357,0.48050694725782894,1.0,48.0506947257829,1.0,48.0506947257829,1.0,48.0506947257829,1.0,48.0506947257829,1.0,48.0506947257829,0.5255946996929275,0.7400306364573842,71.02337035788311,0.7336730709544358,71.63881577514914,0.4184279292357906,125.61176321400544,0.41150969653888125,127.72352732234269,0.546109870746188,96.24339859940103,0.5534237161064706,0.2851092800432514,194.10933099845627,0.02978544467916821,1858.034090367408,0.46009751604409244,120.2840043269076,0.40544247654709104,136.49870157158827,0.40507203572250977,136.6235304590583,0.0,0.1789129063585667,0.0,0.3890830087804487,151.36786021670602,0.5092460027432645,115.65071138214904,0.5279082107708173,111.56231572867601,0.0,0.19227881178602535,0.0,0.4541304151940809,0.0,0.0,0.21445520169001112,0.0,0.0,0.20407284668755818,0.0,0.0,0.5454891320671599,0.0,0.0,0.5638009230984872,0.0
2,76.747066,30.750712,0.05197128365147241,0.934209477590131,5.5631295654949415,0.934209477590131,5.5631295654949415,0.934209477590131,5.5631295654949415,0.934209477590131,5.5631295654949415,0.934209477590131,5.5631295654949415,0.10917994318803964,0.947156811519762,11.527124321985795,0.9415421673943268,11.595863357898239,0.6626962690069874,16.475110588994195,0.4341253464873051,25.149405366782087,0.07154686102427404,152.59920788278558,0.19495940055853006,0.29734588510348126,65.56653726372603,0.4660420301277907,41.833008174192216,0.5959227410798892,32.71554970452015,0.19870880896926119,98.11311414416905,0.19586606328430112,99.53710065410615,0.0,0.2993915992879852,74.80231376775117,0.687492804576732,32.57515453293612,0.16129260797562855,0.0,0.7917356689308266,28.286188469456654,0.0,0.5134122689715637,0.0,0.7450384789096609,0.0,0.0,0.3560959625926549,0.0,0.0,0.31282600802345045,0.0,0.0,0.8177366076568159,0.0,0.0,0.8489093952302093,0.0
2,76.757658,30.722922,0.45231828451830014,0.8721176244310046,51.864366898147026,0.8721176244310046,51.864366898147026,0.8721176244310046,51.864366898147026,0.8721176244310046,51.864366898147026,0.8721176244310046,51.864366898147026,0.5034649116828187,0.7505182399076785,67.08230192310184,0.7437437223516338,67.69333260264966,0.4072938259996153,123.61221298829467,0.6416664885773513,78.46208593486915,0.5613125894898809,89.69421336876944,0.5353410492497898,0.5113371658153997,104.69433576104575,0.33955933579808945,157.65758523220728,0.5981022802555938,89.50660562956163,0.5396213108798324,99.20680270705694,0.4569914303421452,117.14465823767964,0.0,0.17728078986173143,0.0,0.5034300002137071,112.09433608629942,0.5995341183510354,94.1258385679388,0.4586904024106169,123.02775759708135,0.0,0.38464086508665823,0.0,0.4628470070309662,0.0,0.0,0.12648259355031735,0.0,0.0,0.3337465005449533,0.0,0.0,0.5943624046331716,0.0,0.0,0.6319748680358173,0.0
2,76.735551,30.722152,0.5819714019143988,1.0,58.19714019143988,1.0,58.19714019143988,1.0,58.19714019143988,1.0,58.19714019143988,1.0,58.19714019143988,0.5819714019143988,0.5277106930569543,110.2822833744603,0.522060723802055,111.4758064303377,0.1693297568017966,343.69115795495196,0.3845811091406522,151.32605010548122,0.49201964121804076,118.28214834547539,0.5819714019143988,0.17194977409034604,338.45429864224116,0.21641877500824327,268.90984938447775,0.25875789792626525,224.90961882842137,0.4330157824850953,134.3995820601367,0.36057319561904594,161.40173728533756,0.0,0.310543341680554,193.4667772212845,0.19496849741117342,0.0,0.5204566315845758,115.43674507431426,0.4931692406405675,121.82393902837191,0.0,0.19442488838191652,0.0,0.4275083992050832,0.0,0.0,0.4120734674235606,0.0,0.0,0.3000989190200779,0.0,0.0,0.5088180513844207,0.0,0.0,0.5251174106386961,0.0
2,76.730468,30.707526,0.8172977699624937,1.0,81.72977699624937,1.0,81.72977699624937,1.0,81.72977699624937,1.0,81.72977699624937,1.0,81.72977699624937,0.8172977699624937,0.5419018558697174,150.82025667743537,0.5364215512546785,152.36109885049393,0.08015593800513454,1019.6347149105037,0.2318497324677794,352.5118451780293,0.6889883910897507,118.62286513562299,0.0,0.3796450768020607,217.25748657522837,0.32758218295919156,251.78638969797166,0.11952077588665969,0.0,0.6340729727627131,130.0808246364756,0.5672201716701099,145.4122037547094,0.0,0.3825926854357015,0.0,0.0,,0.7237546137422527,0.0,0.3901994173934841,0.0,0.0,0.20267618660696532,0.0,0.3392429572899288,0.0,0.0,0.40383102682237415,0.0,0.0,0.4017996836291027,0.0,0.0,0.32980369445140767,0.0,0.0,0.292003423029381,0.0
2,76.757627,30.748752,0.3264613082439919,0.9362678091428677,34.86836832966199,0.9362678091428677,34.86836832966199,0.9362678091428677,34.86836832966199,0.9362678091428677,34.86836832966199,0.9362678091428677,34.86836832966199,0.37181958825676487,0.9452583873838336,39.33523290767512,0.9394420337054945,39.578768557989235,0.6505784244470336,57.15215480328864,0.4786382026182766,77.68280639172012,0.20195774428226748,184.1076159659859,0.38321718985291,0.28919387539792485,132.51220805613914,0.4278873058539674,89.56030819565777,0.5641863067988955,67.92387288291773,0.32495435905433795,117.92954277275274,0.311596928524903,122.98490606664727,0.0,0.2753318715998642,161.41678898960998,0.6590460813005147,67.4356283743447,0.1238498022990193,0.0,0.7842536443951085,56.669404009500674,0.0,0.4787115950937131,0.0,0.718659119473776,0.0,0.0,0.33739438364081725,0.0,0.0,0.2925607552085723,0.0,0.0,0.8111886828802878,0.0,0.0,0.8191517664651432,0.0
2,76.727989,30.713761,0.6587077755008761,1.0,65.87077755008761,1.0,65.87077755008761,1.0,65.87077755008761,1.0,65.87077755008761,1.0,65.87077755008761,0.6828295323584894,0.5679991522522376,120.21664638951042,0.5628311514697012,121.3204938240253,0.13435986892515367,508.2094362110947,0.15036110794111412,454.1264305034954,0.5551362102414451,123.00216050787007,0.0,0.26925773162262184,253.59700100107395,0.2930761831787281,232.9870428065716,0.04480836009716494,0.0,0.5033502339457768,135.65694149097123,0.4403071455354669,155.08027504938303,0.0,0.3518886841976556,0.0,0.09099431030828674,0.0,0.58792122466946,0.0,0.42494986876212526,0.0,0.0,0.17528815272502,0.0,0.3761799181597352,0.0,0.0,0.3719167250851824,0.0,0.0,0.2843134058266356,0.0,0.0,0.36798774026312786,0.0,0.0,0.33234972855768763,0.0
2,76.749047,30.743196,0.7192017782722638,1.0,71.92017782722638,1.0,71.92017782722638,1.0,71.92017782722638,1.0,71.92017782722638,1.0,71.92017782722638,0.740920766096963,0.883851905681666,83.82860989879656,0.8777896769998661,84.40755063665166,0.5767149222619571,128.47261922597175,0.3975062630280545,186.39222447790004,0.25478571838366065,290.801529535212,0.0,0.20468149394733318,373.72128340070543,0.3509303704270333,217.97438196440154,0.4951999388040006,154.47059785814557,0.3034843472108011,0.0,0.22954236866764832,333.2449301206157,0.0,0.20625920330458394,0.0,0.5872329846436288,0.0,0.28898854487387887,0.0,0.7160505631944312,0.0,0.0,0.4022107054751295,0.0,0.6522919814117152,0.0,0.0,0.3758008070222409,0.0,0.0,0.20356275458491901,0.0,0.0,0.74411466600371,0.0,0.0,0.7777724656250598,0.0
2,76.750709,30.746168,0.8709691237460856,0.9870426383061763,88.24027351449784,0.9870426383061763,88.24027351449784,0.9870426383061763,88.24027351449784,0.9870426383061763,88.24027351449784,0.9870426383061763,88.24027351449784,0.882741427940773,0.9417699287735389,93.73217395997786,0.9355839594106742,94.35191989576363,0.6283637428041761,140.48255298776388,0.44549712167040684,198.14750421526935,0.23458874036491367,376.29317867840876,0.0,0.2486193775002439,359.56399350068324,0.39786320616645526,224.6867135490818,0.541086935310762,165.21296376209804,0.21708459361888965,0.0,0.21395258073958437,417.8242483760903,0.0,0.28762806127427065,0.0,0.641974826812372,0.0,0.2615279539467265,0.0,0.7705434676553811,0.0,0.0,0.4501805054151624,0.0,0.7053761342570006,0.0,0.0,0.35011220606888477,0.0,0.0,0.24759488730607862,0.0,0.0,0.7991804078446678,0.0,0.0,0.8335252219728754,0.0
2,76.728869,30.724373,0.49888815345135606,1.0,49.888815345135605,1.0,49.888815345135605,1.0,49.888815345135605,1.0,49.888815345135605,1.0,49.888815345135605,0.49888815345135606,0.5802895428770551,85.97228048913067,0.5752684765736371,86.72266494120959,0.3258941299458295,153.08289030375656,0.12352298286184941,403.8828579854832,0.43250071276966456,115.3496719708407,0.0,0.1470364621281718,339.29553678765393,0.2113995628346058,235.9929920203642,0.14031266829283748,0.0,0.37904298793043373,131.61782946448218,0.32093642094592456,155.44765906622206,0.0,0.29504704279785854,0.0,0.1966373111160389,0.0,0.4567507206893275,0.0,0.44129945829505496,0.0,0.0,0.191845915037856,0.0,0.39898469921120155,0.0,0.0,0.37986663287610484,0.0,0.0,0.1958691038109418,0.0,0.0,0.47124370386796344,0.0,0.0,0.48572876738366016,0.0
2,76.740917,30.734954,0.06420893707513409,1.0,6.420893707513409,1.0,6.420893707513409,1.0,6.420893707513409,1.0,6.420893707513409,1.0,6.420893707513409,0.08643810454737913,0.5948658751939822,14.530688034372822,0.5900191879887777,14.650049745335265,0.35449618151378703,24.38336688938845,0.22566909510668062,38.303031483561014,0.2998906819762864,28.823204501637086,0.11598009826955213,0.06550672344068924,177.05067843083654,0.13802356070972624,84.02920318326439,0.2762993937818685,41.97624058528175,0.24871761549105198,46.631236006572564,0.19058030287972724,60.85628814576167,0.1615671859692193,0.17608610896637134,91.75464601814511,0.35534473400555,45.46773049032882,0.32797700499193494,49.26174198498833,0.4613449939225294,35.02090368327487,0.1615671859692193,0.20507449679308315,78.78463119294545,0.4050118109333313,39.89196897663184,0.0,0.24283890498505475,0.0,0.0,0.0,,0.0,0.4747689414498781,0.0,0.0,0.48875094602135905,0.0
