Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,distance_from_202_0_0,fill_per_m_1_202_0_0,fill_ratio_2,distance_from_168_0_0,fill_per_m_2_168_0_0,fill_ratio_3,distance_from_284_0_0,fill_per_m_3_284_0_0
1,76.708249,30.663889,0.8926717110769748,1.0,89.26717110769748,0.9009457798507666,0.39912055505088406,225.73274376607958,0.9070567013296446,0.33330700264623403,272.1385071805341,0.9070567013296446,0.3362889529602275,269.7253933990871
1,76.711141,30.68668,0.38313852824949746,1.0,38.31385282494975,0.4008571949630842,0.3629770181466531,110.43597112837773,0.4470464226095113,0.27683719294646847,161.4835123313636,0.4988363694253907,0.18734203180975684,266.27039570700924
1,76.727591,30.703045,0.20788625514602732,1.0,20.78862551460273,0.20788625514602732,0.4076288484436128,50.99890646595985,0.22115278068913186,0.27245279809491413,81.17104402506047,0.2972597203054458,0.1142966490899813,260.07737118471846
1,76.708931,30.698582,0.2686773593849461,1.0,26.867735938494608,0.3135375230790384,0.4476797672279156,70.03611644557866,0.3812682078449809,0.3019618750133716,126.2636906821755,0.4349829291346301,0.16903075814951898,257.33951258140763
1,76.69354,30.691212,0.5416342146608669,1.0,54.16342146608669,0.5748550437028158,0.46368358869530973,123.97571484475327,0.5865131647246707,0.3881251992573561,151.11442540884045,0.5926469607947134,0.2354768736442686,251.67947562019035
1,76.695912,30.71134,0.624148907849134,1.0,62.4148907849134,0.6503615247624214,0.4887996358805295,133.05278421307585,0.6599157291988009,0.3905119814987945,168.98731933038988,0.6894442697278984,0.27666314028440686,249.1999002899905
1,76.733428,30.670581,0.9000186418481051,0.960961072479645,93.6581790483682,0.905681632368147,0.14069796589083955,643.7062729612023,0.9139898615783745,0.2678228254713916,341.26660413266586,0.9181757078801189,0.3696396906594376,248.397488441269
1,76.702343,30.687719,0.44076274693822814,1.0,44.07627469382282,0.49327891095376736,0.42950096937827,114.84931260290752,0.5040773757242138,0.3502044989775051,143.9380068491332,0.5512798755685853,0.22673492152019759,243.13849488750995
1,76.736482,30.670963,0.7159722288473975,0.9370045313177736,76.41075415510284,0.7388808053599347,0.14156907260260065,521.922473444501,0.7388808053599347,0.2168203254058344,340.7802308095107,0.7388808053599347,0.3210037191875006,230.17826934533088
1,76.710537,30.716773,0.42142455059249795,1.0,42.1424550592498,0.44918897586020173,0.4561917353130615,98.46495258226146,0.4556504402304379,0.3484321502423811,130.77164088143763,0.49230870509193425,0.22235330011186819,221.4083194826651
1,76.720965,30.675272,0.5189177052828375,1.0,51.89177052828376,0.5490282312448375,0.2767037639114668,198.4173339327985,0.5809647931847775,0.2461089575257388,236.05999514423138,0.5950864127581046,0.27360260097536576,217.50027618037305
1,76.716695,30.700924,0.10410858198457384,1.0,10.410858198457385,0.14070155480966037,0.376849632926319,37.336258952166766,0.20356692866585047,0.255939746662102,79.53705171655287,0.2487259788892522,0.1144661265167941,217.29221251560386
1,76.69194,30.709532,0.5520471808519802,1.0,55.204718085198024,0.5832376328615538,0.48242333136479415,120.89747633298583,0.6205003229197454,0.4076784957974671,152.20334879473438,0.6397498675298564,0.30024994482125067,213.07243467129427
1,76.738465,30.69128,0.1785446620543336,0.9853677212116684,18.119597203243494,0.22725202951002088,0.335720688753595,67.69080283783595,0.2815348675428468,0.11734770104209465,239.91511128271304,0.3512131281040559,0.17704403690284987,198.37614090147449
1,76.696883,30.70069,0.48743119824951364,1.0,48.743119824951364,0.4993719741326029,0.4691133428626235,106.45017493753966,0.4993719741326029,0.39432697841058867,126.63905882002253,0.4993719741326029,0.25699381833707696,194.3128349794076
1,76.6847,30.693087,0.6439995432390158,1.0,64.39995432390158,0.6642184193882116,0.5274580691734927,125.92819376695049,0.6787354256729684,0.4579236308806493,148.22022274056224,0.6787354256729684,0.3496690361003895,194.10795798290368
1,76.685268,30.686947,0.5256901823026858,1.0,52.56901823026858,0.540644712568502,0.504713631719018,107.11910251504509,0.5694104741523464,0.43493571795567515,130.9183060036416,0.5997532897024199,0.31210996357254606,192.16089189764514
1,76.703663,30.693716,0.29446575954191767,1.0,29.44657595419177,0.3215813204510784,0.42290278916871704,76.04142812186173,0.36228783524681024,0.34734252165389773,104.30275957050962,0.41769896310848625,0.21927280243777214,190.49282832376161
1,76.68913,30.720583,0.5953850173200438,1.0,59.53850173200438,0.5953850173200438,0.5301128505514685,112.31288143659857,0.6345595740267,0.4607056936647956,137.7364297321662,0.6534015372581143,0.35264344571900097,185.28673797577633
1,76.680626,30.706793,0.5974131021703083,1.0,59.74131021703083,0.5974131021703083,0.5263061998597591,113.51055760496389,0.6322110328119525,0.45957033298917277,137.56567546470563,0.6567375644657031,0.35761966021963704,183.64134792319825
1,76.738767,30.665791,0.5765164755142536,0.8461958485566307,68.13038335009875,0.5765164755142536,0.06630264584253423,869.5225781539004,0.6053193166314044,0.24668567069498534,245.3808179964583,0.6053193166314044,0.33794515598024655,179.1176189152971
1,76.68866,30.70407,0.4361265291353167,1.0,43.61265291353167,0.49239738619538603,0.4944648371496825,99.58188109669959,0.5328298272846214,0.4214589523975995,126.42508226565226,0.5642517920586175,0.3165297442172115,178.2618544914415
1,76.71159,30.660789,0.4532888347480276,1.0,45.32888347480276,0.5011097518201304,0.4041973705137041,123.97649969450768,0.5329651886700726,0.33794332820866246,157.70845114628042,0.5765804029317604,0.34094523670678045,169.11232094074708
1,76.705985,30.680949,0.27230732651936895,1.0,27.230732651936897,0.33628012167293686,0.38590779400548036,87.14001813297433,0.3568794618343472,0.30286872510522894,117.83305183140078,0.3568794618343472,0.21275318511822366,167.74341669011196
1,76.681942,30.714258,0.5830415609696922,1.0,58.304156096969216,0.5830415609696922,0.5341473880901036,109.15368566238139,0.5830415609696922,0.4692692518699178,124.24456932697397,0.6119211845569024,0.3682583827179941,166.1662607760652
1,76.714549,30.716228,0.34181735169787597,1.0,34.1817351697876,0.34181735169787597,0.4843020919191025,70.57936717625678,0.34872367396968484,0.3766612398929177,92.58284023830662,0.391635324802473,0.2493613890724304,157.0553188924999
1,76.689434,30.707174,0.400763060875326,1.0,40.0763060875326,0.44496171695099196,0.49045689452666197,90.72391925093086,0.4485255587700504,0.4203194738078459,106.71063006114707,0.47594347628756833,0.3111111111111111,152.98183166386124
1,76.704309,30.698164,0.37330931627975295,1.0,37.330931627975296,0.37442945911763836,0.5013377630423387,74.6860673022984,0.4179054785584009,0.4200235555222722,99.49572424307546,0.4196742926556256,0.29342964319510917,143.02382270784176
1,76.70499,30.708699,0.20498429541582097,1.0,20.498429541582098,0.20498429541582097,0.44891335026813434,45.66233000051894,0.24801820415564244,0.3421098611615123,72.4966545289238,0.308012338197428,0.21714178191739578,141.84848971839094
1,76.699239,30.704057,0.3971835296184548,1.0,39.71835296184548,0.4038430911130947,0.5275050193997379,76.55720348834568,0.42724186564763844,0.45040316593393115,94.8576515357598,0.46598972011785594,0.3303507446787907,141.0590796672642
1,76.683915,30.710755,0.42521350446923345,1.0,42.52135044692334,0.4693104512699302,0.5095714767742662,92.09904256038823,0.47995208894211244,0.44159824541671355,108.68523458221767,0.47995208894211244,0.3403216736025194,141.0289517742191
1,76.704665,30.674897,0.24317219099945409,1.0,24.317219099945408,0.26062992381994604,0.40089829528054716,65.01148218591406,0.2613523510400126,0.32327061145326486,80.84630701971379,0.32567034993155397,0.23463200517200314,138.8004802212779
1,76.717864,30.65906,0.6005168604336534,1.0,60.051686043365336,0.6374449298668736,0.31369380986041306,203.20609136358883,0.6374449298668736,0.46574799785609416,136.86477082051354,0.6385316375647166,0.46152232846811714,138.35335761199855
1,76.736689,30.682809,0.1662833687560794,0.936280631643216,17.75999237154403,0.17391077854392106,0.23539533205672578,73.88030043943772,0.17718364700262393,0.042331566434472105,418.5615178613777,0.2584490682098992,0.19335053978297673,133.66865616201088
1,76.728325,30.672599,0.3796924081672669,1.0,37.96924081672669,0.39418327431598993,0.2349546503807914,167.76993929557744,0.440855844245889,0.27078902884562955,162.80417494211352,0.4440478224411606,0.33269716633040697,133.46907259203087
1,76.714146,30.697422,0.06707647738842748,1.0,6.7076477388427485,0.0876178862267188,0.38896379116418,22.52597496658388,0.10423399911392277,0.2705718478349932,38.52359362142114,0.17274964114755192,0.13205312516294349,130.81829069504568
1,76.686186,30.684043,0.4094116521912404,1.0,40.941165219124045,0.4094116521912404,0.4639012356906567,88.25405510759373,0.4252980892209182,0.4436493230415951,95.8635722252739,0.4252980892209182,0.33093660122545954,128.51346380123496
1,76.70228,30.670065,0.2578876854332023,1.0,25.788768543320227,0.302988581382698,0.40716125502128625,74.41488541606392,0.302988581382698,0.3399927933699003,89.11617754587434,0.3488411502819073,0.2826400288265204,123.42241533523904
1,76.697373,30.717857,0.18192813049527112,1.0,18.19281304952711,0.2486691434717671,0.5053577326271238,49.206557536786846,0.29648611192277685,0.4081479125637607,72.64182978675896,0.353319195881027,0.29441230076696306,120.00829957192946
1,76.67732,30.699459,0.2594234334312925,1.0,25.94234334312925,0.32923993947971425,0.5260644904587027,62.58547106888606,0.3639659688045928,0.47370430312773887,76.8340009582826,0.41984254819683203,0.36185954479220994,116.02362138545152
1,76.739442,30.680772,0.2310747965880714,0.8345760536382291,27.687685931165884,0.2310747965880714,0.18511606698023186,124.82698036834769,0.2310747965880714,0.12355707928358513,187.0186620854919,0.24396346058609567,0.21888484500477104,111.45744721649321
1,76.698487,30.722642,0.26806364082287626,1.0,26.806364082287626,0.3406108763774053,0.558621836404711,60.97342677643542,0.36373083486625546,0.43795511622306577,83.05208031432032,0.36373083486625546,0.33191518640413753,109.58547537604363
1,76.717025,30.708136,0.019710537754364155,1.0,1.9710537754364155,0.08425787724556018,0.42527908076069965,19.81237287638215,0.1445785229067629,0.30969055670702883,46.68483419193696,0.18556876986259643,0.17445183811497766,106.37249332981622
1,76.69422,30.726219,0.20990559309558576,1.0,20.990559309558577,0.2144757106188978,0.4896790667851559,43.79924018949291,0.2784822024634583,0.4002834741329853,69.57124649391315,0.30190164777357964,0.29569614272697614,102.09860872359542
1,76.710479,30.655046,0.29314773026101326,1.0,29.314773026101328,0.3085750558626911,0.44132724391835215,69.91978404119985,0.34306942722577805,0.3792089974213192,90.46974875562132,0.38585091248751097,0.3820175847391804,101.00344274752372
1,76.679274,30.692858,0.22197216193294944,1.0,22.197216193294945,0.2826260041889275,0.5146110787238017,54.920310866571235,0.28826302123782016,0.4470146761677826,64.48625439081187,0.3312126891069751,0.341762838109361,96.91302042646019
1,76.737485,30.676334,0.1552402459307125,0.9127826143754258,17.00736226630873,0.1552402459307125,0.13651335740745926,113.71798985747455,0.21029043664467711,0.12151834952271645,173.05241345906015,0.21029043664467711,0.22686597803469288,92.69368570218977
1,76.690413,30.677268,0.2064212717606032,1.0,20.64212717606032,0.2064212717606032,0.46259625962596257,44.62233912732184,0.2755395287164233,0.3899333753600079,70.66323277971014,0.31498561156817195,0.34003287969246365,92.63386877558864
1,76.68811,30.698177,0.20513964048200717,1.0,20.513964048200716,0.20513964048200717,0.4957897272871505,41.37633944222382,0.2762650693759031,0.42560480435306347,64.91117265366334,0.29271336616792926,0.31633162728656294,92.53370226643887
1,76.696593,30.678177,0.1753712786234496,1.0,17.53712786234496,0.1753712786234496,0.44415891584364114,39.483903703778445,0.24276800012625732,0.36899670789784894,65.79137291204883,0.26075560185428104,0.2909067663885959,89.63545437302112
1,76.71782,30.664171,0.23818278104672652,1.0,23.81827810467265,0.25497980010786564,0.29722251295201213,85.78751238437756,0.2558455538043844,0.353609555706735,72.35255656285744,0.31670505062613924,0.3565728190904809,88.81917904846664
1,76.733171,30.68394,0.09944139275934516,1.0,9.944139275934516,0.12283374333221411,0.23117945483718383,53.13350332914491,0.1833112839403847,0.11136049563628607,164.61069331003762,0.19245163296716583,0.2202168408751542,87.39187802456532
1,76.715344,30.712724,0.010995828658480478,1.0,1.0995828658480478,0.09377679598049254,0.47786999611628134,19.62391377207821,0.14410512963312766,0.36399073661195896,39.59032885684516,0.1897758978889511,0.22958530515959205,82.66029820899548
1,76.673781,30.709807,0.27074467314355377,1.0,27.074467314355378,0.27074467314355377,0.552571750375438,48.99719773216775,0.2730481095804496,0.4902907558818622,55.6910580721293,0.3180820773932847,0.39332346070415486,80.87035459919736
1,76.748676,30.682277,0.13688563006880727,0.7154366821183903,19.133157900639414,0.17108584811735048,0.1782910120195266,95.95876212683844,0.22791332497970926,0.15129835500676866,150.63833639798204,0.22791332497970926,0.28622061779546293,79.62854903156529
1,76.680322,30.696429,0.19068772066366657,1.0,19.068772066366655,0.24701752394988638,0.5196569898676464,47.53472555286908,0.24701752394988638,0.45276329276284466,54.55776294110332,0.27561472766268447,0.348605611161832,79.0620457152472
1,76.712171,30.668876,0.18143543508979731,1.0,18.143543508979732,0.1997563519394493,0.37349790504278535,53.4825896591218,0.21037684585650185,0.30261674689655665,69.51923448189562,0.2416595588899038,0.30582830567233593,79.01804849575224
1,76.707739,30.67142,0.14011317576645255,1.0,14.011317576645254,0.14011317576645255,0.35856153751741765,39.07646557312253,0.19545357381346112,0.28588755965316337,68.36728889168312,0.2267148769877495,0.28798850616205446,78.72358519064453
1,76.703089,30.729861,0.13935607407282413,1.0,13.935607407282413,0.13935607407282413,0.5218828841610481,26.702556895853316,0.22334332456723463,0.47073337733556225,47.44582290539903,0.22334332456723463,0.3063603782546742,72.90215720440573
1,76.708514,30.719551,0.018390676547466733,1.0,1.8390676547466733,0.018390676547466733,0.489856773732181,3.754296670708376,0.10362111520810238,0.3830341300842627,27.05271072980025,0.16165938142858796,0.23845858042057114,67.79348478191396
1,76.724498,30.659777,0.274055220687206,1.0,27.4055220687206,0.2805459657213769,0.26343037214885956,106.49719826643438,0.2828860748268421,0.38195278111244496,74.06310120401031,0.30633807824188225,0.46737861811391224,65.54387949497932
1,76.709301,30.675397,0.02709599250348349,1.0,2.709599250348349,0.10732953416895107,0.35997562143572326,29.815778563247978,0.12157161656070162,0.28744213718746825,42.294291905230736,0.1515477943180833,0.2449102491547313,61.87891067896356
1,76.683038,30.698,0.1716792858483035,1.0,17.16792858483035,0.18240727505733081,0.5377951610557109,33.91761180953337,0.1873416175379122,0.4726832921198799,39.63364490793117,0.21975228513918288,0.37320532919582583,58.88240814050003
1,76.695929,30.704942,0.013001923510736035,1.0,1.3001923510736035,0.013001923510736035,0.49190075744021,2.6432005468738082,0.08630691429277744,0.4206715572255025,20.516460599810014,0.17100941967199024,0.3097632253831932,55.206495044866195
1,76.664354,30.708365,0.15615259736619036,1.0,15.615259736619036,0.15615259736619036,0.5790480675830807,26.967121748279713,0.15615259736619036,0.5204525162138561,30.003236126545424,0.23678421626485333,0.4292232066641157,55.16575352603114
1,76.688734,30.687228,0.026532203873819715,1.0,2.6532203873819715,0.09253489285078208,0.47606547988354886,19.43742967320739,0.11326636348287747,0.4048167326874433,27.979664459751913,0.13062665600239426,0.2938779649692168,44.44928561284857
1,76.724151,30.674408,0.046965966775055046,1.0,4.696596677505505,0.046965966775055046,0.2607965921192758,18.008658162824105,0.046965966775055046,0.22952928647497337,20.461862403853186,0.13602090031677025,0.3181001064962726,42.76040703506148
1,76.699339,30.676933,0.02538635566034486,1.0,2.538635566034486,0.051411295213498236,0.426154222831014,12.06401167914385,0.058259954739618494,0.35066404621523434,16.614179688059345,0.08244163239031015,0.2644803102190989,31.17117955662349
1,76.691224,30.694111,0.03654966784809488,1.0,3.654966784809488,0.0828517976034055,0.48335189241443444,17.14109304290608,0.0828517976034055,0.41027398098407997,20.19426077292979,0.09215359065318272,0.2964966165367531,31.08082369694076
1,76.726063,30.663494,0.08550853085446808,1.0,8.550853085446807,0.13085594380304866,0.2555078345835478,51.214063168094526,0.13085594380304866,0.36949532962628573,35.41477613137864,0.13085594380304866,0.4606836380818982,28.40473005463799
1,76.704678,30.658433,0.06570863942835237,1.0,6.570863942835237,0.07282147985782052,0.4777293863986781,15.243248988047183,0.09132262729362334,0.41631396927386316,21.93599879747218,0.09132262729362334,0.41909050143433685,21.790669791148147
1,76.700597,30.661634,0.022469308320117398,1.0,2.24693083201174,0.022469308320117398,0.4165402473222084,5.394270653211718,0.04765860154416108,0.35043442283822923,13.59986303804455,0.07692309703709563,0.37358393916110094,20.59057924434059
1,76.744026,30.670257,0.0,0.8315880439202927,0.0,0.0,0.0,,0.0,0.19904771587366138,0.0,0.0,0.2941914057204826,0.0
1,76.722183,30.687605,0.7999160853731894,1.0,79.99160853731894,0.0,0.3309811636736121,0.0,0.0,0.2017690050159747,0.0,0.0,0.09588885185395953,0.0
1,76.717988,30.674171,0.8302198645669916,1.0,83.02198645669915,0.0,0.3195752907601191,0.0,0.0,0.24287292478595762,0.0,0.0,0.24634056525608372,0.0
1,76.732203,30.688969,0.6514203883518642,1.0,65.14203883518643,0.0,0.25762693689346416,0.0,0.0,0.11613318320733472,0.0,0.0,0.07995103032902615,0.0
1,76.743765,30.680904,0.7222669318556592,0.7941458568834994,90.94890133785779,0.7282365369370709,0.1900626862604049,383.1559740975743,0.0,0.11134518548967218,0.0,0.0,0.2349964032473538,0.0
1,76.734448,30.696438,0.8556964681062857,1.0,85.56964681062857,0.8675164038485572,0.41559123649459784,208.74270862057358,0.0,0.19228316326530612,0.0,0.0,0.15071653661464587,0.0
1,76.725084,30.684377,0.4187705248920731,1.0,41.87705248920731,0.4695512139413065,0.3010046107764278,155.99469148665872,0.0,0.16778009625416482,0.0,0.0,0.14613132298993706,0.0
1,76.716966,30.691124,0.9144119459249598,1.0,91.44119459249598,0.9200921782838701,0.38611927902852916,238.2922138979461,0.0,0.2676483131691769,0.0,0.0,0.12851189273716265,0.0
1,76.737219,30.685932,0.8174435617384409,1.0,81.7443561738441,0.0,0.22024936720727478,0.0,0.0,0.0,,0.0,0.1770882159932502,0.0
1,76.726352,30.694305,0.6650366745462555,1.0,66.50366745462554,0.6981199305865388,0.2960727136303951,235.79340427096662,0.0,0.16106478402482904,0.0,0.0,0.0,
