id,Ward,x,y,fill_ratio_0,fill_ratio_00,distance_from_0_0_0,fill_per_m_0_0_0_0,fill_ratio_1,fill_ratio_11,distance_from_179_0_0,fill_per_m_1_179_0_0,fill_ratio_2,fill_ratio_22,distance_from_298_0_0,fill_per_m_2_298_0_0,fill_ratio_3,fill_ratio_33,distance_from_122_0_0,fill_per_m_3_122_0_0,fill_ratio_4,fill_ratio_44,distance_from_291_0_0,fill_per_m_4_291_0_0
54,1,76.70779,30.689305,0.7836530127411431,0.7836530127411431,1.0,78.3653012741143,0.7861374728470131,0.7861374728470131,0.27895261949779876,281.81756251735663,0.7894769917564367,0.7894769917564367,0.2275185063734485,346.99462665273944,0.7943949724064407,0.7943949724064407,0.26190094119124535,303.31886887964924,0.0,0.7950637270096219,0.03840116096533151,0.0
38,1,76.706071,30.686267,0.350587558806597,0.350587558806597,1.0,35.058755880659696,0.39749153916643165,0.39749153916643165,0.29020892570157003,136.9673721114916,0.3981540471464927,0.3981540471464927,0.17758684633452834,224.20244255955308,0.43383989715346283,0.43383989715346283,0.27342344198568697,158.6696056500427,0.0,0.43383989715346283,0.04020549168280655,0.0
287,1,76.716966,30.691124,0.5707783046689119,0.5707783046689119,1.0,57.077830466891186,0.6049129030527018,0.6049129030527018,0.4078247401854055,148.32668140184336,0.6049129030527018,0.6049129030527018,0.23656782863085754,255.70378971377934,0.6357132797013695,0.6357132797013695,0.3039662409373527,209.1394352678756,0.0,0.6371565408961932,0.11196157213081638,0.0
50,1,76.707906,30.702046,0.9041586944937484,0.9041586944937484,1.0,90.41586944937484,0.9135739394083431,0.9135739394083431,0.3408550242762343,268.0241963128489,0.919380843705279,0.919380843705279,0.28957582671359605,317.49226243756505,0.9224792527088382,0.9224792527088382,0.32385470430294516,284.84355498072944,0.9277938060471252,0.9277938060471252,0.1665739207857431,556.9862327011602
242,1,76.705985,30.680949,0.3220791655831783,0.3220791655831783,1.0,32.20791655831783,0.3492537182761355,0.3492537182761355,0.333130879403373,104.839791166054,0.38023252119055695,0.38023252119055695,0.1507245967400209,252.269722005895,0.38381742217268555,0.38381742217268555,0.2479872312777197,154.77305835269004,0.44394853906695997,0.44394853906695997,0.09209299697731574,482.06547038132874
51,1,76.702343,30.687719,0.34825546702330035,0.34825546702330035,1.0,34.82554670233004,0.3900419134796948,0.3900419134796948,0.3138196159668552,124.28857013224119,0.41341175783602174,0.41341175783602174,0.199041245053515,207.70155337647242,0.41341175783602174,0.41341175783602174,0.2975991288874724,138.91564783186584,0.4176468316170348,0.4176468316170348,0.08735691711151834,478.09245727373144
259,1,76.721516,30.695976,0.6791023191444896,0.6791023191444896,1.0,67.91023191444896,0.698216228193365,0.698216228193365,0.4864305263575423,143.53873582353123,0.698216228193365,0.698216228193365,0.2910951568759668,239.85841457708247,0.698216228193365,0.698216228193365,0.262012613541708,266.4819142694521,0.700153949714788,0.700153949714788,0.1589702907461029,440.43069080940967
216,1,76.69354,30.691212,0.5321134852653157,0.5321134852653157,1.0,53.211348526531566,0.5565870111226597,0.5565870111226597,0.41696828760572363,133.48425471842037,0.583214708718272,0.583214708718272,0.278178897161325,209.65454772798483,0.583214708718272,0.583214708718272,0.34160368571410715,170.72845906187686,0.6166295559813705,0.6166295559813705,0.14088979739824592,437.6679982286975
207,1,76.696883,30.70069,0.7474709381337565,0.7474709381337565,1.0,74.74709381337566,0.755971174393004,0.755971174393004,0.4228715340300853,178.77088277576524,0.7703760725513678,0.7703760725513678,0.29254302103250474,263.3377032316114,0.7756728033624146,0.7756728033624146,0.34827699295203796,222.71721045588401,0.7912631371852815,0.7912631371852815,0.18312325579956312,432.09320068629387
124,1,76.704665,30.674897,0.47396164026287235,0.47396164026287235,1.0,47.39616402628724,0.47396164026287235,0.47396164026287235,0.28233012351560105,167.87498066485355,0.48945166877769014,0.48945166877769014,0.16780428051311716,291.6800854430111,0.494016532580034,0.494016532580034,0.26231583245431966,188.3289041144946,0.5289023201549014,0.5289023201549014,0.12403280138827452,426.42132906376594
215,1,76.708931,30.698582,0.5116774421156661,0.5116774421156661,1.0,51.167744211566614,0.5300844889113683,0.5300844889113683,0.3943860850217154,134.40750296303713,0.5300844889113683,0.5300844889113683,0.2679517625496531,197.82832695983495,0.5422907221166623,0.5422907221166623,0.308408748921361,175.83506434667885,0.5670663575918173,0.5670663575918173,0.14184548897113883,399.77750558369735
188,1,76.686186,30.684043,0.7482596903836584,0.7482596903836584,1.0,74.82596903836584,0.7616671132485512,0.7616671132485512,0.46987506678640856,162.09992125306422,0.7616671132485512,0.7616671132485512,0.27103913967737897,281.0173889111264,0.7841355117647452,0.7841355117647452,0.40134936964998236,195.37479589131817,0.7843464296625219,0.7843464296625219,0.2080439255629952,377.0100124480797
197,1,76.703663,30.693716,0.370472102791382,0.370472102791382,1.0,37.0472102791382,0.370472102791382,0.370472102791382,0.37810139158381845,97.98221086664655,0.38400319924732834,0.38400319924732834,0.25757302981203284,149.08517383499333,0.4355629524932651,0.4355629524932651,0.29772025631280297,146.2994012861645,0.4355629524932651,0.4355629524932651,0.1183813086355544,367.93219935942574
166,1,76.708249,30.663889,0.7994103989090426,0.7994103989090426,1.0,79.94103989090426,0.8059030678002179,0.8059030678002179,0.2844306647181958,283.33902344836105,0.813836472669754,0.813836472669754,0.1791737430388246,454.21637058361074,0.8301011540022178,0.8301011540022178,0.28661611174743606,289.6212459729747,0.8436342306553231,0.8436342306553231,0.2375357109943784,355.1610101587162
176,1,76.67732,30.699459,0.8735786241067772,0.8735786241067772,1.0,87.35786241067773,0.8735786241067772,0.8735786241067772,0.4323882547141913,202.0356969881647,0.8735786241067772,0.8735786241067772,0.35006264080739435,249.54922984410186,0.8735786241067772,0.8735786241067772,0.43368946290212446,201.42952477125954,0.882459282916075,0.882459282916075,0.25264946419257883,349.2820717970855
69,1,76.696064,30.715001,0.9495206236576421,0.9495206236576421,1.0,94.9520623657642,0.9495206236576421,0.9495206236576421,0.4375900290534437,216.98863333599297,0.9538401260624785,0.9538401260624785,0.3925938133255207,242.9585219346282,0.9538401260624785,0.9538401260624785,0.42267267267267267,225.66874740945318,0.9566098133485894,0.9566098133485894,0.2846627114919798,336.0502709802725
80,1,76.699339,30.676933,0.4591357562382613,0.4591357562382613,1.0,45.913575623826134,0.4772496034385678,0.4772496034385678,0.3108609771107538,153.52509275184224,0.5103647025012826,0.5103647025012826,0.199498408538966,255.82394678682275,0.5211604855585266,0.5211604855585266,0.2916972716865517,178.66484747877536,0.5211604855585266,0.5211604855585266,0.15693592466863862,332.08488538167893
45,1,76.718126,30.698031,0.3922440450997323,0.3922440450997323,1.0,39.22440450997323,0.39428199878902975,0.39428199878902975,0.3335705970890703,118.20046557753058,0.43081600780624585,0.43081600780624585,0.27891095936116733,154.46363556061405,0.43081600780624585,0.43081600780624585,0.3154495777446597,136.5720667266099,0.48023668890028737,0.48023668890028737,0.15542258899244463,308.9877037910059
154,1,76.688734,30.687228,0.36426986104807546,0.36426986104807546,1.0,36.42698610480755,0.4180813843521315,0.4180813843521315,0.3721304825084713,112.34806176960099,0.44073522083224087,0.44073522083224087,0.270993413830955,162.63687541394285,0.4556691714870259,0.4556691714870259,0.37167112108051353,122.60010144514733,0.5094299820179184,0.5094299820179184,0.16489285543836205,308.94606116415184
222,1,76.70228,30.670065,0.44741236682345464,0.44741236682345464,1.0,44.741236682345466,0.4912892168255978,0.4912892168255978,0.3572887056091604,137.50482708037828,0.5334990771052409,0.5334990771052409,0.18219428540924318,292.8187763446587,0.5334990771052409,0.5334990771052409,0.27684803352417553,192.70466555748663,0.5371647712494909,0.5371647712494909,0.17419359143745577,308.37229246884203
30,1,76.68811,30.698177,0.7040797680992236,0.7040797680992236,1.0,70.40797680992236,0.7280455914820052,0.7280455914820052,0.3934092925684132,185.06059852549095,0.7280455914820052,0.7280455914820052,0.3105847372472514,234.4112585617561,0.73882156787007,0.73882156787007,0.37904794363581873,194.91507084389153,0.7479791870856443,0.7479791870856443,0.2461819613465821,303.83184169721414
289,1,76.725084,30.684377,0.35609672589784624,0.35609672589784624,1.0,35.60967258978462,0.365749958129331,0.365749958129331,0.29820280685221956,122.65141364366357,0.41255974334136963,0.41255974334136963,0.14931174906606534,276.3076220872787,0.44826064921782266,0.44826064921782266,0.11563961902197692,387.6358751516055,0.4959506951787967,0.4959506951787967,0.16335442398949954,303.604079440589
286,1,76.696593,30.678177,0.6459172413316012,0.6459172413316012,1.0,64.59172413316013,0.6788302656973958,0.6788302656973958,0.3963882762808834,171.25387059035322,0.696560350337069,0.696560350337069,0.3252852622494966,214.13830602715754,0.7004903465710866,0.7004903465710866,0.31936587080896217,219.33788503972764,0.7004903465710866,0.7004903465710866,0.23166171253236167,302.37640001613664
185,1,76.695912,30.71134,0.8062012797930613,0.8062012797930613,1.0,80.62012797930613,0.8211139543591494,0.8211139543591494,0.49641416129508437,165.40905122790264,0.8236203835546536,0.8236203835546536,0.38735053879840575,212.62920818687743,0.8236203835546536,0.8236203835546536,0.42226172317079175,195.04973772427977,0.8327517616636021,0.8327517616636021,0.27858829897160853,298.9184272051819
158,1,76.712171,30.668876,0.5034172708548569,0.5034172708548569,1.0,50.34172708548569,0.518383175580496,0.518383175580496,0.24997695901540556,207.37238248767923,0.5325016634739054,0.5325016634739054,0.1366153148107449,389.78182220023234,0.5669835133782949,0.5669835133782949,0.23168596201427832,244.72070230278035,0.5804226978817065,0.5804226978817065,0.199471120784386,290.98081747337346
214,1,76.700597,30.661634,0.8952068376871993,0.8952068376871993,1.0,89.52068376871993,0.8952068376871993,0.8952068376871993,0.36746327271772034,243.618044074539,0.8970778636622737,0.8970778636622737,0.21683708651023506,413.7105317636382,0.9013776086334336,0.9013776086334336,0.28828864327416254,312.66497299244054,0.9075535431975967,0.9075535431975967,0.318077637895594,285.3245356077162
277,1,76.698059,30.669402,0.4316595462296794,0.4316595462296794,1.0,43.16595462296794,0.44027984322696645,0.44027984322696645,0.3941886351825595,111.69267805578943,0.45691034455189405,0.45691034455189405,0.22387676673061005,204.09011226327576,0.48682683851241076,0.48682683851241076,0.31684063977621946,153.65037731783724,0.5206299536774349,0.5206299536774349,0.18261081563127537,285.10356951073584
76,1,76.673781,30.709807,0.9265876251614944,0.9265876251614944,1.0,92.65876251614944,0.9304381878353141,0.9304381878353141,0.4617209661271484,201.51525620326512,0.9310330006714918,0.9310330006714918,0.3882237610545637,239.81865461878257,0.9310330006714918,0.9310330006714918,0.44897693141999,207.36766981031556,0.9317566726259424,0.9317566726259424,0.33107375271149675,281.434775482758
238,1,76.685268,30.686947,0.37728416310462265,0.37728416310462265,1.0,37.728416310462265,0.424763672963539,0.424763672963539,0.46157221122150316,92.02539984793405,0.4290858711222764,0.4290858711222764,0.28996484259991573,147.97858501567222,0.47205952757875824,0.47205952757875824,0.3919790325653356,120.42979046336481,0.5178336293454564,0.5178336293454564,0.1872925338151841,276.4838612608245
53,1,76.689434,30.707174,0.5139894891598108,0.5139894891598108,1.0,51.39894891598108,0.5536770802327501,0.5536770802327501,0.3881371858116044,142.6498414664902,0.5794083318972947,0.5794083318972947,0.3448437867042518,168.02052240373186,0.6140937262083955,0.6140937262083955,0.37379022785999527,164.2883308437927,0.6456337599068369,0.6456337599068369,0.24100305379375148,267.8944311051615
212,1,76.683915,30.710755,0.7133495858845524,0.7133495858845524,1.0,71.33495858845524,0.7133495858845524,0.7133495858845524,0.4675458328646946,152.57318871046215,0.7173442335188003,0.7173442335188003,0.3726240017995726,192.5115478483445,0.7235678386901412,0.7235678386901412,0.3997469351029131,181.00647563535713,0.7281975959097042,0.7281975959097042,0.2731863682375436,266.55707625810777
77,1,76.6847,30.693087,0.4921162930795382,0.4921162930795382,1.0,49.21162930795382,0.5378042199721462,0.5378042199721462,0.4260265120421957,126.23726570305078,0.545909806463931,0.545909806463931,0.32301727299718813,169.0032862325239,0.5677327716548404,0.5677327716548404,0.41180408800088497,137.86477312814347,0.578871558455712,0.578871558455712,0.21753963125323833,266.0993562969896
82,1,76.664354,30.708365,0.980032575285477,0.980032575285477,1.0,98.0032575285477,0.9803787577066305,0.9803787577066305,0.49357332783877395,198.62879584669776,0.9804308171867091,0.9804308171867091,0.42442527889794834,231.00198455013572,0.9817928726583606,0.9817928726583606,0.4815834142799674,203.86766727136444,0.982701204672273,0.982701204672273,0.3706570904345608,265.12408099900307
263,1,76.724219,30.700283,0.4984421989290573,0.4984421989290573,1.0,49.84421989290573,0.5236565322698883,0.5236565322698883,0.5509610217831604,95.04420668001116,0.5261061673024813,0.5261061673024813,0.34995246558922,150.33646538728303,0.5261061673024813,0.5261061673024813,0.3243004174761295,162.22802653074166,0.5607757435450792,0.5607757435450792,0.21226801140825857,264.1828789108171
64,1,76.700787,30.725808,0.8623637087467452,0.8623637087467452,1.0,86.23637087467452,0.8647157421217037,0.8647157421217037,0.47423186802018996,182.34028550879447,0.8682253327885029,0.8682253327885029,0.43260989848575526,200.69474504108956,0.8736077114108887,0.8736077114108887,0.3763366795018011,232.13461748330795,0.8785685272959607,0.8785685272959607,0.339005634661638,259.16044969956357
47,1,76.71159,30.660789,0.43747492202372906,0.43747492202372906,1.0,43.747492202372904,0.46748344625985777,0.46748344625985777,0.28873986110374805,161.90471397777836,0.5151198331604789,0.5151198331604789,0.18277845517680114,281.8274356582152,0.5631796340412185,0.5631796340412185,0.27510867836505326,204.7116933526582,0.6062790655480981,0.6062790655480981,0.24153103960133596,251.01496956614955
235,1,76.702839,30.705454,0.26924323094938096,0.26924323094938096,1.0,26.924323094938096,0.3329742759405634,0.3329742759405634,0.40865198673607195,81.48113474255906,0.3793123175878843,0.3793123175878843,0.2941967144514681,128.9315274288888,0.430569746088399,0.430569746088399,0.3322195522473228,129.60397519525245,0.4502683311526915,0.4502683311526915,0.18208735678825266,247.2814912000197
161,1,76.681942,30.714258,0.6903948286293653,0.6903948286293653,1.0,69.03948286293652,0.7114945053397347,0.7114945053397347,0.4395080907555174,161.8842793352611,0.7237621485840467,0.7237621485840467,0.39946441860086146,181.18313293560658,0.7237621485840467,0.7237621485840467,0.42822611746940503,169.01401363866054,0.7462707024541564,0.7462707024541564,0.3034128376579992,245.9588421553005
25,1,76.700611,30.666119,0.6203095513534647,0.6203095513534647,1.0,62.03095513534647,0.6203095513534647,0.6203095513534647,0.2672468022646257,232.11112204038233,0.6293531240530158,0.6293531240530158,0.1624685468651709,387.3692084999703,0.6334478125435323,0.6334478125435323,0.2537678234430698,249.61707278292508,0.6433078246242371,0.6433078246242371,0.2634855315579786,244.1529980110808
63,1,76.697373,30.717857,0.6220867002278735,0.6220867002278735,1.0,62.20867002278735,0.6497071541529067,0.6497071541529067,0.4358784602023216,149.05695359466313,0.6497071541529067,0.6497071541529067,0.3907903267238321,166.25466643447618,0.6734575749139279,0.6734575749139279,0.42093063081797166,159.99253216741064,0.6786673855893021,0.6786673855893021,0.28263874448018983,240.11831316242984
205,1,76.729384,30.700394,0.4625347161331479,0.4625347161331479,1.0,46.25347161331479,0.46881757999642787,0.46881757999642787,0.556671510385503,84.21799414016445,0.5123268551296994,0.5123268551296994,0.3630652192495085,141.11152155767755,0.5552845564659825,0.5552845564659825,0.32037781006923666,173.32179040301833,0.5940178984831,0.5940178984831,0.2534832036926233,234.34211412422147
210,1,76.720789,30.68214,0.25243694434402075,0.25243694434402075,1.0,25.243694434402077,0.3045159862062872,0.3045159862062872,0.3281966685442987,92.78460611954227,0.3581316975806573,0.3581316975806573,0.11049328075963627,324.12079279257364,0.35927896879514637,0.35927896879514637,0.1279230707330812,280.8554913013325,0.37212700976249746,0.37212700976249746,0.1696225959604088,219.38528157495878
252,1,76.738767,30.665791,0.890527280739895,0.890527280739895,0.8461958485566307,105.23890920274322,0.893219846874824,0.893219846874824,0.25982253984823545,343.78073872904224,0.8991956949020355,0.8991956949020355,0.31796683663227204,282.79543377096064,0.8991956949020355,0.8991956949020355,0.2581844461396395,348.2764776681025,0.9079517903858113,0.9079517903858113,0.44927931906692903,202.09071547549996
274,1,76.733428,30.670581,0.74543947418433,0.74543947418433,0.960961072479645,77.57228628011045,0.7527868687242607,0.7527868687242607,0.0835182382813588,901.3442862482912,0.7636831026062902,0.7636831026062902,0.23930259114498714,319.12863916446054,0.7636831026062902,0.7636831026062902,0.20407007510699732,374.22591342992285,0.786563149302469,0.786563149302469,0.39113198963913365,201.09916093239218
18,1,76.69422,30.726219,0.755137255673619,0.755137255673619,1.0,75.5137255673619,0.7589170234819903,0.7589170234819903,0.5251527048156855,144.51358938508176,0.7630559188058699,0.7630559188058699,0.48368898837981034,157.75755436604862,0.7786575453032428,0.7786575453032428,0.42763535327401375,182.08446503353204,0.7786575453032428,0.7786575453032428,0.39044062229321574,199.43046415864006
42,1,76.704678,30.658433,0.5899176868546331,0.5899176868546331,1.0,58.991768685463306,0.5899176868546331,0.5899176868546331,0.37070390004484227,159.1344700671543,0.6009356701572699,0.6009356701572699,0.2724810034829508,220.54222587112227,0.6045865835028265,0.6045865835028265,0.35806207883631364,168.84965463746033,0.6399688346139734,0.6399688346139734,0.3269428046660483,195.7433610651446
168,1,76.737219,30.685932,0.6279003894909078,0.6279003894909078,1.0,62.79003894909078,0.6279003894909078,0.6279003894909078,0.27932877097590697,224.78901378371305,0.6369488172466617,0.6369488172466617,0.27676010124683603,230.1447406534158,0.6665677353423813,0.6665677353423813,0.11256210743414269,592.1777323975333,0.6882964098811135,0.6882964098811135,0.3542514296428237,194.29601471900702
209,1,76.698191,30.688447,0.0366832028905979,0.0366832028905979,1.0,3.66832028905979,0.05505247132237946,0.05505247132237946,0.38437675885810024,14.32252862684216,0.14378944141945366,0.14378944141945366,0.21534313276351785,66.77224370900097,0.1549275626520428,0.1549275626520428,0.30548174714328724,50.71581660798002,0.2171588672259896,0.2171588672259896,0.11214806476524562,193.63585781043858
141,1,76.711957,30.701618,0.16893506307216455,0.16893506307216455,1.0,16.893506307216455,0.2356573981343047,0.2356573981343047,0.3704754734464586,63.609446515320286,0.30238036728246453,0.30238036728246453,0.31710777784212657,95.35570818859128,0.3205047751625325,0.3205047751625325,0.32352898592691265,99.06524271520348,0.36283505703900226,0.36283505703900226,0.1890962529680894,191.87850173859965
134,1,76.717988,30.674171,0.19228901880867078,0.19228901880867078,1.0,19.228901880867078,0.19228901880867078,0.19228901880867078,0.18591002547027957,103.43122611180051,0.2679577856045925,0.2679577856045925,0.030479945990732504,879.1281509687243,0.3030867067767568,0.3030867067767568,0.16858716666155216,179.78041435693606,0.34744037688839147,0.34744037688839147,0.18150642894405747,191.42042455999007
198,1,76.705889,30.715948,0.4845229851910213,0.4845229851910213,1.0,48.45229851910213,0.5125418858148132,0.5125418858148132,0.539438324819072,95.01399181949486,0.5416354747746073,0.5416354747746073,0.42148919753086417,128.50518541105558,0.5569961342272642,0.5569961342272642,0.3731441570881226,149.27103202522414,0.5671167675836518,0.5671167675836518,0.30387265857811835,186.62974491923885
118,1,76.738465,30.69128,0.6408747448032146,0.6408747448032146,0.9853677212116684,65.03914538779044,0.6556649921425761,0.6556649921425761,0.39456728793934187,166.17317557338248,0.6556649921425761,0.6556649921425761,0.34491838792813656,190.09279153861272,0.6582864441526546,0.6582864441526546,0.2284484368580286,288.1553724798532,0.6622950239906898,0.6622950239906898,0.3564972173458335,185.77845541728473
121,1,76.71782,30.664171,0.3456672833238632,0.3456672833238632,1.0,34.56672833238632,0.38117951926608085,0.38117951926608085,0.18325134753257627,208.00912211481514,0.42252199580446415,0.42252199580446415,0.11529253231461614,366.47819882337615,0.43910941576721785,0.43910941576721785,0.2915838086765398,150.59458128360322,0.4702592344219179,0.4702592344219179,0.25843843215238893,181.96180440555693
284,1,76.726352,30.694305,0.3630822963986351,0.3630822963986351,1.0,36.30822963986351,0.3883862272760068,0.3883862272760068,0.3121365597448884,124.42830394281202,0.3883862272760068,0.3883862272760068,0.2798383383639433,138.78949880373136,0.3883862272760068,0.3883862272760068,0.20245220920516363,191.8409430061684,0.39650330557902536,0.39650330557902536,0.21803857369417298,181.85007306788384
142,1,76.70499,30.708699,0.2785903390319586,0.2785903390319586,1.0,27.85903390319586,0.3208815254684176,0.3208815254684176,0.39554184643092344,81.12454557307012,0.32710103326161993,0.32710103326161993,0.3460008332997325,94.53764320222311,0.363436593668083,0.363436593668083,0.3864225904869427,94.0515908270543,0.40900339145362846,0.40900339145362846,0.22716825934438128,180.0442511792943
78,1,76.716714,30.6946,0.25824438829895835,0.25824438829895835,1.0,25.824438829895836,0.25824438829895835,0.25824438829895835,0.33564317171422015,76.94015849630864,0.25824438829895835,0.25824438829895835,0.28435362790730034,90.81803886221081,0.25824438829895835,0.25824438829895835,0.31863942170552345,81.04596315066743,0.29643125442680124,0.29643125442680124,0.1684790549143203,175.94546371212184
246,1,76.702706,30.711971,0.32749735217791465,0.32749735217791465,1.0,32.74973521779147,0.3885908929691471,0.3885908929691471,0.4788882099849793,81.14438502909387,0.4246781334664125,0.4246781334664125,0.35536164362636524,119.50590084306569,0.4246781334664125,0.4246781334664125,0.40215509559815676,105.60058497698643,0.4246781334664125,0.4246781334664125,0.24281422643142644,174.89837383409926
8,1,76.68913,30.720583,0.40348286621239704,0.40348286621239704,1.0,40.3482866212397,0.4183056691583442,0.4183056691583442,0.4288669618679033,97.53739652419016,0.4335614199336255,0.4335614199336255,0.38602791627442096,112.313488650757,0.46850654069857345,0.46850654069857345,0.4146647606429344,112.9844117865617,0.4943726766198113,0.4943726766198113,0.28327115512011436,174.5227735630846
226,1,76.711345,30.704868,0.24247050363472966,0.24247050363472966,1.0,24.247050363472965,0.24247050363472966,0.24247050363472966,0.46265945823223076,52.407985899862915,0.31728926850210865,0.31728926850210865,0.33688079122500814,94.18443460321429,0.35424211868844147,0.35424211868844147,0.33701559462489183,105.11149167525119,0.35424211868844147,0.35424211868844147,0.2151391312985115,164.65722277037585
94,1,76.679274,30.692858,0.24014561877819307,0.24014561877819307,1.0,24.014561877819308,0.25173636478477135,0.25173636478477135,0.41599832466422537,60.5137929312483,0.25173636478477135,0.25173636478477135,0.31585173278394396,79.70080219790016,0.3047263069255393,0.3047263069255393,0.40217114460524905,75.77030600359042,0.3503874795388421,0.3503874795388421,0.21330533560484716,164.2656891564788
270,1,76.715344,30.712724,0.5371065418185478,0.5371065418185478,1.0,53.71065418185478,0.544682068353053,0.544682068353053,0.5997396470131326,90.8197533822749,0.5644805367967134,0.5644805367967134,0.4699802937241984,120.10727775917583,0.5644805367967134,0.5644805367967134,0.3989010514808475,141.5089117216368,0.5644805367967134,0.5644805367967134,0.3507429409818616,160.93853099837727
219,1,76.717915,30.684941,0.10717201133977605,0.10717201133977605,1.0,10.717201133977605,0.1083411210736121,0.1083411210736121,0.35629395886400794,30.407790639797035,0.170426328004465,0.170426328004465,0.1620423525833555,105.17394081698286,0.170426328004465,0.170426328004465,0.17059650990381325,99.90024303577829,0.24611358908620198,0.24611358908620198,0.15328289548720678,160.56167800323357
34,1,76.680322,30.696429,0.21296416150891073,0.21296416150891073,1.0,21.296416150891073,0.27092496215759404,0.27092496215759404,0.42207497605538347,64.18882367526192,0.2844225418674832,0.2844225418674832,0.3229638674336412,88.0663661008218,0.2844225418674832,0.2844225418674832,0.4083859368086167,69.64552797536051,0.3538207496955558,0.3538207496955558,0.2214835020191893,159.75038613255305
