Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_228_0_0,fill_per_m_1_228_0_0,distance_from_119_1_0,fill_per_m_1_119_1_0,distance_from_129_2_0,fill_per_m_1_129_2_0,fill_per_m_1_119_1_1,fill_per_m_1_129_2_2,fill_ratio_2,distance_from_90_0_0,fill_per_m_2_90_0_0,distance_from_46_1_0,fill_per_m_2_46_1_0,distance_from_177_2_0,fill_per_m_2_177_2_0,fill_per_m_2_46_1_1,fill_per_m_2_177_2_2,fill_ratio_3,distance_from_123_0_0,fill_per_m_3_123_0_0,distance_from_249_1_0,fill_per_m_3_249_1_0,distance_from_159_2_0,fill_per_m_3_159_2_0,fill_per_m_3_249_1_1,fill_per_m_3_159_2_2,fill_ratio_4,distance_from_145_0_0,fill_per_m_4_145_0_0,distance_from_43_1_0,fill_per_m_4_43_1_0,distance_from_283_2_0,fill_per_m_4_283_2_0,fill_per_m_4_43_1_1,fill_per_m_4_283_2_2,fill_ratio_5,distance_from_104_0_0,fill_per_m_5_104_0_0,distance_from_190_1_0,fill_per_m_5_190_1_0,distance_from_9_2_0,fill_per_m_5_9_2_0,fill_per_m_5_190_1_1,fill_per_m_5_9_2_2,fill_ratio_6,distance_from_240_0_0,fill_per_m_6_240_0_0,distance_from_131_1_0,fill_per_m_6_131_1_0,distance_from_109_2_0,fill_per_m_6_109_2_0,fill_per_m_6_131_1_1,fill_per_m_6_109_2_2,fill_ratio_7,distance_from_26_0_0,fill_per_m_7_26_0_0,distance_from_59_1_0,fill_per_m_7_59_1_0,distance_from_16_2_0,fill_per_m_7_16_2_0,fill_per_m_7_59_1_1,fill_per_m_7_16_2_2,fill_ratio_8,distance_from_290_0_0,fill_per_m_8_290_0_0,distance_from_137_1_0,fill_per_m_8_137_1_0,distance_from_261_2_0,fill_per_m_8_261_2_0,fill_per_m_8_137_1_1,fill_per_m_8_261_2_2,fill_ratio_9,distance_from_132_0_0,fill_per_m_9_132_0_0,distance_from_133_1_0,fill_per_m_9_133_1_0,distance_from_21_2_0,fill_per_m_9_21_2_0,fill_per_m_9_133_1_1,fill_per_m_9_21_2_2,fill_ratio_10,distance_from_199_0_0,fill_per_m_10_199_0_0,distance_from_1_1_0,fill_per_m_10_1_1_0,distance_from_251_2_0,fill_per_m_10_251_2_0,fill_per_m_10_1_1_1,fill_per_m_10_251_2_2,fill_ratio_11,distance_from_87_0_0,fill_per_m_11_87_0_0,distance_from_231_1_0,fill_per_m_11_231_1_0,distance_from_139_2_0,fill_per_m_11_139_2_0,fill_per_m_11_231_1_1,fill_per_m_11_139_2_2,fill_ratio_12,distance_from_220_0_0,fill_per_m_12_220_0_0,distance_from_138_1_0,fill_per_m_12_138_1_0,distance_from_17_2_0,fill_per_m_12_17_2_0,fill_per_m_12_138_1_1,fill_per_m_12_17_2_2,fill_ratio_13,distance_from_285_0_0,fill_per_m_13_285_0_0,distance_from_98_1_0,fill_per_m_13_98_1_0,distance_from_48_2_0,fill_per_m_13_48_2_0,fill_per_m_13_98_1_1,fill_per_m_13_48_2_2,fill_ratio_14,distance_from_75_0_0,fill_per_m_14_75_0_0,distance_from_40_1_0,fill_per_m_14_40_1_0,distance_from_217_2_0,fill_per_m_14_217_2_0,fill_per_m_14_40_1_1,fill_per_m_14_217_2_2,fill_ratio_15,distance_from_93_1_0,fill_per_m_15_93_1_0,distance_from_35_2_0,fill_per_m_15_35_2_0,fill_per_m_15_93_1_1,fill_per_m_15_35_2_2,fill_ratio_16,distance_from_273_2_0,fill_per_m_16_273_2_0
0,76.766896,30.748096,0.29214464853521815,10300.7,0.0028361630620755687,10300.7,0.0028361630620755687,10300.7,0.0028361630620755687,,,0.30352753251066816,9085.4,0.0033408273990211566,8882.4,0.0034171792816206,7065.0,0.004296214189818374,,,0.31588570819931266,8176.2,0.0038634782441637028,8023.3,0.003937104535531672,5548.2,0.005693480916320837,,,0.31588570819931266,7928.1,0.003984380976517862,7098.9,0.0044497838848175444,5891.1,0.005362083621043823,,,0.35499054922341133,8794.0,0.004036735833789076,6521.8,0.005443137618807864,5127.6,0.0069231326395079815,,,0.37650156098010656,8414.3,0.004474544061658208,5587.9,0.0067378006224182,3745.8,0.010051299081107013,,,0.37650156098010656,7707.5,0.004884872669219676,4737.9,0.007946591548578623,3968.7,0.009486773023410854,,,0.37650156098010656,6134.3,0.006137645061051898,2087.6,0.018035138962450018,4292.9,0.008770331500386839,,,0.42605781227647527,6505.0,0.006549697344757498,1585.7,0.026868752744937583,5869.2,0.007259214412125592,,,0.42605781227647527,6955.5,0.006125480731456765,1840.5,0.023149025388561548,5670.4,0.007513717061873506,,,0.45860126760702535,6683.8,0.0068613852540025935,1297.4,0.035347716017190174,5894.5,0.007780155528153794,,,0.4817839404802141,6141.5,0.007844727517385233,2188.3,0.022016357011388477,6320.3,0.007622801773336931,,,0.48312155495101955,7705.4,0.006269908829535385,1504.8,0.03210536649063128,4885.7,0.009888481792803888,,,0.5057403171820523,6935.0,0.0072925784741463915,1363.1,0.037102216798624625,3695.1,0.013686782960733194,,,0.5057403171820523,4321.9,0.011701805159352421,2135.6,0.023681415863553674,3097.5,0.01632737101475552,,,0.5348127837715232,2686.6,0.01990667698099915,2096.1,0.025514659785865333,,,0.5557341063051833,4186.8,0.013273481090694162
0,76.807766,30.733979,0.21233911067827616,7528.6,0.002820432891616983,7528.6,0.002820432891616983,7528.6,0.002820432891616983,,,0.2668369893514818,7437.2,0.0035878689473388082,7234.2,0.0036885486902695783,4552.2,0.0058617149807012395,,,0.2681729462069021,5645.0,0.004750627922177185,6566.9,0.004083706866358588,3035.4,0.008834847012153327,,,0.3130643297662626,5397.0,0.005800710205044702,5617.9,0.005572621972022688,2075.1,0.015086710508711031,,,0.3130643297662626,4685.9,0.006680986144951079,5881.5,0.005322865421512583,3115.2,0.010049574016636576,,,0.36365331122512673,4306.2,0.008444877414544767,3075.1,0.011825739365390612,3830.7,0.009493129486128559,,,0.3748130044709515,3599.3,0.010413497193091753,2479.7,0.015115256058029259,3437.6,0.0109033338512611,,,0.38040286406123575,3299.4,0.011529455781694726,5719.1,0.006651446277582762,3065.6,0.012408757308886867,,,0.4242810038488747,3992.3,0.01062748300099879,5884.0,0.007210758053175981,2373.0,0.017879519757643268,,,0.4339232942619737,4442.7,0.009767107710670847,6138.7,0.007068651249645262,2269.6,0.019118932598782768,,,0.483074108877962,2837.1,0.017027038485705897,5454.5,0.008856432466366523,2211.2,0.021846694504249368,,,0.5309949246949364,2325.5,0.02283358093721507,5548.5,0.009570062624041387,1874.6,0.028325772148454945,,,0.5573669307423981,2691.0,0.020712260525544337,5675.5,0.009820578464318528,2895.2,0.019251413744901844,,,0.5709227287564013,918.3,0.06217170083375817,6355.9,0.008982563110753808,3314.2,0.01722656233046893,,,0.589776598151293,3955.3,0.014911045891621191,6620.2,0.008908742910354567,5084.8,0.011598816042937637,,,0.6199552206850745,6127.6,0.010117423145849508,5449.3,0.011376786388803599,,,0.6406121068709959,4887.2,0.013107957662280977
0,76.774891,30.736846,0.388677289689482,8896.6,0.004368829549372591,8896.6,0.004368829549372591,8896.6,0.004368829549372591,,,0.388677289689482,7399.1,0.005253034689211958,7318.2,0.005311105048912055,4522.5,0.008594301596229563,,,0.388677289689482,5721.0,0.0067938697725831495,6619.2,0.005871967755763264,3156.0,0.012315503475585615,,,0.43842642739792737,5392.2,0.00813075233481561,5412.6,0.008100107663561456,3527.4,0.012429166734646691,,,0.468588911353626,6321.2,0.007412973982054452,5174.1,0.009056433222272975,2735.4,0.017130544394005486,,,0.5135703247374118,5941.5,0.008643782289613933,3195.7,0.01607066760764189,2341.7,0.02193151662200162,,,0.5251562420211817,5315.2,0.009880272464275695,3140.6,0.01672152588744768,1665.2,0.03153712719320092,,,0.5251562420211817,4730.2,0.011102199526894884,2488.4,0.021104173043770363,2949.6,0.017804320654366077,,,0.5251562420211817,4112.8,0.012768825180441104,2606.3,0.020149493228760376,3477.0,0.015103717055541609,,,0.550859360624634,4933.6,0.011165464582143547,2335.6,0.023585346832703975,4266.3,0.012911875878973208,,,0.5811059479926002,4291.5,0.013540858627347087,3403.3,0.017074778832092387,3502.3,0.01659212368993519,,,0.5984292738767976,3777.7,0.015841101037054228,2804.8,0.021335898241471675,3895.1,0.01536364339495257,,,0.6316017316875356,5313.2,0.011887407432197841,3510.9,0.01798973857664803,4194.2,0.015058932136939956,,,0.6469327729156089,4542.8,0.01424083765333294,4111.2,0.015735862349572118,3951.9,0.016370170624651657,,,0.6512225883173591,2434.8,0.026746450974098866,4241.6,0.01535322963781024,4112.0,0.01583712520227041,,,0.671451112737067,4984.5,0.013470781677942963,4202.1,0.015978941784752076,,,0.671451112737067,5242.6,0.012807597618301358
0,76.812959,30.734825,0.19967378215835974,6987.2,0.002857708125692119,6987.2,0.002857708125692119,6987.2,0.002857708125692119,,,0.2527755682985085,7393.5,0.003418889136383425,7190.5,0.003515410170342932,4507.8,0.005607515158137196,,,0.2766102067057966,5601.4,0.004938233418534592,6586.3,0.004199781466161526,3422.6,0.008081873625483451,,,0.2766102067057966,5353.3,0.0051670970561298,5612.3,0.004928642565539914,2462.3,0.011233814186159144,,,0.2858392355925661,4642.2,0.006157408892175393,5230.6,0.005464750422371546,3490.7,0.008188593565547487,,,0.35160214987140637,4262.6,0.008248537274701035,3462.3,0.010155161305242362,4236.1,0.008300138095687219,,,0.37466389234193337,3555.7,0.010536993906739416,2866.9,0.01306860693927006,3847.2,0.009738612298345118,,,0.37828100376380125,3260.9,0.011600509177337584,6033.3,0.006269885531364283,2669.3,0.014171543242190884,,,0.37828100376380125,3947.8,0.009582071122240268,6257.1,0.006045628226555453,1995.8,0.018953853280078228,,,0.4000801461362763,4398.3,0.009096245052321948,6511.9,0.006143831234144817,1873.4,0.021355831436760772,,,0.42855419469818024,2793.4,0.015341669460090936,5859.9,0.007313336314581823,1834.0,0.023367186188559447,,,0.43974184556711043,2600.7,0.016908595592229417,5924.0,0.007423056137189576,1497.5,0.029365064812494856,,,0.47099211636601046,2647.3,0.017791414511616,6050.9,0.0077838357329655175,2498.9,0.018847977764856954,,,0.49887302530713673,1305.5,0.0382131769672261,6731.4,0.007411133275501928,3676.4,0.013569606824805156,,,0.5367102130590254,4364.9,0.012296048318610402,6938.0,0.0077358058959213815,4707.7,0.011400688511566698,,,0.5367102130590254,6503.1,0.008253144086036281,5028.4,0.010673578336230718,,,0.5367102130590254,4510.1,0.011900184320946883
0,76.775422,30.74005,0.1195942459383017,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,,,0.1209550553513357,8880.3,0.001362060463625505,8677.3,0.00139392501528512,5881.6,0.002056499172866834,,,0.1209550553513357,7080.1,0.0017083806069311974,7978.3,0.0015160504788154833,4447.1,0.0027198636268879876,,,0.16669244076546058,6751.4,0.0024690055509295934,6913.7,0.0024110453268938567,4691.6,0.0035529977143290256,,,0.17197352496158289,7401.0,0.002323652546434034,6476.9,0.0026551826485136853,2899.9,0.005930326044400941,,,0.20943671473272701,7021.3,0.002982876600241081,4468.1,0.004687377514664555,3700.9,0.0056590752177234456,,,0.27038220317732004,6314.4,0.004281993588897125,4499.8,0.006008760459960888,2562.1,0.010553147932450727,,,0.3426996301055024,5948.7,0.005760916336434893,1769.0,0.01937250594152077,2917.7,0.01174554032647299,,,0.3512502034811073,4277.3,0.008211960897788495,1886.9,0.018615199718114754,3469.3,0.010124526661894541,,,0.3512502034811073,6125.8,0.005733948275835112,2799.6,0.012546442473250012,3790.3,0.009267081853180679,,,0.39399538495537645,4943.0,0.00797077452873511,1525.9,0.025820524605503405,3494.6,0.01127440579623924,,,0.39399538495537645,4434.7,0.008884375154021162,3018.2,0.013053985320899096,3863.3,0.010198415472662658,,,0.41841616976569596,4884.8,0.008565676583804782,2791.5,0.014988936763951136,3510.6,0.011918651221036176,,,0.43729879668025534,4707.2,0.00928999822995104,3391.8,0.012892823771456315,2319.9,0.018849898559431668,,,0.4829771803379488,3794.0,0.012730025839165757,3522.2,0.013712372390493124,3443.6,0.014025356613368243,,,0.5179521163695233,4540.1,0.011408385638411562,2507.8,0.020653645281502642,,,0.5195724528524786,4491.9,0.011566874882621578
0,76.779344,30.723923,0.6842330265121569,6799.6,0.010062842321785942,6799.6,0.010062842321785942,6799.6,0.010062842321785942,,,0.7129130635055514,5411.2,0.01317476832321022,5208.2,0.013688281239306314,2401.6,0.029684921032043284,,,0.7315726788774393,3665.3,0.01995942157197062,4522.2,0.016177362320937583,2272.2,0.03219666749746674,,,0.7342870877830777,3389.6,0.02166294216966833,3424.6,0.021441543181191312,2615.1,0.028078738395590136,,,0.7406680669552466,4290.1,0.017264587467780392,3042.4,0.02434486152232601,2271.9,0.03260126180532799,,,0.7406680669552466,5138.3,0.014414652063041211,1695.6,0.04368176851587914,1831.7,0.040436101269599095,,,0.7423721018033161,4431.4,0.016752540998404935,1882.2,0.039441722548258215,2763.5,0.02686347392087267,,,0.7423721018033161,3869.7,0.01918422879818374,3628.9,0.020457221246199017,4090.2,0.018150019603034476,,,0.7465137252166405,2194.4,0.03401903596503101,3681.9,0.020275230864951258,3977.9,0.018766528198713904,,,0.7498778874263845,3679.5,0.020379885512335497,3936.7,0.019048387924565872,3756.2,0.019963736952941392,,,0.7498778874263845,3407.7,0.022005396232836948,4543.9,0.016502957534857383,4080.9,0.018375306609482823,,,0.7677903993821569,2917.3,0.026318527384299073,4895.0,0.01568519712731679,4262.5,0.01801267799137025,,,0.7908368191477563,4429.3,0.01785466821275949,5022.0,0.01574744761345592,5338.6,0.014813561966578433,,,0.791238250914567,3659.0,0.02162443976262823,5251.8,0.015066039280143322,5092.4,0.015537629622860871,,,0.7972068910542638,1924.7,0.041419800023601794,5382.1,0.014812190242735432,6202.2,0.012853614702109956,,,0.7987695798538297,6125.1,0.013040923084583593,5342.6,0.0149509523425641,,,0.8071969754089999,7332.9,0.011007881948601507
0,76.774077,30.720803,0.9507143064099162,7289.7,0.013041885213519297,7289.7,0.013041885213519297,7289.7,0.013041885213519297,,,0.9551133453409811,4753.3,0.020093689549175963,4550.3,0.020990118131573327,3073.6,0.03107474444758528,,,0.9551133453409811,4089.7,0.023354117547521362,3859.3,0.024748357094317133,2938.7,0.03250121976863855,,,0.9585315118154885,3841.6,0.024951361719478562,2766.8,0.03464404770187539,3281.6,0.029209273275703572,,,0.9598947950421731,5091.5,0.018852888049536935,3173.9,0.030243384953595676,4168.5,0.023027343050070124,,,0.9635025573057757,5570.8,0.017295586940938027,2341.6,0.04114718813229312,4581.8,0.021028909103535196,,,0.9666256305866117,4979.2,0.01941327182251389,3778.8,0.02558022733636635,4660.1,0.020742594162928084,,,0.968949450469067,4641.0,0.02087803168431517,5413.7,0.017898100198922493,5945.5,0.016297190319890117,,,0.968949450469067,2866.4,0.0338037067565262,5578.6,0.017369043316765264,5857.4,0.016542313150357958,,,0.9690475271845069,4227.3,0.022923557050233172,5833.3,0.016612338250810123,5656.2,0.017132483419690023,,,0.9695066860740211,4074.3,0.023795662716884398,4768.5,0.020331481305945708,5960.4,0.016265799041574745,,,0.9700590704723059,3532.0,0.0274648660949124,6791.7,0.014283008237588615,6142.0,0.015793863081607067,,,0.9719261439862028,5095.9,0.019072708333880233,6918.6,0.014048017575610713,7145.2,0.013602504394365488,,,0.9719261439862028,4325.5,0.022469683134578727,7233.2,0.013437014654457263,7581.6,0.012819538672393726,,,0.9746904916350583,5013.4,0.019441706060459137,7211.3,0.013516155084867615,8098.9,0.012034850308499405,,,0.9764815972888118,8556.7,0.011411894740832467,6692.5,0.014590685054745041,,,0.9778111637479951,9154.6,0.010681091077141493
0,76.778147,30.738008,0.020584494295802447,8981.5,0.00022918771136004506,8981.5,0.00022918771136004506,8981.5,0.00022918771136004506,,,0.03718487671667772,7444.4,0.0004995013260528414,7241.4,0.0005135039732189593,4541.1,0.0008188517477412459,,,0.03718487671667772,5652.3,0.0006578716047746532,6574.2,0.0005656182762416374,3024.4,0.0012294959898385704,,,0.05008806558693235,5404.3,0.0009268187477921721,5606.9,0.0008933290336359192,3367.3,0.0014874845005473927,,,0.08920932552974015,6270.2,0.0014227508776393123,5888.8,0.0015148982055722753,2603.8,0.0034261204981081554,,,0.1575150257958302,5890.5,0.002674051876679912,3064.0,0.005140829823623702,2426.6,0.006491182139447384,,,0.16184757331050093,5183.6,0.003122300588596746,2214.1,0.0073098583311729795,1444.8,0.011202074564680298,,,0.16184757331050093,4726.6,0.003424185954184846,2407.0,0.006724037113024551,3034.5,0.005333582906920446,,,0.2429969404216558,3981.2,0.0061036104797964385,2571.9,0.009448148855774167,3345.3,0.007263831059147335,,,0.2429969404216558,4431.7,0.005483154103880132,2826.7,0.008596488499722497,4351.2,0.005584595983215109,,,0.2729873343886152,4159.9,0.006562353287064959,2279.6,0.011975229618732024,3370.6,0.00809907240220184,,,0.32352522391095306,3617.7,0.008942842798213039,3414.5,0.009475039505372766,3822.3,0.008464150482980222,,,0.3504937721556788,5181.5,0.006764330254862083,3541.4,0.009897039932108172,4108.8,0.00853031961048673,,,0.39839055469641016,4411.2,0.009031341918217497,4226.6,0.009425792710367911,3231.7,0.01232758469834484,,,0.39839055469641016,1798.0,0.022157427958643502,4204.7,0.009474886548300953,3551.0,0.011219108834030137,,,0.42373323546415653,3993.6,0.01061030737840937,3685.9,0.011496058912725699,,,0.47330022727768967,4691.0,0.010089537993555525
0,76.788779,30.711419,0.7296061783380641,5023.6,0.014523572305479418,5023.6,0.014523572305479418,5023.6,0.014523572305479418,,,0.7547446284587679,3648.1,0.020688704488878263,3445.2,0.021907135390072215,820.2,0.09201958405983514,,,0.7777043271544579,2075.1,0.03747792044501267,2746.2,0.028319289460143397,1687.7,0.04608072093111678,,,0.7953007867680048,1746.4,0.04553944037837865,2193.8,0.03625220105606731,2346.8,0.033888733030850715,,,0.8129533040380332,2728.1,0.029799248709286068,1741.5,0.046681211831067077,3979.3,0.020429555550926876,,,0.8129533040380332,3655.7,0.022237965479608098,1373.5,0.05918844587098895,3356.6,0.024219546685277756,,,0.8171052199865425,2948.8,0.02770975379769881,2505.1,0.03261766875520109,4330.6,0.018868175772099535,,,0.8171052199865425,2444.4,0.033427639501985865,5153.9,0.01585411474779376,5615.1,0.014551926412468923,,,0.819061840026938,631.3,0.12974209409582418,5271.8,0.015536663758620168,5482.4,0.014939840946062639,,,0.8348209950913348,2647.8,0.03152885395767561,6184.5,0.013498601262694393,5281.1,0.015807710421907078,,,0.8348209950913348,1298.0,0.0643159472335389,6068.8,0.013755948376801587,5585.4,0.014946485392117572,,,0.8507265253964902,2354.2,0.036136544278162014,6403.1,0.013286166472435072,5587.0,0.015226893241390552,,,0.855251427690771,3085.0,0.02772289879062467,6176.4,0.013847086129311105,6590.4,0.012977230937284097,,,0.8618284747374937,4136.3,0.020835734224729677,6776.7,0.012717524381151498,6617.3,0.013023868870045087,,,0.8725567675343983,3449.7,0.0252936999604139,6907.0,0.01263293423388444,7803.4,0.011181751128154373,,,0.8825693657143958,7650.0,0.011536854453782951,6867.6,0.012851205162129358,,,0.8866736412104974,8804.0,0.010071258986943405
0,76.79506,30.736182,0.18182496720710062,8166.3,0.0022265281364522564,8166.3,0.0022265281364522564,8166.3,0.0022265281364522564,,,0.2548099891605834,7510.9,0.0033925360364348268,7307.9,0.003486774438081849,4621.8,0.005513219723064247,,,0.2548099891605834,5718.7,0.004455732756755616,6640.6,0.00383715310605342,3105.0,0.008206440874736985,,,0.2567748297617244,5470.7,0.0046936375557373716,5687.5,0.004514722281524824,2148.8,0.011949684929343092,,,0.31217776777202233,4759.6,0.00655890763450757,5955.2,0.005242103838192207,1536.8,0.02031349347813784,,,0.33521332051793434,4379.9,0.007653446894174168,3144.6,0.010659966943901748,2049.3,0.016357454765916865,,,0.34452785780488104,3673.0,0.009380012464058837,2294.7,0.01501406971738707,1859.2,0.018530973418937235,,,0.40156041508462137,3937.1,0.010199395877285855,4138.2,0.009703745954391316,1403.9,0.028603206430986634,,,0.40156041508462137,4061.8,0.009886267543567417,4303.2,0.009331669805833366,1682.0,0.02387398424997749,,,0.4039313624242519,4512.3,0.008951784287929702,4557.9,0.008862225200733934,2247.7,0.01797087522464083,,,0.41120995143209677,2910.8,0.014127042443043037,3485.8,0.011796716720181788,1785.1,0.02303568155465222,,,0.44933261827145454,2399.2,0.01872843523972385,3970.1,0.011317916885505519,1966.6,0.022848195783151358,,,0.46847224839306256,2764.7,0.01694477695204046,4097.0,0.011434519121138945,2648.4,0.017688878129929867,,,0.47881697500508114,1790.2,0.026746563233442135,4777.5,0.010022333333439689,3406.2,0.014057218454731993,,,0.47881697500508114,2376.8,0.020145446609099674,5041.8,0.00949694503957081,4106.6,0.011659693542226686,,,0.48650195039627364,4549.2,0.01069423086248733,3870.9,0.01256818699517615,,,0.49938903950765384,4979.2,0.010029503524816314
0,76.788215,30.721767,0.45606998421703593,6682.6,0.006824738637910932,6682.6,0.006824738637910932,6682.6,0.006824738637910932,,,0.46555429766510636,5295.6,0.00879134182463,5092.6,0.009141780184289093,2286.0,0.02036545484099328,,,0.5095178311033892,3522.1,0.014466307915828319,4405.2,0.011566281465163654,2156.6,0.023625977515690868,,,0.5095178311033892,3274.1,0.015562072969774571,3309.1,0.0153974745732492,2499.6,0.020383974680084384,,,0.5342095505902795,4174.5,0.012796970908858056,2925.4,0.01826107713783686,2281.9,0.023410734501524148,,,0.5482474441351857,5022.7,0.010915392998490566,1580.1,0.03469700931176417,2635.1,0.02080556503112541,,,0.5482474441351857,4315.9,0.012702969117337884,1892.2,0.028974074840671476,2773.5,0.019767349707416105,,,0.5624907657306316,3373.1,0.016675780905713783,3527.1,0.015947684095450415,4893.5,0.011494651389202649,,,0.5635664660299251,2078.9,0.027108878061952238,3692.0,0.015264530499185405,3987.9,0.014131910680556812,,,0.5991281664259209,3563.9,0.016811026303373295,3946.7,0.015180484111432866,4559.6,0.013139928204796932,,,0.6258608761926733,3292.2,0.019010414804467326,5347.3,0.011704240947631015,4091.0,0.01529848145178864,,,0.6523890709026424,2750.0,0.023723238941914273,4905.1,0.013300219585791166,4272.5,0.015269492589880456,,,0.6770258111901686,4313.8,0.01569441817400363,5032.0,0.013454408012523223,6027.8,0.011231723202332004,,,0.7023798193349756,3543.4,0.01982219956355409,5346.6,0.013136943465659964,5895.8,0.01191322330023026,,,0.7239864465318758,3126.8,0.023154229452855182,6185.5,0.011704574351820806,6212.3,0.011654080558438515,,,0.7359659692850392,6670.1,0.011033807128604358,6146.0,0.011974714762203699,,,0.7359659692850392,7342.9,0.010022824351210548
0,76.775578,30.718136,0.7712703466859457,6518.3,0.01183238492683592,6518.3,0.01183238492683592,6518.3,0.01183238492683592,,,0.7712703466859457,5142.9,0.014996798434461993,4939.9,0.01561307610854361,3631.3,0.021239510552307595,,,0.7778243948118935,4699.0,0.016552977118788965,4240.9,0.018341021830552324,3154.9,0.02465448650708084,,,0.7778243948118935,4370.2,0.017798370665230275,2414.3,0.03221738784790181,3594.4,0.021639895248494696,,,0.7815777197994483,5678.2,0.013764533123163123,2761.2,0.028305726488463294,3816.0,0.020481596430803155,,,0.7841310334596981,6157.6,0.012734361333306778,2566.4,0.030553734159121652,2408.7,0.032554117717428416,,,0.7936457333268001,4626.8,0.017153231895193223,3207.6,0.024742665336288817,3382.8,0.02346120767786449,,,0.8114343512353922,4797.2,0.016914749254469112,4206.0,0.01929230506979059,4667.2,0.017385891995958868,,,0.8115547668397134,2513.9,0.032282698867883104,4323.9,0.018769045695777274,5504.9,0.014742407070786272,,,0.8266629503942371,5000.6,0.01653127525485416,3893.3,0.021232963049193157,4333.3,0.01907698406282134,,,0.8286029320561773,3650.9,0.022695853955358333,5121.0,0.016180490764619748,5607.9,0.014775636727762219,,,0.8424174080377801,3844.8,0.021910565127907306,5455.2,0.01544246605143313,4912.2,0.017149493262444124,,,0.8556863869424124,3787.5,0.022592379853265013,5228.6,0.016365497206564137,5915.6,0.014464912890364669,,,0.863411640860038,3973.1,0.02173143492134701,5776.6,0.014946709844199667,5669.5,0.015229061484434923,,,0.863411640860038,2501.8,0.03451161726996714,5907.0,0.014616753696631759,6855.5,0.012594437179783211,,,0.8679769472112774,6649.9,0.013052481198383096,5919.7,0.014662515789842009,,,0.8766135600056227,8802.1,0.009959141114116207
0,76.772117,30.729533,0.1987156815341724,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,,,0.24425335872436538,6281.5,0.003888455921744255,6137.9,0.003979428774081777,3905.7,0.006253766513668878,,,0.2494953157414569,5896.9,0.00423095721042339,5438.9,0.004587238517741766,3650.0,0.006835488102505668,,,0.32228784563042323,5568.2,0.005788007715786489,4295.0,0.00750379151642429,4089.5,0.007880861856716548,,,0.3888648385175969,6876.2,0.005655228738512506,3959.1,0.009822051438902704,2953.3,0.013167129601381401,,,0.4262329568087422,6503.6,0.006553800307656408,3200.7,0.013316866835652896,2903.8,0.014678454329111584,,,0.4625798493203132,5533.1,0.008360229334736643,3702.7,0.012493041545907397,2227.3,0.020768636884133846,,,0.4690593567124538,5292.3,0.00886305305278336,2575.6,0.018211653855895862,3511.7,0.013357045212075458,,,0.5026478242022862,3359.0,0.01496421030670694,2693.5,0.018661511943652724,3694.8,0.013604195740020735,,,0.5346563009023731,5495.7,0.009728629672332427,3135.3,0.017052795614530446,4828.4,0.011073156757981385,,,0.5668872131723671,4146.0,0.013673111750418888,3490.6,0.01624039457893678,3720.1,0.015238493942968391,,,0.5914582308168516,4339.9,0.013628383852550788,3925.8,0.015065928748709857,4457.2,0.013269726079530907,,,0.609728322524956,4282.6,0.014237339992643627,3598.2,0.016945370533182038,4756.3,0.012819383187035216,,,0.609728322524956,4760.7,0.012807535079399164,4198.4,0.014522873535750668,4129.1,0.01476661554636497,,,0.609728322524956,2996.9,0.020345300895090127,4328.8,0.014085389080691091,5225.2,0.01166899491933239,,,0.629915868761296,5071.8,0.012419966654073425,4289.3,0.014685749860380388,,,0.629915868761296,6363.7,0.00989857895188799
