Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_268_0_0,fill_per_m_1_268_0_0,distance_from_119_1_0,fill_per_m_1_119_1_0,distance_from_129_2_0,fill_per_m_1_129_2_0,fill_per_m_1_119_1_1,fill_per_m_1_129_2_2,fill_ratio_2,distance_from_228_0_0,fill_per_m_2_228_0_0,distance_from_46_1_0,fill_per_m_2_46_1_0,distance_from_199_2_0,fill_per_m_2_199_2_0,fill_per_m_2_46_1_1,fill_per_m_2_199_2_2,fill_ratio_3,distance_from_90_0_0,fill_per_m_3_90_0_0,distance_from_206_1_0,fill_per_m_3_206_1_0,distance_from_159_2_0,fill_per_m_3_159_2_0,fill_per_m_3_206_1_1,fill_per_m_3_159_2_2,fill_ratio_4,distance_from_123_0_0,fill_per_m_4_123_0_0,distance_from_239_1_0,fill_per_m_4_239_1_0,distance_from_177_2_0,fill_per_m_4_177_2_0,fill_per_m_4_239_1_1,fill_per_m_4_177_2_2,fill_ratio_5,distance_from_32_0_0,fill_per_m_5_32_0_0,distance_from_2_1_0,fill_per_m_5_2_1_0,distance_from_152_2_0,fill_per_m_5_152_2_0,fill_per_m_5_2_1_1,fill_per_m_5_152_2_2,fill_ratio_6,distance_from_85_0_0,fill_per_m_6_85_0_0,distance_from_11_1_0,fill_per_m_6_11_1_0,distance_from_220_2_0,fill_per_m_6_220_2_0,fill_per_m_6_11_1_1,fill_per_m_6_220_2_2,fill_ratio_7,distance_from_250_0_0,fill_per_m_7_250_0_0,distance_from_167_1_0,fill_per_m_7_167_1_0,distance_from_107_2_0,fill_per_m_7_107_2_0,fill_per_m_7_167_1_1,fill_per_m_7_107_2_2,fill_ratio_8,distance_from_145_0_0,fill_per_m_8_145_0_0,distance_from_190_1_0,fill_per_m_8_190_1_0,distance_from_218_2_0,fill_per_m_8_218_2_0,fill_per_m_8_190_1_1,fill_per_m_8_218_2_2,fill_ratio_9,distance_from_104_0_0,fill_per_m_9_104_0_0,distance_from_131_1_0,fill_per_m_9_131_1_0,distance_from_285_2_0,fill_per_m_9_285_2_0,fill_per_m_9_131_1_1,fill_per_m_9_285_2_2,fill_ratio_10,distance_from_240_0_0,fill_per_m_10_240_0_0,distance_from_283_1_0,fill_per_m_10_283_1_0,distance_from_44_2_0,fill_per_m_10_44_2_0,fill_per_m_10_283_1_1,fill_per_m_10_44_2_2,fill_ratio_11,distance_from_132_0_0,fill_per_m_11_132_0_0,distance_from_23_1_0,fill_per_m_11_23_1_0,distance_from_27_2_0,fill_per_m_11_27_2_0,fill_per_m_11_23_1_1,fill_per_m_11_27_2_2,fill_ratio_12,distance_from_87_0_0,fill_per_m_12_87_0_0,distance_from_251_1_0,fill_per_m_12_251_1_0,distance_from_276_2_0,fill_per_m_12_276_2_0,fill_per_m_12_251_1_1,fill_per_m_12_276_2_2,fill_ratio_13,distance_from_29_0_0,fill_per_m_13_29_0_0,distance_from_21_1_0,fill_per_m_13_21_1_0,distance_from_19_2_0,fill_per_m_13_19_2_0,fill_per_m_13_21_1_1,fill_per_m_13_19_2_2,fill_ratio_14,distance_from_139_0_0,fill_per_m_14_139_0_0,distance_from_273_2_0,fill_per_m_14_273_2_0,fill_per_m_14_273_2_2,fill_ratio_15,distance_from_16_0_0,fill_per_m_15_16_0_0,distance_from_88_2_0,fill_per_m_15_88_2_0,fill_per_m_15_88_2_2,fill_ratio_16,distance_from_261_0_0,fill_per_m_16_261_0_0,distance_from_211_2_0,fill_per_m_16_211_2_0
0,76.766896,30.748096,0.29214464853521815,10300.7,0.0028361630620755687,10300.7,0.0028361630620755687,10300.7,0.0028361630620755687,,,0.3391109763321669,8880.1,0.003818774296822861,8882.4,0.0038177854671278813,7065.0,0.004799872276463792,,,0.38067711872728943,9085.4,0.004189987438387847,8023.3,0.004744645204931754,6683.8,0.005695519296317804,,,0.38067711872728943,8176.2,0.0046559174032837925,6729.2,0.005657093246259428,5891.1,0.006461902169837372,,,0.3912605780269052,7928.1,0.004935111540304805,4684.6,0.00835205947203401,5548.2,0.00705202728861442,,,0.3912605780269052,7490.7,0.0052232845799044855,5870.1,0.006665313674842085,6983.1,0.005602963984862099,,,0.43818904295692884,8797.4,0.004980892570042613,4772.7,0.009181156220942628,7705.4,0.005686778661158782,,,0.460450353742967,9252.5,0.004976496662988025,6059.8,0.007598441429469075,8182.2,0.005627463930763939,,,0.47194841051021136,8794.0,0.005366709239370154,5587.9,0.008445899363091884,7874.3,0.005993528447102743,,,0.5097476615498963,8414.3,0.006058111328926902,4737.9,0.010758936692414282,6935.0,0.00735036281975337,,,0.5493524977643092,7707.5,0.007127505647282636,5127.6,0.010713637915678078,5051.2,0.010875682961757784,,,0.5669685788306867,6955.5,0.00815137055324113,5631.5,0.010067807490556455,6175.5,0.009180933994505494,,,0.5828839741520412,6141.5,0.009490905709550454,5894.5,0.009888607585919775,7136.8,0.008167301509808895,,,0.5833890380589467,4594.7,0.012696999544234592,5670.4,0.010288322482698694,5994.5,0.009732071700040817,,,0.6026180283998579,6320.3,0.00953464279227027,4186.8,0.014393284331705787,,0.6354040045283467,4292.9,0.014801276631842036,3254.5,0.019523859410918627,,0.6592549485320179,5869.2,0.011232449882982656,2434.0,0.02708524850172629
0,76.77055,30.741327,0.7851759613930136,9844.2,0.007976026100577127,9844.2,0.007976026100577127,9844.2,0.007976026100577127,,,0.7987857024973307,8268.2,0.00966093832390763,8270.5,0.009658251647389284,5570.2,0.014340341504745445,,,0.8098369282481883,8473.4,0.009557402320770746,7566.8,0.010702502091348896,5188.9,0.015607102242251505,,,0.820369191450654,6681.3,0.012278586374667414,6291.3,0.013039740458262266,4396.3,0.01866044608990865,,,0.8253427670312463,6433.3,0.012829228654520174,4206.0,0.0196229854263254,4053.4,0.02036173994748227,,,0.8253427670312463,7034.2,0.011733285477115328,5413.7,0.015245447051577411,5488.3,0.015038222528492361,,,0.8253427670312463,7285.9,0.011327945305744607,4316.3,0.019121533883910902,6210.5,0.013289473746578316,,,0.832639366051207,7757.6,0.010733208286727944,4565.0,0.018239635619960722,6687.4,0.01245086829038501,,,0.8430310475194278,7299.2,0.011549636227523946,4093.0,0.020596898302453648,6379.4,0.013214895562583125,,,0.8531332191849138,6919.5,0.012329405581110106,3243.1,0.02630610277774086,5440.2,0.015682019396068413,,,0.8658800557775813,6212.6,0.013937482789453387,3632.8,0.02383505989257821,4594.8,0.01884478227077525,,,0.8754850646257475,5460.7,0.01603246954833167,5175.1,0.016917258886316157,5719.1,0.015308091563808073,,,0.8799693007759707,4646.7,0.01893751050801581,4399.6,0.02000112057405152,5798.6,0.015175547559341404,,,0.8849644263146099,4138.2,0.021385250261336086,5213.9,0.016973176054673276,5538.1,0.015979567474668385,,,0.8958131533169892,4819.5,0.01858726327040127,4339.3,0.02064418577459473,,0.9022684592478248,3836.4,0.02351862316879952,2855.3,0.031599777930439,,0.9056630990923511,4374.4,0.02070371020236721,3413.8,0.026529471530035476
0,76.775422,30.74005,0.1195942459383017,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,,,0.1195942459383017,8751.9,0.0013664946575977985,8677.3,0.0013782426093174342,5881.6,0.002033362451344901,,,0.19235603680315239,8880.3,0.002166098406620862,7978.3,0.002410990271149899,4943.0,0.003891483649669278,,,0.22874396190684645,7080.1,0.0032308012868016898,5714.6,0.004002799179414945,4691.6,0.004875606656723643,,,0.26789371886276026,6751.4,0.00396797284804278,5472.7,0.0048950923467897065,4447.1,0.006024009328838125,,,0.2808071209359678,7445.7,0.0037713998809509896,5825.2,0.0048205575934898,4441.6,0.006322206433176509,,,0.3150443268696839,7665.0,0.004110167343374872,4727.8,0.006663655968308387,4884.8,0.0064494826168867495,,,0.3190062938157979,7896.2,0.00403999764210377,5017.3,0.006358126757734198,5635.1,0.005661058256566838,,,0.37989388685677766,7401.0,0.005133007524074824,4468.1,0.00850235865036095,5425.8,0.007001619795362484,,,0.40709269713261187,7021.3,0.005797967571996808,4499.8,0.009046906465456505,4707.2,0.00864829829054665,,,0.45872030510280554,6314.4,0.007264669724800544,2899.9,0.015818487020338824,3640.2,0.012601513793275248,,,0.49485342568451957,6125.8,0.008078184493201208,4220.5,0.011724995277443894,4762.1,0.0103914958880435,,,0.5383977919575543,4434.7,0.01214056851551524,3494.6,0.015406564183527567,4695.9,0.01146527379112746,,,0.5746343289560578,3183.7,0.018049261204135372,3790.3,0.015160655593384635,4619.4,0.012439588019137937,,,0.5821815397148561,3863.3,0.015069540023162997,4491.9,0.012960696803465262,,0.6003156700457264,2917.7,0.020574962129270534,3020.6,0.019874053831878645,,0.6003156700457264,3469.3,0.01730365405256756,2714.9,0.02211188883736883
0,76.794879,30.751573,0.13949386065204183,9924.3,0.0014055788383265505,9924.3,0.0014055788383265505,9924.3,0.0014055788383265505,,,0.19503714799275582,9762.9,0.0019977378442138692,9765.2,0.0019972673165194344,7033.6,0.002772934883882447,,,0.19503714799275582,9968.1,0.001956613075638846,9523.4,0.0020479781169829665,5368.1,0.003633262196918012,,,0.2134420444736563,8176.0,0.0026105925204703557,7754.8,0.002752386192727811,4606.1,0.0046338994914060985,,,0.23614451025956562,7928.0,0.002978613903374945,5669.5,0.004165173476665766,5516.9,0.004280384097220643,,,0.23614451025956562,8191.4,0.0028828345613639383,7581.6,0.003114705474564282,5182.3,0.0045567510614894086,,,0.2892092815561116,8357.3,0.003460558811531375,6484.2,0.004460215316555806,5222.0,0.005538285744084864,,,0.33135490178413224,7712.1,0.004296558677715955,6028.5,0.0054964734475264525,5494.7,0.006030445734692198,,,0.3740496262830555,7216.9,0.005182968120426437,5556.5,0.006731748875786115,5186.7,0.007211707372376568,,,0.3957034400697095,6837.2,0.005787507167695979,4706.6,0.008407415970545817,4247.5,0.00931614926591429,,,0.3957034400697095,6130.3,0.006454878881452938,3519.0,0.011244769538781172,4071.4,0.009719100065572271,,,0.3957034400697095,6924.2,0.005714789290744194,2726.6,0.014512705936687064,3314.2,0.011939636716845982,,,0.4487591262249185,4856.5,0.009240381472766776,2717.9,0.016511244940024226,3391.1,0.013233438300991374,,,0.4487591262249185,3406.2,0.01317477324364155,2017.9,0.02223891799518898,2378.8,0.018864937204679605,,,0.455820287340296,2412.0,0.018898021863196352,2821.8,0.016153529213278617,,0.48633027224821146,1972.4,0.02465677713689979,1578.8,0.030803792262997943,,0.48633027224821146,2899.4,0.01677347976299274,2303.5,0.021112666474851813
0,76.786322,30.7382,0.4951769101112702,9090.7,0.005447071293863731,9090.7,0.005447071293863731,9090.7,0.005447071293863731,,,0.49987695280336686,7445.0,0.006714263973181556,7447.2,0.006712280492042202,4746.9,0.010530597922925844,,,0.5198070930122768,7650.2,0.0067946863220867005,6813.3,0.007629299942939203,4089.8,0.01270984138618702,,,0.5198070930122768,5915.1,0.008787798904706205,5468.1,0.009506173863175083,3327.9,0.015619672857125417,,,0.5540616341467159,5610.1,0.00987614541891795,3382.8,0.016378787813252808,3230.2,0.01715254888696415,,,0.5906846481857669,6280.7,0.009404758198700255,4660.1,0.012675364223638267,3904.1,0.015129854465453419,,,0.5964196955690324,6500.0,0.00917568762413896,3562.8,0.016740195788959033,3943.7,0.01512335359101941,,,0.631720932303849,6433.9,0.009818631503502526,3741.8,0.016882808602914343,4310.6,0.014655058050012734,,,0.641288954365692,5938.6,0.010798655480512107,3269.8,0.01961248254834216,3908.5,0.016407546484986362,,,0.641288954365692,5696.8,0.011257003130980409,2419.9,0.0265006386365425,2969.3,0.021597310961024213,,,0.6677045080488327,4852.1,0.013761144824897108,1417.4,0.04710769775990071,2315.7,0.028833808699262976,,,0.6931212340167683,4637.5,0.014946010437019262,2896.0,0.023933744268534816,3437.6,0.020162940249498728,,,0.7095646478758435,2495.6,0.028432627339150647,1986.8,0.035713944427010445,3417.6,0.020762074200486993,,,0.7184593356950892,1859.2,0.03864346685106978,2508.0,0.028646703975083305,3337.1,0.021529451790329605,,,0.7457262330766666,2438.5,0.03058135054651083,4555.5,0.016369799869974024,,0.7604736993150479,1635.4,0.04650077652654078,3338.3,0.02278026837956588,,0.0,1961.5,0.0,3675.0,0.020966119748625542
0,76.784379,30.732329,0.5986584841970366,9012.4,0.006642608896598427,9012.4,0.006642608896598427,9012.4,0.006642608896598427,,,0.6056565328892379,6471.0,0.00935955080960034,6473.2,0.009356369846277543,3772.9,0.016052811706889606,,,0.6056565328892379,6676.2,0.009071875211785716,5805.9,0.010431742415288551,3391.7,0.017857019573937493,,,0.6056565328892379,4884.1,0.012400576009689357,4494.1,0.013476703519931419,2599.1,0.02330254830092101,,,0.6132393247256717,4636.0,0.013227768005299217,2408.7,0.02545934839231418,2256.1,0.027181389332284547,,,0.6334694384153075,5249.1,0.012068153367535528,4581.8,0.013825776734368751,3691.0,0.017162542357499526,,,0.6548396934922511,5488.6,0.011930905759068815,2616.1,0.025031141527168347,4413.3,0.0148378694739141,,,0.6872525829572749,5960.4,0.011530309760373043,2767.8,0.024830283364306482,4890.1,0.014053957648254121,,,0.7041805553985255,5501.9,0.012798861400580265,2295.8,0.03067255664250046,4582.2,0.015367739413350042,,,0.7041805553985255,5122.2,0.013747619292462723,1445.9,0.048701885012692826,3642.9,0.019330219204439475,,,0.7058692956047641,4415.4,0.015986531132055174,1007.3,0.07007537929164738,2821.8,0.02501485915390049,,,0.7058692956047641,3663.4,0.019268146956509365,3324.1,0.021234899539868356,3830.7,0.018426639924942284,,,0.7350612827638134,2849.5,0.025796149596905193,2847.8,0.025811548660854465,4065.2,0.018081798749478833,,,0.7402175866265213,2049.3,0.03612050878966092,3340.4,0.02215954935416481,3891.5,0.0190213950051785,,,0.7613059380918946,3299.5,0.02307337287746309,5416.4,0.014055570823644758,,0.7631452734569169,2260.9,0.03375404809840846,3992.6,0.0191139927229604,,0.7861676791117466,2822.5,0.027853593591204488,4535.9,0.017332121058924285
0,76.774891,30.736846,0.388677289689482,8896.6,0.004368829549372591,8896.6,0.004368829549372591,8896.6,0.004368829549372591,,,0.388677289689482,7193.9,0.005402873124306454,7318.2,0.005311105048912055,4522.5,0.008594301596229563,,,0.4124069988244425,7399.1,0.00557374543964053,6619.2,0.006230465899571587,4291.5,0.009609856666071129,,,0.4124069988244425,5721.0,0.007208652312960015,5043.0,0.008177810803578078,3527.4,0.011691529138301368,,,0.44396700331026107,5392.2,0.008233504011540022,2998.3,0.01480729090852353,3156.0,0.014067395542150222,,,0.4924599703677596,6086.6,0.008090887693749542,4466.0,0.011026869018534698,4436.7,0.011099690544047594,,,0.49301805268807525,6305.8,0.00781848540531059,3368.6,0.0146356959178316,5313.2,0.009279117155162149,,,0.49301805268807525,6860.2,0.007186642556894483,3658.1,0.013477435080727025,5630.2,0.00875667032588674,,,0.5435704647683138,6321.2,0.00859916574018088,3195.7,0.017009433450208528,5482.0,0.009915550251154941,,,0.5435704647683138,5941.5,0.009148707645683983,3140.6,0.0173078540650931,4542.8,0.011965538099152809,,,0.574270011990048,5315.2,0.010804297335754966,2735.4,0.020994004971486728,3647.1,0.01574593545529456,,,0.5917687265423037,4933.6,0.011994663664308085,4227.4,0.013998408632783833,4771.4,0.01240241284617311,,,0.6297585334970761,3777.7,0.016670422042435244,3502.3,0.0179812846842668,4933.0,0.012766238262661182,,,0.6478352449548759,3190.6,0.02030449586143283,4266.3,0.015184943509712768,4651.3,0.0139280468891466,,,0.6478352449548759,3895.1,0.01663205681381417,5242.6,0.012357136629818712,,0.6737427069970536,2949.6,0.022841833028107324,4714.9,0.014289649981909557,,0.7018053917927107,3477.0,0.02018422179444092,4317.2,0.016256031497097905
0,76.782044,30.751951,0.15601864044243652,10169.5,0.001534182019198943,10169.5,0.001534182019198943,10169.5,0.001534182019198943,,,0.17971530446033876,9485.6,0.0018946118796948927,9487.8,0.0018941725632953767,6756.3,0.0026599663197362277,,,0.24130810898362764,9690.8,0.0024900741835929712,8820.5,0.002735764514297689,5090.7,0.004740175397953674,,,0.29965056060273704,7898.7,0.0037936693456231663,7477.5,0.004007362896726673,4328.8,0.006922254680344137,,,0.32751435517801175,7650.6,0.004280897644341774,5392.1,0.006073966639676782,5239.5,0.006250870410879125,,,0.35084645994803554,7480.7,0.004690021788710088,7167.5,0.004894962817551943,4904.9,0.007152978856817377,,,0.3900002926530271,8079.9,0.004826796032785395,5599.5,0.006964912807447577,4944.6,0.00788739822539795,,,0.40344994495371217,7434.8,0.005426507033863885,5751.2,0.007015056769956047,5217.3,0.007732925937816729,,,0.45086431295952073,6939.5,0.006497072021896689,5279.2,0.008540390834965918,4909.4,0.009183694809131886,,,0.45482898525132165,6559.9,0.006933474370818483,4429.2,0.010268874407372024,3970.1,0.011456360929229028,,,0.48193351231151255,5853.0,0.008233957155501667,3241.7,0.014866690696594768,3142.3,0.015336966944961096,,,0.48193351231151255,6646.8,0.007250609500985625,3644.5,0.01322358381976986,4157.9,0.011590791320414453,,,0.48193351231151255,4579.2,0.010524404094853087,2944.6,0.016366688593069095,4347.5,0.01108530218082835,,,0.48193351231151255,2189.2,0.022014138146880715,3660.8,0.013164704772495425,4041.3,0.011925210014389244,,,0.48193351231151255,3368.4,0.014307490568564082,3778.2,0.01275563793106539,,0.49336267825983215,2357.8,0.020924704311639328,2612.2,0.018886864645120287,,0.511069975488351,2919.3,0.01750659320687668,3155.5,0.016196164648656346
0,76.781129,30.727619,0.770967179954561,7370.2,0.010460600525827807,7370.2,0.010460600525827807,7370.2,0.010460600525827807,,,0.770967179954561,5866.4,0.013142083389379536,5791.8,0.013311357090275235,3035.6,0.02539752206992229,,,0.7842116931014238,5994.8,0.013081532212941612,5092.8,0.01539843883720986,2918.7,0.026868526847617907,,,0.7993377873079967,5055.8,0.01581031265690883,2850.8,0.028039069289602796,2862.2,0.027927391073579645,,,0.8019239163249687,4727.1,0.01696439500592263,2738.5,0.02928332723479893,2422.7,0.033100421691706315,,,0.8176762597857664,6242.8,0.01309790894767999,3091.0,0.02645345389148387,3771.5,0.02168039930493879,,,0.8195744063913492,5903.9,0.013881915452350974,1858.0,0.04411057084991115,3055.4,0.026823800693570373,,,0.837394465054456,6954.1,0.012041737465012812,2147.5,0.03899392153920633,4954.8,0.01690067137027642,,,0.8400085099439285,5656.0,0.014851635607212314,2330.6,0.03604258602694278,4755.8,0.017662822447199807,,,0.8421318490682549,5276.3,0.015960651385786534,2475.4,0.03402003106844368,3883.2,0.021686543290797666,,,0.8447780226418614,4569.4,0.018487723172448494,2134.1,0.03958474404394646,2982.0,0.028329242878667383,,,0.8596098503917295,4268.5,0.020138452627192913,3562.2,0.02413143142978299,4106.2,0.020934436958543898,,,0.8596098503917295,3112.6,0.027617099864798867,3905.3,0.022011365334077524,4037.7,0.0212895918565453,,,0.8596098503917295,2525.4,0.03403856222347864,3601.1,0.023870757557183347,4144.9,0.02073897682433182,,,0.8677864908038257,4180.1,0.020759945714308885,7087.9,0.012243210129993734,,0.8677864908038257,3935.1,0.02205246349022454,5700.3,0.01522352316200596,,0.8711046091025306,3802.3,0.02290993896069565,5394.6,0.01614771454978183
0,76.770598,30.733668,0.5142344384136116,8289.0,0.00620381757043807,8289.0,0.00620381757043807,8289.0,0.00620381757043807,,,0.5591528698914552,6708.3,0.008335239477832762,6710.5,0.008332506816056259,3989.6,0.014015261426996571,,,0.5882574817745754,6913.5,0.008508823053078403,6011.6,0.009785372975157618,4932.9,0.011925185626600488,,,0.6028064953933765,6249.9,0.00964505824722598,4557.4,0.013226982388936161,4140.3,0.014559488331603422,,,0.6205774239916717,6001.9,0.010339682833630546,2512.7,0.0246976329841076,3797.4,0.016342166324107853,,,0.626265629638993,7161.5,0.00874489463993567,4009.7,0.015618765235279275,5232.3,0.011969222514744816,,,0.6469771663228091,6625.5,0.00976495609875193,2809.0,0.023032294991912037,5954.5,0.010865348330217637,,,0.6469771663228091,7675.6,0.008429010974032116,2962.8,0.02183668038081575,6431.4,0.010059663002189401,,,0.6478451406147762,7251.7,0.00893370024428446,3837.0,0.01688415795190973,6123.4,0.010579827230211586,,,0.6674025379335882,6663.5,0.010015795571900476,2987.1,0.022342825413731986,5184.2,0.012873780678476682,,,0.6898007297532958,5956.6,0.011580444041119024,3376.8,0.020427645396626858,4290.1,0.016078896290373085,,,0.6898007297532958,5204.7,0.013253419596773989,4870.4,0.01416312273639323,5414.4,0.012740113950821806,,,0.7205773989700568,4390.7,0.016411446898445734,4143.6,0.01739012933125921,5574.4,0.012926546336288333,,,0.7332737286372365,3833.5,0.019128048223222553,4909.2,0.014936725507969456,5294.2,0.013850510532983955,,,0.7332737286372365,4595.4,0.01595668992116544,5611.6,0.01306710614864275,,0.747070653308837,3592.6,0.020794707267962953,4127.6,0.018099395612676542,,0.7508961294669407,4118.3,0.018233157600634747,4686.1,0.016023903234394073
0,76.76597,30.7442,0.18485445552552704,10263.9,0.0018010157496227267,10263.9,0.0018010157496227267,10263.9,0.0018010157496227267,,,0.2496431448035193,8088.9,0.0030862434299289065,8685.5,0.0028742518542803444,5889.8,0.004238567435286755,,,0.2496431448035193,8294.1,0.0030098882917196476,7986.5,0.0031258141213738096,6219.6,0.0040138135057482685,,,0.2496431448035193,7088.3,0.00352190433254122,5938.0,0.004204162088304468,5427.0,0.004600021094592211,,,0.2612258569627933,6759.6,0.003864516494508452,3893.3,0.006709625689332785,5084.0,0.005138195455601758,,,0.304118223056198,7453.9,0.004079987966785146,5833.3,0.005213485043735072,6518.9,0.0046651769939130535,,,0.3343770651613299,7673.2,0.004357726439573189,4736.0,0.007060326544791594,7241.2,0.004617702385810776,,,0.3343770651613299,9056.2,0.0036922447070662076,5561.6,0.006012245849419769,6997.6,0.004778453543519634,,,0.38569139123765145,8632.3,0.004468002632411426,5123.7,0.007527595121448396,7410.1,0.005204941785369313,,,0.38569139123765145,7308.8,0.005277082301303243,4507.9,0.008555899448471606,6470.8,0.005960490066725157,,,0.40563097819665217,7243.3,0.005600085295330197,4663.5,0.008697994600550063,5014.5,0.008089160997041623,,,0.4118189332431278,6301.0,0.006535771040201996,5594.7,0.007360876065617957,6138.7,0.006708569130974438,,,0.4482619236692792,5145.1,0.008712404494942356,5430.3,0.008254827977630688,6829.2,0.006563900949881087,,,0.457868198644124,4557.9,0.010045595529610655,5633.6,0.008127453114245313,5957.8,0.007685189141027292,,,0.4879145804906818,5850.2,0.008340135046505793,4563.7,0.01069120626883191,,0.5281466543339608,4256.1,0.012409169294282577,2572.2,0.020532876694423483,,0.5626306860748649,5405.0,0.010409448401015077,3638.3,0.015464109228894397
0,76.811415,30.726194,0.6375574713552131,6163.6,0.010343913806139481,6163.6,0.010343913806139481,6163.6,0.010343913806139481,,,0.6555798719392609,6513.9,0.010064322018134467,6439.3,0.010180918297629571,3693.6,0.017749076021747374,,,0.6555798719392609,6642.2,0.009869920688013926,5740.3,0.011420655226020607,2755.0,0.023796002611225442,,,0.6583816876838877,4842.1,0.01359702789458887,5251.3,0.012537499051356572,2261.9,0.02910746220805021,,,0.6918613951222715,4513.3,0.015329390803232038,4930.3,0.01403284577251428,2935.9,0.02356556405607383,,,0.6918613951222715,4408.3,0.01569451705016155,5282.8,0.01309649040513121,2148.5,0.032202066331034285,,,0.6918613951222715,5007.5,0.013816503147723846,3787.3,0.018267932171263736,3017.1,0.02293133787817015,,,0.6918613951222715,4362.3,0.01586001410087045,3216.5,0.021509758903226227,1538.6,0.044966943658018434,,,0.7044474154456146,3867.1,0.018216426144801394,2895.0,0.02433324405684334,966.7,0.07287135775789952,,,0.7279892809498104,3487.4,0.020874843176859847,3748.7,0.019419779682284803,1221.2,0.05961261717571326,,,0.744118179695834,2780.5,0.026762027681921745,3478.7,0.021390697090747524,2425.9,0.03067390163221213,,,0.7528500912266164,2591.9,0.029046263020433515,2175.7,0.03460266080923916,1896.9,0.03968844384135254,,,0.7774202364700006,2269.3,0.03425815169743976,3079.1,0.02524829451690431,2967.3,0.026199583340747498,,,0.7887589421520536,2747.5,0.028708241752577014,3120.4,0.025277494620947746,2707.4,0.029133446928863615,,,0.8050080932990991,2742.6,0.029352005152012656,6183.0,0.013019700684119345,,0.8078832982321315,3916.4,0.020628212088451933,5613.0,0.01439307497295798,,0.8078832982321315,3334.5,0.024228019140264852,5599.7,0.014427260357378636
0,76.772117,30.729533,0.1987156815341724,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,,,0.26676262170447773,6076.3,0.004390214796907291,6137.9,0.004346154575742156,3905.7,0.0068300847915732845,,,0.26676262170447773,6281.5,0.0042467980849236284,5438.9,0.004904716426197903,4146.0,0.006434216635419145,,,0.26676262170447773,5896.9,0.00452377726779287,3196.8,0.008344676604869799,4089.5,0.0065231109354316604,,,0.26676262170447773,5568.2,0.00479082327690237,1880.7,0.014184219796058793,3650.0,0.00730856497820487,,,0.30616647600505215,6588.8,0.0046467714303826515,3437.0,0.008907956822957584,4998.8,0.006124799471974317,,,0.37116686394694864,6250.0,0.005938669823151179,2728.1,0.013605324729553487,4282.6,0.008666858075630427,,,0.40938336740879894,7043.6,0.005812132537463781,3017.6,0.013566521984650018,6182.1,0.0066220761134371635,,,0.40938336740879894,6876.2,0.005953627983607209,3200.7,0.012790432324453992,5983.0,0.006842443045442068,,,0.40938336740879894,6503.6,0.0062947193463435466,3702.7,0.011056347190126095,4760.7,0.008599226319843698,,,0.44287229087763885,5533.1,0.008004053620531687,2953.3,0.014995845016680961,4209.2,0.010521531190668983,,,0.44287229087763885,5495.7,0.008058523770905232,4789.5,0.009246733289020542,5333.5,0.008303595966581772,,,0.49668091968392897,4339.9,0.011444524520932026,3720.1,0.013351278720570117,5150.9,0.009642604587235802,,,0.5287524858122475,3752.7,0.014089921544814334,4828.4,0.010950884057084076,5213.4,0.010142181413516084,,,0.5646201490448824,4457.2,0.012667597349117887,6363.7,0.008872513616997696,,0.6055754279983714,3511.7,0.017244509155063686,4802.1,0.01261063759601781,,0.6055754279983714,3694.8,0.01638993796682828,4496.4,0.013468006138207709
