Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_228_0_0,fill_per_m_1_228_0_0,distance_from_119_1_0,fill_per_m_1_119_1_0,distance_from_129_2_0,fill_per_m_1_129_2_0,fill_per_m_1_119_1_1,fill_per_m_1_129_2_2,fill_ratio_2,distance_from_32_0_0,fill_per_m_2_32_0_0,distance_from_85_1_0,fill_per_m_2_85_1_0,distance_from_177_2_0,fill_per_m_2_177_2_0,fill_per_m_2_85_1_1,fill_per_m_2_177_2_2,fill_ratio_3,distance_from_250_0_0,fill_per_m_3_250_0_0,distance_from_43_1_0,fill_per_m_3_43_1_0,distance_from_199_2_0,fill_per_m_3_199_2_0,fill_per_m_3_43_1_1,fill_per_m_3_199_2_2,fill_ratio_4,distance_from_145_0_0,fill_per_m_4_145_0_0,distance_from_249_1_0,fill_per_m_4_249_1_0,distance_from_159_2_0,fill_per_m_4_159_2_0,fill_per_m_4_249_1_1,fill_per_m_4_159_2_2,fill_ratio_5,distance_from_104_0_0,fill_per_m_5_104_0_0,distance_from_232_1_0,fill_per_m_5_232_1_0,distance_from_131_2_0,fill_per_m_5_131_2_0,fill_per_m_5_232_1_1,fill_per_m_5_131_2_2,fill_ratio_6,distance_from_152_0_0,fill_per_m_6_152_0_0,distance_from_83_1_0,fill_per_m_6_83_1_0,distance_from_283_2_0,fill_per_m_6_283_2_0,fill_per_m_6_83_1_1,fill_per_m_6_283_2_2,fill_ratio_7,distance_from_285_0_0,fill_per_m_7_285_0_0,distance_from_109_1_0,fill_per_m_7_109_1_0,distance_from_9_2_0,fill_per_m_7_9_2_0,fill_per_m_7_109_1_1,fill_per_m_7_9_2_2,fill_ratio_8,distance_from_271_0_0,fill_per_m_8_271_0_0,distance_from_175_1_0,fill_per_m_8_175_1_0,distance_from_88_2_0,fill_per_m_8_88_2_0,fill_per_m_8_175_1_1,fill_per_m_8_88_2_2,fill_ratio_9,distance_from_3_0_0,fill_per_m_9_3_0_0,distance_from_244_1_0,fill_per_m_9_244_1_0,distance_from_217_2_0,fill_per_m_9_217_2_0,fill_per_m_9_244_1_1,fill_per_m_9_217_2_2,fill_ratio_10,distance_from_27_0_0,fill_per_m_10_27_0_0,distance_from_22_1_0,fill_per_m_10_22_1_0,distance_from_211_2_0,fill_per_m_10_211_2_0,fill_per_m_10_22_1_1,fill_per_m_10_211_2_2,fill_ratio_11,distance_from_23_0_0,fill_per_m_11_23_0_0,distance_from_282_1_0,fill_per_m_11_282_1_0,distance_from_231_2_0,fill_per_m_11_231_2_0,fill_per_m_11_282_1_1,fill_per_m_11_231_2_2,fill_ratio_12,distance_from_162_0_0,fill_per_m_12_162_0_0,distance_from_48_1_0,fill_per_m_12_48_1_0,distance_from_40_2_0,fill_per_m_12_40_2_0,fill_per_m_12_48_1_1,fill_per_m_12_40_2_2,fill_ratio_13,distance_from_276_0_0,fill_per_m_13_276_0_0,distance_from_137_1_0,fill_per_m_13_137_1_0,distance_from_98_2_0,fill_per_m_13_98_2_0,fill_per_m_13_137_1_1,fill_per_m_13_98_2_2,fill_ratio_14,distance_from_19_0_0,fill_per_m_14_19_0_0,distance_from_1_1_0,fill_per_m_14_1_1_0,distance_from_93_2_0,fill_per_m_14_93_2_0,fill_per_m_14_1_1_1,fill_per_m_14_93_2_2,fill_ratio_15,distance_from_35_1_0,fill_per_m_15_35_1_0,distance_from_273_2_0,fill_per_m_15_273_2_0,fill_per_m_15_35_1_1,fill_per_m_15_273_2_2,fill_ratio_16,distance_from_133_1_0,fill_per_m_16_133_1_0,fill_per_m_16_133_1_1,fill_ratio_17,distance_from_59_1_0,fill_per_m_17_59_1_0,fill_per_m_17_59_1_1,fill_ratio_18,distance_from_138_1_0,fill_per_m_18_138_1_0,fill_per_m_18_138_1_1
0,76.775578,30.718136,0.7712703466859457,6518.3,0.01183238492683592,6518.3,0.01183238492683592,6518.3,0.01183238492683592,,,0.7712703466859457,5142.9,0.014996798434461993,4939.9,0.01561307610854361,3631.3,0.021239510552307595,,,0.7900856607915088,5390.8,0.014656185738508362,5052.0,0.015639066919863595,3154.9,0.025043128491917612,,,0.7900856607915088,5162.9,0.015303137011979873,2761.2,0.028613851252770856,3650.9,0.021640846388329145,,,0.7938013646755016,5678.2,0.013979806358978226,2414.3,0.03287915191465442,3594.4,0.022084391405394546,,,0.7938013646755016,6157.6,0.012891408416842626,1816.4,0.04370190292201616,3207.6,0.024747517292539645,,,0.7974829312415093,4503.7,0.01770728359441147,1673.5,0.0476535961303561,3816.0,0.020898399665658002,,,0.7974829312415093,3973.1,0.02007205787021493,3382.8,0.023574640275556027,2408.7,0.03310843738288327,,,0.8019420169063827,4930.3,0.016265582559000114,2998.3,0.026746556945815382,6432.5,0.012467034852800353,,,0.8191922557049791,5895.3,0.013895683946618139,5153.2,0.01589676813834082,6855.5,0.01194941661009378,,,0.8191922557049791,4838.4,0.01693105687220939,3177.0,0.025785088313030505,6126.8,0.013370638109698034,,,0.8248209399915861,4294.4,0.019206895957330154,5472.7,0.015071554077358272,5455.2,0.015119902844837697,,,0.8357448554574884,4908.8,0.017025441155832145,5669.5,0.014741068091674546,5907.0,0.014148380827111706,,,0.8483810841077204,5587.8,0.01518273889737858,4323.9,0.019620737854893048,5776.6,0.014686512552500091,,,0.8550432949252335,4877.1,0.017531797480577257,5121.0,0.01669680325962182,6649.9,0.012857987261842034,,,0.8561603063494378,5919.7,0.014462900254226361,8802.1,0.009726773228541347,,,0.8597702031178072,3893.3,0.022083327848298542,,0.8671088439062943,4206.0,0.020615997239807282,,0.8671088439062943,5228.6,0.016583958304446585,
0,76.772117,30.729533,0.1987156815341724,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,,,0.24425335872436538,6281.5,0.003888455921744255,6137.9,0.003979428774081777,3905.7,0.006253766513668878,,,0.24563046707777228,6588.8,0.0037280000467121827,6250.0,0.0039300874732443565,3650.0,0.006729601837747186,,,0.24563046707777228,7043.6,0.003487285863447275,3959.1,0.0062041996180387535,4146.0,0.005924516813260306,,,0.24563046707777228,6876.2,0.0035721832855032183,4295.0,0.005718986427887597,4089.5,0.006006369166836344,,,0.2772329266449703,6503.6,0.004262761034580391,2680.8,0.010341425195649444,3702.7,0.007487318082614587,,,0.29870790592808905,4998.8,0.00597559226070435,1219.6,0.02449228484159471,2953.3,0.010114377338167103,,,0.3148845974579611,4760.7,0.006614249951855003,2227.3,0.014137502691957127,2903.8,0.010843880344994871,,,0.33000986367144325,5717.9,0.005771522126505242,1301.7,0.025352221223895154,4802.1,0.006872198906133633,,,0.36261620271264433,6390.4,0.005674389752013087,2639.8,0.013736502868120476,5225.2,0.006939757381777623,,,0.4248997019276601,5333.5,0.007966620454254432,2021.5,0.02101903051831116,4496.4,0.00944977541872743,,,0.43852213483473873,4789.5,0.009155906354206884,2959.3,0.014818441348789874,3925.8,0.01117026172588361,,,0.49077299627986615,5403.9,0.009081829720754754,4129.1,0.011885713503665837,4328.8,0.011337391338936105,,,0.4963610598450844,5150.9,0.009636394801783852,2693.5,0.01842810691832502,4198.4,0.011822624329389396,,,0.5387673857240367,5213.4,0.010334280617716591,3490.6,0.015434807360454841,5071.8,0.010622804245515136,,,0.5489427284929884,4289.3,0.012797956041614912,6363.7,0.008626156614752242,,,0.5489427284929884,3135.3,0.01750845942949601,,0.5489427284929884,2575.6,0.021313198031254404,,0.56265245193579,3598.2,0.01563705330264549,
0,76.801226,30.728631,0.9868869366005173,6452.5,0.01529464450368876,6452.5,0.01529464450368876,6452.5,0.01529464450368876,,,0.9872668895177323,6404.6,0.015414965642159266,6247.7,0.015802085399710813,3502.1,0.028190710988199436,,,0.9872668895177323,4216.8,0.023412703697536813,4815.9,0.02050015344001604,2744.4,0.03597387004510029,,,0.9874159522431325,4374.7,0.022571055209343098,4193.0,0.023549152211856248,2563.4,0.03851977655625858,,,0.9879149635741697,3675.6,0.026877651637125088,4567.1,0.021631121796636153,2070.4,0.04771614004898424,,,0.9879149635741697,3295.9,0.029974057573778627,3929.0,0.025144183343705006,3561.8,0.02773639630451372,,,0.9881036745568856,716.2,0.1379647688574261,6365.4,0.015523041357289184,2020.6,0.04890149829540165,,,0.9892341078378113,2059.9,0.04802340442923497,3943.7,0.025083908711053357,4413.3,0.02241483941354114,,,0.9892341078378113,3017.1,0.03278758104927948,5313.2,0.01861842407283391,5922.6,0.01670269996011568,,,0.9897914706101902,2107.7,0.04696073779998056,4413.3,0.02242746857476696,6345.6,0.015598075368920042,,,0.9897914706101902,2691.0,0.0367815485176585,5181.5,0.019102411861626752,5616.9,0.01762166801278624,,,0.9907378365497824,3576.0,0.027705196771526355,4884.8,0.020282055284756437,5671.1,0.01746994122039432,,,0.9911076894778323,3418.1,0.028995865816618366,5222.0,0.018979465520448723,7319.4,0.013540832438148378,,,0.9914777465355179,3674.6,0.02698192310824356,6328.5,0.015666868081465085,7030.9,0.014101718791840561,,,0.9922336064158723,4107.7,0.024155454546726206,6241.2,0.01589812225879434,7442.1,0.013332709939612103,,,0.9927589780406266,5409.8,0.018351121631864885,6888.9,0.014410994179631388,,,0.9927589780406266,7241.2,0.01370986822682189,,0.9933979376707215,6210.5,0.015995458299182377,,0.9936769067768069,6435.1,0.015441514611689123,
0,76.799059,30.741536,0.06355835028602363,8884.9,0.0007153524551320065,8884.9,0.0007153524551320065,8884.9,0.0007153524551320065,,,0.15407993363094555,8883.1,0.0017345288652716455,8680.1,0.0017750939923612118,5913.9,0.002605386185612634,,,0.21759762398102417,6649.1,0.003272587628115447,7248.3,0.0030020504667442596,3885.7,0.005599959440539007,,,0.21759762398102417,6603.2,0.003295335958035864,6588.2,0.0033028387720625387,4975.2,0.004373645762602994,,,0.24018014704570892,6107.9,0.003932286826007448,7025.0,0.003418934477518988,3398.5,0.00706723987187609,,,0.26552007620518325,5728.3,0.00463523342361928,5652.4,0.00469747498770758,3179.1,0.008352051719203021,,,0.3098203877449388,3148.5,0.009840253700013936,4529.3,0.006840359166867701,2813.6,0.011011529277258274,,,0.31599135283566,2213.8,0.014273708231803232,1961.5,0.016109678961797602,2822.5,0.01119544208452294,,,0.37035701325503384,3334.5,0.011106823009597656,3477.0,0.010651625345269883,3588.9,0.010319513312018552,,,0.374157039897044,3549.4,0.010541416574549052,3089.2,0.012111777803219087,4012.0,0.0093259481529672,,,0.41625136996119716,2373.0,0.01754114496254518,3345.3,0.012442871191259293,3591.6,0.011589580408764816,,,0.4187855706192487,1078.7,0.03882317332152116,3469.3,0.012071183541903228,4265.3,0.009818431777817474,,,0.4591771306776463,1693.2,0.027118895031753267,2899.4,0.015836970775941445,5294.1,0.008673374712937916,,,0.5079464814808985,1820.0,0.0279091473341153,4492.3,0.01130704720256658,5005.6,0.010147564357537527,,,0.5436685783891431,1661.4,0.032723521029802756,4215.9,0.012895670637091562,5416.8,0.010036711312751865,,,0.5628914506901921,3384.5,0.016631450751667665,3622.9,0.015537040787495985,,,0.6025126067173373,5405.0,0.011147319273216232,,0.6212409367118646,4374.4,0.014201740506397786,,0.6517275103949381,4409.8,0.014779071848948663,
0,76.788779,30.711419,0.7296061783380641,5023.6,0.014523572305479418,5023.6,0.014523572305479418,5023.6,0.014523572305479418,,,0.7547446284587679,3648.1,0.020688704488878263,3445.2,0.021907135390072215,820.2,0.09201958405983514,,,0.7777043271544579,2440.7,0.03186398685436383,3557.3,0.021862208055391952,1687.7,0.04608072093111678,,,0.7797317993589408,3152.0,0.024737683989814113,1741.5,0.04477357446792655,1298.0,0.060071787315788966,,,0.7874541284334878,2728.1,0.028864562458615444,2193.8,0.035894526776984584,2346.8,0.03355437738339389,,,0.8043572068262496,3655.7,0.022002823175486217,3078.8,0.02612567256159054,2505.1,0.03210878634889823,,,0.8043572068262496,2539.0,0.03168007904002559,3960.6,0.02030897356022445,3979.3,0.020213535215395914,,,0.8160227972774097,4136.3,0.019728327183168765,4330.6,0.018843181020583973,3356.6,0.024310993185884814,,,0.8281368099442111,3447.9,0.02401858551420317,4256.5,0.01945581604473655,7380.4,0.01122075781724854,,,0.8419155645355798,3551.9,0.023703245151484552,5048.1,0.016677870179583998,7803.4,0.010789086353840375,,,0.8524576505041374,4135.9,0.020611176539668208,4124.8,0.020666642031229088,7074.7,0.012049382313089423,,,0.8608279082823135,5020.1,0.017147624714294804,5636.0,0.015273738613951624,6403.1,0.013443924166143173,,,0.865046609017899,4862.2,0.01779125928628808,6617.3,0.013072501005212081,6907.0,0.012524201665236703,,,0.8722708007645591,5588.3,0.015608875700383999,5271.8,0.016545976720751147,6776.7,0.012871615989560686,,,0.8722708007645591,5551.8,0.01571149538464208,6068.8,0.014373035868121524,7650.0,0.011402232689732799,,,0.8813099526754237,6867.6,0.012832866688150497,8804.0,0.010010335673278324,,,0.8854582454597463,6184.5,0.014317378049312738,,0.887200474607083,5153.9,0.017214157717594113,,0.8969527110896974,6176.4,0.014522257481537749,
0,76.774077,30.720803,0.9507143064099162,7289.7,0.013041885213519297,7289.7,0.013041885213519297,7289.7,0.013041885213519297,,,0.9551133453409811,4753.3,0.020093689549175963,4550.3,0.020990118131573327,3073.6,0.03107474444758528,,,0.9573644842135306,4804.1,0.019928071526686176,4465.2,0.021440573416947297,2938.7,0.0325778229902178,,,0.957795625958951,5515.4,0.01736584157013002,3173.9,0.03017724647780179,4074.3,0.023508225362858674,,,0.9591831015516681,5091.5,0.018838909978428128,2766.8,0.03466759800316857,3281.6,0.029229129130657852,,,0.9627635620909871,5570.8,0.017282321427640322,2103.6,0.04576742546543958,3778.8,0.02547802376656576,,,0.9631512253658735,4373.6,0.02202193216951421,2600.6,0.03703573119148941,4168.5,0.023105463005058738,,,0.9631512253658735,4325.5,0.022266818295361774,4660.1,0.020668037710904776,4581.8,0.021021241114100867,,,0.9659248939473152,5282.8,0.018284335843630557,4466.0,0.02162841231409125,7745.5,0.012470788121455235,,,0.9677693669504466,5586.7,0.01732273733958234,5505.7,0.0175775898968423,8098.9,0.011949392719387159,,,0.9677693669504466,4513.3,0.02144261110385852,4550.9,0.02126545006373347,8304.1,0.011654115038962036,,,0.9703671319616943,5639.9,0.01720539605244232,5825.2,0.016658091258011643,6791.7,0.014287544090017144,,,0.9728150072694932,4944.9,0.019673097681843783,7581.6,0.012831262626219968,7211.3,0.013490147508347915,,,0.9728671814600849,5940.2,0.01637768394094618,5578.6,0.017439271169470562,7233.2,0.013450024628934425,,,0.9736429271632605,6207.3,0.015685449827835943,4768.5,0.020418222232636268,8556.7,0.011378719917295926,,,0.9750062969829428,6692.5,0.01456864097098159,9154.6,0.010650452198708221,,,0.9774356982369236,5833.3,0.016756136290554634,,0.9792256370857509,5413.7,0.018087918375339435,,0.9803899167917388,6918.6,0.014170351180755337,
0,76.788215,30.721767,0.45606998421703593,6682.6,0.006824738637910932,6682.6,0.006824738637910932,6682.6,0.006824738637910932,,,0.46555429766510636,5295.6,0.00879134182463,5092.6,0.009141780184289093,2286.0,0.02036545484099328,,,0.5067062721930191,3913.9,0.01294632648235824,5007.6,0.01011874495153405,2156.6,0.02349560753932204,,,0.5067062721930191,4598.4,0.011019186503849582,2925.4,0.017320922683838762,3292.2,0.015391114518954472,,,0.5295228196291656,4174.5,0.01268470043428352,3309.1,0.016002019268960308,2499.6,0.021184302273530388,,,0.5452793645565883,5022.7,0.01085629969053673,2671.0,0.020414802117431238,1892.2,0.028817216179927507,,,0.5575906835380638,3591.5,0.015525287025979781,2791.3,0.01997602133550904,2281.9,0.024435368926686702,,,0.5827171096617244,3543.4,0.01644514053343468,2773.5,0.021010171612104722,2635.1,0.022113662087272758,,,0.6176442437528498,4500.7,0.013723292904500407,2579.4,0.0239452680372509,5858.9,0.010541983030139613,,,0.6488940944441617,4471.2,0.014512750367779607,3619.1,0.017929708890170534,6212.3,0.010445311630863959,,,0.6499464848856623,3414.4,0.01903545234552666,3403.3,0.019097537239904275,6417.5,0.010127720839667507,,,0.6573691890428355,4457.5,0.014747486013299728,3938.6,0.016690427792688655,4905.1,0.013401748976429336,,,0.6697085719775521,4476.3,0.01496120840822894,5895.8,0.011359078869323112,6185.5,0.010827072540256277,,,0.6858347582141747,4511.6,0.015201586093939503,3692.0,0.018576239388249583,5346.6,0.012827493326865197,,,0.6858347582141747,4989.2,0.013746387360983218,5347.3,0.012825814115800024,6670.1,0.010282226026808812,,,0.6858347582141747,6146.0,0.011159042600295715,7342.9,0.009340107562600264,,,0.6858347582141747,3946.7,0.01737742311840714,,0.6907971497249051,3527.1,0.019585414355275017,,0.6907971497249051,5032.0,0.013728083261623709,
0,76.801385,30.731702,0.2912291401980419,7222.1,0.004032471721494329,7222.1,0.004032471721494329,7222.1,0.004032471721494329,,,0.30268491246379436,7189.3,0.004210213963303721,6986.3,0.004332549596550311,4304.3,0.007032151858926988,,,0.30268491246379436,4986.4,0.006070209218349799,5578.4,0.005426016643908547,2787.5,0.01085865156820787,,,0.30268491246379436,4933.3,0.006135546438769067,4925.4,0.006145387429727421,2589.2,0.011690287056380132,,,0.35003974177582237,4438.0,0.007887330819644487,5370.1,0.006518309561755318,1827.2,0.019157166253055077,,,0.3522192167697976,4058.3,0.008678984224177552,4732.0,0.0074433477762002875,2751.3,0.012801919702315182,,,0.3895648461751715,2403.4,0.016208905973835876,4361.1,0.008932719868271112,1993.3,0.019543713749820474,,,0.3969246727217349,947.1,0.04190947869514675,2315.7,0.017140591299466032,2821.8,0.014066364473801647,,,0.4320339368019893,2425.9,0.01780922283696728,3647.1,0.01184595807085052,4209.8,0.010262576293457866,,,0.4410955331887967,2877.3,0.015330189176964399,3168.7,0.013920394268589539,4563.2,0.009666364244144387,,,0.4410955331887967,886.9,0.04973452849123878,3525.2,0.012512638522319208,4753.1,0.00928016522246106,,,0.4410955331887967,1337.9,0.032969245323925304,3640.2,0.012117343365441369,4426.6,0.00996465759699988,,,0.4581241863674054,1652.5,0.027723097510886863,4071.4,0.011252251961669337,5517.0,0.008303864171966746,,,0.49265259323674315,2870.9,0.01716021433128089,4759.7,0.010350496737961283,5234.0,0.009412544769521268,,,0.5201628572424276,2581.8,0.020147294803719407,4438.9,0.011718282845804765,5005.7,0.010391410936381079,,,0.5554627059192947,3607.4,0.015397868434864298,5644.4,0.009840952198981198,,,0.5621861915177062,5014.5,0.011211211317533278,,0.5997583679171912,4594.8,0.013052980933167736,,0.6116550624445924,4553.6,0.013432340619391085,
0,76.795277,30.745213,0.05808361216819946,8973.0,0.0006473154147798892,8973.0,0.0006473154147798892,8973.0,0.0006473154147798892,,,0.05808361216819946,8934.7,0.0006500902343469782,8731.7,0.0006652039370134048,6031.4,0.0009630203960639233,,,0.08816028697865907,6712.8,0.0013133161568743158,7747.1,0.0011379779140408548,4514.6,0.0019527817963642196,,,0.08816028697865907,6666.8,0.0013223778571227435,7379.0,0.0011947457240636815,4322.8,0.002039425533882184,,,0.1503024116442521,6171.6,0.002435388094566273,7097.1,0.0021178003923328134,3560.8,0.004221029309263427,,,0.1855329234447488,5791.9,0.0032033171056950016,5467.0,0.0033936880088668154,3704.3,0.005008582551217471,,,0.22588905982164642,4137.0,0.005460214160542577,4082.3,0.005533377258448581,2516.8,0.008975248721457661,,,0.28623754679976704,3202.2,0.008938777927667448,1635.4,0.01750260161426972,2260.9,0.012660336450075943,,,0.28623754679976704,3916.4,0.007308690297205776,2949.6,0.009704283523181687,3487.3,0.008207998933265478,,,0.29139079815078006,4151.4,0.007019097127493859,2446.2,0.01191197768583027,3840.7,0.00758691900306663,,,0.3380800288679412,3065.6,0.011028184657748604,3034.5,0.011141210376270924,4030.6,0.008387833793180697,,,0.3868551736660837,2524.5,0.0153240314385456,2917.7,0.013258908512392763,3704.1,0.010443972183960575,,,0.3868551736660837,2366.7,0.016345763031481966,1972.4,0.01961342393358769,4775.8,0.0081003219076612,,,0.4186410933246538,2384.0,0.017560448545497223,4001.3,0.010462626979348057,4511.5,0.009279421330481078,,,0.46941249887859027,2077.9,0.02259071653489534,3654.4,0.012845131865110286,4283.2,0.010959387814685057,,,0.4772361456465028,3604.9,0.013238540476753938,3521.9,0.013550530839788261,,,0.5119366711290277,4256.1,0.012028304577642153,,0.5119366711290277,3836.4,0.013344194326165877,,0.512542066652722,3831.1,0.01337845701372248,
0,76.801829,30.716223,0.8324426408004217,6202.7,0.013420649729963109,6202.7,0.013420649729963109,6202.7,0.013420649729963109,,,0.8324426408004217,4812.8,0.01729643120014174,4609.8,0.018058107527450684,2670.8,0.031168288183331647,,,0.8324426408004217,2780.4,0.029939672018429783,3625.2,0.022962668012810928,2247.5,0.03703860470747149,,,0.8324426408004217,2734.4,0.030443338238751526,3257.2,0.025557001129817687,1146.3,0.07261996343020341,,,0.8347276452323686,2239.1,0.03727960543219904,3965.2,0.021051337769403024,1502.5,0.055555916488011226,,,0.8468068640973666,1859.5,0.0455394925569974,4944.9,0.01712485316381255,2458.8,0.0344398431794927,,,0.8553801698304361,1501.1,0.05698355671377231,5441.9,0.01571841029475801,3050.6,0.028039735456317973,,,0.865584185992544,3111.7,0.02781708345896276,3468.4,0.024956296447714913,3958.4,0.02186702167523606,,,0.8747263535401261,2414.8,0.036223552821771,4730.2,0.018492375661496894,6518.3,0.01341954732890671,,,0.8751220446941178,2803.2,0.031218680247364367,5477.2,0.015977544086287116,6871.7,0.012735160800007536,,,0.8814562892710155,3299.4,0.026715654036219175,4726.6,0.01864884460861963,7061.6,0.012482387692180462,,,0.8898615867653247,4271.4,0.02083301930901636,5948.7,0.014958925257036406,6735.1,0.013212299546633674,,,0.9001810915549704,4031.7,0.022327581207802427,6198.0,0.014523734939576805,7475.5,0.012041750940471814,,,0.9003020798044166,4555.2,0.019764271158333697,5842.7,0.015409007476071278,7497.4,0.012008190570123197,,,0.9003020798044166,4803.1,0.018744187708030574,6670.6,0.013496568221815377,7314.2,0.012308961742971435,,,0.9036343663267832,6635.9,0.013617359609499589,7771.0,0.011628289362074162,,,0.9099383613271805,6097.5,0.014923138357149333,,0.9179897791511753,5677.8,0.01616805416096332,,0.9179897791511753,6862.1,0.013377679998122663,
0,76.767338,30.709891,0.8154614284548342,7277.7,0.011204933268131885,7277.7,0.011204933268131885,7277.7,0.011204933268131885,,,0.8216917306011143,5902.2,0.01392178730983556,5699.3,0.014417414956242245,4876.2,0.016851067031727868,,,0.8216917306011143,6150.2,0.013360406663216064,5811.4,0.014139307750303101,3681.7,0.02231826956572003,,,0.8320936780936983,6839.4,0.012166179461556544,3011.1,0.02763420936181788,4184.0,0.01988751620682835,,,0.835558151667975,6437.6,0.012979342482726093,2907.1,0.02874198175735183,4121.2,0.020274632429097716,,,0.835558151667975,6917.0,0.012079776661384631,818.8,0.10204667216267405,3734.4,0.022374629168486905,,,0.846544267138058,5030.5,0.016828233120724737,2800.3,0.03023048484584001,4515.6,0.018747104861769375,,,0.8586783674131857,5093.5,0.01685831682366125,5145.1,0.016689245445437127,4585.9,0.018724315127089247,,,0.8586783674131857,6551.4,0.013106791943907955,4760.9,0.01803605132250595,8220.1,0.010446081768022112,,,0.8677735124713489,6422.1,0.013512301466363789,5995.2,0.014474471451683828,8643.2,0.010039956410488578,,,0.8770912586799167,5365.2,0.016347783096248354,4939.3,0.01775740000971629,7914.4,0.011082220492771615,,,0.8871598058414748,6408.3,0.01384391813494179,6314.6,0.0140493428854001,7281.2,0.012184252675952793,,,0.8929787425159578,5796.9,0.015404418611947036,7431.8,0.012015645503322986,7661.5,0.011655403543900773,,,0.8929787425159578,6745.3,0.013238532645189358,6111.5,0.014611449603468179,7531.2,0.011857057872795274,,,0.9010592961827181,6940.1,0.012983376265222663,6908.6,0.013042574417142662,8404.5,0.010721152908355262,,,0.9053535143386755,7707.3,0.011746701365441535,9719.0,0.009315294930946348,,,0.9103072253775416,5647.9,0.01611762292847858,,0.9191287023564011,5317.2,0.017285953177544593,,0.9227440985510401,7016.2,0.013151621939953824,
0,76.793766,30.712887,0.5612771975694962,4975.1,0.011281726951608936,4975.1,0.011281726951608936,4975.1,0.011281726951608936,,,0.5710215736746385,3599.6,0.01586347298796084,3396.6,0.016811563730631765,771.7,0.07399527972977044,,,0.5954759680400514,2392.2,0.024892398964971637,3508.8,0.016970929321706893,1544.1,0.03856459866848336,,,0.613336937904937,3103.5,0.019762749731108007,1968.4,0.031159161649305885,1154.4,0.053130365376380544,,,0.6285035662616187,2679.6,0.023455126371906956,2420.7,0.02596371158184074,2203.1,0.028528145170969035,,,0.6396996468075821,2872.0,0.0222736645824367,3305.7,0.019351412614804192,2361.4,0.02708984698939536,,,0.6476973116419147,2395.3,0.027040341988139885,4187.4,0.015467767866502238,3670.4,0.01764650478536167,,,0.655904536565334,3769.3,0.017401229314868382,4187.0,0.015665262397070313,3212.9,0.02041471992795711,,,0.6862148997765941,2700.8,0.0254078384099746,4112.8,0.0166848594577075,7236.7,0.009482428451871628,,,0.706884168311942,3408.2,0.02074068917058688,4904.5,0.014412971114526293,7659.7,0.009228614284005144,,,0.706884168311942,3992.3,0.01770618862089377,3981.2,0.017755555317792174,6931.0,0.010198877049660108,,,0.706884168311942,4876.4,0.014496025106880939,4277.3,0.016526410780444253,6259.4,0.011293161777677446,,,0.706884168311942,4718.6,0.014980802956638452,6473.7,0.010919322308910547,6763.4,0.01045160966839078,,,0.7164009337458891,5300.9,0.013514703800220514,5128.1,0.01397010459518904,6633.0,0.010800556818119842,,,0.7214327970807116,5408.2,0.013339610167536549,5925.2,0.012175669970308372,7506.4,0.00961090265747511,,,0.7328514029392751,6723.9,0.01089920140006953,8351.1,0.008775507453380694,,,0.7450948402809162,6040.9,0.012334169416492844,,0.7593633014750669,5010.2,0.015156347081455171,,0.781279773956368,6032.8,0.012950533317139107,
0,76.781066,30.702775,0.7722447692966574,4626.8,0.016690688365536815,4626.8,0.016690688365536815,4626.8,0.016690688365536815,,,0.777455767193262,3470.7,0.02240054649474925,3048.4,0.025503732029696302,2225.3,0.034937121610266575,,,0.7854560354381632,3499.4,0.022445448803742447,3160.5,0.02485227133169319,3098.5,0.025349557380608786,,,0.7854560354381632,4232.8,0.018556417393644,1516.2,0.05180424979805852,2708.8,0.028996457303535263,,,0.7854560354381632,3786.8,0.020741946641971144,498.3,0.1576271393614616,3757.5,0.020903686904541936,,,0.8024913666449645,4266.1,0.018810889727033226,1970.5,0.04072526600583428,3877.0,0.02069877138625134,,,0.8041802339518908,3949.7,0.02036053963470367,3977.7,0.020217216832639235,5217.9,0.015411951818775577,,,0.8212885587620463,5383.0,0.015257078929259637,5702.6,0.014402001872164385,4728.5,0.017368902585641246,,,0.825931546003122,4726.7,0.01747374586927713,5302.5,0.015576266779879718,8752.3,0.009436737154840695,,,0.835598673474915,4962.6,0.01683792111947195,6484.1,0.012886887516770485,9175.3,0.009107044712161075,,,0.835598673474915,5507.8,0.015171187651601638,5496.8,0.015201547690927722,8446.6,0.009892722201535706,,,0.8423560360424949,6430.8,0.013098775207477995,6803.6,0.012381034100218926,7770.1,0.010840993501274048,,,0.8552426372807407,6273.0,0.013633710143165003,7989.3,0.010704850703825625,8211.1,0.010415688973228199,,,0.8621333501821384,6867.0,0.012554730598254528,6643.7,0.012976705001462113,8080.8,0.01066891087741484,,,0.8757086619986655,6962.6,0.012577322580625994,7440.8,0.01176901222984982,8954.1,0.00977997411240287,,,0.885473631080076,8239.5,0.0107466913171925,10208.0,0.008674310649295415,,,0.885473631080076,6197.5,0.01428759388592297,,0.8925204159415605,6525.8,0.013676796958864208,,0.8957958680389061,7548.3,0.011867518090681425,
