Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_268_0_0,fill_per_m_1_268_0_0,distance_from_74_1_0,fill_per_m_1_74_1_0,distance_from_206_2_0,fill_per_m_1_206_2_0,fill_per_m_1_74_1_1,fill_per_m_1_206_2_2,fill_ratio_2,distance_from_228_0_0,fill_per_m_2_228_0_0,distance_from_149_1_0,fill_per_m_2_149_1_0,distance_from_262_2_0,fill_per_m_2_262_2_0,fill_per_m_2_149_1_1,fill_per_m_2_262_2_2,fill_ratio_3,distance_from_119_0_0,fill_per_m_3_119_0_0,distance_from_156_1_0,fill_per_m_3_156_1_0,distance_from_255_2_0,fill_per_m_3_255_2_0,fill_per_m_3_156_1_1,fill_per_m_3_255_2_2,fill_ratio_4,distance_from_123_0_0,fill_per_m_4_123_0_0,distance_from_203_1_0,fill_per_m_4_203_1_0,distance_from_56_2_0,fill_per_m_4_56_2_0,fill_per_m_4_203_1_1,fill_per_m_4_56_2_2,fill_ratio_5,distance_from_90_0_0,fill_per_m_5_90_0_0,distance_from_152_1_0,fill_per_m_5_152_1_0,distance_from_11_2_0,fill_per_m_5_11_2_0,fill_per_m_5_152_1_1,fill_per_m_5_11_2_2,fill_ratio_6,distance_from_116_0_0,fill_per_m_6_116_0_0,distance_from_220_1_0,fill_per_m_6_220_1_0,distance_from_167_2_0,fill_per_m_6_167_2_0,fill_per_m_6_220_1_1,fill_per_m_6_167_2_2,fill_ratio_7,distance_from_46_0_0,fill_per_m_7_46_0_0,distance_from_87_1_0,fill_per_m_7_87_1_0,distance_from_230_2_0,fill_per_m_7_230_2_0,fill_per_m_7_87_1_1,fill_per_m_7_230_2_2,fill_ratio_8,distance_from_221_0_0,fill_per_m_8_221_0_0,distance_from_26_1_0,fill_per_m_8_26_1_0,distance_from_113_2_0,fill_per_m_8_113_2_0,fill_per_m_8_26_1_1,fill_per_m_8_113_2_2,fill_ratio_9,distance_from_81_0_0,fill_per_m_9_81_0_0,distance_from_190_1_0,fill_per_m_9_190_1_0,distance_from_239_2_0,fill_per_m_9_239_2_0,fill_per_m_9_190_1_1,fill_per_m_9_239_2_2,fill_ratio_10,distance_from_249_0_0,fill_per_m_10_249_0_0,distance_from_177_1_0,fill_per_m_10_177_1_0,distance_from_224_2_0,fill_per_m_10_224_2_0,fill_per_m_10_177_1_1,fill_per_m_10_224_2_2,fill_ratio_11,distance_from_43_0_0,fill_per_m_11_43_0_0,distance_from_159_1_0,fill_per_m_11_159_1_0,distance_from_83_2_0,fill_per_m_11_83_2_0,fill_per_m_11_159_1_1,fill_per_m_11_83_2_2,fill_ratio_12,distance_from_232_0_0,fill_per_m_12_232_0_0,distance_from_199_1_0,fill_per_m_12_199_1_0,distance_from_22_2_0,fill_per_m_12_22_2_0,fill_per_m_12_199_1_1,fill_per_m_12_22_2_2,fill_ratio_13,distance_from_55_0_0,fill_per_m_13_55_0_0,distance_from_269_1_0,fill_per_m_13_269_1_0,distance_from_59_2_0,fill_per_m_13_59_2_0,fill_per_m_13_269_1_1,fill_per_m_13_59_2_2,fill_ratio_14,distance_from_2_0_0,fill_per_m_14_2_0_0,distance_from_131_1_0,fill_per_m_14_131_1_0,distance_from_133_2_0,fill_per_m_14_133_2_0,fill_per_m_14_131_1_1,fill_per_m_14_133_2_2,fill_ratio_15,distance_from_103_0_0,fill_per_m_15_103_0_0,distance_from_1_2_0,fill_per_m_15_1_2_0,fill_per_m_15_1_2_2,fill_ratio_16,distance_from_137_2_0,fill_per_m_16_137_2_0,fill_per_m_16_137_2_2,fill_ratio_17,distance_from_231_2_0,fill_per_m_17_231_2_0,fill_per_m_17_231_2_2
0,76.791314,30.765309,0.8872127425763265,11497.3,0.007716705161875628,11497.3,0.007716705161875628,11497.3,0.007716705161875628,,,0.89435815043364,11870.0,0.007534609523451054,10931.2,0.008181701464007977,9118.9,0.00980774161832721,,,0.901067397226191,11998.4,0.007509896296391111,11117.0,0.008105310760332742,9257.0,0.00973390296236568,,,0.9029285288230209,11795.4,0.007654920806611229,12163.0,0.007423567613442579,9224.8,0.009788055338034656,,,0.9115730081494865,9869.5,0.009236263317792051,11675.2,0.007807772099402892,7342.9,0.012414345941650936,,,0.9115730081494865,10198.2,0.008938567670270112,6445.7,0.014142343083753301,8057.2,0.011313769152428717,,,0.9116702409546038,10739.4,0.008489023976708232,6888.9,0.013233901507564398,8346.7,0.010922523164299707,,,0.9116702409546038,11096.4,0.008215910033475757,6438.8,0.014159008525728455,9719.0,0.009380288516870087,,,0.9116702409546038,10208.0,0.00893093888082488,7771.0,0.01173169786326861,10591.4,0.008607646212536622,,,0.9202900352453316,10633.8,0.008654385405455543,7797.5,0.011802373007314288,8802.1,0.010455346283788317,,,0.9202900352453316,10318.1,0.008919181198528135,7182.9,0.01281223510344473,6363.7,0.014461555938295827,,,0.9206360763917084,9740.6,0.009451533544049734,6695.7,0.013749661370606634,7141.7,0.012890993410416406,,,0.9206360763917084,8936.4,0.010302091182038724,8111.1,0.011350323339518787,4691.0,0.01962558252806882,,,0.921506985920599,9453.1,0.009748198854561985,8804.0,0.010466912607003623,4339.3,0.021236305070416864,,,0.9237511544839135,9154.6,0.010090568178663334,6476.3,0.014263563369268156,4563.7,0.02024127691311685,,,0.9243387149660585,7332.9,0.012605363702846876,3368.5,0.027440662460028454,,0.9243387149660585,3651.0,0.025317412077952847,,0.9303406322802503,3417.8,0.02722045269706391,
0,76.770598,30.733668,0.5142344384136116,8289.0,0.00620381757043807,8289.0,0.00620381757043807,8289.0,0.00620381757043807,,,0.5591528698914552,6708.3,0.008335239477832762,5854.3,0.009551148213987243,4557.4,0.012269119890539677,,,0.6012478317535211,6913.5,0.00869672136766502,5690.1,0.010566560020975398,4788.9,0.012555030001744058,,,0.6012478317535211,6710.5,0.008959806746941676,6590.5,0.009122947147462578,4368.3,0.013763885991198432,,,0.6012478317535211,6001.9,0.010017624947991821,6269.5,0.009590044369623114,3222.4,0.018658386040017412,,,0.6111563900821932,6249.9,0.00977865869985429,5232.3,0.011680453912852728,2809.0,0.021757080458604246,,,0.6111563900821932,5348.4,0.011426901317818287,5954.5,0.010263773450032635,2962.8,0.020627662686721792,,,0.6419031550683548,6011.6,0.010677742282725977,4390.7,0.014619608606107339,4275.4,0.015013873674237614,,,0.6734468590345227,4816.9,0.013980918412973546,5373.1,0.012533674397173376,6072.2,0.011090656747711253,,,0.6959615541602667,5015.0,0.013877598288340315,3837.0,0.018138169250984278,2512.7,0.027697757558015953,,,0.7194781108635222,4927.0,0.014602762550507858,3797.4,0.01894659795816933,816.1,0.08816053312872468,,,0.7364061648047316,4531.8,0.016249749874326574,4140.3,0.01778629965955925,1928.1,0.03819335951479341,,,0.7506405459669059,3312.8,0.022658794553456464,4932.9,0.015217023373003829,2102.3,0.035705681680393175,,,0.7582029984888321,4103.7,0.018476082522816777,3555.6,0.021324192780088652,1998.5,0.03793860387734962,,,0.7710255450602943,4009.7,0.019229008281424903,2987.1,0.02581184242443488,2215.4,0.034802994721508274,,,0.7852125581434264,1938.4,0.040508283024320385,2913.5,0.026950834327902056,,0.8053343281528129,1960.6,0.04107591187150938,,0.8155217595782194,3173.8,0.025695436372116052,
0,76.774891,30.736846,0.388677289689482,8896.6,0.004368829549372591,8896.6,0.004368829549372591,8896.6,0.004368829549372591,,,0.388677289689482,7193.9,0.005402873124306454,6453.9,0.0060223630624813215,5043.0,0.0077072633291588736,,,0.4124069988244425,7399.1,0.00557374543964053,6409.9,0.006433906906885326,5274.5,0.007818883284186983,,,0.4124069988244425,7318.2,0.005635361138318746,7685.7,0.005365900293069499,4853.9,0.008496404928499608,,,0.41990352812549564,5392.2,0.007787239496411403,6755.1,0.006216096403095375,2579.4,0.016279116388520417,,,0.46180114479820733,5721.0,0.008072035392382578,4436.7,0.010408662852980984,3368.6,0.013708993195933246,,,0.46180114479820733,6032.3,0.007655473779457376,5313.2,0.008691582187725049,3658.1,0.012624071096968571,,,0.4627631179193548,6619.2,0.006991224285704539,3777.7,0.0122498641480095,4760.9,0.009720076412429475,,,0.5095852895549374,5302.5,0.009610283631399102,4730.2,0.010773017833388385,5884.3,0.008660083434817011,,,0.5174095953650134,5926.7,0.00873014654639198,3195.7,0.01619080625105653,2998.3,0.017256765345863102,,,0.5201645522629615,5412.6,0.009610252970161503,3156.0,0.016481766548256067,1301.7,0.039960401956131326,,,0.5201645522629615,5174.1,0.010053237321717041,3527.4,0.01474640109607534,2434.6,0.02136550366643233,,,0.5532734328357296,3798.4,0.014565960215767943,4291.5,0.012892308815932181,1459.4,0.0379110204766157,,,0.5596280900512212,4746.0,0.011791573747391934,4256.5,0.01314761165396972,2488.4,0.022489474764958252,,,0.6011585008406393,4466.0,0.013460781478742483,3140.6,0.019141517571185103,2335.6,0.025738932216160273,,,0.6242906611672353,2569.3,0.02429808357012553,3403.3,0.018343685868634423,,0.6566069127164487,2606.3,0.025193067287589632,,0.6860418558580709,2804.8,0.02445956417063858,
0,76.786322,30.7382,0.4951769101112702,9090.7,0.005447071293863731,9090.7,0.005447071293863731,9090.7,0.005447071293863731,,,0.49987695280336686,7445.0,0.006714263973181556,6648.1,0.007519094971546259,5468.1,0.009141693692569024,,,0.5250399566829855,7650.2,0.006863087980483981,6559.9,0.008003779885104735,5674.6,0.009252457559704393,,,0.5250399566829855,7447.2,0.007050165923877236,7350.9,0.007142526176155104,5279.1,0.009945633852038898,,,0.5429594469280851,5610.1,0.009678248996062191,7139.2,0.007605326183999398,2773.5,0.019576688189222462,,,0.5673407821800056,5915.1,0.009591397984480492,3904.1,0.014531922393893743,3562.8,0.015924014319636397,,,0.5673407821800056,6234.0,0.00910075043599624,3943.7,0.01438600254025422,3741.8,0.015162242294617713,,,0.6105173213499302,6813.3,0.008960669886104092,2495.6,0.024463749052329307,5145.1,0.011865995244989021,,,0.6206362208175051,5702.6,0.010883390397669574,3468.4,0.01789402089774839,6941.9,0.00894043735601932,,,0.6450512274822365,6120.9,0.010538502956791266,3269.8,0.019727543809475702,3382.8,0.01906855940292765,,,0.6450512274822365,5812.7,0.011097273684900934,3230.2,0.019969389743119206,2227.3,0.02896112905680584,,,0.6639913843795423,5368.3,0.012368745867025731,3327.9,0.01995226372125191,2628.7,0.025259306287501136,,,0.6827333877681973,4182.6,0.01632318146053166,4089.8,0.016693564178399855,1444.8,0.047254525731464374,,,0.7047845350123682,4940.1,0.014266604623638551,4330.6,0.016274523969250637,2473.8,0.02848995614085084,,,0.7219785525985667,4660.1,0.015492769524228378,2419.9,0.029835057341153215,3032.5,0.02380803141297829,,,0.7375661056935475,2763.5,0.02668956416477465,3388.8,0.0217648166222128,,0.7630748200877306,2777.7,0.02747146272411458,,0.7668171675695582,3348.4,0.022901002495805706,
0,76.782044,30.751951,0.15601864044243652,10169.5,0.001534182019198943,10169.5,0.001534182019198943,10169.5,0.001534182019198943,,,0.17971530446033876,9485.6,0.0018946118796948927,8655.3,0.0020763613561671896,7477.5,0.002403414302378318,,,0.24130810898362764,9690.8,0.0024900741835929712,8569.2,0.002815993429767395,7684.0,0.0031403970455964035,,,0.2754905271841028,9487.8,0.0029036291572767424,9391.5,0.0029334028343087127,7288.4,0.0037798491738118487,,,0.33124101912034765,7650.6,0.004329608385229233,9148.6,0.003620674410514698,5618.4,0.005895646787703754,,,0.3614835000488439,7898.7,0.0045764936008310724,4904.9,0.007369844442268832,5599.5,0.00645563889720232,,,0.3918801037100948,8243.4,0.004753864955116758,4944.6,0.007925415679935582,5751.2,0.006813884123488921,,,0.3918801037100948,8820.5,0.004442833214784818,4579.2,0.008557828959427298,7154.4,0.005477469860646523,,,0.4307101370172845,7711.9,0.005585006768984096,5640.1,0.0076365691568816944,8951.3,0.004811704858705267,,,0.45568006820653933,7894.1,0.005772413171945368,5279.2,0.00863161214211508,5392.1,0.008450883110597714,,,0.45568006820653933,7822.0,0.005825620918007406,5239.5,0.00869701437554231,3851.8,0.01183031487113919,,,0.4957895748653802,8135.1,0.006094449667064698,4328.8,0.011453279774195625,4807.2,0.010313479257475874,,,0.539253243723268,6191.9,0.008709010864569326,5090.7,0.010592909496204216,2640.8,0.02042007133153847,,,0.539253243723268,7012.2,0.007690214821643251,6340.0,0.008505571667559431,2961.3,0.0182100173478968,,,0.539253243723268,7167.5,0.007523589029972347,4429.2,0.012174958090022307,3381.0,0.015949519187319374,,,0.5731486830830825,4815.1,0.01190315223117033,1306.5,0.04386901516135343,,0.5958751300213806,3126.2,0.019060684857698823,,0.634959121785828,2829.0,0.022444649055702655,
0,76.801987,30.752503,0.8661761457749352,9488.0,0.009129175229499738,9488.0,0.009129175229499738,9488.0,0.009129175229499738,,,0.8783309099270553,9687.2,0.00906692243297398,8856.9,0.009916911220935716,7886.8,0.011136720975897137,,,0.8788906198866291,9892.4,0.008884503456053426,8891.7,0.009884393534269363,7973.2,0.011023059999581461,,,0.8822933476592482,9689.5,0.009105664354809312,9593.1,0.009197166167967062,7697.8,0.011461629915810338,,,0.8822933476592482,7852.3,0.01123611359295045,9471.1,0.009315637546422782,6027.8,0.014637070700077111,,,0.8891936627621461,8100.3,0.010977292973866968,5106.6,0.017412635858734697,6047.9,0.014702519267219135,,,0.899105868335156,8532.6,0.01053730244398139,5146.3,0.01747091829732344,6160.5,0.014594689852043765,,,0.9039475317369252,9022.2,0.010019147566413127,4938.9,0.018302608510739744,7674.1,0.011779199277269324,,,0.9049751071784942,8001.2,0.011310492265891295,5841.7,0.015491639542915492,9273.8,0.009758406555872396,,,0.9132514819419755,8362.6,0.01092066440989615,5688.5,0.016054346171081577,5915.6,0.015438019506761368,,,0.9213527093241712,8111.3,0.011358878469840485,5648.8,0.016310591795145362,4756.3,0.019371206806218514,,,0.9238010600346858,8336.8,0.011081003023158596,4688.5,0.019703552522868414,5326.9,0.017342188891000126,,,0.9238010600346858,6711.6,0.013764244889961941,5292.4,0.017455238833698997,4108.8,0.022483475954894024,,,0.9278800664916238,7421.5,0.012502594711198866,6590.4,0.014079267821249452,4429.3,0.020948684137259248,,,0.9278800664916238,7145.2,0.012986061502709844,4952.7,0.018734832848580043,4849.0,0.01913549322523456,,,0.9329838566874898,5338.6,0.017476189575684444,4199.4,0.022217075217590365,,0.9373678825718689,4594.2,0.020403288550169103,,0.9428946431325282,4297.0,0.021943091532057906,
0,76.805606,30.74516,0.9394989415641891,8484.7,0.011072859872054273,8484.7,0.011072859872054273,8484.7,0.011072859872054273,,,0.940842717326223,8683.8,0.010834458616345645,7918.6,0.011881427491301782,6883.4,0.013668284820382704,,,0.9432619718195219,8889.1,0.010611445161147042,7888.4,0.011957582929612113,6969.8,0.013533558664804182,,,0.9488958582779659,8782.8,0.010804024437286126,8589.8,0.01104677475934208,6694.4,0.014174472070356804,,,0.9521046893271522,6856.9,0.013885351825564793,8467.7,0.01124395868213508,4272.5,0.022284486584602744,,,0.9526645761248296,7185.6,0.013257968382944076,4103.2,0.023217600314993897,5044.6,0.018884838760750693,,,0.9554587622563604,7601.7,0.012569014329115334,4142.9,0.023062559131438374,5157.1,0.01852705517163445,,,0.9564963925913239,8083.8,0.011832261963325711,3426.2,0.027917120792461732,6975.3,0.013712620139511187,,,0.9600889933621317,6997.8,0.013719869006861181,4758.4,0.020176718925734107,7569.8,0.012683148740549707,,,0.9640268630930539,7496.1,0.012860378904937951,4685.1,0.020576441550725785,4912.2,0.019625154983369038,,,0.965734259240415,7107.9,0.013586773297885664,4645.5,0.020788596690139167,4457.2,0.021666837010688663,,,0.965734259240415,6728.0,0.014353957479792137,3685.2,0.026205748921101026,5006.3,0.019290379306881628,,,0.9669252388149137,6589.9,0.014672836292127555,4289.0,0.022544304938561754,3822.3,0.025296947879939136,,,0.967568948124885,6453.7,0.014992468632333158,5587.0,0.01731821994137972,4819.5,0.02007612715271055,,,0.967568948124885,6142.0,0.01575332054908637,3463.7,0.0279345482612491,5850.2,0.016539074700435627,,,0.968976518582804,4262.5,0.02273258694622414,4665.0,0.020771200827069753,,0.9700608090267667,4937.5,0.01964680119547882,,0.9700608090267667,4649.6,0.02086331746874498,
0,76.806562,30.739112,0.9699098521619943,7915.9,0.012252679444687204,7915.9,0.012252679444687204,7915.9,0.012252679444687204,,,0.9699098521619943,8116.9,0.011949264524165561,7286.6,0.013310869982735354,6316.5,0.015355178534979724,,,0.9699098521619943,8322.1,0.01165462866538487,7321.4,0.01324760089821611,6402.9,0.015147977512720711,,,0.9699098521619943,8119.1,0.011946026679828975,8022.8,0.012089418309841879,6127.5,0.01582880215686649,,,0.9702728472815927,6282.0,0.015445285693753466,7900.8,0.012280691161421536,4457.5,0.021767197919945996,,,0.9726332580879627,6530.0,0.014894843156017808,3536.3,0.027504263158893837,4542.5,0.021411849380032204,,,0.9727058680855399,6962.3,0.013971042156838113,3576.0,0.027200947094114653,4590.2,0.021190925626019347,,,0.9746840560724723,7451.9,0.013079671708859115,3368.6,0.028934395774875984,6408.3,0.015209713279223387,,,0.9765896292965082,6430.8,0.015186129708535612,4271.4,0.022863455290923543,7703.5,0.012677219826007764,,,0.9777575449576958,6792.3,0.014395087745795914,4118.2,0.023742352118830943,4294.4,0.022768199165371088,,,0.9785071227577845,6541.0,0.014959595211095926,4078.5,0.023991838243417545,4789.5,0.020430256242985376,,,0.9790590094826539,6766.5,0.014469208741338268,3118.2,0.03139821081016785,4941.3,0.019813794132771817,,,0.980002130833201,6023.0,0.016270996693229303,3722.1,0.02632927999874267,4027.4,0.024333369688464043,,,0.9815405766944427,5851.2,0.016775030364616535,5020.1,0.019552211643083656,5175.1,0.01896660116122283,,,0.9815405766944427,5639.9,0.01740351028731791,3331.5,0.029462421632731283,5594.7,0.017544114549385002,,,0.9818127655552372,3717.3,0.026411986268400106,4941.1,0.01987032777226199,,0.9822692045059987,5340.0,0.018394554391498105,,0.984014110387036,5006.9,0.019653160845773555,
0,76.784379,30.732329,0.5986584841970366,9012.4,0.006642608896598427,9012.4,0.006642608896598427,9012.4,0.006642608896598427,,,0.6056565328892379,6471.0,0.00935955080960034,5640.7,0.010737258370224226,4494.1,0.013476703519931419,,,0.611825525468385,6676.2,0.009164277964536489,5619.1,0.01088831886722758,4700.6,0.013015902767059204,,,0.6333247350498417,6473.2,0.009783796809149132,6376.9,0.009931545657762261,4305.1,0.014711034239619093,,,0.6517838011669607,4636.0,0.014059184667104414,6198.5,0.010515185950906843,2635.1,0.024734689429887314,,,0.6692893394983472,4884.1,0.013703432351883607,3691.0,0.01813300838521667,2616.1,0.025583476912134372,,,0.6727323212895481,5260.0,0.012789587857215743,4413.3,0.015243294616036707,2767.8,0.024305669531380445,,,0.7009441910234158,5805.9,0.012072963554718747,2849.5,0.024598848605840173,4585.9,0.015284768333880282,,,0.7212841958950893,4728.5,0.015253974746644585,3958.4,0.018221609637608358,6001.2,0.01201899946502515,,,0.7215565248546117,4969.9,0.014518532060094002,2295.8,0.03142941566576408,2408.7,0.029956263746195533,,,0.7398429287676386,4838.6,0.015290433777696824,2256.1,0.032793002471860226,2903.8,0.025478439588388958,,,0.7449362315043588,5120.6,0.014547830947630331,2599.1,0.028661314743732784,3055.7,0.02437857877096439,,,0.7568019411637996,4200.6,0.018016520048654946,3391.7,0.022313351451006862,2426.6,0.03118774998614521,,,0.7568019411637996,4028.8,0.018784797983612978,3356.6,0.022546682391819093,3289.4,0.023007294374773505,,,0.7674881852174628,4581.8,0.016750800672606023,1445.9,0.05308030881924495,3709.1,0.02069203270921417,,,0.7866715587820856,1831.7,0.04294762017699872,3310.4,0.023763640610865323,,0.7866715587820856,3454.3,0.02277368956900343,,0.805742901912169,4209.4,0.019141514275482708,
0,76.794879,30.751573,0.13949386065204183,9924.3,0.0014055788383265505,9924.3,0.0014055788383265505,9924.3,0.0014055788383265505,,,0.19503714799275582,9762.9,0.0019977378442138692,8932.6,0.002183430893499718,7754.8,0.0025150506524056816,,,0.19503714799275582,9968.1,0.001956613075638846,8846.6,0.002204656568543348,7961.3,0.002449815331575946,,,0.24479417512727655,9765.2,0.002506801449302385,9668.8,0.0025317947948791633,7565.8,0.0032355359000670984,,,0.2564517372991013,7928.0,0.003234759552208644,9425.9,0.00272071353715933,5895.8,0.00434973603750299,,,0.2574253733438281,8176.0,0.0031485490868863515,5182.3,0.004967396201374449,6484.2,0.003970040611699641,,,0.3090117705922367,8520.8,0.0036265581939751755,5222.0,0.005917498479361102,6028.5,0.005125848396653176,,,0.3090117705922367,9523.4,0.003244763116032475,4856.5,0.00636284918340856,7431.8,0.004157966718590876,,,0.37591279684013934,7989.3,0.00470520316974127,6198.0,0.006065066099389147,9228.6,0.00407334586871399,,,0.37591279684013934,8171.4,0.004600347514993016,5556.5,0.006765280245480777,5669.5,0.006630440018346227,,,0.40989366466988153,8099.4,0.00506079048657779,5516.9,0.00742978238992698,4129.1,0.009926949327211292,,,0.4351619952252338,8167.6,0.005327905323782185,4606.1,0.009447515147852494,5084.5,0.008558599571742232,,,0.4559217362025533,6469.3,0.0070474662823265775,5368.1,0.008493167716744347,3231.7,0.014107798873736836,,,0.5049846461065101,7289.6,0.006927467160152958,6617.3,0.0076312793149246674,3238.6,0.015592683446751994,,,0.5049846461065101,7581.6,0.006660660627130289,4706.6,0.010729287513417542,3658.3,0.013803806306385754,,,0.543875607482608,5092.4,0.010680143105070457,3615.5,0.015042887774377208,,0.5514369886252904,3403.5,0.016202056372125472,,0.5909970057332983,3106.3,0.019025754297179866,
0,76.804139,30.741704,0.7080725777960455,8683.7,0.008154042375900198,8683.7,0.008154042375900198,8683.7,0.008154042375900198,,,0.7150098693597035,8381.3,0.00853101391621471,7551.0,0.009469075213345298,6418.6,0.011139654587600153,,,0.7154200695801999,8586.5,0.008331917190708669,7543.7,0.009483676041997957,6625.1,0.010798630504901055,,,0.7154200695801999,8383.5,0.008533668152683244,8287.2,0.008632832193988317,6229.6,0.011484205560231792,,,0.7357205671318018,6546.4,0.011238551984782503,8123.0,0.00905725184207561,4559.6,0.01613563837029129,,,0.750063657940963,6794.4,0.01103943921377845,3800.7,0.01973488194124669,4558.8,0.01645309419015888,,,0.7535655954034972,7184.6,0.010488622823866285,3840.4,0.01962206008237416,4692.3,0.016059620983387618,,,0.7767074543193806,7716.3,0.010065801670740906,3474.9,0.02235193687068349,6510.5,0.01193007379340113,,,0.7767074543193806,6653.1,0.011674369156023216,4535.8,0.017123935233462246,7925.8,0.009799735727868235,,,0.7887941979870772,6894.4,0.01144108548948534,4220.3,0.01869047693261325,4333.3,0.018203083054186813,,,0.8071325912036362,6763.2,0.011934181913940682,4180.7,0.019306159045222957,4828.4,0.016716357203289626,,,0.8208077827251516,7030.9,0.01167429180794993,3224.5,0.02545535068150571,4980.2,0.016481422085963447,,,0.8343416408542447,6125.1,0.013621681945670188,3986.5,0.02092917699370989,4351.2,0.01917497795675319,,,0.8418687812218671,5953.4,0.014140974589677616,5281.1,0.01594116341712649,5213.9,0.016146623088702645,,,0.8574394838223629,5656.2,0.015159285099932161,3370.4,0.02544028850647884,5633.6,0.01522009876140235,,,0.8574394838223629,3756.2,0.02282731174650878,4957.4,0.017296152899147998,,0.8584041674824988,5378.8,0.015959027431443795,,0.8607013248978908,4576.7,0.01880615563392599,
0,76.781129,30.727619,0.770967179954561,7370.2,0.010460600525827807,7370.2,0.010460600525827807,7370.2,0.010460600525827807,,,0.7792954912830541,5866.4,0.013284049694583631,4927.6,0.01581490971838327,2850.8,0.027336028177460853,,,0.7903641820263022,5994.8,0.013184162641394244,4855.7,0.01627703898565196,2988.8,0.02644419773910272,,,0.8050590057510767,5791.8,0.013899979380349403,6159.4,0.013070412795906691,2956.6,0.027229216185857972,,,0.8050590057510767,4727.1,0.01703071662861113,5414.0,0.014869948388457272,1914.2,0.0420572043543557,,,0.8193066089791166,5055.8,0.01620528124093351,3771.5,0.021723627442108352,1858.0,0.0440961576415025,,,0.8225939300612446,4471.3,0.018397198355316006,3055.4,0.026922626499353425,2147.5,0.03830472316932454,,,0.8312766259942294,5092.8,0.016322585336047545,3112.6,0.02670682471227364,3237.5,0.025676498100207855,,,0.8312766259942294,3939.8,0.021099462561404877,4065.0,0.020449609495553,4301.1,0.019327070423710895,,,0.8358151734723882,4365.7,0.019145043715151938,2330.6,0.03586266083722596,2738.5,0.030520911939835242,,,0.8358151734723882,4049.9,0.02063792126897919,2422.7,0.03449932610196839,1364.5,0.061254318319705986,,,0.8459862649719001,3613.1,0.02341441601317152,2862.2,0.029557203024662852,2198.9,0.038473157713943336,,,0.858312854484277,2668.3,0.032167029737446194,2918.7,0.029407368159943707,2444.8,0.035107692019153994,,,0.8681198909583744,3185.0,0.02725651149005885,2789.9,0.03111652356566093,3473.8,0.02499049717768364,,,0.8803594681269692,3091.0,0.02848138039880198,2475.4,0.035564331749493784,4418.8,0.01992304399671787,,,0.8843583131490836,993.8,0.08898755415064236,4388.8,0.02015034435720661,,0.8861073569896596,3591.7,0.024670973549841567,,0.8861073569896596,4723.0,0.018761536247928427,
0,76.80233,30.744275,0.6232981268275579,8987.9,0.00693485827420819,8987.9,0.00693485827420819,8987.9,0.00693485827420819,,,0.6303243140524538,9020.4,0.006987764556477028,7918.9,0.007959745849201958,5928.9,0.010631387172198112,,,0.6484981576381056,8986.1,0.007216680847510104,7933.9,0.008173762684658309,6929.4,0.009358648045113655,,,0.6484981576381056,8783.1,0.007383476877618443,9150.7,0.007086869394014725,6533.8,0.009925283259942231,,,0.6598192996469925,6857.2,0.009622284600813633,8492.1,0.007769801340622372,4091.0,0.01612855780119757,,,0.6715792101649317,7185.9,0.009345791204510664,3251.5,0.020654442877592858,4863.0,0.013809977589243919,,,0.6923839518947934,7549.4,0.009171377220637314,3694.7,0.018739923455078716,5152.5,0.013437825364285168,,,0.6923839518947934,8084.2,0.008564656390178291,3244.6,0.02133957812657318,6324.6,0.010947474178521856,,,0.7118444165658634,7017.9,0.01014326816520417,4758.7,0.014958800020296793,8004.2,0.008893386179329145,,,0.7329255771134342,7443.8,0.009846121297098715,4603.4,0.015921396730969158,5607.9,0.013069519376476654,,,0.7337260950351426,7128.0,0.010293575968506491,3988.7,0.01839511858588369,3720.1,0.019723289563053217,,,0.7337260950351426,6691.2,0.010965538244786327,3501.6,0.020954023733011844,4554.5,0.016109915359208315,,,0.7557221204023833,5755.4,0.013130661993994914,5078.3,0.01488139968891919,3370.6,0.02242099686709735,,,0.7560182041152924,6272.1,0.012053669490526178,5585.4,0.01353561435376683,4399.6,0.0171837940748089,,,0.7765614360219366,5960.4,0.013028679887623929,3282.1,0.02366050504317165,5430.3,0.014300525496232928,,,0.7859737420325948,4080.9,0.019259813816378615,4241.2,0.018531871688026856,,0.7859737420325948,4517.6,0.017398037498507945,,0.7995573737979899,4290.5,0.018635529047849667,
