Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_268_0_0,fill_per_m_1_268_0_0,distance_from_46_1_0,fill_per_m_1_46_1_0,distance_from_206_2_0,fill_per_m_1_206_2_0,fill_per_m_1_46_1_1,fill_per_m_1_206_2_2,fill_ratio_2,distance_from_74_0_0,fill_per_m_2_74_0_0,distance_from_132_1_0,fill_per_m_2_132_1_0,distance_from_262_2_0,fill_per_m_2_262_2_0,fill_per_m_2_132_1_1,fill_per_m_2_262_2_2,fill_ratio_3,distance_from_221_0_0,fill_per_m_3_221_0_0,distance_from_199_1_0,fill_per_m_3_199_1_0,distance_from_55_2_0,fill_per_m_3_55_2_0,fill_per_m_3_199_1_1,fill_per_m_3_55_2_2,fill_ratio_4,distance_from_116_0_0,fill_per_m_4_116_0_0,distance_from_159_1_0,fill_per_m_4_159_1_0,distance_from_203_2_0,fill_per_m_4_203_2_0,fill_per_m_4_159_1_1,fill_per_m_4_203_2_2,fill_ratio_5,distance_from_81_0_0,fill_per_m_5_81_0_0,distance_from_87_1_0,fill_per_m_5_87_1_0,distance_from_113_2_0,fill_per_m_5_113_2_0,fill_per_m_5_87_1_1,fill_per_m_5_113_2_2,fill_ratio_6,distance_from_149_0_0,fill_per_m_6_149_0_0,distance_from_220_1_0,fill_per_m_6_220_1_0,distance_from_156_2_0,fill_per_m_6_156_2_0,fill_per_m_6_220_1_1,fill_per_m_6_156_2_2,fill_ratio_7,distance_from_249_0_0,fill_per_m_7_249_0_0,distance_from_152_1_0,fill_per_m_7_152_1_0,distance_from_255_2_0,fill_per_m_7_255_2_0,fill_per_m_7_152_1_1,fill_per_m_7_255_2_2,fill_ratio_8,distance_from_230_0_0,fill_per_m_8_230_0_0,distance_from_3_1_0,fill_per_m_8_3_1_0,distance_from_83_2_0,fill_per_m_8_83_2_0,fill_per_m_8_3_1_1,fill_per_m_8_83_2_2,fill_ratio_9,distance_from_232_0_0,fill_per_m_9_232_0_0,distance_from_285_1_0,fill_per_m_9_285_1_0,distance_from_224_2_0,fill_per_m_9_224_2_0,fill_per_m_9_285_1_1,fill_per_m_9_224_2_2,fill_ratio_10,distance_from_2_0_0,fill_per_m_10_2_0_0,distance_from_44_1_0,fill_per_m_10_44_1_0,distance_from_137_2_0,fill_per_m_10_137_2_0,fill_per_m_10_44_1_1,fill_per_m_10_137_2_2,fill_ratio_11,distance_from_239_0_0,fill_per_m_11_239_0_0,distance_from_27_1_0,fill_per_m_11_27_1_0,distance_from_59_2_0,fill_per_m_11_59_2_0,fill_per_m_11_27_1_1,fill_per_m_11_59_2_2,fill_ratio_12,distance_from_56_0_0,fill_per_m_12_56_0_0,distance_from_23_1_0,fill_per_m_12_23_1_0,distance_from_133_2_0,fill_per_m_12_133_2_0,fill_per_m_12_23_1_1,fill_per_m_12_133_2_2,fill_ratio_13,distance_from_11_0_0,fill_per_m_13_11_0_0,distance_from_261_1_0,fill_per_m_13_261_1_0,distance_from_1_2_0,fill_per_m_13_1_2_0,fill_per_m_13_261_1_1,fill_per_m_13_1_2_2,fill_ratio_14,distance_from_22_0_0,fill_per_m_14_22_0_0,distance_from_251_1_0,fill_per_m_14_251_1_0,distance_from_35_2_0,fill_per_m_14_35_2_0,fill_per_m_14_251_1_1,fill_per_m_14_35_2_2,fill_ratio_15,distance_from_88_2_0,fill_per_m_15_88_2_0,fill_per_m_15_88_2_2,fill_ratio_16,distance_from_211_2_0,fill_per_m_16_211_2_0,fill_per_m_16_211_2_2,fill_ratio_17,distance_from_217_2_0,fill_per_m_17_217_2_0,fill_per_m_17_217_2_2
0,76.766896,30.748096,0.29214464853521815,10300.7,0.0028361630620755687,10300.7,0.0028361630620755687,10300.7,0.0028361630620755687,,,0.3391109763321669,8880.1,0.003818774296822861,8023.3,0.004226577297772325,6729.2,0.0050393951187684555,,,0.3842501442963322,8026.2,0.004787447911793031,6955.5,0.005524407221570444,6960.8,0.005520200900705842,,,0.4341599539432363,6988.8,0.006212224615717094,6683.8,0.006495705346408275,6264.0,0.0069310337474973865,,,0.44280933617886226,7520.2,0.0058882654208513375,5891.1,0.00751658155826352,10486.6,0.004222620641379115,,,0.4613915986647011,7178.8,0.006427141007754793,6141.5,0.007512685804196061,8236.0,0.005602132086749649,,,0.4613915986647011,7853.9,0.0058746813514903564,7705.4,0.005987899377899929,8762.4,0.005265584756056573,,,0.47381566851726276,7098.9,0.006674494196527107,6983.1,0.006785176619513722,6540.2,0.00724466634838786,,,0.497566946480952,6439.2,0.007727154716128587,7232.4,0.0068796934140942425,4100.0,0.012135779182462244,,,0.497566946480952,5484.7,0.009071908153243605,6935.0,0.007174721650770757,4070.4,0.01222403072132842,,,0.497566946480952,5870.1,0.008476294211017733,5051.2,0.009850470115634937,1585.7,0.031378378412117804,,,0.497566946480952,4684.6,0.01062133258935559,6175.5,0.008057111917754869,2087.6,0.023834400578700517,,,0.5201950709529952,5927.1,0.008776552967775055,5631.5,0.0092372382305424,1840.5,0.028263790869491726,,,0.5534053132970584,4772.7,0.011595225203701437,5869.2,0.009428973510820188,1297.4,0.04265494938315542,,,0.5880000463544033,2863.5,0.020534312776476455,5894.5,0.009975401583754404,2096.1,0.028052098962568738,,,0.6207209727215648,3254.5,0.01907269850120033,,0.6207209727215648,2434.0,0.025502094195627146,,0.6267118678774576,3097.5,0.0202328286643247,
0,76.786322,30.7382,0.4951769101112702,9090.7,0.005447071293863731,9090.7,0.005447071293863731,9090.7,0.005447071293863731,,,0.49987695280336686,7445.0,0.006714263973181556,6813.3,0.007336781776868285,5468.1,0.009141693692569024,,,0.5186121930378957,6648.1,0.007800908425533546,4637.5,0.011183012248795596,5674.6,0.009139185018113977,,,0.5223542436792526,5702.6,0.009159931323944387,4089.8,0.012772121954111511,4940.1,0.010573758500420085,,,0.533935744388661,6234.0,0.008564898049224591,3327.9,0.016044224417460288,7139.2,0.007478929633413562,,,0.533935744388661,6120.9,0.008723157450516444,2495.6,0.021395085125367086,6941.9,0.007691492882188752,,,0.5347928680861894,6559.9,0.008152454581414191,3943.7,0.013560688391261747,7350.9,0.007275202602214551,,,0.5347928680861894,5812.7,0.009200420941837519,3904.1,0.01369823693261416,5279.1,0.01013037957390823,,,0.5618758530925442,5145.1,0.010920601214603101,4508.6,0.012462313203489866,2628.7,0.02137466630245156,,,0.5923246876900767,4182.6,0.01416163839932283,2969.3,0.0199482937961835,2227.3,0.026593844012484925,,,0.6019478823266439,4660.1,0.01291705934050007,2315.7,0.025994208331245147,2777.7,0.02167073054421442,,,0.6059849598806836,3382.8,0.017913709349671382,3437.6,0.017628140559712693,2473.8,0.02449611770881573,,,0.6059849598806836,2773.5,0.021849106179220607,2896.0,0.020924895023504267,3032.5,0.019983015989470193,,,0.6136533795610016,3562.8,0.01722390758844172,1961.5,0.031284903367881804,3388.8,0.01810827961405222,,,0.6136533795610016,1444.8,0.042473240556547734,1986.8,0.030886520010116852,2825.5,0.02171839955975939,,,0.6353142928302714,3338.3,0.019031072486902657,,0.6591711055453763,3675.0,0.017936628722323163,,0.6896408579969555,3485.0,0.01978883380192125,
0,76.790582,30.732536,0.713244787222995,8599.1,0.008294412057343152,8599.1,0.008294412057343152,8599.1,0.008294412057343152,,,0.7415088277922187,7095.3,0.010450704378845415,6321.7,0.011729579508553375,4128.9,0.01795899217206081,,,0.7614124814055081,6156.5,0.012367619287021979,3227.5,0.0235914014378159,4266.9,0.017844629154784696,,,0.7731659015285189,5217.9,0.014817568399710974,3286.4,0.023526226312333216,4463.1,0.01732351732043913,,,0.777527672151262,5749.4,0.013523631546792049,1827.4,0.042548302076790084,6692.1,0.011618590160805456,,,0.7893957052461321,5643.8,0.013986953918390662,2077.8,0.03799190033911503,5579.2,0.014148904954942147,,,0.7944119369086182,6133.9,0.01295117196088326,2020.6,0.039315645694774734,7388.3,0.010752296697597799,,,0.8087268029871238,5328.0,0.015178806362370942,2794.6,0.028938910863348023,4234.7,0.019097617375188888,,,0.8138343380799362,4515.6,0.0180227287199915,4186.2,0.01944088524389509,3787.7,0.021486240675870218,,,0.8250046603305632,3946.4,0.020905246815593023,2892.8,0.028519242959435948,2953.3,0.02793501033862334,,,0.8385400795660339,4168.5,0.02011611082082365,1993.3,0.04206793154899082,3750.7,0.02235689550126734,,,0.8385400795660339,3816.0,0.021974320743344707,3115.2,0.02691769644215569,3632.8,0.023082473011617317,,,0.851383408303865,2281.9,0.03731028565247667,2573.6,0.033081419346590965,4663.5,0.018256318393993033,,,0.8575681471868847,3071.2,0.027922901380140818,2813.6,0.03047939107147017,4547.8,0.018856769145232523,,,0.861640370559203,2603.8,0.033091649533727736,2916.7,0.02954161794353903,3706.9,0.023244230234406187,,,0.8705275627336642,4219.7,0.020630081824150156,,0.8826568314781915,3914.0,0.022551273159892474,,0.8927152444789318,4642.7,0.019228363764165937,
0,76.784379,30.732329,0.5986584841970366,9012.4,0.006642608896598427,9012.4,0.006642608896598427,9012.4,0.006642608896598427,,,0.6056565328892379,6471.0,0.00935955080960034,5805.9,0.010431742415288551,4494.1,0.013476703519931419,,,0.6217833250877858,5640.7,0.011023158918002833,3663.4,0.016972848312709118,4700.6,0.013227743800531544,,,0.6584657595782981,4728.5,0.013925468109935458,3391.7,0.019414033068322616,4028.8,0.01634396742400462,,,0.6756591830999561,5260.0,0.012845231617869888,2599.1,0.025995890235079686,6198.5,0.010900365944985982,,,0.702295909608201,4969.9,0.014130986732292423,2849.5,0.02464628565040186,6001.2,0.011702591308541642,,,0.7288711115846671,5619.1,0.012971314117646368,4413.3,0.01651533119399694,6376.9,0.011429865790347458,,,0.7450377105195056,4838.6,0.015397795034090556,3691.0,0.02018525360388799,4305.1,0.01730593274301423,,,0.7623787353532093,4585.9,0.016624408193663388,4407.9,0.017295735732507755,3055.7,0.024949397367320394,,,0.7626548640920935,4200.6,0.018155855451413926,3642.9,0.02093537742161721,2903.8,0.026264028655282507,,,0.7666839853975379,4581.8,0.01673324862275826,2821.8,0.027170032794582816,3454.3,0.022195060805301738,,,0.788313185936606,2408.7,0.03272774467291925,3830.7,0.020578828567536116,3289.4,0.023965257674244723,,,0.7996559514779132,2635.1,0.03034632277628603,3324.1,0.02405631453560101,3709.1,0.021559298791564346,,,0.81021491353982,2616.1,0.03097033422039754,2822.5,0.02870557709618494,3310.4,0.024474834265944295,,,0.8126459797697491,2426.6,0.033489078536625284,2847.8,0.02853592175608361,4568.2,0.017789194426026642,,,0.8223372234962535,3992.6,0.020596534175631256,,0.829777621881047,4535.9,0.018293560746071275,,0.8332163806303231,4346.0,0.019172029006680236,
0,76.782044,30.751951,0.15601864044243652,10169.5,0.001534182019198943,10169.5,0.001534182019198943,10169.5,0.001534182019198943,,,0.17971530446033876,9485.6,0.0018946118796948927,8820.5,0.0020374729829413154,7477.5,0.002403414302378318,,,0.17971530446033876,8655.3,0.0020763613561671896,6646.8,0.0027037868517232164,7684.0,0.0023388248888643773,,,0.2304194180131859,7711.9,0.002987842399579687,5090.7,0.004526281611825209,7012.2,0.003285978979680926,,,0.2526318649273671,8243.4,0.00306465614828065,4328.8,0.005836071542398982,9148.6,0.0027614265016217463,,,0.2960231881865869,7894.1,0.0037499295446800384,4579.2,0.006464517561726653,8951.3,0.003307041303347971,,,0.33803954078000154,8569.2,0.003944820295710236,4944.6,0.00683653967520126,9391.5,0.0035994201222382103,,,0.3841133535753491,7822.0,0.004910679539444504,4904.9,0.007831216815334647,7288.4,0.005270201327799642,,,0.3841133535753491,7154.4,0.005368910790217896,5824.8,0.00659444708102165,4807.2,0.007990375968866474,,,0.4375126656244893,6191.9,0.007065887136815668,3970.1,0.011020192580148845,3851.8,0.01135865480098887,,,0.4392218992453276,7167.5,0.0061279651098057565,3142.3,0.013977720117281213,3126.2,0.01404970568886596,,,0.451112909505184,5392.1,0.008366182183290072,4157.9,0.010849537254507902,2961.3,0.015233610559726607,,,0.4678827445004357,5618.4,0.008327686610074679,3644.5,0.01283805033613488,3381.0,0.013838590490991887,,,0.49386289788583726,5599.5,0.008819767798657688,2919.3,0.01691716842687758,1306.5,0.037800451426393974,,,0.5086837075949366,2640.8,0.019262485140674666,2944.6,0.017275137797831172,2729.8,0.018634468004796564,,,0.5492197293210019,2612.2,0.021025179133335962,,0.5492197293210019,3155.5,0.017405157005894532,,0.556076290317239,2965.5,0.018751518810225562,
0,76.80957,30.744244,0.6011150117432088,8550.0,0.007030584932669109,8550.0,0.007030584932669109,8550.0,0.007030584932669109,,,0.6011150117432088,8648.6,0.006950431419457586,7983.6,0.007529372861155478,6848.2,0.008777708182342935,,,0.6076142214465091,7818.3,0.007771692330129429,5858.7,0.010371144135158127,6934.6,0.008762065893440273,,,0.6395463806855756,6962.6,0.009185453432418573,4253.8,0.015034707336630202,6383.0,0.010019526565652132,,,0.6511558407795982,7494.1,0.008688913155410233,3650.0,0.017839886048756116,8432.5,0.007721978544673563,,,0.6815793739547615,7324.0,0.009306108328164413,3900.4,0.0174746019371029,8235.3,0.008276315057797063,,,0.6815793739547615,7853.2,0.008679001858538704,4107.7,0.016592725222259696,8554.6,0.007967402028788739,,,0.6815793739547615,7072.7,0.009636763526726166,4068.0,0.01675465521029404,6659.2,0.010235153981781018,,,0.704129033936181,6940.1,0.010145805304479488,3116.3,0.0225950336596663,5524.0,0.012746724003189373,,,0.7059146768756063,6554.7,0.010769595509719839,2493.1,0.028314735745682332,5213.4,0.013540389704906708,,,0.7059146768756063,6207.3,0.011372330592618468,2581.8,0.027341958202634062,5703.0,0.012377953303096725,,,0.7128806923630729,4877.1,0.014616897179944494,1856.6,0.03839710720473301,5538.1,0.012872297220401814,,,0.7128806923630729,4989.2,0.014288476957489638,1315.5,0.05419085460760722,5957.8,0.011965502238461729,,,0.7128806923630729,5109.9,0.013950971493827138,1661.4,0.04290843218749686,5338.0,0.013354827507738346,,,0.7176128439411273,4736.2,0.015151658374670144,1499.6,0.04785361722733578,5306.6,0.013523024986641678,,,0.7337617823712047,3797.4,0.019322741411787137,,0.7532190294834272,4522.1,0.016656399227868185,,0.7749953862629545,4150.7,0.01867143822157599,
0,76.770598,30.733668,0.5142344384136116,8289.0,0.00620381757043807,8289.0,0.00620381757043807,8289.0,0.00620381757043807,,,0.5591528698914552,6708.3,0.008335239477832762,6011.6,0.009301232116099793,4557.4,0.012269119890539677,,,0.5882574817745754,5854.3,0.010048297521045649,5204.7,0.011302428224000911,4788.9,0.012283770422739574,,,0.6110620175535094,4816.9,0.012685794132191026,4932.9,0.01238748033719535,4103.7,0.014890513866839912,,,0.6450388083103565,5348.4,0.01206040700602716,4140.3,0.01557951859310573,6269.5,0.010288520748231224,,,0.675084579728608,5015.0,0.013461307671557487,4390.7,0.01537532921239456,6072.2,0.011117627544030301,,,0.675084579728608,5690.1,0.01186419535207831,5954.5,0.011337384830440977,6590.5,0.010243298379919701,,,0.7033554338577266,4927.0,0.01427553143612191,5232.3,0.013442567013698116,4368.3,0.016101353704134937,,,0.7033554338577266,4275.4,0.0164512193913488,6471.2,0.010869010907679048,1928.1,0.03647919889309302,,,0.7093038909130085,3312.8,0.021411008539996633,5184.2,0.013682031767929642,816.1,0.08691384522889456,,,0.7093038909130085,4009.7,0.01768969975092921,4290.1,0.016533504834689367,1960.6,0.03617789915908439,,,0.7248155093262498,2512.7,0.028846082275092527,5414.4,0.013386811268584698,1998.5,0.03626797644864898,,,0.7339792055100803,3222.4,0.022777408313992064,4870.4,0.015070203792503291,2215.4,0.033130775729443,,,0.7420469550805783,2809.0,0.02641676593380485,4118.3,0.018018283152771247,2913.5,0.025469262230327038,,,0.7629868039417227,2102.3,0.03629295552212922,4143.6,0.018413621101016568,3712.2,0.020553493991210675,,,0.7790199867250197,4127.6,0.018873437026965298,,0.7915126554410179,4686.1,0.016890647989607942,,0.8043408405769368,4480.9,0.01795043050674947,
0,76.775422,30.74005,0.1195942459383017,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,,,0.1195942459383017,8751.9,0.0013664946575977985,7978.3,0.0014989940957133938,5714.6,0.0020927842007892362,,,0.1286733306887276,7813.1,0.001646892151498478,6125.8,0.0021005147195260637,5852.6,0.0021985669734601305,,,0.13856790654735865,6803.6,0.002036685086532992,4943.0,0.002803315932578569,6048.7,0.002290870873863122,,,0.14402722989604422,7335.1,0.0019635346470538127,4691.6,0.0030698957689497017,8270.9,0.0017413731262141269,,,0.19499056615142718,7229.5,0.002697151478683549,4434.7,0.004396928003053807,7187.0,0.0027131009621737465,,,0.2609290754529233,7712.7,0.003383109357979998,4884.8,0.005341653198757847,9044.9,0.00288481990351384,,,0.267690601602868,6913.7,0.003871886278011311,4441.6,0.00602689574934411,5820.4,0.0045991787781401285,,,0.31541277568750636,6314.6,0.004994976335595387,5833.1,0.0054072924463408195,3737.3,0.008439589427862531,,,0.3748536021299442,5532.1,0.006775972996329497,4707.2,0.00796340929065993,2959.3,0.012666968611831992,,,0.41815286404049457,5825.2,0.007178343473880633,3640.2,0.011487084886558283,1886.9,0.02216083862634451,,,0.47252275663391136,5472.7,0.008634179776598597,4762.1,0.009922571063898518,1769.0,0.026711292065229587,,,0.5021826340731923,3938.6,0.012750282691138787,4220.5,0.01189865262583088,2799.6,0.017937656596413498,,,0.5031380589426115,4727.8,0.010642118087537787,3469.3,0.014502581470112458,1525.9,0.03297320000934606,,,0.5031380589426115,1190.2,0.042273404380995756,3494.6,0.014397586531866638,2507.8,0.02006292602849555,,,0.5031380589426115,3020.6,0.016656891311084273,,0.5205037003873098,2714.9,0.01917211316760506,,0.567663191062967,3443.6,0.016484585638952463,
0,76.811201,30.741305,0.4722149251619493,8281.5,0.005702045826987252,8281.5,0.005702045826987252,8281.5,0.005702045826987252,,,0.5070478980747561,8654.2,0.005858980588324236,7880.7,0.006434046443523496,5908.7,0.00858137827398169,,,0.5387160914256662,7715.4,0.0069823481792994045,4732.3,0.011383811073382209,6046.7,0.008909257800546848,,,0.5387160914256662,6867.0,0.00784499914701713,4895.3,0.011004761535057427,6552.5,0.008221535161017417,,,0.5446011654987297,7398.5,0.007360967297407984,3481.4,0.01564316555117854,8341.2,0.006529050562253988,,,0.5781387501565974,7292.9,0.00792741913582522,3212.3,0.017997657446583364,7808.9,0.0074035875751590815,,,0.6015173726343007,7783.0,0.0077286055844057655,3674.6,0.01636960138883962,8947.2,0.00672296777354145,,,0.6168321218469848,6977.1,0.00884080953185399,3219.2,0.019161037582224927,6464.4,0.00954198567302433,,,0.6168321218469848,6745.3,0.009144621022741535,2847.8,0.021659952308693893,5985.3,0.010305784536230177,,,0.6168321218469848,6176.1,0.00998740502658611,2385.9,0.02585322611370907,5150.9,0.011975229995670364,,,0.6358822617866183,5940.2,0.010704728153708938,2870.9,0.022149230617110254,5916.5,0.010747608582550805,,,0.6358822617866183,5587.8,0.011379832166266122,1671.4,0.038044888224639126,5798.6,0.010966134270110343,,,0.6358822617866183,4511.6,0.014094384736825479,1149.5,0.055318161094964624,6829.2,0.009311226231280653,,,0.6389696894967334,4842.9,0.013193947624289855,1820.0,0.03510822469762271,5644.1,0.011321019994272485,,,0.6593686960490399,4801.4,0.01373284242198192,1564.7,0.04214026305675464,4812.7,0.013700598334594716,,,0.6733313397563521,4087.6,0.016472534977892948,,0.6782720996472462,4842.1,0.014007808588158983,,0.7099336743131553,4510.6,0.015739229244738067,
0,76.774891,30.736846,0.388677289689482,8896.6,0.004368829549372591,8896.6,0.004368829549372591,8896.6,0.004368829549372591,,,0.388677289689482,7193.9,0.005402873124306454,6619.2,0.005871967755763264,5043.0,0.0077072633291588736,,,0.388677289689482,6453.9,0.0060223630624813215,4933.6,0.007878167863010418,5274.5,0.007368988334239871,,,0.388677289689482,5302.5,0.007330076184620123,4291.5,0.009056909931014377,4746.0,0.00818957626821496,,,0.4108733350395001,6032.3,0.0068112218397543235,3527.4,0.011648050548265013,6755.1,0.006082416767175912,,,0.4108733350395001,5926.7,0.006932581960273003,3777.7,0.0108762827921619,5884.3,0.006982535476428803,,,0.4597556371991334,6409.9,0.007172586736129011,5313.2,0.00865308358802856,7685.7,0.005981961788765285,,,0.4597556371991334,5412.6,0.008494173543197972,4436.7,0.01036255859533287,4853.9,0.009471881110017377,,,0.4597556371991334,4760.9,0.009656905988345343,5828.3,0.00788833171249135,2434.6,0.01888423713132069,,,0.4977059112392863,3798.4,0.013103041049896964,4542.8,0.010955928309396986,1301.7,0.03823507038789939,,,0.4977059112392863,4466.0,0.011144332987892663,3647.1,0.013646620910841116,2606.3,0.019096263332666473,,,0.5184782381501352,2998.3,0.017292406968953577,4771.4,0.010866375448508513,2488.4,0.02083580767361096,,,0.5184782381501352,2579.4,0.0201007303307023,4227.4,0.01226470734139507,2335.6,0.022198931244653844,,,0.5332250164555421,3368.6,0.015829276745696792,3477.0,0.015335778442782345,3403.3,0.015667881657671735,,,0.5725274025225137,1459.4,0.03923032770470835,3502.3,0.016347183351583635,4202.1,0.013624792425751733,,,0.5725274025225137,4714.9,0.012142938397898442,,0.5725274025225137,4317.2,0.013261544578025425,,0.6102273974855119,4112.0,0.014840160444686574,
0,76.79506,30.736182,0.18182496720710062,8166.3,0.0022265281364522564,8166.3,0.0022265281364522564,8166.3,0.0022265281364522564,,,0.18182496720710062,7305.6,0.002488843725458561,6640.6,0.0027380804024802067,5343.0,0.0034030501068145354,,,0.24783817113294504,6475.3,0.0038274392095029577,4512.3,0.00549250207506028,5549.4,0.004466035447669028,,,0.25207852079937004,5577.4,0.004519642141488329,2910.8,0.008660111337067818,4877.7,0.00516797918689895,,,0.25207852079937004,6108.9,0.004126414261149635,2148.8,0.011731129970186617,7047.4,0.003576900996103103,,,0.2780278959969322,5818.7,0.004778178905888466,2399.2,0.011588358452689738,6850.1,0.004058742149704853,,,0.3123974070456512,6468.0,0.0048298918838226845,2764.7,0.011299504721874028,7211.5,0.004331933814680042,,,0.3123974070456512,5687.5,0.00549270166234112,2725.0,0.01146412502919821,5153.9,0.006061378898419668,,,0.3123974070456512,5434.8,0.005748093895739516,3821.5,0.008174732619276493,3904.5,0.008000958049574881,,,0.3803084471411657,5049.4,0.007531755201433155,1790.2,0.021243908342149797,3752.7,0.010134261921847356,,,0.4206648046227381,5138.8,0.008186051308140773,962.3,0.04371451778268088,4303.2,0.00977562754747021,,,0.4433113647739445,3257.6,0.013608526669141224,2750.5,0.016117482813086514,4138.2,0.010712661659029156,,,0.47706077682578235,3483.9,0.013693297075857008,2208.8,0.021598188012757258,4557.9,0.010466679322183075,,,0.510382541354541,4041.4,0.01262885488579554,1682.0,0.030343789616797918,3485.8,0.01464176204471114,,,0.5483987639072361,2572.2,0.021320222529633625,1785.1,0.030720898767981408,3870.9,0.014167215993883491,,,0.5674223780641634,3753.3,0.01511795961058704,,0.5782786342189397,4296.6,0.013458982316690862,,0.6050440778368054,4106.6,0.014733455360561178,
0,76.812959,30.734825,0.19967378215835974,6987.2,0.002857708125692119,6987.2,0.002857708125692119,6987.2,0.002857708125692119,,,0.20040984631192288,7188.3,0.0027880005886221065,6586.3,0.0030428289982527804,5490.0,0.003650452573987666,,,0.2646553903731089,6358.0,0.0041625572565761075,4398.3,0.006017220070779822,5474.3,0.004834506519063787,,,0.2951589188743201,5502.2,0.005364380045696632,2793.4,0.010566296229480923,5531.0,0.005336447638299044,,,0.32320141593065066,6033.7,0.005356604006341891,2462.3,0.013125996666963841,6972.2,0.004635572931508716,,,0.3632188537013662,6136.4,0.0059190869842475425,2600.7,0.013966195781957404,6774.9,0.005361243025009465,,,0.3876163928223548,6392.8,0.006063327381153092,2647.3,0.014641951906559696,7094.2,0.005463849240539523,,,0.44534774126693977,5612.3,0.00793520911688505,2607.6,0.01707883652657385,5471.5,0.008139408594844919,,,0.48807856271011946,5752.4,0.008484781355784012,1553.5,0.03141799566849819,5858.4,0.008331260458659694,,,0.5260993016918456,5367.1,0.009802301087958964,1305.5,0.040298682626721226,5706.6,0.009219137519571121,,,0.5724076545189639,4918.6,0.01163761343713585,1626.2,0.03519909325537842,6257.1,0.009148130196400312,,,0.5724076545189639,5211.5,0.010983548968990961,649.9,0.08807626627465209,6033.3,0.00948747210513258,,,0.5881231450862293,4136.6,0.014217549317947813,928.6,0.06333438995113388,6511.9,0.009031513768427485,,,0.5910921320461974,3821.3,0.015468351923329687,1995.8,0.029616801886271037,5859.9,0.010087068585576502,,,0.6316480213083606,5004.3,0.012622105415509875,1834.0,0.03444100443338935,5028.4,0.01256161047864849,,,0.6439698108186387,4354.3,0.014789284404350612,,0.6626041073378808,5079.0,0.013045956041304997,,0.6814900341932675,4707.7,0.014476071843857245,
0,76.811415,30.726194,0.6375574713552131,6163.6,0.010343913806139481,6163.6,0.010343913806139481,6163.6,0.010343913806139481,,,0.6375574713552131,6513.9,0.009787645977912051,5740.3,0.011106692530968992,5251.3,0.012140945505974008,,,0.6721658500390814,5575.0,0.012056786547786212,2591.9,0.025933324975465154,5389.3,0.0124722292327219,,,0.7013805645563547,4726.7,0.014838694322811997,2755.0,0.025458459693515595,5019.4,0.013973394520387988,,,0.7068907208191234,5258.1,0.013443843228906323,2261.9,0.03125207660900674,6200.8,0.01139999227227331,,,0.7113364522859547,5152.5,0.01380565652180407,2269.3,0.031346073779842006,6400.7,0.011113416537034303,,,0.7188250611513982,5642.6,0.012739252492670012,3017.1,0.023825032685406457,6806.8,0.010560396385252956,,,0.7364235581009525,4836.8,0.015225429170132164,2148.5,0.034276172124782525,5826.3,0.012639643652076833,,,0.7364235581009525,6551.4,0.011240705163796327,707.5,0.10408813542062934,6552.4,0.011238989654187055,,,0.7537855432727283,5721.8,0.013173923298135696,1221.2,0.061724987166125796,5717.9,0.01318290881744571,,,0.7703459797859694,5282.8,0.01458215302085957,2425.9,0.03175505914448119,6515.4,0.011823464097153964,,,0.7856765315925451,4930.3,0.015935673926384706,1896.9,0.04141897472679346,6397.5,0.012280993069051116,,,0.7943133425537857,4500.7,0.01764866226484293,2175.7,0.036508403849509846,7428.1,0.010693358228265447,,,0.8128613835512232,3787.3,0.021462820044655113,3334.5,0.024377309448229814,6224.0,0.01306011220358649,,,0.8128613835512232,5368.5,0.01514131290958784,3079.1,0.026399317448320067,5392.6,0.015073645060846774,,,0.8266284812883352,5613.0,0.014727035120048729,,0.8415408537823529,5599.7,0.015028320334702805,,0.856865859556186,6036.0,0.014195922126510703,
