Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_228_0_0,fill_per_m_1_228_0_0,distance_from_74_1_0,fill_per_m_1_74_1_0,distance_from_129_2_0,fill_per_m_1_129_2_0,fill_per_m_1_74_1_1,fill_per_m_1_129_2_2,fill_ratio_2,distance_from_119_0_0,fill_per_m_2_119_0_0,distance_from_132_1_0,fill_per_m_2_132_1_0,distance_from_177_2_0,fill_per_m_2_177_2_0,fill_per_m_2_132_1_1,fill_per_m_2_177_2_2,fill_ratio_3,distance_from_90_0_0,fill_per_m_3_90_0_0,distance_from_240_1_0,fill_per_m_3_240_1_0,distance_from_9_2_0,fill_per_m_3_9_2_0,fill_per_m_3_240_1_1,fill_per_m_3_9_2_2,fill_ratio_4,distance_from_123_0_0,fill_per_m_4_123_0_0,distance_from_107_1_0,fill_per_m_4_107_1_0,distance_from_109_2_0,fill_per_m_4_109_2_0,fill_per_m_4_107_1_1,fill_per_m_4_109_2_2,fill_ratio_5,distance_from_250_0_0,fill_per_m_5_250_0_0,distance_from_199_1_0,fill_per_m_5_199_1_0,distance_from_175_2_0,fill_per_m_5_175_2_0,fill_per_m_5_199_1_1,fill_per_m_5_175_2_2,fill_ratio_6,distance_from_32_0_0,fill_per_m_6_32_0_0,distance_from_159_1_0,fill_per_m_6_159_1_0,distance_from_59_2_0,fill_per_m_6_59_2_0,fill_per_m_6_159_1_1,fill_per_m_6_59_2_2,fill_ratio_7,distance_from_269_0_0,fill_per_m_7_269_0_0,distance_from_285_1_0,fill_per_m_7_285_1_0,distance_from_133_2_0,fill_per_m_7_133_2_0,fill_per_m_7_285_1_1,fill_per_m_7_133_2_2,fill_ratio_8,distance_from_167_0_0,fill_per_m_8_167_0_0,distance_from_21_1_0,fill_per_m_8_21_1_0,distance_from_1_2_0,fill_per_m_8_1_2_0,fill_per_m_8_21_1_1,fill_per_m_8_1_2_2,fill_ratio_9,distance_from_290_0_0,fill_per_m_9_290_0_0,distance_from_261_1_0,fill_per_m_9_261_1_0,distance_from_35_2_0,fill_per_m_9_35_2_0,fill_per_m_9_261_1_1,fill_per_m_9_35_2_2,fill_ratio_10,distance_from_152_0_0,fill_per_m_10_152_0_0,distance_from_23_1_0,fill_per_m_10_23_1_0,distance_from_217_2_0,fill_per_m_10_217_2_0,fill_per_m_10_23_1_1,fill_per_m_10_217_2_2,fill_ratio_11,distance_from_220_0_0,fill_per_m_11_220_0_0,distance_from_162_1_0,fill_per_m_11_162_1_0,distance_from_211_2_0,fill_per_m_11_211_2_0,fill_per_m_11_162_1_1,fill_per_m_11_211_2_2,fill_ratio_12,distance_from_283_0_0,fill_per_m_12_283_0_0,distance_from_276_1_0,fill_per_m_12_276_1_0,distance_from_88_2_0,fill_per_m_12_88_2_0,fill_per_m_12_276_1_1,fill_per_m_12_88_2_2,fill_ratio_13,distance_from_29_0_0,fill_per_m_13_29_0_0,distance_from_17_1_0,fill_per_m_13_17_1_0,distance_from_137_2_0,fill_per_m_13_137_2_0,fill_per_m_13_17_1_1,fill_per_m_13_137_2_2,fill_ratio_14,distance_from_139_0_0,fill_per_m_14_139_0_0,distance_from_273_1_0,fill_per_m_14_273_1_0,distance_from_138_2_0,fill_per_m_14_138_2_0,fill_per_m_14_273_1_1,fill_per_m_14_138_2_2,fill_ratio_15,distance_from_231_1_0,fill_per_m_15_231_1_0,distance_from_98_2_0,fill_per_m_15_98_2_0,fill_per_m_15_231_1_1,fill_per_m_15_98_2_2,fill_ratio_16,distance_from_244_1_0,fill_per_m_16_244_1_0,fill_per_m_16_244_1_1
0,76.775422,30.74005,0.1195942459383017,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,10255.7,0.0011661246520305948,,,0.1209550553513357,8880.3,0.001362060463625505,7813.1,0.001548105813970584,5881.6,0.002056499172866834,,,0.1209550553513357,8677.3,0.00139392501528512,6125.8,0.001974518517603182,4447.1,0.0027198636268879876,,,0.16669244076546058,7080.1,0.002354379751210584,6314.4,0.0026398777518918753,3700.9,0.004504105508537398,,,0.19074424294957582,6751.4,0.0028252546575462246,5635.1,0.0033849309320078754,2562.1,0.007444839894991445,,,0.2273402401602323,7896.2,0.0028791094470787507,4943.0,0.004599236094684044,1838.2,0.012367546521609853,,,0.2273402401602323,7445.7,0.0030533091604581478,4691.6,0.004845686762729821,1769.0,0.012851342010188373,,,0.2644182983139301,5636.0,0.004691595072993792,4707.2,0.005617315990693621,2799.6,0.009444859919771757,,,0.26622686689872793,5017.3,0.005306177962225259,3790.3,0.0070238996094960275,1525.9,0.017447202758944094,,,0.3042151563596687,4277.3,0.007112317498414156,3469.3,0.008768776305296997,2507.8,0.012130758288526545,,,0.30630067331395877,4441.6,0.0068961787039345905,4220.5,0.0072574499067399306,3443.6,0.008894780848935963,,,0.34699366290727474,4884.8,0.007103538791911127,4834.9,0.00717685294230025,2714.9,0.012781084493251124,,,0.4009364026494819,2899.9,0.013825869948945888,4695.9,0.008538009809610125,3020.6,0.013273402722951792,,,0.4009364026494819,3183.7,0.01259341026634048,3510.6,0.011420737271391838,1886.9,0.021248418180586242,,,0.4086101525118254,3863.3,0.010576712978847757,4491.9,0.00909659949045672,2791.5,0.014637655472392099,,,0.45740273699748496,3018.2,0.015154818666671692,3391.8,0.01348554563940931,,,0.0,660.7,0.06923001922165657,0.0
0,76.778147,30.738008,0.020584494295802447,8981.5,0.00022918771136004506,8981.5,0.00022918771136004506,8981.5,0.00022918771136004506,,,0.03718487671667772,7444.4,0.0004995013260528414,6408.9,0.0005802068485493255,4541.1,0.0008188517477412459,,,0.03718487671667772,7241.4,0.0005135039732189593,4431.7,0.0008390657471552163,3024.4,0.0012294959898385704,,,0.05008806558693235,5652.3,0.0008861537000324179,5183.6,0.0009662795274892421,2426.6,0.0020641253435643436,,,0.10666850041714843,5404.3,0.001973770893865041,5658.4,0.0018851353813295001,1444.8,0.007382925001186908,,,0.1470863475588843,6728.6,0.0021859873905252848,4159.9,0.0035358145041679925,1459.4,0.010078549236596157,,,0.1983052504373782,6017.3,0.003295585236524325,3367.3,0.005889147104130259,2407.0,0.008238689257888584,,,0.26080412836727884,4124.8,0.0063228308855527255,4411.2,0.005912317019570159,2826.7,0.009226452342564789,,,0.3345111597693209,3536.0,0.009460157233295274,4351.2,0.00768779094891802,2279.6,0.014674116501549433,,,0.39247318297317224,3981.2,0.009858162940148001,3345.3,0.011732077331574811,3685.9,0.010647960687299498,,,0.39247318297317224,4459.3,0.008801228510599696,4027.4,0.009745075805064613,3551.0,0.011052469247343627,,,0.39247318297317224,5181.5,0.007574508983367215,4733.3,0.008291745356794883,3741.0,0.010491130258571832,,,0.4490093378424738,2603.8,0.01724438658278185,4801.4,0.009351633645238345,3197.7,0.01404163423218169,,,0.4785044262213434,2572.2,0.01860292458678732,4108.8,0.011645843706711045,2571.9,0.01860509453016616,,,0.5014192019435347,3822.3,0.01311825869093307,4691.0,0.01068896188325591,3541.4,0.014158784716313738,,,0.5052611797743,3414.5,0.01479751588151413,4226.6,0.011954317412915817,,,0.51274394753542,911.2,0.05627128484804872,
0,76.770598,30.733668,0.5142344384136116,8289.0,0.00620381757043807,8289.0,0.00620381757043807,8289.0,0.00620381757043807,,,0.5142344384136116,6913.5,0.007438120176663219,5854.3,0.008783875756514214,3989.6,0.012889373331000892,,,0.5315263652290557,6710.5,0.007920816112496174,5204.7,0.010212430403847594,3797.4,0.013997112899063984,,,0.5605779424422591,6249.9,0.008969390589325575,5956.6,0.009411038888665665,2984.7,0.018781718177446952,,,0.5683561735632772,6001.9,0.009469604184729455,6431.4,0.008837207661835326,2217.8,0.025627025591274107,,,0.5846267471503745,7675.6,0.0076166911661677845,4932.9,0.011851583189409366,769.0,0.07602428441487315,,,0.6042351454056871,7161.5,0.008437270758998633,4140.3,0.014593994285575613,1998.5,0.030234433095105685,,,0.6236048653627926,3555.6,0.01753866760498348,5184.2,0.012028950761212773,2215.4,0.02814863525154792,,,0.6264703938735824,2962.8,0.021144538742864264,4909.2,0.012761150368157387,2913.5,0.021502330320013127,,,0.6264703938735824,3782.5,0.016562336916684267,4118.3,0.015211868826301687,3712.2,0.01687598712013314,,,0.6441992622810089,5232.3,0.012311971069720942,4870.4,0.013226824537635696,4480.9,0.014376559670624406,,,0.6533353915033996,5954.5,0.010972128499511288,5506.3,0.01186523421359896,4686.1,0.013941985691799141,,,0.6671782610654491,3376.8,0.019757707328401118,5574.4,0.011968611170089141,4127.6,0.016163830338827623,,,0.6671782610654491,3833.5,0.017403893597637905,4742.7,0.014067477619614336,1960.6,0.03402929006760426,,,0.6712182649429341,4595.4,0.01460630771952244,5611.6,0.011961263542357511,3300.7,0.020335633803221564,,,0.6840909147795677,3173.8,0.021554317057772,3615.3,0.018922106458096638,,,0.6982986050011408,1887.8,0.03699007336588308,
0,76.782044,30.751951,0.15601864044243652,10169.5,0.001534182019198943,10169.5,0.001534182019198943,10169.5,0.001534182019198943,,,0.21049529902808387,9690.8,0.0021721147792554164,8655.3,0.002431981549202037,6756.3,0.003115541036189688,,,0.21049529902808387,9487.8,0.0022185891252775552,6646.8,0.0031668667483312853,5239.5,0.004017469205612824,,,0.21049529902808387,7898.7,0.002664935989822172,5853.0,0.003596365949565759,3414.6,0.006164566831490772,,,0.2712471278400541,7650.6,0.003545436015999452,5217.3,0.005198994266000692,2360.3,0.011492061510827186,,,0.2712471278400541,7434.8,0.0036483446473348858,5090.7,0.005328287422948792,3674.5,0.007381878564159862,,,0.30593943762960324,7480.7,0.004089716706051617,4328.8,0.007067534596876808,2961.3,0.010331254436551624,,,0.3210875792447184,6340.0,0.0050644728587495025,3970.1,0.008087644624687501,3381.0,0.00949682281114222,,,0.3299192956641224,5751.2,0.005736529692309822,3660.8,0.009012218522293555,1306.5,0.0252521466256504,,,0.37012551481410066,6196.3,0.005973331097818063,2919.3,0.012678570712640037,2729.8,0.01355870447703497,,,0.42894791940343685,4904.9,0.008745293877621092,3644.5,0.011769733005993602,2965.5,0.01446460696015636,,,0.4347395769136121,4944.6,0.00879220921638984,4350.4,0.009993094357153643,3155.5,0.013777200979673969,,,0.4347395769136121,3241.7,0.013410851618398128,4347.5,0.009999760251031905,2612.2,0.016642660474451117,,,0.4421281171994067,2189.2,0.020195875991202573,2902.8,0.015231091263587111,3126.2,0.014142668965498264,,,0.4421281171994067,3368.4,0.013125760515360607,3778.2,0.01170208345771549,2955.9,0.01495747884567836,,,0.47340576744771745,2829.0,0.016734032076624866,3636.4,0.013018528419528034,,,0.511890377966432,1571.1,0.032581654762041376,
0,76.794879,30.751573,0.13949386065204183,9924.3,0.0014055788383265505,9924.3,0.0014055788383265505,9924.3,0.0014055788383265505,,,0.22042089921585906,9968.1,0.0022112629208761855,8932.6,0.00246760068978639,7033.6,0.0031338276162400343,,,0.22042089921585906,9765.2,0.002257208241673074,6924.2,0.0031833410244628845,5516.9,0.003995376012178199,,,0.22042089921585906,8176.0,0.0026959503328749883,6130.3,0.0035955972662978816,3867.0,0.005700049113417612,,,0.24565425602171082,7928.0,0.0030985652878621445,5494.7,0.004470749195073631,2637.7,0.009313199227422029,,,0.3151175715246478,7712.1,0.00408601511293484,5368.1,0.005870188176908921,3951.9,0.00797382452806619,,,0.34177974407863504,8191.4,0.004172421613871073,4606.1,0.007420154666173878,3238.6,0.010553317608801181,,,0.34177974407863504,6617.3,0.005164942560842565,4247.5,0.008046609631044968,3658.3,0.009342583825236722,,,0.3924895208499514,6028.5,0.006510566821762485,2017.9,0.019450395007183277,3615.5,0.010855746669892169,,,0.4063683857869792,6473.7,0.006277219917311262,2899.4,0.014015602738048534,2784.1,0.014596041298336238,,,0.4130122882194972,5182.3,0.007969671540040083,2726.6,0.015147520289719696,1932.1,0.021376341194529126,,,0.4130122882194972,5222.0,0.007909082501330855,3373.7,0.012242116614384718,2303.5,0.017929771574538626,,,0.4394485087521607,3519.0,0.012487880328279645,3391.1,0.01295887790841204,1578.8,0.027834336759067692,,,0.47824771597923577,3406.2,0.014040506017827368,1205.3,0.03967872861355976,3403.5,0.014051644365483644,,,0.47824771597923577,2412.0,0.019827848921195514,2821.8,0.016948320787413557,3233.2,0.014791776443747242,,,0.5135425851107027,3106.3,0.016532291958622884,3913.7,0.013121664540222877,,,0.5339150966476752,1848.4,0.028885257338653714,
0,76.781129,30.727619,0.770967179954561,7370.2,0.010460600525827807,7370.2,0.010460600525827807,7370.2,0.010460600525827807,,,0.770967179954561,5994.8,0.01286059885158072,4927.6,0.01564589617571558,3035.6,0.02539752206992229,,,0.7795692622349729,5791.8,0.013459878832745829,4268.5,0.01826330706887602,2422.7,0.03217770513208292,,,0.7950207765147773,5055.8,0.015724925363241767,4569.4,0.017398800203851216,1676.6,0.04741863154686731,,,0.8094529489284408,4727.1,0.017123668822924005,4954.8,0.01633674313652298,2650.6,0.030538479926372927,,,0.8246065330372916,6954.1,0.011857846925371961,2918.7,0.028252527941799145,2273.6,0.03626876024970495,,,0.8325569230634858,6242.8,0.013336274156844456,2862.2,0.029088006535653896,3473.8,0.02396674889353117,,,0.8443712908530897,2789.9,0.030265288750603594,3883.2,0.021744213299677836,4418.8,0.019108610728095627,,,0.8443712908530897,2147.5,0.03931880283367123,3601.1,0.02344759353678292,4388.8,0.019239229193699636,,,0.8553036625117598,2846.4,0.03004861096514052,3802.3,0.022494376101616382,5187.5,0.016487781446009826,,,0.8553036625117598,3771.5,0.022678076693935033,3562.2,0.024010545800678226,6123.4,0.013967790157620926,,,0.8597500357589322,3055.4,0.02813870641352792,4176.7,0.020584433542244648,5394.6,0.015937234192691434,,,0.8597500357589322,2134.1,0.040286305035327874,4037.7,0.02129306376796028,5700.3,0.015082540142780768,,,0.8655582040572666,2525.4,0.034274103273036614,5183.5,0.01669833518003794,3591.7,0.024098844671249457,,,0.8694949561078352,4180.1,0.020800817112218255,7087.9,0.012267314100196608,4496.4,0.019337580199889588,,,0.8785731237819104,4723.0,0.018602014054243287,5096.6,0.017238416273239226,,,0.8793668446142527,3368.1,0.026108691684161776,
0,76.772117,30.729533,0.1987156815341724,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,7716.3,0.0025752715878617004,,,0.24425335872436538,6281.5,0.003888455921744255,5273.6,0.0046316246724128745,3905.7,0.006253766513668878,,,0.2494953157414569,6137.9,0.004064831876398392,5495.7,0.004539827787933419,3650.0,0.006835488102505668,,,0.32228784563042323,5896.9,0.005465377497166702,5533.1,0.00582472475882278,2903.8,0.01109883069186663,,,0.3309341178166937,5568.2,0.005943287199035482,6182.1,0.005353101985032491,2227.3,0.014858084578489366,,,0.3917154454405541,7043.6,0.0055612960054596235,4146.0,0.009448032933925569,1301.7,0.03009260547288577,,,0.4257575024048861,6588.8,0.006461836789777897,4089.5,0.010410991622567211,2575.6,0.01653042018966012,,,0.47116418691323003,3132.1,0.015043076112296225,4760.7,0.009896951853996893,3135.3,0.01502772260750901,,,0.47116418691323003,3017.6,0.015613871517538113,4828.4,0.009758184634935592,3490.6,0.013498085913975536,,,0.5135624391817011,3359.0,0.015289146745510601,3694.8,0.013899600497501923,4289.3,0.011973106082150959,,,0.5478407583198204,4998.8,0.010959445433300399,4789.5,0.011438370567278847,5225.2,0.010484589265861984,,,0.5664257904414968,4282.6,0.01322621282495439,5403.9,0.010481796303438198,4496.4,0.01259731764170218,,,0.5795686541738733,2953.3,0.01962444229078906,5150.9,0.011251793942298886,4802.1,0.012069066745254643,,,0.5795686541738733,3752.7,0.015444044399335766,4756.3,0.012185283816703599,2693.5,0.021517306633520448,,,0.6040555283768435,4457.2,0.013552354132119797,6363.7,0.00949220623814516,3598.2,0.016787714089734968,,,0.6270196658031664,3925.8,0.01597176794037308,4198.4,0.014934729082583042,,,0.6517777157017847,2639.8,0.02469042032357696,
0,76.800424,30.724398,0.9488855372533332,7162.8,0.013247410750730625,7162.8,0.013247410750730625,7162.8,0.013247410750730625,,,0.9488855372533332,5673.8,0.016723986345188995,4720.2,0.02010265533776817,2770.5,0.03424961332803946,,,0.9530225433163638,5470.8,0.017420167860575486,2661.0,0.03581445108291483,1114.6,0.08550354775851102,,,0.954399972949026,3881.7,0.02458716472032939,2055.4,0.04643378286216921,2849.5,0.03349359441828482,,,0.9585229390417548,3633.7,0.026378703223759663,2559.2,0.037454006683407114,2495.6,0.038408516550799604,,,0.9585229390417548,3637.2,0.026353319560149423,1056.2,0.09075202982785029,3777.7,0.025373188422631626,,,0.9591706141217293,3686.4,0.026019168134812535,627.5,0.15285587476043494,4646.7,0.02064197417784082,,,0.9591706141217293,2354.2,0.0407429536199868,1597.6,0.0600382207136786,5145.1,0.018642409557087892,,,0.9591706141217293,2553.4,0.03756444795651795,3474.9,0.02760282638699615,5561.7,0.017245996981529555,,,0.9619856572491748,2210.6,0.043516948215379304,3141.6,0.030620882901998183,5044.3,0.019070746332477743,,,0.9626228506831357,358.3,0.268663927067579,3368.6,0.02857634776118078,5357.6,0.017967426659010296,,,0.9650429265901207,709.2,0.13607486274536387,2217.0,0.04352922537618947,5547.6,0.01739568329710362,,,0.9662579349189213,2077.8,0.04650389522181736,3212.3,0.03007994069417306,5004.3,0.01930855334250387,,,0.9680362816564947,2399.2,0.04034829450052079,4938.9,0.019600240572931114,4890.3,0.01979502855973038,,,0.9692258658491629,3426.2,0.028288654073001077,6438.8,0.01505289597206254,5348.0,0.018123146332258096,,,0.9711325983881046,5221.0,0.018600509450069042,6028.4,0.016109292654570114,,,0.9737492477882803,3963.2,0.024569773107294114,
0,76.779344,30.723923,0.6842330265121569,6799.6,0.010062842321785942,6799.6,0.010062842321785942,6799.6,0.010062842321785942,,,0.6858585554602712,5411.2,0.012674795894815774,4356.9,0.015741893443968678,2401.6,0.02855840087692668,,,0.7062766162715959,5208.2,0.013560858190384315,3679.5,0.019194907358923652,2272.2,0.031083382460681097,,,0.7304165680281949,3665.3,0.019927879519498946,4431.4,0.01648274965085966,1831.7,0.0398764299846151,,,0.734092917069369,3389.6,0.021657213744080982,4906.2,0.014962555889881558,2763.5,0.026563883375045016,,,0.7480015971975917,4714.0,0.015867662223113956,3407.7,0.021950335921518672,2569.3,0.029113050138076198,,,0.7525861570285554,4030.9,0.018670424893412273,2615.1,0.02877848483914785,3628.9,0.020738685470212882,,,0.7754569985411843,1967.5,0.039413316317213946,3659.0,0.021193140162371806,3936.7,0.01969814815813205,,,0.790242073668211,1374.7,0.05748469292705397,3756.2,0.02103833857803661,4543.9,0.01739127343621583,,,0.7975967514688627,2194.4,0.03634691721968933,3977.9,0.020050698898133754,5342.6,0.01492899995262349,,,0.8151708442470801,3707.1,0.02198944847042378,3717.3,0.02192911102808705,6202.2,0.013143253107721131,,,0.8284073966979358,4429.3,0.018702896545682968,4466.3,0.018547956847903987,6407.4,0.012928916513686297,,,0.839107665856566,2271.9,0.03693418133969655,4501.5,0.01864062347787551,5855.5,0.01433024790123074,,,0.8458032646695924,2680.5,0.03155393638013775,5338.6,0.01584316608604489,3681.9,0.02297192386185373,,,0.8458032646695924,4262.5,0.019842891839755836,7332.9,0.011534362457821497,5022.0,0.01684196066645943,,,0.8548731515973311,4895.0,0.01746421147287704,5251.8,0.016277717194054058,,,0.8553609751831378,3609.0,0.023700775150544133,
0,76.790682,30.718419,0.8287375091519293,6236.5,0.01328850331358822,6236.5,0.01328850331358822,6236.5,0.01328850331358822,,,0.8436623602870772,4602.8,0.01832932911026065,3793.8,0.022237923988799545,1806.5,0.04670148686892207,,,0.8517658037314538,4658.1,0.01828569167109881,2392.4,0.03560298460673189,626.9,0.13586948536153357,,,0.8611317918633088,3179.7,0.02708217101812463,2705.5,0.031828933352922154,2295.8,0.03750900739887223,,,0.8665788146328375,2851.0,0.030395609071653364,3078.8,0.028146642023932616,3269.8,0.026502502129574817,,,0.8782825282288376,4250.5,0.020663040306524823,1681.8,0.052222768951649276,3195.7,0.02748325963728878,,,0.8815779639398919,3545.4,0.024865402040387313,1114.1,0.07912915931603015,4093.0,0.021538674906911602,,,0.8815779639398919,1373.5,0.06418478077465539,2968.5,0.029697758596593966,5123.7,0.01720588566738669,,,0.8904917876431657,918.4,0.09696121381132031,4220.3,0.021100201114687713,5008.0,0.017781385536005705,,,0.8905987864465743,1600.3,0.055651989404897476,4500.4,0.01978932509213791,5806.7,0.01533743410967631,,,0.8905987864465743,2283.6,0.03899977169585629,4118.2,0.021625923618245214,6741.9,0.01320990798508691,,,0.8940045304541935,2703.5,0.033068412445133845,3506.7,0.025494183433261857,6947.0,0.012868929472494508,,,0.9020100547396552,2811.5,0.03208287585771493,4583.2,0.019680791908266174,6319.6,0.014273214360713576,,,0.9021981197551865,3144.6,0.02869039368298628,5688.5,0.0158600355059363,4211.0,0.02142479505474202,,,0.9101373809153014,4685.1,0.01942621034589019,7797.5,0.011672169040273184,5115.6,0.01779141021415477,,,0.917274246141165,5434.7,0.016878102676158115,5715.9,0.01604776581362804,,,0.9216787363722903,4148.7,0.022216085433323457,
