Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_268_0_0,fill_per_m_1_268_0_0,distance_from_119_1_0,fill_per_m_1_119_1_0,distance_from_129_2_0,fill_per_m_1_129_2_0,fill_per_m_1_119_1_1,fill_per_m_1_129_2_2,fill_ratio_2,distance_from_228_0_0,fill_per_m_2_228_0_0,distance_from_46_1_0,fill_per_m_2_46_1_0,distance_from_59_2_0,fill_per_m_2_59_2_0,fill_per_m_2_46_1_1,fill_per_m_2_59_2_2,fill_ratio_3,distance_from_90_0_0,fill_per_m_3_90_0_0,distance_from_149_1_0,fill_per_m_3_149_1_0,distance_from_133_2_0,fill_per_m_3_133_2_0,fill_per_m_3_149_1_1,fill_per_m_3_133_2_2,fill_ratio_4,distance_from_123_0_0,fill_per_m_4_123_0_0,distance_from_203_1_0,fill_per_m_4_203_1_0,distance_from_137_2_0,fill_per_m_4_137_2_0,fill_per_m_4_203_1_1,fill_per_m_4_137_2_2,fill_ratio_5,distance_from_290_0_0,fill_per_m_5_290_0_0,distance_from_156_1_0,fill_per_m_5_156_1_0,distance_from_49_2_0,fill_per_m_5_49_2_0,fill_per_m_5_156_1_1,fill_per_m_5_49_2_2,fill_ratio_6,distance_from_167_0_0,fill_per_m_6_167_0_0,distance_from_74_1_0,fill_per_m_6_74_1_0,distance_from_40_2_0,fill_per_m_6_40_2_0,fill_per_m_6_74_1_1,fill_per_m_6_40_2_2,fill_ratio_7,distance_from_269_0_0,fill_per_m_7_269_0_0,distance_from_116_1_0,fill_per_m_7_116_1_0,distance_from_93_2_0,fill_per_m_7_93_2_0,fill_per_m_7_116_1_1,fill_per_m_7_93_2_2,fill_ratio_8,distance_from_221_0_0,fill_per_m_8_221_0_0,distance_from_206_1_0,fill_per_m_8_206_1_0,distance_from_98_2_0,fill_per_m_8_98_2_0,fill_per_m_8_206_1_1,fill_per_m_8_98_2_2,fill_ratio_9,distance_from_249_0_0,fill_per_m_9_249_0_0,distance_from_230_1_0,fill_per_m_9_230_1_0,distance_from_138_2_0,fill_per_m_9_138_2_0,fill_per_m_9_230_1_1,fill_per_m_9_138_2_2,fill_ratio_10,distance_from_262_0_0,fill_per_m_10_262_0_0,distance_from_255_1_0,fill_per_m_10_255_1_0,distance_from_1_2_0,fill_per_m_10_1_2_0,fill_per_m_10_255_1_1,fill_per_m_10_1_2_2,fill_ratio_11,distance_from_232_0_0,fill_per_m_11_232_0_0,distance_from_113_1_0,fill_per_m_11_113_1_0,distance_from_35_2_0,fill_per_m_11_35_2_0,fill_per_m_11_113_1_1,fill_per_m_11_35_2_2,fill_ratio_12,distance_from_55_0_0,fill_per_m_12_55_0_0,distance_from_81_1_0,fill_per_m_12_81_1_0,distance_from_231_2_0,fill_per_m_12_231_2_0,fill_per_m_12_81_1_1,fill_per_m_12_231_2_2,fill_ratio_13,distance_from_11_0_0,fill_per_m_13_11_0_0,distance_from_177_1_0,fill_per_m_13_177_1_0,distance_from_211_2_0,fill_per_m_13_211_2_0,fill_per_m_13_177_1_1,fill_per_m_13_211_2_2,fill_ratio_14,distance_from_190_0_0,fill_per_m_14_190_0_0,distance_from_75_1_0,fill_per_m_14_75_1_0,distance_from_88_2_0,fill_per_m_14_88_2_0,fill_per_m_14_75_1_1,fill_per_m_14_88_2_2,fill_ratio_15,distance_from_131_0_0,fill_per_m_15_131_0_0,distance_from_283_1_0,fill_per_m_15_283_1_0,distance_from_217_2_0,fill_per_m_15_217_2_0,fill_per_m_15_283_1_1,fill_per_m_15_217_2_2,fill_ratio_16,distance_from_9_1_0,fill_per_m_16_9_1_0,distance_from_48_2_0,fill_per_m_16_48_2_0,fill_per_m_16_9_1_1
0,76.795277,30.745213,0.05808361216819946,8973.0,0.0006473154147798892,8973.0,0.0006473154147798892,8973.0,0.0006473154147798892,,,0.14913441371158107,8729.4,0.0017084153975253861,8731.7,0.001707965387170666,6031.4,0.0024726334468213196,,,0.15790886882332264,8934.7,0.0017673662106542204,8064.4,0.0019580981700228492,3836.4,0.004116068940238834,,,0.15790886882332264,7142.6,0.0022108037524616055,7844.3,0.002013039644370086,4256.1,0.003710177599758526,,,0.1851656102555279,6894.5,0.0026857003445576602,8423.7,0.002198150578196373,4001.3,0.004627636274598952,,,0.21930109655507463,5471.4,0.0040081349664633295,8635.4,0.002539559216192355,4292.9,0.0051084604010127104,,,0.2360814683422587,5026.2,0.004697016997776824,7899.2,0.002988675667691142,4775.8,0.004943286325689072,,,0.2360814683422587,5615.1,0.004204403632032532,7518.5,0.0031400075592506313,4283.2,0.005511801184681049,,,0.2360814683422587,6987.0,0.003378867444429064,6752.6,0.003496156566985438,4511.5,0.005232881931558433,,,0.3057785950744434,7097.1,0.004308500585794808,6429.5,0.004755868964529798,3831.1,0.007981482996383373,,,0.37361611857715415,6959.1,0.005368741914574502,6563.5,0.005692330594608885,3654.4,0.010223733542500935,,,0.41977270222482665,5467.0,0.007678300754066703,8226.4,0.005102750926587896,3604.9,0.01164450337664919,,,0.41977270222482665,6287.3,0.0066765177775011,7169.2,0.005855223765898938,3704.1,0.011332650366481107,,,0.4451636300416901,4848.1,0.009182228709013635,4514.6,0.00986053316000731,4030.6,0.011044599564374785,,,0.4765131051881407,4554.3,0.010462927457307175,2153.1,0.02213148972124568,3487.3,0.01366424182571447,,,0.517640937783414,3704.3,0.013974055497217126,2516.8,0.020567424419239273,3840.7,0.01347777586855037,,,0.517640937783414,2260.9,0.022895348656880622,1972.4,0.026244217084942914,
0,76.770598,30.733668,0.5142344384136116,8289.0,0.00620381757043807,8289.0,0.00620381757043807,8289.0,0.00620381757043807,,,0.5591528698914552,6708.3,0.008335239477832762,6710.5,0.008332506816056259,3989.6,0.014015261426996571,,,0.5882574817745754,6913.5,0.008508823053078403,6011.6,0.009785372975157618,1998.5,0.029434950301454862,,,0.5920128248292549,6249.9,0.009472356754976157,5690.1,0.010404260466938275,2215.4,0.0267226155470459,,,0.6289013399965122,6001.9,0.010478370849172965,6269.5,0.010031124332028267,1960.6,0.03207698357627829,,,0.6502199602474219,3782.5,0.017190217058755373,6590.5,0.009866018666981594,3493.4,0.018612811594647675,,,0.6502199602474219,2962.8,0.021946130695538742,5854.3,0.01110670721089493,3751.7,0.017331342064861848,,,0.6748995714365189,3555.6,0.018981313180237342,5348.4,0.012618719083025184,4938.7,0.013665530836789418,,,0.697010977074796,4816.9,0.014470115158604,4557.4,0.01529404873556844,3615.3,0.019279478247304402,,,0.6973630666780578,4927.0,0.01415390839614487,4275.4,0.01631106017397338,3300.7,0.02112773250153173,,,0.7172383436937436,4788.9,0.014977100037456276,4368.3,0.01641916406139101,2913.5,0.02461775677685751,,,0.7323265776859165,3312.8,0.022105970106433122,6072.2,0.01206031714511901,3712.2,0.01972756256898649,,,0.744381810667819,4103.7,0.018139284320681803,5015.0,0.014843106892678346,3173.8,0.023453960888141,,,0.7521340750768869,2809.0,0.026775865969273296,3797.4,0.01980655382832693,4686.1,0.016050320630735297,,,0.7592207301525431,3837.0,0.01978683164327712,2571.0,0.02953017231242875,4127.6,0.01839375739297759,,,0.7790862096096661,2987.1,0.026081691594177166,3376.8,0.0230717309171306,4480.9,0.01738682428997894,,,0.7997819097107196,2984.7,0.026796056880447606,3552.0,0.022516382593207197,
0,76.782044,30.751951,0.15601864044243652,10169.5,0.001534182019198943,10169.5,0.001534182019198943,10169.5,0.001534182019198943,,,0.17971530446033876,9485.6,0.0018946118796948927,9487.8,0.0018941725632953767,6756.3,0.0026599663197362277,,,0.24130810898362764,9690.8,0.0024900741835929712,8820.5,0.002735764514297689,2961.3,0.00814872214850328,,,0.28784742248189793,7898.7,0.0036442379439894914,8569.2,0.0033590932932117106,3381.0,0.008513677092040756,,,0.3233441121530098,7650.6,0.004226388938815384,9148.6,0.003534356209179654,3126.2,0.010343039861589465,,,0.3233441121530098,6196.3,0.005218341787082772,9391.5,0.003442944281030824,3417.7,0.00946086877587295,,,0.3233441121530098,5751.2,0.005622202534306055,8655.3,0.0037357932382818602,3900.7,0.008289386831927854,,,0.34934980101871893,6340.0,0.005510249227424589,8243.4,0.004237933389362629,3408.1,0.010250573663293886,,,0.34934980101871893,7711.9,0.004530009479100079,7477.5,0.004672013387077485,3636.4,0.009607023457780193,,,0.34934980101871893,7822.0,0.004466246497298887,7154.4,0.004883006276119856,2955.9,0.01181872867887002,,,0.3927393372053066,7684.0,0.00511113140558702,7288.4,0.005388553553664819,1306.5,0.03006041616573338,,,0.4134619754034575,6191.9,0.006677465324108231,8951.3,0.00461901595749732,2729.8,0.015146236918582223,,,0.461913983006604,7012.2,0.00658729047954428,7894.1,0.005851382462935661,2829.0,0.016327818416634995,,,0.4907182726555577,5599.5,0.008763608762488752,5239.5,0.009365746209668053,3155.5,0.015551204964524092,,,0.4907182726555577,5279.2,0.009295315060152251,2878.0,0.017050669654466912,2612.2,0.018785631753141328,,,0.4907182726555577,4429.2,0.01107916266268305,3241.7,0.01513768308774895,2965.5,0.016547572842878357,,,0.5120466511493977,3414.6,0.014995801884536922,2318.9,0.022081445993764187,
0,76.811201,30.741305,0.4722149251619493,8281.5,0.005702045826987252,8281.5,0.005702045826987252,8281.5,0.005702045826987252,,,0.5070478980747561,8654.2,0.005858980588324236,8579.6,0.0059099246826746716,5834.0,0.00869125639483641,,,0.5070478980747561,8782.6,0.005773323367507983,7880.7,0.006434046443523496,5798.6,0.0087443158361459,,,0.5070478980747561,6982.4,0.007261799640163213,7783.0,0.006514813029355726,6829.2,0.007424704183136475,,,0.5556783746221365,6653.7,0.008351419129539002,8341.2,0.006661851707453801,5916.5,0.009392011740423164,,,0.5826360361771402,5300.9,0.01099126631660926,8947.2,0.006511937099619324,7136.8,0.00816382743214242,,,0.5826360361771402,5356.9,0.010876365737220037,7715.4,0.007551598571391506,6559.7,0.00888205308439624,,,0.5833820298020851,5588.3,0.010439347025071759,7398.5,0.007885139282315132,6682.5,0.00872999670485724,,,0.6092504860697524,6867.0,0.008872149207364968,5908.7,0.010311074958446907,6271.3,0.009714899399960971,,,0.615484686690191,6977.1,0.00882149727953148,6745.3,0.009124645111265487,5838.0,0.010542731872048492,,,0.6421172151928658,6046.7,0.010619300034611704,6464.4,0.009933129373071992,5644.1,0.01137678664787771,,,0.6421172151928658,6176.1,0.01039680729251252,7808.9,0.008222889461932741,4812.7,0.013342140902048038,,,0.6421172151928658,6552.5,0.009799575966316152,7292.9,0.00880468970084419,5693.4,0.011278273354987633,,,0.672210561443878,4842.9,0.013880331236322825,3968.5,0.01693865595171672,4842.1,0.013882624510932818,,,0.6998103847355681,4583.2,0.015269034402504104,4158.3,0.016829242352297047,4087.6,0.01712032451158548,,,0.7098438719651682,3702.7,0.019170979878606643,3049.0,0.02328120275385924,4510.6,0.01573723832672301,,,0.7288251489074129,4065.2,0.017928395870004256,3391.1,0.02149229302902931,
0,76.807241,30.730795,0.7607850486168974,7340.9,0.010363648171435346,7340.9,0.010363648171435346,7340.9,0.010363648171435346,,,0.7607850486168974,7210.7,0.010550779378103338,7136.1,0.010661076058587987,4382.0,0.017361593989431705,,,0.7685106503142473,7339.1,0.010471456313638555,6437.1,0.011938771346013689,5440.2,0.014126514655973076,,,0.7914967278056976,5538.9,0.01428978186653844,6299.0,0.01256543463733446,6470.8,0.012231821842827742,,,0.80114072798742,5210.2,0.015376391078795824,6857.2,0.011683204923108849,5558.1,0.014413931523135963,,,0.8174721909616289,3769.3,0.021687639374993472,7503.7,0.010894254713829564,6935.0,0.011787630727637043,,,0.8174721909616289,3517.7,0.023238826249015805,6271.9,0.013033884324712272,6344.9,0.012883925530136472,,,0.8174721909616289,4136.3,0.01976336800912963,5914.5,0.013821492788259853,6467.7,0.012639302858228257,,,0.8235890419851659,5383.0,0.01529981500994178,4294.0,0.019179996320101676,6056.4,0.01359865666047761,,,0.8235890419851659,5493.1,0.014993155813387084,5093.5,0.01616941281996988,5460.7,0.015082114783547275,,,0.8257431946765277,4432.0,0.018631389771582303,4812.6,0.017157943620424047,5266.8,0.015678271335090144,,,0.8356289961778778,4708.2,0.017748375094046087,5791.0,0.014429787535449452,4435.3,0.018840416571097283,,,0.8487038870324053,4937.8,0.017187895156393643,5808.9,0.014610406222045576,5316.1,0.015964784090449866,,,0.8634684776189036,3228.2,0.026747676030571328,2353.8,0.03668402063127298,4642.4,0.01859961394147216,,,0.8761397448499741,2968.5,0.02951456105271936,3736.0,0.023451277967076394,4948.1,0.01770658929386985,,,0.8770941906614742,2791.4,0.031421300804666985,2892.8,0.03031990426788835,5371.2,0.016329576084701262,,,0.886076404879726,3642.9,0.0243233798588961,4247.5,0.020861127837074184,
0,76.813366,30.729052,0.7319939418114051,6487.3,0.011283491465037921,6487.3,0.011283491465037921,6487.3,0.011283491465037921,,,0.7319939418114051,6648.7,0.011009579945123183,6650.9,0.011005938170945362,3968.2,0.01844649820602301,,,0.7333790432484851,6853.9,0.010700171336735072,5983.6,0.012256485113451518,6775.9,0.010823345138630812,,,0.74991307790235,5061.8,0.014815146349171242,5853.2,0.012812018688962448,7195.6,0.010421828310388986,,,0.7632205402760156,4813.8,0.01585484524234525,6432.6,0.011864884187980219,6940.8,0.0109961465576881,,,0.7771012585659175,3408.2,0.022800928894017882,6554.6,0.01185581513083815,7232.4,0.010744721787593572,,,0.7865792140646143,4024.4,0.01954525430038302,5818.4,0.013518823285862338,7691.2,0.010227002471195838,,,0.7968207572682634,3551.9,0.02243364839292388,5494.1,0.014503208119041579,7198.6,0.011069107288476418,,,0.807792139321951,4962.6,0.01627759922866947,4950.4,0.01631771451442209,7426.9,0.01087657218115164,,,0.824991218837999,5072.7,0.016263355192264455,6422.1,0.01284612850684354,6746.5,0.012228432799792471,,,0.8401805511252142,4934.7,0.01702597019322784,6141.2,0.013681048510473755,6527.9,0.012870610014326418,,,0.8553858269061239,6036.7,0.014169758757369488,6235.3,0.013718438999023684,6520.3,0.0131188108968318,,,0.8672073082700522,5397.4,0.016067130623449298,6065.5,0.014297375455775323,6619.5,0.013100797768261232,,,0.8735284811411655,4135.4,0.02112319198000594,3355.0,0.0260366164274565,6632.6,0.013170227077483422,,,0.8757724497375743,3296.5,0.026566735924088408,5026.3,0.017423799807762656,5907.8,0.014824003008523889,,,0.8785130579819667,3536.6,0.024840611264546928,4186.2,0.020985931345419873,6261.2,0.014031065258767754,,,0.8827591040180311,4407.9,0.02002674979055857,4490.6,0.019657932214359575,
0,76.799059,30.741536,0.06355835028602363,8884.9,0.0007153524551320065,8884.9,0.0007153524551320065,8884.9,0.0007153524551320065,,,0.06355835028602363,8582.5,0.0007405575331899055,8680.1,0.0007322306227580747,5913.9,0.0010747281875923443,,,0.06355835028602363,8883.1,0.0007154974084049897,7981.1,0.0007963607809202195,4374.4,0.001452961555551016,,,0.06355835028602363,7082.9,0.00089734925363938,7830.8,0.000811645684809006,5405.0,0.001175917674116996,,,0.11933644277486014,6754.2,0.001766847928324008,8389.1,0.00142251782401998,4492.3,0.0026564664598281535,,,0.19842481128687556,5338.7,0.0037167252568392223,9047.7,0.00219309671283172,5869.2,0.003380781218681857,,,0.23327949188676791,5049.5,0.004619853290162746,7815.9,0.002984678564039559,5294.1,0.004406405090322583,,,0.29583109069960917,5482.4,0.005396014349547811,7446.4,0.003972806869085856,5416.8,0.005461362625528156,,,0.34079410271227095,6914.9,0.004928402474544404,5825.9,0.0058496387289907305,5005.6,0.006808256806622002,,,0.40590054439911716,7025.0,0.005777943692514124,6221.6,0.006524054011815565,4409.8,0.009204511415463676,,,0.40590054439911716,6826.3,0.005946128127962691,5940.7,0.006832537317136317,4215.9,0.009627850385424635,,,0.4440400362915798,5652.4,0.00785577871862536,7979.0,0.005565108864413833,3384.5,0.013119811974932184,,,0.4957774044676459,6169.1,0.008036462441322816,7340.8,0.006753724450572769,4265.3,0.011623506071498977,,,0.4957774044676459,4760.0,0.010415491690496761,3885.7,0.012759024229035847,3591.6,0.013803803443246627,,,0.5349276391445019,4500.4,0.011886224316605234,3634.6,0.014717648135819677,3588.9,0.014905058350594944,,,0.555112680272851,3179.1,0.01746131547522415,2813.6,0.01972962326815649,4012.0,0.013836308082573554,,,0.5618414598981626,2822.5,0.019905809030935785,2899.4,0.0193778526556585,
0,76.801226,30.728631,0.9868869366005173,6452.5,0.01529464450368876,6452.5,0.01529464450368876,6452.5,0.01529464450368876,,,0.987186961085495,6199.4,0.015923911363768993,6247.7,0.01580080607400315,3502.1,0.028188428688087006,,,0.987668196984275,6404.6,0.015421231567690019,5548.8,0.017799671946804263,6210.5,0.015903199371778035,,,0.987668196984275,4650.6,0.021237435964913665,5451.1,0.018118695253880407,7241.2,0.013639565223778863,,,0.9887454769353983,4321.8,0.022878094241644643,6009.3,0.016453588220514837,6328.5,0.01562369403390058,,,0.9893458619517698,2941.4,0.033635203030929824,6615.3,0.014955419436031165,7705.4,0.012839643132761048,,,0.989622255259042,3025.0,0.03271478529781957,5383.5,0.01838250683122582,7319.4,0.013520537957469766,,,0.9897473764955229,3085.0,0.03208257298202668,5066.6,0.01953474473010545,7442.1,0.013299302300365795,,,0.9905191085266168,4457.0,0.022223897431604595,5064.4,0.019558469088670264,7030.9,0.014088084150345145,,,0.9905936079469837,4567.1,0.021689772677344125,4314.4,0.02296017077570424,6435.1,0.015393600844539845,,,0.991474615981065,4429.0,0.02238597010569124,4033.5,0.02458099952847564,6241.2,0.015885961289192223,,,0.9920791051479024,3929.0,0.025250168112697948,6209.2,0.015977567241317762,5409.8,0.01833855420067105,,,0.9920791051479024,4827.9,0.020548874358373256,4961.0,0.019997563095099827,5671.1,0.0174935921628591,,,0.9926884634650761,3595.8,0.027606887576202128,2744.4,0.036171420473148086,5616.9,0.017673244377950047,,,0.9929605747442642,2703.5,0.03672870629718011,4506.4,0.022034452661642646,5922.6,0.016765619402699224,,,0.993458741448766,3561.8,0.027892041705002132,2020.6,0.04916652189690023,6345.6,0.01565586771067773,,,0.9938285385849648,4413.3,0.022518943615547658,5222.0,0.019031569103503728,
0,76.803858,30.724407,0.9218742350231168,7153.9,0.012886317044173345,7153.9,0.012886317044173345,7153.9,0.012886317044173345,,,0.9288474204775199,5653.3,0.016430180964702383,5575.5,0.016659446156892115,2779.8,0.03341418161297646,,,0.9288474204775199,5858.6,0.015854426321604477,4876.5,0.01904741967553614,5488.3,0.01692413717321429,,,0.9321820618373743,3978.3,0.023431668346715284,4728.8,0.01971286715101874,6518.9,0.014299683410351045,,,0.9355961339718575,3649.6,0.02563558017239855,5419.7,0.0172628768007797,5606.2,0.016688597159784834,,,0.9407099631631309,2395.3,0.039273158400331104,5559.3,0.016921374330637506,6983.1,0.013471237174938509,,,0.9441668187258628,3212.4,0.029391321713543233,4711.3,0.020040473303034465,7241.5,0.01303827685874284,,,0.9476613693937155,2539.0,0.03732419729790136,4344.4,0.021813400455614484,7402.5,0.012801909752025876,,,0.9519835811793446,3949.7,0.02410268073978643,3937.5,0.02417736079185637,7111.1,0.013387290027975202,,,0.9527877725608362,4059.8,0.023468835227371698,5030.5,0.018940220108554544,6510.8,0.014633958539055665,,,0.955182541076122,3921.8,0.024355717810090313,4749.6,0.020110799668943108,6201.6,0.015402195257290406,,,0.9594981346438879,4645.2,0.020655690490051837,5486.9,0.017487071655103756,5370.1,0.017867416521924875,,,0.963517877961146,4105.7,0.02346781006798222,4238.8,0.022730911530648906,5227.9,0.018430304289698465,,,0.963994737152744,2873.5,0.033547754903523366,1534.5,0.0628214230793577,5554.5,0.017355202757273272,,,0.9673903064950334,2283.6,0.04236251123204736,3784.1,0.025564607343755014,5882.9,0.016444105908566074,,,0.9690771050340499,2839.5,0.034128441804333505,2794.6,0.0346767732424694,5364.5,0.018064630534701275,,,0.9711297349085587,3691.0,0.02631074871060847,5182.3,0.018739357715851238,
0,76.807766,30.733979,0.21233911067827616,7528.6,0.002820432891616983,7528.6,0.002820432891616983,7528.6,0.002820432891616983,,,0.2250053319572362,7231.9,0.003111289314802973,7234.2,0.0031103001293472147,4552.2,0.004942782214253245,,,0.2341630430929338,7437.2,0.0031485376632729226,6566.9,0.003565807962553622,5719.1,0.00409440371899309,,,0.2930549412871011,5645.0,0.005191407285865387,6398.4,0.004580128489733388,6138.7,0.004773892538926827,,,0.358756717607117,5397.0,0.006647335883029777,6977.8,0.005141401553600233,5884.0,0.0060971569953622885,,,0.3932168496442586,3992.3,0.009849381300109176,7137.9,0.005508859043195599,6175.5,0.006367368628358168,,,0.41683865155506494,3547.1,0.011751533691045219,6401.6,0.006511476061532506,6620.2,0.006296466142338071,,,0.4522795124351808,4135.9,0.010935455703357935,6039.3,0.00748893932136474,6127.6,0.0073810221364837905,,,0.4594046023221632,5507.8,0.008340981922403921,5273.4,0.008711734408961263,6355.9,0.007228002365080684,,,0.4733348206811125,5617.9,0.008425476079693702,5365.2,0.008822314558285107,5675.5,0.008339966887166109,,,0.4733348206811125,5479.9,0.008637654349187259,5084.4,0.00930955118954277,5454.5,0.008677877361465075,,,0.49588660337902024,4979.9,0.009957762271913499,6780.5,0.0073134223638230255,5449.3,0.009100005567302593,,,0.5047004528038999,4808.1,0.01049687928295792,5749.2,0.008778620552492518,5548.5,0.0090961602740182,,,0.5383921039071105,3415.9,0.015761354369481263,3035.4,0.017737105617286367,5456.2,0.009867528754574804,,,0.5497789950733514,3075.1,0.017878410297985477,3955.3,0.013899805199943148,4731.4,0.011619795305265914,,,0.5921303505782983,2479.7,0.023879112415949446,3115.2,0.01900777961537938,5084.8,0.011645106013575723,,,0.5921303505782983,3830.7,0.015457497339345247,3314.2,0.017866464020828508,
0,76.781129,30.727619,0.770967179954561,7370.2,0.010460600525827807,7370.2,0.010460600525827807,7370.2,0.010460600525827807,,,0.770967179954561,5866.4,0.013142083389379536,5791.8,0.013311357090275235,3035.6,0.02539752206992229,,,0.7842116931014238,5994.8,0.013081532212941612,5092.8,0.01539843883720986,3473.8,0.022575038663752194,,,0.8006442020917817,5055.8,0.015836152579053398,4855.7,0.016488749348019475,4418.8,0.01811904141603561,,,0.8054316442363506,4727.1,0.01703859965383323,5414.0,0.014876831256674375,3591.7,0.02242480285759809,,,0.821280690632556,2846.4,0.02885331262761931,6159.4,0.01333377748859558,4968.7,0.016529085890324553,,,0.8252477617805015,2147.5,0.038428300897811477,4927.6,0.016747458433730444,5227.0,0.015788172216960043,,,0.8374353370486042,2789.9,0.030016679345087782,4471.3,0.018729124349710465,5970.0,0.014027392580378628,,,0.8374353370486042,3939.8,0.02125578295975948,2850.8,0.02937545029635906,5096.6,0.016431254896374134,,,0.8374353370486042,4049.9,0.020677926295676538,3237.5,0.02586672855748584,4496.4,0.0186245738156882,,,0.8374353370486042,2988.8,0.028019115934442052,2956.6,0.02832426899305297,4388.8,0.019081191602456346,,,0.8374353370486042,2668.3,0.031384602070554435,4301.1,0.019470259632387157,5187.5,0.016143331798527307,,,0.8511238229180198,3185.0,0.026722882980157608,4365.7,0.019495701099892796,4723.0,0.018020830466187163,,,0.8572892283552611,1858.0,0.04614043209662331,2422.7,0.03538569481798246,5394.6,0.015891618069092443,,,0.8572892283552611,2330.6,0.03678405682464864,1769.6,0.04844536778680273,5700.3,0.015039370355161326,,,0.8593935347419831,2475.4,0.03471736021418692,2134.1,0.04026960005351123,6123.4,0.014034581029199189,,,0.8730605581031275,1676.6,0.05207327675671762,4937.3,0.01768295542306782,
0,76.774891,30.736846,0.388677289689482,8896.6,0.004368829549372591,8896.6,0.004368829549372591,8896.6,0.004368829549372591,,,0.388677289689482,7193.9,0.005402873124306454,7318.2,0.005311105048912055,4522.5,0.008594301596229563,,,0.4124069988244425,7399.1,0.00557374543964053,6619.2,0.006230465899571587,2488.4,0.016573179505885004,,,0.4505541418058893,5721.0,0.007875443835096824,6409.9,0.00702903542654159,2335.6,0.019290723660125422,,,0.46474327276116273,5392.2,0.008618806289847607,6755.1,0.006879887385252071,2606.3,0.017831534081309237,,,0.46474327276116273,4112.8,0.011299923963264994,7685.7,0.006046856795882779,3983.2,0.011667585678880366,,,0.47224292475154184,3658.1,0.012909513811857027,6453.9,0.007317171396388879,4241.6,0.011133603469246082,,,0.5249096034981164,4256.5,0.012331953565091423,6032.3,0.008701649511763613,4984.5,0.010530837666729189,,,0.5249096034981164,5302.5,0.009899285308781074,5043.0,0.010408677443944407,4111.2,0.012767795376000108,,,0.5506260725544366,5412.6,0.010173042023324034,4760.9,0.011565587862682197,3510.9,0.01568333112747263,,,0.5531914070270741,5274.5,0.01048803501805051,4853.9,0.011396843919880389,3403.3,0.01625455901704446,,,0.5612853156254293,3798.4,0.01477688804826846,5884.3,0.009538693058230022,4202.1,0.013357257457590947,,,0.6048127446577203,4746.0,0.012743631366576491,5926.7,0.010204882053380809,2804.8,0.021563489184887347,,,0.6321660787455337,3368.6,0.01876643349597856,3156.0,0.020030610860124642,4317.2,0.014642964855590052,,,0.6321660787455337,3195.7,0.01978177171654203,2434.8,0.02596377849291661,4714.9,0.013407836406828008,,,0.6532014807437531,3140.6,0.020798620669418365,2735.4,0.02387955987218517,4112.0,0.015885250018087382,,,0.6532014807437531,2341.7,0.027894328084030966,3951.9,0.01652879578794385,
0,76.811415,30.726194,0.6375574713552131,6163.6,0.010343913806139481,6163.6,0.010343913806139481,6163.6,0.010343913806139481,,,0.6555798719392609,6513.9,0.010064322018134467,6439.3,0.010180918297629571,3693.6,0.017749076021747374,,,0.6555798719392609,6642.2,0.009869920688013926,5740.3,0.011420655226020607,6397.5,0.01024743840467778,,,0.6555798719392609,4842.1,0.013539164245663263,5642.6,0.011618400594393735,7428.1,0.008825673751555053,,,0.6862514239466626,4513.3,0.015205092148686383,6200.8,0.011067143335483526,6515.4,0.010532759676254146,,,0.7136141874039924,2700.8,0.026422326251628867,6806.8,0.01048384244290992,7892.3,0.009041903974810795,,,0.7294850591613242,3216.5,0.022679467096574667,5575.0,0.01308493379661568,7302.2,0.009989935350460466,,,0.7294850591613242,3447.9,0.021157372869321157,5258.1,0.013873548604273866,7424.9,0.009824846922669992,,,0.7313201529643748,4726.7,0.015472108510469776,5251.3,0.013926459218943402,7013.7,0.010427023581909334,,,0.7509764890441837,4836.8,0.01552630848999718,6551.4,0.011462839836434712,6417.9,0.011701280622075502,,,0.7517229019027881,5389.3,0.013948433041448577,5826.3,0.012902234727061567,6224.0,0.012077810120546081,,,0.7569874896546783,5721.8,0.013229883771796956,6400.7,0.01182663598754321,5392.6,0.01403752345166855,,,0.7678550708547669,5019.4,0.015297746161986831,5152.5,0.014902572942353556,6273.4,0.012239855116121513,,,0.7860788318494558,3787.3,0.020755652624546664,2935.9,0.0267747141200128,5599.7,0.014037874026277404,,,0.7860788318494558,2895.0,0.027152982101881027,4693.3,0.016748957702457882,5613.0,0.01400461129252549,,,0.7860788318494558,3748.7,0.020969371564794618,3478.7,0.022596913555335493,6036.0,0.013023174815266,,,0.804479040646852,4600.2,0.017487914452564063,4923.5,0.016339576330798255,
